gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS1A03G0005600	Chr1A	1334686	1346171	-	1340428	Chr1A	1307094	1318579	-	1312836	1.0	1.0	collinear
gene:TraesCS1A03G0006700	Chr1A	1570115	1571372	-	1570743	Chr1A	1527787	1529044	-	1528415	1.0	0.998	collinear
gene:TraesCS1A03G0007600	Chr1A	1938410	1941394	+	1939902	Chr1A	1839642	1842626	+	1841134	1.0	1.0	collinear
gene:TraesCS1A03G0007700	Chr1A	1946022	1947181	+	1946601	Chr1A	1847254	1848441	+	1847847	1.0	0.969	collinear
gene:TraesCS1A03G0007800	Chr1A	1946792	1947917	+	1947354	Chr1A	1848052	1849177	+	1848614	1.0	1.0	collinear
gene:TraesCS1A03G0007900	Chr1A	1963897	1965450	+	1964673	Chr1A	1865213	1866766	+	1865989	1.0	1.0	collinear
gene:TraesCS1A03G0008100	Chr1A	2058764	2060237	-	2059500	Chr1A	1960069	1961542	-	1960805	1.0	1.0	collinear
gene:TraesCS1A03G0008200	Chr1A	2058764	2060237	-	2059500	Chr1A	1960069	1961542	-	1960805	1.0	1.0	collinear
gene:TraesCS1A03G0008600	Chr1A	2058909	2060171	-	2059540	Chr1A	1960214	1961476	-	1960845	1.0	1.0	collinear
gene:TraesCS1A03G0008300	Chr1A	2058909	2060171	-	2059540	Chr1A	1960214	1961476	-	1960845	1.0	1.0	collinear
gene:TraesCS1A03G0008500	Chr1A	2058909	2060171	-	2059540	Chr1A	1960214	1961476	-	1960845	1.0	1.0	collinear
gene:TraesCS1A03G0008400	Chr1A	2058909	2060171	-	2059540	Chr1A	1960214	1961476	-	1960845	1.0	1.0	collinear
gene:TraesCS1A03G0009000	Chr1A	2567417	2577225	+	2572321	Chr1A	2290036	2299844	+	2294940	1.0	1.0	collinear
gene:TraesCS1A03G0009200	Chr1A	2579251	2580660	+	2579955	Chr1A	2301870	2303279	+	2302574	1.0	1.0	collinear
gene:TraesCS1A03G0009700	Chr1A	2599654	2609145	-	2604399	Chr1A	2322272	2331762	-	2327017	1.0	1.0	collinear
gene:TraesCS1A03G0009800	Chr1A	2632156	2645682	+	2638919	Chr1A	2355627	2369153	+	2362390	1.0	1.0	collinear
gene:TraesCS1A03G0010100	Chr1A	2702309	2725215	+	2713762	Chr1A	2425975	2448768	+	2437371	1.0	0.999	collinear
gene:TraesCS1A03G0010400	Chr1A	3066928	3068553	-	3067740	Chr1A	2793235	2794860	-	2794047	1.0	1.0	collinear
gene:TraesCS1A03G0010900	Chr1A	3089925	3090365	-	3090145	Chr1A	2816372	2816812	-	2816592	1.0	1.0	collinear
gene:TraesCS1A03G0011000	Chr1A	3105946	3108798	+	3107372	Chr1A	2832378	2835230	+	2833804	1.0	1.0	collinear
gene:TraesCS1A03G0011100	Chr1A	3134034	3141665	-	3137849	Chr1A	2860838	2868470	-	2864654	1.0	0.999	collinear
gene:TraesCS1A03G0011500	Chr1A	3196818	3197822	+	3197320	Chr1A	2923680	2924684	+	2924182	1.0	0.998	collinear
gene:TraesCS1A03G0012100	Chr1A	3281811	3283241	-	3282526	Chr1A	3008959	3010389	-	3009674	1.0	1.0	collinear
gene:TraesCS1A03G0012500	Chr1A	3295315	3297312	+	3296313	Chr1A	3022482	3024479	+	3023480	1.0	0.999	collinear
gene:TraesCS1A03G0012700	Chr1A	3341113	3344810	-	3342961	Chr1A	3067975	3071672	-	3069823	1.0	1.0	collinear
gene:TraesCS1A03G0012900	Chr1A	3377845	3384475	+	3381160	Chr1A	3104701	3111331	+	3108016	1.0	0.999	collinear
gene:TraesCS1A03G0013000	Chr1A	3397757	3421936	+	3409846	Chr1A	3124782	3149359	+	3137070	0.999	0.981	collinear
gene:TraesCS1A03G0013100	Chr1A	3442853	3443320	-	3443086	Chr1A	3170367	3170834	-	3170600	1.0	1.0	collinear
gene:TraesCS1A03G0013200	Chr1A	3453009	3471508	+	3462258	Chr1A	3180562	3199238	+	3189900	1.0	1.0	collinear
gene:TraesCS1A03G0013400	Chr1A	3543536	3549092	-	3546314	Chr1A	3271254	3276810	-	3274032	1.0	1.0	collinear
gene:TraesCS1A03G0013600	Chr1A	3563033	3568128	-	3565580	Chr1A	3290752	3295847	-	3293299	1.0	1.0	collinear
gene:TraesCS1A03G0013800	Chr1A	3736743	3743503	-	3740123	Chr1A	3464002	3470762	-	3467382	1.0	1.0	collinear
gene:TraesCS1A03G0013900	Chr1A	3747551	3750600	+	3749075	Chr1A	3474810	3477859	+	3476334	1.0	1.0	collinear
gene:TraesCS1A03G0014300	Chr1A	3927688	3931188	+	3929438	Chr1A	3617856	3621356	+	3619606	1.0	1.0	collinear
gene:TraesCS1A03G0014400	Chr1A	3927688	3931514	+	3929601	Chr1A	3617856	3621682	+	3619769	1.0	1.0	collinear
gene:TraesCS1A03G0014500	Chr1A	3935056	3938039	+	3936547	Chr1A	3627193	3629071	+	3628132	0.956	0.956	collinear
gene:TraesCS1A03G0014600	Chr1A	3968199	3969779	+	3968989	Chr1A	3657132	3658712	+	3657922	1.0	1.0	collinear
gene:TraesCS1A03G0014800	Chr1A	3971915	3974133	-	3973024	Chr1A	3660848	3663066	-	3661957	1.0	1.0	collinear
gene:TraesCS1A03G0014900	Chr1A	3975641	3979278	+	3977459	Chr1A	3664574	3668211	+	3666392	1.0	1.0	collinear
gene:TraesCS1A03G0015100	Chr1A	4006353	4007991	+	4007172	Chr1A	3693356	3694985	+	3694170	0.992	0.918	collinear
gene:TraesCS1A03G0015600	Chr1A	4110192	4111500	+	4110846	Chr1A	3813871	3815179	+	3814525	1.0	0.999	collinear
gene:TraesCS1A03G0015700	Chr1A	4112376	4115274	-	4113825	Chr1A	3816055	3818980	-	3817517	0.992	0.967	collinear
gene:TraesCS1A03G0016000	Chr1A	4248617	4255576	-	4252096	Chr1A	3928457	3936593	-	3932525	0.941	0.934	collinear
gene:TraesCS1A03G0016200	Chr1A	4370836	4376697	+	4373766	Chr1A	4084583	4090651	+	4087617	0.992	0.985	collinear
gene:TraesCS1A03G0016300	Chr1A	4379285	4384806	-	4382045	Chr1A	4093238	4098747	-	4095992	1.0	0.997	collinear
gene:TraesCS1A03G0016400	Chr1A	4439929	4443198	+	4441563	Chr1A	4146062	4149331	+	4147696	1.0	1.0	collinear
gene:TraesCS1A03G0016500	Chr1A	4444852	4447770	-	4446311	Chr1A	4150985	4153903	-	4152444	1.0	1.0	collinear
gene:TraesCS1A03G0016700	Chr1A	4455552	4458579	-	4457065	Chr1A	4161685	4164712	-	4163198	1.0	1.0	collinear
gene:TraesCS1A03G0017100	Chr1A	4481219	4484678	-	4482948	Chr1A	4187524	4190983	-	4189253	1.0	1.0	collinear
gene:TraesCS1A03G0017200	Chr1A	4493001	4496793	-	4494897	Chr1A	4199327	4203119	-	4201223	1.0	1.0	collinear
gene:TraesCS1A03G0017400	Chr1A	4524156	4525613	-	4524884	Chr1A	4230402	4231859	-	4231130	1.0	1.0	collinear
gene:TraesCS1A03G0017500	Chr1A	4570594	4574086	-	4572340	Chr1A	4277003	4280495	-	4278749	1.0	1.0	collinear
gene:TraesCS1A03G0017700	Chr1A	4605426	4609380	-	4607403	Chr1A	4311905	4315859	-	4313882	1.0	0.998	collinear
gene:TraesCS1A03G0018400	Chr1A	4643782	4647658	-	4645720	Chr1A	4350060	4353936	-	4351998	1.0	0.999	collinear
gene:TraesCS1A03G0019200	Chr1A	4764892	4765791	+	4765341	Chr1A	4384481	4385416	+	4384948	1.0	0.961	collinear
gene:TraesCS1A03G0019300	Chr1A	4783488	4784380	+	4783934	Chr1A	4403143	4404035	+	4403589	1.0	0.991	collinear
gene:TraesCS1A03G0019600	Chr1A	4833835	4834480	-	4834157	Chr1A	4458159	4458755	-	4458457	0.924	0.921	collinear
gene:TraesCS1A03G0019800	Chr1A	4897332	4898204	+	4897768	Chr1A	4540973	4541816	+	4541394	0.965	0.955	collinear
gene:TraesCS1A03G0020400	Chr1A	5018187	5019044	+	5018615	Chr1A	4648828	4649685	+	4649256	1.0	0.996	collinear
gene:TraesCS1A03G0020500	Chr1A	5026172	5027029	+	5026600	Chr1A	4641108	4641965	+	4641536	1.0	0.994	collinear
gene:TraesCS1A03G0020600	Chr1A	5030561	5033532	+	5032046	Chr1A	4653121	4656091	+	4654606	1.0	0.998	collinear
gene:TraesCS1A03G0020700	Chr1A	5032814	5033138	-	5032976	Chr1A	4655373	4655697	-	4655535	1.0	1.0	collinear
gene:TraesCS1A03G0020800	Chr1A	5038069	5038671	+	5038370	Chr1A	4660630	4661232	+	4660931	1.0	1.0	collinear
gene:TraesCS1A03G0020900	Chr1A	5039590	5039808	+	5039699	Chr1A	4662145	4662363	+	4662254	1.0	0.986	collinear
gene:TraesCS1A03G0021200	Chr1A	5048045	5048254	+	5048149	Chr1A	4670182	4670391	+	4670286	1.0	0.995	collinear
gene:TraesCS1A03G0021300	Chr1A	5080241	5080916	+	5080578	Chr1A	4701178	4701862	+	4701520	1.0	0.979	collinear
gene:TraesCS1A03G0021500	Chr1A	5185968	5186757	-	5186362	Chr1A	5002018	5002810	-	5002414	1.0	0.974	collinear
gene:TraesCS1A03G0022300	Chr1A	5597980	5603264	+	5600622	Chr1A	5481611	5486895	+	5484253	1.0	0.997	collinear
gene:TraesCS1A03G0023800	Chr1A	6068357	6073773	-	6071065	Chr1A	5747717	5753135	-	5750426	1.0	0.994	collinear
gene:TraesCS1A03G0023900	Chr1A	6173623	6173880	+	6173751	Chr1A	5836569	5836826	+	5836697	1.0	0.996	collinear
gene:TraesCS1A03G0024300	Chr1A	6273767	6275702	+	6274734	Chr1A	6038703	6040738	+	6039720	1.0	0.989	collinear
gene:TraesCS1A03G0024500	Chr1A	6665657	6669742	+	6667699	Chr1A	6175807	6179895	+	6177851	1.0	0.995	collinear
gene:TraesCS1A03G0024700	Chr1A	6690823	6691371	+	6691097	Chr1A	6183950	6184498	+	6184224	1.0	0.954	collinear
gene:TraesCS1A03G0027300	Chr1A	7411483	7411740	-	7411611	Chr1A	5823148	5823405	+	5823276	1.0	0.91	collinear
gene:TraesCS1A03G0027900	Chr1A	7609720	7611140	-	7610430	Chr1A	6305174	6306528	-	6305851	0.953	0.952	collinear
gene:TraesCS1A03G0028000	Chr1A	7625934	7626749	-	7626341	Chr1A	6320432	6321247	-	6320839	1.0	1.0	collinear
gene:TraesCS1A03G0028100	Chr1A	7660295	7662777	-	7661536	Chr1A	6353748	6356079	-	6354913	1.0	1.0	collinear
gene:TraesCS1A03G0028200	Chr1A	7685526	7687743	-	7686634	Chr1A	6378828	6381045	-	6379936	1.0	1.0	collinear
gene:TraesCS1A03G0028300	Chr1A	7705071	7705988	+	7705529	Chr1A	6398305	6399219	+	6398762	0.996	0.996	collinear
gene:TraesCS1A03G0028500	Chr1A	7877764	7878655	+	7878209	Chr1A	6451047	6451938	+	6451492	1.0	1.0	collinear
gene:TraesCS1A03G0028600	Chr1A	7882106	7883939	+	7883022	Chr1A	6455216	6457049	+	6456132	1.0	1.0	collinear
gene:TraesCS1A03G0028700	Chr1A	7885355	7892368	-	7888861	Chr1A	6458465	6465045	-	6461755	1.0	1.0	collinear
gene:TraesCS1A03G0029000	Chr1A	7970519	7971449	-	7970984	Chr1A	6535472	6536402	-	6535937	1.0	1.0	collinear
gene:TraesCS1A03G0029300	Chr1A	8076711	8080232	-	8078471	Chr1A	6641121	6644642	-	6642881	1.0	1.0	collinear
gene:TraesCS1A03G0029500	Chr1A	8082307	8082522	-	8082414	Chr1A	6646039	6646254	-	6646146	1.0	1.0	collinear
gene:TraesCS1A03G0029600	Chr1A	8089436	8089945	-	8089690	Chr1A	6653169	6653678	-	6653423	1.0	1.0	collinear
gene:TraesCS1A03G0029700	Chr1A	8104538	8109509	+	8107023	Chr1A	6671275	6675989	+	6673632	1.0	0.964	collinear
gene:TraesCS1A03G0029800	Chr1A	8233277	8236766	-	8235021	Chr1A	6784521	6788010	-	6786265	1.0	1.0	collinear
gene:TraesCS1A03G0029900	Chr1A	8249137	8252647	-	8250892	Chr1A	6800262	6803772	-	6802017	1.0	1.0	collinear
gene:TraesCS1A03G0030000	Chr1A	8263670	8265615	-	8264642	Chr1A	6814683	6816628	-	6815655	1.0	1.0	collinear
gene:TraesCS1A03G0031000	Chr1A	8448758	8449502	-	8449130	Chr1A	6995751	6996495	-	6996123	1.0	1.0	collinear
gene:TraesCS1A03G0031200	Chr1A	8456694	8457124	-	8456909	Chr1A	7003687	7004117	-	7003902	1.0	1.0	collinear
gene:TraesCS1A03G0031300	Chr1A	8457959	8463291	-	8460625	Chr1A	7004952	7010359	-	7007655	1.0	1.0	collinear
gene:TraesCS1A03G0031500	Chr1A	8526026	8532786	+	8529406	Chr1A	7073188	7079948	+	7076568	1.0	1.0	collinear
gene:TraesCS1A03G0031600	Chr1A	8533323	8534333	+	8533828	Chr1A	7080485	7081495	+	7080990	1.0	0.999	collinear
gene:TraesCS1A03G0031900	Chr1A	8575612	8576836	-	8576224	Chr1A	7114154	7115378	-	7114766	1.0	0.997	collinear
gene:TraesCS1A03G0032000	Chr1A	8616326	8617328	+	8616827	Chr1A	7137595	7138597	+	7138096	1.0	0.995	collinear
gene:TraesCS1A03G0032100	Chr1A	8618386	8621059	+	8619722	Chr1A	7139695	7142452	+	7141073	1.0	0.995	collinear
gene:TraesCS1A03G0032200	Chr1A	8623361	8635717	+	8629539	Chr1A	7144999	7159744	+	7152371	0.999	0.997	collinear
gene:TraesCS1A03G0032400	Chr1A	8652783	8653352	+	8653067	Chr1A	7178559	7179128	+	7178843	1.0	1.0	collinear
gene:TraesCS1A03G0032500	Chr1A	8656184	8666852	+	8661518	Chr1A	7181960	7192628	+	7187294	1.0	1.0	collinear
gene:TraesCS1A03G0033100	Chr1A	8862666	8862860	-	8862763	Chr1A	7381010	7381204	-	7381107	1.0	1.0	collinear
gene:TraesCS1A03G0033200	Chr1A	8866181	8866776	-	8866478	Chr1A	7384525	7385120	-	7384822	1.0	1.0	collinear
gene:TraesCS1A03G0033300	Chr1A	8875965	8876255	+	8876110	Chr1A	7394348	7394638	+	7394493	1.0	1.0	collinear
gene:TraesCS1A03G0033600	Chr1A	8981643	8982502	+	8982072	Chr1A	7508193	7509052	+	7508622	1.0	1.0	collinear
gene:TraesCS1A03G0033800	Chr1A	8990493	8993152	-	8991822	Chr1A	7517121	7519780	-	7518450	1.0	1.0	collinear
gene:TraesCS1A03G0033900	Chr1A	8996174	9008804	-	9002489	Chr1A	7522802	7535529	-	7529165	1.0	1.0	collinear
gene:TraesCS1A03G0034000	Chr1A	9014494	9016070	-	9015282	Chr1A	7541220	7542796	-	7542008	1.0	1.0	collinear
gene:TraesCS1A03G0034100	Chr1A	9023921	9024508	-	9024214	Chr1A	7550538	7551125	-	7550831	1.0	1.0	collinear
gene:TraesCS1A03G0034200	Chr1A	9036098	9036996	-	9036547	Chr1A	7562445	7563343	-	7562894	1.0	1.0	collinear
gene:TraesCS1A03G0034400	Chr1A	9115955	9117195	-	9116575	Chr1A	7641949	7643189	-	7642569	1.0	1.0	collinear
gene:TraesCS1A03G0034600	Chr1A	9149837	9152212	+	9151024	Chr1A	7675319	7677694	+	7676506	1.0	1.0	collinear
gene:TraesCS1A03G0034700	Chr1A	9169077	9169745	+	9169411	Chr1A	7694545	7695213	+	7694879	1.0	1.0	collinear
gene:TraesCS1A03G0034800	Chr1A	9173491	9176022	+	9174756	Chr1A	7698965	7701496	+	7700230	1.0	1.0	collinear
gene:TraesCS1A03G0035100	Chr1A	9295766	9296089	+	9295927	Chr1A	7805420	7805743	+	7805581	1.0	1.0	collinear
gene:TraesCS1A03G0035200	Chr1A	9301181	9301960	+	9301570	Chr1A	7810835	7811614	+	7811224	1.0	1.0	collinear
gene:TraesCS1A03G0036100	Chr1A	9480719	9483259	-	9481989	Chr1A	7986444	7988984	-	7987714	1.0	1.0	collinear
gene:TraesCS1A03G0036200	Chr1A	9496105	9498615	-	9497360	Chr1A	8001423	8003933	-	8002678	1.0	1.0	collinear
gene:TraesCS1A03G0036900	Chr1A	9577016	9578170	-	9577593	Chr1A	8079244	8080398	-	8079821	1.0	1.0	collinear
gene:TraesCS1A03G0037000	Chr1A	9578228	9583585	-	9580906	Chr1A	8080456	8085825	-	8083140	1.0	0.999	collinear
gene:TraesCS1A03G0037100	Chr1A	9585976	9590029	+	9588002	Chr1A	8088216	8092269	+	8090242	1.0	1.0	collinear
gene:TraesCS1A03G0037200	Chr1A	9598810	9600750	+	9599780	Chr1A	8101049	8103008	+	8102028	1.0	0.989	collinear
gene:TraesCS1A03G0037300	Chr1A	9602925	9605100	-	9604012	Chr1A	8105183	8107358	-	8106270	1.0	0.999	collinear
gene:TraesCS1A03G0037500	Chr1A	9630108	9631642	-	9630875	Chr1A	8132027	8133561	-	8132794	1.0	1.0	collinear
gene:TraesCS1A03G0037600	Chr1A	9634267	9636102	+	9635184	Chr1A	8136186	8138021	+	8137103	1.0	1.0	collinear
gene:TraesCS1A03G0037700	Chr1A	9650321	9652002	+	9651161	Chr1A	8152240	8153921	+	8153080	1.0	1.0	collinear
gene:TraesCS1A03G0037800	Chr1A	9659454	9661345	+	9660399	Chr1A	8161373	8163264	+	8162318	1.0	1.0	collinear
gene:TraesCS1A03G0037900	Chr1A	9664474	9668558	+	9666516	Chr1A	8166393	8170477	+	8168435	1.0	0.999	collinear
gene:TraesCS1A03G0038100	Chr1A	9670581	9673361	+	9671971	Chr1A	8172500	8175280	+	8173890	1.0	1.0	collinear
gene:TraesCS1A03G0038300	Chr1A	9680666	9683489	+	9682077	Chr1A	8182585	8185408	+	8183996	1.0	1.0	collinear
gene:TraesCS1A03G0038700	Chr1A	9949251	9953276	-	9951263	Chr1A	8443681	8447706	-	8445693	1.0	0.999	collinear
gene:TraesCS1A03G0038800	Chr1A	9965439	9971270	-	9968354	Chr1A	8459870	8465701	-	8462785	1.0	1.0	collinear
gene:TraesCS1A03G0038900	Chr1A	10001491	10006436	+	10003963	Chr1A	8496312	8501259	+	8498785	1.0	1.0	collinear
gene:TraesCS1A03G0039100	Chr1A	10051524	10055292	-	10053408	Chr1A	8546388	8550156	-	8548272	1.0	1.0	collinear
gene:TraesCS1A03G0039200	Chr1A	10068509	10068733	+	10068621	Chr1A	8563402	8563626	+	8563514	1.0	1.0	collinear
gene:TraesCS1A03G0039300	Chr1A	10424358	10427431	+	10425894	Chr1A	8917613	8920686	+	8919149	1.0	1.0	collinear
gene:TraesCS1A03G0039400	Chr1A	10437621	10438698	-	10438159	Chr1A	8934373	8935450	-	8934911	1.0	1.0	collinear
gene:TraesCS1A03G0039500	Chr1A	10439448	10445246	-	10442347	Chr1A	8936200	8941998	-	8939099	1.0	1.0	collinear
gene:TraesCS1A03G0039600	Chr1A	10453750	10457809	+	10455779	Chr1A	8950801	8954472	+	8952636	0.92	0.92	collinear
gene:TraesCS1A03G0039700	Chr1A	10460531	10460698	+	10460614	Chr1A	8957194	8957361	+	8957277	1.0	1.0	collinear
gene:TraesCS1A03G0039800	Chr1A	10461606	10464101	-	10462853	Chr1A	8958269	8960764	-	8959516	1.0	1.0	collinear
gene:TraesCS1A03G0040000	Chr1A	10490914	10491929	+	10491421	Chr1A	8987198	8988213	+	8987705	1.0	1.0	collinear
gene:TraesCS1A03G0040400	Chr1A	10564167	10565112	+	10564639	Chr1A	9018548	9019493	+	9019020	1.0	1.0	collinear
gene:TraesCS1A03G0040500	Chr1A	10573150	10574930	+	10574040	Chr1A	9027538	9029318	+	9028428	1.0	1.0	collinear
gene:TraesCS1A03G0040800	Chr1A	10589661	10591464	-	10590562	Chr1A	9043919	9045722	-	9044820	1.0	1.0	collinear
gene:TraesCS1A03G0040900	Chr1A	10602571	10606265	-	10604418	Chr1A	9056716	9060410	-	9058563	1.0	1.0	collinear
gene:TraesCS1A03G0041800	Chr1A	10710567	10713989	+	10712278	Chr1A	9154910	9158332	+	9156621	1.0	1.0	collinear
gene:TraesCS1A03G0041900	Chr1A	10725091	10727687	-	10726389	Chr1A	9169134	9171730	-	9170432	1.0	1.0	collinear
gene:TraesCS1A03G0042000	Chr1A	10728950	10733440	+	10731195	Chr1A	9172992	9177482	+	9175237	1.0	1.0	collinear
gene:TraesCS1A03G0042200	Chr1A	10739686	10745366	-	10742526	Chr1A	9192767	9195425	-	9194096	0.992	0.974	collinear
gene:TraesCS1A03G0042500	Chr1A	10838561	10839687	+	10839124	Chr1A	9275169	9276291	+	9275730	0.995	0.987	collinear
gene:TraesCS1A03G0043200	Chr1A	10931226	10932882	-	10932054	Chr1A	9402545	9404190	-	9403367	0.993	0.956	collinear
gene:TraesCS1A03G0043500	Chr1A	10949253	10953370	-	10951311	Chr1A	9878426	9881916	-	9880171	0.991	0.973	collinear
gene:TraesCS1A03G0043600	Chr1A	10956205	10959149	-	10957677	Chr1A	9883284	9886065	-	9884674	0.991	0.957	collinear
gene:TraesCS1A03G0044000	Chr1A	11011915	11014621	-	11013268	Chr1A	10014804	10017530	-	10016167	0.999	0.965	collinear
gene:TraesCS1A03G0045000	Chr1A	11141822	11143311	+	11142566	Chr1A	10073301	10074788	+	10074044	0.997	0.975	collinear
gene:TraesCS1A03G0045100	Chr1A	11156810	11158429	-	11157619	Chr1A	10102823	10104442	-	10103632	1.0	1.0	collinear
gene:TraesCS1A03G0045300	Chr1A	11225627	11228111	+	11226869	Chr1A	10170786	10173270	+	10172028	1.0	1.0	collinear
gene:TraesCS1A03G0045500	Chr1A	11308760	11310967	+	11309863	Chr1A	10252797	10255004	+	10253900	1.0	1.0	collinear
gene:TraesCS1A03G0045600	Chr1A	11338411	11342293	+	11340352	Chr1A	10281462	10285345	+	10283403	1.0	1.0	collinear
gene:TraesCS1A03G0045700	Chr1A	11349421	11350443	+	11349932	Chr1A	10291998	10293020	+	10292509	1.0	1.0	collinear
gene:TraesCS1A03G0045800	Chr1A	11353883	11355153	+	11354518	Chr1A	10296460	10297730	+	10297095	1.0	1.0	collinear
gene:TraesCS1A03G0045900	Chr1A	11363580	11364105	-	11363842	Chr1A	10305651	10306176	-	10305913	1.0	1.0	collinear
gene:TraesCS1A03G0046000	Chr1A	11374596	11377413	-	11376004	Chr1A	10316666	10319483	-	10318074	1.0	1.0	collinear
gene:TraesCS1A03G0046100	Chr1A	11417412	11419979	-	11418695	Chr1A	10359016	10361583	-	10360299	1.0	1.0	collinear
gene:TraesCS1A03G0046200	Chr1A	11421349	11427850	-	11424599	Chr1A	10362982	10369482	-	10366232	1.0	1.0	collinear
gene:TraesCS1A03G0046300	Chr1A	11435719	11438817	+	11437268	Chr1A	10385071	10388169	+	10386620	1.0	0.998	collinear
gene:TraesCS1A03G0046500	Chr1A	11439104	11441975	-	11440539	Chr1A	10388456	10391411	-	10389933	1.0	1.0	collinear
gene:TraesCS1A03G0046600	Chr1A	11443246	11454401	+	11448823	Chr1A	10392694	10400649	+	10396671	0.999	0.997	collinear
gene:TraesCS1A03G0046900	Chr1A	11495332	11497221	+	11496276	Chr1A	10457526	10459408	+	10458467	1.0	0.988	collinear
gene:TraesCS1A03G0047100	Chr1A	11501540	11501983	+	11501761	Chr1A	10471735	10472178	+	10471956	1.0	0.978	collinear
gene:TraesCS1A03G0047200	Chr1A	11504567	11504946	+	11504756	Chr1A	10474855	10475239	+	10475047	1.0	0.981	collinear
gene:TraesCS1A03G0047300	Chr1A	11519726	11521384	+	11520555	Chr1A	10509549	10511207	+	10510378	1.0	0.995	collinear
gene:TraesCS1A03G0047400	Chr1A	11524459	11529220	-	11526839	Chr1A	10514405	10519166	-	10516785	1.0	0.994	collinear
gene:TraesCS1A03G0047600	Chr1A	11541507	11542143	+	11541825	Chr1A	10531618	10532254	+	10531936	1.0	0.99	collinear
gene:TraesCS1A03G0047800	Chr1A	11579525	11580104	-	11579814	Chr1A	10569780	10570366	-	10570073	1.0	0.996	collinear
gene:TraesCS1A03G0048100	Chr1A	11595786	11610084	-	11602935	Chr1A	10667654	10682372	-	10675013	1.0	0.998	collinear
gene:TraesCS1A03G0049000	Chr1A	11846705	11856506	-	11851605	Chr1A	10915361	10925018	-	10920189	0.965	0.959	collinear
gene:TraesCS1A03G0049100	Chr1A	11862706	11865339	+	11864022	Chr1A	10931215	10933874	+	10932544	1.0	0.991	collinear
gene:TraesCS1A03G0049300	Chr1A	11989634	11994688	-	11992161	Chr1A	11048866	11053936	-	11051401	1.0	1.0	collinear
