gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS7A03G0019200	Chr7A	4325829	4328918	-	4327373	Chr7A	5316435	5319482	-	5317958	0.998	0.991	collinear
gene:TraesCS7A03G0019300	Chr7A	4371114	4374524	-	4372819	Chr7A	5336938	5340388	-	5338663	1.0	0.992	collinear
gene:TraesCS7A03G0019500	Chr7A	4446713	4449380	-	4448046	Chr7A	5395836	5398503	-	5397169	1.0	0.989	collinear
gene:TraesCS7A03G0019700	Chr7A	4547141	4552873	-	4550007	Chr7A	5500086	5505854	-	5502970	0.998	0.994	collinear
gene:TraesCS7A03G0019800	Chr7A	4588855	4599542	-	4594198	Chr7A	5535371	5545894	-	5540632	0.995	0.993	collinear
gene:TraesCS7A03G0020200	Chr7A	4644533	4647335	-	4645934	Chr7A	5737373	5740101	-	5738737	1.0	0.995	collinear
gene:TraesCS7A03G0020800	Chr7A	4740206	4744501	+	4742353	Chr7A	5802095	5806361	+	5804228	1.0	0.986	collinear
gene:TraesCS7A03G0021000	Chr7A	4800287	4802889	-	4801588	Chr7A	5863724	5866325	-	5865024	1.0	0.995	collinear
gene:TraesCS7A03G0021500	Chr7A	4856737	4859672	+	4858204	Chr7A	5940795	5943503	+	5942149	0.915	0.906	collinear
gene:TraesCS7A03G0021700	Chr7A	4878340	4881673	+	4880006	Chr7A	5969715	5973051	+	5971383	1.0	0.99	collinear
gene:TraesCS7A03G0022400	Chr7A	5009654	5015968	+	5012811	Chr7A	5996241	6002602	+	5999421	1.0	0.976	collinear
gene:TraesCS7A03G0025900	Chr7A	5577734	5580627	+	5579180	Chr7A	6294098	6296831	+	6295464	0.945	0.94	collinear
gene:TraesCS7A03G0026000	Chr7A	5617281	5617708	-	5617494	Chr7A	6333592	6334019	-	6333805	1.0	0.99	collinear
gene:TraesCS7A03G0029100	Chr7A	6494615	6499171	+	6496893	Chr7A	6529202	6533757	+	6531479	0.999	0.985	collinear
gene:TraesCS7A03G0029300	Chr7A	6606264	6607268	+	6606766	Chr7A	6586623	6587627	+	6587125	1.0	0.994	collinear
gene:TraesCS7A03G0029500	Chr7A	6626336	6629683	+	6628009	Chr7A	6641652	6644996	+	6643324	0.998	0.985	collinear
gene:TraesCS7A03G0029600	Chr7A	6631147	6634045	-	6632596	Chr7A	6646460	6649824	-	6648142	1.0	0.991	collinear
gene:TraesCS7A03G0029800	Chr7A	6653409	6656928	-	6655168	Chr7A	6678515	6682034	-	6680274	1.0	0.995	collinear
gene:TraesCS7A03G0029900	Chr7A	6658548	6661327	+	6659937	Chr7A	6683656	6686502	+	6685079	1.0	0.999	collinear
gene:TraesCS7A03G0030000	Chr7A	6662289	6666108	-	6664198	Chr7A	6687461	6691273	-	6689367	0.994	0.982	collinear
gene:TraesCS7A03G0030900	Chr7A	6822543	6827726	-	6825134	Chr7A	6798597	6803760	-	6801178	0.994	0.987	collinear
gene:TraesCS7A03G0031000	Chr7A	6830243	6836892	+	6833567	Chr7A	6804901	6811238	+	6808069	0.996	0.952	collinear
gene:TraesCS7A03G0031700	Chr7A	6862393	6871357	-	6866875	Chr7A	6877900	6887004	-	6882452	0.993	0.98	collinear
gene:TraesCS7A03G0031800	Chr7A	6921839	6925305	+	6923572	Chr7A	6940113	6946680	+	6943396	1.0	0.983	collinear
gene:TraesCS7A03G0032700	Chr7A	7082037	7082611	+	7082324	Chr7A	7150042	7150617	+	7150329	0.985	0.985	collinear
gene:TraesCS7A03G0032800	Chr7A	7095091	7102497	+	7098794	Chr7A	7161682	7164382	+	7163032	1.0	0.982	collinear
gene:TraesCS7A03G0033300	Chr7A	7128421	7129914	+	7129167	Chr7A	7183165	7184670	+	7183917	0.997	0.966	collinear
gene:TraesCS7A03G0033500	Chr7A	7170906	7174675	-	7172790	Chr7A	7194866	7198433	-	7196649	1.0	0.984	collinear
gene:TraesCS7A03G0033700	Chr7A	7189004	7192565	+	7190784	Chr7A	7231917	7235476	+	7233696	1.0	0.979	collinear
gene:TraesCS7A03G0033900	Chr7A	7207592	7209410	+	7208501	Chr7A	7255955	7257759	+	7256857	0.992	0.954	collinear
gene:TraesCS7A03G0035300	Chr7A	7800067	7810625	-	7805346	Chr7A	7601723	7607216	-	7604469	0.947	0.94	collinear
gene:TraesCS7A03G0037400	Chr7A	8065119	8067440	-	8066279	Chr7A	7938369	7940675	-	7939522	0.989	0.986	collinear
gene:TraesCS7A03G0037500	Chr7A	8067789	8074281	-	8071035	Chr7A	7941028	7947493	-	7944260	0.991	0.986	collinear
gene:TraesCS7A03G0037600	Chr7A	8074507	8078975	+	8076741	Chr7A	7947697	7952151	+	7949924	0.984	0.971	collinear
gene:TraesCS7A03G0037700	Chr7A	8079325	8081812	+	8080568	Chr7A	7952502	7954989	+	7953745	0.999	0.994	collinear
gene:TraesCS7A03G0037800	Chr7A	8109989	8111788	+	8110888	Chr7A	7989978	7991777	+	7990877	1.0	0.996	collinear
gene:TraesCS7A03G0037900	Chr7A	8115358	8116697	+	8116027	Chr7A	7995272	7996592	+	7995932	0.974	0.929	collinear
gene:TraesCS7A03G0038300	Chr7A	8183400	8185152	+	8184276	Chr7A	8095575	8097327	+	8096451	0.998	0.978	collinear
gene:TraesCS7A03G0038500	Chr7A	8207938	8211349	-	8209643	Chr7A	8112433	8115831	-	8114132	0.975	0.968	collinear
gene:TraesCS7A03G0038600	Chr7A	8246254	8249389	+	8247821	Chr7A	8133984	8137119	+	8135551	1.0	0.991	collinear
gene:TraesCS7A03G0038700	Chr7A	8252788	8254596	-	8253692	Chr7A	8140579	8142387	-	8141483	1.0	0.998	collinear
gene:TraesCS7A03G0039600	Chr7A	8392590	8392778	+	8392684	Chr7A	8246987	8247175	+	8247081	1.0	0.962	collinear
gene:TraesCS7A03G0039500	Chr7A	8392181	8395198	-	8393689	Chr7A	8246577	8249634	-	8248105	1.0	0.98	collinear
gene:TraesCS7A03G0039700	Chr7A	8398645	8401230	+	8399937	Chr7A	8252049	8254634	+	8253341	1.0	0.998	collinear
gene:TraesCS7A03G0040000	Chr7A	8413816	8414663	-	8414239	Chr7A	8261801	8262648	-	8262224	1.0	0.99	collinear
gene:TraesCS7A03G0040100	Chr7A	8416437	8418697	+	8417567	Chr7A	8264411	8266678	+	8265544	1.0	0.993	collinear
gene:TraesCS7A03G0041300	Chr7A	8765956	8771484	-	8768720	Chr7A	8316474	8322003	-	8319238	1.0	0.998	collinear
gene:TraesCS7A03G0041400	Chr7A	8773031	8777173	-	8775102	Chr7A	8323637	8327779	-	8325708	1.0	0.998	collinear
gene:TraesCS7A03G0041500	Chr7A	8777742	8780742	-	8779242	Chr7A	8328348	8331348	-	8329848	1.0	1.0	collinear
gene:TraesCS7A03G0041700	Chr7A	8884574	8886768	+	8885671	Chr7A	8435494	8437676	+	8436585	0.994	0.991	collinear
gene:TraesCS7A03G0041900	Chr7A	8886782	8889674	-	8888228	Chr7A	8437690	8440600	-	8439145	0.997	0.993	collinear
gene:TraesCS7A03G0042000	Chr7A	8894178	8896509	+	8895343	Chr7A	8453724	8456154	+	8454939	1.0	0.909	collinear
gene:TraesCS7A03G0042100	Chr7A	8931580	8932227	-	8931903	Chr7A	8475674	8476321	-	8475997	1.0	0.992	collinear
gene:TraesCS7A03G0042200	Chr7A	8931580	8932227	-	8931903	Chr7A	8475674	8476321	-	8475997	1.0	0.993	collinear
gene:TraesCS7A03G0042900	Chr7A	9049554	9051183	+	9050368	Chr7A	8571207	8572836	+	8572021	1.0	0.995	collinear
gene:TraesCS7A03G0043100	Chr7A	9068681	9070066	+	9069373	Chr7A	8596174	8597552	-	8596863	0.994	0.926	collinear
gene:TraesCS7A03G0043300	Chr7A	9147513	9150814	+	9149163	Chr7A	8901952	8905266	+	8903609	1.0	0.983	collinear
gene:TraesCS7A03G0043500	Chr7A	9183618	9187813	+	9185715	Chr7A	8979214	8983566	+	8981390	0.996	0.94	collinear
gene:TraesCS7A03G0044700	Chr7A	9314587	9315742	-	9315164	Chr7A	9062755	9063910	-	9063332	1.0	0.993	collinear
gene:TraesCS7A03G0045000	Chr7A	9334923	9336269	+	9335596	Chr7A	9143187	9144386	+	9143786	0.957	0.91	collinear
gene:TraesCS7A03G0045500	Chr7A	9406277	9410400	-	9408338	Chr7A	9441685	9445783	-	9443734	0.994	0.983	collinear
gene:TraesCS7A03G0045600	Chr7A	9425387	9428390	+	9426888	Chr7A	9461026	9464026	+	9462526	1.0	0.995	collinear
gene:TraesCS7A03G0045900	Chr7A	9442572	9449639	-	9446105	Chr7A	9478230	9483398	-	9480814	0.997	0.921	collinear
gene:TraesCS7A03G0046100	Chr7A	9520738	9524766	+	9522752	Chr7A	9535062	9537869	+	9536465	0.981	0.976	collinear
gene:TraesCS7A03G0046600	Chr7A	9620795	9622824	-	9621809	Chr7A	9620897	9622927	-	9621912	1.0	0.996	collinear
gene:TraesCS7A03G0046900	Chr7A	9773436	9774540	-	9773988	Chr7A	10532919	10534023	-	10533471	1.0	0.99	collinear
gene:TraesCS7A03G0047000	Chr7A	9828187	9828844	-	9828515	Chr7A	10554735	10555392	-	10555063	1.0	0.972	collinear
gene:TraesCS7A03G0047100	Chr7A	9837698	9845560	+	9841629	Chr7A	10564007	10571858	+	10567932	0.997	0.991	collinear
gene:TraesCS7A03G0047300	Chr7A	9873692	9874324	+	9874008	Chr7A	10596280	10596912	+	10596596	1.0	0.99	collinear
gene:TraesCS7A03G0047500	Chr7A	9891363	9893043	+	9892203	Chr7A	10622995	10624675	+	10623835	0.987	0.969	collinear
gene:TraesCS7A03G0047600	Chr7A	9920525	9922493	+	9921509	Chr7A	10645613	10647470	+	10646541	0.936	0.926	collinear
gene:TraesCS7A03G0049700	Chr7A	10189124	10189933	-	10189528	Chr7A	10813874	10814683	-	10814278	1.0	0.991	collinear
gene:TraesCS7A03G0049800	Chr7A	10193757	10194669	-	10194213	Chr7A	10818917	10819829	-	10819373	1.0	0.996	collinear
gene:TraesCS7A03G0049900	Chr7A	10195282	10201051	-	10198166	Chr7A	10822883	10828647	-	10825765	1.0	0.997	collinear
gene:TraesCS7A03G0050000	Chr7A	10223940	10225376	-	10224658	Chr7A	10845018	10846401	-	10845709	0.952	0.931	collinear
gene:TraesCS7A03G0050300	Chr7A	10256757	10258745	+	10257751	Chr7A	10879027	10881012	+	10880019	1.0	0.997	collinear
gene:TraesCS7A03G0050400	Chr7A	10259322	10261592	+	10260457	Chr7A	10881589	10883850	+	10882719	0.997	0.992	collinear
gene:TraesCS7A03G0050500	Chr7A	10261761	10262519	+	10262140	Chr7A	10884019	10884777	+	10884398	1.0	0.994	collinear
gene:TraesCS7A03G0051100	Chr7A	10501878	10503003	+	10502440	Chr7A	11092955	11094056	+	11093505	0.978	0.96	collinear
gene:TraesCS7A03G0051500	Chr7A	10588165	10588653	+	10588409	Chr7A	11177522	11178008	+	11177765	0.997	0.983	collinear
gene:TraesCS7A03G0051600	Chr7A	10595601	10596839	-	10596220	Chr7A	11199049	11200287	-	11199668	1.0	0.993	collinear
gene:TraesCS7A03G0051800	Chr7A	10661433	10662455	-	10661944	Chr7A	11368381	11369406	-	11368893	1.0	0.986	collinear
gene:TraesCS7A03G0051900	Chr7A	10673549	10674742	-	10674145	Chr7A	11380808	11382001	-	11381404	1.0	0.996	collinear
gene:TraesCS7A03G0052000	Chr7A	10696426	10701381	+	10698903	Chr7A	11386534	11391320	+	11388927	0.954	0.915	collinear
gene:TraesCS7A03G0053100	Chr7A	10856183	10858905	-	10857544	Chr7A	11422694	11425373	-	11424033	0.978	0.925	collinear
gene:TraesCS7A03G0053200	Chr7A	10862271	10863675	-	10862973	Chr7A	11440599	11442003	-	11441301	1.0	0.972	collinear
gene:TraesCS7A03G0054500	Chr7A	11141504	11147992	-	11144748	Chr7A	11659494	11666077	-	11662785	0.996	0.985	collinear
gene:TraesCS7A03G0055500	Chr7A	11377353	11383883	-	11380618	Chr7A	11675829	11682327	-	11679078	0.982	0.952	collinear
gene:TraesCS7A03G0055600	Chr7A	11406320	11407464	+	11406892	Chr7A	11743082	11744338	+	11743710	0.992	0.915	collinear
gene:TraesCS7A03G0055900	Chr7A	11429656	11434892	-	11432274	Chr7A	11755419	11760735	-	11758077	0.991	0.971	collinear
gene:TraesCS7A03G0056100	Chr7A	11501287	11502342	-	11501814	Chr7A	11799518	11800573	-	11800045	1.0	0.995	collinear
gene:TraesCS7A03G0056600	Chr7A	11573067	11574346	-	11573706	Chr7A	11868648	11869920	-	11869284	0.993	0.986	collinear
gene:TraesCS7A03G0057100	Chr7A	11604432	11608352	+	11606392	Chr7A	11881657	11885576	+	11883616	1.0	0.992	collinear
gene:TraesCS7A03G0057200	Chr7A	11611051	11620641	+	11615846	Chr7A	11894964	11904553	+	11899758	1.0	0.995	collinear
gene:TraesCS7A03G0057300	Chr7A	11621570	11624837	-	11623203	Chr7A	11905484	11908748	-	11907116	1.0	0.997	collinear
gene:TraesCS7A03G0057400	Chr7A	11746289	11749645	-	11747967	Chr7A	11961647	11965003	-	11963325	0.999	0.993	collinear
gene:TraesCS7A03G0058100	Chr7A	11784664	11785275	+	11784969	Chr7A	11995088	11995698	+	11995393	0.998	0.983	collinear
gene:TraesCS7A03G0058200	Chr7A	11830012	11830882	-	11830447	Chr7A	12027023	12027903	-	12027463	1.0	0.978	collinear
gene:TraesCS7A03G0058900	Chr7A	11933413	11935096	+	11934254	Chr7A	12175868	12177551	+	12176709	1.0	0.988	collinear
gene:TraesCS7A03G0059400	Chr7A	11951864	11954291	+	11953077	Chr7A	12188782	12191160	+	12189971	0.96	0.926	collinear
gene:TraesCS7A03G0059900	Chr7A	12250407	12251235	-	12250821	Chr7A	12425052	12425880	-	12425466	1.0	0.968	collinear
gene:TraesCS7A03G0060100	Chr7A	12329754	12331835	-	12330794	Chr7A	12476042	12478102	-	12477072	0.988	0.968	collinear
gene:TraesCS7A03G0060200	Chr7A	12346353	12346899	-	12346626	Chr7A	12485255	12485801	-	12485528	1.0	1.0	collinear
gene:TraesCS7A03G0061700	Chr7A	12545609	12546667	-	12546138	Chr7A	12597525	12598546	-	12598035	0.95	0.94	collinear
gene:TraesCS7A03G0062000	Chr7A	12552015	12553213	+	12552614	Chr7A	12604921	12606121	+	12605521	1.0	0.98	collinear
gene:TraesCS7A03G0062700	Chr7A	12659607	12660420	-	12660013	Chr7A	12662465	12663278	-	12662871	1.0	0.992	collinear
gene:TraesCS7A03G0062800	Chr7A	12668339	12669068	+	12668703	Chr7A	12670954	12671708	+	12671331	0.998	0.937	collinear
gene:TraesCS7A03G0062900	Chr7A	12764894	12769384	+	12767139	Chr7A	12747950	12752439	+	12750194	1.0	0.993	collinear
gene:TraesCS7A03G0063200	Chr7A	12796670	12797020	+	12796845	Chr7A	12771657	12772007	+	12771832	1.0	0.96	collinear
gene:TraesCS7A03G0063300	Chr7A	12845309	12849558	+	12847433	Chr7A	12774824	12779119	+	12776971	1.0	0.989	collinear
gene:TraesCS7A03G0063400	Chr7A	12850446	12851294	+	12850870	Chr7A	12780006	12780854	+	12780430	1.0	0.994	collinear
gene:TraesCS7A03G0063600	Chr7A	12866792	12871068	-	12868930	Chr7A	12805567	12809844	-	12807705	1.0	0.994	collinear
gene:TraesCS7A03G0064200	Chr7A	12976293	12978504	-	12977398	Chr7A	12891714	12893916	-	12892815	0.994	0.987	collinear
gene:TraesCS7A03G0064400	Chr7A	13065682	13088211	+	13076946	Chr7A	12984865	13007589	+	12996227	1.0	0.998	collinear
gene:TraesCS7A03G0064600	Chr7A	13093937	13095572	-	13094754	Chr7A	13013476	13015111	-	13014293	1.0	0.998	collinear
gene:TraesCS7A03G0064700	Chr7A	13117830	13119414	-	13118622	Chr7A	13033470	13035058	-	13034264	0.999	0.994	collinear
gene:TraesCS7A03G0064900	Chr7A	13327550	13329038	-	13328294	Chr7A	13245153	13246641	-	13245897	1.0	0.994	collinear
gene:TraesCS7A03G0065200	Chr7A	13432412	13436403	-	13434407	Chr7A	13363677	13367708	-	13365692	0.999	0.934	collinear
gene:TraesCS7A03G0065300	Chr7A	13486400	13491161	-	13488780	Chr7A	13436957	13441714	-	13439335	1.0	0.983	collinear
gene:TraesCS7A03G0065900	Chr7A	13588226	13592166	+	13590196	Chr7A	13642054	13645993	-	13644023	1.0	0.996	collinear
gene:TraesCS7A03G0066100	Chr7A	13725227	13732522	+	13728874	Chr7A	13497271	13504578	-	13500924	1.0	0.988	collinear
gene:TraesCS7A03G0066200	Chr7A	13768093	13771466	+	13769779	Chr7A	13682109	13685482	+	13683795	1.0	0.998	collinear
gene:TraesCS7A03G0066300	Chr7A	13777499	13784071	-	13780785	Chr7A	13693560	13699919	-	13696739	0.979	0.975	collinear
gene:TraesCS7A03G0066400	Chr7A	13791411	13792670	-	13792040	Chr7A	13706805	13708060	-	13707432	0.996	0.987	collinear
gene:TraesCS7A03G0066700	Chr7A	13854396	13856424	-	13855410	Chr7A	13765954	13767982	-	13766968	1.0	0.996	collinear
gene:TraesCS7A03G0066900	Chr7A	13866291	13869696	+	13867993	Chr7A	13783406	13786811	+	13785108	1.0	0.997	collinear
gene:TraesCS7A03G0067000	Chr7A	13870454	13872668	-	13871561	Chr7A	13787569	13789824	-	13788696	1.0	0.948	collinear
gene:TraesCS7A03G0068100	Chr7A	14462840	14463800	-	14463320	Chr7A	14324687	14325647	-	14325167	1.0	0.985	collinear
gene:TraesCS7A03G0068200	Chr7A	14470383	14474121	-	14472252	Chr7A	14326703	14330289	-	14328496	1.0	0.997	collinear
gene:TraesCS7A03G0068300	Chr7A	14500043	14502820	+	14501431	Chr7A	14376777	14379554	+	14378165	0.998	0.981	collinear
gene:TraesCS7A03G0068400	Chr7A	14504479	14506724	+	14505601	Chr7A	14381215	14383454	+	14382334	1.0	0.979	collinear
gene:TraesCS7A03G0070100	Chr7A	14877971	14883248	-	14880609	Chr7A	14997960	15003207	-	15000583	0.991	0.978	collinear
gene:TraesCS7A03G0070800	Chr7A	15130801	15133613	-	15132207	Chr7A	15259015	15261836	-	15260425	0.999	0.996	collinear
gene:TraesCS7A03G0071200	Chr7A	15304593	15306470	+	15305531	Chr7A	15414875	15416804	+	15415839	1.0	0.99	collinear
gene:TraesCS7A03G0071300	Chr7A	15307162	15308867	-	15308014	Chr7A	15417498	15419203	-	15418350	1.0	0.995	collinear
gene:TraesCS7A03G0071400	Chr7A	15416541	15421598	+	15419069	Chr7A	16008565	16013617	+	16011091	0.998	0.995	collinear
gene:TraesCS7A03G0071800	Chr7A	15497252	15505831	+	15501541	Chr7A	16111322	16120107	+	16115714	0.988	0.933	collinear
gene:TraesCS7A03G0071900	Chr7A	15506826	15507974	-	15507400	Chr7A	16121254	16122402	-	16121828	1.0	0.967	collinear
gene:TraesCS7A03G0072100	Chr7A	15534564	15535097	-	15534830	Chr7A	16183458	16183971	-	16183714	0.961	0.939	collinear
gene:TraesCS7A03G0072200	Chr7A	15580843	15583046	-	15581944	Chr7A	16209635	16216894	-	16213264	1.0	0.989	collinear
gene:TraesCS7A03G0072500	Chr7A	15604834	15606875	-	15605854	Chr7A	16230632	16232695	-	16231663	0.999	0.947	collinear
gene:TraesCS7A03G0072600	Chr7A	15618337	15619481	+	15618909	Chr7A	16273312	16274459	+	16273885	1.0	0.983	collinear
gene:TraesCS7A03G0072700	Chr7A	15691872	15693601	+	15692736	Chr7A	16376204	16377933	+	16377068	1.0	0.994	collinear
gene:TraesCS7A03G0072800	Chr7A	15722397	15726530	+	15724463	Chr7A	16406634	16410768	+	16408701	1.0	0.995	collinear
gene:TraesCS7A03G0073500	Chr7A	16044286	16045383	-	16044834	Chr7A	16470857	16471954	-	16471405	1.0	0.98	collinear
gene:TraesCS7A03G0074100	Chr7A	16284624	16286740	-	16285682	Chr7A	16690336	16692412	-	16691374	0.983	0.925	collinear
gene:TraesCS7A03G0074800	Chr7A	16399872	16400723	-	16400297	Chr7A	16739821	16740675	-	16740248	1.0	0.991	collinear
gene:TraesCS7A03G0075100	Chr7A	16449599	16450441	-	16450020	Chr7A	16792645	16793487	-	16793066	1.0	0.988	collinear
gene:TraesCS7A03G0075200	Chr7A	16454940	16457666	+	16456303	Chr7A	16797782	16800508	+	16799145	1.0	0.997	collinear
gene:TraesCS7A03G0075400	Chr7A	16458362	16458889	-	16458625	Chr7A	16801204	16801731	-	16801467	1.0	0.998	collinear
gene:TraesCS7A03G0075500	Chr7A	16462566	16463087	-	16462826	Chr7A	16805408	16805926	-	16805667	0.994	0.994	collinear
gene:TraesCS7A03G0075800	Chr7A	16548483	16549655	+	16549069	Chr7A	16899094	16900266	+	16899680	1.0	0.994	collinear
gene:TraesCS7A03G0076100	Chr7A	16576366	16577538	+	16576952	Chr7A	16919016	16920188	+	16919602	1.0	0.994	collinear
gene:TraesCS7A03G0076800	Chr7A	16718082	16718320	-	16718201	Chr7A	17065890	17066129	-	17066009	1.0	0.995	collinear
gene:TraesCS7A03G0077300	Chr7A	16777220	16784261	-	16780740	Chr7A	17116554	17123458	-	17120006	1.0	0.998	collinear
