gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity
gene:TraesCS2D03G0017200	Chr2D	5338281	5338646	-	5338463	Chr2D	5848221	5848586	-	5848403	1.0	1.0
gene:TraesCS2D03G0017700	Chr2D	5370754	5371234	-	5370994	Chr2D	5880833	5881313	-	5881073	1.0	1.0
gene:TraesCS2D03G0017800	Chr2D	5378053	5383627	+	5380840	Chr2D	5888132	5893706	+	5890919	1.0	1.0
gene:TraesCS2D03G0017900	Chr2D	5384334	5386356	-	5385345	Chr2D	5894414	5896436	-	5895425	1.0	1.0
gene:TraesCS2D03G0018000	Chr2D	5393682	5394353	+	5394017	Chr2D	5903866	5904537	+	5904201	1.0	1.0
gene:TraesCS2D03G0018200	Chr2D	5395959	5397491	-	5396725	Chr2D	5906143	5907675	-	5906909	1.0	0.999
gene:TraesCS2D03G0018300	Chr2D	5398923	5403947	-	5401435	Chr2D	5909107	5914174	-	5911640	1.0	1.0
gene:TraesCS2D03G0018400	Chr2D	5409881	5411556	-	5410718	Chr2D	5920108	5921783	-	5920945	1.0	1.0
gene:TraesCS2D03G0018600	Chr2D	5448384	5451246	+	5449815	Chr2D	5958658	5961520	+	5960089	1.0	1.0
gene:TraesCS2D03G0018700	Chr2D	5451607	5454771	-	5453189	Chr2D	5961881	5965045	-	5963463	1.0	1.0
gene:TraesCS2D03G0019000	Chr2D	5498066	5508787	-	5503426	Chr2D	6007389	6018113	-	6012751	1.0	1.0
gene:TraesCS2D03G0019100	Chr2D	5512669	5527505	-	5520087	Chr2D	6021994	6036829	-	6029411	1.0	1.0
gene:TraesCS2D03G0019200	Chr2D	5533600	5534335	+	5533967	Chr2D	6042924	6043659	+	6043291	1.0	1.0
gene:TraesCS2D03G0019300	Chr2D	5538783	5542500	+	5540641	Chr2D	6048107	6051824	+	6049965	1.0	1.0
gene:TraesCS2D03G0019400	Chr2D	5543921	5547104	-	5545512	Chr2D	6053245	6056428	-	6054836	1.0	1.0
gene:TraesCS2D03G0019500	Chr2D	5606740	5610279	+	5608509	Chr2D	6116092	6119631	+	6117861	1.0	1.0
gene:TraesCS2D03G0020100	Chr2D	5637453	5638947	+	5638200	Chr2D	6146803	6148297	+	6147550	1.0	1.0
gene:TraesCS2D03G0020200	Chr2D	5641197	5642366	-	5641781	Chr2D	6150547	6151716	-	6151131	1.0	1.0
gene:TraesCS2D03G0020300	Chr2D	5651827	5657640	+	5654733	Chr2D	6161514	6167327	+	6164420	1.0	1.0
gene:TraesCS2D03G0020500	Chr2D	5796717	5798322	-	5797519	Chr2D	6295284	6296889	-	6296086	1.0	1.0
gene:TraesCS2D03G0020600	Chr2D	5800176	5803002	+	5801589	Chr2D	6298743	6301569	+	6300156	1.0	1.0
gene:TraesCS2D03G0020800	Chr2D	5829699	5830322	-	5830010	Chr2D	6328622	6329245	-	6328933	1.0	1.0
gene:TraesCS2D03G0021200	Chr2D	5856192	5856611	-	5856401	Chr2D	6355108	6355527	-	6355317	1.0	1.0
gene:TraesCS2D03G0021400	Chr2D	5882001	5887060	+	5884530	Chr2D	6380688	6385745	+	6383216	1.0	1.0
gene:TraesCS2D03G0021500	Chr2D	5893759	5898807	-	5896283	Chr2D	6392441	6397489	-	6394965	1.0	1.0
gene:TraesCS2D03G0021600	Chr2D	5901903	5903808	+	5902855	Chr2D	6400585	6402469	+	6401527	0.988	0.984
gene:TraesCS2D03G0022000	Chr2D	5940840	5945135	+	5942987	Chr2D	6439163	6443458	+	6441310	1.0	1.0
gene:TraesCS2D03G0022100	Chr2D	5960082	5961948	+	5961015	Chr2D	6458306	6460173	+	6459239	1.0	0.999
gene:TraesCS2D03G0022200	Chr2D	5974338	5981406	+	5977872	Chr2D	6472563	6479631	+	6476097	1.0	1.0
gene:TraesCS2D03G0022500	Chr2D	6088431	6089039	-	6088735	Chr2D	6583886	6584494	-	6584190	1.0	1.0
gene:TraesCS2D03G0022600	Chr2D	6094171	6094876	+	6094523	Chr2D	6589626	6590331	+	6589978	1.0	1.0
gene:TraesCS2D03G0022800	Chr2D	6109221	6109928	+	6109574	Chr2D	6604785	6605492	+	6605138	1.0	1.0
gene:TraesCS2D03G0023000	Chr2D	6132790	6133436	+	6133113	Chr2D	6628354	6629000	+	6628677	1.0	1.0
gene:TraesCS2D03G0023100	Chr2D	6135778	6136523	+	6136150	Chr2D	6631341	6632086	+	6631713	1.0	1.0
gene:TraesCS2D03G0023900	Chr2D	6414298	6417163	+	6415730	Chr2D	6909431	6912296	+	6910863	1.0	1.0
gene:TraesCS2D03G0024400	Chr2D	6632578	6639770	-	6636174	Chr2D	7127865	7135057	-	7131461	1.0	1.0
gene:TraesCS2D03G0024700	Chr2D	6714610	6716551	+	6715580	Chr2D	7210288	7212229	+	7211258	1.0	1.0
gene:TraesCS2D03G0024800	Chr2D	6729129	6732626	+	6730877	Chr2D	7224822	7228319	+	7226570	1.0	1.0
gene:TraesCS2D03G0025100	Chr2D	6799868	6803674	+	6801771	Chr2D	7295785	7299591	+	7297688	1.0	0.996
gene:TraesCS2D03G0025200	Chr2D	6805875	6809559	+	6807717	Chr2D	7301791	7305475	+	7303633	1.0	1.0
gene:TraesCS2D03G0025700	Chr2D	6841213	6849674	-	6845443	Chr2D	7337171	7345609	-	7341390	1.0	0.986
gene:TraesCS2D03G0026100	Chr2D	6864392	6870222	+	6867307	Chr2D	7360338	7366168	+	7363253	1.0	1.0
gene:TraesCS2D03G0026200	Chr2D	6870573	6877556	+	6874064	Chr2D	7366519	7373500	+	7370009	1.0	1.0
gene:TraesCS2D03G0026500	Chr2D	6909158	6910618	-	6909888	Chr2D	7404335	7405795	-	7405065	1.0	1.0
gene:TraesCS2D03G0026400	Chr2D	6907843	6912185	+	6910014	Chr2D	7403020	7407362	+	7405191	1.0	1.0
gene:TraesCS2D03G0026900	Chr2D	7031556	7033022	-	7032289	Chr2D	7526378	7527844	-	7527111	1.0	1.0
gene:TraesCS2D03G0027100	Chr2D	7101625	7102485	-	7102055	Chr2D	7595099	7595959	-	7595529	1.0	1.0
gene:TraesCS2D03G0027200	Chr2D	7105740	7108299	-	7107019	Chr2D	7599085	7601644	-	7600364	1.0	1.0
gene:TraesCS2D03G0027500	Chr2D	7201869	7205584	+	7203726	Chr2D	7695687	7699561	+	7697624	1.0	0.928
gene:TraesCS2D03G0027600	Chr2D	7251969	7253899	+	7252934	Chr2D	7745972	7747902	+	7746937	1.0	1.0
gene:TraesCS2D03G0027700	Chr2D	7263382	7267488	+	7265435	Chr2D	7757385	7761491	+	7759438	1.0	1.0
gene:TraesCS2D03G0027800	Chr2D	7272717	7275277	-	7273997	Chr2D	7766720	7769282	-	7768001	1.0	1.0
gene:TraesCS2D03G0028000	Chr2D	7285820	7288487	-	7287153	Chr2D	7779829	7782496	-	7781162	1.0	1.0
gene:TraesCS2D03G0028100	Chr2D	7289911	7293329	-	7291620	Chr2D	7783914	7787332	-	7785623	1.0	1.0
gene:TraesCS2D03G0028200	Chr2D	7347583	7351762	+	7349672	Chr2D	7841920	7846099	+	7844009	1.0	1.0
gene:TraesCS2D03G0028400	Chr2D	7366138	7369068	+	7367603	Chr2D	7860473	7863403	+	7861938	1.0	1.0
gene:TraesCS2D03G0028700	Chr2D	7425485	7426330	-	7425907	Chr2D	7907091	7907936	-	7907513	1.0	1.0
gene:TraesCS2D03G0028800	Chr2D	7437076	7437874	-	7437475	Chr2D	7918856	7919654	-	7919255	1.0	1.0
gene:TraesCS2D03G0029200	Chr2D	7719358	7720682	-	7720020	Chr2D	8198382	8199706	-	8199044	1.0	0.998
gene:TraesCS2D03G0029300	Chr2D	7721116	7723894	-	7722505	Chr2D	8200140	8202918	-	8201529	1.0	0.999
gene:TraesCS2D03G0029400	Chr2D	7781817	7783372	-	7782594	Chr2D	8260114	8261669	-	8260891	1.0	0.998
gene:TraesCS2D03G0029500	Chr2D	7838509	7840832	-	7839670	Chr2D	8317003	8319326	-	8318164	1.0	1.0
gene:TraesCS2D03G0029700	Chr2D	7859966	7860990	-	7860478	Chr2D	8338557	8339581	-	8339069	1.0	1.0
gene:TraesCS2D03G0030700	Chr2D	8158483	8162726	+	8160604	Chr2D	8455911	8460154	+	8458032	1.0	0.999
gene:TraesCS2D03G0030800	Chr2D	8163605	8165722	-	8164663	Chr2D	8461033	8463150	-	8462091	1.0	1.0
gene:TraesCS2D03G0031100	Chr2D	8185145	8186923	-	8186034	Chr2D	8482560	8484338	-	8483449	1.0	1.0
gene:TraesCS2D03G0031600	Chr2D	8357241	8362457	+	8359849	Chr2D	8650822	8656038	+	8653430	1.0	1.0
gene:TraesCS2D03G0031700	Chr2D	8410031	8414492	+	8412261	Chr2D	8698531	8702993	+	8700762	1.0	1.0
gene:TraesCS2D03G0031900	Chr2D	8470510	8478428	-	8474469	Chr2D	8759616	8767534	-	8763575	1.0	1.0
gene:TraesCS2D03G0032000	Chr2D	8479292	8486593	+	8482942	Chr2D	8768400	8775701	+	8772050	1.0	1.0
gene:TraesCS2D03G0032100	Chr2D	8490113	8491258	+	8490685	Chr2D	8779338	8780483	+	8779910	1.0	1.0
gene:TraesCS2D03G0032200	Chr2D	8516246	8516506	+	8516376	Chr2D	8805444	8805704	+	8805574	1.0	1.0
gene:TraesCS2D03G0032300	Chr2D	8525474	8527518	+	8526496	Chr2D	8814671	8816715	+	8815693	1.0	1.0
gene:TraesCS2D03G0032400	Chr2D	8534095	8537131	-	8535613	Chr2D	8823365	8826401	-	8824883	1.0	0.999
gene:TraesCS2D03G0032600	Chr2D	8565304	8566825	-	8566064	Chr2D	8854735	8856256	-	8855495	1.0	0.999
gene:TraesCS2D03G0033000	Chr2D	8601873	8606771	-	8604322	Chr2D	8891601	8896619	-	8894110	1.0	0.946
gene:TraesCS2D03G0033600	Chr2D	8659658	8660806	-	8660232	Chr2D	8949645	8950793	-	8950219	1.0	1.0
gene:TraesCS2D03G0033700	Chr2D	8667786	8668577	+	8668181	Chr2D	8957773	8958564	+	8958168	1.0	1.0
gene:TraesCS2D03G0033800	Chr2D	8676450	8683655	-	8680052	Chr2D	8967121	8974328	-	8970724	1.0	0.997
gene:TraesCS2D03G0034000	Chr2D	8747170	8753100	-	8750135	Chr2D	9052655	9058585	-	9055620	1.0	1.0
gene:TraesCS2D03G0034400	Chr2D	8843539	8845264	+	8844401	Chr2D	9140369	9142094	+	9141231	1.0	0.999
gene:TraesCS2D03G0034500	Chr2D	8849983	8850835	+	8850409	Chr2D	9146813	9147665	+	9147239	1.0	1.0
gene:TraesCS2D03G0034800	Chr2D	8854271	8855941	+	8855106	Chr2D	9151101	9152771	+	9151936	1.0	1.0
gene:TraesCS2D03G0035300	Chr2D	8869866	8870537	+	8870201	Chr2D	9166707	9167378	+	9167042	1.0	1.0
gene:TraesCS2D03G0035500	Chr2D	8879365	8880543	+	8879954	Chr2D	9176210	9177388	+	9176799	1.0	1.0
gene:TraesCS2D03G0035600	Chr2D	8899155	8901666	+	8900410	Chr2D	9196084	9198594	+	9197339	1.0	1.0
gene:TraesCS2D03G0035700	Chr2D	8951451	8962051	-	8956751	Chr2D	9248483	9259086	-	9253784	1.0	1.0
gene:TraesCS2D03G0036600	Chr2D	9155668	9159173	+	9157420	Chr2D	9324562	9328067	+	9326314	1.0	0.999
gene:TraesCS2D03G0036700	Chr2D	9161054	9162385	-	9161719	Chr2D	9329948	9331279	-	9330613	1.0	1.0
gene:TraesCS2D03G0036800	Chr2D	9188083	9189411	+	9188747	Chr2D	9356974	9358302	+	9357638	1.0	1.0
gene:TraesCS2D03G0036900	Chr2D	9258485	9259538	+	9259011	Chr2D	9438435	9439488	+	9438961	1.0	1.0
gene:TraesCS2D03G0038300	Chr2D	9539575	9541245	+	9540410	Chr2D	9719949	9721619	+	9720784	1.0	1.0
gene:TraesCS2D03G0038400	Chr2D	9548546	9550006	+	9549276	Chr2D	9728919	9730379	+	9729649	1.0	1.0
gene:TraesCS2D03G0038500	Chr2D	9560490	9570556	+	9565523	Chr2D	9740863	9750988	+	9745925	1.0	1.0
gene:TraesCS2D03G0038700	Chr2D	9669862	9670584	+	9670223	Chr2D	9850601	9851323	+	9850962	1.0	1.0
gene:TraesCS2D03G0038900	Chr2D	9740013	9743019	+	9741516	Chr2D	9920860	9923866	+	9922363	1.0	1.0
gene:TraesCS2D03G0039200	Chr2D	9754263	9755835	+	9755049	Chr2D	9935127	9936699	+	9935913	1.0	0.999
gene:TraesCS2D03G0039300	Chr2D	9770715	9772196	+	9771455	Chr2D	9951748	9953229	+	9952488	1.0	1.0
gene:TraesCS2D03G0039500	Chr2D	9791865	9794992	-	9793428	Chr2D	9975033	9978192	-	9976612	1.0	1.0
gene:TraesCS2D03G0039600	Chr2D	9800909	9805270	+	9803089	Chr2D	9984173	9988534	+	9986353	1.0	1.0
gene:TraesCS2D03G0039700	Chr2D	9808522	9810012	+	9809267	Chr2D	9991786	9993276	+	9992531	1.0	1.0
gene:TraesCS2D03G0039900	Chr2D	9828802	9830274	-	9829538	Chr2D	10012079	10013551	-	10012815	1.0	1.0
gene:TraesCS2D03G0040100	Chr2D	9902575	9903054	+	9902814	Chr2D	10086363	10086842	+	10086602	1.0	1.0
gene:TraesCS2D03G0040300	Chr2D	9914901	9916447	-	9915674	Chr2D	10098969	10100515	-	10099742	1.0	1.0
gene:TraesCS2D03G0040400	Chr2D	9920142	9921557	-	9920849	Chr2D	10104202	10105617	-	10104909	1.0	1.0
gene:TraesCS2D03G0040500	Chr2D	9948356	9948550	+	9948453	Chr2D	10132416	10132610	+	10132513	1.0	1.0
gene:TraesCS2D03G0040600	Chr2D	9948941	9949051	+	9948996	Chr2D	10133001	10133111	+	10133056	1.0	1.0
gene:TraesCS2D03G0040800	Chr2D	9950121	9951434	+	9950777	Chr2D	10134182	10135495	+	10134838	1.0	1.0
gene:TraesCS2D03G0041000	Chr2D	10019303	10021756	+	10020529	Chr2D	10203344	10205797	+	10204570	1.0	0.999
gene:TraesCS2D03G0041100	Chr2D	10025412	10032959	-	10029185	Chr2D	10209453	10217000	-	10213226	1.0	0.998
gene:TraesCS2D03G0041500	Chr2D	10035956	10037437	+	10036696	Chr2D	10219997	10221478	+	10220737	1.0	1.0
gene:TraesCS2D03G0041600	Chr2D	10040939	10041987	-	10041463	Chr2D	10224980	10226028	-	10225504	1.0	1.0
gene:TraesCS2D03G0041800	Chr2D	10045408	10047305	-	10046356	Chr2D	10229449	10231346	-	10230397	1.0	1.0
gene:TraesCS2D03G0041900	Chr2D	10062398	10064247	+	10063322	Chr2D	10247929	10249778	+	10248853	1.0	1.0
gene:TraesCS2D03G0042000	Chr2D	10074431	10075015	-	10074723	Chr2D	10259963	10260547	-	10260255	1.0	1.0
gene:TraesCS2D03G0043100	Chr2D	10184508	10186580	-	10185544	Chr2D	10369638	10371710	-	10370674	1.0	1.0
gene:TraesCS2D03G0043400	Chr2D	10232327	10234011	+	10233169	Chr2D	10416940	10418624	+	10417782	1.0	1.0
gene:TraesCS2D03G0043600	Chr2D	10257769	10260897	+	10259333	Chr2D	10436587	10439715	+	10438151	1.0	1.0
gene:TraesCS2D03G0043900	Chr2D	10321207	10321701	-	10321454	Chr2D	10495186	10495680	-	10495433	1.0	1.0
gene:TraesCS2D03G0044000	Chr2D	10324672	10327048	-	10325860	Chr2D	10498652	10501028	-	10499840	1.0	1.0
gene:TraesCS2D03G0044200	Chr2D	10336379	10339396	-	10337887	Chr2D	10510359	10513376	-	10511867	1.0	1.0
gene:TraesCS2D03G0044500	Chr2D	10380553	10382346	-	10381449	Chr2D	10553770	10555563	-	10554666	1.0	1.0
gene:TraesCS2D03G0044900	Chr2D	10518384	10519343	+	10518863	Chr2D	10632664	10633623	+	10633143	1.0	1.0
gene:TraesCS2D03G0045000	Chr2D	10519482	10520088	+	10519785	Chr2D	10633762	10634368	+	10634065	1.0	1.0
gene:TraesCS2D03G0045100	Chr2D	10534333	10536045	+	10535189	Chr2D	10648613	10650325	+	10649469	1.0	1.0
gene:TraesCS2D03G0045300	Chr2D	10543043	10548560	+	10545801	Chr2D	10657323	10662840	+	10660081	1.0	1.0
gene:TraesCS2D03G0045400	Chr2D	10556150	10562044	-	10559097	Chr2D	10670255	10676150	-	10673202	1.0	1.0
