gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS6D03G0009200	Chr6D	1787907	1788841	-	1788374	Chr6D	1383132	1384066	-	1383599	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0009700	Chr6D	1889545	1890474	-	1890009	Chr6D	1486654	1487583	-	1487118	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0010300	Chr6D	1964939	1967513	+	1966226	Chr6D	1561876	1564450	+	1563163	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0010400	Chr6D	1983644	1984738	-	1984191	Chr6D	1580585	1581679	-	1581132	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0010500	Chr6D	2015616	2022835	+	2019225	Chr6D	1612601	1619821	+	1616211	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0010600	Chr6D	2032784	2037081	-	2034932	Chr6D	1629770	1634067	-	1631918	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0010700	Chr6D	2052300	2059460	+	2055880	Chr6D	1649313	1656473	+	1652893	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0010800	Chr6D	2065479	2067149	+	2066314	Chr6D	1662492	1664162	+	1663327	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0010900	Chr6D	2081888	2088204	+	2085046	Chr6D	1679074	1685379	+	1682226	0.995	0.995	rearrangement:Chr6D_block1
gene:TraesCS6D03G0011000	Chr6D	2091320	2092937	-	2092128	Chr6D	1688495	1690112	-	1689303	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0011100	Chr6D	2118955	2121958	+	2120456	Chr6D	1716131	1719134	+	1717632	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0011300	Chr6D	2151178	2151584	+	2151381	Chr6D	1748492	1748898	+	1748695	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0011500	Chr6D	2153707	2155826	+	2154766	Chr6D	1751106	1753225	+	1752165	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0011700	Chr6D	2223820	2229371	+	2226595	Chr6D	1815023	1820660	+	1817841	1.0	0.96	rearrangement:Chr6D_block1
gene:TraesCS6D03G0011800	Chr6D	2230085	2234438	-	2232261	Chr6D	1821374	1825727	-	1823550	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0012000	Chr6D	2248880	2253420	+	2251150	Chr6D	1840122	1844662	+	1842392	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0012100	Chr6D	2253761	2256109	+	2254935	Chr6D	1845003	1847351	+	1846177	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0012200	Chr6D	2256122	2258291	+	2257206	Chr6D	1847364	1849533	+	1848448	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0012400	Chr6D	2258250	2263550	-	2260900	Chr6D	1849492	1854786	-	1852139	0.995	0.992	rearrangement:Chr6D_block1
gene:TraesCS6D03G0012600	Chr6D	2304145	2310167	-	2307156	Chr6D	1895537	1901555	-	1898546	0.999	0.998	rearrangement:Chr6D_block1
gene:TraesCS6D03G0012700	Chr6D	2317605	2319881	-	2318743	Chr6D	1909109	1911385	-	1910247	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0012800	Chr6D	2336946	2340619	-	2338782	Chr6D	1929740	1933377	-	1931558	0.998	0.99	rearrangement:Chr6D_block1
gene:TraesCS6D03G0012900	Chr6D	2381888	2391593	+	2386740	Chr6D	1973956	1983662	+	1978809	1.0	0.998	rearrangement:Chr6D_block1
gene:TraesCS6D03G0013100	Chr6D	2420566	2421251	+	2420908	Chr6D	2029344	2030029	+	2029686	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0014100	Chr6D	2650839	2652374	-	2651606	Chr6D	2164332	2165867	-	2165099	1.0	0.995	rearrangement:Chr6D_block1
gene:TraesCS6D03G0014800	Chr6D	2817020	2819252	+	2818136	Chr6D	2322327	2324559	+	2323443	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0014900	Chr6D	2831086	2832280	+	2831683	Chr6D	2336572	2337766	+	2337169	1.0	0.996	rearrangement:Chr6D_block1
gene:TraesCS6D03G0015000	Chr6D	2854348	2871319	-	2862833	Chr6D	2359465	2376356	-	2367910	1.0	0.997	rearrangement:Chr6D_block1
gene:TraesCS6D03G0015300	Chr6D	2886437	2890407	+	2888422	Chr6D	2390992	2394962	+	2392977	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0015400	Chr6D	2895434	2897880	+	2896657	Chr6D	2399988	2402434	+	2401211	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0015700	Chr6D	2910492	2913432	+	2911962	Chr6D	2415046	2417986	+	2416516	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0015800	Chr6D	2918728	2920608	+	2919668	Chr6D	2423282	2425161	+	2424221	1.0	0.998	rearrangement:Chr6D_block1
gene:TraesCS6D03G0016000	Chr6D	2954763	2957526	-	2956144	Chr6D	2458687	2461111	-	2459899	1.0	0.997	rearrangement:Chr6D_block1
gene:TraesCS6D03G0016200	Chr6D	2979470	2992784	-	2986127	Chr6D	2481802	2495031	-	2488416	1.0	0.998	rearrangement:Chr6D_block1
gene:TraesCS6D03G0016500	Chr6D	3014273	3017041	-	3015657	Chr6D	2526784	2529552	-	2528168	1.0	0.998	rearrangement:Chr6D_block1
gene:TraesCS6D03G0016600	Chr6D	3023887	3025392	-	3024639	Chr6D	2536431	2537936	-	2537183	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0016800	Chr6D	3036582	3039393	-	3037987	Chr6D	2549024	2550610	-	2549817	0.992	0.986	rearrangement:Chr6D_block1
gene:TraesCS6D03G0016900	Chr6D	3046129	3052058	-	3049093	Chr6D	2557837	2563788	-	2560812	0.995	0.991	rearrangement:Chr6D_block1
gene:TraesCS6D03G0017200	Chr6D	3140837	3142923	-	3141880	Chr6D	2641833	2643919	-	2642876	1.0	0.998	rearrangement:Chr6D_block1
gene:TraesCS6D03G0017300	Chr6D	3159367	3163246	+	3161306	Chr6D	2660087	2663636	+	2661861	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0017400	Chr6D	3271951	3276380	+	3274165	Chr6D	2771720	2776149	+	2773934	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0017700	Chr6D	3314006	3317537	+	3315771	Chr6D	2813517	2817141	+	2815329	1.0	0.986	rearrangement:Chr6D_block1
gene:TraesCS6D03G0017800	Chr6D	3344049	3346451	-	3345250	Chr6D	2833275	2835680	-	2834477	1.0	0.994	rearrangement:Chr6D_block1
gene:TraesCS6D03G0017900	Chr6D	3419789	3420698	-	3420243	Chr6D	2896937	2897808	-	2897372	0.953	0.942	rearrangement:Chr6D_block1
gene:TraesCS6D03G0018200	Chr6D	3444220	3445174	-	3444697	Chr6D	2917106	2918057	-	2917581	0.996	0.973	rearrangement:Chr6D_block1
gene:TraesCS6D03G0018300	Chr6D	3458684	3459645	-	3459164	Chr6D	2931556	2932511	-	2932033	0.993	0.986	rearrangement:Chr6D_block1
gene:TraesCS6D03G0018400	Chr6D	3461732	3462531	-	3462131	Chr6D	2934773	2935576	-	2935174	1.0	0.986	rearrangement:Chr6D_block1
gene:TraesCS6D03G0018500	Chr6D	3470392	3470754	-	3470573	Chr6D	2943362	2943724	-	2943543	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0018900	Chr6D	3540987	3544172	-	3542579	Chr6D	2947466	2950651	-	2949058	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0019100	Chr6D	3639176	3645079	+	3642127	Chr6D	3050544	3056448	+	3053496	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0019200	Chr6D	3648853	3650436	+	3649644	Chr6D	3059810	3061389	+	3060599	0.996	0.989	rearrangement:Chr6D_block1
gene:TraesCS6D03G0019300	Chr6D	3652408	3655251	-	3653829	Chr6D	3063060	3065917	-	3064488	0.989	0.969	rearrangement:Chr6D_block1
gene:TraesCS6D03G0019400	Chr6D	3659436	3659831	-	3659633	Chr6D	3070071	3070466	-	3070268	1.0	0.982	rearrangement:Chr6D_block1
gene:TraesCS6D03G0019800	Chr6D	3843522	3844579	+	3844050	Chr6D	3215874	3216931	+	3216402	0.996	0.985	rearrangement:Chr6D_block1
gene:TraesCS6D03G0019900	Chr6D	3872196	3874213	-	3873204	Chr6D	3244343	3246333	-	3245338	0.998	0.949	rearrangement:Chr6D_block1
gene:TraesCS6D03G0020000	Chr6D	3872727	3874256	-	3873491	Chr6D	3244850	3246376	-	3245613	0.998	0.946	rearrangement:Chr6D_block1
gene:TraesCS6D03G0020200	Chr6D	3885246	3891694	-	3888470	Chr6D	3254858	3260831	-	3257844	1.0	0.996	rearrangement:Chr6D_block1
gene:TraesCS6D03G0020300	Chr6D	3998677	4002797	-	4000737	Chr6D	3368103	3372199	-	3370151	1.0	0.994	rearrangement:Chr6D_block1
gene:TraesCS6D03G0020600	Chr6D	4107775	4114930	-	4111352	Chr6D	3517223	3524378	-	3520800	1.0	0.995	rearrangement:Chr6D_block1
gene:TraesCS6D03G0020700	Chr6D	4127823	4145771	-	4136797	Chr6D	3557831	3576320	-	3567075	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0021300	Chr6D	4222364	4224863	+	4223613	Chr6D	3653140	3655639	+	3654389	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0021400	Chr6D	4224996	4225853	-	4225424	Chr6D	3655772	3656629	-	3656200	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0021500	Chr6D	4226577	4227179	-	4226878	Chr6D	3657353	3657955	-	3657654	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0021700	Chr6D	4233621	4237386	+	4235503	Chr6D	3664396	3668161	+	3666278	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0022400	Chr6D	4304708	4307661	-	4306184	Chr6D	3735729	3738682	-	3737205	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0022800	Chr6D	4363458	4366232	+	4364845	Chr6D	3794735	3797509	+	3796122	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0023600	Chr6D	4514970	4516166	+	4515568	Chr6D	3945651	3946847	+	3946249	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0023800	Chr6D	4533591	4537917	+	4535754	Chr6D	3964283	3968630	+	3966456	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0024100	Chr6D	4577257	4577658	-	4577457	Chr6D	4008349	4008750	-	4008549	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0024800	Chr6D	4658322	4662324	-	4660323	Chr6D	4094784	4099018	-	4096901	0.999	0.992	rearrangement:Chr6D_block1
gene:TraesCS6D03G0024900	Chr6D	4675833	4680495	+	4678164	Chr6D	4112664	4117245	+	4114954	0.979	0.968	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025100	Chr6D	4692810	4695180	+	4693995	Chr6D	4128752	4131124	+	4129938	1.0	0.998	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025200	Chr6D	4695259	4698006	+	4696632	Chr6D	4131203	4133944	+	4132573	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025300	Chr6D	4772555	4774774	-	4773664	Chr6D	4212837	4214989	-	4213913	0.952	0.948	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025400	Chr6D	4785676	4787829	-	4786752	Chr6D	4226610	4228749	-	4227679	1.0	0.991	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025500	Chr6D	4798829	4800862	-	4799845	Chr6D	4239544	4241549	-	4240546	1.0	0.988	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025600	Chr6D	4854634	4856985	-	4855809	Chr6D	4277932	4280283	-	4279107	1.0	0.993	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025700	Chr6D	4907721	4910033	-	4908877	Chr6D	4329614	4331933	-	4330773	0.994	0.972	rearrangement:Chr6D_block1
gene:TraesCS6D03G0025900	Chr6D	4972627	4974279	+	4973453	Chr6D	4380213	4381867	+	4381040	1.0	0.981	rearrangement:Chr6D_block1
gene:TraesCS6D03G0026800	Chr6D	5209297	5215286	+	5212291	Chr6D	4448703	4454691	+	4451697	0.999	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0026900	Chr6D	5221538	5225268	-	5223403	Chr6D	4461037	4464844	-	4462940	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0027300	Chr6D	5279686	5283329	-	5281507	Chr6D	4604039	4607574	-	4605806	0.958	0.935	rearrangement:Chr6D_block1
gene:TraesCS6D03G0027700	Chr6D	5402753	5403245	-	5402999	Chr6D	4677939	4678431	-	4678185	1.0	0.992	rearrangement:Chr6D_block1
gene:TraesCS6D03G0030400	Chr6D	6200992	6201714	+	6201353	Chr6D	4788642	4789364	+	4789003	1.0	0.997	rearrangement:Chr6D_block1
gene:TraesCS6D03G0030500	Chr6D	6206948	6208261	-	6207604	Chr6D	4794316	4795629	-	4794972	1.0	0.993	rearrangement:Chr6D_block1
gene:TraesCS6D03G0030700	Chr6D	6272369	6275147	-	6273758	Chr6D	4868039	4870817	-	4869428	1.0	0.996	rearrangement:Chr6D_block1
gene:TraesCS6D03G0030800	Chr6D	6303288	6304904	-	6304096	Chr6D	4896900	4898523	-	4897711	1.0	0.993	rearrangement:Chr6D_block1
gene:TraesCS6D03G0030900	Chr6D	6459971	6463125	-	6461548	Chr6D	4993101	4996255	-	4994678	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0031000	Chr6D	6464480	6465910	-	6465195	Chr6D	4997610	4999040	-	4998325	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0031100	Chr6D	6470854	6471522	-	6471188	Chr6D	5003984	5004652	-	5004318	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0031400	Chr6D	6485089	6486929	-	6486009	Chr6D	5018131	5020130	-	5019130	1.0	0.91	rearrangement:Chr6D_block1
gene:TraesCS6D03G0031500	Chr6D	6496387	6503516	+	6499951	Chr6D	5029773	5036912	+	5033342	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0031700	Chr6D	6589647	6616790	-	6603218	Chr6D	5133662	5170893	-	5152277	1.0	0.998	rearrangement:Chr6D_block1
gene:TraesCS6D03G0031800	Chr6D	6636752	6639774	-	6638263	Chr6D	5191017	5194033	-	5192525	0.996	0.995	rearrangement:Chr6D_block1
gene:TraesCS6D03G0032200	Chr6D	6734677	6741096	-	6737886	Chr6D	5280855	5287296	-	5284075	1.0	0.984	rearrangement:Chr6D_block1
gene:TraesCS6D03G0032300	Chr6D	6753350	6756178	+	6754764	Chr6D	5310620	5313473	+	5312046	0.995	0.974	rearrangement:Chr6D_block1
gene:TraesCS6D03G0032600	Chr6D	6793666	6795658	-	6794662	Chr6D	5350603	5352433	-	5351518	0.998	0.99	rearrangement:Chr6D_block1
gene:TraesCS6D03G0032700	Chr6D	6798235	6800283	+	6799259	Chr6D	5355280	5357301	+	5356290	0.981	0.974	rearrangement:Chr6D_block1
gene:TraesCS6D03G0032900	Chr6D	6821478	6823180	-	6822329	Chr6D	5372483	5374184	-	5373333	1.0	0.996	rearrangement:Chr6D_block1
gene:TraesCS6D03G0033900	Chr6D	6903009	6904736	+	6903872	Chr6D	5473006	5474733	+	5473869	1.0	0.995	rearrangement:Chr6D_block1
gene:TraesCS6D03G0034000	Chr6D	6904794	6905903	+	6905348	Chr6D	5474791	5475900	+	5475345	1.0	0.997	rearrangement:Chr6D_block1
gene:TraesCS6D03G0034900	Chr6D	7047712	7051091	-	7049401	Chr6D	5574247	5577590	-	5575918	0.99	0.983	rearrangement:Chr6D_block1
gene:TraesCS6D03G0035900	Chr6D	7429511	7436591	-	7433051	Chr6D	5911676	5918877	-	5915276	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0036000	Chr6D	7442961	7445690	-	7444325	Chr6D	5925268	5928003	-	5926635	1.0	0.99	rearrangement:Chr6D_block1
gene:TraesCS6D03G0036100	Chr6D	7447661	7449233	+	7448447	Chr6D	5929974	5931549	+	5930761	1.0	0.994	rearrangement:Chr6D_block1
gene:TraesCS6D03G0036200	Chr6D	7497639	7500666	+	7499152	Chr6D	5990097	5993124	+	5991610	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0036400	Chr6D	7550576	7554072	+	7552324	Chr6D	6060167	6063662	+	6061914	0.999	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0036500	Chr6D	7559925	7563861	+	7561893	Chr6D	6069532	6073468	+	6071500	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0036600	Chr6D	7564538	7572523	+	7568530	Chr6D	6074145	6082275	+	6078210	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0036700	Chr6D	7621173	7621862	-	7621517	Chr6D	6096907	6097602	-	6097254	1.0	0.991	rearrangement:Chr6D_block1
gene:TraesCS6D03G0036800	Chr6D	7627527	7628229	+	7627878	Chr6D	6103319	6104001	+	6103660	0.971	0.943	rearrangement:Chr6D_block1
gene:TraesCS6D03G0037100	Chr6D	7671887	7674281	-	7673084	Chr6D	6131869	6134163	-	6133016	0.958	0.946	rearrangement:Chr6D_block1
gene:TraesCS6D03G0037600	Chr6D	7742090	7746780	-	7744435	Chr6D	6221683	6226373	-	6224028	1.0	0.99	rearrangement:Chr6D_block1
gene:TraesCS6D03G0037700	Chr6D	7751821	7755329	-	7753575	Chr6D	6231400	6234908	-	6233154	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0037900	Chr6D	8268331	8270251	-	8269291	Chr6D	6943603	6945523	-	6944563	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0038100	Chr6D	8281870	8283483	-	8282676	Chr6D	6956608	6958221	-	6957414	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0038200	Chr6D	8320907	8324083	+	8322495	Chr6D	6995792	6998968	+	6997380	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0038300	Chr6D	8328332	8328880	-	8328606	Chr6D	7003217	7003765	-	7003491	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0038400	Chr6D	8347092	8348346	-	8347719	Chr6D	7022017	7023271	-	7022644	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0038600	Chr6D	8396595	8400812	-	8398703	Chr6D	7071621	7075838	-	7073729	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0038700	Chr6D	8405069	8408416	-	8406742	Chr6D	7080093	7083440	-	7081766	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0039000	Chr6D	8455686	8457468	-	8456577	Chr6D	7120711	7122493	-	7121602	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0039100	Chr6D	8489302	8491148	+	8490225	Chr6D	7154572	7156418	+	7155495	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0039400	Chr6D	8503495	8505395	-	8504445	Chr6D	7168765	7170665	-	7169715	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0039500	Chr6D	8581849	8587859	+	8584854	Chr6D	7247137	7253147	+	7250142	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0039600	Chr6D	8588705	8590266	+	8589485	Chr6D	7253993	7255554	+	7254773	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0039700	Chr6D	8615956	8622201	+	8619078	Chr6D	7281241	7287486	+	7284363	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0040000	Chr6D	8632418	8635389	+	8633903	Chr6D	7297700	7300671	+	7299185	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0040300	Chr6D	8655799	8657007	+	8656403	Chr6D	7321079	7322287	+	7321683	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0040500	Chr6D	8665460	8666763	+	8666111	Chr6D	7330740	7332043	+	7331391	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D03G0040600	Chr6D	8672084	8677445	+	8674764	Chr6D	7337364	7342725	+	7340044	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0040700	Chr6D	8684385	8685013	-	8684699	Chr6D	7350860	7351488	-	7351174	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0040900	Chr6D	8804269	8804847	+	8804558	Chr6D	7470865	7471443	+	7471154	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0041100	Chr6D	8822240	8823827	+	8823033	Chr6D	7488848	7490435	+	7489641	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0041300	Chr6D	8836296	8836586	-	8836441	Chr6D	7502892	7503182	-	7503037	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0041400	Chr6D	8837762	8838919	+	8838340	Chr6D	7504358	7505515	+	7504936	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0041600	Chr6D	8898230	8898769	+	8898499	Chr6D	7565104	7565643	+	7565373	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0041800	Chr6D	8914824	8922953	-	8918888	Chr6D	7581677	7589977	-	7585827	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0041900	Chr6D	8924161	8925580	-	8924870	Chr6D	7591185	7592604	-	7591894	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0042000	Chr6D	8927582	8929925	-	8928753	Chr6D	7594606	7596949	-	7595777	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0042100	Chr6D	8932322	8934555	-	8933438	Chr6D	7599445	7601678	-	7600561	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0042200	Chr6D	9029104	9030560	-	9029832	Chr6D	7696672	7698128	-	7697400	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0042500	Chr6D	9074119	9075595	+	9074857	Chr6D	7741906	7743382	+	7742644	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0042600	Chr6D	9078536	9080945	-	9079740	Chr6D	7746323	7748732	-	7747527	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0042700	Chr6D	9083599	9089631	-	9086615	Chr6D	7751386	7757418	-	7754402	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0043100	Chr6D	9183941	9184195	-	9184068	Chr6D	7850912	7851166	-	7851039	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0043000	Chr6D	9183723	9188298	+	9186010	Chr6D	7850694	7855269	+	7852981	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0043200	Chr6D	9241950	9244844	-	9243397	Chr6D	7912147	7915041	-	7913594	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0043500	Chr6D	9274009	9275709	-	9274859	Chr6D	7944267	7945967	-	7945117	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0043600	Chr6D	9310925	9312676	-	9311800	Chr6D	7981290	7983041	-	7982165	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D03G0043700	Chr6D	9321998	9322504	-	9322251	Chr6D	7992363	7992869	-	7992616	1.0	0.998	rearrangement:Chr6D_block1
gene:TraesCS6D03G0044000	Chr6D	9403223	9403729	-	9403476	Chr6D	8073658	8074164	-	8073911	1.0	1.0	rearrangement:Chr6D_block1
