gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS6B03G0075600	Chr6B	22638178	22638525	+	22638351	Chr6B	17958925	17959272	+	17959098	1.0	1.0	collinear
gene:TraesCS6B03G0076200	Chr6B	22866404	22868603	-	22867503	Chr6B	18188486	18190685	-	18189585	1.0	0.998	collinear
gene:TraesCS6B03G0076300	Chr6B	22882107	22882735	-	22882421	Chr6B	18204331	18204959	-	18204645	1.0	1.0	collinear
gene:TraesCS6B03G0076600	Chr6B	23039049	23040816	+	23039932	Chr6B	18345064	18346831	+	18345947	1.0	1.0	collinear
gene:TraesCS6B03G0076800	Chr6B	23128707	23130731	-	23129719	Chr6B	18435050	18437074	-	18436062	1.0	1.0	collinear
gene:TraesCS6B03G0077300	Chr6B	23256215	23259209	+	23257712	Chr6B	18561742	18564736	+	18563239	1.0	1.0	collinear
gene:TraesCS6B03G0077400	Chr6B	23259392	23262078	-	23260735	Chr6B	18564919	18567605	-	18566262	1.0	1.0	collinear
gene:TraesCS6B03G0078900	Chr6B	23839603	23847710	+	23843656	Chr6B	18944275	18952174	+	18948224	0.982	0.976	collinear
gene:TraesCS6B03G0079000	Chr6B	23848992	23856522	+	23852757	Chr6B	18953455	18960690	+	18957072	0.936	0.932	collinear
gene:TraesCS6B03G0079100	Chr6B	23858490	23865830	-	23862160	Chr6B	18963775	18971149	-	18967462	1.0	0.985	collinear
gene:TraesCS6B03G0079300	Chr6B	23870380	23876145	+	23873262	Chr6B	18975699	18981464	+	18978581	1.0	0.999	collinear
