gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Spelt_tgt_chr	Spelt_tgt_start	Spelt_tgt_end	Spelt_tgt_strand	Spelt_tgt_midpoint	Spelt_coverage	Spelt_identity	segment
gene:TraesCS4A03G0411300	Chr4A	343130109	343130459	+	343130284	Chr4A	354952832	354953182	-	354953007	1.0	0.985	rearrangement:Chr4A_block6
gene:TraesCS4A03G0411400	Chr4A	343224765	343228903	+	343226834	Chr4A	354854309	354858446	-	354856377	1.0	0.999	rearrangement:Chr4A_block6
gene:TraesCS4A03G0411700	Chr4A	344151214	344152677	-	344151945	Chr4A	353977069	353978532	+	353977800	1.0	0.989	rearrangement:Chr4A_block6
gene:TraesCS4A03G0412300	Chr4A	345036489	345045549	-	345041019	Chr4A	353109658	353118718	+	353114188	1.0	0.998	rearrangement:Chr4A_block6
gene:TraesCS4A03G0412400	Chr4A	345260440	345265083	+	345262761	Chr4A	352907238	352912017	-	352909627	1.0	1.0	rearrangement:Chr4A_block6
gene:TraesCS4A03G0413500	Chr4A	345877308	345881047	+	345879177	Chr4A	352298178	352301907	-	352300042	1.0	0.999	rearrangement:Chr4A_block6
gene:TraesCS4A03G0414000	Chr4A	346584749	346586296	+	346585522	Chr4A	351577194	351578741	-	351577967	1.0	0.999	rearrangement:Chr4A_block6
gene:TraesCS4A03G0414700	Chr4A	347680783	347681620	+	347681201	Chr4A	350452147	350452984	-	350452565	1.0	0.997	rearrangement:Chr4A_block6
gene:TraesCS4A03G0420800	Chr4A	355674262	355679714	-	355676988	Chr4A	340389385	340394837	+	340392111	1.0	1.0	rearrangement:Chr4A_block5
gene:TraesCS4A03G0421200	Chr4A	356376045	356378409	-	356377227	Chr4A	339659116	339661479	+	339660297	1.0	0.996	rearrangement:Chr4A_block5
gene:TraesCS4A03G0421400	Chr4A	356788706	356805374	-	356797040	Chr4A	339204928	339221741	+	339213334	1.0	0.997	rearrangement:Chr4A_block5
gene:TraesCS4A03G0422300	Chr4A	357946423	357946853	-	357946638	Chr4A	337958082	337958512	+	337958297	1.0	1.0	rearrangement:Chr4A_block5
gene:TraesCS4A03G0422000	Chr4A	357938599	357979901	+	357959250	Chr4A	337925021	337966328	-	337945674	0.999	0.997	rearrangement:Chr4A_block5
gene:TraesCS4A03G0000100	Chr4A	80751	81905	-	81328	Chr4A	68393	69547	-	68970	1.0	0.999	collinear
gene:TraesCS4A03G0000200	Chr4A	186233	189459	+	187846	Chr4A	174034	177260	+	175647	1.0	1.0	collinear
gene:TraesCS4A03G0000300	Chr4A	189629	191253	-	190441	Chr4A	177431	179055	-	178243	1.0	1.0	collinear
gene:TraesCS4A03G0000700	Chr4A	192479	193797	-	193138	Chr4A	180281	181603	-	180942	1.0	1.0	collinear
gene:TraesCS4A03G0000800	Chr4A	204132	208744	+	206438	Chr4A	191941	196587	+	194264	1.0	1.0	collinear
gene:TraesCS4A03G0000900	Chr4A	464377	473615	+	468996	Chr4A	452007	461244	+	456625	1.0	1.0	collinear
gene:TraesCS4A03G0001000	Chr4A	527393	528028	-	527710	Chr4A	515115	515750	-	515432	1.0	0.995	collinear
gene:TraesCS4A03G0001100	Chr4A	724229	730229	-	727229	Chr4A	704406	710406	-	707406	1.0	1.0	collinear
gene:TraesCS4A03G0001300	Chr4A	737645	742881	-	740263	Chr4A	718160	723396	-	720778	1.0	0.999	collinear
gene:TraesCS4A03G0001500	Chr4A	879654	880180	+	879917	Chr4A	859044	859570	+	859307	1.0	1.0	collinear
gene:TraesCS4A03G0001600	Chr4A	890746	894177	+	892461	Chr4A	870129	873552	+	871840	0.997	0.997	collinear
gene:TraesCS4A03G0001700	Chr4A	899296	900070	+	899683	Chr4A	878818	879592	+	879205	1.0	1.0	collinear
gene:TraesCS4A03G0001800	Chr4A	923950	925283	-	924616	Chr4A	903498	904831	-	904164	1.0	1.0	collinear
gene:TraesCS4A03G0001900	Chr4A	1067430	1067825	+	1067627	Chr4A	1042057	1042452	+	1042254	1.0	0.997	collinear
gene:TraesCS4A03G0002000	Chr4A	1144047	1145891	-	1144969	Chr4A	1112976	1114820	-	1113898	1.0	1.0	collinear
gene:TraesCS4A03G0002100	Chr4A	1219342	1222566	+	1220954	Chr4A	1182684	1185908	+	1184296	1.0	1.0	collinear
gene:TraesCS4A03G0002200	Chr4A	1519322	1519796	-	1519559	Chr4A	1482027	1482501	-	1482264	1.0	1.0	collinear
gene:TraesCS4A03G0002600	Chr4A	1720645	1723263	+	1721954	Chr4A	1683765	1686440	+	1685102	1.0	0.955	collinear
gene:TraesCS4A03G0002900	Chr4A	1872733	1874596	-	1873664	Chr4A	1835701	1837552	-	1836626	1.0	1.0	collinear
gene:TraesCS4A03G0003000	Chr4A	1876368	1884930	-	1880649	Chr4A	1839323	1847885	-	1843604	1.0	1.0	collinear
gene:TraesCS4A03G0003100	Chr4A	1887453	1896045	-	1891749	Chr4A	1850408	1859136	-	1854772	1.0	1.0	collinear
gene:TraesCS4A03G0003200	Chr4A	1904683	1907590	-	1906136	Chr4A	1867966	1870873	-	1869419	1.0	0.998	collinear
gene:TraesCS4A03G0003300	Chr4A	1908725	1910020	-	1909372	Chr4A	1873645	1874940	-	1874292	1.0	0.999	collinear
gene:TraesCS4A03G0003600	Chr4A	2034845	2039676	-	2037260	Chr4A	2014279	2019110	-	2016694	1.0	1.0	collinear
gene:TraesCS4A03G0003800	Chr4A	2144567	2151745	-	2148156	Chr4A	2124038	2131091	-	2127564	1.0	1.0	collinear
gene:TraesCS4A03G0004000	Chr4A	2396423	2406197	+	2401310	Chr4A	2381694	2391248	+	2386471	1.0	1.0	collinear
gene:TraesCS4A03G0004100	Chr4A	2407157	2412110	-	2409633	Chr4A	2392208	2397161	-	2394684	1.0	0.999	collinear
gene:TraesCS4A03G0004200	Chr4A	2539821	2543289	-	2541555	Chr4A	2524108	2527576	-	2525842	1.0	1.0	collinear
gene:TraesCS4A03G0004300	Chr4A	2549120	2550253	-	2549686	Chr4A	2533408	2534541	-	2533974	1.0	1.0	collinear
gene:TraesCS4A03G0004700	Chr4A	2613805	2615102	+	2614453	Chr4A	2597884	2599181	+	2598532	1.0	1.0	collinear
gene:TraesCS4A03G0004800	Chr4A	2630028	2631685	-	2630856	Chr4A	2614086	2615743	-	2614914	1.0	1.0	collinear
gene:TraesCS4A03G0004900	Chr4A	2636507	2637932	-	2637219	Chr4A	2620344	2621769	-	2621056	1.0	0.998	collinear
gene:TraesCS4A03G0005100	Chr4A	2731327	2733151	+	2732239	Chr4A	2716983	2718807	+	2717895	1.0	1.0	collinear
gene:TraesCS4A03G0005200	Chr4A	2767289	2768680	+	2767984	Chr4A	2753433	2754824	+	2754128	1.0	1.0	collinear
gene:TraesCS4A03G0005400	Chr4A	2778918	2779295	-	2779106	Chr4A	2765062	2765439	-	2765250	1.0	1.0	collinear
gene:TraesCS4A03G0005500	Chr4A	2783068	2789950	-	2786509	Chr4A	2769182	2775968	-	2772575	0.977	0.976	collinear
gene:TraesCS4A03G0005700	Chr4A	2896900	2897945	-	2897422	Chr4A	2887990	2889076	-	2888533	1.0	0.957	collinear
gene:TraesCS4A03G0005800	Chr4A	2930585	2932852	+	2931718	Chr4A	2918682	2920949	+	2919815	1.0	0.998	collinear
gene:TraesCS4A03G0006100	Chr4A	2934653	2937212	+	2935932	Chr4A	2922842	2925404	+	2924123	1.0	0.999	collinear
gene:TraesCS4A03G0006200	Chr4A	2936960	2940182	-	2938571	Chr4A	2925152	2928382	-	2926767	1.0	0.996	collinear
gene:TraesCS4A03G0006300	Chr4A	2942998	2949575	-	2946286	Chr4A	2931410	2938164	-	2934787	0.999	0.998	collinear
gene:TraesCS4A03G0006700	Chr4A	2964010	2964348	+	2964179	Chr4A	2961437	2961775	+	2961606	1.0	1.0	collinear
gene:TraesCS4A03G0006900	Chr4A	2973914	2984600	-	2979257	Chr4A	2972726	2983378	-	2978052	1.0	0.998	collinear
gene:TraesCS4A03G0007100	Chr4A	3050569	3055204	-	3052886	Chr4A	3049593	3054236	-	3051914	1.0	0.997	collinear
gene:TraesCS4A03G0007300	Chr4A	3066937	3070613	-	3068775	Chr4A	3067272	3070948	-	3069110	1.0	0.997	collinear
gene:TraesCS4A03G0007500	Chr4A	3096625	3101109	-	3098867	Chr4A	3109054	3113561	-	3111307	1.0	0.998	collinear
gene:TraesCS4A03G0007600	Chr4A	3101459	3105097	-	3103278	Chr4A	3113911	3117565	-	3115738	0.999	0.993	collinear
gene:TraesCS4A03G0007700	Chr4A	3107379	3109574	-	3108476	Chr4A	3119778	3122007	-	3120892	0.976	0.929	collinear
gene:TraesCS4A03G0008000	Chr4A	3121834	3127155	-	3124494	Chr4A	3134333	3139654	-	3136993	1.0	0.999	collinear
gene:TraesCS4A03G0008100	Chr4A	3129258	3135283	+	3132270	Chr4A	3141775	3147812	+	3144793	1.0	0.998	collinear
gene:TraesCS4A03G0008200	Chr4A	3134254	3140594	-	3137424	Chr4A	3146783	3153292	-	3150037	1.0	1.0	collinear
gene:TraesCS4A03G0008300	Chr4A	3205933	3206955	+	3206444	Chr4A	3214781	3215803	+	3215292	1.0	0.989	collinear
gene:TraesCS4A03G0008600	Chr4A	3261415	3263213	+	3262314	Chr4A	3246928	3248717	+	3247822	0.973	0.952	collinear
gene:TraesCS4A03G0008700	Chr4A	3326425	3327669	+	3327047	Chr4A	3296216	3297460	+	3296838	1.0	1.0	collinear
gene:TraesCS4A03G0009200	Chr4A	3354842	3356422	+	3355632	Chr4A	3324557	3326046	+	3325301	0.936	0.936	collinear
gene:TraesCS4A03G0009300	Chr4A	3365529	3365927	-	3365728	Chr4A	3336938	3337336	-	3337137	1.0	1.0	collinear
gene:TraesCS4A03G0009500	Chr4A	3372257	3373213	+	3372735	Chr4A	3343023	3343979	+	3343501	1.0	0.997	collinear
gene:TraesCS4A03G0010000	Chr4A	3426660	3429932	+	3428296	Chr4A	3397613	3400860	+	3399236	1.0	0.997	collinear
gene:TraesCS4A03G0010100	Chr4A	3430702	3432528	+	3431615	Chr4A	3401631	3403455	+	3402543	1.0	0.998	collinear
gene:TraesCS4A03G0010400	Chr4A	3781940	3782996	+	3782468	Chr4A	3762246	3763302	+	3762774	1.0	0.995	collinear
gene:TraesCS4A03G0010500	Chr4A	3851393	3859754	-	3855573	Chr4A	3832374	3840703	-	3836538	1.0	0.999	collinear
gene:TraesCS4A03G0010700	Chr4A	3982734	3986342	-	3984538	Chr4A	3952851	3956741	-	3954796	1.0	0.991	collinear
gene:TraesCS4A03G0011000	Chr4A	4137896	4141435	+	4139665	Chr4A	4123566	4127106	+	4125336	1.0	0.996	collinear
gene:TraesCS4A03G0011100	Chr4A	4172321	4175894	-	4174107	Chr4A	4157995	4161569	-	4159782	1.0	0.998	collinear
gene:TraesCS4A03G0011200	Chr4A	4219071	4222355	-	4220713	Chr4A	4215791	4219051	-	4217421	1.0	0.995	collinear
gene:TraesCS4A03G0011700	Chr4A	4444831	4448386	-	4446608	Chr4A	4413574	4417124	-	4415349	0.998	0.982	collinear
gene:TraesCS4A03G0011800	Chr4A	4499291	4504470	-	4501880	Chr4A	4472276	4477448	-	4474862	1.0	0.999	collinear
gene:TraesCS4A03G0011900	Chr4A	4560580	4567056	-	4563818	Chr4A	4533994	4540482	-	4537238	1.0	0.997	collinear
gene:TraesCS4A03G0012300	Chr4A	4591425	4593909	-	4592667	Chr4A	4564858	4567342	-	4566100	1.0	0.999	collinear
gene:TraesCS4A03G0012400	Chr4A	4596684	4602109	-	4599396	Chr4A	4570127	4575552	-	4572839	1.0	0.998	collinear
gene:TraesCS4A03G0012600	Chr4A	4608919	4609802	+	4609360	Chr4A	4597304	4598033	+	4597668	0.928	0.928	collinear
gene:TraesCS4A03G0012700	Chr4A	4613865	4615981	+	4614923	Chr4A	4602128	4604244	+	4603186	1.0	0.999	collinear
gene:TraesCS4A03G0012800	Chr4A	4746764	4750893	-	4748828	Chr4A	4735189	4739325	-	4737257	1.0	1.0	collinear
gene:TraesCS4A03G0013000	Chr4A	4765486	4768837	-	4767161	Chr4A	4748865	4752216	-	4750540	1.0	1.0	collinear
gene:TraesCS4A03G0013100	Chr4A	4788667	4792278	+	4790472	Chr4A	4771948	4775559	+	4773753	1.0	0.996	collinear
gene:TraesCS4A03G0013200	Chr4A	4793797	4794162	+	4793979	Chr4A	4777078	4777443	+	4777260	1.0	0.997	collinear
gene:TraesCS4A03G0013400	Chr4A	4804208	4805190	-	4804699	Chr4A	4787489	4788422	-	4787955	0.95	0.95	collinear
gene:TraesCS4A03G0013500	Chr4A	4813813	4815493	-	4814653	Chr4A	4797261	4798941	-	4798101	1.0	0.999	collinear
gene:TraesCS4A03G0013600	Chr4A	4817972	4819251	+	4818611	Chr4A	4801420	4802699	+	4802059	1.0	1.0	collinear
gene:TraesCS4A03G0013700	Chr4A	4836842	4840913	+	4838877	Chr4A	4820257	4824328	+	4822292	1.0	0.999	collinear
