gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity	segment
gene:TraesCS5B03G0005800	Chr5B	4542237	4546889	-	4544563	Chr5B	5650523	5655175	-	5652849	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0006200	Chr5B	4719192	4725126	+	4722159	Chr5B	5826112	5832046	+	5829079	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0006300	Chr5B	4727039	4730071	-	4728555	Chr5B	5833818	5836850	-	5835334	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0006500	Chr5B	4731523	4732017	+	4731770	Chr5B	5838302	5838796	+	5838549	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0006700	Chr5B	4736950	4739324	+	4738137	Chr5B	5843577	5845951	+	5844764	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0006900	Chr5B	4745447	4747021	-	4746234	Chr5B	5852068	5853642	-	5852855	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0007900	Chr5B	5090409	5094657	+	5092533	Chr5B	6545789	6550037	+	6547913	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0008200	Chr5B	5592217	5592540	-	5592378	Chr5B	7648535	7648858	-	7648696	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0009300	Chr5B	6274906	6278095	-	6276500	Chr5B	11982953	11986142	-	11984547	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0009600	Chr5B	6421687	6425565	-	6423626	Chr5B	12128886	12132764	-	12130825	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0009700	Chr5B	6450124	6464864	+	6457494	Chr5B	12157326	12172032	+	12164679	0.999	0.997	rearrangement:Chr5B_block3
gene:TraesCS5B03G0009800	Chr5B	6475062	6478760	-	6476911	Chr5B	12182243	12185941	-	12184092	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0009900	Chr5B	6523497	6531811	+	6527654	Chr5B	12230737	12239048	+	12234892	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0010200	Chr5B	6557311	6558336	+	6557823	Chr5B	12264547	12265572	+	12265059	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0010600	Chr5B	6627478	6644259	+	6635868	Chr5B	12329975	12346753	+	12338364	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0011300	Chr5B	6679420	6682699	+	6681059	Chr5B	12381916	12385195	+	12383555	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0011400	Chr5B	6701850	6705413	+	6703631	Chr5B	12404199	12407762	+	12405980	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0011500	Chr5B	6706639	6711139	+	6708889	Chr5B	12408687	12413187	+	12410937	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0011800	Chr5B	6715953	6734079	+	6725016	Chr5B	12418001	12436127	+	12427064	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0012000	Chr5B	6891065	6894289	-	6892677	Chr5B	12605111	12608335	-	12606723	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0012700	Chr5B	6974763	6984323	-	6979543	Chr5B	12688084	12697645	-	12692864	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0013000	Chr5B	7024791	7026752	+	7025771	Chr5B	12737550	12739511	+	12738530	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0012900	Chr5B	7022108	7032100	+	7027104	Chr5B	13338783	13347840	+	13343311	1.0	0.997	rearrangement:Chr5B_block3
gene:TraesCS5B03G0013400	Chr5B	7077724	7083197	-	7080460	Chr5B	13400777	13406250	-	13403513	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0013600	Chr5B	7124941	7128118	-	7126529	Chr5B	13713246	13715590	-	13714418	0.983	0.976	rearrangement:Chr5B_block3
gene:TraesCS5B03G0013700	Chr5B	7175983	7176264	-	7176123	Chr5B	13765560	13765841	-	13765700	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0014000	Chr5B	7204960	7205447	-	7205203	Chr5B	13794561	13795048	-	13794804	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0014100	Chr5B	7240428	7241179	-	7240803	Chr5B	13830031	13830782	-	13830406	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0014300	Chr5B	7359600	7360287	-	7359943	Chr5B	13949223	13949910	-	13949566	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0014400	Chr5B	7410008	7410495	-	7410251	Chr5B	13999631	14000118	-	13999874	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0014500	Chr5B	7437158	7437645	-	7437401	Chr5B	14026794	14027281	-	14027037	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0014600	Chr5B	7592627	7597126	-	7594876	Chr5B	14182348	14186847	-	14184597	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0014800	Chr5B	7755553	7759308	-	7757430	Chr5B	14345227	14348982	-	14347104	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0015100	Chr5B	7985700	7994441	-	7990070	Chr5B	14574982	14583724	-	14579353	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0015300	Chr5B	8044868	8056936	-	8050902	Chr5B	14633797	14645865	-	14639831	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0015500	Chr5B	8136091	8146344	+	8141217	Chr5B	14724173	14734427	+	14729300	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0015900	Chr5B	8231890	8236662	+	8234276	Chr5B	14822391	14827163	+	14824777	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0016100	Chr5B	8246419	8248728	-	8247573	Chr5B	14836477	14838786	-	14837631	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0016300	Chr5B	8403122	8405146	+	8404134	Chr5B	14991221	14993245	+	14992233	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0016400	Chr5B	8412291	8414400	+	8413345	Chr5B	15000390	15002499	+	15001444	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0017000	Chr5B	8435064	8439898	-	8437481	Chr5B	15023162	15027995	-	15025578	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0017300	Chr5B	8578315	8592199	+	8585257	Chr5B	15165141	15179025	+	15172083	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0017500	Chr5B	8592762	8599391	-	8596076	Chr5B	15179588	15186217	-	15182902	1.0	0.997	rearrangement:Chr5B_block3
gene:TraesCS5B03G0017600	Chr5B	8929166	8931564	-	8930365	Chr5B	15569322	15571720	-	15570521	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0018000	Chr5B	8959192	8973203	-	8966197	Chr5B	15599348	15613358	-	15606353	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0018200	Chr5B	8987169	8989682	-	8988425	Chr5B	15627329	15629842	-	15628585	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0018300	Chr5B	8990141	8990908	-	8990524	Chr5B	15630301	15631068	-	15630684	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0018500	Chr5B	8999069	8999971	-	8999520	Chr5B	15639229	15640131	-	15639680	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0019100	Chr5B	9063135	9063958	+	9063546	Chr5B	15703299	15704122	+	15703710	1.0	0.998	rearrangement:Chr5B_block3
gene:TraesCS5B03G0019200	Chr5B	9094473	9094694	+	9094583	Chr5B	15734636	15734857	+	15734746	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0019300	Chr5B	9098241	9101504	+	9099872	Chr5B	15738404	15741666	+	15740035	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0019500	Chr5B	9128880	9132494	+	9130687	Chr5B	15769033	15772647	+	15770840	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0019600	Chr5B	9270520	9274061	-	9272290	Chr5B	15910658	15914199	-	15912428	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0019700	Chr5B	9291833	9292246	+	9292039	Chr5B	15932038	15932451	+	15932244	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0019900	Chr5B	9309126	9311271	+	9310198	Chr5B	15949322	15951467	+	15950394	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020000	Chr5B	9311350	9315370	-	9313360	Chr5B	15951546	15955566	-	15953556	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020200	Chr5B	9331528	9333209	+	9332368	Chr5B	15971719	15973401	+	15972560	1.0	0.998	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020300	Chr5B	9336604	9337029	+	9336816	Chr5B	15976796	15977221	+	15977008	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020400	Chr5B	9346778	9347669	+	9347223	Chr5B	16105669	16106560	+	16106114	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020500	Chr5B	9350147	9351646	+	9350896	Chr5B	16109038	16110537	+	16109787	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020600	Chr5B	9380809	9382659	-	9381734	Chr5B	16139700	16141550	-	16140625	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020700	Chr5B	9403400	9406313	+	9404856	Chr5B	16162284	16165197	+	16163740	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0020800	Chr5B	9468227	9470148	+	9469187	Chr5B	16227103	16229024	+	16228063	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0021000	Chr5B	9571961	9572791	-	9572376	Chr5B	16330829	16331659	-	16331244	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0021200	Chr5B	9587651	9588520	+	9588085	Chr5B	16346520	16347389	+	16346954	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0021800	Chr5B	9717192	9720543	-	9718867	Chr5B	16479897	16483248	-	16481572	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0022000	Chr5B	9855474	9864520	+	9859997	Chr5B	16618001	16627048	+	16622524	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0022200	Chr5B	10106300	10110457	-	10108378	Chr5B	16868858	16873051	-	16870954	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0022600	Chr5B	10214304	10220355	-	10217329	Chr5B	16977129	16983181	-	16980155	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0022700	Chr5B	10307002	10310651	-	10308826	Chr5B	17069832	17073481	-	17071656	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0022900	Chr5B	10391195	10392453	+	10391824	Chr5B	17154964	17156222	+	17155593	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0023200	Chr5B	10474262	10476974	+	10475618	Chr5B	17236841	17239574	+	17238207	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0023300	Chr5B	10483169	10487009	-	10485089	Chr5B	17245787	17249627	-	17247707	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0023400	Chr5B	10487058	10495071	-	10491064	Chr5B	17249676	17257681	-	17253678	1.0	0.996	rearrangement:Chr5B_block3
gene:TraesCS5B03G0023800	Chr5B	10569581	10572063	-	10570822	Chr5B	17330241	17332723	-	17331482	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0023900	Chr5B	11094914	11095366	+	11095140	Chr5B	17874539	17874991	+	17874765	1.0	0.997	rearrangement:Chr5B_block3
gene:TraesCS5B03G0024100	Chr5B	11123414	11123869	+	11123641	Chr5B	17903040	17903495	+	17903267	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0024200	Chr5B	11126365	11127792	+	11127078	Chr5B	17905991	17907418	+	17906704	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0024800	Chr5B	11356992	11359994	-	11358493	Chr5B	18136214	18139216	-	18137715	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0025000	Chr5B	11505766	11509181	+	11507473	Chr5B	18285020	18288435	+	18286727	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0025300	Chr5B	11528508	11529623	+	11529065	Chr5B	18302664	18303776	+	18303220	0.997	0.992	rearrangement:Chr5B_block3
gene:TraesCS5B03G0025500	Chr5B	11553967	11555073	+	11554520	Chr5B	18337209	18338316	+	18337762	1.0	0.995	rearrangement:Chr5B_block3
gene:TraesCS5B03G0025700	Chr5B	11563724	11567657	+	11565690	Chr5B	18346942	18350864	+	18348903	1.0	0.995	rearrangement:Chr5B_block3
gene:TraesCS5B03G0025800	Chr5B	11599622	11605376	-	11602499	Chr5B	18376507	18380036	-	18378271	1.0	0.993	rearrangement:Chr5B_block3
gene:TraesCS5B03G0025900	Chr5B	11653192	11653452	-	11653322	Chr5B	18409373	18409633	-	18409503	1.0	0.988	rearrangement:Chr5B_block3
gene:TraesCS5B03G0026100	Chr5B	11812338	11822104	-	11817221	Chr5B	18489540	18499297	-	18494418	1.0	0.999	rearrangement:Chr5B_block3
gene:TraesCS5B03G0026400	Chr5B	12310257	12315207	-	12312732	Chr5B	18983070	18988020	-	18985545	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0026600	Chr5B	12370913	12372013	-	12371463	Chr5B	19046771	19047868	-	19047319	0.995	0.995	rearrangement:Chr5B_block3
gene:TraesCS5B03G0026700	Chr5B	12374135	12378689	-	12376412	Chr5B	19049990	19054544	-	19052267	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0026800	Chr5B	12379835	12384505	-	12382170	Chr5B	19055690	19060359	-	19058024	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0027400	Chr5B	12612938	12617664	-	12615301	Chr5B	19300874	19305609	-	19303241	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0027500	Chr5B	12619611	12627348	+	12623479	Chr5B	19307556	19315291	+	19311423	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0027600	Chr5B	12629960	12631747	+	12630853	Chr5B	19317896	19319683	+	19318789	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0027700	Chr5B	12708205	12708903	+	12708554	Chr5B	19396130	19396828	+	19396479	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0027900	Chr5B	12894311	12907141	-	12900726	Chr5B	19582271	19595102	-	19588686	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0028100	Chr5B	13129670	13134023	-	13131846	Chr5B	19817732	19822078	-	19819905	0.996	0.996	rearrangement:Chr5B_block3
gene:TraesCS5B03G0028200	Chr5B	13220273	13224136	+	13222204	Chr5B	19908331	19912173	+	19910252	0.976	0.972	rearrangement:Chr5B_block3
gene:TraesCS5B03G0028300	Chr5B	13224220	13225588	-	13224904	Chr5B	19912258	19913641	-	19912949	1.0	0.981	rearrangement:Chr5B_block3
gene:TraesCS5B03G0028400	Chr5B	13232245	13237196	+	13234720	Chr5B	19920255	19925207	+	19922731	1.0	0.998	rearrangement:Chr5B_block3
gene:TraesCS5B03G0028900	Chr5B	13269693	13271649	-	13270671	Chr5B	19974911	19976304	-	19975607	1.0	0.997	rearrangement:Chr5B_block3
gene:TraesCS5B03G0029100	Chr5B	13314077	13314463	+	13314270	Chr5B	20018665	20019051	+	20018858	1.0	0.994	rearrangement:Chr5B_block3
gene:TraesCS5B03G0029200	Chr5B	13317363	13325016	-	13321189	Chr5B	20021682	20029089	-	20025385	0.994	0.962	rearrangement:Chr5B_block3
gene:TraesCS5B03G0029300	Chr5B	13396832	13400806	+	13398819	Chr5B	20182825	20186728	+	20184776	0.996	0.991	rearrangement:Chr5B_block3
gene:TraesCS5B03G0029500	Chr5B	13403971	13404722	-	13404346	Chr5B	20189806	20190557	-	20190181	1.0	0.995	rearrangement:Chr5B_block3
gene:TraesCS5B03G0029800	Chr5B	13469112	13478889	-	13474000	Chr5B	20253268	20263044	-	20258156	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0030200	Chr5B	13526485	13533166	-	13529825	Chr5B	20310693	20317373	-	20314033	0.999	0.998	rearrangement:Chr5B_block3
gene:TraesCS5B03G0030400	Chr5B	13538016	13539589	-	13538802	Chr5B	20323412	20324985	-	20324198	1.0	0.995	rearrangement:Chr5B_block3
gene:TraesCS5B03G0030600	Chr5B	13739040	13742577	+	13740808	Chr5B	20541619	20545183	+	20543401	1.0	0.987	rearrangement:Chr5B_block3
gene:TraesCS5B03G0030700	Chr5B	13742889	13746219	-	13744554	Chr5B	20545495	20548828	-	20547161	1.0	0.996	rearrangement:Chr5B_block3
gene:TraesCS5B03G0030800	Chr5B	13753139	13756858	-	13754998	Chr5B	20555313	20558794	-	20557053	0.995	0.989	rearrangement:Chr5B_block3
gene:TraesCS5B03G0030900	Chr5B	13761639	13766090	+	13763864	Chr5B	20754638	20758926	-	20756782	0.988	0.961	rearrangement:Chr5B_block3
gene:TraesCS5B03G0031200	Chr5B	13813226	13815754	-	13814490	Chr5B	20870309	20872837	-	20871573	1.0	0.986	rearrangement:Chr5B_block3
gene:TraesCS5B03G0000300	Chr5B	16033	21153	+	18593	Chr5B	10236852	10241976	-	10239414	1.0	1.0	collinear
gene:TraesCS5B03G0000800	Chr5B	85900	87414	-	86657	Chr5B	10106272	10107786	+	10107029	1.0	1.0	collinear
gene:TraesCS5B03G0000900	Chr5B	208601	214218	+	211409	Chr5B	9979476	9985093	-	9982284	1.0	1.0	collinear
gene:TraesCS5B03G0001100	Chr5B	214767	217901	-	216334	Chr5B	9975790	9978927	+	9977358	1.0	0.999	collinear
gene:TraesCS5B03G0001200	Chr5B	227704	231809	+	229756	Chr5B	9961851	9965987	-	9963919	1.0	1.0	collinear
gene:TraesCS5B03G0001300	Chr5B	606261	606584	-	606422	Chr5B	9493251	9493574	+	9493412	1.0	1.0	collinear
gene:TraesCS5B03G0001600	Chr5B	1005121	1009642	+	1007381	Chr5B	10674947	10679470	-	10677208	1.0	1.0	collinear
gene:TraesCS5B03G0001700	Chr5B	1104112	1106464	+	1105288	Chr5B	10578118	10580470	-	10579294	1.0	1.0	collinear
gene:TraesCS5B03G0001800	Chr5B	1110422	1112273	-	1111347	Chr5B	10572307	10574160	+	10573233	1.0	1.0	collinear
gene:TraesCS5B03G0001900	Chr5B	1209448	1212378	+	1210913	Chr5B	10472196	10475126	-	10473661	1.0	1.0	collinear
gene:TraesCS5B03G0002100	Chr5B	1405738	1406672	+	1406205	Chr5B	10254294	10255228	-	10254761	1.0	1.0	collinear
gene:TraesCS5B03G0031700	Chr5B	13897917	13901506	+	13899711	Chr5B	21487046	21490504	+	21488775	0.999	0.953	collinear
gene:TraesCS5B03G0032000	Chr5B	13958974	13962434	+	13960704	Chr5B	21544066	21547625	+	21545845	0.995	0.958	collinear
gene:TraesCS5B03G0032700	Chr5B	14442702	14446192	-	14444447	Chr5B	21861678	21865158	-	21863418	0.997	0.959	collinear
gene:TraesCS5B03G0034100	Chr5B	14735969	14739364	+	14737666	Chr5B	22151958	22155374	+	22153666	1.0	0.995	collinear
gene:TraesCS5B03G0034400	Chr5B	14964550	14964981	-	14964765	Chr5B	22377434	22377865	-	22377649	1.0	0.981	collinear
gene:TraesCS5B03G0034500	Chr5B	14967780	14968459	-	14968119	Chr5B	22380398	22381075	-	22380736	0.995	0.948	collinear
gene:TraesCS5B03G0034800	Chr5B	15060069	15060977	-	15060523	Chr5B	22563234	22564142	-	22563688	1.0	0.998	collinear
gene:TraesCS5B03G0035100	Chr5B	15104616	15105443	+	15105029	Chr5B	22622823	22623650	+	22623236	1.0	0.984	collinear
gene:TraesCS5B03G0035300	Chr5B	15107932	15108639	+	15108285	Chr5B	22626138	22626845	+	22626491	1.0	1.0	collinear
gene:TraesCS5B03G0035400	Chr5B	15128993	15130601	+	15129797	Chr5B	22647200	22648808	+	22648004	1.0	1.0	collinear
gene:TraesCS5B03G0035500	Chr5B	15147679	15148176	+	15147927	Chr5B	22665864	22666361	+	22666112	1.0	1.0	collinear
gene:TraesCS5B03G0035700	Chr5B	15178748	15179680	+	15179214	Chr5B	22696937	22697869	+	22697403	1.0	1.0	collinear
gene:TraesCS5B03G0035900	Chr5B	15240866	15241639	-	15241252	Chr5B	22750042	22750815	-	22750428	1.0	1.0	collinear
gene:TraesCS5B03G0036000	Chr5B	15245683	15246561	-	15246122	Chr5B	22754859	22755737	-	22755298	1.0	1.0	collinear
gene:TraesCS5B03G0036100	Chr5B	15251565	15252508	+	15252036	Chr5B	22760647	22761590	+	22761118	1.0	1.0	collinear
gene:TraesCS5B03G0036200	Chr5B	15309491	15314690	+	15312090	Chr5B	22817209	22822408	+	22819808	1.0	0.999	collinear
gene:TraesCS5B03G0036300	Chr5B	15319588	15320877	-	15320232	Chr5B	22827307	22828596	-	22827951	1.0	1.0	collinear
gene:TraesCS5B03G0036400	Chr5B	15325766	15326864	+	15326315	Chr5B	22833485	22834583	+	22834034	1.0	1.0	collinear
gene:TraesCS5B03G0036500	Chr5B	15384589	15388487	-	15386538	Chr5B	22852726	22856645	-	22854685	1.0	0.996	collinear
gene:TraesCS5B03G0036600	Chr5B	15400249	15401399	-	15400824	Chr5B	22877402	22878552	-	22877977	1.0	1.0	collinear
gene:TraesCS5B03G0037100	Chr5B	15579855	15586312	+	15583083	Chr5B	23084749	23091205	+	23087977	1.0	1.0	collinear
gene:TraesCS5B03G0037200	Chr5B	15590671	15594377	-	15592524	Chr5B	23095559	23099264	-	23097411	1.0	1.0	collinear
gene:TraesCS5B03G0038300	Chr5B	16028698	16032699	-	16030698	Chr5B	23648093	23652093	-	23650093	1.0	0.998	collinear
gene:TraesCS5B03G0038500	Chr5B	16038879	16039148	+	16039013	Chr5B	23658270	23658539	+	23658404	1.0	0.988	collinear
gene:TraesCS5B03G0038600	Chr5B	16060220	16065019	-	16062619	Chr5B	23679580	23684376	-	23681978	1.0	0.999	collinear
gene:TraesCS5B03G0039400	Chr5B	16411670	16412110	-	16411890	Chr5B	24026379	24026819	-	24026599	1.0	1.0	collinear
gene:TraesCS5B03G0039500	Chr5B	16437458	16437898	-	16437678	Chr5B	24052165	24052605	-	24052385	1.0	1.0	collinear
gene:TraesCS5B03G0039600	Chr5B	16555952	16556392	-	16556172	Chr5B	24112369	24112809	-	24112589	1.0	1.0	collinear
gene:TraesCS5B03G0040100	Chr5B	16607070	16609209	+	16608139	Chr5B	24161777	24163916	+	24162846	1.0	1.0	collinear
gene:TraesCS5B03G0040200	Chr5B	16609420	16617087	-	16613253	Chr5B	24164127	24171794	-	24167960	1.0	1.0	collinear
gene:TraesCS5B03G0040800	Chr5B	17805901	17808859	-	17807380	Chr5B	25419558	25422516	-	25421037	1.0	1.0	collinear
gene:TraesCS5B03G0041000	Chr5B	17832779	17835696	+	17834237	Chr5B	25446418	25449335	+	25447876	1.0	1.0	collinear
gene:TraesCS5B03G0041900	Chr5B	17977310	17987229	+	17982269	Chr5B	25586345	25596273	+	25591309	1.0	0.997	collinear
gene:TraesCS5B03G0042300	Chr5B	18073200	18074246	-	18073723	Chr5B	25682222	25683268	-	25682745	1.0	0.998	collinear
gene:TraesCS5B03G0042800	Chr5B	18208883	18210186	+	18209534	Chr5B	25817913	25819216	+	25818564	1.0	1.0	collinear
gene:TraesCS5B03G0042900	Chr5B	18221809	18225449	+	18223629	Chr5B	25830839	25834426	+	25832632	1.0	1.0	collinear
gene:TraesCS5B03G0043000	Chr5B	18227659	18230690	+	18229174	Chr5B	25836636	25839661	+	25838148	1.0	1.0	collinear
gene:TraesCS5B03G0043100	Chr5B	18235926	18240310	-	18238118	Chr5B	25844661	25849024	-	25846842	0.988	0.985	collinear
gene:TraesCS5B03G0043200	Chr5B	18253033	18254696	-	18253864	Chr5B	25863835	25865498	-	25864666	1.0	1.0	collinear
gene:TraesCS5B03G0043500	Chr5B	18359015	18360093	-	18359554	Chr5B	25969826	25970904	-	25970365	1.0	1.0	collinear
gene:TraesCS5B03G0044100	Chr5B	18442047	18442310	+	18442178	Chr5B	26052765	26053028	+	26052896	1.0	1.0	collinear
gene:TraesCS5B03G0044300	Chr5B	18446125	18447066	-	18446595	Chr5B	26056842	26057783	-	26057312	1.0	1.0	collinear
