gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity	segment
gene:TraesCS3B03G0005200	Chr3B	2238754	2241107	-	2239930	Chr3B	2032493	2034846	-	2033669	1.0	1.0	collinear
gene:TraesCS3B03G0005300	Chr3B	2251630	2253405	-	2252517	Chr3B	2045382	2047157	-	2046269	1.0	0.997	collinear
gene:TraesCS3B03G0006100	Chr3B	2390285	2392680	-	2391482	Chr3B	2118071	2120467	+	2119269	1.0	0.994	collinear
gene:TraesCS3B03G0006400	Chr3B	2414282	2422889	+	2418585	Chr3B	2092266	2100942	-	2096604	0.995	0.989	collinear
gene:TraesCS3B03G0006500	Chr3B	2431101	2434170	+	2432635	Chr3B	2081342	2084412	-	2082877	1.0	0.997	collinear
gene:TraesCS3B03G0006600	Chr3B	2442622	2445483	+	2444052	Chr3B	2070387	2073244	-	2071815	0.995	0.991	collinear
gene:TraesCS3B03G0006700	Chr3B	2457176	2459341	+	2458258	Chr3B	2056593	2058756	-	2057674	1.0	0.99	collinear
gene:TraesCS3B03G0007900	Chr3B	2607986	2611253	+	2609619	Chr3B	2312800	2316483	+	2314641	1.0	0.983	collinear
gene:TraesCS3B03G0008000	Chr3B	2618273	2621910	+	2620091	Chr3B	2323571	2327213	+	2325392	1.0	0.993	collinear
gene:TraesCS3B03G0008200	Chr3B	2625685	2627229	+	2626457	Chr3B	2331556	2333104	+	2332330	1.0	0.983	collinear
gene:TraesCS3B03G0008300	Chr3B	2637952	2639202	+	2638577	Chr3B	2335426	2336676	+	2336051	1.0	0.967	collinear
gene:TraesCS3B03G0008700	Chr3B	2650047	2654817	+	2652432	Chr3B	2409855	2415085	+	2412470	0.986	0.929	collinear
gene:TraesCS3B03G0008900	Chr3B	3142976	3145283	+	3144129	Chr3B	2645191	2647377	+	2646284	0.983	0.902	collinear
gene:TraesCS3B03G0010000	Chr3B	3288829	3291388	-	3290108	Chr3B	2752731	2755290	-	2754010	1.0	0.997	collinear
gene:TraesCS3B03G0010400	Chr3B	3319309	3319678	-	3319493	Chr3B	2782182	2782551	-	2782366	1.0	1.0	collinear
gene:TraesCS3B03G0010500	Chr3B	3329965	3331410	-	3330687	Chr3B	2792839	2794284	-	2793561	1.0	1.0	collinear
gene:TraesCS3B03G0010600	Chr3B	3343534	3343869	-	3343701	Chr3B	2806160	2806495	-	2806327	1.0	1.0	collinear
gene:TraesCS3B03G0010700	Chr3B	3351732	3352420	+	3352076	Chr3B	2814351	2815039	+	2814695	1.0	0.992	collinear
gene:TraesCS3B03G0011100	Chr3B	3390928	3392733	-	3391830	Chr3B	2867652	2869457	-	2868554	1.0	0.997	collinear
gene:TraesCS3B03G0011200	Chr3B	3456099	3457541	+	3456820	Chr3B	2934440	2935926	+	2935183	0.999	0.954	collinear
gene:TraesCS3B03G0011700	Chr3B	3476475	3479401	+	3477938	Chr3B	2960189	2962756	+	2961472	0.995	0.99	collinear
gene:TraesCS3B03G0011800	Chr3B	3481462	3493401	+	3487431	Chr3B	2964823	2976778	+	2970800	0.999	0.988	collinear
gene:TraesCS3B03G0011900	Chr3B	3509554	3512426	-	3510990	Chr3B	3032493	3035315	-	3033904	0.998	0.983	collinear
gene:TraesCS3B03G0012200	Chr3B	3646467	3646898	+	3646682	Chr3B	3145452	3145883	+	3145667	1.0	0.983	collinear
gene:TraesCS3B03G0012700	Chr3B	3750107	3752530	+	3751318	Chr3B	3219714	3222137	+	3220925	0.995	0.963	collinear
gene:TraesCS3B03G0012800	Chr3B	3758382	3758978	-	3758680	Chr3B	3230277	3230873	-	3230575	1.0	0.997	collinear
gene:TraesCS3B03G0012900	Chr3B	3760385	3761643	-	3761014	Chr3B	3232278	3233520	-	3232899	0.986	0.981	collinear
gene:TraesCS3B03G0013100	Chr3B	3792617	3799581	-	3796099	Chr3B	3256749	3263713	-	3260231	1.0	0.997	collinear
gene:TraesCS3B03G0013400	Chr3B	3821480	3821881	+	3821680	Chr3B	3362404	3362805	+	3362604	1.0	0.995	collinear
gene:TraesCS3B03G0013500	Chr3B	3852505	3853085	+	3852795	Chr3B	3373057	3373631	+	3373344	0.987	0.962	collinear
gene:TraesCS3B03G0013600	Chr3B	3877659	3878072	+	3877865	Chr3B	3380026	3380439	+	3380232	1.0	0.983	collinear
gene:TraesCS3B03G0014100	Chr3B	3975265	3975989	+	3975627	Chr3B	3617403	3618129	+	3617766	1.0	0.976	collinear
gene:TraesCS3B03G0014400	Chr3B	3982981	3987045	-	3985013	Chr3B	3625169	3629231	-	3627200	0.999	0.996	collinear
gene:TraesCS3B03G0014800	Chr3B	4094363	4094890	-	4094626	Chr3B	3745250	3745777	-	3745513	1.0	0.992	collinear
gene:TraesCS3B03G0014900	Chr3B	4102252	4103050	+	4102651	Chr3B	3757121	3757919	+	3757520	1.0	0.998	collinear
gene:TraesCS3B03G0015000	Chr3B	4129338	4130978	-	4130158	Chr3B	3844935	3846575	-	3845755	1.0	0.997	collinear
gene:TraesCS3B03G0016300	Chr3B	4501021	4504396	-	4502708	Chr3B	4199558	4202789	-	4201173	0.953	0.945	collinear
gene:TraesCS3B03G0016800	Chr3B	4642661	4644619	+	4643640	Chr3B	4327022	4328980	+	4328001	1.0	1.0	collinear
gene:TraesCS3B03G0017100	Chr3B	4647867	4648654	+	4648260	Chr3B	4332044	4332825	+	4332434	0.991	0.988	collinear
gene:TraesCS3B03G0017600	Chr3B	4701822	4707580	-	4704701	Chr3B	4378788	4383101	-	4380944	0.999	0.984	collinear
gene:TraesCS3B03G0018000	Chr3B	4894499	4896037	+	4895268	Chr3B	4571228	4572766	+	4571997	1.0	0.994	collinear
gene:TraesCS3B03G0018100	Chr3B	4897488	4899528	-	4898508	Chr3B	4574230	4576269	-	4575249	0.999	0.995	collinear
gene:TraesCS3B03G0018200	Chr3B	4994718	4995101	+	4994909	Chr3B	4684600	4684983	+	4684791	1.0	0.997	collinear
gene:TraesCS3B03G0018300	Chr3B	4996692	4997971	+	4997331	Chr3B	4686709	4687987	+	4687348	0.999	0.998	collinear
gene:TraesCS3B03G0018800	Chr3B	5416010	5420829	-	5418419	Chr3B	5047312	5052131	-	5049721	1.0	0.998	collinear
gene:TraesCS3B03G0019600	Chr3B	5706385	5712424	+	5709404	Chr3B	5572243	5578001	+	5575122	1.0	0.985	collinear
gene:TraesCS3B03G0019700	Chr3B	5714448	5715228	+	5714838	Chr3B	5580042	5580822	+	5580432	1.0	0.997	collinear
gene:TraesCS3B03G0020400	Chr3B	5797705	5802507	+	5800106	Chr3B	5679012	5683813	+	5681412	0.997	0.993	collinear
gene:TraesCS3B03G0020500	Chr3B	5801269	5802494	+	5801881	Chr3B	5682574	5683800	+	5683187	1.0	0.996	collinear
gene:TraesCS3B03G0022700	Chr3B	6063054	6064845	+	6063949	Chr3B	5755485	5757276	-	5756380	1.0	0.988	collinear
gene:TraesCS3B03G0022800	Chr3B	6073695	6077105	+	6075400	Chr3B	5742020	5745430	-	5743725	1.0	0.997	collinear
gene:TraesCS3B03G0022900	Chr3B	6077386	6080144	-	6078765	Chr3B	5738985	5741740	+	5740362	0.998	0.995	collinear
gene:TraesCS3B03G0026300	Chr3B	6210118	6210479	+	6210298	Chr3B	6149153	6149517	+	6149335	1.0	0.95	collinear
gene:TraesCS3B03G0026700	Chr3B	6220771	6222888	-	6221829	Chr3B	6160781	6162905	-	6161843	1.0	0.978	collinear
gene:TraesCS3B03G0026800	Chr3B	6220941	6222881	-	6221911	Chr3B	6160953	6162898	-	6161925	1.0	0.979	collinear
gene:TraesCS3B03G0026900	Chr3B	6239266	6239636	+	6239451	Chr3B	6173075	6173445	+	6173260	1.0	0.98	collinear
gene:TraesCS3B03G0027000	Chr3B	6242148	6243598	+	6242873	Chr3B	6175956	6177366	+	6176661	0.961	0.957	collinear
gene:TraesCS3B03G0027100	Chr3B	6250940	6252156	+	6251548	Chr3B	6184705	6185928	+	6185316	1.0	0.986	collinear
gene:TraesCS3B03G0027300	Chr3B	6302591	6303316	-	6302953	Chr3B	6226267	6226992	-	6226629	1.0	1.0	collinear
gene:TraesCS3B03G0027400	Chr3B	6305961	6306274	+	6306117	Chr3B	6229636	6229949	+	6229792	1.0	1.0	collinear
gene:TraesCS3B03G0027600	Chr3B	6344582	6345667	-	6345124	Chr3B	6268034	6269119	-	6268576	1.0	1.0	collinear
gene:TraesCS3B03G0027700	Chr3B	6358750	6366458	+	6362604	Chr3B	6303104	6310809	+	6306956	1.0	1.0	collinear
gene:TraesCS3B03G0028100	Chr3B	6375001	6378109	-	6376555	Chr3B	6320345	6323453	-	6321899	1.0	1.0	collinear
gene:TraesCS3B03G0028200	Chr3B	6418690	6428060	+	6423375	Chr3B	6364418	6373740	+	6369079	0.995	0.994	collinear
gene:TraesCS3B03G0028300	Chr3B	6423173	6427989	+	6425581	Chr3B	6368897	6373669	+	6371283	0.996	0.995	collinear
gene:TraesCS3B03G0028500	Chr3B	6432085	6434317	-	6433201	Chr3B	6377770	6380002	-	6378886	1.0	0.999	collinear
gene:TraesCS3B03G0028600	Chr3B	6461524	6462461	+	6461992	Chr3B	6407211	6408147	+	6407679	1.0	0.99	collinear
gene:TraesCS3B03G0029000	Chr3B	6503456	6505642	-	6504549	Chr3B	6449110	6451296	-	6450203	1.0	0.999	collinear
gene:TraesCS3B03G0029200	Chr3B	6514905	6517931	-	6516418	Chr3B	6462530	6465556	-	6464043	1.0	1.0	collinear
gene:TraesCS3B03G0029100	Chr3B	6514300	6520754	+	6517527	Chr3B	6461925	6468379	+	6465152	1.0	1.0	collinear
gene:TraesCS3B03G0029300	Chr3B	6530621	6531791	+	6531206	Chr3B	6480550	6481720	+	6481135	1.0	0.998	collinear
gene:TraesCS3B03G0029700	Chr3B	6593184	6594729	+	6593956	Chr3B	6547969	6549497	+	6548733	1.0	1.0	collinear
gene:TraesCS3B03G0029800	Chr3B	6659713	6660813	+	6660263	Chr3B	6614665	6615765	+	6615215	1.0	0.998	collinear
gene:TraesCS3B03G0029900	Chr3B	6671564	6673567	+	6672565	Chr3B	6626521	6628524	+	6627522	1.0	0.999	collinear
gene:TraesCS3B03G0030000	Chr3B	6681490	6685614	+	6683552	Chr3B	6636448	6640572	+	6638510	1.0	0.998	collinear
gene:TraesCS3B03G0030900	Chr3B	6792313	6794111	-	6793212	Chr3B	6709454	6711252	-	6710353	1.0	0.996	collinear
gene:TraesCS3B03G0031100	Chr3B	6796809	6799701	-	6798255	Chr3B	6714540	6717435	-	6715987	1.0	0.997	collinear
gene:TraesCS3B03G0031200	Chr3B	6803638	6807916	+	6805777	Chr3B	6721372	6725646	+	6723509	1.0	0.996	collinear
gene:TraesCS3B03G0031400	Chr3B	10011961	10013468	-	10012714	Chr3B	9276186	9277694	-	9276940	1.0	0.993	collinear
gene:TraesCS3B03G0031700	Chr3B	10462654	10466557	+	10464605	Chr3B	9721413	9725323	+	9723368	1.0	0.994	collinear
gene:TraesCS3B03G0031800	Chr3B	10972258	10977458	-	10974858	Chr3B	10225637	10230831	-	10228234	1.0	0.995	collinear
gene:TraesCS3B03G0035000	Chr3B	11358679	11367360	+	11363019	Chr3B	4120450	4129113	+	4124781	0.994	0.992	collinear
gene:TraesCS3B03G0035200	Chr3B	11376630	11380418	+	11378524	Chr3B	4138215	4141771	+	4139993	1.0	0.998	collinear
gene:TraesCS3B03G0035700	Chr3B	11460688	11462059	+	11461373	Chr3B	4242370	4243741	+	4243055	1.0	0.994	collinear
gene:TraesCS3B03G0036500	Chr3B	11587168	11589299	+	11588233	Chr3B	4357158	4359289	+	4358223	1.0	0.996	collinear
gene:TraesCS3B03G0037900	Chr3B	11947904	11950970	+	11949437	Chr3B	10363191	10366251	+	10364721	1.0	0.995	collinear
gene:TraesCS3B03G0038000	Chr3B	11951308	11954850	-	11953079	Chr3B	10366589	10370154	-	10368371	0.998	0.995	collinear
gene:TraesCS3B03G0038200	Chr3B	11956531	11958854	-	11957692	Chr3B	10371893	10374218	-	10373055	1.0	0.992	collinear
gene:TraesCS3B03G0038500	Chr3B	11961737	11963712	-	11962724	Chr3B	10377070	10379045	-	10378057	1.0	0.995	collinear
gene:TraesCS3B03G0038600	Chr3B	11965423	11968168	+	11966795	Chr3B	10380758	10383498	+	10382128	0.997	0.992	collinear
gene:TraesCS3B03G0038800	Chr3B	12071707	12079854	+	12075780	Chr3B	10469667	10477844	+	10473755	1.0	0.995	collinear
gene:TraesCS3B03G0038900	Chr3B	12176373	12178583	+	12177478	Chr3B	10562734	10564923	+	10563828	1.0	0.971	collinear
gene:TraesCS3B03G0039100	Chr3B	12184132	12185097	+	12184614	Chr3B	10571801	10572765	+	10572283	0.991	0.932	collinear
gene:TraesCS3B03G0039400	Chr3B	12225935	12226465	-	12226200	Chr3B	10799869	10800416	-	10800142	0.986	0.917	collinear
gene:TraesCS3B03G0040300	Chr3B	12365034	12368968	+	12367001	Chr3B	11092531	11096465	+	11094498	1.0	0.997	collinear
gene:TraesCS3B03G0040400	Chr3B	12369257	12370173	+	12369715	Chr3B	11096754	11097670	+	11097212	1.0	0.994	collinear
gene:TraesCS3B03G0040500	Chr3B	12371609	12375309	-	12373459	Chr3B	11099103	11102802	-	11100952	1.0	0.995	collinear
gene:TraesCS3B03G0041000	Chr3B	12477307	12481295	-	12479301	Chr3B	11213286	11217273	-	11215279	0.999	0.995	collinear
gene:TraesCS3B03G0041100	Chr3B	12485475	12491384	+	12488429	Chr3B	11221453	11227396	+	11224424	0.999	0.995	collinear
gene:TraesCS3B03G0041200	Chr3B	12585694	12587050	-	12586372	Chr3B	11379078	11380434	-	11379756	1.0	0.995	collinear
gene:TraesCS3B03G0041300	Chr3B	12590773	12592281	+	12591527	Chr3B	11384157	11385665	+	11384911	1.0	0.993	collinear
gene:TraesCS3B03G0041400	Chr3B	12595610	12597051	-	12596330	Chr3B	11388995	11390437	-	11389716	1.0	0.997	collinear
gene:TraesCS3B03G0041500	Chr3B	12601924	12602601	-	12602262	Chr3B	11396167	11396844	-	11396505	1.0	1.0	collinear
gene:TraesCS3B03G0041600	Chr3B	12608171	12608647	-	12608409	Chr3B	11402472	11402948	-	11402710	1.0	1.0	collinear
gene:TraesCS3B03G0041800	Chr3B	13120457	13120807	-	13120632	Chr3B	11837141	11837491	-	11837316	1.0	0.985	collinear
gene:TraesCS3B03G0042000	Chr3B	13140448	13146598	+	13143523	Chr3B	11862118	11868255	+	11865186	0.988	0.982	collinear
gene:TraesCS3B03G0042100	Chr3B	13150614	13151953	+	13151283	Chr3B	11880702	11882040	+	11881371	0.999	0.993	collinear
gene:TraesCS3B03G0042200	Chr3B	13155850	13159257	+	13157553	Chr3B	11887233	11890652	+	11888942	1.0	0.978	collinear
gene:TraesCS3B03G0042500	Chr3B	13244270	13247808	+	13246039	Chr3B	11946573	11950093	+	11948333	0.98	0.929	collinear
gene:TraesCS3B03G0042700	Chr3B	13247846	13251928	-	13249887	Chr3B	11950131	11954180	-	11952155	0.98	0.964	collinear
gene:TraesCS3B03G0044100	Chr3B	13452540	13459855	+	13456197	Chr3B	11966711	11974051	+	11970381	0.999	0.998	collinear
gene:TraesCS3B03G0044600	Chr3B	13624135	13625145	+	13624640	Chr3B	12159064	12160072	+	12159568	0.996	0.977	collinear
gene:TraesCS3B03G0045000	Chr3B	13638687	13641490	+	13640088	Chr3B	12184614	12187391	+	12186002	0.979	0.973	collinear
gene:TraesCS3B03G0045200	Chr3B	13651284	13654171	-	13652727	Chr3B	12197206	12201135	-	12199170	1.0	0.991	collinear
gene:TraesCS3B03G0045900	Chr3B	13743583	13744821	-	13744202	Chr3B	12309499	12310737	-	12310118	1.0	0.997	collinear
gene:TraesCS3B03G0046100	Chr3B	13753742	13756833	-	13755287	Chr3B	12321394	12324312	-	12322853	0.942	0.941	collinear
gene:TraesCS3B03G0046200	Chr3B	13794541	13796737	-	13795639	Chr3B	12371153	12373349	-	12372251	1.0	0.997	collinear
gene:TraesCS3B03G0046600	Chr3B	13842867	13847314	+	13845090	Chr3B	12392735	12397781	+	12395258	0.99	0.965	collinear
gene:TraesCS3B03G0047200	Chr3B	13900782	13902099	+	13901440	Chr3B	12458528	12459843	+	12459185	0.989	0.941	collinear
gene:TraesCS3B03G0047500	Chr3B	13908853	13909704	-	13909278	Chr3B	12467825	12468679	-	12468252	0.998	0.969	collinear
gene:TraesCS3B03G0047600	Chr3B	13912323	13919989	+	13916156	Chr3B	12483734	12492276	+	12488005	0.999	0.979	collinear
gene:TraesCS3B03G0047700	Chr3B	13920909	13922384	+	13921646	Chr3B	12493166	12494651	+	12493908	1.0	0.953	collinear
gene:TraesCS3B03G0049200	Chr3B	14197012	14200919	+	14198965	Chr3B	12942004	12945916	+	12943960	1.0	0.998	collinear
gene:TraesCS3B03G0049400	Chr3B	14272431	14284305	-	14278368	Chr3B	13008326	13019987	-	13014156	0.997	0.996	collinear
gene:TraesCS3B03G0050500	Chr3B	14456299	14456661	-	14456480	Chr3B	13179356	13179718	-	13179537	1.0	1.0	collinear
gene:TraesCS3B03G0050900	Chr3B	14518868	14523037	+	14520952	Chr3B	13238244	13242415	+	13240329	1.0	0.998	collinear
gene:TraesCS3B03G0051000	Chr3B	14526596	14531005	+	14528800	Chr3B	13245490	13249911	+	13247700	1.0	0.994	collinear
gene:TraesCS3B03G0051100	Chr3B	14539683	14542511	-	14541097	Chr3B	13261224	13264052	-	13262638	1.0	0.996	collinear
gene:TraesCS3B03G0051200	Chr3B	14549103	14549399	-	14549251	Chr3B	13269047	13269343	-	13269195	0.989	0.97	collinear
gene:TraesCS3B03G0051500	Chr3B	14560796	14563932	+	14562364	Chr3B	13288068	13291237	+	13289652	0.99	0.957	collinear
gene:TraesCS3B03G0052000	Chr3B	14897747	14904386	+	14901066	Chr3B	13299596	13306819	+	13303207	0.997	0.955	collinear
gene:TraesCS3B03G0052400	Chr3B	15034510	15038343	+	15036426	Chr3B	13383677	13388830	+	13386253	0.999	0.967	collinear
gene:TraesCS3B03G0052500	Chr3B	15043587	15043985	-	15043786	Chr3B	13394250	13394648	-	13394449	1.0	0.994	collinear
gene:TraesCS3B03G0052700	Chr3B	15050859	15051645	-	15051252	Chr3B	13401537	13402323	-	13401930	1.0	1.0	collinear
gene:TraesCS3B03G0052800	Chr3B	15051800	15059713	-	15055756	Chr3B	13402478	13410392	-	13406435	1.0	1.0	collinear
gene:TraesCS3B03G0053000	Chr3B	15128456	15129483	+	15128969	Chr3B	13479130	13480157	+	13479643	1.0	1.0	collinear
gene:TraesCS3B03G0053100	Chr3B	15160153	15163258	+	15161705	Chr3B	13510828	13513933	+	13512380	1.0	1.0	collinear
gene:TraesCS3B03G0053200	Chr3B	15164778	15165608	-	15165193	Chr3B	13515453	13516283	-	13515868	1.0	1.0	collinear
gene:TraesCS3B03G0053600	Chr3B	15283665	15288089	+	15285877	Chr3B	13634353	13638777	+	13636565	1.0	1.0	collinear
gene:TraesCS3B03G0053700	Chr3B	15311739	15315173	-	15313456	Chr3B	13662427	13665861	-	13664144	1.0	1.0	collinear
gene:TraesCS3B03G0053800	Chr3B	15334364	15335548	+	15334956	Chr3B	13685048	13686232	+	13685640	1.0	1.0	collinear
gene:TraesCS3B03G0053900	Chr3B	15344103	15347794	+	15345948	Chr3B	13694791	13698482	+	13696636	1.0	1.0	collinear
gene:TraesCS3B03G0054200	Chr3B	15361834	15364625	-	15363229	Chr3B	13712663	13715454	-	13714058	1.0	1.0	collinear
gene:TraesCS3B03G0054900	Chr3B	15413768	15421229	-	15417498	Chr3B	13765615	13773076	-	13769345	1.0	0.999	collinear
gene:TraesCS3B03G0055000	Chr3B	15437025	15455773	-	15446399	Chr3B	13788879	13807639	-	13798259	1.0	0.999	collinear
gene:TraesCS3B03G0055300	Chr3B	15499630	15504311	+	15501970	Chr3B	13851502	13856183	+	13853842	1.0	0.999	collinear
gene:TraesCS3B03G0055400	Chr3B	15517604	15518449	+	15518026	Chr3B	13869469	13870314	+	13869891	1.0	1.0	collinear
gene:TraesCS3B03G0055900	Chr3B	15673079	15684480	-	15678779	Chr3B	14024977	14036369	-	14030673	1.0	1.0	collinear
gene:TraesCS3B03G0056000	Chr3B	15737539	15742920	-	15740229	Chr3B	14086791	14092172	-	14089481	1.0	1.0	collinear
gene:TraesCS3B03G0056300	Chr3B	15774884	15775192	-	15775038	Chr3B	14124132	14124440	-	14124286	1.0	0.996	collinear
gene:TraesCS3B03G0056500	Chr3B	15817353	15827081	-	15822217	Chr3B	14166600	14176178	-	14171389	1.0	0.998	collinear
gene:TraesCS3B03G0056800	Chr3B	15843661	15844865	-	15844263	Chr3B	14192757	14193961	-	14193359	1.0	1.0	collinear
gene:TraesCS3B03G0057200	Chr3B	16030592	16032356	+	16031474	Chr3B	14383443	14385207	+	14384325	1.0	1.0	collinear
gene:TraesCS3B03G0057500	Chr3B	16061723	16065343	+	16063533	Chr3B	14530244	14533857	+	14532050	0.991	0.954	collinear
gene:TraesCS3B03G0057600	Chr3B	16069780	16071754	-	16070767	Chr3B	14534752	14536631	-	14535691	0.946	0.924	collinear
gene:TraesCS3B03G0057700	Chr3B	16116348	16118134	-	16117241	Chr3B	14581386	14583172	-	14582279	1.0	0.998	collinear
gene:TraesCS3B03G0057800	Chr3B	16172883	16174668	-	16173775	Chr3B	14636233	14638015	-	14637124	0.998	0.997	collinear
gene:TraesCS3B03G0058000	Chr3B	16194029	16197637	-	16195833	Chr3B	14657877	14661456	-	14659666	0.983	0.981	collinear
gene:TraesCS3B03G0058300	Chr3B	16234949	16236097	+	16235523	Chr3B	14687513	14688663	+	14688088	1.0	0.993	collinear
gene:TraesCS3B03G0058500	Chr3B	16294338	16311959	-	16303148	Chr3B	14745119	14760810	-	14752964	1.0	0.995	collinear
gene:TraesCS3B03G0058900	Chr3B	16337986	16339408	+	16338697	Chr3B	14785379	14786806	+	14786092	0.991	0.948	collinear
gene:TraesCS3B03G0059100	Chr3B	16346206	16348027	+	16347116	Chr3B	14792499	14794320	+	14793409	1.0	0.991	collinear
gene:TraesCS3B03G0059900	Chr3B	16595969	16597796	+	16596882	Chr3B	15076703	15078530	+	15077616	1.0	0.992	collinear
gene:TraesCS3B03G0060000	Chr3B	16599118	16600593	+	16599855	Chr3B	15079860	15081335	+	15080597	0.999	0.995	collinear
gene:TraesCS3B03G0060100	Chr3B	16639543	16641393	+	16640468	Chr3B	15119986	15121835	+	15120910	1.0	0.995	collinear
gene:TraesCS3B03G0060600	Chr3B	16689738	16691550	+	16690644	Chr3B	15155563	15157375	+	15156469	1.0	0.993	collinear
gene:TraesCS3B03G0060700	Chr3B	16729361	16731316	+	16730338	Chr3B	15189082	15191037	+	15190059	1.0	0.996	collinear
gene:TraesCS3B03G0061200	Chr3B	16791104	16792637	+	16791870	Chr3B	15253345	15254879	+	15254112	1.0	0.992	collinear
gene:TraesCS3B03G0062200	Chr3B	17068676	17069813	-	17069244	Chr3B	15333682	15334819	-	15334250	1.0	0.995	collinear
gene:TraesCS3B03G0063100	Chr3B	17216773	17218407	-	17217590	Chr3B	15483963	15485597	-	15484780	1.0	0.988	collinear
gene:TraesCS3B03G0063200	Chr3B	17230424	17233961	-	17232192	Chr3B	15497619	15501186	-	15499402	1.0	0.988	collinear
gene:TraesCS3B03G0063300	Chr3B	17237828	17239182	-	17238505	Chr3B	15505032	15506386	-	15505709	1.0	0.992	collinear
gene:TraesCS3B03G0063700	Chr3B	17487044	17487576	+	17487310	Chr3B	15519601	15520133	+	15519867	1.0	0.993	collinear
gene:TraesCS3B03G0064000	Chr3B	17525110	17526615	-	17525862	Chr3B	15557431	15558942	-	15558186	1.0	0.994	collinear
gene:TraesCS3B03G0064400	Chr3B	17646958	17649498	-	17648228	Chr3B	15691665	15694205	-	15692935	1.0	0.992	collinear
gene:TraesCS3B03G0064500	Chr3B	17653463	17653684	+	17653573	Chr3B	15697786	15698007	+	15697896	1.0	0.972	collinear
gene:TraesCS3B03G0064600	Chr3B	17661266	17665293	+	17663279	Chr3B	15706169	15709327	+	15707748	0.942	0.926	collinear
gene:TraesCS3B03G0064900	Chr3B	17743154	17744549	-	17743851	Chr3B	15843719	15845115	-	15844417	1.0	0.995	collinear
gene:TraesCS3B03G0065000	Chr3B	17747202	17752045	+	17749623	Chr3B	15847768	15852615	+	15850191	1.0	0.995	collinear
gene:TraesCS3B03G0067100	Chr3B	18743379	18744026	+	18743702	Chr3B	16289643	16290290	+	16289966	1.0	0.993	collinear
gene:TraesCS3B03G0067200	Chr3B	18751983	18752520	+	18752251	Chr3B	16304101	16304628	+	16304364	0.986	0.975	collinear
gene:TraesCS3B03G0067400	Chr3B	18817045	18822850	+	18819947	Chr3B	16381188	16386999	+	16384093	1.0	0.994	collinear
gene:TraesCS3B03G0067600	Chr3B	18838001	18838870	+	18838435	Chr3B	16402668	16403536	+	16403102	1.0	0.991	collinear
