gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity	segment
gene:TraesCS7D03G0004400	Chr7D	1335304	1336512	+	1335908	Chr7D	1547318	1548526	+	1547922	1.0	1.0	collinear
gene:TraesCS7D03G0004500	Chr7D	1367440	1372889	+	1370164	Chr7D	1579457	1584909	+	1582183	1.0	1.0	collinear
gene:TraesCS7D03G0004600	Chr7D	1423297	1428624	-	1425960	Chr7D	1635308	1640635	-	1637971	1.0	1.0	collinear
gene:TraesCS7D03G0004700	Chr7D	1568149	1569787	+	1568968	Chr7D	1781687	1783325	+	1782506	1.0	1.0	collinear
gene:TraesCS7D03G0005200	Chr7D	1622734	1623927	-	1623330	Chr7D	1836279	1837472	-	1836875	1.0	1.0	collinear
gene:TraesCS7D03G0005300	Chr7D	1630150	1631499	-	1630824	Chr7D	1843695	1845044	-	1844369	1.0	1.0	collinear
gene:TraesCS7D03G0005400	Chr7D	1638146	1638877	-	1638511	Chr7D	1851691	1852422	-	1852056	1.0	1.0	collinear
gene:TraesCS7D03G0005500	Chr7D	1648975	1654512	-	1651743	Chr7D	1862510	1868047	-	1865278	1.0	1.0	collinear
gene:TraesCS7D03G0005800	Chr7D	1673923	1675253	+	1674588	Chr7D	1887460	1888790	+	1888125	1.0	1.0	collinear
gene:TraesCS7D03G0005900	Chr7D	1812284	1819521	+	1815902	Chr7D	2025585	2032814	+	2029199	1.0	1.0	collinear
gene:TraesCS7D03G0006000	Chr7D	1859225	1861790	-	1860507	Chr7D	2072520	2075085	-	2073802	1.0	1.0	collinear
gene:TraesCS7D03G0007000	Chr7D	2228806	2234143	+	2231474	Chr7D	2432974	2438311	+	2435642	1.0	1.0	collinear
gene:TraesCS7D03G0007200	Chr7D	2250873	2256744	+	2253808	Chr7D	2454752	2460623	+	2457687	1.0	1.0	collinear
gene:TraesCS7D03G0007300	Chr7D	2256864	2262070	-	2259467	Chr7D	2460743	2465949	-	2463346	1.0	1.0	collinear
gene:TraesCS7D03G0007400	Chr7D	2264975	2273161	+	2269068	Chr7D	2468854	2477040	+	2472947	1.0	0.999	collinear
gene:TraesCS7D03G0007600	Chr7D	2278478	2284668	-	2281573	Chr7D	2482357	2488488	-	2485422	1.0	1.0	collinear
gene:TraesCS7D03G0007800	Chr7D	2290415	2291827	-	2291121	Chr7D	2494048	2495460	-	2494754	1.0	1.0	collinear
gene:TraesCS7D03G0007900	Chr7D	2327893	2330761	-	2329327	Chr7D	2531258	2534158	-	2532708	1.0	0.987	collinear
gene:TraesCS7D03G0008100	Chr7D	2339553	2341226	-	2340389	Chr7D	2542702	2544375	-	2543538	1.0	1.0	collinear
gene:TraesCS7D03G0008300	Chr7D	2344023	2345195	+	2344609	Chr7D	2547172	2548344	+	2547758	1.0	1.0	collinear
gene:TraesCS7D03G0008400	Chr7D	2379429	2390488	-	2384958	Chr7D	2582407	2593225	-	2587816	1.0	1.0	collinear
gene:TraesCS7D03G0008800	Chr7D	2434315	2435737	+	2435026	Chr7D	2636116	2637538	+	2636827	1.0	1.0	collinear
gene:TraesCS7D03G0009200	Chr7D	2527421	2532947	-	2530184	Chr7D	2725387	2730913	-	2728150	1.0	0.999	collinear
gene:TraesCS7D03G0009300	Chr7D	2533886	2537181	-	2535533	Chr7D	2731852	2735147	-	2733499	1.0	1.0	collinear
gene:TraesCS7D03G0009400	Chr7D	2540503	2541469	+	2540986	Chr7D	2738396	2739362	+	2738879	1.0	1.0	collinear
gene:TraesCS7D03G0009500	Chr7D	2542055	2546243	-	2544149	Chr7D	2739948	2744136	-	2742042	1.0	1.0	collinear
gene:TraesCS7D03G0009700	Chr7D	2616995	2622421	+	2619708	Chr7D	2813727	2819153	+	2816440	1.0	1.0	collinear
gene:TraesCS7D03G0010000	Chr7D	2635314	2645413	+	2640363	Chr7D	2832046	2842145	+	2837095	1.0	0.999	collinear
gene:TraesCS7D03G0010100	Chr7D	2645699	2651710	-	2648704	Chr7D	2842431	2848466	-	2845448	1.0	0.989	collinear
gene:TraesCS7D03G0010300	Chr7D	2699940	2703571	+	2701755	Chr7D	2896028	2899681	+	2897854	1.0	0.993	collinear
gene:TraesCS7D03G0010400	Chr7D	2719052	2723210	+	2721131	Chr7D	2915119	2919277	+	2917198	1.0	0.999	collinear
gene:TraesCS7D03G0010500	Chr7D	2732001	2735374	-	2733687	Chr7D	2927942	2931315	-	2929628	1.0	0.999	collinear
gene:TraesCS7D03G0011000	Chr7D	2812476	2817119	-	2814797	Chr7D	3008140	3012783	-	3010461	1.0	1.0	collinear
gene:TraesCS7D03G0011100	Chr7D	2820284	2820931	-	2820607	Chr7D	3015948	3016595	-	3016271	1.0	0.981	collinear
gene:TraesCS7D03G0011300	Chr7D	2839717	2842723	-	2841220	Chr7D	3035103	3038109	-	3036606	1.0	1.0	collinear
gene:TraesCS7D03G0011700	Chr7D	2886179	2887647	-	2886913	Chr7D	3081090	3082558	-	3081824	1.0	1.0	collinear
gene:TraesCS7D03G0011900	Chr7D	2926331	2932062	-	2929196	Chr7D	3121074	3126805	-	3123939	1.0	0.999	collinear
gene:TraesCS7D03G0012000	Chr7D	2970217	2974321	+	2972269	Chr7D	3164467	3168571	+	3166519	1.0	1.0	collinear
gene:TraesCS7D03G0012800	Chr7D	3066939	3070686	-	3068812	Chr7D	3259164	3262911	-	3261037	1.0	1.0	collinear
gene:TraesCS7D03G0012900	Chr7D	3139649	3146957	+	3143303	Chr7D	3330927	3338235	+	3334581	1.0	1.0	collinear
gene:TraesCS7D03G0013000	Chr7D	3150713	3153119	+	3151916	Chr7D	3341997	3344403	+	3343200	1.0	1.0	collinear
gene:TraesCS7D03G0013200	Chr7D	3185961	3190001	+	3187981	Chr7D	3376959	3380999	+	3378979	1.0	1.0	collinear
gene:TraesCS7D03G0013400	Chr7D	3203082	3205448	-	3204265	Chr7D	3394079	3395809	-	3394944	0.957	0.957	collinear
gene:TraesCS7D03G0013600	Chr7D	3217753	3219522	-	3218637	Chr7D	3407889	3409658	-	3408773	1.0	1.0	collinear
gene:TraesCS7D03G0013800	Chr7D	3222772	3225124	-	3223948	Chr7D	3412659	3415011	-	3413835	1.0	1.0	collinear
gene:TraesCS7D03G0013900	Chr7D	3403396	3431263	-	3417329	Chr7D	3593752	3621620	-	3607686	1.0	1.0	collinear
gene:TraesCS7D03G0014200	Chr7D	3490709	3514797	+	3502753	Chr7D	3680801	3704889	+	3692845	1.0	1.0	collinear
gene:TraesCS7D03G0014700	Chr7D	3623478	3625037	-	3624257	Chr7D	3812510	3814069	-	3813289	1.0	1.0	collinear
gene:TraesCS7D03G0015500	Chr7D	3814265	3821334	+	3817799	Chr7D	4009160	4016254	+	4012707	1.0	0.999	collinear
gene:TraesCS7D03G0015700	Chr7D	3924287	3927124	-	3925705	Chr7D	4119229	4122066	-	4120647	1.0	1.0	collinear
gene:TraesCS7D03G0016100	Chr7D	3956593	3957321	+	3956957	Chr7D	4151579	4152307	+	4151943	1.0	1.0	collinear
gene:TraesCS7D03G0016200	Chr7D	3958511	3968258	+	3963384	Chr7D	4153497	4163244	+	4158370	1.0	1.0	collinear
gene:TraesCS7D03G0016300	Chr7D	3971246	3972943	+	3972094	Chr7D	4166243	4167940	+	4167091	1.0	1.0	collinear
gene:TraesCS7D03G0016400	Chr7D	3971969	3972325	-	3972147	Chr7D	4166966	4167322	-	4167144	1.0	1.0	collinear
gene:TraesCS7D03G0016500	Chr7D	4003430	4014546	-	4008988	Chr7D	4198521	4209638	-	4204079	0.998	0.991	collinear
gene:TraesCS7D03G0016900	Chr7D	4058938	4061845	+	4060391	Chr7D	4324364	4327271	-	4325817	1.0	0.999	collinear
gene:TraesCS7D03G0017000	Chr7D	4062084	4064426	+	4063255	Chr7D	4321783	4324125	-	4322954	1.0	1.0	collinear
gene:TraesCS7D03G0017600	Chr7D	4100732	4112904	-	4106818	Chr7D	4273297	4285469	+	4279383	1.0	1.0	collinear
gene:TraesCS7D03G0018100	Chr7D	4155984	4167183	-	4161583	Chr7D	4383363	4394562	-	4388962	0.999	0.994	collinear
gene:TraesCS7D03G0018600	Chr7D	4227872	4231741	-	4229806	Chr7D	4455252	4459121	-	4457186	1.0	1.0	collinear
gene:TraesCS7D03G0019200	Chr7D	4324503	4325491	+	4324997	Chr7D	4555008	4555996	+	4555502	1.0	1.0	collinear
gene:TraesCS7D03G0019300	Chr7D	4373494	4379132	-	4376313	Chr7D	4603987	4609720	-	4606853	0.999	0.994	collinear
gene:TraesCS7D03G0019500	Chr7D	4380371	4385812	-	4383091	Chr7D	4610915	4616356	-	4613635	1.0	1.0	collinear
gene:TraesCS7D03G0019600	Chr7D	4385864	4387865	+	4386864	Chr7D	4616408	4618409	+	4617408	1.0	1.0	collinear
gene:TraesCS7D03G0019800	Chr7D	4393431	4397150	-	4395290	Chr7D	4623975	4627694	-	4625834	1.0	1.0	collinear
gene:TraesCS7D03G0020000	Chr7D	4439657	4444783	-	4442220	Chr7D	4670177	4675303	-	4672740	1.0	1.0	collinear
gene:TraesCS7D03G0020100	Chr7D	4565258	4568974	-	4567116	Chr7D	4795936	4799652	-	4797794	1.0	1.0	collinear
gene:TraesCS7D03G0020400	Chr7D	4634138	4637358	-	4635748	Chr7D	4864219	4867438	-	4865828	0.999	0.999	collinear
gene:TraesCS7D03G0020600	Chr7D	4654978	4659334	-	4657156	Chr7D	4885065	4889421	-	4887243	1.0	1.0	collinear
gene:TraesCS7D03G0020900	Chr7D	4730087	4731728	+	4730907	Chr7D	4960266	4961907	+	4961086	1.0	1.0	collinear
gene:TraesCS7D03G0021000	Chr7D	4776548	4779729	-	4778138	Chr7D	5006755	5009936	-	5008345	1.0	1.0	collinear
gene:TraesCS7D03G0021200	Chr7D	4787934	4791139	-	4789536	Chr7D	5018144	5021349	-	5019746	1.0	1.0	collinear
gene:TraesCS7D03G0021400	Chr7D	4865746	4867669	-	4866707	Chr7D	5095971	5097894	-	5096932	1.0	1.0	collinear
gene:TraesCS7D03G0021600	Chr7D	4879511	4883149	-	4881330	Chr7D	5109735	5113373	-	5111554	1.0	1.0	collinear
gene:TraesCS7D03G0021700	Chr7D	4993157	4993798	+	4993477	Chr7D	5222359	5223000	+	5222679	1.0	1.0	collinear
gene:TraesCS7D03G0021800	Chr7D	4995759	5006435	-	5001097	Chr7D	5224961	5235637	-	5230299	1.0	1.0	collinear
gene:TraesCS7D03G0021900	Chr7D	5011736	5019018	-	5015377	Chr7D	5240842	5248124	-	5244483	1.0	0.999	collinear
gene:TraesCS7D03G0022200	Chr7D	5069037	5070965	-	5070001	Chr7D	5298139	5300067	-	5299103	1.0	1.0	collinear
gene:TraesCS7D03G0022300	Chr7D	5080642	5082005	-	5081323	Chr7D	5309746	5311109	-	5310427	1.0	1.0	collinear
gene:TraesCS7D03G0022500	Chr7D	5156361	5160719	+	5158540	Chr7D	5385441	5389798	+	5387619	1.0	1.0	collinear
gene:TraesCS7D03G0023000	Chr7D	5173670	5184406	-	5179038	Chr7D	5402749	5413484	-	5408116	1.0	1.0	collinear
gene:TraesCS7D03G0023900	Chr7D	5240086	5241924	+	5241005	Chr7D	5469188	5471026	+	5470107	1.0	1.0	collinear
gene:TraesCS7D03G0024000	Chr7D	5257696	5260720	-	5259208	Chr7D	5486799	5489512	-	5488155	0.912	0.912	collinear
gene:TraesCS7D03G0024200	Chr7D	5347426	5350073	+	5348749	Chr7D	5575145	5577792	+	5576468	1.0	1.0	collinear
gene:TraesCS7D03G0024300	Chr7D	5350832	5357886	+	5354359	Chr7D	5578551	5585607	+	5582079	1.0	1.0	collinear
gene:TraesCS7D03G0024500	Chr7D	5358011	5359163	-	5358587	Chr7D	5585732	5586884	-	5586308	1.0	1.0	collinear
gene:TraesCS7D03G0024600	Chr7D	5370394	5375528	+	5372961	Chr7D	5598115	5603249	+	5600682	1.0	1.0	collinear
gene:TraesCS7D03G0024700	Chr7D	5379726	5380734	+	5380230	Chr7D	5607449	5608457	+	5607953	1.0	1.0	collinear
gene:TraesCS7D03G0024800	Chr7D	5386839	5388290	+	5387564	Chr7D	5614562	5616013	+	5615287	1.0	0.999	collinear
gene:TraesCS7D03G0025000	Chr7D	5397924	5398721	-	5398322	Chr7D	5625649	5626446	-	5626047	1.0	1.0	collinear
gene:TraesCS7D03G0025200	Chr7D	5441521	5445663	-	5443592	Chr7D	5648058	5651448	-	5649753	1.0	0.994	collinear
gene:TraesCS7D03G0025300	Chr7D	5447418	5450587	+	5449002	Chr7D	5653373	5656545	+	5654959	1.0	0.992	collinear
gene:TraesCS7D03G0025400	Chr7D	5453391	5454989	-	5454190	Chr7D	5659349	5660947	-	5660148	1.0	0.993	collinear
gene:TraesCS7D03G0025800	Chr7D	5525637	5531073	-	5528355	Chr7D	5759871	5765227	-	5762549	0.97	0.964	collinear
gene:TraesCS7D03G0025900	Chr7D	5533462	5539159	+	5536310	Chr7D	5766221	5772600	+	5769410	1.0	0.978	collinear
gene:TraesCS7D03G0026200	Chr7D	5548227	5549057	+	5548642	Chr7D	6010110	6010917	+	6010513	0.967	0.94	collinear
gene:TraesCS7D03G0026500	Chr7D	5558765	5567731	-	5563248	Chr7D	6020594	6029505	-	6025049	0.998	0.995	collinear
gene:TraesCS7D03G0026800	Chr7D	5667198	5670487	+	5668842	Chr7D	6098440	6101881	+	6100160	0.996	0.906	collinear
gene:TraesCS7D03G0027500	Chr7D	5709595	5711772	-	5710683	Chr7D	6288729	6290906	-	6289817	1.0	0.999	collinear
gene:TraesCS7D03G0027700	Chr7D	5736459	5739951	-	5738205	Chr7D	6311385	6315093	-	6313239	1.0	0.997	collinear
gene:TraesCS7D03G0027800	Chr7D	5745166	5749744	+	5747455	Chr7D	6320306	6324867	+	6322586	1.0	0.995	collinear
gene:TraesCS7D03G0028000	Chr7D	5782905	5784707	+	5783806	Chr7D	6360209	6362011	+	6361110	1.0	1.0	collinear
gene:TraesCS7D03G0028100	Chr7D	5801719	5806704	-	5804211	Chr7D	6379106	6384037	-	6381571	0.987	0.975	collinear
gene:TraesCS7D03G0028400	Chr7D	5816108	5821345	-	5818726	Chr7D	6600440	6601569	-	6601004	0.98	0.972	collinear
gene:TraesCS7D03G0030400	Chr7D	6188468	6190301	+	6189384	Chr7D	6661414	6663257	+	6662335	1.0	0.996	collinear
gene:TraesCS7D03G0030500	Chr7D	6333691	6333933	+	6333812	Chr7D	6821293	6821535	+	6821414	1.0	0.995	collinear
gene:TraesCS7D03G0030700	Chr7D	6363587	6369866	+	6366726	Chr7D	6851254	6857533	+	6854393	1.0	1.0	collinear
gene:TraesCS7D03G0031700	Chr7D	6451280	6455354	+	6453317	Chr7D	6934740	6938815	+	6936777	1.0	0.998	collinear
gene:TraesCS7D03G0032100	Chr7D	6702669	6703635	-	6703152	Chr7D	7135129	7136095	-	7135612	1.0	0.995	collinear
gene:TraesCS7D03G0032200	Chr7D	6725910	6728735	-	6727322	Chr7D	7158370	7161221	-	7159795	1.0	0.991	collinear
gene:TraesCS7D03G0032300	Chr7D	6737403	6739639	-	6738521	Chr7D	7194485	7196712	-	7195598	1.0	0.998	collinear
gene:TraesCS7D03G0032400	Chr7D	6749327	6749848	-	6749587	Chr7D	7206514	7207035	-	7206774	1.0	0.984	collinear
gene:TraesCS7D03G0032800	Chr7D	6818107	6820183	-	6819145	Chr7D	7253932	7255906	-	7254919	1.0	0.993	collinear
gene:TraesCS7D03G0032900	Chr7D	6820544	6827092	-	6823818	Chr7D	7256267	7262838	-	7259552	0.999	0.984	collinear
gene:TraesCS7D03G0033000	Chr7D	6827271	6831540	+	6829405	Chr7D	7263004	7267254	+	7265129	0.995	0.966	collinear
gene:TraesCS7D03G0033100	Chr7D	6831774	6834717	+	6833245	Chr7D	7267488	7270388	+	7268938	1.0	0.988	collinear
gene:TraesCS7D03G0033200	Chr7D	6839604	6841430	+	6840517	Chr7D	7275239	7277065	+	7276152	1.0	0.996	collinear
gene:TraesCS7D03G0033300	Chr7D	6930735	6932599	+	6931667	Chr7D	7339882	7341646	+	7340764	0.94	0.926	collinear
gene:TraesCS7D03G0033400	Chr7D	7042530	7045480	-	7044005	Chr7D	7543272	7546215	-	7544743	0.998	0.992	collinear
gene:TraesCS7D03G0033800	Chr7D	7097584	7102366	+	7099975	Chr7D	7591517	7596308	+	7593912	1.0	0.995	collinear
gene:TraesCS7D03G0033900	Chr7D	7115748	7119106	-	7117427	Chr7D	7602126	7605877	-	7604001	1.0	0.998	collinear
gene:TraesCS7D03G0034000	Chr7D	7126208	7129321	+	7127764	Chr7D	7612937	7616064	+	7614500	1.0	0.992	collinear
gene:TraesCS7D03G0034400	Chr7D	7139322	7141221	-	7140271	Chr7D	7623923	7625823	-	7624873	0.999	0.992	collinear
gene:TraesCS7D03G0034900	Chr7D	7429924	7430103	+	7430013	Chr7D	7761260	7761439	+	7761349	1.0	0.983	collinear
gene:TraesCS7D03G0035100	Chr7D	7432081	7432269	+	7432175	Chr7D	7815267	7815455	+	7815361	1.0	0.989	collinear
gene:TraesCS7D03G0035000	Chr7D	7431827	7434698	-	7433262	Chr7D	7815013	7817887	-	7816450	1.0	0.986	collinear
gene:TraesCS7D03G0035200	Chr7D	7436717	7439176	+	7437946	Chr7D	7822413	7824948	+	7823680	0.996	0.987	collinear
gene:TraesCS7D03G0035800	Chr7D	7530208	7532630	+	7531419	Chr7D	7921869	7924298	+	7923083	0.998	0.965	collinear
gene:TraesCS7D03G0036300	Chr7D	7658537	7660780	-	7659658	Chr7D	7991026	7993248	-	7992137	0.992	0.976	collinear
gene:TraesCS7D03G0036400	Chr7D	7661478	7665197	-	7663337	Chr7D	7993949	7997660	-	7995804	1.0	0.994	collinear
gene:TraesCS7D03G0036500	Chr7D	7801942	7803310	+	7802626	Chr7D	8146712	8148080	+	8147396	1.0	0.994	collinear
gene:TraesCS7D03G0036600	Chr7D	7803635	7806911	-	7805273	Chr7D	8148405	8151356	-	8149880	0.998	0.989	collinear
gene:TraesCS7D03G0036700	Chr7D	7811025	7813078	+	7812051	Chr7D	8155431	8157475	+	8156453	1.0	1.0	collinear
gene:TraesCS7D03G0037000	Chr7D	7822729	7823382	-	7823055	Chr7D	8166961	8167614	-	8167287	1.0	0.987	collinear
gene:TraesCS7D03G0037200	Chr7D	7851372	7852928	+	7852150	Chr7D	8195524	8197080	+	8196302	1.0	0.995	collinear
gene:TraesCS7D03G0037300	Chr7D	7891420	7892988	-	7892204	Chr7D	8233484	8235052	-	8234268	1.0	0.992	collinear
gene:TraesCS7D03G0037500	Chr7D	7904938	7907145	+	7906041	Chr7D	8244152	8246359	+	8245255	1.0	0.985	collinear
gene:TraesCS7D03G0037600	Chr7D	7917704	7919634	+	7918669	Chr7D	8256901	8258831	+	8257866	1.0	0.997	collinear
gene:TraesCS7D03G0040100	Chr7D	8527061	8529751	+	8528406	Chr7D	8420434	8423121	+	8421777	0.998	0.982	collinear
gene:TraesCS7D03G0041200	Chr7D	8600205	8601566	+	8600885	Chr7D	8636412	8637805	+	8637108	0.998	0.964	collinear
gene:TraesCS7D03G0041300	Chr7D	8602069	8606311	-	8604190	Chr7D	8638308	8642549	-	8640428	0.999	0.996	collinear
gene:TraesCS7D03G0041500	Chr7D	8641641	8683479	-	8662560	Chr7D	8655403	8687155	-	8671279	0.942	0.938	collinear
gene:TraesCS7D03G0041600	Chr7D	8692848	8697378	-	8695113	Chr7D	8702940	8707470	-	8705205	1.0	0.998	collinear
gene:TraesCS7D03G0041900	Chr7D	8703393	8706360	+	8704876	Chr7D	8713504	8716472	+	8714988	1.0	0.997	collinear
gene:TraesCS7D03G0042400	Chr7D	8764448	8772792	-	8768620	Chr7D	8781350	8789700	-	8785525	1.0	0.998	collinear
gene:TraesCS7D03G0042500	Chr7D	8780335	8781278	-	8780806	Chr7D	8797028	8797975	-	8797501	1.0	0.991	collinear
gene:TraesCS7D03G0042600	Chr7D	8783760	8784387	+	8784073	Chr7D	8800424	8801051	+	8800737	1.0	1.0	collinear
gene:TraesCS7D03G0043000	Chr7D	8809130	8810609	-	8809869	Chr7D	8825619	8827098	-	8826358	1.0	0.998	collinear
gene:TraesCS7D03G0043100	Chr7D	8812269	8816111	-	8814190	Chr7D	8827962	8831810	-	8829886	1.0	0.987	collinear
gene:TraesCS7D03G0043200	Chr7D	8825466	8828095	+	8826780	Chr7D	8845478	8848103	+	8846790	1.0	0.996	collinear
gene:TraesCS7D03G0043600	Chr7D	8906542	8908571	-	8907556	Chr7D	8927718	8929749	-	8928733	1.0	0.992	collinear
gene:TraesCS7D03G0043700	Chr7D	8945922	8946350	-	8946136	Chr7D	8981395	8981823	-	8981609	1.0	0.986	collinear
gene:TraesCS7D03G0043800	Chr7D	8989832	8990007	-	8989919	Chr7D	9035613	9035788	-	9035700	1.0	0.994	collinear
