gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity	segment
gene:TraesCS1B03G0009300	Chr1B	2730283	2733041	-	2731662	Chr1B	3222537	3224081	-	3223309	0.916	0.913	collinear
gene:TraesCS1B03G0009600	Chr1B	2791203	2792803	-	2792003	Chr1B	3250047	3251647	-	3250847	1.0	0.998	collinear
gene:TraesCS1B03G0009700	Chr1B	2931085	2935423	-	2933254	Chr1B	3389849	3394190	-	3392019	1.0	0.999	collinear
gene:TraesCS1B03G0009800	Chr1B	3094767	3097318	+	3096042	Chr1B	3592162	3594713	+	3593437	1.0	0.999	collinear
gene:TraesCS1B03G0010200	Chr1B	3246952	3249237	+	3248094	Chr1B	3716265	3718313	+	3717289	1.0	0.992	collinear
gene:TraesCS1B03G0010300	Chr1B	3343692	3346966	+	3345329	Chr1B	5619165	5622482	+	5620823	1.0	0.982	collinear
gene:TraesCS1B03G0010900	Chr1B	3370351	3370974	-	3370662	Chr1B	5659434	5660057	-	5659745	1.0	0.99	collinear
gene:TraesCS1B03G0011000	Chr1B	3371049	3375777	-	3373413	Chr1B	5660132	5664862	-	5662497	1.0	0.995	collinear
gene:TraesCS1B03G0011200	Chr1B	3399421	3412856	+	3406138	Chr1B	2935720	2948829	+	2942274	0.996	0.991	collinear
gene:TraesCS1B03G0012500	Chr1B	3769497	3771294	-	3770395	Chr1B	9630072	9631795	-	9630933	1.0	0.981	collinear
gene:TraesCS1B03G0013400	Chr1B	4086402	4088303	+	4087352	Chr1B	10111794	10113695	+	10112744	1.0	0.982	collinear
gene:TraesCS1B03G0013500	Chr1B	4098786	4101519	+	4100152	Chr1B	10092326	10094908	+	10093617	0.998	0.931	collinear
gene:TraesCS1B03G0015600	Chr1B	4508006	4514125	-	4511065	Chr1B	10438639	10444758	-	10441698	1.0	1.0	collinear
gene:TraesCS1B03G0015800	Chr1B	4527377	4530535	+	4528956	Chr1B	10458721	10461884	+	10460302	1.0	0.995	collinear
gene:TraesCS1B03G0015900	Chr1B	4532575	4540073	-	4536324	Chr1B	10464163	10471515	-	10467839	0.996	0.994	collinear
gene:TraesCS1B03G0017700	Chr1B	5053269	5054727	-	5053998	Chr1B	10182072	10183535	+	10182803	1.0	0.957	collinear
gene:TraesCS1B03G0018200	Chr1B	5243086	5249171	-	5246128	Chr1B	10659615	10677657	-	10668636	1.0	0.992	collinear
gene:TraesCS1B03G0019400	Chr1B	5421666	5422574	+	5422120	Chr1B	10738730	10739638	+	10739184	1.0	0.995	collinear
gene:TraesCS1B03G0019700	Chr1B	5447750	5448643	-	5448196	Chr1B	10780611	10781504	+	10781057	1.0	0.977	collinear
gene:TraesCS1B03G0019800	Chr1B	5459628	5460581	-	5460104	Chr1B	10767152	10768105	+	10767628	1.0	0.98	collinear
gene:TraesCS1B03G0019900	Chr1B	5512517	5513581	+	5513049	Chr1B	10907180	10908253	+	10907716	0.985	0.923	collinear
gene:TraesCS1B03G0020500	Chr1B	5592386	5593420	+	5592903	Chr1B	10938747	10939745	+	10939246	0.965	0.956	collinear
gene:TraesCS1B03G0020600	Chr1B	5597356	5598231	+	5597793	Chr1B	10943664	10944539	+	10944101	1.0	0.997	collinear
gene:TraesCS1B03G0020700	Chr1B	5612307	5615571	+	5613939	Chr1B	10949547	10952811	+	10951179	1.0	0.999	collinear
gene:TraesCS1B03G0020800	Chr1B	5614684	5615030	-	5614857	Chr1B	10951924	10952270	-	10952097	1.0	1.0	collinear
gene:TraesCS1B03G0021000	Chr1B	5630788	5631399	+	5631093	Chr1B	10968028	10968639	+	10968333	1.0	0.998	collinear
gene:TraesCS1B03G0021200	Chr1B	5632568	5632786	+	5632677	Chr1B	10969806	10970024	+	10969915	1.0	0.995	collinear
gene:TraesCS1B03G0021800	Chr1B	5836360	5836629	-	5836494	Chr1B	11138013	11138282	-	11138147	1.0	1.0	collinear
gene:TraesCS1B03G0022400	Chr1B	5964797	5965380	+	5965088	Chr1B	11314199	11314782	+	11314490	1.0	0.998	collinear
gene:TraesCS1B03G0023400	Chr1B	6304315	6310761	+	6307538	Chr1B	12253855	12260469	+	12257162	1.0	0.962	collinear
gene:TraesCS1B03G0025900	Chr1B	6761452	6762683	-	6762067	Chr1B	12587091	12588322	-	12587706	1.0	1.0	collinear
gene:TraesCS1B03G0026200	Chr1B	6777069	6777582	+	6777325	Chr1B	12602705	12603218	+	12602961	1.0	1.0	collinear
gene:TraesCS1B03G0026300	Chr1B	6790344	6791931	+	6791137	Chr1B	12615978	12617565	+	12616771	1.0	0.999	collinear
gene:TraesCS1B03G0027200	Chr1B	6885651	6886706	-	6886178	Chr1B	12710658	12711713	-	12711185	1.0	1.0	collinear
gene:TraesCS1B03G0027400	Chr1B	6892910	6894152	-	6893531	Chr1B	12717917	12719159	-	12718538	1.0	1.0	collinear
gene:TraesCS1B03G0027500	Chr1B	6905201	6905452	+	6905326	Chr1B	12730207	12730458	+	12730332	1.0	1.0	collinear
gene:TraesCS1B03G0027600	Chr1B	6911470	6911771	+	6911620	Chr1B	12736476	12736777	+	12736626	1.0	1.0	collinear
gene:TraesCS1B03G0027900	Chr1B	6922415	6926399	+	6924407	Chr1B	12747418	12751402	+	12749410	1.0	1.0	collinear
gene:TraesCS1B03G0028000	Chr1B	6927495	6930956	+	6929225	Chr1B	12752498	12755959	+	12754228	1.0	1.0	collinear
gene:TraesCS1B03G0028200	Chr1B	6933411	6935465	-	6934438	Chr1B	12758414	12760468	-	12759441	1.0	1.0	collinear
gene:TraesCS1B03G0028800	Chr1B	7136171	7137713	-	7136942	Chr1B	13023752	13025294	-	13024523	1.0	0.983	collinear
gene:TraesCS1B03G0028900	Chr1B	7188725	7190156	-	7189440	Chr1B	13072254	13073685	-	13072969	1.0	0.973	collinear
gene:TraesCS1B03G0029300	Chr1B	7473333	7480121	-	7476727	Chr1B	13360334	13367122	-	13363728	1.0	1.0	collinear
gene:TraesCS1B03G0029400	Chr1B	7480639	7487573	+	7484106	Chr1B	13367596	13374537	+	13371066	1.0	0.999	collinear
gene:TraesCS1B03G0029600	Chr1B	7568099	7569690	-	7568894	Chr1B	13455479	13457070	-	13456274	1.0	0.999	collinear
gene:TraesCS1B03G0029700	Chr1B	7583192	7584485	+	7583838	Chr1B	13470572	13471865	+	13471218	1.0	1.0	collinear
gene:TraesCS1B03G0030200	Chr1B	7690090	7695144	-	7692617	Chr1B	13577587	13582641	-	13580114	1.0	0.995	collinear
gene:TraesCS1B03G0030500	Chr1B	7851867	7852259	+	7852063	Chr1B	13727028	13727420	+	13727224	1.0	1.0	collinear
gene:TraesCS1B03G0030900	Chr1B	7968876	7970120	-	7969498	Chr1B	13845963	13847207	-	13846585	1.0	0.998	collinear
gene:TraesCS1B03G0031000	Chr1B	7983452	7987365	+	7985408	Chr1B	13860558	13864471	+	13862514	1.0	0.999	collinear
gene:TraesCS1B03G0031200	Chr1B	8001434	8001895	-	8001664	Chr1B	13878542	13879003	-	13878772	1.0	1.0	collinear
gene:TraesCS1B03G0031300	Chr1B	8012259	8012916	-	8012587	Chr1B	13889361	13890018	-	13889689	1.0	1.0	collinear
gene:TraesCS1B03G0031600	Chr1B	8015274	8016638	-	8015956	Chr1B	13892376	13893740	-	13893058	1.0	0.999	collinear
gene:TraesCS1B03G0031900	Chr1B	8067883	8068314	-	8068098	Chr1B	13944983	13945414	-	13945198	1.0	1.0	collinear
gene:TraesCS1B03G0032000	Chr1B	8072145	8072576	-	8072360	Chr1B	13949245	13949676	-	13949460	1.0	1.0	collinear
gene:TraesCS1B03G0032100	Chr1B	8076414	8076845	-	8076629	Chr1B	13953513	13953944	-	13953728	1.0	1.0	collinear
gene:TraesCS1B03G0032200	Chr1B	8080100	8080864	-	8080482	Chr1B	13957199	13957963	-	13957581	1.0	1.0	collinear
gene:TraesCS1B03G0032300	Chr1B	8132405	8135365	-	8133885	Chr1B	14009503	14012463	-	14010983	1.0	1.0	collinear
gene:TraesCS1B03G0032500	Chr1B	8155434	8161680	-	8158557	Chr1B	14033781	14040027	-	14036904	1.0	1.0	collinear
gene:TraesCS1B03G0032600	Chr1B	8236364	8237203	-	8236783	Chr1B	14109476	14110315	-	14109895	1.0	1.0	collinear
gene:TraesCS1B03G0033500	Chr1B	8425856	8428352	-	8427104	Chr1B	14261369	14263865	-	14262617	1.0	0.994	collinear
gene:TraesCS1B03G0033600	Chr1B	8458930	8460461	-	8459695	Chr1B	14294448	14295979	-	14295213	1.0	0.994	collinear
gene:TraesCS1B03G0034200	Chr1B	8519980	8527072	+	8523526	Chr1B	14355495	14362587	+	14359041	1.0	0.999	collinear
gene:TraesCS1B03G0034400	Chr1B	8592364	8593919	+	8593141	Chr1B	14427799	14429354	+	14428576	1.0	1.0	collinear
gene:TraesCS1B03G0034500	Chr1B	8645390	8646951	+	8646170	Chr1B	14480824	14482385	+	14481604	1.0	1.0	collinear
gene:TraesCS1B03G0034600	Chr1B	8672509	8677350	-	8674929	Chr1B	14507941	14512788	-	14510364	1.0	1.0	collinear
gene:TraesCS1B03G0035000	Chr1B	8710149	8712378	+	8711263	Chr1B	14546908	14549137	+	14548022	1.0	0.99	collinear
gene:TraesCS1B03G0035300	Chr1B	8731073	8731747	+	8731410	Chr1B	14567838	14568486	+	14568162	1.0	0.99	collinear
gene:TraesCS1B03G0035400	Chr1B	8748973	8750925	+	8749949	Chr1B	14585737	14587689	+	14586713	1.0	0.996	collinear
gene:TraesCS1B03G0035700	Chr1B	8775326	8781500	+	8778413	Chr1B	14635287	14641412	+	14638349	0.994	0.968	collinear
gene:TraesCS1B03G0035800	Chr1B	8781958	8783322	+	8782640	Chr1B	14641876	14643233	+	14642554	0.991	0.945	collinear
gene:TraesCS1B03G0036200	Chr1B	8920793	8921583	-	8921188	Chr1B	14783871	14784609	-	14784240	1.0	0.997	collinear
gene:TraesCS1B03G0036300	Chr1B	8936686	8939403	-	8938044	Chr1B	14799675	14802392	-	14801033	1.0	1.0	collinear
gene:TraesCS1B03G0036500	Chr1B	9081442	9085624	+	9083533	Chr1B	14944495	14948677	+	14946586	1.0	1.0	collinear
gene:TraesCS1B03G0036700	Chr1B	9183329	9184082	+	9183705	Chr1B	15027892	15028645	+	15028268	1.0	0.998	collinear
gene:TraesCS1B03G0036800	Chr1B	9188008	9202582	+	9195295	Chr1B	15032571	15046338	+	15039454	0.947	0.946	collinear
gene:TraesCS1B03G0036900	Chr1B	9221024	9223309	+	9222166	Chr1B	15064772	15067057	+	15065914	1.0	1.0	collinear
gene:TraesCS1B03G0037100	Chr1B	9234708	9235360	-	9235034	Chr1B	15078460	15079112	-	15078786	1.0	1.0	collinear
gene:TraesCS1B03G0037200	Chr1B	9239572	9240364	-	9239968	Chr1B	15083323	15084115	-	15083719	1.0	1.0	collinear
gene:TraesCS1B03G0037500	Chr1B	9294962	9297935	-	9296448	Chr1B	15149714	15152687	-	15151200	1.0	0.999	collinear
gene:TraesCS1B03G0037600	Chr1B	9340006	9342523	-	9341264	Chr1B	15216164	15218681	-	15217422	1.0	0.998	collinear
gene:TraesCS1B03G0038000	Chr1B	9375472	9376307	-	9375889	Chr1B	15251595	15252430	-	15252012	1.0	1.0	collinear
gene:TraesCS1B03G0038200	Chr1B	9386698	9389358	-	9388028	Chr1B	15281079	15283739	-	15282409	1.0	0.986	collinear
gene:TraesCS1B03G0038300	Chr1B	9435993	9438264	-	9437128	Chr1B	15498946	15500931	-	15499938	1.0	0.956	collinear
gene:TraesCS1B03G0038400	Chr1B	9439821	9440916	+	9440368	Chr1B	15838775	15839872	-	15839323	1.0	0.951	collinear
gene:TraesCS1B03G0038600	Chr1B	9468567	9470728	+	9469647	Chr1B	15538899	15541098	+	15539998	1.0	0.977	collinear
gene:TraesCS1B03G0038700	Chr1B	9512135	9528525	-	9520330	Chr1B	15583362	15599773	-	15591567	1.0	0.996	collinear
gene:TraesCS1B03G0038800	Chr1B	9590685	9594472	-	9592578	Chr1B	15650356	15654143	-	15652249	1.0	0.999	collinear
gene:TraesCS1B03G0038900	Chr1B	9596767	9602349	+	9599558	Chr1B	15656438	15662014	+	15659226	1.0	0.998	collinear
gene:TraesCS1B03G0039000	Chr1B	9602359	9603587	+	9602973	Chr1B	15662024	15663252	+	15662638	1.0	0.997	collinear
gene:TraesCS1B03G0039200	Chr1B	9612378	9613006	-	9612692	Chr1B	15672044	15672672	-	15672358	1.0	0.998	collinear
gene:TraesCS1B03G0039600	Chr1B	9683032	9685542	+	9684287	Chr1B	15742714	15745224	+	15743969	1.0	0.998	collinear
gene:TraesCS1B03G0040100	Chr1B	9782826	9784767	+	9783796	Chr1B	15841748	15843692	+	15842720	1.0	0.976	collinear
gene:TraesCS1B03G0040200	Chr1B	9789359	9790975	+	9790167	Chr1B	15848241	15850083	+	15849162	0.996	0.949	collinear
gene:TraesCS1B03G0040400	Chr1B	9931905	9932833	-	9932369	Chr1B	16195791	16196716	-	16196253	0.995	0.961	collinear
gene:TraesCS1B03G0040500	Chr1B	9946473	9947669	+	9947071	Chr1B	16210444	16211640	+	16211042	1.0	0.994	collinear
gene:TraesCS1B03G0040600	Chr1B	10006721	10011436	+	10009078	Chr1B	16270757	16275464	+	16273110	1.0	0.998	collinear
gene:TraesCS1B03G0041000	Chr1B	10062709	10067524	-	10065116	Chr1B	16326126	16330930	-	16328528	0.996	0.991	collinear
gene:TraesCS1B03G0041100	Chr1B	10070699	10086054	-	10078376	Chr1B	16646755	16662529	+	16654642	0.997	0.972	collinear
gene:TraesCS1B03G0041200	Chr1B	10093955	10096755	+	10095355	Chr1B	16363896	16366706	+	16365301	1.0	0.965	collinear
gene:TraesCS1B03G0042200	Chr1B	10223793	10225081	-	10224437	Chr1B	16428778	16430066	-	16429422	1.0	1.0	collinear
gene:TraesCS1B03G0042300	Chr1B	10227066	10228079	-	10227572	Chr1B	16432068	16433081	-	16432574	1.0	0.996	collinear
gene:TraesCS1B03G0042400	Chr1B	10232241	10236228	-	10234234	Chr1B	16437253	16441226	-	16439239	0.99	0.988	collinear
gene:TraesCS1B03G0042600	Chr1B	10349836	10356359	+	10353097	Chr1B	16565663	16572195	+	16568929	1.0	0.993	collinear
gene:TraesCS1B03G0042700	Chr1B	10357323	10358121	+	10357722	Chr1B	16573162	16573960	+	16573561	1.0	0.997	collinear
gene:TraesCS1B03G0043100	Chr1B	10445581	10447481	+	10446531	Chr1B	16875922	16877822	+	16876872	1.0	0.999	collinear
gene:TraesCS1B03G0043200	Chr1B	10450132	10452871	-	10451501	Chr1B	16880473	16883212	-	16881842	1.0	0.996	collinear
gene:TraesCS1B03G0043300	Chr1B	10496325	10503200	+	10499762	Chr1B	16926650	16933523	+	16930086	1.0	0.992	collinear
gene:TraesCS1B03G0044700	Chr1B	10631853	10634419	-	10633136	Chr1B	17009890	17012459	-	17011174	1.0	0.989	collinear
gene:TraesCS1B03G0044800	Chr1B	10638363	10641651	-	10640007	Chr1B	17016428	17019951	-	17018189	1.0	0.996	collinear
gene:TraesCS1B03G0045000	Chr1B	10646033	10648577	-	10647305	Chr1B	17024333	17026850	-	17025591	1.0	0.992	collinear
gene:TraesCS1B03G0045500	Chr1B	10737663	10740370	-	10739016	Chr1B	17115994	17118743	-	17117368	0.975	0.941	collinear
gene:TraesCS1B03G0045800	Chr1B	10890974	10899911	-	10895442	Chr1B	17184204	17193083	-	17188643	0.987	0.962	collinear
gene:TraesCS1B03G0046000	Chr1B	10946142	10948229	+	10947185	Chr1B	17215882	17217807	+	17216844	0.998	0.915	collinear
gene:TraesCS1B03G0047300	Chr1B	11473684	11477472	+	11475578	Chr1B	17539049	17548873	+	17543961	0.999	0.956	collinear
gene:TraesCS1B03G0047600	Chr1B	11660706	11661221	-	11660963	Chr1B	17803922	17804437	-	17804179	1.0	0.996	collinear
gene:TraesCS1B03G0047700	Chr1B	11705253	11710444	-	11707848	Chr1B	17858126	17863273	-	17860699	0.956	0.952	collinear
gene:TraesCS1B03G0047800	Chr1B	11744428	11746681	+	11745554	Chr1B	17897228	17899491	+	17898359	1.0	0.994	collinear
gene:TraesCS1B03G0047900	Chr1B	11932852	11935452	+	11934152	Chr1B	18036885	18039487	+	18038186	1.0	0.998	collinear
gene:TraesCS1B03G0048500	Chr1B	12155898	12157261	+	12156579	Chr1B	18241052	18242413	+	18241732	1.0	0.993	collinear
gene:TraesCS1B03G0048600	Chr1B	12212874	12214358	-	12213616	Chr1B	18291517	18292959	-	18292238	0.985	0.981	collinear
gene:TraesCS1B03G0048700	Chr1B	12216550	12222860	-	12219705	Chr1B	18295732	18302072	-	18298902	0.999	0.973	collinear
gene:TraesCS1B03G0048800	Chr1B	12376675	12379736	+	12378205	Chr1B	18543104	18546150	+	18544627	0.991	0.983	collinear
gene:TraesCS1B03G0049000	Chr1B	12403367	12410785	+	12407076	Chr1B	18560079	18567755	+	18563917	0.985	0.963	collinear
gene:TraesCS1B03G0049600	Chr1B	12608888	12609961	+	12609424	Chr1B	18665653	18666715	+	18666184	0.989	0.949	collinear
gene:TraesCS1B03G0050000	Chr1B	12856625	12856867	-	12856746	Chr1B	18910071	18910293	-	18910182	0.917	0.913	collinear
gene:TraesCS1B03G0050200	Chr1B	12859498	12863918	+	12861708	Chr1B	18919907	18924325	+	18922116	0.998	0.996	collinear
gene:TraesCS1B03G0050300	Chr1B	12871155	12871370	+	12871262	Chr1B	18931577	18931792	+	18931684	1.0	1.0	collinear
gene:TraesCS1B03G0050400	Chr1B	12886537	12886779	-	12886658	Chr1B	18946962	18947204	-	18947083	1.0	1.0	collinear
gene:TraesCS1B03G0050600	Chr1B	12900275	12900898	-	12900586	Chr1B	18960700	18961323	-	18961011	1.0	1.0	collinear
gene:TraesCS1B03G0051100	Chr1B	12939129	12944677	-	12941903	Chr1B	18998603	19003856	-	19001229	0.95	0.95	collinear
gene:TraesCS1B03G0051200	Chr1B	13011432	13011673	+	13011552	Chr1B	19079340	19079582	+	19079461	1.0	0.995	collinear
gene:TraesCS1B03G0051300	Chr1B	13071722	13071964	+	13071843	Chr1B	19139698	19139940	+	19139819	1.0	1.0	collinear
gene:TraesCS1B03G0052000	Chr1B	13261342	13261557	-	13261449	Chr1B	19368376	19368591	-	19368483	1.0	0.935	collinear
gene:TraesCS1B03G0052300	Chr1B	13282427	13285263	+	13283845	Chr1B	19275696	19278485	+	19277090	0.969	0.961	collinear
gene:TraesCS1B03G0053500	Chr1B	13438831	13442118	+	13440474	Chr1B	19310439	19313554	+	19311996	0.998	0.991	collinear
gene:TraesCS1B03G0053600	Chr1B	13471192	13471901	-	13471546	Chr1B	19328422	19329131	-	19328776	1.0	0.993	collinear
gene:TraesCS1B03G0053800	Chr1B	13505365	13505580	+	13505472	Chr1B	19361732	19361947	+	19361839	1.0	0.995	collinear
gene:TraesCS1B03G0053900	Chr1B	13509180	13509422	+	13509301	Chr1B	19365535	19365777	+	19365656	1.0	0.995	collinear
gene:TraesCS1B03G0054600	Chr1B	13735279	13740170	-	13737724	Chr1B	19407260	19412193	-	19409726	1.0	0.972	collinear
gene:TraesCS1B03G0054700	Chr1B	13759157	13767992	+	13763574	Chr1B	19431174	19440002	+	19435588	1.0	0.996	collinear
gene:TraesCS1B03G0055700	Chr1B	13977558	13982523	-	13980040	Chr1B	19513590	19518554	-	19516072	1.0	0.993	collinear
gene:TraesCS1B03G0056000	Chr1B	13999014	14002404	+	14000709	Chr1B	19535216	19538647	+	19536931	1.0	0.99	collinear
gene:TraesCS1B03G0056100	Chr1B	14012900	14013607	-	14013253	Chr1B	19548450	19549157	-	19548803	1.0	0.991	collinear
gene:TraesCS1B03G0056200	Chr1B	14061989	14062204	+	14062096	Chr1B	19612509	19612724	+	19612616	1.0	0.995	collinear
gene:TraesCS1B03G0056300	Chr1B	14065926	14066168	+	14066047	Chr1B	19616454	19616696	+	19616575	1.0	1.0	collinear
gene:TraesCS1B03G0056400	Chr1B	14068724	14068939	-	14068831	Chr1B	19619257	19619472	-	19619364	1.0	0.995	collinear
gene:TraesCS1B03G0056500	Chr1B	14127521	14127736	-	14127628	Chr1B	19676480	19676695	-	19676587	1.0	0.995	collinear
gene:TraesCS1B03G0056800	Chr1B	14206800	14207042	+	14206921	Chr1B	19747061	19747303	+	19747182	1.0	0.987	collinear
gene:TraesCS1B03G0057200	Chr1B	14434688	14434924	+	14434806	Chr1B	20029513	20029749	+	20029631	1.0	0.991	collinear
gene:TraesCS1B03G0057300	Chr1B	14440531	14440761	+	14440646	Chr1B	20035363	20035593	+	20035478	1.0	0.991	collinear
gene:TraesCS1B03G0057400	Chr1B	14654433	14660861	+	14657647	Chr1B	20236324	20242304	+	20239314	1.0	0.991	collinear
gene:TraesCS1B03G0057600	Chr1B	14726947	14731776	+	14729361	Chr1B	20320017	20322335	+	20321176	1.0	0.993	collinear
gene:TraesCS1B03G0057700	Chr1B	14791130	14792757	-	14791943	Chr1B	20363732	20365359	-	20364545	1.0	0.996	collinear
gene:TraesCS1B03G0057800	Chr1B	14859044	14861496	-	14860270	Chr1B	20427015	20429452	-	20428233	0.993	0.983	collinear
gene:TraesCS1B03G0058000	Chr1B	14898675	14900216	+	14899445	Chr1B	20455942	20457468	+	20456705	0.995	0.967	collinear
gene:TraesCS1B03G0058100	Chr1B	14905984	14913993	+	14909988	Chr1B	20508455	20516472	+	20512463	1.0	0.995	collinear
gene:TraesCS1B03G0058200	Chr1B	14917149	14927182	+	14922165	Chr1B	20519629	20529431	+	20524530	0.993	0.975	collinear
gene:TraesCS1B03G0058300	Chr1B	14930908	14931165	+	14931036	Chr1B	20533158	20533415	+	20533286	1.0	0.972	collinear
gene:TraesCS1B03G0058400	Chr1B	14947192	14948329	-	14947760	Chr1B	20549418	20550555	-	20549986	1.0	0.997	collinear
gene:TraesCS1B03G0058500	Chr1B	15041521	15043347	-	15042434	Chr1B	20643751	20645578	-	20644664	1.0	0.993	collinear
gene:TraesCS1B03G0059500	Chr1B	15376263	15397877	+	15387070	Chr1B	21100651	21104633	+	21102642	0.98	0.977	collinear
gene:TraesCS1B03G0059600	Chr1B	15431893	15432748	-	15432320	Chr1B	21132974	21133854	-	21133414	1.0	0.992	collinear
gene:TraesCS1B03G0060500	Chr1B	15598209	15600219	+	15599214	Chr1B	21276044	21277933	+	21276988	0.98	0.966	collinear
gene:TraesCS1B03G0060600	Chr1B	15660641	15662758	+	15661699	Chr1B	21356846	21358963	+	21357904	1.0	0.996	collinear
gene:TraesCS1B03G0060700	Chr1B	15681611	15683469	-	15682540	Chr1B	21386908	21388766	-	21387837	1.0	0.998	collinear
gene:TraesCS1B03G0061300	Chr1B	15768286	15772299	-	15770292	Chr1B	21490325	21494334	-	21492329	0.998	0.995	collinear
gene:TraesCS1B03G0061400	Chr1B	15825822	15828269	-	15827045	Chr1B	21534736	21537183	-	21535959	1.0	0.996	collinear
