gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity	segment
gene:TraesCS2A03G0560700	Chr2A	339943581	339943820	-	339943700	Chr2A	334659299	334659538	+	334659418	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0560600	Chr2A	339943022	339948203	+	339945612	Chr2A	334654916	334660097	-	334657506	1.0	0.998	rearrangement:Chr2A_block2
gene:TraesCS2A03G0560800	Chr2A	339945745	339946116	-	339945930	Chr2A	334657003	334657374	+	334657188	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0561000	Chr2A	339949692	339949811	-	339949751	Chr2A	334653308	334653427	+	334653367	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0561100	Chr2A	339949822	339950072	-	339949947	Chr2A	334653047	334653297	+	334653172	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0561200	Chr2A	339951059	339951180	-	339951119	Chr2A	334651939	334652060	+	334651999	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0561300	Chr2A	339951203	339951316	+	339951259	Chr2A	334651803	334651916	-	334651859	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0561400	Chr2A	339951495	339951608	+	339951551	Chr2A	334651511	334651624	-	334651567	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0561700	Chr2A	339952948	339953424	-	339953186	Chr2A	334649695	334650171	+	334649933	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0561800	Chr2A	339953537	339953929	-	339953733	Chr2A	334649190	334649582	+	334649386	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0561900	Chr2A	339954006	339954221	-	339954113	Chr2A	334648898	334649113	+	334649005	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0562000	Chr2A	339954785	339954978	-	339954881	Chr2A	334648141	334648334	+	334648237	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0562200	Chr2A	339956123	339957174	+	339956648	Chr2A	334645945	334646996	-	334646470	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0562600	Chr2A	339961752	339961967	-	339961859	Chr2A	334641153	334641368	+	334641260	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0562700	Chr2A	339962282	339962779	-	339962530	Chr2A	334640341	334640838	+	334640589	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0562800	Chr2A	339962388	339963488	+	339962938	Chr2A	334639632	334640732	-	334640182	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0563000	Chr2A	339963627	339963788	+	339963707	Chr2A	334639332	334639493	-	334639412	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0564000	Chr2A	339968400	339968576	-	339968488	Chr2A	334634544	334634720	+	334634632	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0564100	Chr2A	339968636	339968890	-	339968763	Chr2A	334634230	334634484	+	334634357	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0564400	Chr2A	339972845	339973389	+	339973117	Chr2A	334629734	334630278	-	334630006	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0565400	Chr2A	341773470	341780050	+	341776760	Chr2A	332815139	332821719	-	332818429	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0565500	Chr2A	341831414	341832837	+	341832125	Chr2A	332762345	332763768	-	332763056	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0565900	Chr2A	342384204	342385348	+	342384776	Chr2A	332219326	332220470	-	332219898	1.0	0.998	rearrangement:Chr2A_block2
gene:TraesCS2A03G0566100	Chr2A	342617216	342622420	+	342619818	Chr2A	331982501	331987703	-	331985102	0.998	0.998	rearrangement:Chr2A_block2
gene:TraesCS2A03G0566200	Chr2A	342645743	342647510	+	342646626	Chr2A	331958011	331959778	-	331958894	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A03G0000200	Chr2A	250369	258919	+	254644	Chr2A	253525	262075	+	257800	1.0	1.0	collinear
gene:TraesCS2A03G0000300	Chr2A	259362	263505	-	261433	Chr2A	262518	266652	-	264585	0.997	0.997	collinear
gene:TraesCS2A03G0000600	Chr2A	272656	273599	-	273127	Chr2A	275816	276759	-	276287	1.0	0.998	collinear
gene:TraesCS2A03G0000700	Chr2A	279352	289424	+	284388	Chr2A	282513	292579	+	287546	1.0	1.0	collinear
gene:TraesCS2A03G0001000	Chr2A	326315	327315	-	326815	Chr2A	329470	330470	-	329970	1.0	1.0	collinear
gene:TraesCS2A03G0001200	Chr2A	389113	391290	+	390201	Chr2A	392267	394444	+	393355	1.0	1.0	collinear
gene:TraesCS2A03G0001400	Chr2A	396069	400877	-	398473	Chr2A	399214	404177	-	401695	0.995	0.993	collinear
gene:TraesCS2A03G0001500	Chr2A	471994	473071	-	472532	Chr2A	475285	476360	-	475822	1.0	0.998	collinear
gene:TraesCS2A03G0001600	Chr2A	498907	502516	+	500711	Chr2A	502188	505797	+	503992	1.0	0.999	collinear
gene:TraesCS2A03G0001800	Chr2A	511382	514968	+	513175	Chr2A	514663	518249	+	516456	1.0	1.0	collinear
gene:TraesCS2A03G0001900	Chr2A	523708	527051	+	525379	Chr2A	526996	530339	+	528667	1.0	1.0	collinear
gene:TraesCS2A03G0002000	Chr2A	527668	531424	-	529546	Chr2A	530956	534708	-	532832	1.0	1.0	collinear
gene:TraesCS2A03G0002200	Chr2A	531622	534531	+	533076	Chr2A	537290	540199	+	538744	1.0	1.0	collinear
gene:TraesCS2A03G0002500	Chr2A	560892	563807	-	562349	Chr2A	566621	569536	-	568078	1.0	1.0	collinear
gene:TraesCS2A03G0002600	Chr2A	578869	583401	-	581135	Chr2A	584598	589130	-	586864	1.0	1.0	collinear
gene:TraesCS2A03G0003200	Chr2A	723635	725724	+	724679	Chr2A	660465	662554	+	661509	1.0	1.0	collinear
gene:TraesCS2A03G0003300	Chr2A	728142	730497	+	729319	Chr2A	664266	666621	+	665443	1.0	0.997	collinear
gene:TraesCS2A03G0003600	Chr2A	780091	780912	+	780501	Chr2A	716197	717018	+	716607	1.0	0.997	collinear
gene:TraesCS2A03G0003700	Chr2A	811926	812799	+	812362	Chr2A	748038	748911	+	748474	1.0	1.0	collinear
gene:TraesCS2A03G0003900	Chr2A	884928	885681	+	885304	Chr2A	821065	821818	+	821441	1.0	1.0	collinear
gene:TraesCS2A03G0004500	Chr2A	1228280	1229883	-	1229081	Chr2A	1228310	1229913	-	1229111	1.0	1.0	collinear
gene:TraesCS2A03G0005600	Chr2A	1423029	1424057	-	1423543	Chr2A	1423053	1424081	-	1423567	1.0	1.0	collinear
gene:TraesCS2A03G0005800	Chr2A	1428836	1440401	-	1434618	Chr2A	1428860	1440457	-	1434658	0.999	0.992	collinear
gene:TraesCS2A03G0006300	Chr2A	1665722	1666219	+	1665970	Chr2A	1664952	1665449	+	1665200	1.0	1.0	collinear
gene:TraesCS2A03G0006500	Chr2A	1751281	1752992	+	1752136	Chr2A	1764219	1765930	+	1765074	1.0	0.999	collinear
gene:TraesCS2A03G0006900	Chr2A	1921768	1927033	-	1924400	Chr2A	1808360	1813629	-	1810994	1.0	1.0	collinear
gene:TraesCS2A03G0007100	Chr2A	1935100	1941200	+	1938150	Chr2A	1821698	1827796	+	1824747	1.0	1.0	collinear
gene:TraesCS2A03G0008000	Chr2A	2289325	2293622	+	2291473	Chr2A	2171668	2175965	+	2173816	1.0	0.999	collinear
gene:TraesCS2A03G0008200	Chr2A	2335769	2337055	-	2336412	Chr2A	3071396	3072682	-	3072039	1.0	0.997	collinear
gene:TraesCS2A03G0008500	Chr2A	2383732	2387967	+	2385849	Chr2A	3116644	3120879	+	3118761	1.0	0.999	collinear
gene:TraesCS2A03G0008600	Chr2A	2393912	2399518	+	2396715	Chr2A	3126824	3132430	+	3129627	1.0	0.999	collinear
gene:TraesCS2A03G0008800	Chr2A	2414503	2415411	-	2414957	Chr2A	3147415	3148323	-	3147869	1.0	1.0	collinear
gene:TraesCS2A03G0009300	Chr2A	2428724	2429761	+	2429242	Chr2A	3161808	3162845	+	3162326	1.0	1.0	collinear
gene:TraesCS2A03G0008900	Chr2A	2418285	2444786	+	2431535	Chr2A	3151175	3177870	+	3164522	1.0	0.999	collinear
gene:TraesCS2A03G0009400	Chr2A	2435620	2439903	-	2437761	Chr2A	3168704	3172987	-	3170845	1.0	1.0	collinear
gene:TraesCS2A03G0009500	Chr2A	2440261	2441887	+	2441074	Chr2A	3173345	3174971	+	3174158	1.0	1.0	collinear
gene:TraesCS2A03G0009600	Chr2A	2465197	2465597	+	2465397	Chr2A	3198038	3198438	+	3198238	1.0	1.0	collinear
gene:TraesCS2A03G0009700	Chr2A	2468253	2470255	+	2469254	Chr2A	3201094	3203096	+	3202095	1.0	1.0	collinear
gene:TraesCS2A03G0009900	Chr2A	2525506	2529129	-	2527317	Chr2A	3258370	3261993	-	3260181	1.0	1.0	collinear
gene:TraesCS2A03G0010000	Chr2A	2539204	2544234	-	2541719	Chr2A	3271673	3276703	-	3274188	1.0	1.0	collinear
gene:TraesCS2A03G0010100	Chr2A	2544361	2549571	+	2546966	Chr2A	3276830	3282040	+	3279435	1.0	1.0	collinear
gene:TraesCS2A03G0010200	Chr2A	2551227	2557615	-	2554421	Chr2A	3283685	3289893	-	3286789	0.956	0.955	collinear
gene:TraesCS2A03G0010800	Chr2A	2813845	2818200	-	2816022	Chr2A	3534897	3539252	-	3537074	1.0	1.0	collinear
gene:TraesCS2A03G0011200	Chr2A	2838431	2839435	-	2838933	Chr2A	3559488	3560492	-	3559990	1.0	1.0	collinear
gene:TraesCS2A03G0011300	Chr2A	2881790	2887966	-	2884878	Chr2A	3602853	3609029	-	3605941	1.0	1.0	collinear
gene:TraesCS2A03G0011500	Chr2A	2906111	2907412	-	2906761	Chr2A	3627166	3628467	-	3627816	1.0	1.0	collinear
gene:TraesCS2A03G0011600	Chr2A	2908978	2910144	+	2909561	Chr2A	3630033	3631199	+	3630616	1.0	1.0	collinear
gene:TraesCS2A03G0011800	Chr2A	2917337	2922033	-	2919685	Chr2A	3638423	3643119	-	3640771	1.0	0.998	collinear
gene:TraesCS2A03G0011900	Chr2A	2924927	2926630	-	2925778	Chr2A	3646013	3647716	-	3646864	1.0	1.0	collinear
gene:TraesCS2A03G0012000	Chr2A	2940100	2941874	-	2940987	Chr2A	3661185	3662959	-	3662072	1.0	0.999	collinear
gene:TraesCS2A03G0012100	Chr2A	2947690	2962866	-	2955278	Chr2A	3668576	3683818	-	3676197	1.0	0.987	collinear
gene:TraesCS2A03G0012200	Chr2A	2981431	2983872	+	2982651	Chr2A	3701437	3703878	+	3702657	1.0	0.997	collinear
gene:TraesCS2A03G0012300	Chr2A	3008654	3011759	+	3010206	Chr2A	3726704	3730036	+	3728370	1.0	0.997	collinear
gene:TraesCS2A03G0013100	Chr2A	3075260	3076925	-	3076092	Chr2A	3757986	3759624	-	3758805	0.995	0.982	collinear
gene:TraesCS2A03G0013200	Chr2A	3088656	3089379	-	3089017	Chr2A	3771171	3771894	-	3771532	1.0	0.993	collinear
gene:TraesCS2A03G0013400	Chr2A	3094221	3094934	+	3094577	Chr2A	3776701	3777414	+	3777057	1.0	1.0	collinear
gene:TraesCS2A03G0013500	Chr2A	3102186	3102581	+	3102383	Chr2A	3784672	3785067	+	3784869	1.0	0.994	collinear
gene:TraesCS2A03G0013600	Chr2A	3105724	3109654	-	3107689	Chr2A	3788223	3792130	-	3790176	0.997	0.974	collinear
gene:TraesCS2A03G0013700	Chr2A	3141719	3145318	+	3143518	Chr2A	3806967	3810561	+	3808764	1.0	0.996	collinear
gene:TraesCS2A03G0013900	Chr2A	3148858	3164565	-	3156711	Chr2A	3814324	3830067	-	3822195	0.999	0.994	collinear
gene:TraesCS2A03G0016000	Chr2A	5071839	5073978	-	5072908	Chr2A	4487592	4489580	-	4488586	0.965	0.946	collinear
gene:TraesCS2A03G0016100	Chr2A	5074460	5079581	-	5077020	Chr2A	4490114	4495168	-	4492641	0.917	0.912	collinear
gene:TraesCS2A03G0017000	Chr2A	5190513	5193466	-	5191989	Chr2A	4521794	4524753	-	4523273	1.0	0.995	collinear
gene:TraesCS2A03G0017400	Chr2A	5208324	5208722	+	5208523	Chr2A	4553973	4554371	+	4554172	1.0	0.984	collinear
gene:TraesCS2A03G0017500	Chr2A	5257672	5262900	-	5260286	Chr2A	4622450	4622811	-	4622630	0.92	0.909	collinear
gene:TraesCS2A03G0017700	Chr2A	5297982	5303454	+	5300718	Chr2A	4642086	4647715	+	4644900	1.0	0.997	collinear
gene:TraesCS2A03G0017800	Chr2A	5304264	5306171	-	5305217	Chr2A	4648524	4650430	-	4649477	1.0	0.996	collinear
gene:TraesCS2A03G0018100	Chr2A	5378713	5380327	+	5379520	Chr2A	4795169	4796784	+	4795976	1.0	0.982	collinear
gene:TraesCS2A03G0018200	Chr2A	5388490	5390067	-	5389278	Chr2A	4807492	4809054	-	4808273	0.99	0.978	collinear
gene:TraesCS2A03G0018500	Chr2A	5449423	5450943	+	5450183	Chr2A	4875583	4877103	+	4876343	1.0	0.994	collinear
gene:TraesCS2A03G0018600	Chr2A	5461521	5475514	+	5468517	Chr2A	4887628	4901640	+	4894634	1.0	0.997	collinear
gene:TraesCS2A03G0018700	Chr2A	5479584	5484255	+	5481919	Chr2A	4906341	4911572	+	4908956	1.0	0.997	collinear
gene:TraesCS2A03G0018800	Chr2A	5483478	5484447	+	5483962	Chr2A	4910233	4911764	+	4910998	1.0	0.995	collinear
gene:TraesCS2A03G0019100	Chr2A	5493286	5494806	+	5494046	Chr2A	4918145	4919665	+	4918905	1.0	0.992	collinear
gene:TraesCS2A03G0019500	Chr2A	5605896	5606282	-	5606089	Chr2A	5015310	5015696	-	5015503	1.0	0.994	collinear
gene:TraesCS2A03G0019600	Chr2A	5610271	5613461	+	5611866	Chr2A	5019694	5022750	+	5021222	0.923	0.917	collinear
gene:TraesCS2A03G0020500	Chr2A	5645108	5647672	+	5646390	Chr2A	5044308	5046872	+	5045590	1.0	0.99	collinear
gene:TraesCS2A03G0020400	Chr2A	5645051	5651749	-	5648400	Chr2A	5044251	5050917	-	5047584	0.988	0.974	collinear
gene:TraesCS2A03G0020600	Chr2A	5667099	5668799	+	5667949	Chr2A	5080688	5082371	+	5081529	0.989	0.978	collinear
gene:TraesCS2A03G0020900	Chr2A	5684343	5694560	-	5689451	Chr2A	5105618	5115788	-	5110703	1.0	0.988	collinear
gene:TraesCS2A03G0021000	Chr2A	5698584	5706806	-	5702695	Chr2A	5119831	5125776	-	5122803	0.972	0.967	collinear
gene:TraesCS2A03G0021100	Chr2A	5712649	5714816	-	5713732	Chr2A	5140243	5142410	-	5141326	1.0	0.996	collinear
gene:TraesCS2A03G0021300	Chr2A	5804106	5804940	+	5804523	Chr2A	5211249	5212074	+	5211661	0.975	0.942	collinear
gene:TraesCS2A03G0021400	Chr2A	5808896	5812466	+	5810681	Chr2A	5215824	5219397	+	5217610	1.0	0.994	collinear
gene:TraesCS2A03G0021500	Chr2A	5814388	5817627	-	5816007	Chr2A	5221055	5224240	-	5222647	0.97	0.959	collinear
gene:TraesCS2A03G0022500	Chr2A	5886612	5890406	+	5888509	Chr2A	5317605	5321399	+	5319502	1.0	0.998	collinear
gene:TraesCS2A03G0022600	Chr2A	5891657	5893543	+	5892600	Chr2A	5322649	5324535	+	5323592	1.0	0.995	collinear
gene:TraesCS2A03G0022700	Chr2A	5895383	5896564	-	5895973	Chr2A	5326374	5327513	-	5326943	0.927	0.921	collinear
gene:TraesCS2A03G0023000	Chr2A	5932292	5938044	+	5935168	Chr2A	5422404	5428167	+	5425285	1.0	0.987	collinear
gene:TraesCS2A03G0023100	Chr2A	5940835	5942579	+	5941707	Chr2A	5431011	5432759	+	5431885	0.999	0.985	collinear
gene:TraesCS2A03G0023600	Chr2A	6008156	6012012	+	6010084	Chr2A	5532388	5536351	+	5534369	1.0	0.996	collinear
gene:TraesCS2A03G0023700	Chr2A	6014763	6019662	-	6017212	Chr2A	5539102	5544029	-	5541565	1.0	0.996	collinear
gene:TraesCS2A03G0023800	Chr2A	6027070	6029051	+	6028060	Chr2A	5597110	5599090	+	5598100	1.0	0.996	collinear
gene:TraesCS2A03G0024000	Chr2A	6056904	6060844	+	6058874	Chr2A	5623501	5627441	+	5625471	1.0	0.996	collinear
gene:TraesCS2A03G0024100	Chr2A	6062525	6068056	-	6065290	Chr2A	5629123	5634789	-	5631956	1.0	0.996	collinear
gene:TraesCS2A03G0024200	Chr2A	6138096	6140667	-	6139381	Chr2A	5684110	5686694	-	5685402	0.998	0.989	collinear
gene:TraesCS2A03G0024300	Chr2A	6156288	6160615	-	6158451	Chr2A	5702232	5706565	-	5704398	1.0	0.992	collinear
gene:TraesCS2A03G0024600	Chr2A	6195422	6196652	-	6196037	Chr2A	5732455	5733673	-	5733064	0.985	0.983	collinear
gene:TraesCS2A03G0024800	Chr2A	6209975	6210762	+	6210368	Chr2A	5749423	5750210	+	5749816	1.0	0.995	collinear
gene:TraesCS2A03G0025200	Chr2A	6489819	6490277	-	6490048	Chr2A	5900256	5900714	-	5900485	1.0	1.0	collinear
gene:TraesCS2A03G0025400	Chr2A	6543800	6547989	+	6545894	Chr2A	5954181	5958370	+	5956275	1.0	1.0	collinear
gene:TraesCS2A03G0025700	Chr2A	6601068	6601526	+	6601297	Chr2A	6010579	6011037	+	6010808	1.0	0.997	collinear
gene:TraesCS2A03G0026200	Chr2A	6713541	6720750	-	6717145	Chr2A	6136364	6143573	-	6139968	1.0	1.0	collinear
gene:TraesCS2A03G0026500	Chr2A	6833898	6836259	+	6835078	Chr2A	6248895	6251256	+	6250075	1.0	1.0	collinear
gene:TraesCS2A03G0026800	Chr2A	6847261	6865735	+	6856498	Chr2A	6262070	6280822	+	6271446	1.0	1.0	collinear
gene:TraesCS2A03G0027000	Chr2A	6870963	6874446	+	6872704	Chr2A	6286050	6289533	+	6287791	1.0	1.0	collinear
gene:TraesCS2A03G0027200	Chr2A	6876280	6885119	-	6880699	Chr2A	6291367	6300207	-	6295787	1.0	1.0	collinear
gene:TraesCS2A03G0027300	Chr2A	6891123	6896277	+	6893700	Chr2A	6306210	6311138	+	6308674	1.0	1.0	collinear
gene:TraesCS2A03G0027400	Chr2A	6897295	6903634	+	6900464	Chr2A	6312156	6318131	+	6315143	1.0	1.0	collinear
gene:TraesCS2A03G0027500	Chr2A	6904995	6909268	-	6907131	Chr2A	6319504	6323777	-	6321640	1.0	1.0	collinear
gene:TraesCS2A03G0027900	Chr2A	7114869	7118510	+	7116689	Chr2A	6531978	6535629	+	6533803	0.999	0.994	collinear
gene:TraesCS2A03G0028400	Chr2A	7216325	7216822	-	7216573	Chr2A	6630955	6631452	-	6631203	1.0	0.982	collinear
gene:TraesCS2A03G0028800	Chr2A	7233754	7237627	+	7235690	Chr2A	6645436	6649309	+	6647372	1.0	1.0	collinear
gene:TraesCS2A03G0029000	Chr2A	7328862	7329442	-	7329152	Chr2A	6740514	6741094	-	6740804	1.0	1.0	collinear
gene:TraesCS2A03G0029100	Chr2A	7406482	7410268	-	7408375	Chr2A	6843867	6847653	-	6845760	1.0	0.999	collinear
gene:TraesCS2A03G0029200	Chr2A	7448913	7452453	-	7450683	Chr2A	6886281	6889821	-	6888051	1.0	1.0	collinear
gene:TraesCS2A03G0029500	Chr2A	7555929	7559228	+	7557578	Chr2A	6993279	6996578	+	6994928	1.0	0.999	collinear
gene:TraesCS2A03G0029600	Chr2A	7563339	7564570	-	7563954	Chr2A	7000689	7001920	-	7001304	1.0	1.0	collinear
gene:TraesCS2A03G0029700	Chr2A	7569124	7569672	-	7569398	Chr2A	7010977	7011525	-	7011251	1.0	0.998	collinear
gene:TraesCS2A03G0029800	Chr2A	7574152	7575954	+	7575053	Chr2A	7016009	7017810	+	7016909	1.0	1.0	collinear
gene:TraesCS2A03G0029900	Chr2A	7585507	7588045	-	7586776	Chr2A	7027363	7029901	-	7028632	1.0	1.0	collinear
gene:TraesCS2A03G0030000	Chr2A	7594702	7595382	+	7595042	Chr2A	7036558	7037238	+	7036898	1.0	1.0	collinear
gene:TraesCS2A03G0030200	Chr2A	7598011	7601005	+	7599508	Chr2A	7039865	7042859	+	7041362	1.0	1.0	collinear
gene:TraesCS2A03G0030500	Chr2A	7611561	7614909	-	7613235	Chr2A	7053277	7056625	-	7054951	1.0	1.0	collinear
gene:TraesCS2A03G0030600	Chr2A	7629304	7633851	+	7631577	Chr2A	7071020	7075567	+	7073293	1.0	1.0	collinear
gene:TraesCS2A03G0030800	Chr2A	7703695	7706561	-	7705128	Chr2A	7143776	7146642	-	7145209	1.0	1.0	collinear
gene:TraesCS2A03G0030900	Chr2A	7708277	7709952	-	7709114	Chr2A	7148358	7150033	-	7149195	1.0	1.0	collinear
gene:TraesCS2A03G0031000	Chr2A	7821445	7821819	+	7821632	Chr2A	7262705	7263079	+	7262892	1.0	1.0	collinear
gene:TraesCS2A03G0031100	Chr2A	7828624	7832791	+	7830707	Chr2A	7269884	7274051	+	7271967	1.0	1.0	collinear
gene:TraesCS2A03G0031200	Chr2A	7847760	7850284	+	7849022	Chr2A	7350301	7352825	+	7351563	1.0	1.0	collinear
gene:TraesCS2A03G0031500	Chr2A	7974393	7974638	-	7974515	Chr2A	7476290	7476535	-	7476412	1.0	1.0	collinear
gene:TraesCS2A03G0032000	Chr2A	8046439	8047681	+	8047060	Chr2A	7542246	7543488	+	7542867	1.0	1.0	collinear
gene:TraesCS2A03G0032100	Chr2A	8053305	8054623	+	8053964	Chr2A	7502057	7503375	+	7502716	1.0	1.0	collinear
gene:TraesCS2A03G0032600	Chr2A	8161335	8161580	+	8161457	Chr2A	7657551	7657796	+	7657673	1.0	1.0	collinear
gene:TraesCS2A03G0032900	Chr2A	8195350	8196021	+	8195685	Chr2A	7691571	7692242	+	7691906	1.0	1.0	collinear
gene:TraesCS2A03G0033000	Chr2A	8242748	8243421	+	8243084	Chr2A	7738946	7739619	+	7739282	1.0	1.0	collinear
gene:TraesCS2A03G0033200	Chr2A	8496588	8497826	+	8497207	Chr2A	7957088	7958326	+	7957707	1.0	1.0	collinear
