gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity
gene:TraesCS3D03G0098100	Chr3D	21904153	21904512	-	21904332	Chr3D	29404486	29404845	-	29404665	1.0	1.0
gene:TraesCS3D03G0098300	Chr3D	21905997	21906647	-	21906322	Chr3D	29405793	29406443	-	29406118	1.0	1.0
gene:TraesCS3D03G0098400	Chr3D	21907250	21908670	+	21907960	Chr3D	29407046	29408466	+	29407756	1.0	1.0
gene:TraesCS3D03G0098500	Chr3D	21908834	21908950	+	21908892	Chr3D	29408630	29408746	+	29408688	1.0	1.0
gene:TraesCS3D03G0098700	Chr3D	22049282	22054560	-	22051921	Chr3D	29549083	29554361	-	29551722	1.0	1.0
gene:TraesCS3D03G0098900	Chr3D	22086168	22094049	+	22090108	Chr3D	29585975	29593865	+	29589920	1.0	1.0
gene:TraesCS3D03G0099000	Chr3D	22130478	22130898	-	22130688	Chr3D	29630296	29630716	-	29630506	1.0	1.0
gene:TraesCS3D03G0099800	Chr3D	22223292	22224989	+	22224140	Chr3D	29723110	29724807	+	29723958	1.0	0.988
gene:TraesCS3D03G0100100	Chr3D	22271797	22273444	+	22272620	Chr3D	29771699	29773346	+	29772522	1.0	1.0
gene:TraesCS3D03G0100200	Chr3D	22275335	22279685	+	22277510	Chr3D	29775242	29779592	+	29777417	1.0	1.0
gene:TraesCS3D03G0100300	Chr3D	22279964	22284122	-	22282043	Chr3D	29779871	29784029	-	29781950	1.0	1.0
gene:TraesCS3D03G0100700	Chr3D	22326877	22330418	-	22328647	Chr3D	29826786	29830327	-	29828556	1.0	1.0
gene:TraesCS3D03G0100800	Chr3D	22362429	22367701	+	22365065	Chr3D	29862327	29867599	+	29864963	1.0	1.0
gene:TraesCS3D03G0100900	Chr3D	22365767	22366717	-	22366242	Chr3D	29865665	29866615	-	29866140	1.0	1.0
gene:TraesCS3D03G0101000	Chr3D	22367619	22372527	-	22370073	Chr3D	29867517	29872425	-	29869971	1.0	1.0
gene:TraesCS3D03G0101200	Chr3D	22373968	22376581	+	22375274	Chr3D	29873866	29876479	+	29875172	1.0	1.0
gene:TraesCS3D03G0101300	Chr3D	22381332	22385165	+	22383248	Chr3D	29881225	29885060	+	29883142	1.0	0.999
gene:TraesCS3D03G0101600	Chr3D	22674791	22677510	+	22676150	Chr3D	30175053	30177772	+	30176412	1.0	1.0
gene:TraesCS3D03G0101900	Chr3D	22723383	22724441	-	22723912	Chr3D	30223679	30224741	-	30224210	1.0	0.996
gene:TraesCS3D03G0102200	Chr3D	22924555	22925568	+	22925061	Chr3D	30424986	30425918	+	30425452	1.0	1.0
gene:TraesCS3D03G0102700	Chr3D	23049628	23052085	+	23050856	Chr3D	30547431	30549888	+	30548659	1.0	1.0
gene:TraesCS3D03G0102800	Chr3D	23053202	23056905	+	23055053	Chr3D	30551005	30554708	+	30552856	1.0	0.999
gene:TraesCS3D03G0102900	Chr3D	23057202	23060599	-	23058900	Chr3D	30555005	30558402	-	30556703	1.0	1.0
gene:TraesCS3D03G0103200	Chr3D	23071603	23072961	-	23072282	Chr3D	30569032	30570390	-	30569711	1.0	1.0
gene:TraesCS3D03G0103300	Chr3D	23077192	23081106	-	23079149	Chr3D	30574621	30578538	-	30576579	1.0	1.0
gene:TraesCS3D03G0103600	Chr3D	23087305	23088112	+	23087708	Chr3D	30584737	30585544	+	30585140	1.0	1.0
gene:TraesCS3D03G0103700	Chr3D	23138631	23139184	-	23138907	Chr3D	30636069	30636622	-	30636345	1.0	1.0
gene:TraesCS3D03G0103800	Chr3D	23141784	23154001	-	23147892	Chr3D	30639222	30651439	-	30645330	1.0	1.0
gene:TraesCS3D03G0104000	Chr3D	23167198	23169723	-	23168460	Chr3D	30664638	30667163	-	30665900	1.0	1.0
gene:TraesCS3D03G0104100	Chr3D	23188947	23191263	-	23190105	Chr3D	30686294	30688606	-	30687450	0.997	0.997
gene:TraesCS3D03G0104200	Chr3D	23222124	23223980	-	23223052	Chr3D	30718644	30720500	-	30719572	1.0	1.0
gene:TraesCS3D03G0105400	Chr3D	23604959	23609745	+	23607352	Chr3D	31102954	31107740	+	31105347	1.0	1.0
gene:TraesCS3D03G0105500	Chr3D	23658232	23661925	+	23660078	Chr3D	31156233	31159926	+	31158079	1.0	1.0
gene:TraesCS3D03G0105600	Chr3D	23665414	23669374	+	23667394	Chr3D	31163415	31167375	+	31165395	1.0	1.0
gene:TraesCS3D03G0105700	Chr3D	23721063	23723372	-	23722217	Chr3D	31219042	31221351	-	31220196	1.0	1.0
gene:TraesCS3D03G0105900	Chr3D	23735355	23736956	+	23736155	Chr3D	31233332	31234933	+	31234132	1.0	1.0
gene:TraesCS3D03G0106000	Chr3D	23737766	23738474	+	23738120	Chr3D	31235743	31236451	+	31236097	1.0	1.0
gene:TraesCS3D03G0106500	Chr3D	23847218	23849095	+	23848156	Chr3D	31347692	31349569	+	31348630	1.0	1.0
gene:TraesCS3D03G0106600	Chr3D	23877008	23879317	-	23878162	Chr3D	31377455	31379763	-	31378609	1.0	0.998
gene:TraesCS3D03G0107100	Chr3D	23940185	23943004	+	23941594	Chr3D	31440619	31443438	+	31442028	1.0	1.0
gene:TraesCS3D03G0107400	Chr3D	24043195	24047256	+	24045225	Chr3D	31536637	31540698	-	31538667	1.0	0.999
gene:TraesCS3D03G0107500	Chr3D	24078496	24082800	-	24080648	Chr3D	31579204	31583507	-	31581355	1.0	1.0
gene:TraesCS3D03G0107700	Chr3D	24086931	24091430	-	24089180	Chr3D	31587638	31592137	-	31589887	1.0	0.999
gene:TraesCS3D03G0108400	Chr3D	24166805	24167410	-	24167107	Chr3D	31678353	31678958	-	31678655	1.0	1.0
gene:TraesCS3D03G0109100	Chr3D	24173147	24173518	-	24173332	Chr3D	31682524	31682895	-	31682709	1.0	1.0
gene:TraesCS3D03G0109200	Chr3D	24173648	24174091	-	24173869	Chr3D	31683025	31683468	-	31683246	1.0	1.0
gene:TraesCS3D03G0109400	Chr3D	24176772	24177467	-	24177119	Chr3D	31684608	31685303	-	31684955	1.0	1.0
gene:TraesCS3D03G0110200	Chr3D	24504252	24505683	-	24504967	Chr3D	32009505	32010936	-	32010220	1.0	1.0
gene:TraesCS3D03G0110400	Chr3D	24873381	24875849	-	24874615	Chr3D	32377708	32380176	-	32378942	1.0	1.0
gene:TraesCS3D03G0111000	Chr3D	25121620	25126666	+	25124143	Chr3D	32625775	32630821	+	32628298	1.0	0.999
gene:TraesCS3D03G0111200	Chr3D	25131285	25134389	-	25132837	Chr3D	32635440	32638544	-	32636992	1.0	1.0
gene:TraesCS3D03G0111600	Chr3D	25159503	25159643	-	25159573	Chr3D	32663654	32663794	-	32663724	1.0	1.0
gene:TraesCS3D03G0111700	Chr3D	25188945	25189082	-	25189013	Chr3D	32693098	32693235	-	32693166	1.0	1.0
gene:TraesCS3D03G0112300	Chr3D	25513948	25517242	+	25515595	Chr3D	33017385	33020679	+	33019032	1.0	1.0
gene:TraesCS3D03G0112500	Chr3D	25519910	25524444	-	25522177	Chr3D	33023347	33027881	-	33025614	1.0	1.0
gene:TraesCS3D03G0112900	Chr3D	25776651	25778159	-	25777405	Chr3D	33280127	33281635	-	33280881	1.0	1.0
gene:TraesCS3D03G0113200	Chr3D	25957355	25963731	-	25960543	Chr3D	33457479	33463622	-	33460550	1.0	1.0
gene:TraesCS3D03G0113400	Chr3D	25976352	25979778	-	25978065	Chr3D	33475683	33479109	-	33477396	1.0	1.0
gene:TraesCS3D03G0113500	Chr3D	26009959	26011584	-	26010771	Chr3D	34419596	34421221	-	34420408	1.0	1.0
gene:TraesCS3D03G0114000	Chr3D	26064783	26067113	+	26065948	Chr3D	34469335	34471665	+	34470500	1.0	1.0
gene:TraesCS3D03G0114300	Chr3D	26109418	26110785	-	26110101	Chr3D	34513145	34514512	-	34513828	1.0	0.998
gene:TraesCS3D03G0114400	Chr3D	26117909	26119306	-	26118607	Chr3D	34521636	34523033	-	34522334	1.0	1.0
gene:TraesCS3D03G0114500	Chr3D	26153435	26155047	-	26154241	Chr3D	34556857	34558469	-	34557663	1.0	1.0
gene:TraesCS3D03G0114600	Chr3D	26156396	26159954	-	26158175	Chr3D	34559818	34563376	-	34561597	1.0	1.0
gene:TraesCS3D03G0114800	Chr3D	26166491	26168897	-	26167694	Chr3D	34569569	34571975	-	34570772	1.0	1.0
gene:TraesCS3D03G0115000	Chr3D	26207230	26208013	-	26207621	Chr3D	34609875	34610658	-	34610266	1.0	1.0
gene:TraesCS3D03G0115700	Chr3D	26249050	26253484	+	26251267	Chr3D	34651684	34656118	+	34653901	1.0	1.0
gene:TraesCS3D03G0115800	Chr3D	26254069	26254287	+	26254178	Chr3D	34656703	34656921	+	34656812	1.0	1.0
gene:TraesCS3D03G0115900	Chr3D	26262218	26266322	+	26264270	Chr3D	34664852	34668956	+	34666904	1.0	1.0
gene:TraesCS3D03G0116200	Chr3D	26282156	26286063	+	26284109	Chr3D	34684320	34688230	+	34686275	1.0	0.999
gene:TraesCS3D03G0116300	Chr3D	26292409	26296416	+	26294412	Chr3D	34694577	34698584	+	34696580	1.0	1.0
gene:TraesCS3D03G0116400	Chr3D	26295971	26298207	-	26297089	Chr3D	34698139	34700375	-	34699257	1.0	1.0
gene:TraesCS3D03G0116500	Chr3D	26305528	26316697	-	26311112	Chr3D	34707304	34718487	-	34712895	1.0	1.0
gene:TraesCS3D03G0116600	Chr3D	26435432	26438455	+	26436943	Chr3D	34851092	34854115	+	34852603	1.0	1.0
gene:TraesCS3D03G0116700	Chr3D	26441164	26445900	+	26443532	Chr3D	34856824	34861560	+	34859192	1.0	1.0
gene:TraesCS3D03G0116800	Chr3D	26446074	26448043	-	26447058	Chr3D	34861734	34863703	-	34862718	1.0	1.0
gene:TraesCS3D03G0117000	Chr3D	26569668	26570981	+	26570324	Chr3D	34985590	34986903	+	34986246	1.0	1.0
gene:TraesCS3D03G0117300	Chr3D	26575188	26578623	-	26576905	Chr3D	34991110	34994545	-	34992827	1.0	0.999
gene:TraesCS3D03G0117700	Chr3D	26633306	26634114	-	26633710	Chr3D	35049435	35050243	-	35049839	1.0	1.0
gene:TraesCS3D03G0117800	Chr3D	26639877	26640594	-	26640235	Chr3D	35056003	35056720	-	35056361	1.0	0.998
gene:TraesCS3D03G0118000	Chr3D	26671886	26674171	+	26673028	Chr3D	35088186	35090471	+	35089328	1.0	1.0
gene:TraesCS3D03G0118100	Chr3D	26676992	26677488	-	26677240	Chr3D	35093292	35093788	-	35093540	1.0	1.0
gene:TraesCS3D03G0118500	Chr3D	26805039	26807080	-	26806059	Chr3D	35221356	35223397	-	35222376	1.0	1.0
gene:TraesCS3D03G0118600	Chr3D	27044118	27044715	+	27044416	Chr3D	35459487	35460084	+	35459785	1.0	1.0
gene:TraesCS3D03G0118800	Chr3D	27048883	27051208	-	27050045	Chr3D	35464252	35466577	-	35465414	1.0	1.0
gene:TraesCS3D03G0119000	Chr3D	27161273	27161746	-	27161509	Chr3D	35576704	35577177	-	35576940	1.0	1.0
gene:TraesCS3D03G0119100	Chr3D	27234561	27239480	+	27237020	Chr3D	35650017	35654936	+	35652476	1.0	1.0
gene:TraesCS3D03G0119500	Chr3D	27536716	27537384	-	27537050	Chr3D	35946132	35946800	-	35946466	1.0	1.0
gene:TraesCS3D03G0119600	Chr3D	27545507	27550373	+	27547940	Chr3D	35954921	35959787	+	35957354	1.0	1.0
gene:TraesCS3D03G0119800	Chr3D	27637595	27639736	+	27638665	Chr3D	36047011	36049152	+	36048081	1.0	1.0
gene:TraesCS3D03G0119900	Chr3D	27641931	27643871	+	27642901	Chr3D	36051347	36053287	+	36052317	1.0	0.999
gene:TraesCS3D03G0120100	Chr3D	27649359	27652276	+	27650817	Chr3D	36058531	36061448	+	36059989	1.0	1.0
gene:TraesCS3D03G0120300	Chr3D	27666434	27666898	-	27666666	Chr3D	36075615	36076079	-	36075847	1.0	1.0
gene:TraesCS3D03G0120700	Chr3D	27744510	27746205	+	27745357	Chr3D	36153655	36155351	+	36154503	1.0	1.0
gene:TraesCS3D03G0121000	Chr3D	27861853	27865260	-	27863556	Chr3D	36269757	36273164	-	36271460	1.0	1.0
gene:TraesCS3D03G0121100	Chr3D	27863823	27868844	+	27866333	Chr3D	36271727	36276748	+	36274237	1.0	1.0
gene:TraesCS3D03G0121200	Chr3D	27873907	27875136	-	27874521	Chr3D	36281811	36283040	-	36282425	1.0	1.0
gene:TraesCS3D03G0121600	Chr3D	27933948	27935093	-	27934520	Chr3D	36330184	36331329	-	36330756	1.0	1.0
gene:TraesCS3D03G0121700	Chr3D	27938556	27939255	+	27938905	Chr3D	36334792	36335491	+	36335141	1.0	1.0
gene:TraesCS3D03G0121800	Chr3D	27942710	27944423	+	27943566	Chr3D	36338944	36340657	+	36339800	1.0	0.999
gene:TraesCS3D03G0121900	Chr3D	27945368	27950430	-	27947899	Chr3D	36341602	36346664	-	36344133	1.0	0.999
gene:TraesCS3D03G0122000	Chr3D	28114497	28116305	-	28115401	Chr3D	36509487	36511295	-	36510391	1.0	1.0
gene:TraesCS3D03G0122600	Chr3D	28125680	28127826	-	28126753	Chr3D	36520447	36522593	-	36521520	1.0	1.0
gene:TraesCS3D03G0123000	Chr3D	28206725	28209876	-	28208300	Chr3D	36601492	36604643	-	36603067	1.0	1.0
gene:TraesCS3D03G0123300	Chr3D	28224576	28228316	+	28226446	Chr3D	36619502	36623242	+	36621372	1.0	1.0
gene:TraesCS3D03G0123600	Chr3D	28316118	28319115	-	28317616	Chr3D	36711054	36714051	-	36712552	1.0	0.999
gene:TraesCS3D03G0123700	Chr3D	28320299	28322802	+	28321550	Chr3D	36715235	36717738	+	36716486	1.0	1.0
gene:TraesCS3D03G0124000	Chr3D	28370603	28372454	-	28371528	Chr3D	36761865	36763716	-	36762790	1.0	1.0
gene:TraesCS3D03G0124500	Chr3D	28468752	28469273	+	28469012	Chr3D	36859575	36860096	+	36859835	1.0	1.0
gene:TraesCS3D03G0124700	Chr3D	28475122	28477410	+	28476266	Chr3D	36865954	36868242	+	36867098	1.0	1.0
gene:TraesCS3D03G0124800	Chr3D	28483168	28485282	-	28484225	Chr3D	36874000	36876114	-	36875057	1.0	1.0
gene:TraesCS3D03G0125000	Chr3D	28488912	28490998	-	28489955	Chr3D	36879743	36881829	-	36880786	1.0	1.0
gene:TraesCS3D03G0125200	Chr3D	28495236	28500404	-	28497820	Chr3D	36886069	36891237	-	36888653	1.0	1.0
gene:TraesCS3D03G0125300	Chr3D	28535583	28537087	-	28536335	Chr3D	36926518	36928022	-	36927270	1.0	1.0
gene:TraesCS3D03G0125600	Chr3D	28579042	28580603	-	28579822	Chr3D	36969982	36971543	-	36970762	1.0	1.0
gene:TraesCS3D03G0125700	Chr3D	28581825	28585276	-	28583550	Chr3D	36972765	36976216	-	36974490	1.0	0.999
gene:TraesCS3D03G0125900	Chr3D	28722414	28724891	+	28723652	Chr3D	37113256	37115733	+	37114494	1.0	1.0
gene:TraesCS3D03G0126100	Chr3D	28733600	28735486	+	28734543	Chr3D	37124444	37126330	+	37125387	1.0	1.0
gene:TraesCS3D03G0126500	Chr3D	28926300	28927503	+	28926901	Chr3D	37317168	37318371	+	37317769	1.0	1.0
gene:TraesCS3D03G0126800	Chr3D	28947418	28948537	+	28947977	Chr3D	37338275	37339394	+	37338834	1.0	1.0
gene:TraesCS3D03G0126900	Chr3D	28972211	28972953	+	28972582	Chr3D	37363086	37363828	+	37363457	1.0	1.0
gene:TraesCS3D03G0127100	Chr3D	29144684	29151104	-	29147894	Chr3D	37531278	37537704	-	37534491	1.0	1.0
gene:TraesCS3D03G0127600	Chr3D	29227223	29228454	-	29227838	Chr3D	37613846	37615077	-	37614461	1.0	1.0
gene:TraesCS3D03G0127700	Chr3D	29250980	29253692	+	29252336	Chr3D	37637696	37640408	+	37639052	1.0	1.0
gene:TraesCS3D03G0127800	Chr3D	29257043	29258239	+	29257641	Chr3D	37643758	37644954	+	37644356	1.0	0.999
gene:TraesCS3D03G0127900	Chr3D	29283368	29284844	-	29284106	Chr3D	37670087	37671563	-	37670825	1.0	1.0
gene:TraesCS3D03G0128000	Chr3D	29357567	29358143	+	29357855	Chr3D	37744268	37744844	+	37744556	1.0	1.0
gene:TraesCS3D03G0128800	Chr3D	29642923	29643320	+	29643121	Chr3D	38028064	38028461	+	38028262	1.0	1.0
gene:TraesCS3D03G0128900	Chr3D	29644972	29648276	+	29646624	Chr3D	38030114	38033418	+	38031766	1.0	1.0
gene:TraesCS3D03G0129000	Chr3D	29655049	29655743	+	29655396	Chr3D	38040165	38040859	+	38040512	1.0	1.0
gene:TraesCS3D03G0129100	Chr3D	29658695	29659070	+	29658882	Chr3D	38043811	38044186	+	38043998	1.0	1.0
gene:TraesCS3D03G0129300	Chr3D	29679525	29680146	+	29679835	Chr3D	38064655	38065276	+	38064965	1.0	1.0
gene:TraesCS3D03G0129400	Chr3D	29724056	29737010	+	29730533	Chr3D	38109183	38122138	+	38115660	1.0	1.0
gene:TraesCS3D03G0129500	Chr3D	29737578	29740133	+	29738855	Chr3D	38122706	38125261	+	38123983	1.0	1.0
gene:TraesCS3D03G0129900	Chr3D	29823540	29823713	-	29823626	Chr3D	38208899	38209072	-	38208985	1.0	1.0
gene:TraesCS3D03G0130000	Chr3D	29834721	29834891	-	29834806	Chr3D	38220082	38220252	-	38220167	1.0	1.0
gene:TraesCS3D03G0130100	Chr3D	29846073	29846243	-	29846158	Chr3D	38231437	38231607	-	38231522	1.0	1.0
gene:TraesCS3D03G0130200	Chr3D	29894435	29894605	-	29894520	Chr3D	38279809	38279979	-	38279894	1.0	1.0
gene:TraesCS3D03G0130300	Chr3D	29912805	29914962	-	29913883	Chr3D	38298355	38300512	-	38299433	1.0	1.0
gene:TraesCS3D03G0130400	Chr3D	29915741	29921211	-	29918476	Chr3D	38301291	38306761	-	38304026	1.0	1.0
gene:TraesCS3D03G0130800	Chr3D	29972929	29975097	+	29974013	Chr3D	38358468	38360636	+	38359552	1.0	1.0
gene:TraesCS3D03G0130900	Chr3D	29978089	29980119	+	29979104	Chr3D	38363628	38365658	+	38364643	1.0	0.999
gene:TraesCS3D03G0131000	Chr3D	29983824	29985896	+	29984860	Chr3D	38369363	38371435	+	38370399	1.0	1.0
gene:TraesCS3D03G0131100	Chr3D	29999566	30001565	+	30000565	Chr3D	38385110	38387109	+	38386109	1.0	1.0
gene:TraesCS3D03G0131800	Chr3D	30036728	30042236	+	30039482	Chr3D	38422284	38427792	+	38425038	1.0	1.0
gene:TraesCS3D03G0132000	Chr3D	30082267	30089851	+	30086059	Chr3D	38467677	38475261	+	38471469	1.0	1.0
gene:TraesCS3D03G0132100	Chr3D	30090060	30091073	+	30090566	Chr3D	38475470	38476483	+	38475976	1.0	1.0
gene:TraesCS3D03G0132200	Chr3D	30114641	30117879	-	30116260	Chr3D	38500054	38503292	-	38501673	1.0	1.0
gene:TraesCS3D03G0132600	Chr3D	30246947	30259570	-	30253258	Chr3D	38633298	38645925	-	38639611	1.0	0.999
gene:TraesCS3D03G0132700	Chr3D	30262405	30266378	-	30264391	Chr3D	38648761	38652734	-	38650747	1.0	1.0
gene:TraesCS3D03G0133200	Chr3D	30303438	30307748	+	30305593	Chr3D	38689741	38694051	+	38691896	1.0	1.0
gene:TraesCS3D03G0133600	Chr3D	30319348	30327506	+	30323427	Chr3D	38705651	38713809	+	38709730	1.0	1.0
gene:TraesCS3D03G0133700	Chr3D	30384779	30386524	+	30385651	Chr3D	38770981	38772726	+	38771853	1.0	0.999
gene:TraesCS3D03G0133900	Chr3D	30396131	30397538	-	30396834	Chr3D	38783879	38785286	-	38784582	1.0	0.999
gene:TraesCS3D03G0134000	Chr3D	30399608	30400009	-	30399808	Chr3D	38787356	38787757	-	38787556	1.0	1.0
gene:TraesCS3D03G0134200	Chr3D	30435172	30441466	-	30438319	Chr3D	38822960	38829259	-	38826109	1.0	1.0
gene:TraesCS3D03G0134300	Chr3D	30442566	30443784	-	30443175	Chr3D	38830359	38831577	-	38830968	1.0	1.0
gene:TraesCS3D03G0134400	Chr3D	30448892	30455201	+	30452046	Chr3D	38836685	38842994	+	38839839	1.0	1.0
gene:TraesCS3D03G0134900	Chr3D	30692117	30694401	+	30693259	Chr3D	39078982	39081266	+	39080124	1.0	1.0
gene:TraesCS3D03G0135000	Chr3D	30695184	30702580	-	30698882	Chr3D	39082049	39089446	-	39085747	1.0	0.998
gene:TraesCS3D03G0135400	Chr3D	30944252	30946537	-	30945394	Chr3D	39331028	39333313	-	39332170	1.0	1.0
gene:TraesCS3D03G0135700	Chr3D	31000754	31005362	-	31003058	Chr3D	39387539	39392147	-	39389843	1.0	1.0
gene:TraesCS3D03G0136300	Chr3D	31407653	31409800	+	31408726	Chr3D	39760996	39763143	+	39762069	1.0	1.0
gene:TraesCS3D03G0136500	Chr3D	31445380	31452778	+	31449079	Chr3D	39798707	39806105	+	39802406	1.0	1.0
gene:TraesCS3D03G0136600	Chr3D	31461809	31463653	+	31462731	Chr3D	39815139	39816983	+	39816061	1.0	1.0
gene:TraesCS3D03G0136800	Chr3D	31661950	31664494	+	31663222	Chr3D	40015275	40017819	+	40016547	1.0	1.0
gene:TraesCS3D03G0137400	Chr3D	31703923	31708236	+	31706079	Chr3D	40057268	40061582	+	40059425	1.0	1.0
gene:TraesCS3D03G0137700	Chr3D	31729393	31737201	+	31733297	Chr3D	40082735	40090541	+	40086638	1.0	1.0
gene:TraesCS3D03G0137800	Chr3D	31737889	31740213	-	31739051	Chr3D	40091229	40093553	-	40092391	1.0	1.0
gene:TraesCS3D03G0137900	Chr3D	31788028	31790381	-	31789204	Chr3D	40139081	40141434	-	40140257	1.0	1.0
gene:TraesCS3D03G0138300	Chr3D	31815473	31818620	-	31817046	Chr3D	40166527	40169674	-	40168100	1.0	1.0
gene:TraesCS3D03G0138600	Chr3D	31857886	31859893	+	31858889	Chr3D	40208989	40210996	+	40209992	1.0	1.0
gene:TraesCS3D03G0138700	Chr3D	31861125	31861949	-	31861537	Chr3D	40212244	40213068	-	40212656	1.0	0.997
gene:TraesCS3D03G0138800	Chr3D	31879710	31880501	+	31880105	Chr3D	40230831	40231622	+	40231226	1.0	1.0
gene:TraesCS3D03G0139100	Chr3D	31901025	31901300	-	31901162	Chr3D	40252088	40252363	-	40252225	1.0	1.0
gene:TraesCS3D03G0139400	Chr3D	31920649	31922328	+	31921488	Chr3D	40271717	40273396	+	40272556	1.0	1.0
gene:TraesCS3D03G0139600	Chr3D	31973092	31973544	+	31973318	Chr3D	40324163	40324615	+	40324389	1.0	1.0
gene:TraesCS3D03G0140300	Chr3D	32016409	32019285	-	32017847	Chr3D	40367497	40370373	-	40368935	1.0	1.0
gene:TraesCS3D03G0140400	Chr3D	32092683	32095462	-	32094072	Chr3D	40443808	40446587	-	40445197	1.0	0.999
gene:TraesCS3D03G0140500	Chr3D	32155698	32157914	+	32156806	Chr3D	40506842	40509058	+	40507950	1.0	0.998
gene:TraesCS3D03G0141100	Chr3D	32274043	32281237	+	32277640	Chr3D	40624393	40631587	+	40627990	1.0	0.999
gene:TraesCS3D03G0141200	Chr3D	32286131	32290653	+	32288392	Chr3D	40636481	40641003	+	40638742	1.0	1.0
gene:TraesCS3D03G0141500	Chr3D	32310833	32314982	+	32312907	Chr3D	40660764	40664913	+	40662838	1.0	1.0
gene:TraesCS3D03G0141800	Chr3D	32354646	32357938	+	32356292	Chr3D	40704589	40707881	+	40706235	1.0	1.0
gene:TraesCS3D03G0142100	Chr3D	32429871	32433308	-	32431589	Chr3D	40779801	40783238	-	40781519	1.0	0.999
gene:TraesCS3D03G0142600	Chr3D	32593735	32595489	+	32594612	Chr3D	40954921	40956675	+	40955798	1.0	1.0
gene:TraesCS3D03G0142700	Chr3D	32595537	32596217	+	32595877	Chr3D	40956723	40957403	+	40957063	1.0	1.0
gene:TraesCS3D03G0142800	Chr3D	32602079	32604801	+	32603440	Chr3D	40963263	40965985	+	40964624	1.0	1.0
gene:TraesCS3D03G0142900	Chr3D	32721338	32722403	-	32721870	Chr3D	41079766	41080831	-	41080298	1.0	1.0
gene:TraesCS3D03G0143200	Chr3D	33158703	33162399	-	33160551	Chr3D	41517371	41521067	-	41519219	1.0	1.0
gene:TraesCS3D03G0143300	Chr3D	33166563	33169842	-	33168202	Chr3D	41525231	41528510	-	41526870	1.0	1.0
gene:TraesCS3D03G0143400	Chr3D	33185840	33197286	+	33191563	Chr3D	41546023	41557469	+	41551746	1.0	1.0
gene:TraesCS3D03G0143700	Chr3D	33213137	33213691	-	33213414	Chr3D	41573317	41573871	-	41573594	1.0	1.0
gene:TraesCS3D03G0143800	Chr3D	33301184	33302258	+	33301721	Chr3D	41661387	41662461	+	41661924	1.0	1.0
gene:TraesCS3D03G0144100	Chr3D	33332526	33336615	-	33334570	Chr3D	41692730	41696819	-	41694774	1.0	1.0
gene:TraesCS3D03G0144500	Chr3D	33360021	33362990	-	33361505	Chr3D	41720225	41723194	-	41721709	1.0	1.0
gene:TraesCS3D03G0144700	Chr3D	33377532	33379829	-	33378680	Chr3D	41737773	41740070	-	41738921	1.0	0.999
gene:TraesCS3D03G0144800	Chr3D	33384690	33394814	-	33389752	Chr3D	41744926	41755050	-	41749988	1.0	1.0
gene:TraesCS3D03G0145000	Chr3D	33717480	33718746	+	33718113	Chr3D	42076737	42078003	+	42077370	1.0	1.0
gene:TraesCS3D03G0145200	Chr3D	34160496	34161483	+	34160989	Chr3D	42526853	42527840	+	42527346	1.0	1.0
gene:TraesCS3D03G0145700	Chr3D	34804206	34805421	+	34804813	Chr3D	43174478	43175693	+	43175085	1.0	1.0
