gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity	segment
gene:TraesCS5B03G0005800	Chr5B	4542237	4546889	-	4544563	Chr5B	6413888	6418540	+	6416214	1.0	1.0	collinear
gene:TraesCS5B03G0006200	Chr5B	4719192	4725126	+	4722159	Chr5B	6236222	6242156	-	6239189	1.0	1.0	collinear
gene:TraesCS5B03G0006300	Chr5B	4727039	4730071	-	4728555	Chr5B	6231379	6234411	+	6232895	1.0	1.0	collinear
gene:TraesCS5B03G0006500	Chr5B	4731523	4732017	+	4731770	Chr5B	6229433	6229927	-	6229680	1.0	1.0	collinear
gene:TraesCS5B03G0006700	Chr5B	4736950	4739324	+	4738137	Chr5B	6222278	6224652	-	6223465	1.0	1.0	collinear
gene:TraesCS5B03G0006900	Chr5B	4745447	4747021	-	4746234	Chr5B	6214450	6216024	+	6215237	1.0	1.0	collinear
gene:TraesCS5B03G0007900	Chr5B	5090409	5094657	+	5092533	Chr5B	2792524	2796772	-	2794648	1.0	1.0	collinear
gene:TraesCS5B03G0008200	Chr5B	5592217	5592540	-	5592378	Chr5B	3085752	3086075	-	3085913	1.0	1.0	collinear
gene:TraesCS5B03G0012900	Chr5B	7022108	7032100	+	7027104	Chr5B	7276184	7285241	+	7280712	1.0	0.997	collinear
gene:TraesCS5B03G0013400	Chr5B	7077724	7083197	-	7080460	Chr5B	7331757	7337230	-	7334493	1.0	1.0	collinear
gene:TraesCS5B03G0013600	Chr5B	7124941	7128118	-	7126529	Chr5B	7646104	7648448	-	7647276	0.983	0.976	collinear
gene:TraesCS5B03G0013700	Chr5B	7175983	7176264	-	7176123	Chr5B	7699362	7699643	-	7699502	1.0	1.0	collinear
gene:TraesCS5B03G0014000	Chr5B	7204960	7205447	-	7205203	Chr5B	7728193	7728680	-	7728436	1.0	1.0	collinear
gene:TraesCS5B03G0014100	Chr5B	7240428	7241179	-	7240803	Chr5B	7742124	7742877	-	7742500	1.0	0.989	collinear
gene:TraesCS5B03G0014300	Chr5B	7359600	7360287	-	7359943	Chr5B	7883909	7884596	-	7884252	1.0	1.0	collinear
gene:TraesCS5B03G0014400	Chr5B	7410008	7410495	-	7410251	Chr5B	7934760	7935240	-	7935000	0.982	0.982	collinear
gene:TraesCS5B03G0014500	Chr5B	7437158	7437645	-	7437401	Chr5B	7961998	7962485	-	7962241	1.0	1.0	collinear
gene:TraesCS5B03G0014600	Chr5B	7592627	7597126	-	7594876	Chr5B	8120853	8125352	-	8123102	1.0	1.0	collinear
gene:TraesCS5B03G0014800	Chr5B	7755553	7759308	-	7757430	Chr5B	8254967	8258722	-	8256844	1.0	1.0	collinear
gene:TraesCS5B03G0015100	Chr5B	7985700	7994441	-	7990070	Chr5B	8488951	8497693	-	8493322	1.0	1.0	collinear
gene:TraesCS5B03G0015300	Chr5B	8044868	8056936	-	8050902	Chr5B	8547814	8559882	-	8553848	1.0	1.0	collinear
gene:TraesCS5B03G0015500	Chr5B	8136091	8146344	+	8141217	Chr5B	8639009	8649262	+	8644135	0.999	0.998	collinear
gene:TraesCS5B03G0015900	Chr5B	8231890	8236662	+	8234276	Chr5B	8718176	8722948	+	8720562	1.0	1.0	collinear
gene:TraesCS5B03G0016100	Chr5B	8246419	8248728	-	8247573	Chr5B	8732501	8734810	-	8733655	1.0	1.0	collinear
gene:TraesCS5B03G0016300	Chr5B	8403122	8405146	+	8404134	Chr5B	8892239	8894263	+	8893251	1.0	1.0	collinear
gene:TraesCS5B03G0016400	Chr5B	8412291	8414400	+	8413345	Chr5B	8901878	8903987	+	8902932	1.0	0.999	collinear
gene:TraesCS5B03G0017000	Chr5B	8435064	8439898	-	8437481	Chr5B	8924650	8929484	-	8927067	1.0	1.0	collinear
gene:TraesCS5B03G0017300	Chr5B	8578315	8592199	+	8585257	Chr5B	9072688	9086572	+	9079630	1.0	1.0	collinear
gene:TraesCS5B03G0017500	Chr5B	8592762	8599391	-	8596076	Chr5B	9087135	9093764	-	9090449	1.0	0.997	collinear
gene:TraesCS5B03G0017600	Chr5B	8929166	8931564	-	8930365	Chr5B	9386732	9389130	-	9387931	1.0	1.0	collinear
gene:TraesCS5B03G0018000	Chr5B	8959192	8973203	-	8966197	Chr5B	9416758	9430768	-	9423763	1.0	1.0	collinear
gene:TraesCS5B03G0018200	Chr5B	8987169	8989682	-	8988425	Chr5B	9448026	9450539	-	9449282	1.0	1.0	collinear
gene:TraesCS5B03G0018300	Chr5B	8990141	8990908	-	8990524	Chr5B	9450998	9451765	-	9451381	1.0	1.0	collinear
gene:TraesCS5B03G0018500	Chr5B	8999069	8999971	-	8999520	Chr5B	9460509	9461411	-	9460960	1.0	1.0	collinear
gene:TraesCS5B03G0019100	Chr5B	9063135	9063958	+	9063546	Chr5B	9524534	9525357	+	9524945	1.0	0.998	collinear
gene:TraesCS5B03G0019200	Chr5B	9094473	9094694	+	9094583	Chr5B	9555874	9556095	+	9555984	1.0	1.0	collinear
gene:TraesCS5B03G0019300	Chr5B	9098241	9101504	+	9099872	Chr5B	9559642	9562905	+	9561273	1.0	1.0	collinear
gene:TraesCS5B03G0019600	Chr5B	9270520	9274061	-	9272290	Chr5B	9735303	9738885	-	9737094	1.0	0.999	collinear
gene:TraesCS5B03G0019700	Chr5B	9291833	9292246	+	9292039	Chr5B	9756726	9757139	+	9756932	1.0	1.0	collinear
gene:TraesCS5B03G0019900	Chr5B	9309126	9311271	+	9310198	Chr5B	9774398	9776543	+	9775470	1.0	1.0	collinear
gene:TraesCS5B03G0020000	Chr5B	9311350	9315370	-	9313360	Chr5B	9776622	9780642	-	9778632	1.0	1.0	collinear
gene:TraesCS5B03G0020200	Chr5B	9331528	9333209	+	9332368	Chr5B	9797283	9798964	+	9798123	1.0	1.0	collinear
gene:TraesCS5B03G0020300	Chr5B	9336604	9337029	+	9336816	Chr5B	9802418	9802843	+	9802630	1.0	1.0	collinear
gene:TraesCS5B03G0020400	Chr5B	9346778	9347669	+	9347223	Chr5B	9811656	9812547	+	9812101	1.0	0.998	collinear
gene:TraesCS5B03G0020500	Chr5B	9350147	9351646	+	9350896	Chr5B	9815025	9816524	+	9815774	1.0	1.0	collinear
gene:TraesCS5B03G0020600	Chr5B	9380809	9382659	-	9381734	Chr5B	9845941	9847791	-	9846866	1.0	1.0	collinear
gene:TraesCS5B03G0020700	Chr5B	9403400	9406313	+	9404856	Chr5B	9869109	9872010	+	9870559	0.995	0.995	collinear
gene:TraesCS5B03G0020800	Chr5B	9468227	9470148	+	9469187	Chr5B	9926780	9928701	+	9927740	1.0	1.0	collinear
gene:TraesCS5B03G0021000	Chr5B	9571961	9572791	-	9572376	Chr5B	10030392	10031222	-	10030807	1.0	1.0	collinear
gene:TraesCS5B03G0021200	Chr5B	9587651	9588520	+	9588085	Chr5B	10046082	10046951	+	10046516	1.0	1.0	collinear
gene:TraesCS5B03G0021800	Chr5B	9717192	9720543	-	9718867	Chr5B	10178268	10181619	-	10179943	1.0	1.0	collinear
gene:TraesCS5B03G0022000	Chr5B	9855474	9864520	+	9859997	Chr5B	10316628	10326150	+	10321389	1.0	1.0	collinear
gene:TraesCS5B03G0022200	Chr5B	10106300	10110457	-	10108378	Chr5B	10569380	10573551	-	10571465	1.0	0.999	collinear
gene:TraesCS5B03G0022900	Chr5B	10391195	10392453	+	10391824	Chr5B	10728515	10729773	+	10729144	1.0	0.999	collinear
gene:TraesCS5B03G0023200	Chr5B	10474262	10476974	+	10475618	Chr5B	10805445	10808110	+	10806777	1.0	0.995	collinear
gene:TraesCS5B03G0023300	Chr5B	10483169	10487009	-	10485089	Chr5B	10814482	10818289	-	10816385	1.0	0.996	collinear
gene:TraesCS5B03G0023400	Chr5B	10487058	10495071	-	10491064	Chr5B	10818338	10826405	-	10822371	0.999	0.991	collinear
gene:TraesCS5B03G0023800	Chr5B	10569581	10572063	-	10570822	Chr5B	10895884	10898357	-	10897120	0.988	0.982	collinear
gene:TraesCS5B03G0023900	Chr5B	11094914	11095366	+	11095140	Chr5B	11319623	11320075	+	11319849	1.0	1.0	collinear
gene:TraesCS5B03G0024200	Chr5B	11126365	11127792	+	11127078	Chr5B	11351492	11352917	+	11352204	0.998	0.991	collinear
gene:TraesCS5B03G0024800	Chr5B	11356992	11359994	-	11358493	Chr5B	11411136	11414132	-	11412634	0.998	0.988	collinear
gene:TraesCS5B03G0025000	Chr5B	11505766	11509181	+	11507473	Chr5B	11569247	11572662	+	11570954	1.0	0.996	collinear
gene:TraesCS5B03G0025300	Chr5B	11528508	11529623	+	11529065	Chr5B	11605272	11606387	+	11605829	1.0	0.995	collinear
gene:TraesCS5B03G0025500	Chr5B	11553967	11555073	+	11554520	Chr5B	11633479	11634585	+	11634032	1.0	0.995	collinear
gene:TraesCS5B03G0025700	Chr5B	11563724	11567657	+	11565690	Chr5B	11643271	11647197	+	11645234	0.997	0.995	collinear
gene:TraesCS5B03G0025900	Chr5B	11653192	11653452	-	11653322	Chr5B	11735322	11735582	-	11735452	1.0	0.992	collinear
gene:TraesCS5B03G0026100	Chr5B	11812338	11822104	-	11817221	Chr5B	11850046	11853359	-	11851702	0.986	0.982	collinear
gene:TraesCS5B03G0026400	Chr5B	12310257	12315207	-	12312732	Chr5B	12381180	12386141	-	12383660	1.0	0.992	collinear
gene:TraesCS5B03G0026700	Chr5B	12374135	12378689	-	12376412	Chr5B	12394436	12399024	-	12396730	1.0	0.992	collinear
gene:TraesCS5B03G0026800	Chr5B	12379835	12384505	-	12382170	Chr5B	12400172	12404993	-	12402582	0.989	0.985	collinear
gene:TraesCS5B03G0027400	Chr5B	12612938	12617664	-	12615301	Chr5B	12725394	12730126	-	12727760	1.0	0.987	collinear
gene:TraesCS5B03G0027500	Chr5B	12619611	12627348	+	12623479	Chr5B	12732724	12740283	+	12736503	0.945	0.941	collinear
gene:TraesCS5B03G0027600	Chr5B	12629960	12631747	+	12630853	Chr5B	12743348	12745136	+	12744242	1.0	0.991	collinear
gene:TraesCS5B03G0027700	Chr5B	12708205	12708903	+	12708554	Chr5B	12891711	12892409	+	12892060	1.0	0.998	collinear
gene:TraesCS5B03G0027900	Chr5B	12894311	12907141	-	12900726	Chr5B	13067875	13080692	-	13074283	1.0	0.998	collinear
gene:TraesCS5B03G0028100	Chr5B	13129670	13134023	-	13131846	Chr5B	13348588	13352955	-	13350771	0.997	0.983	collinear
gene:TraesCS5B03G0028200	Chr5B	13220273	13224136	+	13222204	Chr5B	13448398	13452224	+	13450311	0.996	0.993	collinear
gene:TraesCS5B03G0028300	Chr5B	13224220	13225588	-	13224904	Chr5B	13452369	13453662	-	13453015	0.939	0.928	collinear
gene:TraesCS5B03G0028900	Chr5B	13269693	13271649	-	13270671	Chr5B	13547105	13549061	-	13548083	1.0	0.998	collinear
gene:TraesCS5B03G0029100	Chr5B	13314077	13314463	+	13314270	Chr5B	13578931	13579317	+	13579124	1.0	0.994	collinear
gene:TraesCS5B03G0029200	Chr5B	13317363	13325016	-	13321189	Chr5B	13581929	13589335	-	13585632	0.994	0.962	collinear
gene:TraesCS5B03G0029300	Chr5B	13396832	13400806	+	13398819	Chr5B	13768135	13772038	+	13770086	0.996	0.991	collinear
gene:TraesCS5B03G0029500	Chr5B	13403971	13404722	-	13404346	Chr5B	13775288	13776039	-	13775663	1.0	0.995	collinear
gene:TraesCS5B03G0029800	Chr5B	13469112	13478889	-	13474000	Chr5B	13839439	13849215	-	13844327	1.0	1.0	collinear
gene:TraesCS5B03G0030200	Chr5B	13526485	13533166	-	13529825	Chr5B	13897419	13904178	-	13900798	1.0	0.999	collinear
gene:TraesCS5B03G0030400	Chr5B	13538016	13539589	-	13538802	Chr5B	13910635	13912208	-	13911421	1.0	0.995	collinear
gene:TraesCS5B03G0030600	Chr5B	13739040	13742577	+	13740808	Chr5B	14131126	14134690	+	14132908	1.0	0.986	collinear
gene:TraesCS5B03G0030700	Chr5B	13742889	13746219	-	13744554	Chr5B	14135002	14138335	-	14136668	1.0	0.996	collinear
gene:TraesCS5B03G0030800	Chr5B	13753139	13756858	-	13754998	Chr5B	14145139	14148620	-	14146879	0.995	0.989	collinear
gene:TraesCS5B03G0030900	Chr5B	13761639	13766090	+	13763864	Chr5B	14356885	14361175	-	14359030	0.988	0.96	collinear
gene:TraesCS5B03G0031200	Chr5B	13813226	13815754	-	13814490	Chr5B	14474165	14476693	-	14475429	1.0	0.987	collinear
gene:TraesCS5B03G0032000	Chr5B	13958974	13962434	+	13960704	Chr5B	14972214	14975785	+	14973999	0.989	0.915	collinear
gene:TraesCS5B03G0032300	Chr5B	14229159	14231884	-	14230521	Chr5B	15163269	15165987	-	15164628	0.949	0.946	collinear
gene:TraesCS5B03G0032700	Chr5B	14442702	14446192	-	14444447	Chr5B	15343374	15347273	-	15345323	0.997	0.959	collinear
gene:TraesCS5B03G0034100	Chr5B	14735969	14739364	+	14737666	Chr5B	15621877	15625294	+	15623585	1.0	0.99	collinear
gene:TraesCS5B03G0034400	Chr5B	14964550	14964981	-	14964765	Chr5B	15834538	15834969	-	15834753	1.0	1.0	collinear
gene:TraesCS5B03G0034500	Chr5B	14967780	14968459	-	14968119	Chr5B	15837768	15838447	-	15838107	1.0	0.995	collinear
gene:TraesCS5B03G0034800	Chr5B	15060069	15060977	-	15060523	Chr5B	15932271	15933179	-	15932725	1.0	1.0	collinear
gene:TraesCS5B03G0035100	Chr5B	15104616	15105443	+	15105029	Chr5B	15977132	15977959	+	15977545	1.0	0.998	collinear
gene:TraesCS5B03G0035300	Chr5B	15107932	15108639	+	15108285	Chr5B	15980560	15981267	+	15980913	1.0	1.0	collinear
gene:TraesCS5B03G0035400	Chr5B	15128993	15130601	+	15129797	Chr5B	16006378	16007986	+	16007182	1.0	1.0	collinear
gene:TraesCS5B03G0035500	Chr5B	15147679	15148176	+	15147927	Chr5B	16025986	16026483	+	16026234	1.0	1.0	collinear
gene:TraesCS5B03G0035700	Chr5B	15178748	15179680	+	15179214	Chr5B	16057486	16058418	+	16057952	1.0	1.0	collinear
gene:TraesCS5B03G0035900	Chr5B	15240866	15241639	-	15241252	Chr5B	16101263	16102036	-	16101649	1.0	0.985	collinear
gene:TraesCS5B03G0036000	Chr5B	15245683	15246561	-	15246122	Chr5B	16111361	16112239	-	16111800	1.0	0.99	collinear
gene:TraesCS5B03G0036100	Chr5B	15251565	15252508	+	15252036	Chr5B	16117198	16118141	+	16117669	1.0	0.993	collinear
gene:TraesCS5B03G0036200	Chr5B	15309491	15314690	+	15312090	Chr5B	16174690	16179862	+	16177276	0.994	0.981	collinear
gene:TraesCS5B03G0036400	Chr5B	15325766	15326864	+	15326315	Chr5B	16201159	16202185	+	16201672	0.926	0.916	collinear
gene:TraesCS5B03G0036500	Chr5B	15384589	15388487	-	15386538	Chr5B	16337622	16341543	-	16339582	1.0	0.991	collinear
gene:TraesCS5B03G0036600	Chr5B	15400249	15401399	-	15400824	Chr5B	16362669	16363819	-	16363244	1.0	0.996	collinear
gene:TraesCS5B03G0037100	Chr5B	15579855	15586312	+	15583083	Chr5B	17047269	17053503	+	17050386	0.989	0.961	collinear
gene:TraesCS5B03G0037200	Chr5B	15590671	15594377	-	15592524	Chr5B	17058206	17061975	-	17060090	0.998	0.997	collinear
gene:TraesCS5B03G0038300	Chr5B	16028698	16032699	-	16030698	Chr5B	17071910	17076069	-	17073989	0.986	0.92	collinear
gene:TraesCS5B03G0038600	Chr5B	16060220	16065019	-	16062619	Chr5B	17081351	17086146	-	17083748	0.996	0.978	collinear
gene:TraesCS5B03G0039400	Chr5B	16411670	16412110	-	16411890	Chr5B	17430448	17430888	-	17430668	1.0	0.995	collinear
gene:TraesCS5B03G0039500	Chr5B	16437458	16437898	-	16437678	Chr5B	17471474	17471902	-	17471688	0.972	0.945	collinear
gene:TraesCS5B03G0039600	Chr5B	16555952	16556392	-	16556172	Chr5B	17497339	17497779	-	17497559	1.0	0.995	collinear
gene:TraesCS5B03G0040100	Chr5B	16607070	16609209	+	16608139	Chr5B	17533770	17535939	+	17534854	1.0	0.974	collinear
gene:TraesCS5B03G0040200	Chr5B	16609420	16617087	-	16613253	Chr5B	17536150	17543831	-	17539990	1.0	0.995	collinear
gene:TraesCS5B03G0040800	Chr5B	17805901	17808859	-	17807380	Chr5B	18632353	18635311	-	18633832	1.0	1.0	collinear
gene:TraesCS5B03G0041000	Chr5B	17832779	17835696	+	17834237	Chr5B	18660578	18663495	+	18662036	1.0	1.0	collinear
gene:TraesCS5B03G0041900	Chr5B	17977310	17987229	+	17982269	Chr5B	18798242	18808168	+	18803205	1.0	0.997	collinear
gene:TraesCS5B03G0042300	Chr5B	18073200	18074246	-	18073723	Chr5B	18899284	18900330	-	18899807	1.0	0.998	collinear
gene:TraesCS5B03G0042800	Chr5B	18208883	18210186	+	18209534	Chr5B	19035731	19037034	+	19036382	1.0	1.0	collinear
gene:TraesCS5B03G0042900	Chr5B	18221809	18225449	+	18223629	Chr5B	19048538	19052220	+	19050379	1.0	1.0	collinear
gene:TraesCS5B03G0043000	Chr5B	18227659	18230690	+	18229174	Chr5B	19054430	19057461	+	19055945	1.0	1.0	collinear
gene:TraesCS5B03G0043100	Chr5B	18235926	18240310	-	18238118	Chr5B	19062283	19066857	-	19064570	1.0	1.0	collinear
gene:TraesCS5B03G0043200	Chr5B	18253033	18254696	-	18253864	Chr5B	19079755	19081402	-	19080578	0.988	0.974	collinear
gene:TraesCS5B03G0043500	Chr5B	18359015	18360093	-	18359554	Chr5B	19171768	19172843	-	19172305	0.997	0.992	collinear
gene:TraesCS5B03G0044100	Chr5B	18442047	18442310	+	18442178	Chr5B	19243927	19244190	+	19244058	1.0	0.988	collinear
gene:TraesCS5B03G0045200	Chr5B	18667645	18668184	+	18667914	Chr5B	19482159	19482698	+	19482428	1.0	1.0	collinear
gene:TraesCS5B03G0045900	Chr5B	18965722	18966648	-	18966185	Chr5B	19785679	19786605	-	19786142	1.0	1.0	collinear
gene:TraesCS5B03G0046000	Chr5B	19030152	19032083	+	19031117	Chr5B	19850599	19852584	+	19851591	1.0	1.0	collinear
gene:TraesCS5B03G0046200	Chr5B	19263083	19264715	+	19263899	Chr5B	20086338	20087970	+	20087154	1.0	1.0	collinear
gene:TraesCS5B03G0046300	Chr5B	19685760	19687547	-	19686653	Chr5B	20508385	20510172	-	20509278	1.0	1.0	collinear
gene:TraesCS5B03G0046400	Chr5B	19702854	19704256	-	19703555	Chr5B	20525496	20526898	-	20526197	1.0	1.0	collinear
gene:TraesCS5B03G0046600	Chr5B	19706358	19707182	-	19706770	Chr5B	20529273	20530097	-	20529685	1.0	1.0	collinear
gene:TraesCS5B03G0046900	Chr5B	19794999	19798528	+	19796763	Chr5B	20618878	20622407	+	20620642	1.0	1.0	collinear
gene:TraesCS5B03G0047100	Chr5B	19818773	19822715	+	19820744	Chr5B	20646604	20650546	+	20648575	1.0	1.0	collinear
gene:TraesCS5B03G0047200	Chr5B	19833123	19835984	+	19834553	Chr5B	20660952	20663813	+	20662382	1.0	1.0	collinear
gene:TraesCS5B03G0047300	Chr5B	19837961	19839826	-	19838893	Chr5B	20665790	20667655	-	20666722	1.0	1.0	collinear
gene:TraesCS5B03G0048400	Chr5B	20033282	20035406	-	20034344	Chr5B	20870349	20872473	-	20871411	1.0	1.0	collinear
gene:TraesCS5B03G0048600	Chr5B	20056666	20058118	-	20057392	Chr5B	20893886	20895338	-	20894612	1.0	1.0	collinear
gene:TraesCS5B03G0048700	Chr5B	20196338	20202385	+	20199361	Chr5B	21036602	21042649	+	21039625	1.0	1.0	collinear
gene:TraesCS5B03G0048900	Chr5B	20252668	20252994	-	20252831	Chr5B	21102518	21102844	-	21102681	1.0	1.0	collinear
gene:TraesCS5B03G0049000	Chr5B	20253889	20254961	+	20254425	Chr5B	21103739	21104811	+	21104275	1.0	1.0	collinear
gene:TraesCS5B03G0049100	Chr5B	20275393	20275719	-	20275556	Chr5B	21126228	21126554	-	21126391	1.0	1.0	collinear
gene:TraesCS5B03G0049200	Chr5B	20276828	20288299	+	20282563	Chr5B	21127663	21139254	+	21133458	1.0	0.997	collinear
gene:TraesCS5B03G0049300	Chr5B	20304988	20305515	-	20305251	Chr5B	21156290	21156817	-	21156553	1.0	1.0	collinear
gene:TraesCS5B03G0049400	Chr5B	20311900	20313380	+	20312640	Chr5B	21163202	21164682	+	21163942	1.0	1.0	collinear
gene:TraesCS5B03G0050000	Chr5B	20393384	20406130	+	20399757	Chr5B	21248322	21261093	+	21254707	1.0	1.0	collinear
gene:TraesCS5B03G0050100	Chr5B	20409003	20410073	-	20409538	Chr5B	21263890	21264960	-	21264425	1.0	1.0	collinear
gene:TraesCS5B03G0050200	Chr5B	20863179	20864787	-	20863983	Chr5B	21733166	21734774	-	21733970	1.0	1.0	collinear
gene:TraesCS5B03G0050400	Chr5B	20881242	20887011	+	20884126	Chr5B	21751025	21756884	+	21753954	1.0	1.0	collinear
gene:TraesCS5B03G0050500	Chr5B	20888765	20894114	-	20891439	Chr5B	21758638	21763987	-	21761312	1.0	1.0	collinear
gene:TraesCS5B03G0050600	Chr5B	20903175	20905102	-	20904138	Chr5B	21772967	21774894	-	21773930	1.0	1.0	collinear
gene:TraesCS5B03G0050700	Chr5B	20906430	20907670	-	20907050	Chr5B	21776221	21777461	-	21776841	1.0	0.996	collinear
gene:TraesCS5B03G0050800	Chr5B	20908341	20909100	+	20908720	Chr5B	21794305	21795064	+	21794684	1.0	0.997	collinear
gene:TraesCS5B03G0050900	Chr5B	20924632	20925159	+	20924895	Chr5B	21778226	21778752	+	21778489	0.998	0.996	collinear
gene:TraesCS5B03G0051000	Chr5B	20962087	20966390	+	20964238	Chr5B	21853047	21857547	+	21855297	0.995	0.988	collinear
gene:TraesCS5B03G0051300	Chr5B	21045880	21048235	-	21047057	Chr5B	21945036	21947777	-	21946406	1.0	0.995	collinear
gene:TraesCS5B03G0051400	Chr5B	21063402	21066829	+	21065115	Chr5B	21964412	21966341	+	21965376	0.922	0.92	collinear
gene:TraesCS5B03G0051500	Chr5B	21067129	21068070	-	21067599	Chr5B	21966641	21967584	-	21967112	1.0	0.995	collinear
gene:TraesCS5B03G0052300	Chr5B	21339653	21339907	+	21339780	Chr5B	22053932	22054186	+	22054059	1.0	0.984	collinear
gene:TraesCS5B03G0052600	Chr5B	21384375	21386198	+	21385286	Chr5B	22129385	22131208	+	22130296	1.0	0.993	collinear
gene:TraesCS5B03G0053200	Chr5B	21412101	21417989	-	21415045	Chr5B	22157761	22163649	-	22160705	1.0	0.999	collinear
gene:TraesCS5B03G0053500	Chr5B	21627713	21632715	+	21630214	Chr5B	22391499	22396500	+	22393999	1.0	0.999	collinear
gene:TraesCS5B03G0053600	Chr5B	21637412	21640309	+	21638860	Chr5B	22399601	22402498	+	22401049	1.0	0.997	collinear
gene:TraesCS5B03G0053800	Chr5B	21751116	21753413	+	21752264	Chr5B	22542570	22544903	+	22543736	0.996	0.96	collinear
gene:TraesCS5B03G0053900	Chr5B	21758565	21761308	+	21759936	Chr5B	22549538	22552278	+	22550908	0.997	0.994	collinear
gene:TraesCS5B03G0054000	Chr5B	21761757	21765503	-	21763630	Chr5B	22552739	22556484	-	22554611	1.0	0.998	collinear
gene:TraesCS5B03G0054500	Chr5B	21859825	21862127	+	21860976	Chr5B	22599749	22602317	+	22601033	1.0	0.992	collinear
gene:TraesCS5B03G0057700	Chr5B	23643223	23646001	-	23644612	Chr5B	28756197	28758968	+	28757582	0.997	0.996	collinear
gene:TraesCS5B03G0057900	Chr5B	23766570	23771003	-	23768786	Chr5B	28662634	28667096	+	28664865	1.0	0.981	collinear
gene:TraesCS5B03G0058100	Chr5B	23896000	23898756	+	23897378	Chr5B	28469658	28472413	-	28471035	0.999	0.997	collinear
