gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity	segment
gene:TraesCS3D03G0040900	Chr3D	7429965	7433037	+	7431501	Chr3D	8096092	8099164	+	8097628	1.0	1.0	collinear
gene:TraesCS3D03G0041000	Chr3D	7493463	7498234	-	7495848	Chr3D	8159702	8164473	-	8162087	1.0	1.0	collinear
gene:TraesCS3D03G0041300	Chr3D	7522839	7527760	+	7525299	Chr3D	8189746	8194709	+	8192227	1.0	0.961	collinear
gene:TraesCS3D03G0041400	Chr3D	7549339	7550922	+	7550130	Chr3D	8216324	8217907	+	8217115	1.0	0.999	collinear
gene:TraesCS3D03G0041800	Chr3D	7585847	7589830	+	7587838	Chr3D	8253185	8257168	+	8255176	1.0	0.999	collinear
gene:TraesCS3D03G0041900	Chr3D	7590335	7591628	+	7590981	Chr3D	8257673	8258966	+	8258319	1.0	1.0	collinear
gene:TraesCS3D03G0042300	Chr3D	7601444	7609251	-	7605347	Chr3D	8268975	8276984	-	8272979	1.0	1.0	collinear
gene:TraesCS3D03G0042400	Chr3D	7690390	7691435	+	7690912	Chr3D	8358202	8359247	+	8358724	1.0	1.0	collinear
gene:TraesCS3D03G0043300	Chr3D	8138893	8140566	+	8139729	Chr3D	8810951	8812624	+	8811787	1.0	1.0	collinear
gene:TraesCS3D03G0043500	Chr3D	8239258	8242083	+	8240670	Chr3D	8909791	8912616	+	8911203	1.0	1.0	collinear
gene:TraesCS3D03G0043600	Chr3D	8277487	8280089	+	8278788	Chr3D	8948154	8950756	+	8949455	1.0	1.0	collinear
gene:TraesCS3D03G0043700	Chr3D	8320259	8321415	+	8320837	Chr3D	8989450	8990606	+	8990028	1.0	1.0	collinear
gene:TraesCS3D03G0043900	Chr3D	8328071	8333098	-	8330584	Chr3D	8997561	9002587	-	9000074	1.0	1.0	collinear
gene:TraesCS3D03G0044100	Chr3D	8356379	8357707	+	8357043	Chr3D	9025488	9026816	+	9026152	1.0	1.0	collinear
gene:TraesCS3D03G0044200	Chr3D	8372701	8373950	+	8373325	Chr3D	9041812	9043061	+	9042436	1.0	1.0	collinear
gene:TraesCS3D03G0044300	Chr3D	8426587	8429482	+	8428034	Chr3D	9095848	9098743	+	9097295	1.0	1.0	collinear
gene:TraesCS3D03G0044600	Chr3D	8487360	8497127	-	8492243	Chr3D	9150951	9160720	-	9155835	1.0	0.999	collinear
gene:TraesCS3D03G0044700	Chr3D	8505458	8522068	-	8513763	Chr3D	9168763	9185375	-	9177069	1.0	1.0	collinear
gene:TraesCS3D03G0045000	Chr3D	8552322	8561666	+	8556994	Chr3D	9215630	9224974	+	9220302	1.0	1.0	collinear
gene:TraesCS3D03G0045300	Chr3D	8683024	8688361	-	8685692	Chr3D	9346732	9352069	-	9349400	1.0	1.0	collinear
gene:TraesCS3D03G0045500	Chr3D	8812791	8813102	-	8812946	Chr3D	9474822	9475133	-	9474977	1.0	1.0	collinear
gene:TraesCS3D03G0045600	Chr3D	8820162	8829812	-	8824987	Chr3D	9482559	9492207	-	9487383	0.999	0.999	collinear
gene:TraesCS3D03G0045700	Chr3D	8832917	8833534	-	8833225	Chr3D	9495503	9496120	-	9495811	1.0	1.0	collinear
gene:TraesCS3D03G0045800	Chr3D	8837581	8838578	+	8838079	Chr3D	9500349	9501346	+	9500847	1.0	1.0	collinear
gene:TraesCS3D03G0046000	Chr3D	8866479	8868089	+	8867284	Chr3D	9532874	9534484	+	9533679	1.0	0.999	collinear
gene:TraesCS3D03G0046200	Chr3D	8890606	8892415	+	8891510	Chr3D	9557473	9559282	+	9558377	1.0	1.0	collinear
gene:TraesCS3D03G0046300	Chr3D	8905756	8907633	+	8906694	Chr3D	9572623	9574500	+	9573561	1.0	1.0	collinear
gene:TraesCS3D03G0046500	Chr3D	8914290	8915894	+	8915092	Chr3D	9580392	9581996	+	9581194	1.0	1.0	collinear
gene:TraesCS3D03G0046800	Chr3D	8949746	8953588	-	8951667	Chr3D	9620461	9624303	-	9622382	1.0	1.0	collinear
gene:TraesCS3D03G0047200	Chr3D	9040120	9042595	-	9041357	Chr3D	9716126	9718601	-	9717363	1.0	1.0	collinear
gene:TraesCS3D03G0047300	Chr3D	9045663	9046706	+	9046184	Chr3D	9722047	9723090	+	9722568	1.0	1.0	collinear
gene:TraesCS3D03G0047400	Chr3D	9067415	9071466	+	9069440	Chr3D	9743795	9747889	+	9745842	1.0	0.999	collinear
gene:TraesCS3D03G0047500	Chr3D	9090174	9091806	+	9090990	Chr3D	9767211	9768843	+	9768027	1.0	1.0	collinear
gene:TraesCS3D03G0047600	Chr3D	9094624	9095960	+	9095292	Chr3D	9771569	9772905	+	9772237	1.0	1.0	collinear
gene:TraesCS3D03G0047800	Chr3D	9103707	9104725	-	9104216	Chr3D	9780643	9781661	-	9781152	1.0	1.0	collinear
gene:TraesCS3D03G0048000	Chr3D	9171904	9173677	+	9172790	Chr3D	9849335	9851108	+	9850221	1.0	1.0	collinear
gene:TraesCS3D03G0048100	Chr3D	9216227	9217955	+	9217091	Chr3D	9894089	9895817	+	9894953	1.0	0.999	collinear
gene:TraesCS3D03G0048300	Chr3D	9262697	9264364	+	9263530	Chr3D	9941098	9942765	+	9941931	1.0	0.998	collinear
gene:TraesCS3D03G0048600	Chr3D	9283273	9285881	+	9284577	Chr3D	9962078	9964686	+	9963382	1.0	1.0	collinear
gene:TraesCS3D03G0048700	Chr3D	9288987	9289975	+	9289481	Chr3D	9967800	9968787	+	9968293	1.0	1.0	collinear
gene:TraesCS3D03G0048900	Chr3D	9385721	9389682	-	9387701	Chr3D	10065738	10069699	-	10067718	1.0	1.0	collinear
gene:TraesCS3D03G0049000	Chr3D	9410879	9412043	+	9411461	Chr3D	10091492	10092656	+	10092074	1.0	1.0	collinear
gene:TraesCS3D03G0049100	Chr3D	9414889	9420217	-	9417553	Chr3D	10095502	10100830	-	10098166	1.0	1.0	collinear
gene:TraesCS3D03G0049600	Chr3D	9599209	9600993	+	9600101	Chr3D	10280705	10282489	+	10281597	1.0	0.999	collinear
gene:TraesCS3D03G0049700	Chr3D	9601039	9602599	+	9601819	Chr3D	10282535	10284095	+	10283315	1.0	1.0	collinear
gene:TraesCS3D03G0049800	Chr3D	9642912	9645761	-	9644336	Chr3D	10324073	10326922	-	10325497	1.0	1.0	collinear
gene:TraesCS3D03G0049900	Chr3D	9696728	9705737	-	9701232	Chr3D	10378468	10387770	-	10383119	1.0	1.0	collinear
gene:TraesCS3D03G0050200	Chr3D	9843184	9844949	-	9844066	Chr3D	10527000	10528765	-	10527882	1.0	1.0	collinear
gene:TraesCS3D03G0050300	Chr3D	9908667	9910624	-	9909645	Chr3D	10590962	10592919	-	10591940	1.0	1.0	collinear
gene:TraesCS3D03G0050700	Chr3D	10093256	10096556	+	10094906	Chr3D	10777423	10780724	+	10779073	1.0	0.999	collinear
gene:TraesCS3D03G0050900	Chr3D	10179632	10180891	-	10180261	Chr3D	10862834	10864093	-	10863463	1.0	1.0	collinear
gene:TraesCS3D03G0051000	Chr3D	10193063	10195809	-	10194436	Chr3D	10876281	10879027	-	10877654	1.0	1.0	collinear
gene:TraesCS3D03G0051800	Chr3D	10347697	10348291	-	10347994	Chr3D	11032168	11032762	-	11032465	1.0	0.995	collinear
gene:TraesCS3D03G0052000	Chr3D	10367251	10369760	-	10368505	Chr3D	11052723	11055232	-	11053977	1.0	1.0	collinear
gene:TraesCS3D03G0052200	Chr3D	10412012	10415061	+	10413536	Chr3D	11104221	11107270	+	11105745	1.0	1.0	collinear
gene:TraesCS3D03G0052300	Chr3D	10417155	10419866	+	10418510	Chr3D	11109364	11112075	+	11110719	1.0	1.0	collinear
gene:TraesCS3D03G0052400	Chr3D	10474435	10478449	-	10476442	Chr3D	11166927	11170941	-	11168934	1.0	1.0	collinear
gene:TraesCS3D03G0052600	Chr3D	10523717	10524844	+	10524280	Chr3D	11216589	11217735	+	11217162	0.977	0.924	collinear
gene:TraesCS3D03G0052800	Chr3D	10599469	10601719	+	10600594	Chr3D	11293242	11295492	+	11294367	1.0	1.0	collinear
gene:TraesCS3D03G0053000	Chr3D	10616718	10619972	+	10618345	Chr3D	11310227	11313481	+	11311854	1.0	1.0	collinear
gene:TraesCS3D03G0053100	Chr3D	10620906	10626048	-	10623477	Chr3D	11314901	11320280	-	11317590	1.0	1.0	collinear
gene:TraesCS3D03G0053200	Chr3D	10632072	10633414	+	10632743	Chr3D	11326292	11327634	+	11326963	1.0	1.0	collinear
gene:TraesCS3D03G0053400	Chr3D	10679533	10680785	+	10680159	Chr3D	11374102	11375354	+	11374728	1.0	1.0	collinear
gene:TraesCS3D03G0053500	Chr3D	10703482	10703703	-	10703592	Chr3D	11399916	11400137	-	11400026	1.0	1.0	collinear
gene:TraesCS3D03G0053600	Chr3D	10759523	10760607	+	10760065	Chr3D	11450805	11451889	+	11451347	1.0	1.0	collinear
gene:TraesCS3D03G0053700	Chr3D	10778523	10779359	-	10778941	Chr3D	11470478	11471314	-	11470896	1.0	1.0	collinear
gene:TraesCS3D03G0054000	Chr3D	10852987	10853766	-	10853376	Chr3D	11545230	11546009	-	11545619	1.0	1.0	collinear
gene:TraesCS3D03G0054300	Chr3D	10941650	10943429	+	10942539	Chr3D	11633954	11635733	+	11634843	1.0	1.0	collinear
gene:TraesCS3D03G0054500	Chr3D	11120492	11122426	-	11121459	Chr3D	11814687	11816621	-	11815654	1.0	1.0	collinear
gene:TraesCS3D03G0054800	Chr3D	11252272	11253486	-	11252879	Chr3D	11941772	11942986	-	11942379	1.0	1.0	collinear
gene:TraesCS3D03G0054900	Chr3D	11286658	11287556	+	11287107	Chr3D	11976728	11977626	+	11977177	1.0	1.0	collinear
gene:TraesCS3D03G0055000	Chr3D	11295083	11317146	+	11306114	Chr3D	11985370	12007596	+	11996483	1.0	1.0	collinear
gene:TraesCS3D03G0055300	Chr3D	11322770	11324427	+	11323598	Chr3D	12013657	12015314	+	12014485	1.0	1.0	collinear
gene:TraesCS3D03G0055200	Chr3D	11319775	11327829	-	11323802	Chr3D	12010662	12018719	-	12014690	1.0	1.0	collinear
gene:TraesCS3D03G0055400	Chr3D	11331377	11332102	+	11331739	Chr3D	12022528	12023253	+	12022890	1.0	1.0	collinear
gene:TraesCS3D03G0055600	Chr3D	11353894	11355493	+	11354693	Chr3D	12045385	12046984	+	12046184	1.0	0.999	collinear
gene:TraesCS3D03G0055900	Chr3D	11376093	11377937	-	11377015	Chr3D	12067860	12069704	-	12068782	1.0	1.0	collinear
gene:TraesCS3D03G0056000	Chr3D	11393436	11394749	-	11394092	Chr3D	12085199	12086512	-	12085855	1.0	1.0	collinear
gene:TraesCS3D03G0056200	Chr3D	11405206	11409716	-	11407461	Chr3D	12096828	12101732	-	12099280	1.0	1.0	collinear
gene:TraesCS3D03G0056600	Chr3D	11534102	11536601	+	11535351	Chr3D	12227181	12229680	+	12228430	1.0	1.0	collinear
gene:TraesCS3D03G0056700	Chr3D	11540557	11543658	-	11542107	Chr3D	12233636	12236737	-	12235186	1.0	1.0	collinear
gene:TraesCS3D03G0056800	Chr3D	11550973	11552851	+	11551912	Chr3D	12244402	12246280	+	12245341	1.0	1.0	collinear
gene:TraesCS3D03G0057000	Chr3D	11559878	11561362	+	11560620	Chr3D	12253537	12255021	+	12254279	1.0	1.0	collinear
gene:TraesCS3D03G0057300	Chr3D	11689821	11691280	+	11690550	Chr3D	12388975	12390434	+	12389704	1.0	1.0	collinear
gene:TraesCS3D03G0057400	Chr3D	11705237	11710330	+	11707783	Chr3D	12404391	12409484	+	12406937	1.0	1.0	collinear
gene:TraesCS3D03G0057500	Chr3D	11713717	11720888	+	11717302	Chr3D	12413961	12420153	+	12417057	0.987	0.987	collinear
gene:TraesCS3D03G0057600	Chr3D	11729168	11730860	-	11730014	Chr3D	12428433	12430125	-	12429279	1.0	1.0	collinear
