gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity	segment
gene:TraesCS6A03G0007100	Chr6A	2203802	2204371	+	2204086	Chr6A	739463	740021	-	739742	1.0	0.988	collinear
gene:TraesCS6A03G0007500	Chr6A	2212597	2221548	-	2217072	Chr6A	720934	730011	+	725472	1.0	0.994	collinear
gene:TraesCS6A03G0007800	Chr6A	2268384	2269573	+	2268978	Chr6A	631226	632418	-	631822	1.0	0.988	collinear
gene:TraesCS6A03G0007900	Chr6A	2282496	2284138	-	2283317	Chr6A	615491	617098	+	616294	0.976	0.961	collinear
gene:TraesCS6A03G0008200	Chr6A	2360136	2366375	+	2363255	Chr6A	594971	596257	-	595614	0.986	0.982	collinear
gene:TraesCS6A03G0009100	Chr6A	2436943	2441208	+	2439075	Chr6A	581669	586575	-	584122	1.0	0.998	collinear
gene:TraesCS6A03G0009400	Chr6A	2451784	2453964	+	2452874	Chr6A	568640	570820	-	569730	1.0	0.998	collinear
gene:TraesCS6A03G0009500	Chr6A	2472064	2474776	+	2473420	Chr6A	561851	564531	-	563191	0.984	0.977	collinear
gene:TraesCS6A03G0010100	Chr6A	2492564	2499034	+	2495799	Chr6A	479767	486242	-	483004	0.999	0.992	collinear
gene:TraesCS6A03G0010200	Chr6A	2510567	2511779	+	2511173	Chr6A	466806	468018	-	467412	1.0	0.997	collinear
gene:TraesCS6A03G0010300	Chr6A	2522326	2525232	+	2523779	Chr6A	440906	443820	-	442363	0.999	0.99	collinear
gene:TraesCS6A03G0010400	Chr6A	2534695	2537409	+	2536052	Chr6A	427492	430195	-	428843	0.982	0.968	collinear
gene:TraesCS6A03G0010800	Chr6A	2677756	2680999	+	2679377	Chr6A	160133	163987	-	162060	1.0	0.988	collinear
gene:TraesCS6A03G0010900	Chr6A	2692132	2692392	-	2692262	Chr6A	148833	149093	+	148963	1.0	1.0	collinear
gene:TraesCS6A03G0011100	Chr6A	2724971	2727654	-	2726312	Chr6A	113810	116394	+	115102	0.996	0.977	collinear
gene:TraesCS6A03G0011500	Chr6A	2767759	2769038	-	2768398	Chr6A	49938	51220	+	50579	1.0	0.992	collinear
gene:TraesCS6A03G0011700	Chr6A	2780187	2780928	-	2780557	Chr6A	25464	26205	+	25834	1.0	0.992	collinear
gene:TraesCS6A03G0011900	Chr6A	2793785	2794712	-	2794248	Chr6A	11569	12518	+	12043	1.0	0.966	collinear
gene:TraesCS6A03G0012200	Chr6A	2819892	2823290	-	2821591	Chr6A	3542214	3545597	+	3543905	0.988	0.984	collinear
gene:TraesCS6A03G0012600	Chr6A	2942228	2947777	+	2945002	Chr6A	3391737	3397174	-	3394455	1.0	0.997	collinear
gene:TraesCS6A03G0012800	Chr6A	2952615	2956528	-	2954571	Chr6A	3382997	3386909	+	3384953	1.0	0.997	collinear
gene:TraesCS6A03G0013300	Chr6A	3493875	3497254	-	3495564	Chr6A	3862883	3866263	-	3864573	1.0	0.995	collinear
gene:TraesCS6A03G0013400	Chr6A	3501820	3502695	-	3502257	Chr6A	3876753	3877629	-	3877191	1.0	0.996	collinear
gene:TraesCS6A03G0013500	Chr6A	3505130	3509572	-	3507351	Chr6A	3880040	3883825	-	3881932	1.0	0.995	collinear
gene:TraesCS6A03G0013700	Chr6A	3526852	3527448	+	3527150	Chr6A	3897246	3897842	+	3897544	1.0	1.0	collinear
gene:TraesCS6A03G0013800	Chr6A	3528505	3529406	+	3528955	Chr6A	3898898	3899745	+	3899321	0.94	0.937	collinear
gene:TraesCS6A03G0014100	Chr6A	3568117	3572740	+	3570428	Chr6A	4065083	4069738	+	4067410	1.0	0.97	collinear
gene:TraesCS6A03G0014200	Chr6A	3576627	3578939	+	3577783	Chr6A	4073559	4075873	+	4074716	1.0	0.994	collinear
gene:TraesCS6A03G0014800	Chr6A	3702665	3706690	+	3704677	Chr6A	4196233	4200324	+	4198278	1.0	0.996	collinear
gene:TraesCS6A03G0015000	Chr6A	3729503	3735623	+	3732563	Chr6A	4230760	4236881	+	4233820	1.0	0.996	collinear
gene:TraesCS6A03G0015200	Chr6A	3748307	3752517	+	3750412	Chr6A	4239542	4243752	+	4241647	1.0	0.996	collinear
gene:TraesCS6A03G0015300	Chr6A	3778599	3780690	+	3779644	Chr6A	4252606	4254703	+	4253654	1.0	0.982	collinear
gene:TraesCS6A03G0015400	Chr6A	3791624	3795065	+	3793344	Chr6A	4265809	4269129	+	4267469	1.0	0.996	collinear
gene:TraesCS6A03G0015500	Chr6A	3983778	3984395	+	3984086	Chr6A	4440222	4440839	+	4440530	1.0	0.998	collinear
gene:TraesCS6A03G0015600	Chr6A	4015558	4016051	+	4015804	Chr6A	4472705	4473198	+	4472951	1.0	0.991	collinear
gene:TraesCS6A03G0015800	Chr6A	4066078	4066922	+	4066500	Chr6A	4527950	4528797	+	4528373	1.0	0.991	collinear
gene:TraesCS6A03G0016600	Chr6A	4307131	4307625	+	4307378	Chr6A	4754092	4754586	+	4754339	1.0	0.983	collinear
gene:TraesCS6A03G0017000	Chr6A	4373883	4374647	-	4374265	Chr6A	4822938	4823702	-	4823320	1.0	0.996	collinear
gene:TraesCS6A03G0017500	Chr6A	4465472	4467836	+	4466654	Chr6A	4908477	4910856	+	4909666	1.0	0.994	collinear
gene:TraesCS6A03G0017600	Chr6A	4467915	4470370	+	4469142	Chr6A	4910935	4913389	+	4912162	1.0	0.978	collinear
gene:TraesCS6A03G0017800	Chr6A	4482773	4484432	+	4483602	Chr6A	4921496	4923053	+	4922274	0.933	0.917	collinear
gene:TraesCS6A03G0017900	Chr6A	4540850	4543144	-	4541997	Chr6A	4958572	4960869	-	4959720	1.0	0.967	collinear
gene:TraesCS6A03G0018100	Chr6A	4566908	4568998	-	4567953	Chr6A	4982997	4985097	-	4984047	0.997	0.988	collinear
gene:TraesCS6A03G0018400	Chr6A	4646078	4648289	-	4647183	Chr6A	5328315	5330628	-	5329471	0.996	0.96	collinear
gene:TraesCS6A03G0018600	Chr6A	4650144	4650962	-	4650553	Chr6A	5332351	5333175	-	5332763	0.982	0.932	collinear
gene:TraesCS6A03G0018800	Chr6A	4707838	4709462	+	4708650	Chr6A	5355931	5357557	+	5356744	1.0	0.983	collinear
gene:TraesCS6A03G0019500	Chr6A	4996845	4997894	+	4997369	Chr6A	5466418	5467449	-	5466933	0.982	0.959	collinear
gene:TraesCS6A03G0020500	Chr6A	5805544	5807529	+	5806536	Chr6A	6138830	6140815	+	6139822	1.0	0.981	collinear
gene:TraesCS6A03G0022200	Chr6A	6352582	6353978	-	6353280	Chr6A	5535932	5537346	-	5536639	0.979	0.968	collinear
gene:TraesCS6A03G0023100	Chr6A	6509916	6510644	+	6510280	Chr6A	6212597	6213325	+	6212961	1.0	0.984	collinear
gene:TraesCS6A03G0023200	Chr6A	6524784	6526124	-	6525454	Chr6A	6219485	6220825	-	6220155	1.0	0.982	collinear
gene:TraesCS6A03G0023700	Chr6A	6596976	6599759	-	6598367	Chr6A	6253074	6256148	-	6254611	0.997	0.985	collinear
gene:TraesCS6A03G0023800	Chr6A	6622241	6625659	-	6623950	Chr6A	6277243	6280669	-	6278956	0.994	0.965	collinear
gene:TraesCS6A03G0023900	Chr6A	6626599	6627983	-	6627291	Chr6A	6281359	6282744	-	6282051	1.0	0.962	collinear
gene:TraesCS6A03G0024000	Chr6A	6629538	6630206	-	6629872	Chr6A	6284282	6284950	-	6284616	1.0	0.971	collinear
gene:TraesCS6A03G0024300	Chr6A	6660567	6667306	+	6663936	Chr6A	6299874	6306613	+	6303243	0.968	0.957	collinear
gene:TraesCS6A03G0024600	Chr6A	6774114	6781537	-	6777825	Chr6A	6401694	6409154	-	6405424	1.0	0.982	collinear
gene:TraesCS6A03G0024900	Chr6A	6804836	6805735	-	6805285	Chr6A	6429125	6430018	-	6429571	1.0	0.98	collinear
gene:TraesCS6A03G0025400	Chr6A	6851548	6858477	-	6855012	Chr6A	6517630	6524018	-	6520824	1.0	0.989	collinear
gene:TraesCS6A03G0025600	Chr6A	6902719	6905185	+	6903952	Chr6A	6556420	6558588	+	6557504	1.0	0.988	collinear
gene:TraesCS6A03G0025800	Chr6A	6905399	6906874	-	6906136	Chr6A	6558807	6560524	-	6559665	1.0	0.984	collinear
gene:TraesCS6A03G0027100	Chr6A	7152663	7153604	-	7153133	Chr6A	6565896	6566838	-	6566367	1.0	0.974	collinear
gene:TraesCS6A03G0027200	Chr6A	7157642	7159485	+	7158563	Chr6A	6570923	6572734	+	6571828	0.975	0.959	collinear
gene:TraesCS6A03G0027300	Chr6A	7168596	7170287	-	7169441	Chr6A	6635340	6637031	-	6636185	1.0	0.988	collinear
gene:TraesCS6A03G0027400	Chr6A	7196854	7200678	+	7198766	Chr6A	6649460	6653288	+	6651374	0.999	0.983	collinear
gene:TraesCS6A03G0028000	Chr6A	7235005	7238338	+	7236671	Chr6A	6862231	6865559	+	6863895	0.998	0.989	collinear
gene:TraesCS6A03G0028200	Chr6A	7482648	7485990	+	7484319	Chr6A	7039168	7042518	+	7040843	0.991	0.955	collinear
gene:TraesCS6A03G0029200	Chr6A	7851077	7857869	+	7854473	Chr6A	7211200	7218478	+	7214839	1.0	0.985	collinear
gene:TraesCS6A03G0029300	Chr6A	7884487	7896338	-	7890412	Chr6A	7234542	7246487	-	7240514	1.0	0.905	collinear
gene:TraesCS6A03G0029900	Chr6A	8006338	8010273	+	8008305	Chr6A	7482994	7486795	+	7484894	0.972	0.94	collinear
gene:TraesCS6A03G0030000	Chr6A	8012421	8019811	+	8016116	Chr6A	7487782	7495159	+	7491470	0.995	0.97	collinear
gene:TraesCS6A03G0030500	Chr6A	8088519	8089226	-	8088872	Chr6A	7513768	7514482	-	7514125	1.0	0.974	collinear
gene:TraesCS6A03G0030700	Chr6A	8173780	8176435	-	8175107	Chr6A	7669082	7671719	-	7670400	0.971	0.926	collinear
gene:TraesCS6A03G0032100	Chr6A	8453662	8456939	-	8455300	Chr6A	7774693	7777970	-	7776331	1.0	1.0	collinear
gene:TraesCS6A03G0032400	Chr6A	8464780	8465505	-	8465142	Chr6A	7785766	7786491	-	7786128	1.0	0.998	collinear
gene:TraesCS6A03G0032500	Chr6A	8465688	8466935	-	8466311	Chr6A	7786675	7787926	-	7787300	1.0	0.993	collinear
gene:TraesCS6A03G0032600	Chr6A	8480777	8483787	+	8482282	Chr6A	7801963	7804949	+	7803456	1.0	0.994	collinear
gene:TraesCS6A03G0033800	Chr6A	8672781	8673413	-	8673097	Chr6A	8231319	8231951	-	8231635	1.0	0.995	collinear
gene:TraesCS6A03G0034000	Chr6A	8675368	8676936	-	8676152	Chr6A	8233900	8235471	-	8234685	1.0	0.995	collinear
gene:TraesCS6A03G0034100	Chr6A	8871064	8872769	-	8871916	Chr6A	8414703	8416408	-	8415555	1.0	0.995	collinear
gene:TraesCS6A03G0034200	Chr6A	8972166	8973845	+	8973005	Chr6A	8518780	8520450	+	8519615	0.994	0.991	collinear
gene:TraesCS6A03G0034300	Chr6A	8997549	8999123	+	8998336	Chr6A	8543292	8544869	+	8544080	1.0	0.987	collinear
gene:TraesCS6A03G0034500	Chr6A	9005874	9007685	-	9006779	Chr6A	8551712	8553523	-	8552617	1.0	0.997	collinear
gene:TraesCS6A03G0034700	Chr6A	9243241	9251040	+	9247140	Chr6A	8747697	8753972	+	8750834	1.0	0.995	collinear
gene:TraesCS6A03G0034800	Chr6A	9251429	9255197	+	9253313	Chr6A	8754388	8758372	+	8756380	1.0	0.992	collinear
gene:TraesCS6A03G0034900	Chr6A	9257732	9258127	+	9257929	Chr6A	8760908	8761303	+	8761105	1.0	0.997	collinear
gene:TraesCS6A03G0035000	Chr6A	9258228	9258707	+	9258467	Chr6A	8761404	8761884	+	8761644	1.0	0.989	collinear
gene:TraesCS6A03G0035100	Chr6A	9260463	9263599	+	9262031	Chr6A	8763258	8766397	+	8764827	1.0	0.997	collinear
gene:TraesCS6A03G0035200	Chr6A	9265010	9266230	+	9265620	Chr6A	8768061	8769281	+	8768671	1.0	0.987	collinear
gene:TraesCS6A03G0035400	Chr6A	9271095	9276490	+	9273792	Chr6A	8773968	8780808	+	8777388	1.0	0.997	collinear
gene:TraesCS6A03G0035500	Chr6A	9283912	9284858	-	9284385	Chr6A	8787672	8788618	-	8788145	1.0	0.994	collinear
gene:TraesCS6A03G0035900	Chr6A	9444032	9445186	+	9444609	Chr6A	8974818	8975972	+	8975395	1.0	0.998	collinear
gene:TraesCS6A03G0036100	Chr6A	9448531	9449670	+	9449100	Chr6A	8978809	8979919	+	8979364	0.97	0.944	collinear
gene:TraesCS6A03G0036500	Chr6A	9470666	9471235	-	9470950	Chr6A	9005830	9006399	-	9006114	1.0	0.996	collinear
gene:TraesCS6A03G0036600	Chr6A	9473682	9475429	-	9474555	Chr6A	9008999	9010735	-	9009867	0.991	0.903	collinear
gene:TraesCS6A03G0036700	Chr6A	9481564	9485669	-	9483616	Chr6A	9011863	9014395	-	9013129	1.0	0.993	collinear
gene:TraesCS6A03G0037100	Chr6A	9658772	9660162	+	9659467	Chr6A	9203191	9204581	+	9203886	1.0	0.993	collinear
gene:TraesCS6A03G0037200	Chr6A	9665556	9666056	-	9665806	Chr6A	9215387	9215887	-	9215637	1.0	0.994	collinear
gene:TraesCS6A03G0037400	Chr6A	9668873	9669166	+	9669019	Chr6A	9218716	9219009	+	9218862	1.0	0.989	collinear
gene:TraesCS6A03G0037500	Chr6A	9867419	9868633	+	9868026	Chr6A	9414661	9415875	+	9415268	1.0	0.996	collinear
gene:TraesCS6A03G0037600	Chr6A	9877826	9879013	+	9878419	Chr6A	9424638	9425825	+	9425231	1.0	0.982	collinear
gene:TraesCS6A03G0037700	Chr6A	9888984	9893419	-	9891201	Chr6A	9436256	9440871	-	9438563	0.998	0.933	collinear
gene:TraesCS6A03G0038200	Chr6A	9962522	9968219	-	9965370	Chr6A	9508702	9514399	-	9511550	1.0	0.998	collinear
gene:TraesCS6A03G0038400	Chr6A	9979995	9980516	+	9980255	Chr6A	9526741	9527262	+	9527001	1.0	1.0	collinear
gene:TraesCS6A03G0038500	Chr6A	9980644	9981150	+	9980897	Chr6A	9527390	9527896	+	9527643	1.0	1.0	collinear
gene:TraesCS6A03G0038700	Chr6A	9982202	9982945	-	9982573	Chr6A	9528949	9529692	-	9529320	1.0	1.0	collinear
gene:TraesCS6A03G0038800	Chr6A	10020588	10022382	-	10021485	Chr6A	9568214	9570008	-	9569111	1.0	1.0	collinear
gene:TraesCS6A03G0038900	Chr6A	10058301	10060057	-	10059179	Chr6A	9606231	9607987	-	9607109	1.0	1.0	collinear
gene:TraesCS6A03G0039300	Chr6A	10070593	10071054	-	10070823	Chr6A	9618523	9618984	-	9618753	1.0	1.0	collinear
gene:TraesCS6A03G0039500	Chr6A	10195542	10197545	-	10196543	Chr6A	9719835	9721838	-	9720836	1.0	1.0	collinear
gene:TraesCS6A03G0039900	Chr6A	10318880	10322522	-	10320701	Chr6A	9843667	9847309	-	9845488	1.0	1.0	collinear
gene:TraesCS6A03G0040000	Chr6A	10339644	10342926	-	10341285	Chr6A	9864429	9867711	-	9866070	1.0	1.0	collinear
gene:TraesCS6A03G0040300	Chr6A	10363470	10373065	-	10368267	Chr6A	9888592	9898187	-	9893389	1.0	1.0	collinear
gene:TraesCS6A03G0040500	Chr6A	10376015	10380589	+	10378302	Chr6A	9901581	9906155	+	9903868	1.0	0.999	collinear
gene:TraesCS6A03G0041500	Chr6A	10443656	10447229	+	10445442	Chr6A	9909790	9913363	+	9911576	1.0	0.973	collinear
gene:TraesCS6A03G0041800	Chr6A	10500342	10501771	+	10501056	Chr6A	9964243	9965678	+	9964960	1.0	0.994	collinear
gene:TraesCS6A03G0042300	Chr6A	10631402	10634755	+	10633078	Chr6A	10059303	10062612	+	10060957	0.961	0.927	collinear
gene:TraesCS6A03G0042400	Chr6A	10635627	10643113	+	10639370	Chr6A	10063286	10070761	+	10067023	0.997	0.994	collinear
gene:TraesCS6A03G0042600	Chr6A	10650636	10652928	+	10651782	Chr6A	10088274	10090640	+	10089457	1.0	0.963	collinear
gene:TraesCS6A03G0042700	Chr6A	10653443	10656426	+	10654934	Chr6A	10091150	10094133	+	10092641	1.0	0.997	collinear
gene:TraesCS6A03G0042800	Chr6A	10661528	10662935	+	10662231	Chr6A	10099260	10100667	+	10099963	1.0	0.997	collinear
gene:TraesCS6A03G0043100	Chr6A	10670192	10670905	+	10670548	Chr6A	10116122	10116835	+	10116478	1.0	0.987	collinear
gene:TraesCS6A03G0045600	Chr6A	11259162	11259797	+	11259479	Chr6A	10210649	10211284	+	10210966	1.0	0.979	collinear
gene:TraesCS6A03G0046500	Chr6A	11448235	11448726	-	11448480	Chr6A	10322774	10323265	-	10323019	1.0	0.995	collinear
gene:TraesCS6A03G0046900	Chr6A	11703980	11704663	+	11704321	Chr6A	10465502	10466185	+	10465843	1.0	0.991	collinear
gene:TraesCS6A03G0047100	Chr6A	11710351	11716441	-	11713396	Chr6A	10471896	10477976	-	10474936	1.0	0.999	collinear
gene:TraesCS6A03G0047200	Chr6A	11732357	11734791	+	11733574	Chr6A	10503998	10506633	+	10505315	0.998	0.994	collinear
gene:TraesCS6A03G0047400	Chr6A	11748554	11752916	+	11750735	Chr6A	10536481	10540850	+	10538665	0.999	0.994	collinear
gene:TraesCS6A03G0047500	Chr6A	11813604	11822722	+	11818163	Chr6A	10600626	10609863	+	10605244	0.999	0.925	collinear
gene:TraesCS6A03G0047600	Chr6A	11824823	11827423	-	11826123	Chr6A	10611937	10614519	-	10613228	0.994	0.989	collinear
gene:TraesCS6A03G0048200	Chr6A	12064955	12067107	+	12066031	Chr6A	10751248	10753547	+	10752397	0.998	0.995	collinear
gene:TraesCS6A03G0048400	Chr6A	12068383	12073209	-	12070796	Chr6A	10754807	10759560	-	10757183	0.985	0.974	collinear
gene:TraesCS6A03G0048500	Chr6A	12083942	12088123	-	12086032	Chr6A	10768398	10772598	-	10770498	1.0	0.974	collinear
gene:TraesCS6A03G0048700	Chr6A	12094210	12095265	+	12094737	Chr6A	10884598	10885653	+	10885125	1.0	0.982	collinear
gene:TraesCS6A03G0048900	Chr6A	12136731	12137926	+	12137328	Chr6A	10963181	10964373	+	10963777	0.997	0.964	collinear
gene:TraesCS6A03G0049100	Chr6A	12493877	12494758	+	12494317	Chr6A	11029909	11030790	+	11030349	1.0	0.981	collinear
gene:TraesCS6A03G0049200	Chr6A	12498776	12499744	-	12499260	Chr6A	11034438	11035376	-	11034907	0.969	0.952	collinear
gene:TraesCS6A03G0050400	Chr6A	12818166	12818997	-	12818581	Chr6A	11343438	11344277	-	11343857	1.0	0.906	collinear
gene:TraesCS6A03G0050600	Chr6A	12837260	12838301	-	12837780	Chr6A	11346421	11347445	-	11346933	0.984	0.95	collinear
gene:TraesCS6A03G0050900	Chr6A	12958683	12962150	-	12960416	Chr6A	11625895	11629271	-	11627583	0.999	0.977	collinear
gene:TraesCS6A03G0051000	Chr6A	12972559	12975757	-	12974158	Chr6A	11656172	11659365	-	11657768	1.0	0.98	collinear
gene:TraesCS6A03G0051100	Chr6A	12991754	12995043	-	12993398	Chr6A	11666967	11670230	-	11668598	0.993	0.933	collinear
gene:TraesCS6A03G0051900	Chr6A	13191572	13192475	-	13192023	Chr6A	11771044	11771949	-	11771496	0.983	0.947	collinear
gene:TraesCS6A03G0052000	Chr6A	13240709	13241887	-	13241298	Chr6A	11848309	11849487	-	11848898	1.0	0.985	collinear
gene:TraesCS6A03G0052200	Chr6A	13283523	13286022	-	13284772	Chr6A	11892850	11895349	-	11894099	1.0	0.987	collinear
gene:TraesCS6A03G0052500	Chr6A	13363237	13365679	+	13364458	Chr6A	11972243	11974695	+	11973469	1.0	0.995	collinear
gene:TraesCS6A03G0052800	Chr6A	13452977	13456276	+	13454626	Chr6A	12038908	12042128	+	12040518	0.974	0.934	collinear
gene:TraesCS6A03G0053100	Chr6A	13514651	13516894	-	13515772	Chr6A	12058387	12060641	-	12059514	0.993	0.96	collinear
gene:TraesCS6A03G0053200	Chr6A	13528644	13530113	+	13529378	Chr6A	12073712	12075181	+	12074446	1.0	0.987	collinear
gene:TraesCS6A03G0053800	Chr6A	13679229	13683414	+	13681321	Chr6A	12252515	12256767	+	12254641	1.0	0.968	collinear
gene:TraesCS6A03G0053900	Chr6A	13684327	13686423	-	13685375	Chr6A	12257504	12259740	-	12258622	1.0	0.97	collinear
gene:TraesCS6A03G0054100	Chr6A	13708034	13709236	+	13708635	Chr6A	12289632	12290876	+	12290254	1.0	0.946	collinear
gene:TraesCS6A03G0054700	Chr6A	13779362	13787511	+	13783436	Chr6A	12322697	12330844	+	12326770	0.997	0.984	collinear
gene:TraesCS6A03G0055000	Chr6A	13814362	13814901	+	13814631	Chr6A	12592741	12593280	+	12593010	1.0	0.996	collinear
gene:TraesCS6A03G0055200	Chr6A	13825479	13827181	-	13826330	Chr6A	12601419	12603120	-	12602269	0.999	0.972	collinear
gene:TraesCS6A03G0055300	Chr6A	13865987	13874288	+	13870137	Chr6A	12623563	12631221	+	12627392	0.94	0.918	collinear
gene:TraesCS6A03G0055600	Chr6A	14017545	14019339	-	14018442	Chr6A	12741097	12742842	-	12741969	0.968	0.933	collinear
gene:TraesCS6A03G0056000	Chr6A	14228359	14230494	-	14229426	Chr6A	12907744	12909867	-	12908805	0.996	0.972	collinear
gene:TraesCS6A03G0056100	Chr6A	14249390	14250855	+	14250122	Chr6A	12947784	12949249	+	12948516	1.0	0.981	collinear
gene:TraesCS6A03G0056500	Chr6A	14282648	14284420	-	14283534	Chr6A	12967986	12969774	-	12968880	1.0	0.984	collinear
gene:TraesCS6A03G0056700	Chr6A	14340565	14341448	+	14341006	Chr6A	13024329	13025212	+	13024770	1.0	0.986	collinear
gene:TraesCS6A03G0056800	Chr6A	14349724	14350977	-	14350350	Chr6A	13068527	13069780	-	13069153	1.0	1.0	collinear
gene:TraesCS6A03G0056900	Chr6A	14397194	14407207	+	14402200	Chr6A	13116775	13126788	+	13121781	1.0	1.0	collinear
gene:TraesCS6A03G0057300	Chr6A	14450508	14454908	+	14452708	Chr6A	13170734	13175185	+	13172959	1.0	1.0	collinear
gene:TraesCS6A03G0057400	Chr6A	14454995	14455537	-	14455266	Chr6A	13175272	13175814	-	13175543	1.0	1.0	collinear
gene:TraesCS6A03G0057600	Chr6A	14458904	14468241	-	14463572	Chr6A	13179233	13188753	-	13183993	1.0	0.999	collinear
gene:TraesCS6A03G0058400	Chr6A	14779983	14783826	-	14781904	Chr6A	13499723	13503566	-	13501644	1.0	1.0	collinear
gene:TraesCS6A03G0058600	Chr6A	14830104	14830397	+	14830250	Chr6A	13549975	13550268	+	13550121	1.0	1.0	collinear
gene:TraesCS6A03G0058900	Chr6A	14899043	14900702	-	14899872	Chr6A	13618840	13620499	-	13619669	1.0	0.999	collinear
gene:TraesCS6A03G0059200	Chr6A	15055580	15060784	+	15058182	Chr6A	13773989	13779193	+	13776591	1.0	1.0	collinear
gene:TraesCS6A03G0059300	Chr6A	15060851	15063542	-	15062196	Chr6A	13779260	13781951	-	13780605	1.0	1.0	collinear
gene:TraesCS6A03G0059400	Chr6A	15067846	15073239	+	15070542	Chr6A	13786368	13791854	+	13789111	1.0	0.946	collinear
gene:TraesCS6A03G0060100	Chr6A	15129564	15133643	+	15131603	Chr6A	13860671	13865044	+	13862857	1.0	1.0	collinear
gene:TraesCS6A03G0060400	Chr6A	15201260	15204515	-	15202887	Chr6A	13932230	13935485	-	13933857	1.0	1.0	collinear
gene:TraesCS6A03G0061600	Chr6A	15362392	15362748	-	15362570	Chr6A	14022527	14022883	-	14022705	1.0	1.0	collinear
gene:TraesCS6A03G0061900	Chr6A	15379189	15386500	-	15382844	Chr6A	14048358	14055434	-	14051896	0.948	0.944	collinear
gene:TraesCS6A03G0062800	Chr6A	15629350	15629748	-	15629549	Chr6A	14311450	14311848	-	14311649	1.0	0.989	collinear
gene:TraesCS6A03G0063600	Chr6A	15779174	15781136	+	15780155	Chr6A	14453609	14455572	+	14454590	1.0	0.998	collinear
