gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity	segment
gene:TraesCS7D03G0011300	Chr7D	2839717	2842723	-	2841220	Chr7D	3005255	3008261	-	3006758	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0011700	Chr7D	2886179	2887647	-	2886913	Chr7D	3051241	3052709	-	3051975	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0011900	Chr7D	2926331	2932062	-	2929196	Chr7D	3091227	3096958	-	3094092	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D03G0012000	Chr7D	2970217	2974321	+	2972269	Chr7D	3134621	3138725	+	3136673	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0012800	Chr7D	3066939	3070686	-	3068812	Chr7D	3229318	3233065	-	3231191	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0012900	Chr7D	3139649	3146957	+	3143303	Chr7D	3301079	3308387	+	3304733	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0013000	Chr7D	3150713	3153119	+	3151916	Chr7D	3312148	3314554	+	3313351	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0013200	Chr7D	3185961	3190001	+	3187981	Chr7D	3347112	3351152	+	3349132	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0013400	Chr7D	3203082	3205448	-	3204265	Chr7D	3364232	3365962	-	3365097	0.957	0.957	rearrangement:Chr7D_block1
gene:TraesCS7D03G0013600	Chr7D	3217753	3219522	-	3218637	Chr7D	3378040	3379809	-	3378924	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0013800	Chr7D	3222772	3225124	-	3223948	Chr7D	3382811	3385163	-	3383987	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0013900	Chr7D	3403396	3431263	-	3417329	Chr7D	3563903	3591772	-	3577837	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0014200	Chr7D	3490709	3514797	+	3502753	Chr7D	3650955	3675043	+	3662999	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0014700	Chr7D	3623478	3625037	-	3624257	Chr7D	3782664	3784223	-	3783443	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0015500	Chr7D	3814265	3821334	+	3817799	Chr7D	3979304	3986398	+	3982851	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D03G0015700	Chr7D	3924287	3927124	-	3925705	Chr7D	4089372	4092209	-	4090790	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0016100	Chr7D	3956593	3957321	+	3956957	Chr7D	4121722	4122450	+	4122086	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0016200	Chr7D	3958511	3968258	+	3963384	Chr7D	4123640	4133387	+	4128513	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0016300	Chr7D	3971246	3972943	+	3972094	Chr7D	4136386	4138083	+	4137234	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0016400	Chr7D	3971969	3972325	-	3972147	Chr7D	4137109	4137465	-	4137287	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0016500	Chr7D	4003430	4014546	-	4008988	Chr7D	4168664	4179781	-	4174222	0.998	0.991	rearrangement:Chr7D_block1
gene:TraesCS7D03G0017600	Chr7D	4100732	4112904	-	4106818	Chr7D	4265961	4278133	-	4272047	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0017700	Chr7D	4113773	4130569	+	4122171	Chr7D	4279002	4295786	+	4287394	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0018000	Chr7D	4152973	4155247	+	4154110	Chr7D	4318190	4320464	+	4319327	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0018100	Chr7D	4155984	4167183	-	4161583	Chr7D	4321201	4332403	-	4326802	0.999	0.991	rearrangement:Chr7D_block1
gene:TraesCS7D03G0018600	Chr7D	4227872	4231741	-	4229806	Chr7D	4393096	4396965	-	4395030	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0019200	Chr7D	4324503	4325491	+	4324997	Chr7D	4492855	4493843	+	4493349	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0019300	Chr7D	4373494	4379132	-	4376313	Chr7D	4541808	4547541	-	4544674	0.999	0.994	rearrangement:Chr7D_block1
gene:TraesCS7D03G0019500	Chr7D	4380371	4385812	-	4383091	Chr7D	4548736	4554177	-	4551456	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0019600	Chr7D	4385864	4387865	+	4386864	Chr7D	4554229	4556230	+	4555229	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0019800	Chr7D	4393431	4397150	-	4395290	Chr7D	4561798	4565517	-	4563657	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0020000	Chr7D	4439657	4444783	-	4442220	Chr7D	4608022	4613148	-	4610585	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0020100	Chr7D	4565258	4568974	-	4567116	Chr7D	4733775	4737491	-	4735633	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D03G0020400	Chr7D	4634138	4637358	-	4635748	Chr7D	4795033	4798253	-	4796643	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0020600	Chr7D	4654978	4659334	-	4657156	Chr7D	4815879	4820235	-	4818057	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0020900	Chr7D	4730087	4731728	+	4730907	Chr7D	4891082	4892723	+	4891902	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0021000	Chr7D	4776548	4779729	-	4778138	Chr7D	4937556	4940737	-	4939146	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0021200	Chr7D	4787934	4791139	-	4789536	Chr7D	4948947	4952152	-	4950549	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0021400	Chr7D	4865746	4867669	-	4866707	Chr7D	5026769	5028692	-	5027730	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0021600	Chr7D	4879511	4883149	-	4881330	Chr7D	5040533	5044171	-	5042352	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0021700	Chr7D	4993157	4993798	+	4993477	Chr7D	5153041	5153682	+	5153361	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0021800	Chr7D	4995759	5006435	-	5001097	Chr7D	5155643	5166319	-	5160981	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0021900	Chr7D	5011736	5019018	-	5015377	Chr7D	5171525	5178807	-	5175166	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D03G0022200	Chr7D	5069037	5070965	-	5070001	Chr7D	5225081	5227009	-	5226045	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0022300	Chr7D	5080642	5082005	-	5081323	Chr7D	5236687	5238050	-	5237368	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0022500	Chr7D	5156361	5160719	+	5158540	Chr7D	5312380	5316731	+	5314555	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0023000	Chr7D	5173670	5184406	-	5179038	Chr7D	5329682	5340417	-	5335049	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0023900	Chr7D	5240086	5241924	+	5241005	Chr7D	5395962	5397800	+	5396881	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0024000	Chr7D	5257696	5260720	-	5259208	Chr7D	5413570	5416283	-	5414926	0.912	0.912	rearrangement:Chr7D_block1
gene:TraesCS7D03G0024200	Chr7D	5347426	5350073	+	5348749	Chr7D	5501901	5504548	+	5503224	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0024300	Chr7D	5350832	5357886	+	5354359	Chr7D	5505307	5512361	+	5508834	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0024500	Chr7D	5358011	5359163	-	5358587	Chr7D	5512486	5513360	-	5512923	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D03G0024600	Chr7D	5370394	5375528	+	5372961	Chr7D	5524590	5529724	+	5527157	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0024700	Chr7D	5379726	5380734	+	5380230	Chr7D	5533929	5534937	+	5534433	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0024800	Chr7D	5386839	5388290	+	5387564	Chr7D	5541042	5542493	+	5541767	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D03G0025000	Chr7D	5397924	5398721	-	5398322	Chr7D	5552128	5552925	-	5552526	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0025200	Chr7D	5441521	5445663	-	5443592	Chr7D	5595725	5599867	-	5597796	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D03G0025300	Chr7D	5447418	5450587	+	5449002	Chr7D	5601622	5604791	+	5603206	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0025400	Chr7D	5453391	5454989	-	5454190	Chr7D	5607595	5609193	-	5608394	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0025800	Chr7D	5525637	5531073	-	5528355	Chr7D	5679843	5685279	-	5682561	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0025900	Chr7D	5533462	5539159	+	5536310	Chr7D	5687672	5693369	+	5690520	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0026100	Chr7D	5539351	5546645	-	5542998	Chr7D	5693561	5700854	-	5697207	0.999	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D03G0026200	Chr7D	5548227	5549057	+	5548642	Chr7D	5702436	5703266	+	5702851	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0026500	Chr7D	5558765	5567731	-	5563248	Chr7D	5712974	5721940	-	5717457	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0026600	Chr7D	5660265	5660726	+	5660495	Chr7D	5814465	5814926	+	5814695	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0026800	Chr7D	5667198	5670487	+	5668842	Chr7D	5821392	5824681	+	5823036	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0027100	Chr7D	5684817	5685430	-	5685123	Chr7D	5839011	5839624	-	5839317	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0027200	Chr7D	5689945	5696449	+	5693197	Chr7D	5844139	5850643	+	5847391	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0027500	Chr7D	5709595	5711772	-	5710683	Chr7D	5863799	5865976	-	5864887	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0027700	Chr7D	5736459	5739951	-	5738205	Chr7D	5890659	5894151	-	5892405	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0027800	Chr7D	5745166	5749744	+	5747455	Chr7D	5899366	5903944	+	5901655	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D03G0028000	Chr7D	5782905	5784707	+	5783806	Chr7D	5937105	5938907	+	5938006	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0028100	Chr7D	5801719	5806704	-	5804211	Chr7D	5955918	5960903	-	5958410	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0028400	Chr7D	5816108	5821345	-	5818726	Chr7D	5970308	5975545	-	5972926	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0028700	Chr7D	5839445	5843405	-	5841425	Chr7D	5993643	5997603	-	5995623	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0028800	Chr7D	5866173	5874086	-	5870129	Chr7D	6020371	6028277	-	6024324	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0029200	Chr7D	5989386	5992001	-	5990693	Chr7D	6143603	6146218	-	6144910	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0029400	Chr7D	6001014	6003809	-	6002411	Chr7D	6155231	6158026	-	6156628	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0029700	Chr7D	6091786	6093056	-	6092421	Chr7D	6246007	6247277	-	6246642	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D03G0030000	Chr7D	6139297	6143157	-	6141227	Chr7D	6293619	6297479	-	6295549	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D03G0030400	Chr7D	6188468	6190301	+	6189384	Chr7D	6342787	6344620	+	6343703	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0030500	Chr7D	6333691	6333933	+	6333812	Chr7D	6488004	6488246	+	6488125	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0030700	Chr7D	6363587	6369866	+	6366726	Chr7D	6517912	6524191	+	6521051	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0031700	Chr7D	6451280	6455354	+	6453317	Chr7D	6605611	6609685	+	6607648	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0032100	Chr7D	6702669	6703635	-	6703152	Chr7D	6857898	6858864	-	6858381	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0032200	Chr7D	6725910	6728735	-	6727322	Chr7D	6881167	6883992	-	6882579	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0032300	Chr7D	6737403	6739639	-	6738521	Chr7D	6892659	6894895	-	6893777	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0032400	Chr7D	6749327	6749848	-	6749587	Chr7D	6904584	6905105	-	6904844	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0032500	Chr7D	6786659	6787027	-	6786843	Chr7D	6941927	6942295	-	6942111	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0032700	Chr7D	6794039	6794913	+	6794476	Chr7D	6949307	6950181	+	6949744	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0032800	Chr7D	6818107	6820183	-	6819145	Chr7D	6979418	6981494	-	6980456	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0032900	Chr7D	6820544	6827092	-	6823818	Chr7D	6981855	6988403	-	6985129	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0033000	Chr7D	6827271	6831540	+	6829405	Chr7D	6988582	6992851	+	6990716	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0033100	Chr7D	6831774	6834717	+	6833245	Chr7D	6993085	6996028	+	6994556	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0033200	Chr7D	6839604	6841430	+	6840517	Chr7D	7000915	7002741	+	7001828	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0033300	Chr7D	6930735	6932599	+	6931667	Chr7D	7088420	7090284	+	7089352	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0033400	Chr7D	7042530	7045480	-	7044005	Chr7D	7200224	7203174	-	7201699	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0033800	Chr7D	7097584	7102366	+	7099975	Chr7D	7255300	7260084	+	7257692	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0033900	Chr7D	7115748	7119106	-	7117427	Chr7D	7273468	7277211	-	7275339	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D03G0034000	Chr7D	7126208	7129321	+	7127764	Chr7D	7284313	7287426	+	7285869	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0034400	Chr7D	7139322	7141221	-	7140271	Chr7D	7297427	7299326	-	7298376	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0034500	Chr7D	7165452	7165685	+	7165568	Chr7D	7316547	7316780	+	7316663	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0034900	Chr7D	7429924	7430103	+	7430013	Chr7D	7580998	7581177	+	7581087	1.0	0.994	rearrangement:Chr7D_block1
gene:TraesCS7D03G0035100	Chr7D	7432081	7432269	+	7432175	Chr7D	7583155	7583343	+	7583249	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0035000	Chr7D	7431827	7434698	-	7433262	Chr7D	7582901	7585772	-	7584336	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0035200	Chr7D	7436717	7439176	+	7437946	Chr7D	7587791	7590250	+	7589020	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0035800	Chr7D	7530208	7532630	+	7531419	Chr7D	7681077	7683499	+	7682288	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0036200	Chr7D	7651162	7658087	-	7654624	Chr7D	7803577	7810502	-	7807039	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0036300	Chr7D	7658537	7660780	-	7659658	Chr7D	7810952	7813195	-	7812073	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0036400	Chr7D	7661478	7665197	-	7663337	Chr7D	7813893	7817612	-	7815752	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0036500	Chr7D	7801942	7803310	+	7802626	Chr7D	7954374	7955742	+	7955058	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0036600	Chr7D	7803635	7806911	-	7805273	Chr7D	7956067	7959343	-	7957705	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0036700	Chr7D	7811025	7813078	+	7812051	Chr7D	7963456	7965509	+	7964482	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0037000	Chr7D	7822729	7823382	-	7823055	Chr7D	7975160	7975813	-	7975486	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0037200	Chr7D	7851372	7852928	+	7852150	Chr7D	8003817	8005373	+	8004595	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0037300	Chr7D	7891420	7892988	-	7892204	Chr7D	8043918	8045486	-	8044702	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0037500	Chr7D	7904938	7907145	+	7906041	Chr7D	8057436	8059643	+	8058539	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0037600	Chr7D	7917704	7919634	+	7918669	Chr7D	8070201	8072131	+	8071166	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0038000	Chr7D	7952280	7954613	+	7953446	Chr7D	8104925	8107258	+	8106091	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0038400	Chr7D	8103516	8107984	+	8105750	Chr7D	8255089	8259557	+	8257323	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0038900	Chr7D	8276395	8277516	+	8276955	Chr7D	8427803	8428925	+	8428364	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D03G0039100	Chr7D	8381661	8385122	+	8383391	Chr7D	8533080	8536541	+	8534810	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0040100	Chr7D	8527061	8529751	+	8528406	Chr7D	8678153	8680843	+	8679498	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D03G0040500	Chr7D	8539749	8544003	-	8541876	Chr7D	8690841	8695095	-	8692968	1.0	1.0	rearrangement:Chr7D_block1
