gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity	segment
gene:TraesCS3A03G0027600	Chr3A	9920569	9923925	+	9922247	Chr3A	2519998	2523325	+	2521661	1.0	0.975	collinear
gene:TraesCS3A03G0028000	Chr3A	10000200	10001623	+	10000911	Chr3A	2586633	2588061	+	2587347	1.0	0.97	collinear
gene:TraesCS3A03G0028100	Chr3A	10018154	10019155	+	10018654	Chr3A	2597234	2598235	+	2597734	1.0	0.976	collinear
gene:TraesCS3A03G0029200	Chr3A	10220045	10221046	+	10220545	Chr3A	2855020	2856042	+	2855531	1.0	0.956	collinear
gene:TraesCS3A03G0029300	Chr3A	10232174	10234897	+	10233535	Chr3A	2925768	2928492	+	2927130	0.999	0.991	collinear
gene:TraesCS3A03G0029500	Chr3A	10278955	10283756	+	10281355	Chr3A	2959441	2964242	+	2961841	1.0	0.995	collinear
gene:TraesCS3A03G0029600	Chr3A	10304911	10305937	+	10305424	Chr3A	2969396	2970417	+	2969906	0.988	0.98	collinear
gene:TraesCS3A03G0029700	Chr3A	10310419	10311840	+	10311129	Chr3A	2974898	2976320	+	2975609	1.0	0.969	collinear
gene:TraesCS3A03G0030500	Chr3A	10336408	10337433	+	10336920	Chr3A	3217697	3218722	-	3218209	1.0	0.934	collinear
gene:TraesCS3A03G0030800	Chr3A	10383345	10466440	-	10424892	Chr3A	2999919	3008569	-	3004244	0.977	0.967	collinear
gene:TraesCS3A03G0031100	Chr3A	10497436	10508467	+	10502951	Chr3A	3100042	3114665	+	3107353	1.0	0.992	collinear
gene:TraesCS3A03G0031400	Chr3A	10518095	10519252	+	10518673	Chr3A	3162805	3163962	+	3163383	1.0	0.985	collinear
gene:TraesCS3A03G0032200	Chr3A	10652173	10652544	-	10652358	Chr3A	3230976	3231347	-	3231161	1.0	0.943	collinear
gene:TraesCS3A03G0032300	Chr3A	10654600	10656651	+	10655625	Chr3A	3260136	3262187	+	3261161	1.0	0.975	collinear
gene:TraesCS3A03G0032700	Chr3A	10737911	10746852	+	10742381	Chr3A	3354180	3363519	+	3358849	1.0	0.986	collinear
gene:TraesCS3A03G0033800	Chr3A	11032664	11036369	-	11034516	Chr3A	3811053	3814718	-	3812885	0.98	0.908	collinear
gene:TraesCS3A03G0034400	Chr3A	11101739	11106118	-	11103928	Chr3A	3654270	3658652	-	3656461	1.0	0.994	collinear
gene:TraesCS3A03G0034500	Chr3A	11104958	11107846	+	11106402	Chr3A	3657492	3660380	+	3658936	1.0	0.994	collinear
gene:TraesCS3A03G0034800	Chr3A	11173580	11178498	-	11176039	Chr3A	3717482	3722413	-	3719947	1.0	0.973	collinear
gene:TraesCS3A03G0036900	Chr3A	11558550	11561205	-	11559877	Chr3A	3873965	3876619	-	3875292	1.0	0.998	collinear
gene:TraesCS3A03G0037100	Chr3A	11576916	11578238	+	11577577	Chr3A	3380298	3381596	+	3380947	0.981	0.95	collinear
gene:TraesCS3A03G0038300	Chr3A	11651428	11652730	+	11652079	Chr3A	3878669	3879949	+	3879309	1.0	0.924	collinear
gene:TraesCS3A03G0039000	Chr3A	11781834	11782499	+	11782166	Chr3A	4006507	4007156	-	4006831	0.948	0.913	collinear
gene:TraesCS3A03G0039500	Chr3A	11852630	11855047	-	11853838	Chr3A	4069893	4072350	-	4071121	1.0	0.941	collinear
gene:TraesCS3A03G0039800	Chr3A	11932308	11936854	+	11934581	Chr3A	4128753	4133362	+	4131057	1.0	0.987	collinear
gene:TraesCS3A03G0040200	Chr3A	11953618	11959397	-	11956507	Chr3A	4161824	4167566	-	4164695	0.998	0.98	collinear
gene:TraesCS3A03G0040400	Chr3A	11984456	11986835	-	11985645	Chr3A	4181426	4183844	-	4182635	0.997	0.958	collinear
gene:TraesCS3A03G0040500	Chr3A	12010768	12012573	-	12011670	Chr3A	4200564	4202411	-	4201487	0.995	0.946	collinear
gene:TraesCS3A03G0040800	Chr3A	12045365	12046453	-	12045909	Chr3A	4263826	4264911	-	4264368	0.997	0.976	collinear
gene:TraesCS3A03G0040900	Chr3A	12054644	12056101	-	12055372	Chr3A	4312603	4314058	-	4313330	1.0	0.98	collinear
gene:TraesCS3A03G0041100	Chr3A	12071349	12072083	+	12071716	Chr3A	4325137	4325871	+	4325504	1.0	0.983	collinear
gene:TraesCS3A03G0041200	Chr3A	12075943	12077447	-	12076695	Chr3A	4328892	4330394	-	4329643	0.998	0.987	collinear
gene:TraesCS3A03G0041700	Chr3A	12110477	12114187	+	12112332	Chr3A	4334121	4337801	+	4335961	0.993	0.973	collinear
gene:TraesCS3A03G0041900	Chr3A	12118672	12120490	-	12119581	Chr3A	4339350	4341168	-	4340259	1.0	0.988	collinear
gene:TraesCS3A03G0042100	Chr3A	12128508	12130477	-	12129492	Chr3A	4361058	4363028	-	4362043	1.0	0.971	collinear
gene:TraesCS3A03G0042200	Chr3A	12200162	12201941	-	12201051	Chr3A	4435837	4437501	-	4436669	0.935	0.923	collinear
gene:TraesCS3A03G0042300	Chr3A	12209794	12211502	-	12210648	Chr3A	4486218	4487926	-	4487072	1.0	0.958	collinear
gene:TraesCS3A03G0042700	Chr3A	12352050	12353034	-	12352542	Chr3A	4521076	4522065	-	4521570	1.0	0.981	collinear
gene:TraesCS3A03G0042800	Chr3A	12356143	12357072	+	12356607	Chr3A	4526558	4527452	+	4527005	0.958	0.932	collinear
gene:TraesCS3A03G0042900	Chr3A	12358498	12359728	-	12359113	Chr3A	4538569	4539840	-	4539204	0.998	0.924	collinear
gene:TraesCS3A03G0043100	Chr3A	12411156	12412208	-	12411682	Chr3A	4565178	4566242	-	4565710	0.988	0.925	collinear
gene:TraesCS3A03G0043200	Chr3A	12415290	12425054	+	12420172	Chr3A	4574325	4584043	+	4579184	0.967	0.951	collinear
gene:TraesCS3A03G0043300	Chr3A	12436248	12436726	+	12436487	Chr3A	4595007	4595501	+	4595254	0.995	0.941	collinear
gene:TraesCS3A03G0043500	Chr3A	12499756	12505087	+	12502421	Chr3A	4622237	4627636	+	4624936	0.998	0.981	collinear
gene:TraesCS3A03G0043600	Chr3A	12557004	12564531	+	12560767	Chr3A	4694351	4702066	+	4698208	0.949	0.943	collinear
gene:TraesCS3A03G0043700	Chr3A	12591873	12593468	+	12592670	Chr3A	4747725	4749323	+	4748524	1.0	0.985	collinear
gene:TraesCS3A03G0043800	Chr3A	12619607	12622553	+	12621080	Chr3A	4838268	4841177	+	4839722	0.988	0.984	collinear
gene:TraesCS3A03G0044200	Chr3A	12659773	12663256	+	12661514	Chr3A	4876242	4879726	+	4877984	1.0	0.998	collinear
gene:TraesCS3A03G0044400	Chr3A	12671499	12671969	-	12671734	Chr3A	4887964	4888434	-	4888199	1.0	0.989	collinear
gene:TraesCS3A03G0044500	Chr3A	12674962	12675767	-	12675364	Chr3A	4891437	4892242	-	4891839	1.0	0.998	collinear
gene:TraesCS3A03G0044600	Chr3A	12691263	12693861	+	12692562	Chr3A	4907826	4910500	+	4909163	1.0	0.99	collinear
gene:TraesCS3A03G0045600	Chr3A	12953875	12962009	+	12957942	Chr3A	5029430	5037761	+	5033595	0.999	0.995	collinear
gene:TraesCS3A03G0046100	Chr3A	12989383	12993109	-	12991246	Chr3A	5067067	5070793	-	5068930	1.0	1.0	collinear
gene:TraesCS3A03G0046400	Chr3A	13013432	13018739	-	13016085	Chr3A	5091113	5096420	-	5093766	1.0	1.0	collinear
gene:TraesCS3A03G0046500	Chr3A	13029932	13033027	-	13031479	Chr3A	5107613	5110708	-	5109160	1.0	1.0	collinear
gene:TraesCS3A03G0046600	Chr3A	13037615	13043061	-	13040338	Chr3A	5115298	5120753	-	5118025	1.0	1.0	collinear
gene:TraesCS3A03G0046700	Chr3A	13046469	13049752	-	13048110	Chr3A	5124162	5127446	-	5125804	1.0	1.0	collinear
gene:TraesCS3A03G0046900	Chr3A	13134758	13138473	+	13136615	Chr3A	5212707	5216410	+	5214558	0.987	0.979	collinear
gene:TraesCS3A03G0047000	Chr3A	13146068	13157472	+	13151770	Chr3A	5224133	5235539	+	5229836	1.0	0.998	collinear
gene:TraesCS3A03G0047400	Chr3A	13173460	13176299	+	13174879	Chr3A	5251034	5253874	+	5252454	1.0	0.996	collinear
gene:TraesCS3A03G0047600	Chr3A	13180225	13184245	+	13182235	Chr3A	5258059	5262060	+	5260059	0.985	0.981	collinear
gene:TraesCS3A03G0047800	Chr3A	13200215	13207654	+	13203934	Chr3A	5293343	5300759	+	5297051	0.997	0.995	collinear
gene:TraesCS3A03G0047900	Chr3A	13209629	13211419	-	13210524	Chr3A	5302859	5304649	-	5303754	1.0	1.0	collinear
gene:TraesCS3A03G0048000	Chr3A	13212111	13220429	-	13216270	Chr3A	5305340	5313446	-	5309393	1.0	0.997	collinear
gene:TraesCS3A03G0048300	Chr3A	13251152	13252309	+	13251730	Chr3A	5343956	5345113	+	5344534	1.0	0.997	collinear
gene:TraesCS3A03G0048400	Chr3A	13253472	13254910	+	13254191	Chr3A	5345992	5347430	+	5346711	1.0	0.999	collinear
gene:TraesCS3A03G0048500	Chr3A	13256000	13259537	-	13257768	Chr3A	5348520	5352056	-	5350288	0.999	0.999	collinear
gene:TraesCS3A03G0048600	Chr3A	13262335	13263785	-	13263060	Chr3A	5354854	5356304	-	5355579	1.0	1.0	collinear
gene:TraesCS3A03G0048700	Chr3A	13266374	13267826	-	13267100	Chr3A	5358893	5360345	-	5359619	1.0	1.0	collinear
gene:TraesCS3A03G0049100	Chr3A	13326983	13331969	-	13329476	Chr3A	5418999	5423985	-	5421492	1.0	1.0	collinear
gene:TraesCS3A03G0049400	Chr3A	13364456	13367172	+	13365814	Chr3A	5454681	5457397	+	5456039	1.0	1.0	collinear
gene:TraesCS3A03G0049500	Chr3A	13374582	13377547	+	13376064	Chr3A	5464609	5467574	+	5466091	1.0	1.0	collinear
gene:TraesCS3A03G0049600	Chr3A	13420057	13420751	-	13420404	Chr3A	5509904	5510598	-	5510251	1.0	1.0	collinear
gene:TraesCS3A03G0050200	Chr3A	13510570	13511960	-	13511265	Chr3A	5599650	5601040	-	5600345	1.0	1.0	collinear
gene:TraesCS3A03G0050400	Chr3A	13530408	13531190	-	13530799	Chr3A	5619326	5620108	-	5619717	1.0	1.0	collinear
gene:TraesCS3A03G0050600	Chr3A	13539918	13540966	+	13540442	Chr3A	5628836	5629884	+	5629360	1.0	1.0	collinear
gene:TraesCS3A03G0050700	Chr3A	13551825	13552727	-	13552276	Chr3A	5640744	5641646	-	5641195	1.0	1.0	collinear
gene:TraesCS3A03G0051000	Chr3A	13581053	13583594	-	13582323	Chr3A	5669442	5671983	-	5670712	1.0	1.0	collinear
gene:TraesCS3A03G0051100	Chr3A	13585785	13587462	+	13586623	Chr3A	5674174	5675851	+	5675012	1.0	1.0	collinear
gene:TraesCS3A03G0051200	Chr3A	13588891	13590341	-	13589616	Chr3A	5677280	5678730	-	5678005	1.0	1.0	collinear
gene:TraesCS3A03G0051400	Chr3A	13799143	13807136	-	13803139	Chr3A	5874452	5882445	-	5878448	1.0	1.0	collinear
gene:TraesCS3A03G0051500	Chr3A	13812171	13813047	+	13812609	Chr3A	5887409	5888285	+	5887847	1.0	1.0	collinear
gene:TraesCS3A03G0051600	Chr3A	13817015	13820570	+	13818792	Chr3A	5892253	5895808	+	5894030	1.0	1.0	collinear
gene:TraesCS3A03G0051700	Chr3A	13820553	13824040	-	13822296	Chr3A	5895791	5899278	-	5897534	1.0	1.0	collinear
gene:TraesCS3A03G0051800	Chr3A	13837749	13840017	-	13838883	Chr3A	5912787	5915055	-	5913921	1.0	1.0	collinear
gene:TraesCS3A03G0052000	Chr3A	13857289	13862785	-	13860037	Chr3A	5938040	5943536	-	5940788	1.0	1.0	collinear
gene:TraesCS3A03G0052200	Chr3A	14040952	14041692	-	14041322	Chr3A	6114395	6115135	-	6114765	1.0	1.0	collinear
gene:TraesCS3A03G0052300	Chr3A	14120231	14120695	+	14120463	Chr3A	6186073	6186537	+	6186305	1.0	1.0	collinear
gene:TraesCS3A03G0052500	Chr3A	14131902	14132951	-	14132426	Chr3A	6197741	6198790	-	6198265	1.0	1.0	collinear
gene:TraesCS3A03G0052600	Chr3A	14134546	14135307	+	14134926	Chr3A	6200385	6201146	+	6200765	1.0	1.0	collinear
gene:TraesCS3A03G0053000	Chr3A	14200366	14205844	-	14203105	Chr3A	6266257	6271735	-	6268996	1.0	1.0	collinear
gene:TraesCS3A03G0053100	Chr3A	14208436	14211617	+	14210026	Chr3A	6274106	6277286	+	6275696	1.0	0.994	collinear
gene:TraesCS3A03G0053400	Chr3A	14338574	14342114	+	14340344	Chr3A	6426452	6429991	+	6428221	1.0	0.995	collinear
gene:TraesCS3A03G0053500	Chr3A	14344155	14345109	-	14344632	Chr3A	6432032	6432989	-	6432510	1.0	0.995	collinear
gene:TraesCS3A03G0053600	Chr3A	14345254	14349480	-	14347367	Chr3A	6433138	6437362	-	6435250	1.0	0.999	collinear
gene:TraesCS3A03G0054300	Chr3A	14498314	14498850	+	14498582	Chr3A	6575420	6575956	+	6575688	1.0	0.998	collinear
gene:TraesCS3A03G0054500	Chr3A	14583303	14584864	+	14584083	Chr3A	6633607	6635181	+	6634394	1.0	0.968	collinear
gene:TraesCS3A03G0054600	Chr3A	14587724	14588509	-	14588116	Chr3A	6638045	6638830	-	6638437	1.0	0.998	collinear
gene:TraesCS3A03G0055000	Chr3A	15050261	15053415	+	15051838	Chr3A	7097709	7100864	+	7099286	1.0	0.998	collinear
gene:TraesCS3A03G0055100	Chr3A	15058231	15060659	+	15059445	Chr3A	7105483	7107912	+	7106697	1.0	0.997	collinear
gene:TraesCS3A03G0055500	Chr3A	15114158	15116300	-	15115229	Chr3A	7160352	7162494	-	7161423	1.0	1.0	collinear
gene:TraesCS3A03G0055600	Chr3A	15142521	15146395	+	15144458	Chr3A	7188442	7192316	+	7190379	1.0	1.0	collinear
gene:TraesCS3A03G0055700	Chr3A	15147371	15148340	-	15147855	Chr3A	7193292	7194261	-	7193776	1.0	1.0	collinear
gene:TraesCS3A03G0055800	Chr3A	15151106	15153176	-	15152141	Chr3A	7197026	7199096	-	7198061	1.0	1.0	collinear
gene:TraesCS3A03G0056100	Chr3A	15218565	15225143	-	15221854	Chr3A	7264113	7270691	-	7267402	1.0	1.0	collinear
gene:TraesCS3A03G0056300	Chr3A	15367716	15369852	+	15368784	Chr3A	7414131	7416267	+	7415199	1.0	1.0	collinear
gene:TraesCS3A03G0056400	Chr3A	15374271	15377592	+	15375931	Chr3A	7420689	7424009	+	7422349	1.0	1.0	collinear
gene:TraesCS3A03G0056500	Chr3A	15379118	15382109	+	15380613	Chr3A	7425535	7428526	+	7427030	1.0	1.0	collinear
gene:TraesCS3A03G0056600	Chr3A	15382541	15385525	-	15384033	Chr3A	7428958	7431943	-	7430450	1.0	1.0	collinear
gene:TraesCS3A03G0056900	Chr3A	15581362	15586956	+	15584159	Chr3A	7627792	7633389	+	7630590	1.0	1.0	collinear
gene:TraesCS3A03G0057000	Chr3A	15588624	15592155	-	15590389	Chr3A	7635057	7638588	-	7636822	1.0	1.0	collinear
gene:TraesCS3A03G0057100	Chr3A	15593584	15595385	+	15594484	Chr3A	7640017	7641818	+	7640917	1.0	1.0	collinear
gene:TraesCS3A03G0057200	Chr3A	15596606	15598218	-	15597412	Chr3A	7643039	7644651	-	7643845	1.0	1.0	collinear
gene:TraesCS3A03G0057400	Chr3A	15608635	15609777	+	15609206	Chr3A	7655072	7656214	+	7655643	1.0	0.998	collinear
gene:TraesCS3A03G0058300	Chr3A	15743505	15746810	+	15745157	Chr3A	7796756	7800021	+	7798388	1.0	0.988	collinear
gene:TraesCS3A03G0058400	Chr3A	15754398	15759483	+	15756940	Chr3A	7807600	7811552	+	7809576	0.966	0.961	collinear
gene:TraesCS3A03G0058600	Chr3A	15769038	15770439	-	15769738	Chr3A	7820623	7822023	-	7821323	0.999	0.993	collinear
gene:TraesCS3A03G0058900	Chr3A	15890662	15892044	+	15891353	Chr3A	7917561	7918949	+	7918255	1.0	0.992	collinear
gene:TraesCS3A03G0059000	Chr3A	15897326	15907096	-	15902211	Chr3A	7924193	7934170	-	7929181	1.0	0.997	collinear
gene:TraesCS3A03G0059100	Chr3A	15904642	15905987	-	15905314	Chr3A	7931718	7933064	-	7932391	1.0	0.992	collinear
gene:TraesCS3A03G0059500	Chr3A	15975018	15978954	+	15976986	Chr3A	8002906	8008022	+	8005464	0.999	0.951	collinear
gene:TraesCS3A03G0059600	Chr3A	15985878	15990235	+	15988056	Chr3A	8014858	8019260	+	8017059	1.0	0.998	collinear
gene:TraesCS3A03G0059700	Chr3A	16065418	16066849	-	16066133	Chr3A	8099580	8101005	-	8100292	0.995	0.987	collinear
gene:TraesCS3A03G0059800	Chr3A	16069241	16073917	+	16071579	Chr3A	8103398	8108074	+	8105736	1.0	1.0	collinear
gene:TraesCS3A03G0060200	Chr3A	16122946	16123593	+	16123269	Chr3A	8157789	8158436	+	8158112	1.0	0.99	collinear
gene:TraesCS3A03G0060300	Chr3A	16279115	16279914	-	16279514	Chr3A	8340682	8341478	-	8341080	0.995	0.992	collinear
gene:TraesCS3A03G0060500	Chr3A	16291911	16296115	+	16294013	Chr3A	8353470	8357674	+	8355572	1.0	0.997	collinear
gene:TraesCS3A03G0061500	Chr3A	16781028	16784619	+	16782823	Chr3A	8891687	8895302	+	8893494	1.0	0.982	collinear
gene:TraesCS3A03G0061800	Chr3A	16802924	16803530	+	16803227	Chr3A	8913446	8914052	+	8913749	1.0	0.998	collinear
gene:TraesCS3A03G0062100	Chr3A	16902296	16903662	+	16902979	Chr3A	9016493	9017859	+	9017176	1.0	1.0	collinear
gene:TraesCS3A03G0063100	Chr3A	17075422	17076396	-	17075909	Chr3A	9186320	9187294	-	9186807	1.0	1.0	collinear
gene:TraesCS3A03G0063200	Chr3A	17093678	17094934	-	17094306	Chr3A	9204445	9205701	-	9205073	1.0	1.0	collinear
gene:TraesCS3A03G0063300	Chr3A	17231024	17233287	+	17232155	Chr3A	9327391	9329654	+	9328522	1.0	1.0	collinear
gene:TraesCS3A03G0063400	Chr3A	17270551	17271615	-	17271083	Chr3A	9365746	9366832	-	9366289	1.0	0.978	collinear
gene:TraesCS3A03G0063600	Chr3A	17300080	17302821	-	17301450	Chr3A	9395297	9398038	-	9396667	1.0	1.0	collinear
gene:TraesCS3A03G0063700	Chr3A	17348766	17351480	-	17350123	Chr3A	9443015	9445729	-	9444372	1.0	0.999	collinear
gene:TraesCS3A03G0064000	Chr3A	17497167	17498908	-	17498037	Chr3A	9590066	9591807	-	9590936	1.0	1.0	collinear
gene:TraesCS3A03G0064100	Chr3A	17528849	17532476	-	17530662	Chr3A	9617042	9620669	-	9618855	1.0	1.0	collinear
gene:TraesCS3A03G0064200	Chr3A	17539451	17541749	+	17540600	Chr3A	9627642	9629940	+	9628791	1.0	1.0	collinear
gene:TraesCS3A03G0064600	Chr3A	17960043	17964689	-	17962366	Chr3A	9994897	9999544	-	9997220	1.0	0.999	collinear
gene:TraesCS3A03G0064900	Chr3A	18037806	18040039	+	18038922	Chr3A	10072688	10074921	+	10073804	1.0	1.0	collinear
gene:TraesCS3A03G0065000	Chr3A	18054016	18057108	+	18055562	Chr3A	10088922	10092014	+	10090468	1.0	1.0	collinear
gene:TraesCS3A03G0065100	Chr3A	18059008	18065576	-	18062292	Chr3A	10093914	10100479	-	10097196	1.0	1.0	collinear
gene:TraesCS3A03G0066000	Chr3A	18167147	18168264	+	18167705	Chr3A	10202052	10203169	+	10202610	1.0	1.0	collinear
gene:TraesCS3A03G0066100	Chr3A	18175262	18176822	+	18176042	Chr3A	10210169	10211729	+	10210949	1.0	1.0	collinear
gene:TraesCS3A03G0066200	Chr3A	18207404	18208574	+	18207989	Chr3A	10242312	10243482	+	10242897	1.0	1.0	collinear
gene:TraesCS3A03G0068700	Chr3A	19681177	19682018	+	19681597	Chr3A	11675757	11676598	+	11676177	1.0	1.0	collinear
gene:TraesCS3A03G0068900	Chr3A	19756652	19761404	+	19759028	Chr3A	11751282	11756035	+	11753658	1.0	1.0	collinear
gene:TraesCS3A03G0069100	Chr3A	19875189	19878093	-	19876641	Chr3A	11851490	11854394	-	11852942	1.0	0.99	collinear
gene:TraesCS3A03G0069300	Chr3A	19892253	19892669	+	19892461	Chr3A	11868552	11868968	+	11868760	1.0	1.0	collinear
gene:TraesCS3A03G0069400	Chr3A	19892745	19893567	+	19893156	Chr3A	11869044	11869866	+	11869455	1.0	0.998	collinear
gene:TraesCS3A03G0069500	Chr3A	19898370	19899758	+	19899064	Chr3A	11874640	11876028	+	11875334	1.0	1.0	collinear
gene:TraesCS3A03G0069700	Chr3A	19921962	19923048	-	19922505	Chr3A	11885408	11886494	-	11885951	1.0	1.0	collinear
gene:TraesCS3A03G0069900	Chr3A	19927875	19928414	+	19928144	Chr3A	11891321	11891860	+	11891590	1.0	1.0	collinear
gene:TraesCS3A03G0070000	Chr3A	19932559	19964611	+	19948585	Chr3A	11896005	11931549	+	11913777	1.0	0.999	collinear
gene:TraesCS3A03G0070200	Chr3A	19970421	19971229	-	19970825	Chr3A	11937359	11938169	-	11937764	1.0	0.996	collinear
gene:TraesCS3A03G0070300	Chr3A	19985076	19985531	-	19985303	Chr3A	11952016	11952471	-	11952243	1.0	0.997	collinear
gene:TraesCS3A03G0070500	Chr3A	19999574	20031088	+	20015331	Chr3A	11966514	11998025	+	11982269	1.0	0.999	collinear
gene:TraesCS3A03G0070600	Chr3A	20038143	20038586	-	20038364	Chr3A	12005070	12005513	-	12005291	1.0	1.0	collinear
