gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity
gene:TraesCS4D03G0003500	Chr4D	1279798	1281379	+	1280588	Chr4D	1098298	1099879	+	1099088	1.0	1.0
gene:TraesCS4D03G0003700	Chr4D	1281940	1284304	+	1283122	Chr4D	1100440	1102804	+	1101622	1.0	1.0
gene:TraesCS4D03G0003800	Chr4D	1291459	1294621	+	1293040	Chr4D	1109959	1113121	+	1111540	1.0	1.0
gene:TraesCS4D03G0004000	Chr4D	1304418	1305152	-	1304785	Chr4D	1122916	1123650	-	1123283	1.0	0.998
gene:TraesCS4D03G0004100	Chr4D	1318992	1323052	+	1321022	Chr4D	1137493	1141553	+	1139523	1.0	1.0
gene:TraesCS4D03G0004300	Chr4D	1341017	1345302	-	1343159	Chr4D	1159516	1163803	-	1161659	1.0	0.999
gene:TraesCS4D03G0004400	Chr4D	1357145	1360998	-	1359071	Chr4D	1175637	1179490	-	1177563	1.0	1.0
gene:TraesCS4D03G0004500	Chr4D	1362318	1367013	-	1364665	Chr4D	1180810	1185505	-	1183157	1.0	1.0
gene:TraesCS4D03G0004600	Chr4D	1368870	1373554	-	1371212	Chr4D	1187359	1192043	-	1189701	1.0	1.0
gene:TraesCS4D03G0004700	Chr4D	1374679	1379306	-	1376992	Chr4D	1193168	1197508	-	1195338	1.0	1.0
gene:TraesCS4D03G0004800	Chr4D	1390139	1393851	+	1391995	Chr4D	1208186	1211898	+	1210042	1.0	1.0
gene:TraesCS4D03G0004900	Chr4D	1397353	1399554	-	1398453	Chr4D	1215400	1217601	-	1216500	1.0	1.0
gene:TraesCS4D03G0005000	Chr4D	1400675	1404459	-	1402567	Chr4D	1218722	1222506	-	1220614	1.0	1.0
gene:TraesCS4D03G0005100	Chr4D	1406011	1408464	+	1407237	Chr4D	1224058	1226511	+	1225284	1.0	0.999
gene:TraesCS4D03G0005800	Chr4D	1630996	1636148	-	1633572	Chr4D	2264631	2269784	-	2267207	1.0	0.999
gene:TraesCS4D03G0006100	Chr4D	1655892	1658459	+	1657175	Chr4D	2289625	2292192	+	2290908	1.0	0.999
gene:TraesCS4D03G0006500	Chr4D	1693854	1698641	-	1696247	Chr4D	2327586	2332373	-	2329979	1.0	1.0
gene:TraesCS4D03G0006600	Chr4D	1808058	1813801	+	1810929	Chr4D	2441819	2447562	+	2444690	1.0	1.0
gene:TraesCS4D03G0006900	Chr4D	1857162	1864002	+	1860582	Chr4D	2490922	2497762	+	2494342	1.0	0.999
gene:TraesCS4D03G0007200	Chr4D	2118829	2121262	-	2120045	Chr4D	3176477	3178910	-	3177693	1.0	0.999
gene:TraesCS4D03G0007300	Chr4D	2157319	2157750	+	2157534	Chr4D	3211834	3212265	+	3212049	1.0	1.0
gene:TraesCS4D03G0007400	Chr4D	2159778	2160428	-	2160103	Chr4D	3214293	3214943	-	3214618	1.0	1.0
gene:TraesCS4D03G0007500	Chr4D	2210061	2211185	+	2210623	Chr4D	3262382	3263506	+	3262944	1.0	1.0
gene:TraesCS4D03G0007600	Chr4D	2233090	2237239	-	2235164	Chr4D	3284821	3288970	-	3286895	1.0	0.999
gene:TraesCS4D03G0007700	Chr4D	2275324	2285972	-	2280648	Chr4D	3326660	3337543	-	3332101	1.0	1.0
gene:TraesCS4D03G0008000	Chr4D	2317575	2321028	-	2319301	Chr4D	3368674	3372127	-	3370400	1.0	1.0
gene:TraesCS4D03G0008300	Chr4D	2468842	2469594	-	2469218	Chr4D	3559533	3560285	-	3559909	1.0	1.0
gene:TraesCS4D03G0008500	Chr4D	2503854	2504613	+	2504233	Chr4D	3594551	3595310	+	3594930	1.0	1.0
gene:TraesCS4D03G0008800	Chr4D	3210895	3212125	-	3211510	Chr4D	4473761	4474991	-	4474376	1.0	1.0
gene:TraesCS4D03G0008900	Chr4D	3228396	3230243	+	3229319	Chr4D	4491262	4493109	+	4492185	1.0	1.0
gene:TraesCS4D03G0009000	Chr4D	3236033	3237648	-	3236840	Chr4D	4498611	4500226	-	4499418	1.0	1.0
gene:TraesCS4D03G0009100	Chr4D	3238133	3240692	+	3239412	Chr4D	4500711	4503270	+	4501990	1.0	1.0
gene:TraesCS4D03G0009200	Chr4D	3243144	3247724	-	3245434	Chr4D	4505722	4510302	-	4508012	1.0	0.999
gene:TraesCS4D03G0009500	Chr4D	3271809	3274267	-	3273038	Chr4D	4533143	4535599	-	4534371	0.998	0.998
gene:TraesCS4D03G0010200	Chr4D	3319664	3323787	+	3321725	Chr4D	4759280	4763403	+	4761341	1.0	1.0
gene:TraesCS4D03G0010300	Chr4D	3327946	3335748	-	3331847	Chr4D	4767562	4775364	-	4771463	1.0	0.999
gene:TraesCS4D03G0010800	Chr4D	3382908	3386957	-	3384932	Chr4D	4816367	4820384	-	4818375	1.0	0.992
gene:TraesCS4D03G0011000	Chr4D	3390244	3391395	-	3390819	Chr4D	4823400	4824551	-	4823975	1.0	0.997
gene:TraesCS4D03G0011200	Chr4D	3405419	3408689	-	3407054	Chr4D	4835001	4838415	-	4836708	1.0	0.951
gene:TraesCS4D03G0011300	Chr4D	3413225	3414072	-	3413648	Chr4D	4842283	4843130	-	4842706	1.0	0.989
gene:TraesCS4D03G0011400	Chr4D	3414641	3415376	-	3415008	Chr4D	4848224	4848996	-	4848610	0.98	0.904
gene:TraesCS4D03G0011500	Chr4D	3416613	3417647	-	3417130	Chr4D	4850992	4852026	-	4851509	1.0	0.989
gene:TraesCS4D03G0011700	Chr4D	3421045	3424717	-	3422881	Chr4D	4855454	4859290	-	4857372	0.98	0.977
gene:TraesCS4D03G0011900	Chr4D	3667854	3673399	-	3670626	Chr4D	5073263	5078808	-	5076035	1.0	1.0
gene:TraesCS4D03G0012000	Chr4D	3685507	3688331	-	3686919	Chr4D	5090922	5093744	-	5092333	1.0	0.996
gene:TraesCS4D03G0012200	Chr4D	3695617	3698195	+	3696906	Chr4D	5100924	5103416	+	5102170	0.922	0.913
gene:TraesCS4D03G0012300	Chr4D	3698965	3700563	-	3699764	Chr4D	5104184	5105780	-	5104982	0.992	0.976
gene:TraesCS4D03G0012400	Chr4D	3708608	3712645	-	3710626	Chr4D	5113584	5117414	-	5115499	1.0	0.993
gene:TraesCS4D03G0012600	Chr4D	3811236	3815371	+	3813303	Chr4D	5200520	5204631	+	5202575	0.994	0.976
gene:TraesCS4D03G0012700	Chr4D	3819990	3822163	-	3821076	Chr4D	5209038	5211211	-	5210124	1.0	1.0
gene:TraesCS4D03G0012800	Chr4D	3823587	3827946	-	3825766	Chr4D	5212635	5216994	-	5214814	1.0	0.998
gene:TraesCS4D03G0012900	Chr4D	3851419	3851796	-	3851607	Chr4D	5240434	5240811	-	5240622	1.0	1.0
gene:TraesCS4D03G0013200	Chr4D	3889549	3889926	-	3889737	Chr4D	5278572	5278949	-	5278760	1.0	1.0
gene:TraesCS4D03G0013400	Chr4D	3935959	3939231	-	3937595	Chr4D	5325316	5328588	-	5326952	1.0	1.0
gene:TraesCS4D03G0013500	Chr4D	3953221	3956936	+	3955078	Chr4D	5342583	5346298	+	5344440	1.0	1.0
gene:TraesCS4D03G0013600	Chr4D	3973325	3974731	-	3974028	Chr4D	5362704	5364110	-	5363407	1.0	1.0
gene:TraesCS4D03G0013700	Chr4D	4018713	4020514	+	4019613	Chr4D	5408114	5409915	+	5409014	1.0	1.0
gene:TraesCS4D03G0014500	Chr4D	4204342	4208997	+	4206669	Chr4D	5591060	5595715	+	5593387	1.0	1.0
gene:TraesCS4D03G0014600	Chr4D	4229119	4240333	+	4234726	Chr4D	5615871	5626494	+	5621182	1.0	1.0
gene:TraesCS4D03G0014800	Chr4D	4234832	4239056	-	4236944	Chr4D	5621584	5625217	-	5623400	1.0	0.992
gene:TraesCS4D03G0014900	Chr4D	4357845	4360735	+	4359290	Chr4D	5743576	5746466	+	5745021	1.0	1.0
gene:TraesCS4D03G0015000	Chr4D	4383334	4385938	-	4384636	Chr4D	5768594	5771198	-	5769896	1.0	1.0
gene:TraesCS4D03G0015100	Chr4D	4395627	4397891	-	4396759	Chr4D	5780887	5783151	-	5782019	1.0	0.999
gene:TraesCS4D03G0015200	Chr4D	4454427	4458854	-	4456640	Chr4D	5839452	5843604	-	5841528	1.0	1.0
gene:TraesCS4D03G0015300	Chr4D	4459320	4462959	-	4461139	Chr4D	5844070	5847709	-	5845889	1.0	0.999
gene:TraesCS4D03G0015400	Chr4D	4464204	4468925	-	4466564	Chr4D	5848863	5853584	-	5851223	1.0	0.999
gene:TraesCS4D03G0015700	Chr4D	4468944	4472922	-	4470933	Chr4D	5853603	5857581	-	5855592	1.0	1.0
gene:TraesCS4D03G0015800	Chr4D	4527953	4530990	+	4529471	Chr4D	5911912	5914947	+	5913429	1.0	1.0
gene:TraesCS4D03G0015900	Chr4D	4569887	4572528	+	4571207	Chr4D	5953855	5956496	+	5955175	1.0	1.0
gene:TraesCS4D03G0016000	Chr4D	4582540	4589681	+	4586110	Chr4D	5966508	5973649	+	5970078	1.0	1.0
gene:TraesCS4D03G0016200	Chr4D	4599361	4602079	+	4600720	Chr4D	5983321	5986039	+	5984680	1.0	1.0
gene:TraesCS4D03G0016300	Chr4D	4627229	4630042	+	4628635	Chr4D	6011221	6014034	+	6012627	1.0	1.0
gene:TraesCS4D03G0016400	Chr4D	4634161	4637142	+	4635651	Chr4D	6018153	6021134	+	6019643	1.0	1.0
gene:TraesCS4D03G0016500	Chr4D	4750051	4759673	+	4754862	Chr4D	6134067	6143691	+	6138879	1.0	1.0
gene:TraesCS4D03G0016600	Chr4D	4770250	4773081	+	4771665	Chr4D	6154267	6157095	+	6155681	1.0	1.0
gene:TraesCS4D03G0016900	Chr4D	4866670	4872598	-	4869634	Chr4D	6254954	6260882	-	6257918	1.0	0.999
gene:TraesCS4D03G0017000	Chr4D	4874008	4881088	-	4877548	Chr4D	6262284	6269364	-	6265824	1.0	1.0
gene:TraesCS4D03G0017100	Chr4D	4906191	4907505	-	4906848	Chr4D	6294465	6295779	-	6295122	1.0	1.0
gene:TraesCS4D03G0017200	Chr4D	5059902	5063233	-	5061567	Chr4D	6447534	6450865	-	6449199	1.0	1.0
gene:TraesCS4D03G0017300	Chr4D	5079330	5084686	+	5082008	Chr4D	6466963	6472313	+	6469638	1.0	0.999
gene:TraesCS4D03G0017500	Chr4D	5172134	5173950	+	5173042	Chr4D	6566560	6568376	+	6567468	1.0	1.0
gene:TraesCS4D03G0017700	Chr4D	5203108	5205734	-	5204421	Chr4D	6597537	6600161	-	6598849	1.0	1.0
gene:TraesCS4D03G0018000	Chr4D	5378301	5379090	+	5378695	Chr4D	6772726	6773515	+	6773120	1.0	1.0
gene:TraesCS4D03G0018100	Chr4D	5390562	5392779	-	5391670	Chr4D	6784984	6787201	-	6786092	1.0	1.0
gene:TraesCS4D03G0018200	Chr4D	5422036	5422742	-	5422389	Chr4D	6816475	6817181	-	6816828	1.0	1.0
gene:TraesCS4D03G0018500	Chr4D	5618981	5619583	-	5619282	Chr4D	7014995	7015597	-	7015296	1.0	1.0
gene:TraesCS4D03G0018600	Chr4D	5624811	5628448	+	5626629	Chr4D	7020825	7024462	+	7022643	1.0	1.0
gene:TraesCS4D03G0018700	Chr4D	5651294	5659832	+	5655563	Chr4D	7047308	7055782	+	7051545	1.0	1.0
gene:TraesCS4D03G0018800	Chr4D	5667996	5669441	+	5668718	Chr4D	7063945	7065390	+	7064667	1.0	1.0
gene:TraesCS4D03G0018900	Chr4D	5672974	5675865	+	5674419	Chr4D	7068923	7071814	+	7070368	1.0	1.0
gene:TraesCS4D03G0019000	Chr4D	5680128	5682514	+	5681321	Chr4D	7076077	7078463	+	7077270	1.0	1.0
gene:TraesCS4D03G0019100	Chr4D	5683617	5687922	-	5685769	Chr4D	7079566	7083871	-	7081718	1.0	1.0
gene:TraesCS4D03G0019200	Chr4D	5693258	5698277	-	5695767	Chr4D	7089207	7094237	-	7091722	1.0	0.999
gene:TraesCS4D03G0019300	Chr4D	5760412	5761926	-	5761169	Chr4D	7156376	7157890	-	7157133	1.0	1.0
gene:TraesCS4D03G0019600	Chr4D	5774825	5779265	-	5777045	Chr4D	7170790	7175230	-	7173010	1.0	1.0
gene:TraesCS4D03G0019700	Chr4D	5784138	5784836	+	5784487	Chr4D	7180103	7180801	+	7180452	1.0	1.0
gene:TraesCS4D03G0019800	Chr4D	5785336	5788751	-	5787043	Chr4D	7181301	7184716	-	7183008	1.0	1.0
gene:TraesCS4D03G0019900	Chr4D	5790433	5795460	+	5792946	Chr4D	7186398	7191425	+	7188911	1.0	1.0
gene:TraesCS4D03G0020000	Chr4D	5882534	5883494	+	5883014	Chr4D	7278518	7279478	+	7278998	1.0	1.0
gene:TraesCS4D03G0020200	Chr4D	5909110	5911403	+	5910256	Chr4D	7305124	7307417	+	7306270	1.0	1.0
gene:TraesCS4D03G0020400	Chr4D	6015915	6017015	+	6016465	Chr4D	7411964	7413064	+	7412514	1.0	1.0
gene:TraesCS4D03G0020600	Chr4D	6127652	6133581	+	6130616	Chr4D	7523741	7529670	+	7526705	1.0	0.999
gene:TraesCS4D03G0020700	Chr4D	6132872	6134485	-	6133678	Chr4D	7528961	7530574	-	7529767	1.0	0.999
gene:TraesCS4D03G0020800	Chr4D	6137793	6139135	-	6138464	Chr4D	7533882	7535224	-	7534553	1.0	1.0
gene:TraesCS4D03G0020900	Chr4D	6139851	6142712	-	6141281	Chr4D	7535940	7538801	-	7537370	1.0	1.0
gene:TraesCS4D03G0021500	Chr4D	6362454	6363136	-	6362795	Chr4D	7758795	7759477	-	7759136	1.0	1.0
gene:TraesCS4D03G0021700	Chr4D	6376655	6378868	+	6377761	Chr4D	7772481	7774694	+	7773587	1.0	1.0
gene:TraesCS4D03G0021800	Chr4D	6384970	6387127	-	6386048	Chr4D	7780385	7782542	-	7781463	1.0	0.999
gene:TraesCS4D03G0022200	Chr4D	6512322	6515724	+	6514023	Chr4D	7904044	7907446	+	7905745	1.0	1.0
gene:TraesCS4D03G0022300	Chr4D	6548123	6549184	+	6548653	Chr4D	7939677	7940738	+	7940207	1.0	1.0
gene:TraesCS4D03G0022400	Chr4D	6551224	6552613	-	6551918	Chr4D	7942778	7944167	-	7943472	1.0	1.0
gene:TraesCS4D03G0022600	Chr4D	6582071	6585584	+	6583827	Chr4D	7973638	7977151	+	7975394	1.0	1.0
gene:TraesCS4D03G0022700	Chr4D	6605223	6609870	+	6607546	Chr4D	7996793	8001440	+	7999116	1.0	1.0
gene:TraesCS4D03G0022800	Chr4D	6610919	6612424	-	6611671	Chr4D	8002489	8003994	-	8003241	1.0	1.0
gene:TraesCS4D03G0022900	Chr4D	6662176	6662885	+	6662530	Chr4D	8053036	8053745	+	8053390	1.0	1.0
gene:TraesCS4D03G0023000	Chr4D	6662959	6665472	-	6664215	Chr4D	8053819	8056332	-	8055075	1.0	1.0
gene:TraesCS4D03G0023200	Chr4D	6673666	6678625	-	6676145	Chr4D	8064526	8069486	-	8067006	1.0	1.0
gene:TraesCS4D03G0023300	Chr4D	6682704	6686531	+	6684617	Chr4D	8073565	8077209	+	8075387	1.0	1.0
gene:TraesCS4D03G0023700	Chr4D	6751752	6753962	+	6752857	Chr4D	8138601	8140832	+	8139716	1.0	0.982
gene:TraesCS4D03G0023800	Chr4D	6754162	6756914	-	6755538	Chr4D	8141032	8143784	-	8142408	1.0	1.0
gene:TraesCS4D03G0023900	Chr4D	6757710	6765113	-	6761411	Chr4D	8144580	8151983	-	8148281	1.0	1.0
gene:TraesCS4D03G0024000	Chr4D	6773765	6774076	-	6773920	Chr4D	8160447	8160758	-	8160602	1.0	1.0
gene:TraesCS4D03G0024100	Chr4D	6792263	6792547	+	6792405	Chr4D	8178945	8179229	+	8179087	1.0	1.0
gene:TraesCS4D03G0024200	Chr4D	6808984	6809403	+	6809193	Chr4D	8195395	8195814	+	8195604	1.0	1.0
gene:TraesCS4D03G0024300	Chr4D	6813191	6813454	+	6813322	Chr4D	8199603	8199866	+	8199734	1.0	1.0
gene:TraesCS4D03G0024400	Chr4D	6886953	6888327	-	6887640	Chr4D	8274328	8275702	-	8275015	1.0	1.0
gene:TraesCS4D03G0024600	Chr4D	7003467	7007031	+	7005249	Chr4D	8389932	8393496	+	8391714	1.0	1.0
gene:TraesCS4D03G0025200	Chr4D	7074947	7076642	+	7075794	Chr4D	8461401	8463096	+	8462248	1.0	1.0
gene:TraesCS4D03G0025300	Chr4D	7087262	7088384	+	7087823	Chr4D	8473718	8474840	+	8474279	1.0	1.0
gene:TraesCS4D03G0025400	Chr4D	7118234	7119940	-	7119087	Chr4D	8504720	8506426	-	8505573	1.0	1.0
gene:TraesCS4D03G0025500	Chr4D	7140877	7142114	+	7141495	Chr4D	8527363	8528600	+	8527981	1.0	1.0
gene:TraesCS4D03G0026100	Chr4D	7223439	7228080	+	7225759	Chr4D	8597853	8602494	+	8600173	1.0	1.0
gene:TraesCS4D03G0026400	Chr4D	7296580	7318269	-	7307424	Chr4D	8671002	8692789	-	8681895	1.0	1.0
gene:TraesCS4D03G0026600	Chr4D	7318003	7320546	+	7319274	Chr4D	8692523	8695066	+	8693794	1.0	1.0
gene:TraesCS4D03G0026900	Chr4D	7522432	7523379	+	7522905	Chr4D	8895234	8896181	+	8895707	1.0	1.0
gene:TraesCS4D03G0027000	Chr4D	7524704	7525912	+	7525308	Chr4D	8897506	8898714	+	8898110	1.0	1.0
gene:TraesCS4D03G0027100	Chr4D	7525825	7530711	-	7528268	Chr4D	8898627	8903513	-	8901070	1.0	1.0
gene:TraesCS4D03G0027200	Chr4D	7532797	7534463	+	7533630	Chr4D	8905481	8907147	+	8906314	1.0	1.0
gene:TraesCS4D03G0027400	Chr4D	7572934	7575966	-	7574450	Chr4D	8944820	8947852	-	8946336	1.0	1.0
gene:TraesCS4D03G0027500	Chr4D	7696400	7697183	+	7696791	Chr4D	9067525	9068308	+	9067916	1.0	1.0
gene:TraesCS4D03G0027600	Chr4D	7700318	7704016	+	7702167	Chr4D	9071443	9075192	+	9073317	1.0	1.0
gene:TraesCS4D03G0027700	Chr4D	7751430	7757589	+	7754509	Chr4D	9122551	9128710	+	9125630	1.0	0.999
gene:TraesCS4D03G0027800	Chr4D	7757899	7762408	-	7760153	Chr4D	9129020	9133529	-	9131274	1.0	1.0
gene:TraesCS4D03G0027900	Chr4D	7763791	7764666	+	7764228	Chr4D	9134912	9135787	+	9135349	1.0	1.0
gene:TraesCS4D03G0028100	Chr4D	7843492	7845337	+	7844414	Chr4D	9211812	9213657	+	9212734	1.0	1.0
gene:TraesCS4D03G0028200	Chr4D	7860654	7865816	+	7863235	Chr4D	9228980	9234142	+	9231561	1.0	1.0
gene:TraesCS4D03G0028300	Chr4D	7865955	7869386	-	7867670	Chr4D	9234281	9237713	-	9235997	1.0	1.0
gene:TraesCS4D03G0028400	Chr4D	7876861	7881040	-	7878950	Chr4D	9245188	9249367	-	9247277	1.0	0.999
gene:TraesCS4D03G0028600	Chr4D	7904711	7907129	+	7905920	Chr4D	9273038	9275456	+	9274247	1.0	1.0
gene:TraesCS4D03G0028700	Chr4D	7934423	7942634	+	7938528	Chr4D	9302740	9310951	+	9306845	1.0	1.0
gene:TraesCS4D03G0028800	Chr4D	7944253	7949845	+	7947049	Chr4D	9312570	9318162	+	9315366	1.0	1.0
gene:TraesCS4D03G0028900	Chr4D	7949938	7951125	-	7950531	Chr4D	9318255	9319442	-	9318848	1.0	1.0
gene:TraesCS4D03G0029000	Chr4D	7951462	7955039	-	7953250	Chr4D	9319779	9323356	-	9321567	1.0	1.0
gene:TraesCS4D03G0029100	Chr4D	7980535	7981952	-	7981243	Chr4D	9348220	9349637	-	9348928	1.0	1.0
gene:TraesCS4D03G0029200	Chr4D	7997648	8000858	-	7999253	Chr4D	9365333	9368543	-	9366938	1.0	0.997
gene:TraesCS4D03G0029300	Chr4D	8004461	8007164	-	8005812	Chr4D	9371849	9374552	-	9373200	1.0	1.0
gene:TraesCS4D03G0029500	Chr4D	8018616	8019601	+	8019108	Chr4D	9385676	9386661	+	9386168	1.0	1.0
gene:TraesCS4D03G0029600	Chr4D	8019783	8026442	-	8023112	Chr4D	9386843	9393488	-	9390165	1.0	1.0
gene:TraesCS4D03G0029900	Chr4D	8105859	8109218	+	8107538	Chr4D	9472573	9475932	+	9474252	1.0	1.0
gene:TraesCS4D03G0030000	Chr4D	8121719	8125469	+	8123594	Chr4D	9488441	9492191	+	9490316	1.0	1.0
gene:TraesCS4D03G0030100	Chr4D	8190069	8193539	-	8191804	Chr4D	9556791	9560261	-	9558526	1.0	1.0
gene:TraesCS4D03G0030200	Chr4D	8195302	8198712	-	8197007	Chr4D	9562024	9565434	-	9563729	1.0	1.0
gene:TraesCS4D03G0030300	Chr4D	8247677	8249481	-	8248579	Chr4D	9613491	9615295	-	9614393	1.0	1.0
gene:TraesCS4D03G0030400	Chr4D	8260928	8263697	-	8262312	Chr4D	9626742	9629511	-	9628126	1.0	1.0
gene:TraesCS4D03G0030800	Chr4D	8305388	8306149	-	8305768	Chr4D	9671209	9671970	-	9671589	1.0	1.0
gene:TraesCS4D03G0030900	Chr4D	8315374	8315959	-	8315666	Chr4D	9681196	9681781	-	9681488	1.0	1.0
gene:TraesCS4D03G0031000	Chr4D	8364633	8367872	+	8366252	Chr4D	9730455	9733694	+	9732074	1.0	1.0
gene:TraesCS4D03G0031100	Chr4D	8507394	8517301	+	8512347	Chr4D	9873324	9883229	+	9878276	1.0	1.0
gene:TraesCS4D03G0031200	Chr4D	8540256	8541570	-	8540913	Chr4D	9906226	9907540	-	9906883	1.0	1.0
gene:TraesCS4D03G0031300	Chr4D	8697103	8702372	-	8699737	Chr4D	10063105	10068380	-	10065742	1.0	1.0
gene:TraesCS4D03G0031400	Chr4D	8726287	8731703	-	8728995	Chr4D	10092295	10097711	-	10095003	1.0	1.0
gene:TraesCS4D03G0031500	Chr4D	8767417	8767620	+	8767518	Chr4D	10133415	10133618	+	10133516	1.0	1.0
gene:TraesCS4D03G0031600	Chr4D	8767968	8778546	-	8773257	Chr4D	10133966	10144545	-	10139255	1.0	1.0
gene:TraesCS4D03G0031700	Chr4D	8785788	8791144	+	8788466	Chr4D	10151787	10157158	+	10154472	1.0	1.0
gene:TraesCS4D03G0032000	Chr4D	8891558	8894047	+	8892802	Chr4D	10257584	10260073	+	10258828	1.0	1.0
gene:TraesCS4D03G0032400	Chr4D	8931351	8931818	+	8931584	Chr4D	10297384	10297851	+	10297617	1.0	1.0
gene:TraesCS4D03G0032800	Chr4D	9004036	9005514	-	9004775	Chr4D	10370070	10371548	-	10370809	1.0	1.0
gene:TraesCS4D03G0032900	Chr4D	9043418	9043909	-	9043663	Chr4D	10409455	10409946	-	10409700	1.0	1.0
gene:TraesCS4D03G0033000	Chr4D	9053007	9053692	-	9053349	Chr4D	10419044	10419729	-	10419386	1.0	1.0
gene:TraesCS4D03G0033500	Chr4D	9099426	9100172	+	9099799	Chr4D	10465463	10466209	+	10465836	1.0	1.0
gene:TraesCS4D03G0033600	Chr4D	9106009	9106941	+	9106475	Chr4D	10471448	10472380	+	10471914	1.0	1.0
gene:TraesCS4D03G0033700	Chr4D	9111309	9111903	-	9111606	Chr4D	10476842	10477436	-	10477139	1.0	1.0
gene:TraesCS4D03G0034300	Chr4D	9183062	9185082	+	9184072	Chr4D	10533145	10535165	+	10534155	1.0	1.0
gene:TraesCS4D03G0034400	Chr4D	9296508	9298967	+	9297737	Chr4D	10645813	10648272	+	10647042	1.0	1.0
gene:TraesCS4D03G0034500	Chr4D	9319856	9321206	+	9320531	Chr4D	10673749	10675099	+	10674424	1.0	1.0
gene:TraesCS4D03G0034600	Chr4D	9325373	9332249	+	9328811	Chr4D	10679264	10686140	+	10682702	1.0	0.999
gene:TraesCS4D03G0034900	Chr4D	9336770	9341811	+	9339290	Chr4D	10690661	10695702	+	10693181	1.0	1.0
gene:TraesCS4D03G0035000	Chr4D	9353005	9359976	+	9356490	Chr4D	10706904	10713875	+	10710389	1.0	1.0
gene:TraesCS4D03G0035100	Chr4D	9361140	9366085	+	9363612	Chr4D	10715039	10719984	+	10717511	1.0	1.0
gene:TraesCS4D03G0035200	Chr4D	9368056	9377784	+	9372920	Chr4D	10721955	10731673	+	10726814	1.0	1.0
gene:TraesCS4D03G0035300	Chr4D	9411820	9421344	+	9416582	Chr4D	10765724	10775244	+	10770484	1.0	0.999
gene:TraesCS4D03G0035400	Chr4D	9428312	9432204	-	9430258	Chr4D	10782213	10786106	-	10784159	1.0	1.0
gene:TraesCS4D03G0035500	Chr4D	9432336	9437968	+	9435152	Chr4D	10786238	10791870	+	10789054	1.0	1.0
gene:TraesCS4D03G0035800	Chr4D	9450100	9450420	-	9450260	Chr4D	10804014	10804334	-	10804174	1.0	1.0
