gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity	segment
gene:TraesCS3B03G0081700	Chr3B	22839085	22839542	+	22839313	Chr3B	21735041	21735498	+	21735269	1.0	0.992	rearrangement:Chr3B_block2
gene:TraesCS3B03G0081900	Chr3B	22851398	22853183	-	22852290	Chr3B	21747345	21749130	-	21748237	0.995	0.972	rearrangement:Chr3B_block2
gene:TraesCS3B03G0082300	Chr3B	23074775	23079242	-	23077008	Chr3B	21957560	21962022	-	21959791	0.997	0.992	rearrangement:Chr3B_block2
gene:TraesCS3B03G0082500	Chr3B	23093334	23094557	+	23093945	Chr3B	21976199	21977422	+	21976810	1.0	0.991	rearrangement:Chr3B_block2
gene:TraesCS3B03G0082600	Chr3B	23111360	23118380	-	23114870	Chr3B	22016089	22023171	-	22019630	0.994	0.988	rearrangement:Chr3B_block2
gene:TraesCS3B03G0082800	Chr3B	23129639	23132618	+	23131128	Chr3B	22034122	22037102	+	22035612	1.0	0.996	rearrangement:Chr3B_block2
gene:TraesCS3B03G0082900	Chr3B	23140730	23141474	+	23141102	Chr3B	22043073	22043817	+	22043445	1.0	0.998	rearrangement:Chr3B_block2
gene:TraesCS3B03G0083500	Chr3B	23295525	23296903	-	23296214	Chr3B	22187006	22188338	-	22187672	0.97	0.957	rearrangement:Chr3B_block2
gene:TraesCS3B03G0083700	Chr3B	23318117	23319643	-	23318880	Chr3B	22221109	22222634	-	22221871	1.0	0.995	rearrangement:Chr3B_block2
gene:TraesCS3B03G0083900	Chr3B	23377283	23378223	+	23377753	Chr3B	22270450	22271368	+	22270909	0.978	0.953	rearrangement:Chr3B_block2
gene:TraesCS3B03G0084100	Chr3B	23466833	23468142	-	23467487	Chr3B	22322039	22323348	-	22322693	1.0	0.989	rearrangement:Chr3B_block2
gene:TraesCS3B03G0084200	Chr3B	23483911	23484366	+	23484138	Chr3B	22339704	22340159	+	22339931	1.0	0.997	rearrangement:Chr3B_block2
gene:TraesCS3B03G0084300	Chr3B	23497478	23499572	+	23498525	Chr3B	22354130	22356224	+	22355177	1.0	0.996	rearrangement:Chr3B_block2
gene:TraesCS3B03G0084500	Chr3B	23506986	23507381	+	23507183	Chr3B	22364559	22364954	+	22364756	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0084600	Chr3B	23509651	23510460	-	23510055	Chr3B	22367209	22368018	-	22367613	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0085100	Chr3B	23535484	23535932	-	23535708	Chr3B	22381162	22381610	-	22381386	1.0	0.988	rearrangement:Chr3B_block2
gene:TraesCS3B03G0086200	Chr3B	23900740	23901165	+	23900952	Chr3B	22700296	22700724	+	22700510	1.0	0.953	rearrangement:Chr3B_block2
gene:TraesCS3B03G0086300	Chr3B	23932941	23933366	+	23933153	Chr3B	22647226	22647651	+	22647438	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0086400	Chr3B	23937999	23938433	+	23938216	Chr3B	22652288	22652722	+	22652505	1.0	0.986	rearrangement:Chr3B_block2
gene:TraesCS3B03G0086800	Chr3B	23974741	23975169	+	23974955	Chr3B	22688582	22689010	+	22688796	1.0	0.99	rearrangement:Chr3B_block2
gene:TraesCS3B03G0087200	Chr3B	24008378	24010454	+	24009416	Chr3B	22801277	22803383	+	22802330	0.999	0.95	rearrangement:Chr3B_block2
gene:TraesCS3B03G0087400	Chr3B	24046898	24047382	+	24047140	Chr3B	22886388	22886872	+	22886630	1.0	0.987	rearrangement:Chr3B_block2
gene:TraesCS3B03G0087500	Chr3B	24062714	24063983	-	24063348	Chr3B	22902225	22903495	-	22902860	1.0	0.992	rearrangement:Chr3B_block2
gene:TraesCS3B03G0087700	Chr3B	24071309	24072186	-	24071747	Chr3B	22910910	22911781	-	22911345	0.992	0.984	rearrangement:Chr3B_block2
gene:TraesCS3B03G0088200	Chr3B	24403142	24406473	+	24404807	Chr3B	23028558	23031928	+	23030243	0.982	0.92	rearrangement:Chr3B_block2
gene:TraesCS3B03G0088600	Chr3B	24447191	24451928	+	24449559	Chr3B	23074716	23079482	+	23077099	1.0	0.997	rearrangement:Chr3B_block2
gene:TraesCS3B03G0088700	Chr3B	24476394	24478016	-	24477205	Chr3B	23093994	23095616	-	23094805	1.0	0.996	rearrangement:Chr3B_block2
gene:TraesCS3B03G0088800	Chr3B	24488707	24495168	-	24491937	Chr3B	23106491	23116764	-	23111627	0.999	0.988	rearrangement:Chr3B_block2
gene:TraesCS3B03G0088900	Chr3B	24500919	24503936	+	24502427	Chr3B	23122824	23125682	+	23124253	0.999	0.986	rearrangement:Chr3B_block2
gene:TraesCS3B03G0089600	Chr3B	24722512	24725243	+	24723877	Chr3B	23383397	23386115	+	23384756	0.993	0.989	rearrangement:Chr3B_block2
gene:TraesCS3B03G0090000	Chr3B	24967037	24971268	+	24969152	Chr3B	23591690	23595919	+	23593804	1.0	0.999	rearrangement:Chr3B_block2
gene:TraesCS3B03G0090100	Chr3B	24977421	24981205	+	24979313	Chr3B	23602072	23605891	+	23603981	1.0	0.974	rearrangement:Chr3B_block2
gene:TraesCS3B03G0090200	Chr3B	24981113	24982909	-	24982011	Chr3B	23605799	23607595	-	23606697	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0090300	Chr3B	24983297	24990189	-	24986743	Chr3B	23607983	23614875	-	23611429	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0090400	Chr3B	25106426	25113419	+	25109922	Chr3B	23730814	23737807	+	23734310	1.0	0.999	rearrangement:Chr3B_block2
gene:TraesCS3B03G0090600	Chr3B	25114219	25116825	-	25115522	Chr3B	23738607	23741213	-	23739910	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0091100	Chr3B	25453885	25455491	+	25454688	Chr3B	24076082	24077688	+	24076885	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0091200	Chr3B	25631372	25634207	-	25632789	Chr3B	24181946	24184781	-	24183363	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0091300	Chr3B	25638544	25640659	+	25639601	Chr3B	24188780	24190895	+	24189837	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0092100	Chr3B	25765100	25765213	-	25765156	Chr3B	24315920	24316033	-	24315976	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0092300	Chr3B	25807260	25811089	-	25809174	Chr3B	24358123	24361949	-	24360036	1.0	0.996	rearrangement:Chr3B_block2
gene:TraesCS3B03G0092900	Chr3B	26071807	26073494	+	26072650	Chr3B	24820690	24822379	+	24821534	0.998	0.989	rearrangement:Chr3B_block2
gene:TraesCS3B03G0093000	Chr3B	26099419	26110200	+	26104809	Chr3B	24838406	24850370	+	24844388	1.0	0.987	rearrangement:Chr3B_block2
gene:TraesCS3B03G0093100	Chr3B	26129587	26130997	+	26130292	Chr3B	24874098	24875508	+	24874803	1.0	0.995	rearrangement:Chr3B_block2
gene:TraesCS3B03G0093200	Chr3B	26133518	26134887	-	26134202	Chr3B	24877970	24879340	-	24878655	1.0	0.996	rearrangement:Chr3B_block2
gene:TraesCS3B03G0093300	Chr3B	26180811	26181493	-	26181152	Chr3B	24913208	24913890	-	24913549	1.0	0.997	rearrangement:Chr3B_block2
gene:TraesCS3B03G0093500	Chr3B	26200921	26203107	-	26202014	Chr3B	24940257	24942422	-	24941339	0.99	0.987	rearrangement:Chr3B_block2
gene:TraesCS3B03G0093600	Chr3B	26209866	26210674	-	26210270	Chr3B	24949131	24949950	-	24949540	1.0	0.986	rearrangement:Chr3B_block2
gene:TraesCS3B03G0093800	Chr3B	26223973	26226267	+	26225120	Chr3B	24961505	24963783	+	24962644	1.0	0.992	rearrangement:Chr3B_block2
gene:TraesCS3B03G0094400	Chr3B	26458474	26463150	+	26460812	Chr3B	25195144	25200003	+	25197573	0.999	0.956	rearrangement:Chr3B_block2
gene:TraesCS3B03G0094600	Chr3B	26539371	26540230	+	26539800	Chr3B	25275090	25275949	+	25275519	1.0	0.995	rearrangement:Chr3B_block2
gene:TraesCS3B03G0095000	Chr3B	26580466	26582511	-	26581488	Chr3B	25316152	25318197	-	25317174	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0095300	Chr3B	26738051	26739111	-	26738581	Chr3B	25471297	25472357	-	25471827	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0095800	Chr3B	27076672	27077670	-	27077171	Chr3B	25800064	25801063	-	25800563	1.0	0.996	rearrangement:Chr3B_block2
gene:TraesCS3B03G0095900	Chr3B	27115133	27118075	-	27116604	Chr3B	25838448	25841587	-	25840017	1.0	0.989	rearrangement:Chr3B_block2
gene:TraesCS3B03G0096000	Chr3B	27133165	27136135	+	27134650	Chr3B	25856306	25859444	+	25857875	1.0	0.992	rearrangement:Chr3B_block2
gene:TraesCS3B03G0097000	Chr3B	27499623	27501166	-	27500394	Chr3B	26268501	26270032	-	26269266	1.0	0.966	rearrangement:Chr3B_block2
gene:TraesCS3B03G0097700	Chr3B	27609344	27609607	+	27609475	Chr3B	26378476	26378739	+	26378607	1.0	0.988	rearrangement:Chr3B_block2
gene:TraesCS3B03G0097900	Chr3B	27781124	27784358	+	27782741	Chr3B	26620840	26624078	+	26622459	1.0	0.997	rearrangement:Chr3B_block2
gene:TraesCS3B03G0098000	Chr3B	27827819	27828867	-	27828343	Chr3B	26667169	26668217	-	26667693	1.0	0.999	rearrangement:Chr3B_block2
gene:TraesCS3B03G0098300	Chr3B	27856523	27857855	-	27857189	Chr3B	26695975	26697307	-	26696641	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0098600	Chr3B	27891354	27892996	+	27892175	Chr3B	26730811	26732453	+	26731632	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0098700	Chr3B	27897961	27899689	+	27898825	Chr3B	26737418	26739146	+	26738282	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0099100	Chr3B	27921530	27924180	+	27922855	Chr3B	26761002	26763652	+	26762327	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0099200	Chr3B	27925724	27926152	+	27925938	Chr3B	26765196	26765624	+	26765410	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0099300	Chr3B	27927090	27931220	+	27929155	Chr3B	26766562	26770679	+	26768620	0.996	0.996	rearrangement:Chr3B_block2
gene:TraesCS3B03G0099400	Chr3B	27933987	27936993	+	27935490	Chr3B	26773446	26776452	+	26774949	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0099600	Chr3B	28045562	28048560	-	28047061	Chr3B	26885006	26888004	-	26886505	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0099700	Chr3B	28069149	28073908	-	28071528	Chr3B	26908599	26913339	-	26910969	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0099800	Chr3B	28086246	28092711	+	28089478	Chr3B	26925671	26932136	+	26928903	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0100200	Chr3B	28148626	28155231	-	28151928	Chr3B	26988055	26994660	-	26991357	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0100400	Chr3B	28175931	28177651	-	28176791	Chr3B	27015365	27017085	-	27016225	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0100500	Chr3B	28181566	28184842	-	28183204	Chr3B	27021000	27024275	-	27022637	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0100600	Chr3B	28195444	28197999	-	28196721	Chr3B	27034878	27037433	-	27036155	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0100800	Chr3B	28233298	28236154	+	28234726	Chr3B	27072732	27075588	+	27074160	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0100900	Chr3B	28239419	28242305	+	28240862	Chr3B	27078853	27081739	+	27080296	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0101100	Chr3B	28247209	28247826	-	28247517	Chr3B	27086643	27087260	-	27086951	1.0	0.998	rearrangement:Chr3B_block2
gene:TraesCS3B03G0101200	Chr3B	28267639	28272294	-	28269966	Chr3B	27107056	27111711	-	27109383	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0101500	Chr3B	28387872	28389480	-	28388676	Chr3B	27225305	27226913	-	27226109	1.0	0.996	rearrangement:Chr3B_block2
gene:TraesCS3B03G0101600	Chr3B	28396864	28398719	+	28397791	Chr3B	27234078	27235770	+	27234924	0.908	0.902	rearrangement:Chr3B_block2
gene:TraesCS3B03G0101900	Chr3B	28420932	28422515	+	28421723	Chr3B	27261625	27263205	+	27262415	0.998	0.945	rearrangement:Chr3B_block2
gene:TraesCS3B03G0102100	Chr3B	28505754	28511437	+	28508595	Chr3B	27267817	27272100	+	27269958	0.988	0.969	rearrangement:Chr3B_block2
gene:TraesCS3B03G0102600	Chr3B	28558754	28560225	+	28559489	Chr3B	27296864	27298305	+	27297584	0.982	0.955	rearrangement:Chr3B_block2
gene:TraesCS3B03G0102700	Chr3B	28562288	28566390	-	28564339	Chr3B	27300368	27304469	-	27302418	0.997	0.992	rearrangement:Chr3B_block2
gene:TraesCS3B03G0102900	Chr3B	28581242	28582910	+	28582076	Chr3B	27339643	27341311	+	27340477	1.0	0.992	rearrangement:Chr3B_block2
gene:TraesCS3B03G0103000	Chr3B	28636607	28639074	+	28637840	Chr3B	27404323	27406777	+	27405550	0.994	0.98	rearrangement:Chr3B_block2
gene:TraesCS3B03G0103100	Chr3B	28738582	28741531	+	28740056	Chr3B	27440682	27443634	+	27442158	1.0	0.997	rearrangement:Chr3B_block2
gene:TraesCS3B03G0103400	Chr3B	28855567	28856217	-	28855892	Chr3B	27571608	27572258	-	27571933	1.0	0.985	rearrangement:Chr3B_block2
gene:TraesCS3B03G0103500	Chr3B	28900786	28902984	+	28901885	Chr3B	27617143	27619341	+	27618242	1.0	0.997	rearrangement:Chr3B_block2
gene:TraesCS3B03G0103700	Chr3B	29077109	29077841	+	29077475	Chr3B	27781262	27782002	+	27781632	1.0	0.979	rearrangement:Chr3B_block2
gene:TraesCS3B03G0104500	Chr3B	29312657	29316890	+	29314773	Chr3B	28060372	28064603	+	28062487	0.999	0.993	rearrangement:Chr3B_block2
gene:TraesCS3B03G0104600	Chr3B	29398931	29401849	+	29400390	Chr3B	28138527	28141446	+	28139986	1.0	0.997	rearrangement:Chr3B_block2
gene:TraesCS3B03G0104700	Chr3B	29404610	29405933	+	29405271	Chr3B	28144207	28145533	+	28144870	1.0	0.982	rearrangement:Chr3B_block2
gene:TraesCS3B03G0104800	Chr3B	29408509	29409777	-	29409143	Chr3B	28148132	28149379	-	28148755	0.983	0.979	rearrangement:Chr3B_block2
gene:TraesCS3B03G0104900	Chr3B	29418971	29422762	+	29420866	Chr3B	28151098	28154896	+	28152997	1.0	0.995	rearrangement:Chr3B_block2
gene:TraesCS3B03G0105000	Chr3B	29428531	29430151	-	29429341	Chr3B	28159640	28161267	-	28160453	1.0	0.995	rearrangement:Chr3B_block2
gene:TraesCS3B03G0105100	Chr3B	29479727	29482296	-	29481011	Chr3B	28216261	28218830	-	28217545	1.0	0.997	rearrangement:Chr3B_block2
gene:TraesCS3B03G0105200	Chr3B	29496851	29502083	-	29499467	Chr3B	28246398	28251406	-	28248902	1.0	0.992	rearrangement:Chr3B_block2
gene:TraesCS3B03G0105400	Chr3B	29641966	29643695	+	29642830	Chr3B	28380476	28382205	+	28381340	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0105500	Chr3B	29656800	29658722	-	29657761	Chr3B	28395312	28397234	-	28396273	1.0	0.999	rearrangement:Chr3B_block2
gene:TraesCS3B03G0105600	Chr3B	29658870	29665894	-	29662382	Chr3B	28397382	28404406	-	28400894	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0105700	Chr3B	29669238	29669993	+	29669615	Chr3B	28407750	28408505	+	28408127	1.0	0.998	rearrangement:Chr3B_block2
gene:TraesCS3B03G0105800	Chr3B	29670315	29675577	-	29672946	Chr3B	28408827	28414089	-	28411458	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0105900	Chr3B	29712466	29714704	+	29713585	Chr3B	28451012	28453250	+	28452131	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0106000	Chr3B	29719753	29725887	-	29722820	Chr3B	28458285	28464420	-	28461352	1.0	0.997	rearrangement:Chr3B_block2
gene:TraesCS3B03G0106100	Chr3B	29729178	29731247	-	29730212	Chr3B	28467703	28469772	-	28468737	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0106200	Chr3B	29766539	29767432	+	29766985	Chr3B	28505095	28505988	+	28505541	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0106300	Chr3B	29768164	29772070	-	29770117	Chr3B	28506720	28510626	-	28508673	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0106500	Chr3B	29957675	29962070	+	29959872	Chr3B	28696221	28700616	+	28698418	1.0	0.999	rearrangement:Chr3B_block2
gene:TraesCS3B03G0106600	Chr3B	29972167	29973424	+	29972795	Chr3B	28710800	28712074	+	28711437	0.998	0.964	rearrangement:Chr3B_block2
gene:TraesCS3B03G0106800	Chr3B	30095548	30098172	+	30096860	Chr3B	28817361	28819981	+	28818671	0.998	0.996	rearrangement:Chr3B_block2
gene:TraesCS3B03G0106900	Chr3B	30118727	30120057	-	30119392	Chr3B	28836490	28837820	-	28837155	1.0	0.996	rearrangement:Chr3B_block2
gene:TraesCS3B03G0107300	Chr3B	30223569	30225044	+	30224306	Chr3B	28940657	28942132	+	28941394	1.0	0.998	rearrangement:Chr3B_block2
gene:TraesCS3B03G0107400	Chr3B	30232734	30233735	+	30233234	Chr3B	28949621	28950666	+	28950143	1.0	0.955	rearrangement:Chr3B_block2
gene:TraesCS3B03G0107800	Chr3B	30268160	30268624	+	30268392	Chr3B	28985718	28986182	+	28985950	1.0	0.993	rearrangement:Chr3B_block2
gene:TraesCS3B03G0108300	Chr3B	30454711	30455205	+	30454958	Chr3B	29127594	29128088	+	29127841	1.0	0.995	rearrangement:Chr3B_block2
gene:TraesCS3B03G0108500	Chr3B	30493075	30493990	-	30493532	Chr3B	29165964	29166879	-	29166421	1.0	0.995	rearrangement:Chr3B_block2
gene:TraesCS3B03G0108600	Chr3B	30522605	30523709	-	30523157	Chr3B	29194365	29195469	-	29194917	1.0	0.998	rearrangement:Chr3B_block2
gene:TraesCS3B03G0108800	Chr3B	30537030	30537886	-	30537458	Chr3B	29217155	29218011	-	29217583	1.0	0.979	rearrangement:Chr3B_block2
gene:TraesCS3B03G0109500	Chr3B	30614658	30647437	+	30631047	Chr3B	29314326	29348509	+	29331417	0.999	0.984	rearrangement:Chr3B_block2
gene:TraesCS3B03G0109600	Chr3B	30757798	30758709	-	30758253	Chr3B	29466602	29467513	-	29467057	1.0	0.995	rearrangement:Chr3B_block2
gene:TraesCS3B03G0110000	Chr3B	30836220	30836666	-	30836443	Chr3B	29544656	29545102	-	29544879	1.0	0.995	rearrangement:Chr3B_block2
gene:TraesCS3B03G0110200	Chr3B	30867665	30871965	+	30869815	Chr3B	29576641	29580940	+	29578790	1.0	0.99	rearrangement:Chr3B_block2
gene:TraesCS3B03G0110400	Chr3B	30880331	30882227	-	30881279	Chr3B	29589304	29591201	-	29590252	1.0	0.994	rearrangement:Chr3B_block2
gene:TraesCS3B03G0110500	Chr3B	30919987	30921671	+	30920829	Chr3B	29619004	29620688	+	29619846	1.0	0.994	rearrangement:Chr3B_block2
gene:TraesCS3B03G0110900	Chr3B	30947288	30949037	-	30948162	Chr3B	29645023	29646772	-	29645897	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0111100	Chr3B	30972644	30975092	+	30973868	Chr3B	29670350	29672798	+	29671574	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0111200	Chr3B	30978972	30980395	-	30979683	Chr3B	29676678	29678101	-	29677389	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0111300	Chr3B	30981876	30984326	-	30983101	Chr3B	29679582	29682023	-	29680802	0.993	0.993	rearrangement:Chr3B_block2
gene:TraesCS3B03G0111900	Chr3B	31063627	31064869	+	31064248	Chr3B	29761422	29762664	+	29762043	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0112000	Chr3B	31115092	31116593	+	31115842	Chr3B	29812881	29814382	+	29813631	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0112700	Chr3B	31602877	31603884	+	31603380	Chr3B	30348120	30349127	+	30348623	1.0	0.998	rearrangement:Chr3B_block2
gene:TraesCS3B03G0112800	Chr3B	31616933	31618237	+	31617585	Chr3B	30361854	30363158	+	30362506	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0112900	Chr3B	31739335	31740342	+	31739838	Chr3B	30484575	30485582	+	30485078	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0113100	Chr3B	31753079	31754373	+	31753726	Chr3B	30498321	30499615	+	30498968	1.0	0.999	rearrangement:Chr3B_block2
gene:TraesCS3B03G0113200	Chr3B	31887028	31888035	+	31887531	Chr3B	30629626	30630633	+	30630129	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0113300	Chr3B	31942052	31943367	+	31942709	Chr3B	30685090	30686405	+	30685747	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0113600	Chr3B	32008911	32009859	-	32009385	Chr3B	30752583	30753531	-	30753057	1.0	0.998	rearrangement:Chr3B_block2
gene:TraesCS3B03G0113400	Chr3B	31997188	32038931	+	32018059	Chr3B	30739024	30782441	+	30760732	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0113700	Chr3B	32081527	32082534	+	32082030	Chr3B	30824868	30825875	+	30825371	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0113800	Chr3B	32095348	32106702	+	32101025	Chr3B	30838691	30850044	+	30844367	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0113900	Chr3B	32125904	32127090	+	32126497	Chr3B	30869026	30870212	+	30869619	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0114700	Chr3B	32198749	32201224	+	32199986	Chr3B	30941186	30943661	+	30942423	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0114900	Chr3B	32219897	32224896	+	32222396	Chr3B	30961849	30966848	+	30964348	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0115000	Chr3B	32226686	32228300	-	32227493	Chr3B	30968638	30970252	-	30969445	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0115400	Chr3B	32282866	32285139	-	32284002	Chr3B	31024474	31026747	-	31025610	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0115500	Chr3B	32290651	32291311	-	32290981	Chr3B	31031959	31032619	-	31032289	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0115900	Chr3B	32345138	32349481	-	32347309	Chr3B	31086733	31091076	-	31088904	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B03G0116200	Chr3B	32546859	32549435	-	32548147	Chr3B	31223983	31226559	-	31225271	1.0	0.999	rearrangement:Chr3B_block2
gene:TraesCS3B03G0116300	Chr3B	32552421	32554525	-	32553473	Chr3B	31229787	31231891	-	31230839	1.0	0.997	rearrangement:Chr3B_block2
gene:TraesCS3B03G0116400	Chr3B	32557787	32560275	+	32559031	Chr3B	31235180	31237668	+	31236424	1.0	0.994	rearrangement:Chr3B_block2
gene:TraesCS3B03G0116500	Chr3B	32570629	32579865	+	32575247	Chr3B	31242825	31252128	+	31247476	0.998	0.977	rearrangement:Chr3B_block2
gene:TraesCS3B03G0116600	Chr3B	32581787	32582846	+	32582316	Chr3B	31254039	31255053	+	31254546	0.921	0.913	rearrangement:Chr3B_block2
