gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity	segment
gene:TraesCS4B03G0010800	Chr4B	4757354	4758546	-	4757950	Chr4B	4519831	4521024	-	4520427	1.0	0.983	collinear
gene:TraesCS4B03G0011200	Chr4B	5005176	5006735	+	5005955	Chr4B	4668843	4670388	+	4669615	0.991	0.986	collinear
gene:TraesCS4B03G0011300	Chr4B	5013958	5015724	-	5014841	Chr4B	4677620	4679386	-	4678503	1.0	0.993	collinear
gene:TraesCS4B03G0011400	Chr4B	5016147	5018598	+	5017372	Chr4B	4679809	4682258	+	4681033	1.0	0.995	collinear
gene:TraesCS4B03G0011500	Chr4B	5038625	5040507	-	5039566	Chr4B	4701943	4703076	-	4702509	0.985	0.984	collinear
gene:TraesCS4B03G0011700	Chr4B	5043923	5045938	+	5044930	Chr4B	4706493	4708508	+	4707500	1.0	0.994	collinear
gene:TraesCS4B03G0011800	Chr4B	5050011	5052020	-	5051015	Chr4B	4712493	4714504	-	4713498	1.0	0.993	collinear
gene:TraesCS4B03G0012200	Chr4B	5087164	5091352	-	5089258	Chr4B	4755615	4759801	-	4757708	0.999	0.998	collinear
gene:TraesCS4B03G0013100	Chr4B	5665779	5670020	-	5667899	Chr4B	5276088	5280068	-	5278078	0.982	0.981	collinear
gene:TraesCS4B03G0013200	Chr4B	5674268	5676260	-	5675264	Chr4B	5283479	5285482	-	5284480	0.998	0.987	collinear
gene:TraesCS4B03G0013300	Chr4B	5730119	5731654	-	5730886	Chr4B	5339412	5340947	-	5340179	1.0	0.998	collinear
gene:TraesCS4B03G0013400	Chr4B	5753494	5754438	-	5753966	Chr4B	5362695	5363639	-	5363167	1.0	0.997	collinear
gene:TraesCS4B03G0013500	Chr4B	5772706	5776139	-	5774422	Chr4B	5382051	5385506	-	5383778	1.0	0.99	collinear
gene:TraesCS4B03G0013600	Chr4B	5779687	5781436	-	5780561	Chr4B	5388713	5390464	-	5389588	1.0	0.958	collinear
gene:TraesCS4B03G0014100	Chr4B	5878408	5881448	+	5879928	Chr4B	5502380	5505388	+	5503884	0.98	0.975	collinear
gene:TraesCS4B03G0014600	Chr4B	6029853	6032274	+	6031063	Chr4B	5656311	5658724	+	5657517	0.994	0.944	collinear
gene:TraesCS4B03G0015000	Chr4B	6269662	6271092	+	6270377	Chr4B	5924147	5925577	+	5924862	1.0	1.0	collinear
gene:TraesCS4B03G0015100	Chr4B	6272493	6273128	+	6272810	Chr4B	5926978	5927613	+	5927295	1.0	1.0	collinear
gene:TraesCS4B03G0015200	Chr4B	6274207	6274850	-	6274528	Chr4B	5928692	5929335	-	5929013	1.0	1.0	collinear
gene:TraesCS4B03G0015300	Chr4B	6276095	6276960	+	6276527	Chr4B	5930580	5931445	+	5931012	1.0	1.0	collinear
gene:TraesCS4B03G0015500	Chr4B	6283520	6284166	-	6283843	Chr4B	5938002	5938648	-	5938325	1.0	1.0	collinear
gene:TraesCS4B03G0015700	Chr4B	6338082	6340667	-	6339374	Chr4B	5999405	6001991	-	6000698	1.0	1.0	collinear
gene:TraesCS4B03G0015800	Chr4B	6346102	6348397	+	6347249	Chr4B	6007419	6009714	+	6008566	1.0	1.0	collinear
gene:TraesCS4B03G0015900	Chr4B	6349266	6350916	-	6350091	Chr4B	6010583	6012233	-	6011408	1.0	1.0	collinear
gene:TraesCS4B03G0016000	Chr4B	6396293	6400437	-	6398365	Chr4B	6057613	6061757	-	6059685	1.0	1.0	collinear
gene:TraesCS4B03G0016200	Chr4B	6438288	6442488	-	6440388	Chr4B	6099491	6103695	-	6101593	1.0	1.0	collinear
gene:TraesCS4B03G0016500	Chr4B	6542399	6542847	+	6542623	Chr4B	6203371	6203819	+	6203595	1.0	1.0	collinear
gene:TraesCS4B03G0016700	Chr4B	6603474	6606350	+	6604912	Chr4B	6265895	6268771	+	6267333	1.0	1.0	collinear
gene:TraesCS4B03G0016800	Chr4B	6622209	6624334	+	6623271	Chr4B	6284631	6286756	+	6285693	1.0	1.0	collinear
gene:TraesCS4B03G0017400	Chr4B	6779772	6782952	+	6781362	Chr4B	6442228	6445408	+	6443818	1.0	1.0	collinear
gene:TraesCS4B03G0017700	Chr4B	6802311	6806219	-	6804265	Chr4B	6464586	6468494	-	6466540	1.0	1.0	collinear
gene:TraesCS4B03G0017800	Chr4B	6841063	6845077	+	6843070	Chr4B	6503359	6507372	+	6505365	1.0	0.995	collinear
gene:TraesCS4B03G0017900	Chr4B	6898433	6901748	-	6900090	Chr4B	6515272	6518605	-	6516938	1.0	0.98	collinear
gene:TraesCS4B03G0018100	Chr4B	6943116	6947537	-	6945326	Chr4B	6561007	6565510	-	6563258	0.985	0.951	collinear
gene:TraesCS4B03G0018300	Chr4B	7074978	7077800	-	7076389	Chr4B	6679764	6682586	-	6681175	1.0	0.998	collinear
gene:TraesCS4B03G0018400	Chr4B	7084337	7087845	+	7086091	Chr4B	6689107	6692615	+	6690861	1.0	1.0	collinear
gene:TraesCS4B03G0019500	Chr4B	7253579	7257515	+	7255547	Chr4B	6858417	6862353	+	6860385	1.0	1.0	collinear
gene:TraesCS4B03G0019600	Chr4B	7266869	7273008	+	7269938	Chr4B	6871710	6877855	+	6874782	1.0	1.0	collinear
gene:TraesCS4B03G0020000	Chr4B	7459008	7461775	+	7460391	Chr4B	7132008	7134782	+	7133395	1.0	0.987	collinear
gene:TraesCS4B03G0020300	Chr4B	7681207	7683033	+	7682120	Chr4B	7260561	7262273	+	7261417	0.937	0.93	collinear
gene:TraesCS4B03G0020400	Chr4B	7684152	7686148	+	7685150	Chr4B	7271351	7273346	+	7272348	0.999	0.992	collinear
gene:TraesCS4B03G0020500	Chr4B	7857196	7862596	-	7859896	Chr4B	7417744	7423132	-	7420438	1.0	0.998	collinear
gene:TraesCS4B03G0020700	Chr4B	7957320	7962746	-	7960033	Chr4B	7499150	7504582	-	7501866	1.0	0.999	collinear
gene:TraesCS4B03G0020900	Chr4B	8273296	8276777	-	8275036	Chr4B	7813854	7817335	-	7815594	1.0	1.0	collinear
gene:TraesCS4B03G0021100	Chr4B	8349077	8352483	-	8350780	Chr4B	7889474	7892896	-	7891185	1.0	0.983	collinear
gene:TraesCS4B03G0021200	Chr4B	8354847	8360894	-	8357870	Chr4B	7895051	7901271	-	7898161	0.998	0.992	collinear
gene:TraesCS4B03G0021300	Chr4B	8360912	8364647	-	8362779	Chr4B	7901289	7905036	-	7903162	1.0	0.985	collinear
gene:TraesCS4B03G0021500	Chr4B	8487556	8490533	+	8489044	Chr4B	8186896	8189875	+	8188385	0.997	0.977	collinear
gene:TraesCS4B03G0021600	Chr4B	8534247	8537334	+	8535790	Chr4B	8156321	8159396	+	8157858	0.997	0.956	collinear
gene:TraesCS4B03G0021700	Chr4B	8578630	8581537	+	8580083	Chr4B	8095383	8098278	+	8096830	1.0	0.953	collinear
gene:TraesCS4B03G0021800	Chr4B	8623962	8626909	+	8625435	Chr4B	8037709	8040671	+	8039190	1.0	0.964	collinear
gene:TraesCS4B03G0021900	Chr4B	8668879	8671759	+	8670319	Chr4B	8064153	8067059	+	8065606	1.0	0.956	collinear
gene:TraesCS4B03G0022100	Chr4B	8696794	8699786	+	8698290	Chr4B	8233709	8236526	+	8235117	0.952	0.929	collinear
gene:TraesCS4B03G0022300	Chr4B	8778184	8781081	+	8779632	Chr4B	8347428	8350335	+	8348881	1.0	0.981	collinear
gene:TraesCS4B03G0022400	Chr4B	8928149	8930990	+	8929569	Chr4B	8367453	8369910	+	8368681	0.996	0.951	collinear
gene:TraesCS4B03G0022600	Chr4B	8969015	8972206	+	8970610	Chr4B	8429409	8432601	+	8431005	1.0	0.993	collinear
gene:TraesCS4B03G0022900	Chr4B	9188963	9190624	+	9189793	Chr4B	8620446	8622105	+	8621275	1.0	0.98	collinear
gene:TraesCS4B03G0023000	Chr4B	9197152	9202090	+	9199621	Chr4B	8651455	8654611	+	8653033	0.998	0.974	collinear
gene:TraesCS4B03G0023200	Chr4B	9235129	9243483	-	9239306	Chr4B	8687649	8695978	-	8691813	1.0	1.0	collinear
gene:TraesCS4B03G0023300	Chr4B	9242541	9249609	-	9246075	Chr4B	8695036	8702104	-	8698570	1.0	1.0	collinear
gene:TraesCS4B03G0023500	Chr4B	9257978	9259039	-	9258508	Chr4B	8710473	8711534	-	8711003	1.0	1.0	collinear
gene:TraesCS4B03G0023700	Chr4B	9284155	9286184	+	9285169	Chr4B	8736649	8738678	+	8737663	1.0	1.0	collinear
gene:TraesCS4B03G0024000	Chr4B	9312201	9316723	-	9314462	Chr4B	8764707	8769229	-	8766968	1.0	1.0	collinear
gene:TraesCS4B03G0024100	Chr4B	9321836	9323497	-	9322666	Chr4B	8774341	8776002	-	8775171	1.0	0.999	collinear
gene:TraesCS4B03G0024400	Chr4B	9542136	9544219	+	9543177	Chr4B	9295713	9297695	-	9296704	0.94	0.927	collinear
gene:TraesCS4B03G0024500	Chr4B	9631181	9633297	+	9632239	Chr4B	9081662	9083778	+	9082720	1.0	1.0	collinear
gene:TraesCS4B03G0024800	Chr4B	9790333	9792797	+	9791565	Chr4B	9243363	9245827	+	9244595	1.0	1.0	collinear
gene:TraesCS4B03G0024900	Chr4B	9842957	9847003	-	9844980	Chr4B	8991241	8995287	+	8993264	1.0	0.999	collinear
gene:TraesCS4B03G0025600	Chr4B	10400582	10403964	-	10402273	Chr4B	9849991	9853373	-	9851682	1.0	1.0	collinear
gene:TraesCS4B03G0026100	Chr4B	10803185	10805569	+	10804377	Chr4B	10237377	10239761	+	10238569	1.0	1.0	collinear
gene:TraesCS4B03G0026600	Chr4B	10847041	10851294	+	10849167	Chr4B	10281245	10285498	+	10283371	1.0	1.0	collinear
gene:TraesCS4B03G0027200	Chr4B	10931857	10935497	-	10933677	Chr4B	10369246	10372886	-	10371066	1.0	1.0	collinear
gene:TraesCS4B03G0027400	Chr4B	11093025	11100708	+	11096866	Chr4B	10528199	10535901	+	10532050	1.0	0.999	collinear
gene:TraesCS4B03G0027500	Chr4B	11107511	11109226	+	11108368	Chr4B	10542701	10544416	+	10543558	1.0	1.0	collinear
gene:TraesCS4B03G0027600	Chr4B	11111048	11113357	+	11112202	Chr4B	10546569	10548854	+	10547711	1.0	0.974	collinear
gene:TraesCS4B03G0027900	Chr4B	11120139	11124482	-	11122310	Chr4B	10555646	10559990	-	10557818	1.0	0.998	collinear
gene:TraesCS4B03G0028100	Chr4B	11668860	11670629	-	11669744	Chr4B	11184933	11186702	-	11185817	1.0	0.996	collinear
gene:TraesCS4B03G0028200	Chr4B	11672668	11675712	-	11674190	Chr4B	11190006	11193049	-	11191527	0.999	0.999	collinear
gene:TraesCS4B03G0028300	Chr4B	11677119	11681241	+	11679180	Chr4B	11194456	11198583	+	11196519	1.0	1.0	collinear
gene:TraesCS4B03G0028500	Chr4B	12157687	12158558	+	12158122	Chr4B	11674468	11675339	+	11674903	1.0	1.0	collinear
gene:TraesCS4B03G0029700	Chr4B	12236367	12238738	+	12237552	Chr4B	11753154	11755525	+	11754339	1.0	1.0	collinear
gene:TraesCS4B03G0029800	Chr4B	12242993	12245251	-	12244122	Chr4B	11759780	11762038	-	11760909	1.0	1.0	collinear
gene:TraesCS4B03G0030000	Chr4B	12307140	12311868	+	12309504	Chr4B	11823579	11828307	+	11825943	1.0	1.0	collinear
gene:TraesCS4B03G0030100	Chr4B	12311772	12313549	-	12312660	Chr4B	11828393	11829677	-	11829035	0.921	0.918	collinear
gene:TraesCS4B03G0030200	Chr4B	12327262	12328629	-	12327945	Chr4B	11834924	11836291	-	11835607	1.0	0.998	collinear
gene:TraesCS4B03G0030300	Chr4B	12329369	12332339	-	12330854	Chr4B	11837023	11839992	-	11838507	1.0	0.998	collinear
gene:TraesCS4B03G0031300	Chr4B	13064511	13066817	-	13065664	Chr4B	12468992	12471303	-	12470147	1.0	0.997	collinear
gene:TraesCS4B03G0031400	Chr4B	13150070	13152283	+	13151176	Chr4B	12554885	12557098	+	12555991	1.0	1.0	collinear
gene:TraesCS4B03G0031700	Chr4B	13283883	13286103	+	13284993	Chr4B	12626323	12628543	+	12627433	1.0	1.0	collinear
gene:TraesCS4B03G0032100	Chr4B	13326019	13326527	+	13326273	Chr4B	12668483	12668991	+	12668737	1.0	1.0	collinear
gene:TraesCS4B03G0032200	Chr4B	13371547	13375209	-	13373378	Chr4B	12714024	12717686	-	12715855	1.0	1.0	collinear
gene:TraesCS4B03G0032300	Chr4B	13387538	13391363	+	13389450	Chr4B	12730020	12733845	+	12731932	1.0	1.0	collinear
gene:TraesCS4B03G0032400	Chr4B	13425673	13430257	+	13427965	Chr4B	12768145	12772729	+	12770437	1.0	1.0	collinear
gene:TraesCS4B03G0032700	Chr4B	13449724	13450466	+	13450095	Chr4B	12792192	12792934	+	12792563	1.0	1.0	collinear
gene:TraesCS4B03G0032800	Chr4B	13450549	13454028	-	13452288	Chr4B	12793017	12796496	-	12794756	1.0	1.0	collinear
gene:TraesCS4B03G0032900	Chr4B	13455718	13461325	-	13458521	Chr4B	12798186	12803794	-	12800990	1.0	1.0	collinear
gene:TraesCS4B03G0033000	Chr4B	13464420	13467636	+	13466028	Chr4B	12806846	12810063	+	12808454	1.0	1.0	collinear
gene:TraesCS4B03G0033100	Chr4B	13613526	13625103	-	13619314	Chr4B	12954222	12965791	-	12960006	1.0	1.0	collinear
gene:TraesCS4B03G0033200	Chr4B	13619936	13622133	+	13621034	Chr4B	12960632	12962821	+	12961726	0.994	0.988	collinear
gene:TraesCS4B03G0033300	Chr4B	13627329	13635247	-	13631288	Chr4B	12968016	12975909	-	12971962	1.0	1.0	collinear
gene:TraesCS4B03G0033400	Chr4B	13643817	13644143	-	13643980	Chr4B	12984501	12984827	-	12984664	1.0	1.0	collinear
gene:TraesCS4B03G0033600	Chr4B	13731974	13732261	+	13732117	Chr4B	13038232	13038516	+	13038374	0.989	0.965	collinear
gene:TraesCS4B03G0033700	Chr4B	13767289	13767576	+	13767432	Chr4B	13076686	13076973	+	13076829	1.0	0.993	collinear
gene:TraesCS4B03G0034700	Chr4B	13857744	13859586	-	13858665	Chr4B	13173225	13175067	-	13174146	1.0	1.0	collinear
gene:TraesCS4B03G0034900	Chr4B	13970511	13974126	+	13972318	Chr4B	13265729	13269344	+	13267536	1.0	1.0	collinear
gene:TraesCS4B03G0035200	Chr4B	13994176	13995863	+	13995019	Chr4B	13288756	13290443	+	13289599	1.0	1.0	collinear
gene:TraesCS4B03G0035500	Chr4B	14234601	14235387	-	14234994	Chr4B	13540693	13541479	-	13541086	1.0	1.0	collinear
gene:TraesCS4B03G0035600	Chr4B	14269259	14273323	+	14271291	Chr4B	13575307	13579371	+	13577339	1.0	0.999	collinear
gene:TraesCS4B03G0036600	Chr4B	14793756	14795965	-	14794860	Chr4B	14156823	14158984	-	14157903	0.974	0.972	collinear
gene:TraesCS4B03G0037000	Chr4B	14819047	14821688	+	14820367	Chr4B	14182429	14185118	+	14183773	1.0	0.973	collinear
gene:TraesCS4B03G0037100	Chr4B	14829643	14834893	+	14832268	Chr4B	14193316	14198566	+	14195941	1.0	1.0	collinear
gene:TraesCS4B03G0037200	Chr4B	14835047	14839810	+	14837428	Chr4B	14198720	14203483	+	14201101	1.0	1.0	collinear
gene:TraesCS4B03G0037300	Chr4B	14866669	14868524	-	14867596	Chr4B	14230324	14232179	-	14231251	1.0	1.0	collinear
gene:TraesCS4B03G0037700	Chr4B	15018264	15019321	+	15018792	Chr4B	14381885	14382940	+	14382412	1.0	0.997	collinear
gene:TraesCS4B03G0037800	Chr4B	15020905	15022023	+	15021464	Chr4B	14384608	14385726	+	14385167	1.0	0.998	collinear
gene:TraesCS4B03G0037900	Chr4B	15022046	15026127	-	15024086	Chr4B	14385749	14389830	-	14387789	1.0	0.998	collinear
gene:TraesCS4B03G0038100	Chr4B	15040448	15043277	-	15041862	Chr4B	14404327	14407135	-	14405731	0.986	0.981	collinear
gene:TraesCS4B03G0038200	Chr4B	15136397	15136759	+	15136578	Chr4B	14504776	14505138	+	14504957	1.0	0.994	collinear
gene:TraesCS4B03G0038300	Chr4B	15149172	15152263	+	15150717	Chr4B	14509329	14512420	+	14510874	1.0	0.996	collinear
gene:TraesCS4B03G0038400	Chr4B	15156746	15162716	+	15159731	Chr4B	14517088	14523060	+	14520074	0.999	0.997	collinear
gene:TraesCS4B03G0038500	Chr4B	15162926	15167293	-	15165109	Chr4B	14523270	14527638	-	14525454	1.0	0.996	collinear
gene:TraesCS4B03G0038900	Chr4B	15684259	15687307	+	15685783	Chr4B	15026385	15029433	+	15027909	1.0	1.0	collinear
gene:TraesCS4B03G0039100	Chr4B	15712104	15715791	+	15713947	Chr4B	15054263	15057953	+	15056108	1.0	0.998	collinear
gene:TraesCS4B03G0039300	Chr4B	15716043	15720952	-	15718497	Chr4B	15058205	15063114	-	15060659	1.0	1.0	collinear
gene:TraesCS4B03G0039400	Chr4B	15732613	15734448	-	15733530	Chr4B	15075210	15077054	-	15076132	1.0	0.988	collinear
gene:TraesCS4B03G0039500	Chr4B	15737018	15740036	-	15738527	Chr4B	15079688	15082446	-	15081067	1.0	0.986	collinear
gene:TraesCS4B03G0039700	Chr4B	15751071	15753626	+	15752348	Chr4B	15089100	15091731	+	15090415	1.0	0.985	collinear
gene:TraesCS4B03G0040200	Chr4B	15766863	15767150	-	15767006	Chr4B	15104947	15105234	-	15105090	1.0	0.979	collinear
gene:TraesCS4B03G0040700	Chr4B	15792986	15794572	+	15793779	Chr4B	15127262	15128846	+	15128054	0.998	0.995	collinear
gene:TraesCS4B03G0040800	Chr4B	15841975	15845957	+	15843966	Chr4B	15159239	15162959	+	15161099	1.0	0.997	collinear
gene:TraesCS4B03G0040900	Chr4B	15846816	15848032	+	15847424	Chr4B	15164129	15165339	+	15164734	0.994	0.988	collinear
gene:TraesCS4B03G0041000	Chr4B	15848203	15853551	-	15850877	Chr4B	15165510	15170858	-	15168184	1.0	0.998	collinear
gene:TraesCS4B03G0041100	Chr4B	15855377	15863470	-	15859423	Chr4B	15172503	15180456	-	15176479	0.962	0.947	collinear
gene:TraesCS4B03G0041200	Chr4B	16001794	16004653	+	16003223	Chr4B	15328304	15331116	+	15329710	0.979	0.976	collinear
gene:TraesCS4B03G0041300	Chr4B	16006143	16010111	+	16008127	Chr4B	15332529	15336497	+	15334513	1.0	1.0	collinear
gene:TraesCS4B03G0041500	Chr4B	16124182	16125149	+	16124665	Chr4B	15446001	15446968	+	15446484	1.0	0.998	collinear
gene:TraesCS4B03G0041600	Chr4B	16127192	16132169	+	16129680	Chr4B	15449011	15453989	+	15451500	1.0	0.997	collinear
gene:TraesCS4B03G0041700	Chr4B	16219932	16223106	+	16221519	Chr4B	15871436	15874797	+	15873116	0.995	0.944	collinear
gene:TraesCS4B03G0043300	Chr4B	16946042	16949083	+	16947562	Chr4B	16143504	16146546	+	16145025	1.0	0.996	collinear
gene:TraesCS4B03G0043800	Chr4B	17141319	17146978	+	17144148	Chr4B	17064048	17069480	+	17066764	1.0	0.993	collinear
gene:TraesCS4B03G0043900	Chr4B	17148921	17154014	-	17151467	Chr4B	17071441	17076524	-	17073982	0.996	0.994	collinear
gene:TraesCS4B03G0044000	Chr4B	17159796	17164440	-	17162118	Chr4B	17082483	17087303	-	17084893	1.0	1.0	collinear
gene:TraesCS4B03G0044900	Chr4B	17328711	17330355	-	17329533	Chr4B	17262881	17264525	-	17263703	1.0	0.995	collinear
gene:TraesCS4B03G0045000	Chr4B	17373898	17374391	-	17374144	Chr4B	17298932	17299425	-	17299178	1.0	1.0	collinear
gene:TraesCS4B03G0045300	Chr4B	17485639	17488430	+	17487034	Chr4B	17408130	17410943	+	17409536	1.0	0.993	collinear
gene:TraesCS4B03G0045400	Chr4B	17494069	17503649	-	17498859	Chr4B	17416592	17425980	-	17421286	1.0	0.999	collinear
gene:TraesCS4B03G0045500	Chr4B	17654480	17659108	-	17656794	Chr4B	17583307	17587928	-	17585617	1.0	0.995	collinear
gene:TraesCS4B03G0046200	Chr4B	17787230	17788021	+	17787625	Chr4B	18515467	18516259	+	18515863	1.0	0.987	collinear
gene:TraesCS4B03G0046300	Chr4B	17789225	17795793	-	17792509	Chr4B	18517476	18524049	-	18520762	1.0	0.986	collinear
gene:TraesCS4B03G0046500	Chr4B	17819946	17826018	+	17822982	Chr4B	18540625	18546697	+	18543661	1.0	0.999	collinear
gene:TraesCS4B03G0046900	Chr4B	18230904	18231356	+	18231130	Chr4B	18978746	18979198	+	18978972	1.0	1.0	collinear
gene:TraesCS4B03G0047700	Chr4B	18406414	18410974	+	18408694	Chr4B	19153217	19157750	+	19155483	1.0	0.995	collinear
gene:TraesCS4B03G0048900	Chr4B	18522191	18523400	+	18522795	Chr4B	19254460	19255670	+	19255065	1.0	0.988	collinear
gene:TraesCS4B03G0049000	Chr4B	18538665	18540367	-	18539516	Chr4B	19270919	19272627	-	19271773	1.0	0.995	collinear
gene:TraesCS4B03G0049100	Chr4B	18596908	18597706	-	18597307	Chr4B	19329068	19329866	-	19329467	1.0	1.0	collinear
gene:TraesCS4B03G0049200	Chr4B	18603320	18603745	-	18603532	Chr4B	19335480	19335905	-	19335692	1.0	1.0	collinear
gene:TraesCS4B03G0049500	Chr4B	18617577	18617909	-	18617743	Chr4B	19349758	19350090	-	19349924	1.0	1.0	collinear
gene:TraesCS4B03G0049600	Chr4B	18739231	18741247	+	18740239	Chr4B	19471366	19473382	+	19472374	1.0	1.0	collinear
gene:TraesCS4B03G0049900	Chr4B	18759574	18764413	+	18761993	Chr4B	19491709	19496548	+	19494128	1.0	1.0	collinear
gene:TraesCS4B03G0050100	Chr4B	18766726	18766929	-	18766827	Chr4B	19498861	19499064	-	19498962	1.0	1.0	collinear
gene:TraesCS4B03G0050200	Chr4B	18782404	18784720	+	18783562	Chr4B	19514539	19516855	+	19515697	1.0	1.0	collinear
gene:TraesCS4B03G0050300	Chr4B	18805099	18806412	+	18805755	Chr4B	19537252	19538562	+	19537907	0.997	0.996	collinear
gene:TraesCS4B03G0050400	Chr4B	18812595	18819367	+	18815981	Chr4B	19543342	19552105	+	19547723	0.999	0.997	collinear
gene:TraesCS4B03G0050500	Chr4B	18825326	18830136	+	18827731	Chr4B	19559890	19567173	+	19563531	0.988	0.973	collinear
gene:TraesCS4B03G0050800	Chr4B	18950698	18958606	+	18954652	Chr4B	19811921	19819829	+	19815875	0.993	0.988	collinear
