gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity	segment
gene:TraesCS1B03G0006700	Chr1B	2125041	2136120	-	2130580	Chr1B	2141567	2152646	-	2147106	1.0	1.0	collinear
gene:TraesCS1B03G0006800	Chr1B	2142910	2143779	-	2143344	Chr1B	2159436	2160305	-	2159870	1.0	1.0	collinear
gene:TraesCS1B03G0007200	Chr1B	2252792	2256718	+	2254755	Chr1B	2268880	2272806	+	2270843	1.0	1.0	collinear
gene:TraesCS1B03G0007300	Chr1B	2259882	2260734	-	2260308	Chr1B	2275969	2276821	-	2276395	1.0	1.0	collinear
gene:TraesCS1B03G0007700	Chr1B	2299260	2300303	+	2299781	Chr1B	2315348	2316391	+	2315869	1.0	1.0	collinear
gene:TraesCS1B03G0008000	Chr1B	2327143	2333719	-	2330431	Chr1B	2343231	2349807	-	2346519	1.0	1.0	collinear
gene:TraesCS1B03G0008600	Chr1B	2380688	2383732	-	2382210	Chr1B	2396145	2399189	-	2397667	1.0	1.0	collinear
gene:TraesCS1B03G0008700	Chr1B	2563615	2566164	-	2564889	Chr1B	2579075	2581624	-	2580349	1.0	1.0	collinear
gene:TraesCS1B03G0008800	Chr1B	2661258	2662527	+	2661892	Chr1B	2676210	2677479	+	2676844	1.0	1.0	collinear
gene:TraesCS1B03G0008900	Chr1B	2661462	2662433	+	2661947	Chr1B	2676414	2677385	+	2676899	1.0	1.0	collinear
gene:TraesCS1B03G0009300	Chr1B	2730283	2733041	-	2731662	Chr1B	2745038	2747798	-	2746418	1.0	0.998	collinear
gene:TraesCS1B03G0009600	Chr1B	2791203	2792803	-	2792003	Chr1B	2805946	2807546	-	2806746	1.0	1.0	collinear
gene:TraesCS1B03G0009700	Chr1B	2931085	2935423	-	2933254	Chr1B	2945741	2950079	-	2947910	1.0	1.0	collinear
gene:TraesCS1B03G0009800	Chr1B	3094767	3097318	+	3096042	Chr1B	3109409	3111960	+	3110684	1.0	1.0	collinear
gene:TraesCS1B03G0010200	Chr1B	3246952	3249237	+	3248094	Chr1B	3261604	3263889	+	3262746	1.0	1.0	collinear
gene:TraesCS1B03G0010300	Chr1B	3343692	3346966	+	3345329	Chr1B	3358360	3361634	+	3359997	1.0	1.0	collinear
gene:TraesCS1B03G0010900	Chr1B	3370351	3370974	-	3370662	Chr1B	3385019	3385642	-	3385330	1.0	1.0	collinear
gene:TraesCS1B03G0011000	Chr1B	3371049	3375777	-	3373413	Chr1B	3385717	3390447	-	3388082	1.0	1.0	collinear
gene:TraesCS1B03G0011200	Chr1B	3399421	3412856	+	3406138	Chr1B	3414091	3427526	+	3420808	1.0	1.0	collinear
gene:TraesCS1B03G0012000	Chr1B	3468064	3472241	+	3470152	Chr1B	3482737	3486915	+	3484826	1.0	1.0	collinear
gene:TraesCS1B03G0012400	Chr1B	3758383	3758664	-	3758523	Chr1B	3789828	3790109	-	3789968	1.0	1.0	collinear
gene:TraesCS1B03G0012500	Chr1B	3769497	3771294	-	3770395	Chr1B	3800942	3802739	-	3801840	1.0	1.0	collinear
gene:TraesCS1B03G0012600	Chr1B	3850544	3853244	+	3851894	Chr1B	3881998	3884703	+	3883350	1.0	1.0	collinear
gene:TraesCS1B03G0013100	Chr1B	4073976	4076964	+	4075470	Chr1B	4105482	4108470	+	4106976	1.0	1.0	collinear
gene:TraesCS1B03G0013400	Chr1B	4086402	4088303	+	4087352	Chr1B	4117908	4119809	+	4118858	1.0	1.0	collinear
gene:TraesCS1B03G0013500	Chr1B	4098786	4101519	+	4100152	Chr1B	4130292	4133025	+	4131658	1.0	1.0	collinear
gene:TraesCS1B03G0013600	Chr1B	4115135	4122936	+	4119035	Chr1B	4146644	4154445	+	4150544	1.0	1.0	collinear
gene:TraesCS1B03G0013700	Chr1B	4127051	4129028	+	4128039	Chr1B	4158560	4160537	+	4159548	1.0	1.0	collinear
gene:TraesCS1B03G0013800	Chr1B	4133585	4137066	+	4135325	Chr1B	4165094	4168575	+	4166834	1.0	1.0	collinear
gene:TraesCS1B03G0013900	Chr1B	4138167	4140263	-	4139215	Chr1B	4169676	4171772	-	4170724	1.0	1.0	collinear
gene:TraesCS1B03G0014000	Chr1B	4143564	4145402	+	4144483	Chr1B	4175073	4176911	+	4175992	1.0	1.0	collinear
gene:TraesCS1B03G0014100	Chr1B	4155606	4159084	+	4157345	Chr1B	4187116	4190594	+	4188855	1.0	1.0	collinear
gene:TraesCS1B03G0014300	Chr1B	4243347	4262131	+	4252739	Chr1B	4274864	4293649	+	4284256	1.0	1.0	collinear
gene:TraesCS1B03G0014400	Chr1B	4273438	4279469	+	4276453	Chr1B	4304960	4310991	+	4307975	1.0	1.0	collinear
gene:TraesCS1B03G0014700	Chr1B	4286188	4287595	+	4286891	Chr1B	4317710	4319117	+	4318413	1.0	1.0	collinear
gene:TraesCS1B03G0014800	Chr1B	4297718	4300858	+	4299288	Chr1B	4329240	4332380	+	4330810	1.0	1.0	collinear
gene:TraesCS1B03G0015000	Chr1B	4331657	4334956	+	4333306	Chr1B	4363181	4366480	+	4364830	1.0	1.0	collinear
gene:TraesCS1B03G0015100	Chr1B	4338844	4342938	+	4340891	Chr1B	4370355	4374449	+	4372402	1.0	1.0	collinear
gene:TraesCS1B03G0015200	Chr1B	4393285	4396599	+	4394942	Chr1B	4424796	4428110	+	4426453	1.0	1.0	collinear
gene:TraesCS1B03G0015300	Chr1B	4408161	4409441	+	4408801	Chr1B	4439672	4440952	+	4440312	1.0	1.0	collinear
gene:TraesCS1B03G0015400	Chr1B	4410596	4413631	-	4412113	Chr1B	4442107	4445142	-	4443624	1.0	1.0	collinear
gene:TraesCS1B03G0015600	Chr1B	4508006	4514125	-	4511065	Chr1B	4539218	4545337	-	4542277	1.0	1.0	collinear
gene:TraesCS1B03G0015800	Chr1B	4527377	4530535	+	4528956	Chr1B	4559304	4562462	+	4560883	1.0	1.0	collinear
gene:TraesCS1B03G0015900	Chr1B	4532575	4540073	-	4536324	Chr1B	4564502	4572000	-	4568251	1.0	1.0	collinear
gene:TraesCS1B03G0016000	Chr1B	4650736	4653351	-	4652043	Chr1B	4701483	4704098	-	4702790	1.0	1.0	collinear
gene:TraesCS1B03G0016100	Chr1B	4921959	4923057	+	4922508	Chr1B	4752165	4753263	+	4752714	1.0	1.0	collinear
gene:TraesCS1B03G0016200	Chr1B	4933959	4937241	+	4935600	Chr1B	4764168	4767450	+	4765809	1.0	1.0	collinear
gene:TraesCS1B03G0016300	Chr1B	4938236	4939656	-	4938946	Chr1B	4768445	4769865	-	4769155	1.0	1.0	collinear
gene:TraesCS1B03G0016400	Chr1B	4939976	4941724	-	4940850	Chr1B	4770185	4771933	-	4771059	1.0	1.0	collinear
gene:TraesCS1B03G0016600	Chr1B	4964894	4968898	-	4966896	Chr1B	4795103	4799107	-	4797105	1.0	1.0	collinear
gene:TraesCS1B03G0016700	Chr1B	4974868	4978200	-	4976534	Chr1B	4805077	4808409	-	4806743	1.0	1.0	collinear
gene:TraesCS1B03G0016800	Chr1B	4987227	4988572	-	4987899	Chr1B	4817436	4818781	-	4818108	1.0	1.0	collinear
gene:TraesCS1B03G0016900	Chr1B	4990548	4992947	-	4991747	Chr1B	4820757	4823156	-	4821956	1.0	1.0	collinear
gene:TraesCS1B03G0017000	Chr1B	4997628	5001729	-	4999678	Chr1B	4827837	4831938	-	4829887	1.0	1.0	collinear
gene:TraesCS1B03G0017200	Chr1B	5007868	5008182	-	5008025	Chr1B	4838077	4838391	-	4838234	1.0	1.0	collinear
gene:TraesCS1B03G0017300	Chr1B	5016208	5019614	-	5017911	Chr1B	4846417	4849823	-	4848120	1.0	1.0	collinear
gene:TraesCS1B03G0017500	Chr1B	5036486	5038000	-	5037243	Chr1B	4866643	4868157	-	4867400	1.0	1.0	collinear
gene:TraesCS1B03G0017600	Chr1B	5044270	5049090	-	5046680	Chr1B	4874427	4879247	-	4876837	1.0	1.0	collinear
gene:TraesCS1B03G0017700	Chr1B	5053269	5054727	-	5053998	Chr1B	4883426	4884884	-	4884155	1.0	0.999	collinear
gene:TraesCS1B03G0017900	Chr1B	5089701	5103902	-	5096801	Chr1B	4919858	4934056	-	4926957	1.0	1.0	collinear
gene:TraesCS1B03G0018000	Chr1B	5216768	5220352	-	5218560	Chr1B	5046590	5050174	-	5048382	1.0	1.0	collinear
gene:TraesCS1B03G0018200	Chr1B	5243086	5249171	-	5246128	Chr1B	5072592	5078681	-	5075636	1.0	1.0	collinear
gene:TraesCS1B03G0018400	Chr1B	5269024	5271973	-	5270498	Chr1B	5098535	5101484	-	5100009	1.0	1.0	collinear
gene:TraesCS1B03G0018500	Chr1B	5278639	5281249	-	5279944	Chr1B	5108151	5110761	-	5109456	1.0	1.0	collinear
gene:TraesCS1B03G0018600	Chr1B	5300535	5301155	+	5300845	Chr1B	5130046	5130666	+	5130356	1.0	1.0	collinear
gene:TraesCS1B03G0018700	Chr1B	5309180	5313050	-	5311115	Chr1B	5138704	5142574	-	5140639	1.0	1.0	collinear
gene:TraesCS1B03G0018800	Chr1B	5318390	5334213	-	5326301	Chr1B	5147914	5163739	-	5155826	1.0	1.0	collinear
gene:TraesCS1B03G0018900	Chr1B	5344653	5355552	+	5350102	Chr1B	5174179	5185077	+	5179628	1.0	1.0	collinear
gene:TraesCS1B03G0019200	Chr1B	5362790	5365647	-	5364218	Chr1B	5192318	5195175	-	5193746	1.0	1.0	collinear
gene:TraesCS1B03G0019300	Chr1B	5408671	5411741	-	5410206	Chr1B	5238199	5241269	-	5239734	1.0	1.0	collinear
gene:TraesCS1B03G0019400	Chr1B	5421666	5422574	+	5422120	Chr1B	5251196	5252104	+	5251650	1.0	1.0	collinear
gene:TraesCS1B03G0019700	Chr1B	5447750	5448643	-	5448196	Chr1B	5277280	5278173	-	5277726	1.0	1.0	collinear
gene:TraesCS1B03G0019800	Chr1B	5459628	5460581	-	5460104	Chr1B	5289161	5290114	-	5289637	1.0	1.0	collinear
gene:TraesCS1B03G0019900	Chr1B	5512517	5513581	+	5513049	Chr1B	5342051	5343115	+	5342583	1.0	1.0	collinear
gene:TraesCS1B03G0020100	Chr1B	5554624	5555675	+	5555149	Chr1B	5384159	5385264	+	5384711	1.0	0.951	collinear
gene:TraesCS1B03G0020500	Chr1B	5592386	5593420	+	5592903	Chr1B	5421798	5422832	+	5422315	1.0	1.0	collinear
gene:TraesCS1B03G0020600	Chr1B	5597356	5598231	+	5597793	Chr1B	5426768	5427643	+	5427205	1.0	1.0	collinear
gene:TraesCS1B03G0020700	Chr1B	5612307	5615571	+	5613939	Chr1B	5441726	5444990	+	5443358	1.0	1.0	collinear
gene:TraesCS1B03G0020800	Chr1B	5614684	5615030	-	5614857	Chr1B	5444103	5444449	-	5444276	1.0	1.0	collinear
gene:TraesCS1B03G0021000	Chr1B	5630788	5631399	+	5631093	Chr1B	5460207	5460818	+	5460512	1.0	1.0	collinear
gene:TraesCS1B03G0021200	Chr1B	5632568	5632786	+	5632677	Chr1B	5461987	5462205	+	5462096	1.0	1.0	collinear
gene:TraesCS1B03G0021800	Chr1B	5836360	5836629	-	5836494	Chr1B	5663923	5664192	-	5664057	1.0	1.0	collinear
gene:TraesCS1B03G0022400	Chr1B	5964797	5965380	+	5965088	Chr1B	5856585	5857168	+	5856876	1.0	1.0	collinear
gene:TraesCS1B03G0022500	Chr1B	5974704	5975771	-	5975237	Chr1B	5866294	5867361	-	5866827	1.0	1.0	collinear
gene:TraesCS1B03G0022600	Chr1B	6039923	6040723	-	6040323	Chr1B	5931515	5932315	-	5931915	1.0	1.0	collinear
gene:TraesCS1B03G0022700	Chr1B	6140520	6141605	-	6141062	Chr1B	6032149	6033234	-	6032691	1.0	1.0	collinear
gene:TraesCS1B03G0022900	Chr1B	6149955	6153835	+	6151895	Chr1B	6041584	6045464	+	6043524	1.0	1.0	collinear
gene:TraesCS1B03G0023100	Chr1B	6212886	6215721	-	6214303	Chr1B	6104517	6107352	-	6105934	1.0	1.0	collinear
gene:TraesCS1B03G0023400	Chr1B	6304315	6310761	+	6307538	Chr1B	6195941	6202387	+	6199164	1.0	1.0	collinear
gene:TraesCS1B03G0023700	Chr1B	6401330	6404169	+	6402749	Chr1B	6292961	6295800	+	6294380	1.0	1.0	collinear
gene:TraesCS1B03G0023900	Chr1B	6437755	6442448	+	6440101	Chr1B	6329388	6334081	+	6331734	1.0	1.0	collinear
gene:TraesCS1B03G0024000	Chr1B	6474079	6477194	-	6475636	Chr1B	6365716	6368831	-	6367273	1.0	1.0	collinear
gene:TraesCS1B03G0024300	Chr1B	6511056	6516590	+	6513823	Chr1B	6402697	6408231	+	6405464	1.0	1.0	collinear
gene:TraesCS1B03G0024400	Chr1B	6520803	6523974	+	6522388	Chr1B	6412444	6415615	+	6414029	1.0	1.0	collinear
gene:TraesCS1B03G0024500	Chr1B	6550417	6551283	+	6550850	Chr1B	6442060	6442926	+	6442493	1.0	1.0	collinear
gene:TraesCS1B03G0024800	Chr1B	6561531	6565054	-	6563292	Chr1B	6453174	6456697	-	6454935	1.0	1.0	collinear
gene:TraesCS1B03G0025000	Chr1B	6644278	6650502	+	6647390	Chr1B	6535921	6542145	+	6539033	1.0	1.0	collinear
gene:TraesCS1B03G0025400	Chr1B	6731747	6734044	+	6732895	Chr1B	6623404	6625701	+	6624552	1.0	1.0	collinear
gene:TraesCS1B03G0025500	Chr1B	6735150	6735832	+	6735491	Chr1B	6626807	6627489	+	6627148	1.0	1.0	collinear
gene:TraesCS1B03G0025900	Chr1B	6761452	6762683	-	6762067	Chr1B	6653109	6654340	-	6653724	1.0	1.0	collinear
gene:TraesCS1B03G0026200	Chr1B	6777069	6777582	+	6777325	Chr1B	6668725	6669238	+	6668981	1.0	1.0	collinear
gene:TraesCS1B03G0026300	Chr1B	6790344	6791931	+	6791137	Chr1B	6682001	6683588	+	6682794	1.0	1.0	collinear
gene:TraesCS1B03G0027200	Chr1B	6885651	6886706	-	6886178	Chr1B	6776682	6777737	-	6777209	1.0	1.0	collinear
gene:TraesCS1B03G0027400	Chr1B	6892910	6894152	-	6893531	Chr1B	6783941	6785183	-	6784562	1.0	1.0	collinear
gene:TraesCS1B03G0027500	Chr1B	6905201	6905452	+	6905326	Chr1B	6796231	6796482	+	6796356	1.0	1.0	collinear
gene:TraesCS1B03G0027600	Chr1B	6911470	6911771	+	6911620	Chr1B	6802500	6802801	+	6802650	1.0	1.0	collinear
gene:TraesCS1B03G0027900	Chr1B	6922415	6926399	+	6924407	Chr1B	6813445	6817429	+	6815437	1.0	1.0	collinear
gene:TraesCS1B03G0028000	Chr1B	6927495	6930956	+	6929225	Chr1B	6818533	6821994	+	6820263	1.0	1.0	collinear
gene:TraesCS1B03G0028200	Chr1B	6933411	6935465	-	6934438	Chr1B	6824449	6826503	-	6825476	1.0	1.0	collinear
gene:TraesCS1B03G0028800	Chr1B	7136171	7137713	-	7136942	Chr1B	7027218	7028760	-	7027989	1.0	1.0	collinear
gene:TraesCS1B03G0028900	Chr1B	7188725	7190156	-	7189440	Chr1B	7079778	7081209	-	7080493	1.0	0.993	collinear
gene:TraesCS1B03G0029300	Chr1B	7473333	7480121	-	7476727	Chr1B	7365503	7372291	-	7368897	1.0	1.0	collinear
gene:TraesCS1B03G0029400	Chr1B	7480639	7487573	+	7484106	Chr1B	7372809	7379746	+	7376277	1.0	1.0	collinear
gene:TraesCS1B03G0029600	Chr1B	7568099	7569690	-	7568894	Chr1B	7460273	7461864	-	7461068	1.0	1.0	collinear
gene:TraesCS1B03G0029700	Chr1B	7583192	7584485	+	7583838	Chr1B	7475366	7476659	+	7476012	1.0	1.0	collinear
gene:TraesCS1B03G0030200	Chr1B	7690090	7695144	-	7692617	Chr1B	7582269	7587323	-	7584796	1.0	1.0	collinear
gene:TraesCS1B03G0030500	Chr1B	7851867	7852259	+	7852063	Chr1B	7744089	7744481	+	7744285	1.0	1.0	collinear
gene:TraesCS1B03G0030900	Chr1B	7968876	7970120	-	7969498	Chr1B	7861104	7862348	-	7861726	1.0	1.0	collinear
gene:TraesCS1B03G0031000	Chr1B	7983452	7987365	+	7985408	Chr1B	7875684	7879597	+	7877640	1.0	1.0	collinear
gene:TraesCS1B03G0031200	Chr1B	8001434	8001895	-	8001664	Chr1B	7893668	7894129	-	7893898	1.0	1.0	collinear
gene:TraesCS1B03G0031300	Chr1B	8012259	8012916	-	8012587	Chr1B	7904495	7905152	-	7904823	1.0	1.0	collinear
gene:TraesCS1B03G0031600	Chr1B	8015274	8016638	-	8015956	Chr1B	7907510	7908874	-	7908192	1.0	1.0	collinear
gene:TraesCS1B03G0031900	Chr1B	8067883	8068314	-	8068098	Chr1B	7960119	7960550	-	7960334	1.0	1.0	collinear
gene:TraesCS1B03G0032000	Chr1B	8072145	8072576	-	8072360	Chr1B	7964381	7964812	-	7964596	1.0	1.0	collinear
gene:TraesCS1B03G0032100	Chr1B	8076414	8076845	-	8076629	Chr1B	7968650	7969081	-	7968865	1.0	1.0	collinear
gene:TraesCS1B03G0032200	Chr1B	8080100	8080864	-	8080482	Chr1B	7972336	7973100	-	7972718	1.0	1.0	collinear
gene:TraesCS1B03G0032300	Chr1B	8132405	8135365	-	8133885	Chr1B	8024641	8027601	-	8026121	1.0	1.0	collinear
gene:TraesCS1B03G0032500	Chr1B	8155434	8161680	-	8158557	Chr1B	8047671	8053917	-	8050794	1.0	1.0	collinear
gene:TraesCS1B03G0032600	Chr1B	8236364	8237203	-	8236783	Chr1B	8123340	8124179	-	8123759	1.0	1.0	collinear
gene:TraesCS1B03G0033500	Chr1B	8425856	8428352	-	8427104	Chr1B	8299515	8302011	-	8300763	1.0	0.995	collinear
gene:TraesCS1B03G0033600	Chr1B	8458930	8460461	-	8459695	Chr1B	8332593	8334124	-	8333358	1.0	0.995	collinear
gene:TraesCS1B03G0034200	Chr1B	8519980	8527072	+	8523526	Chr1B	8393654	8400746	+	8397200	1.0	1.0	collinear
gene:TraesCS1B03G0034400	Chr1B	8592364	8593919	+	8593141	Chr1B	8465818	8467373	+	8466595	1.0	1.0	collinear
gene:TraesCS1B03G0034500	Chr1B	8645390	8646951	+	8646170	Chr1B	8518848	8520409	+	8519628	1.0	1.0	collinear
gene:TraesCS1B03G0034600	Chr1B	8672509	8677350	-	8674929	Chr1B	8545968	8550809	-	8548388	1.0	1.0	collinear
gene:TraesCS1B03G0034900	Chr1B	8707883	8709501	+	8708692	Chr1B	8581338	8582956	+	8582147	1.0	1.0	collinear
gene:TraesCS1B03G0035000	Chr1B	8710149	8712378	+	8711263	Chr1B	8583604	8585833	+	8584718	1.0	1.0	collinear
gene:TraesCS1B03G0035300	Chr1B	8731073	8731747	+	8731410	Chr1B	8604538	8605212	+	8604875	1.0	1.0	collinear
gene:TraesCS1B03G0035400	Chr1B	8748973	8750925	+	8749949	Chr1B	8622440	8624392	+	8623416	1.0	1.0	collinear
gene:TraesCS1B03G0035700	Chr1B	8775326	8781500	+	8778413	Chr1B	8648787	8654961	+	8651874	1.0	1.0	collinear
gene:TraesCS1B03G0035800	Chr1B	8781958	8783322	+	8782640	Chr1B	8655419	8656783	+	8656101	1.0	1.0	collinear
gene:TraesCS1B03G0036200	Chr1B	8920793	8921583	-	8921188	Chr1B	8794259	8795051	-	8794655	1.0	1.0	collinear
gene:TraesCS1B03G0036300	Chr1B	8936686	8939403	-	8938044	Chr1B	8810154	8812871	-	8811512	1.0	1.0	collinear
gene:TraesCS1B03G0036500	Chr1B	9081442	9085624	+	9083533	Chr1B	8954910	8959092	+	8957001	1.0	1.0	collinear
gene:TraesCS1B03G0036700	Chr1B	9183329	9184082	+	9183705	Chr1B	9056796	9057549	+	9057172	1.0	1.0	collinear
gene:TraesCS1B03G0036800	Chr1B	9188008	9202582	+	9195295	Chr1B	9061475	9076049	+	9068762	1.0	1.0	collinear
gene:TraesCS1B03G0036900	Chr1B	9221024	9223309	+	9222166	Chr1B	9094491	9096776	+	9095633	1.0	1.0	collinear
gene:TraesCS1B03G0037100	Chr1B	9234708	9235360	-	9235034	Chr1B	9108178	9108830	-	9108504	1.0	1.0	collinear
gene:TraesCS1B03G0037200	Chr1B	9239572	9240364	-	9239968	Chr1B	9113042	9113834	-	9113438	1.0	1.0	collinear
gene:TraesCS1B03G0037500	Chr1B	9294962	9297935	-	9296448	Chr1B	9168436	9171409	-	9169922	1.0	1.0	collinear
gene:TraesCS1B03G0037600	Chr1B	9340006	9342523	-	9341264	Chr1B	9213488	9216005	-	9214746	1.0	1.0	collinear
gene:TraesCS1B03G0038000	Chr1B	9375472	9376307	-	9375889	Chr1B	9248972	9249807	-	9249389	1.0	1.0	collinear
gene:TraesCS1B03G0038200	Chr1B	9386698	9389358	-	9388028	Chr1B	9260198	9262858	-	9261528	1.0	1.0	collinear
gene:TraesCS1B03G0038300	Chr1B	9435993	9438264	-	9437128	Chr1B	9309496	9311767	-	9310631	1.0	1.0	collinear
gene:TraesCS1B03G0038400	Chr1B	9439821	9440916	+	9440368	Chr1B	9313324	9314419	+	9313871	1.0	1.0	collinear
gene:TraesCS1B03G0038600	Chr1B	9468567	9470728	+	9469647	Chr1B	9342069	9344230	+	9343149	1.0	1.0	collinear
gene:TraesCS1B03G0038700	Chr1B	9512135	9528525	-	9520330	Chr1B	9385642	9402032	-	9393837	1.0	1.0	collinear
gene:TraesCS1B03G0038800	Chr1B	9590685	9594472	-	9592578	Chr1B	9464197	9467984	-	9466090	1.0	1.0	collinear
gene:TraesCS1B03G0038900	Chr1B	9596767	9602349	+	9599558	Chr1B	9470279	9475861	+	9473070	1.0	1.0	collinear
gene:TraesCS1B03G0039000	Chr1B	9602359	9603587	+	9602973	Chr1B	9475871	9477099	+	9476485	1.0	1.0	collinear
gene:TraesCS1B03G0039200	Chr1B	9612378	9613006	-	9612692	Chr1B	9485891	9486519	-	9486205	1.0	1.0	collinear
gene:TraesCS1B03G0039600	Chr1B	9683032	9685542	+	9684287	Chr1B	9556547	9559057	+	9557802	1.0	1.0	collinear
gene:TraesCS1B03G0040000	Chr1B	9779917	9781098	-	9780507	Chr1B	9653439	9654620	-	9654029	1.0	1.0	collinear
gene:TraesCS1B03G0040100	Chr1B	9782826	9784767	+	9783796	Chr1B	9656348	9658289	+	9657318	1.0	1.0	collinear
gene:TraesCS1B03G0040200	Chr1B	9789359	9790975	+	9790167	Chr1B	9662882	9664498	+	9663690	1.0	1.0	collinear
gene:TraesCS1B03G0040300	Chr1B	9800870	9801743	+	9801306	Chr1B	9674393	9675266	+	9674829	1.0	1.0	collinear
gene:TraesCS1B03G0040400	Chr1B	9931905	9932833	-	9932369	Chr1B	9805483	9806411	-	9805947	1.0	1.0	collinear
gene:TraesCS1B03G0040500	Chr1B	9946473	9947669	+	9947071	Chr1B	9820051	9821247	+	9820649	1.0	1.0	collinear
gene:TraesCS1B03G0040600	Chr1B	10006721	10011436	+	10009078	Chr1B	9880300	9885019	+	9882659	1.0	1.0	collinear
gene:TraesCS1B03G0041000	Chr1B	10062709	10067524	-	10065116	Chr1B	9936293	9941108	-	9938700	1.0	1.0	collinear
