gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity	segment
gene:TraesCS7B03G0547200	Chr7B	344156282	344189173	-	344172727	Chr7B	364689209	364722102	-	364705655	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0552100	Chr7B	352166604	352167007	+	352166805	Chr7B	353319930	353320333	+	353320131	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0553200	Chr7B	353161060	353165992	-	353163526	Chr7B	354313610	354318542	-	354316076	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0553400	Chr7B	354626171	354632340	+	354629255	Chr7B	355774838	355781007	+	355777922	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0553800	Chr7B	355054830	355059776	+	355057303	Chr7B	356203394	356208337	+	356205865	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0555500	Chr7B	356863554	356865854	+	356864704	Chr7B	358004081	358006381	+	358005231	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0555900	Chr7B	357774550	357776442	+	357775496	Chr7B	358914596	358916488	+	358915542	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0556500	Chr7B	358386756	358434704	+	358410730	Chr7B	359525892	359572374	+	359549133	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0558200	Chr7B	359942309	359943567	+	359942938	Chr7B	361079519	361080777	+	361080148	1.0	0.998	rearrangement:Chr7B_block2
gene:TraesCS7B03G0558300	Chr7B	360010531	360026245	+	360018388	Chr7B	361147740	361163453	+	361155596	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0558700	Chr7B	360831023	360834771	+	360832897	Chr7B	361960687	361964435	+	361962561	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0559800	Chr7B	361776110	361792485	+	361784297	Chr7B	362903471	362919846	+	362911658	1.0	1.0	rearrangement:Chr7B_block2
gene:TraesCS7B03G0000100	Chr7B	32670	36534	-	34602	Chr7B	49280	53144	-	51212	1.0	1.0	collinear
gene:TraesCS7B03G0000200	Chr7B	43049	50894	-	46971	Chr7B	59659	67510	-	63584	1.0	1.0	collinear
gene:TraesCS7B03G0001000	Chr7B	112378	114411	+	113394	Chr7B	128996	131029	+	130012	1.0	1.0	collinear
gene:TraesCS7B03G0001100	Chr7B	114526	119198	-	116862	Chr7B	131144	135816	-	133480	1.0	1.0	collinear
gene:TraesCS7B03G0001200	Chr7B	120206	121471	+	120838	Chr7B	136824	138089	+	137456	1.0	1.0	collinear
gene:TraesCS7B03G0001400	Chr7B	220254	222718	+	221486	Chr7B	236775	238956	+	237865	1.0	1.0	collinear
gene:TraesCS7B03G0001700	Chr7B	226968	228067	+	227517	Chr7B	243206	244305	+	243755	1.0	1.0	collinear
gene:TraesCS7B03G0001800	Chr7B	228482	229120	+	228801	Chr7B	244720	245358	+	245039	1.0	1.0	collinear
gene:TraesCS7B03G0002000	Chr7B	255136	257184	+	256160	Chr7B	271113	273161	+	272137	1.0	1.0	collinear
gene:TraesCS7B03G0002100	Chr7B	259041	260824	+	259932	Chr7B	275018	276801	+	275909	1.0	1.0	collinear
gene:TraesCS7B03G0002200	Chr7B	261777	263347	+	262562	Chr7B	277754	279324	+	278539	1.0	1.0	collinear
gene:TraesCS7B03G0002400	Chr7B	265308	267721	-	266514	Chr7B	281285	283698	-	282491	1.0	1.0	collinear
gene:TraesCS7B03G0002500	Chr7B	285039	290255	+	287647	Chr7B	300905	306121	+	303513	1.0	1.0	collinear
gene:TraesCS7B03G0002600	Chr7B	419319	423404	+	421361	Chr7B	434840	438925	+	436882	1.0	1.0	collinear
gene:TraesCS7B03G0002900	Chr7B	423793	429194	-	426493	Chr7B	439314	444715	-	442014	1.0	1.0	collinear
gene:TraesCS7B03G0003100	Chr7B	600800	604303	+	602551	Chr7B	615819	619322	+	617570	1.0	1.0	collinear
gene:TraesCS7B03G0003300	Chr7B	637875	639698	+	638786	Chr7B	652895	654718	+	653806	1.0	1.0	collinear
gene:TraesCS7B03G0003400	Chr7B	669783	670485	-	670134	Chr7B	684587	685289	-	684938	1.0	1.0	collinear
gene:TraesCS7B03G0003800	Chr7B	778870	779724	-	779297	Chr7B	793582	794436	-	794009	1.0	1.0	collinear
gene:TraesCS7B03G0003900	Chr7B	797978	798910	+	798444	Chr7B	812716	813648	+	813182	1.0	1.0	collinear
gene:TraesCS7B03G0004600	Chr7B	844925	847126	+	846025	Chr7B	859359	861560	+	860459	1.0	1.0	collinear
gene:TraesCS7B03G0004700	Chr7B	900491	909163	-	904827	Chr7B	913092	923634	-	918363	1.0	1.0	collinear
gene:TraesCS7B03G0005100	Chr7B	1038544	1039671	+	1039107	Chr7B	1053407	1054534	+	1053970	1.0	1.0	collinear
gene:TraesCS7B03G0005400	Chr7B	1055416	1057852	-	1056634	Chr7B	1070279	1072715	-	1071497	1.0	1.0	collinear
gene:TraesCS7B03G0005500	Chr7B	1082873	1087104	-	1084988	Chr7B	1097736	1101967	-	1099851	1.0	1.0	collinear
gene:TraesCS7B03G0005300	Chr7B	1051386	1121512	-	1086449	Chr7B	1066249	1136376	-	1101312	1.0	1.0	collinear
gene:TraesCS7B03G0005600	Chr7B	1170334	1171762	+	1171048	Chr7B	1185205	1186633	+	1185919	1.0	1.0	collinear
gene:TraesCS7B03G0005700	Chr7B	1213141	1218986	-	1216063	Chr7B	1228024	1233869	-	1230946	1.0	1.0	collinear
gene:TraesCS7B03G0006000	Chr7B	1264151	1272041	-	1268096	Chr7B	1279034	1286925	-	1282979	1.0	1.0	collinear
gene:TraesCS7B03G0006300	Chr7B	1279040	1286019	-	1282529	Chr7B	1293924	1300903	-	1297413	1.0	1.0	collinear
gene:TraesCS7B03G0006400	Chr7B	1286695	1293028	-	1289861	Chr7B	1301579	1307912	-	1304745	1.0	1.0	collinear
gene:TraesCS7B03G0006500	Chr7B	1313496	1318517	+	1316006	Chr7B	1328380	1333401	+	1330890	1.0	0.999	collinear
gene:TraesCS7B03G0006700	Chr7B	1322519	1336722	+	1329620	Chr7B	1337403	1351606	+	1344504	1.0	1.0	collinear
gene:TraesCS7B03G0006800	Chr7B	1340667	1341047	+	1340857	Chr7B	1355551	1355931	+	1355741	1.0	1.0	collinear
gene:TraesCS7B03G0007200	Chr7B	1360503	1361234	+	1360868	Chr7B	1375391	1376122	+	1375756	1.0	1.0	collinear
gene:TraesCS7B03G0007400	Chr7B	1373321	1373710	+	1373515	Chr7B	1388209	1388598	+	1388403	1.0	1.0	collinear
gene:TraesCS7B03G0008000	Chr7B	1436165	1437258	+	1436711	Chr7B	1451056	1452149	+	1451602	1.0	1.0	collinear
gene:TraesCS7B03G0008100	Chr7B	1480605	1481773	+	1481189	Chr7B	1495500	1496668	+	1496084	1.0	1.0	collinear
gene:TraesCS7B03G0008600	Chr7B	1693992	1694231	+	1694111	Chr7B	1708902	1709141	+	1709021	1.0	1.0	collinear
gene:TraesCS7B03G0009000	Chr7B	1771948	1772496	-	1772222	Chr7B	1788967	1789515	-	1789241	1.0	1.0	collinear
gene:TraesCS7B03G0009900	Chr7B	1935516	1949690	+	1942603	Chr7B	1949994	1963885	+	1956939	1.0	1.0	collinear
gene:TraesCS7B03G0010400	Chr7B	2097129	2100452	+	2098790	Chr7B	2111135	2114458	+	2112796	1.0	1.0	collinear
gene:TraesCS7B03G0010500	Chr7B	2662842	2663519	-	2663180	Chr7B	2676297	2676974	-	2676635	1.0	1.0	collinear
gene:TraesCS7B03G0010700	Chr7B	2668551	2670096	+	2669323	Chr7B	2682006	2683551	+	2682778	1.0	1.0	collinear
gene:TraesCS7B03G0011300	Chr7B	2894770	2896423	-	2895596	Chr7B	2907989	2909642	-	2908815	1.0	0.986	collinear
gene:TraesCS7B03G0011700	Chr7B	3081146	3082585	+	3081865	Chr7B	3094379	3095818	+	3095098	1.0	1.0	collinear
gene:TraesCS7B03G0011800	Chr7B	3116205	3118160	+	3117182	Chr7B	3129438	3131393	+	3130415	1.0	1.0	collinear
gene:TraesCS7B03G0011900	Chr7B	3118757	3122830	-	3120793	Chr7B	3131990	3136069	-	3134029	1.0	1.0	collinear
gene:TraesCS7B03G0012000	Chr7B	3221369	3227272	-	3224320	Chr7B	3234608	3240511	-	3237559	1.0	1.0	collinear
gene:TraesCS7B03G0012200	Chr7B	3242585	3251280	-	3246932	Chr7B	3255837	3264532	-	3260184	1.0	1.0	collinear
gene:TraesCS7B03G0012600	Chr7B	3264575	3273390	+	3268982	Chr7B	3277827	3286642	+	3282234	1.0	1.0	collinear
gene:TraesCS7B03G0012700	Chr7B	3275744	3280289	-	3278016	Chr7B	3288996	3293541	-	3291268	1.0	1.0	collinear
gene:TraesCS7B03G0013100	Chr7B	3425640	3425927	-	3425783	Chr7B	3438825	3439112	-	3438968	1.0	1.0	collinear
gene:TraesCS7B03G0013300	Chr7B	3473390	3482107	-	3477748	Chr7B	3486340	3495057	-	3490698	1.0	1.0	collinear
gene:TraesCS7B03G0013400	Chr7B	3502025	3506191	+	3504108	Chr7B	3514600	3518766	+	3516683	1.0	1.0	collinear
gene:TraesCS7B03G0013500	Chr7B	3510580	3514839	-	3512709	Chr7B	3523155	3527414	-	3525284	1.0	1.0	collinear
gene:TraesCS7B03G0013600	Chr7B	3660476	3664218	+	3662347	Chr7B	3672168	3675910	+	3674039	1.0	1.0	collinear
gene:TraesCS7B03G0013900	Chr7B	3671994	3673638	-	3672816	Chr7B	3683686	3685330	-	3684508	1.0	1.0	collinear
gene:TraesCS7B03G0014000	Chr7B	3694071	3695816	+	3694943	Chr7B	3705776	3707521	+	3706648	1.0	1.0	collinear
gene:TraesCS7B03G0014800	Chr7B	3869795	3871434	+	3870614	Chr7B	3881536	3883175	+	3882355	1.0	1.0	collinear
gene:TraesCS7B03G0014900	Chr7B	4012469	4017710	+	4015089	Chr7B	4024182	4029423	+	4026802	1.0	1.0	collinear
gene:TraesCS7B03G0015100	Chr7B	4023337	4024742	-	4024039	Chr7B	4035050	4036455	-	4035752	1.0	1.0	collinear
gene:TraesCS7B03G0015200	Chr7B	4028025	4030069	-	4029047	Chr7B	4039740	4041784	-	4040762	1.0	1.0	collinear
gene:TraesCS7B03G0016300	Chr7B	4116994	4122172	+	4119583	Chr7B	4128719	4133897	+	4131308	1.0	1.0	collinear
gene:TraesCS7B03G0016400	Chr7B	4122371	4124879	-	4123625	Chr7B	4134096	4136604	-	4135350	1.0	1.0	collinear
gene:TraesCS7B03G0016600	Chr7B	4173687	4176282	+	4174984	Chr7B	4185585	4188180	+	4186882	1.0	1.0	collinear
gene:TraesCS7B03G0016700	Chr7B	4178823	4191467	-	4185145	Chr7B	4190721	4203365	-	4197043	1.0	1.0	collinear
gene:TraesCS7B03G0017000	Chr7B	4217034	4218371	+	4217702	Chr7B	4228932	4230269	+	4229600	1.0	1.0	collinear
gene:TraesCS7B03G0017200	Chr7B	4228698	4230727	-	4229712	Chr7B	4240596	4242625	-	4241610	1.0	1.0	collinear
gene:TraesCS7B03G0017600	Chr7B	4338296	4345659	+	4341977	Chr7B	4350195	4357582	+	4353888	1.0	1.0	collinear
gene:TraesCS7B03G0017800	Chr7B	4425740	4431517	+	4428628	Chr7B	4437670	4443447	+	4440558	1.0	1.0	collinear
gene:TraesCS7B03G0017900	Chr7B	4469383	4469586	-	4469484	Chr7B	4481317	4481520	-	4481418	1.0	1.0	collinear
gene:TraesCS7B03G0018000	Chr7B	4477157	4481340	+	4479248	Chr7B	4489092	4493275	+	4491183	1.0	1.0	collinear
gene:TraesCS7B03G0018100	Chr7B	4533463	4533718	-	4533590	Chr7B	4545424	4545679	-	4545551	1.0	1.0	collinear
gene:TraesCS7B03G0018200	Chr7B	4646090	4652768	+	4649429	Chr7B	4658063	4664741	+	4661402	1.0	1.0	collinear
gene:TraesCS7B03G0018700	Chr7B	4939060	4939788	-	4939424	Chr7B	4951024	4951752	-	4951388	1.0	1.0	collinear
gene:TraesCS7B03G0018800	Chr7B	4949497	4950210	+	4949853	Chr7B	4961461	4962174	+	4961817	1.0	1.0	collinear
gene:TraesCS7B03G0019200	Chr7B	5228037	5231817	-	5229927	Chr7B	5239895	5243675	-	5241785	1.0	1.0	collinear
gene:TraesCS7B03G0019300	Chr7B	5234592	5237551	-	5236071	Chr7B	5246450	5249409	-	5247929	1.0	1.0	collinear
gene:TraesCS7B03G0019400	Chr7B	5241320	5245276	-	5243298	Chr7B	5253331	5257287	-	5255309	1.0	1.0	collinear
gene:TraesCS7B03G0019500	Chr7B	5387627	5391814	-	5389720	Chr7B	5398379	5402566	-	5400472	1.0	1.0	collinear
gene:TraesCS7B03G0019600	Chr7B	5391944	5395839	+	5393891	Chr7B	5402696	5406591	+	5404643	1.0	1.0	collinear
gene:TraesCS7B03G0020300	Chr7B	5526569	5531037	+	5528803	Chr7B	5537343	5541811	+	5539577	1.0	1.0	collinear
gene:TraesCS7B03G0020400	Chr7B	5547385	5551965	+	5549675	Chr7B	5558152	5562732	+	5560442	1.0	1.0	collinear
gene:TraesCS7B03G0020700	Chr7B	5597550	5600418	+	5598984	Chr7B	5608319	5611187	+	5609753	1.0	1.0	collinear
gene:TraesCS7B03G0020800	Chr7B	5611673	5616462	+	5614067	Chr7B	5622443	5627232	+	5624837	1.0	1.0	collinear
gene:TraesCS7B03G0020900	Chr7B	5647531	5653592	+	5650561	Chr7B	5658300	5664121	+	5661210	1.0	1.0	collinear
gene:TraesCS7B03G0021400	Chr7B	5832558	5833912	+	5833235	Chr7B	5842479	5843833	+	5843156	1.0	1.0	collinear
gene:TraesCS7B03G0021800	Chr7B	5837952	5842042	+	5839997	Chr7B	5847873	5851963	+	5849918	1.0	1.0	collinear
gene:TraesCS7B03G0022000	Chr7B	5843318	5850518	-	5846918	Chr7B	5853239	5860439	-	5856839	1.0	1.0	collinear
gene:TraesCS7B03G0022100	Chr7B	6242281	6249615	+	6245948	Chr7B	6252228	6259562	+	6255895	1.0	1.0	collinear
gene:TraesCS7B03G0022300	Chr7B	6253855	6255709	-	6254782	Chr7B	6263801	6265655	-	6264728	1.0	0.996	collinear
gene:TraesCS7B03G0022700	Chr7B	6307057	6325059	-	6316058	Chr7B	6317017	6335017	-	6326017	1.0	1.0	collinear
gene:TraesCS7B03G0022800	Chr7B	6328320	6328690	-	6328505	Chr7B	6338279	6338649	-	6338464	1.0	1.0	collinear
gene:TraesCS7B03G0022900	Chr7B	6357986	6359698	-	6358842	Chr7B	6367945	6369657	-	6368801	1.0	1.0	collinear
gene:TraesCS7B03G0023000	Chr7B	6390975	6402894	-	6396934	Chr7B	6400940	6412858	-	6406899	1.0	1.0	collinear
gene:TraesCS7B03G0023100	Chr7B	6405589	6412988	-	6409288	Chr7B	6415553	6422736	-	6419144	1.0	1.0	collinear
gene:TraesCS7B03G0023400	Chr7B	6489035	6493164	+	6491099	Chr7B	6498260	6502389	+	6500324	1.0	1.0	collinear
gene:TraesCS7B03G0023500	Chr7B	6515908	6519369	+	6517638	Chr7B	6525133	6528594	+	6526863	1.0	1.0	collinear
gene:TraesCS7B03G0023700	Chr7B	6572310	6576009	+	6574159	Chr7B	6580754	6584453	+	6582603	1.0	1.0	collinear
gene:TraesCS7B03G0024200	Chr7B	6708493	6711769	+	6710131	Chr7B	6715751	6719027	+	6717389	1.0	1.0	collinear
gene:TraesCS7B03G0024600	Chr7B	6730304	6734509	-	6732406	Chr7B	6737562	6741767	-	6739664	1.0	1.0	collinear
gene:TraesCS7B03G0025200	Chr7B	7084796	7090671	+	7087733	Chr7B	7091815	7097690	+	7094752	1.0	1.0	collinear
gene:TraesCS7B03G0025300	Chr7B	7133948	7134205	+	7134076	Chr7B	7140983	7141240	+	7141111	1.0	1.0	collinear
gene:TraesCS7B03G0025500	Chr7B	7170867	7171798	-	7171332	Chr7B	7176505	7177436	-	7176970	1.0	1.0	collinear
gene:TraesCS7B03G0025800	Chr7B	7253599	7253856	-	7253727	Chr7B	7259182	7259439	-	7259310	1.0	1.0	collinear
gene:TraesCS7B03G0026000	Chr7B	7275874	7276509	+	7276191	Chr7B	7281461	7282096	+	7281778	1.0	1.0	collinear
gene:TraesCS7B03G0026100	Chr7B	7284286	7310081	+	7297183	Chr7B	7289871	7315667	+	7302769	1.0	1.0	collinear
gene:TraesCS7B03G0027000	Chr7B	7363121	7364017	+	7363569	Chr7B	7368718	7369614	+	7369166	1.0	1.0	collinear
gene:TraesCS7B03G0027100	Chr7B	7369368	7370606	-	7369987	Chr7B	7374965	7376203	-	7375584	1.0	1.0	collinear
gene:TraesCS7B03G0028300	Chr7B	7634994	7640176	-	7637585	Chr7B	7640034	7645216	-	7642625	1.0	1.0	collinear
gene:TraesCS7B03G0028700	Chr7B	7848045	7848935	+	7848490	Chr7B	7852555	7853445	+	7853000	1.0	1.0	collinear
gene:TraesCS7B03G0028800	Chr7B	7854756	7856155	-	7855455	Chr7B	7859266	7860665	-	7859965	1.0	1.0	collinear
gene:TraesCS7B03G0029000	Chr7B	7863320	7865535	+	7864427	Chr7B	7867830	7870045	+	7868937	1.0	1.0	collinear
gene:TraesCS7B03G0029100	Chr7B	7939115	7939426	+	7939270	Chr7B	7943463	7943774	+	7943618	1.0	1.0	collinear
gene:TraesCS7B03G0029200	Chr7B	8039434	8040813	+	8040123	Chr7B	8037828	8039207	+	8038517	1.0	1.0	collinear
gene:TraesCS7B03G0029400	Chr7B	8239078	8241378	-	8240228	Chr7B	8186033	8188333	-	8187183	1.0	1.0	collinear
gene:TraesCS7B03G0029500	Chr7B	8396140	8398294	-	8397217	Chr7B	8342440	8344594	-	8343517	1.0	1.0	collinear
gene:TraesCS7B03G0029600	Chr7B	8408501	8408833	+	8408667	Chr7B	8354163	8354495	+	8354329	1.0	1.0	collinear
gene:TraesCS7B03G0029700	Chr7B	8410985	8412968	-	8411976	Chr7B	8356647	8358630	-	8357638	1.0	1.0	collinear
gene:TraesCS7B03G0030000	Chr7B	9040037	9043328	+	9041682	Chr7B	8980924	8984215	+	8982569	1.0	1.0	collinear
gene:TraesCS7B03G0030400	Chr7B	9194873	9201781	-	9198327	Chr7B	9134575	9141483	-	9138029	1.0	1.0	collinear
gene:TraesCS7B03G0030600	Chr7B	9532847	9537156	+	9535001	Chr7B	9473309	9477618	+	9475463	1.0	1.0	collinear
gene:TraesCS7B03G0030800	Chr7B	9538747	9541639	-	9540193	Chr7B	9479210	9482102	-	9480656	1.0	1.0	collinear
gene:TraesCS7B03G0030900	Chr7B	9554131	9562829	-	9558480	Chr7B	9494594	9503295	-	9498944	1.0	1.0	collinear
gene:TraesCS7B03G0031000	Chr7B	9590350	9590803	-	9590576	Chr7B	9530816	9531269	-	9531042	1.0	1.0	collinear
gene:TraesCS7B03G0031100	Chr7B	9601762	9602235	-	9601998	Chr7B	9542228	9542701	-	9542464	1.0	1.0	collinear
gene:TraesCS7B03G0031200	Chr7B	9605582	9607023	-	9606302	Chr7B	9546048	9547489	-	9546768	1.0	1.0	collinear
gene:TraesCS7B03G0031600	Chr7B	9661205	9661672	-	9661438	Chr7B	9601674	9602141	-	9601907	1.0	1.0	collinear
gene:TraesCS7B03G0031700	Chr7B	9666048	9666867	-	9666457	Chr7B	9606517	9607336	-	9606926	1.0	1.0	collinear
gene:TraesCS7B03G0031800	Chr7B	10072089	10074089	-	10073089	Chr7B	10012711	10014711	-	10013711	1.0	1.0	collinear
gene:TraesCS7B03G0032300	Chr7B	10544063	10546385	+	10545224	Chr7B	10483880	10485874	+	10484877	1.0	1.0	collinear
gene:TraesCS7B03G0032400	Chr7B	10547429	10553423	-	10550426	Chr7B	10486918	10492912	-	10489915	1.0	1.0	collinear
gene:TraesCS7B03G0032600	Chr7B	10604706	10607023	+	10605864	Chr7B	10544195	10546512	+	10545353	1.0	1.0	collinear
gene:TraesCS7B03G0032800	Chr7B	10893834	10895764	+	10894799	Chr7B	10833309	10835239	+	10834274	1.0	1.0	collinear
gene:TraesCS7B03G0033000	Chr7B	10948512	10952925	-	10950718	Chr7B	10887849	10892262	-	10890055	1.0	1.0	collinear
gene:TraesCS7B03G0033100	Chr7B	10966194	10966511	-	10966352	Chr7B	10905579	10905896	-	10905737	1.0	1.0	collinear
gene:TraesCS7B03G0033300	Chr7B	10999621	11001946	+	11000783	Chr7B	10939007	10941332	+	10940169	1.0	1.0	collinear
gene:TraesCS7B03G0033400	Chr7B	11031814	11032149	-	11031981	Chr7B	10971211	10971546	-	10971378	1.0	1.0	collinear
gene:TraesCS7B03G0033700	Chr7B	11347584	11349680	+	11348632	Chr7B	11286385	11288481	+	11287433	1.0	1.0	collinear
gene:TraesCS7B03G0033800	Chr7B	11370075	11372420	+	11371247	Chr7B	11308879	11311224	+	11310051	1.0	1.0	collinear
gene:TraesCS7B03G0033900	Chr7B	11427489	11429579	+	11428534	Chr7B	11366249	11368339	+	11367294	1.0	1.0	collinear
gene:TraesCS7B03G0034300	Chr7B	11700400	11703701	+	11702050	Chr7B	11639751	11643052	+	11641401	1.0	1.0	collinear
gene:TraesCS7B03G0034400	Chr7B	11754859	11755950	+	11755404	Chr7B	11693283	11694374	+	11693828	1.0	1.0	collinear
gene:TraesCS7B03G0035500	Chr7B	12402324	12403972	+	12403148	Chr7B	12338195	12339843	+	12339019	1.0	1.0	collinear
gene:TraesCS7B03G0035800	Chr7B	12616448	12616997	+	12616722	Chr7B	12552343	12552892	+	12552617	1.0	1.0	collinear
gene:TraesCS7B03G0036400	Chr7B	12825511	12828600	-	12827055	Chr7B	12761439	12764528	-	12762983	1.0	1.0	collinear
gene:TraesCS7B03G0036500	Chr7B	12828715	12831509	+	12830112	Chr7B	12764643	12767437	+	12766040	1.0	1.0	collinear
gene:TraesCS7B03G0036900	Chr7B	13045181	13046564	+	13045872	Chr7B	12980518	12981901	+	12981209	1.0	1.0	collinear
gene:TraesCS7B03G0037100	Chr7B	13058869	13060926	-	13059897	Chr7B	12994211	12996268	-	12995239	1.0	1.0	collinear
gene:TraesCS7B03G0037200	Chr7B	13070163	13074003	-	13072083	Chr7B	13005505	13009345	-	13007425	1.0	1.0	collinear
