gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity	segment
gene:TraesCS1A03G0010100	Chr1A	2702309	2725215	+	2713762	Chr1A	2620717	2643628	+	2632172	1.0	1.0	collinear
gene:TraesCS1A03G0010400	Chr1A	3066928	3068553	-	3067740	Chr1A	2985354	2986979	-	2986166	1.0	1.0	collinear
gene:TraesCS1A03G0010900	Chr1A	3089925	3090365	-	3090145	Chr1A	3008351	3008791	-	3008571	1.0	1.0	collinear
gene:TraesCS1A03G0011000	Chr1A	3105946	3108798	+	3107372	Chr1A	3024372	3027224	+	3025798	1.0	1.0	collinear
gene:TraesCS1A03G0011100	Chr1A	3134034	3141665	-	3137849	Chr1A	3052464	3060095	-	3056279	1.0	1.0	collinear
gene:TraesCS1A03G0011500	Chr1A	3196818	3197822	+	3197320	Chr1A	3115163	3116167	+	3115665	1.0	1.0	collinear
gene:TraesCS1A03G0012100	Chr1A	3281811	3283241	-	3282526	Chr1A	3200161	3201591	-	3200876	1.0	1.0	collinear
gene:TraesCS1A03G0012500	Chr1A	3295315	3297312	+	3296313	Chr1A	3213662	3215659	+	3214660	1.0	1.0	collinear
gene:TraesCS1A03G0012700	Chr1A	3341113	3344810	-	3342961	Chr1A	3259468	3263165	-	3261316	1.0	1.0	collinear
gene:TraesCS1A03G0012900	Chr1A	3377845	3384475	+	3381160	Chr1A	3296200	3302830	+	3299515	1.0	1.0	collinear
gene:TraesCS1A03G0013000	Chr1A	3397757	3421936	+	3409846	Chr1A	3316113	3340533	+	3328323	1.0	0.989	collinear
gene:TraesCS1A03G0013100	Chr1A	3442853	3443320	-	3443086	Chr1A	3361450	3361917	-	3361683	1.0	1.0	collinear
gene:TraesCS1A03G0013200	Chr1A	3453009	3471508	+	3462258	Chr1A	3371606	3390110	+	3380858	1.0	1.0	collinear
gene:TraesCS1A03G0013400	Chr1A	3543536	3549092	-	3546314	Chr1A	3462147	3467703	-	3464925	1.0	1.0	collinear
gene:TraesCS1A03G0013600	Chr1A	3563033	3568128	-	3565580	Chr1A	3481644	3486739	-	3484191	1.0	1.0	collinear
gene:TraesCS1A03G0013800	Chr1A	3736743	3743503	-	3740123	Chr1A	3654379	3661139	-	3657759	1.0	1.0	collinear
gene:TraesCS1A03G0013900	Chr1A	3747551	3750600	+	3749075	Chr1A	3665187	3668236	+	3666711	1.0	1.0	collinear
gene:TraesCS1A03G0014300	Chr1A	3927688	3931188	+	3929438	Chr1A	3845572	3849072	+	3847322	1.0	1.0	collinear
gene:TraesCS1A03G0014400	Chr1A	3927688	3931514	+	3929601	Chr1A	3845572	3849398	+	3847485	1.0	1.0	collinear
gene:TraesCS1A03G0014500	Chr1A	3935056	3938039	+	3936547	Chr1A	3852940	3855924	+	3854432	1.0	1.0	collinear
gene:TraesCS1A03G0014600	Chr1A	3968199	3969779	+	3968989	Chr1A	3886829	3888409	+	3887619	1.0	1.0	collinear
gene:TraesCS1A03G0014800	Chr1A	3971915	3974133	-	3973024	Chr1A	3890545	3892763	-	3891654	1.0	1.0	collinear
gene:TraesCS1A03G0014900	Chr1A	3975641	3979278	+	3977459	Chr1A	3894271	3897908	+	3896089	1.0	1.0	collinear
gene:TraesCS1A03G0015100	Chr1A	4006353	4007991	+	4007172	Chr1A	3924817	3926455	+	3925636	1.0	1.0	collinear
gene:TraesCS1A03G0015600	Chr1A	4110192	4111500	+	4110846	Chr1A	4028151	4029459	+	4028805	1.0	1.0	collinear
gene:TraesCS1A03G0015700	Chr1A	4112376	4115274	-	4113825	Chr1A	4030335	4033233	-	4031784	1.0	1.0	collinear
gene:TraesCS1A03G0016000	Chr1A	4248617	4255576	-	4252096	Chr1A	4165647	4172314	-	4168980	1.0	1.0	collinear
gene:TraesCS1A03G0016200	Chr1A	4370836	4376697	+	4373766	Chr1A	4286743	4292604	+	4289673	1.0	1.0	collinear
gene:TraesCS1A03G0016300	Chr1A	4379285	4384806	-	4382045	Chr1A	4295192	4300713	-	4297952	1.0	1.0	collinear
gene:TraesCS1A03G0016400	Chr1A	4439929	4443198	+	4441563	Chr1A	4354169	4357438	+	4355803	1.0	1.0	collinear
gene:TraesCS1A03G0016500	Chr1A	4444852	4447770	-	4446311	Chr1A	4359092	4362010	-	4360551	1.0	1.0	collinear
gene:TraesCS1A03G0016700	Chr1A	4455552	4458579	-	4457065	Chr1A	4369792	4372819	-	4371305	1.0	1.0	collinear
gene:TraesCS1A03G0017100	Chr1A	4481219	4484678	-	4482948	Chr1A	4395459	4398918	-	4397188	1.0	1.0	collinear
gene:TraesCS1A03G0017200	Chr1A	4493001	4496793	-	4494897	Chr1A	4407241	4411033	-	4409137	1.0	1.0	collinear
gene:TraesCS1A03G0017400	Chr1A	4524156	4525613	-	4524884	Chr1A	4438396	4439853	-	4439124	1.0	1.0	collinear
gene:TraesCS1A03G0017500	Chr1A	4570594	4574086	-	4572340	Chr1A	4484841	4488333	-	4486587	1.0	1.0	collinear
gene:TraesCS1A03G0017700	Chr1A	4605426	4609380	-	4607403	Chr1A	4519674	4523628	-	4521651	1.0	1.0	collinear
gene:TraesCS1A03G0018400	Chr1A	4643782	4647658	-	4645720	Chr1A	4558030	4561906	-	4559968	1.0	1.0	collinear
gene:TraesCS1A03G0018600	Chr1A	4659235	4661188	-	4660211	Chr1A	4573483	4575436	-	4574459	1.0	1.0	collinear
gene:TraesCS1A03G0018800	Chr1A	4668102	4669750	-	4668926	Chr1A	4582350	4583998	-	4583174	1.0	1.0	collinear
gene:TraesCS1A03G0018900	Chr1A	4688180	4690620	-	4689400	Chr1A	4602428	4604868	-	4603648	1.0	1.0	collinear
gene:TraesCS1A03G0019200	Chr1A	4764892	4765791	+	4765341	Chr1A	4679158	4680057	+	4679607	1.0	1.0	collinear
gene:TraesCS1A03G0019300	Chr1A	4783488	4784380	+	4783934	Chr1A	4697752	4698644	+	4698198	1.0	1.0	collinear
gene:TraesCS1A03G0019600	Chr1A	4833835	4834480	-	4834157	Chr1A	4748104	4748749	-	4748426	1.0	1.0	collinear
gene:TraesCS1A03G0019800	Chr1A	4897332	4898204	+	4897768	Chr1A	4811601	4812473	+	4812037	1.0	1.0	collinear
gene:TraesCS1A03G0020400	Chr1A	5018187	5019044	+	5018615	Chr1A	4932218	4933075	+	4932646	1.0	1.0	collinear
gene:TraesCS1A03G0020500	Chr1A	5026172	5027029	+	5026600	Chr1A	4939939	4940796	+	4940367	1.0	1.0	collinear
gene:TraesCS1A03G0020600	Chr1A	5030561	5033532	+	5032046	Chr1A	4944328	4947299	+	4945813	1.0	1.0	collinear
gene:TraesCS1A03G0020700	Chr1A	5032814	5033138	-	5032976	Chr1A	4946581	4946905	-	4946743	1.0	1.0	collinear
gene:TraesCS1A03G0020800	Chr1A	5038069	5038671	+	5038370	Chr1A	4951836	4952438	+	4952137	1.0	1.0	collinear
gene:TraesCS1A03G0020900	Chr1A	5039590	5039808	+	5039699	Chr1A	4953357	4953575	+	4953466	1.0	1.0	collinear
gene:TraesCS1A03G0021200	Chr1A	5048045	5048254	+	5048149	Chr1A	4961452	4961661	+	4961556	1.0	1.0	collinear
gene:TraesCS1A03G0021300	Chr1A	5080241	5080916	+	5080578	Chr1A	4993649	4994324	+	4993986	1.0	1.0	collinear
gene:TraesCS1A03G0021500	Chr1A	5185968	5186757	-	5186362	Chr1A	5099386	5100175	-	5099780	1.0	1.0	collinear
gene:TraesCS1A03G0022100	Chr1A	5545869	5552088	+	5548978	Chr1A	5458420	5464639	+	5461529	1.0	1.0	collinear
gene:TraesCS1A03G0022200	Chr1A	5551274	5553366	-	5552320	Chr1A	5463825	5465917	-	5464871	1.0	1.0	collinear
gene:TraesCS1A03G0022300	Chr1A	5597980	5603264	+	5600622	Chr1A	5510535	5515819	+	5513177	1.0	1.0	collinear
gene:TraesCS1A03G0022500	Chr1A	5708688	5710991	+	5709839	Chr1A	5620888	5623191	+	5622039	1.0	1.0	collinear
gene:TraesCS1A03G0023500	Chr1A	5849114	5850676	+	5849895	Chr1A	5761306	5762868	+	5762087	1.0	1.0	collinear
gene:TraesCS1A03G0023600	Chr1A	5856277	5858141	+	5857209	Chr1A	5768469	5770333	+	5769401	1.0	1.0	collinear
gene:TraesCS1A03G0023800	Chr1A	6068357	6073773	-	6071065	Chr1A	5980189	5985605	-	5982897	1.0	1.0	collinear
gene:TraesCS1A03G0023900	Chr1A	6173623	6173880	+	6173751	Chr1A	6085120	6085377	+	6085248	1.0	1.0	collinear
gene:TraesCS1A03G0024000	Chr1A	6191836	6194323	-	6193079	Chr1A	6103333	6105820	-	6104576	1.0	1.0	collinear
gene:TraesCS1A03G0024300	Chr1A	6273767	6275702	+	6274734	Chr1A	6185267	6187202	+	6186234	1.0	1.0	collinear
gene:TraesCS1A03G0024500	Chr1A	6665657	6669742	+	6667699	Chr1A	6605622	6609707	+	6607664	1.0	1.0	collinear
gene:TraesCS1A03G0024600	Chr1A	6671158	6674613	+	6672885	Chr1A	6611123	6614578	+	6612850	1.0	1.0	collinear
gene:TraesCS1A03G0024700	Chr1A	6690823	6691371	+	6691097	Chr1A	6630791	6631339	+	6631065	1.0	1.0	collinear
gene:TraesCS1A03G0024800	Chr1A	6691708	6697915	-	6694811	Chr1A	6631676	6637883	-	6634779	1.0	1.0	collinear
gene:TraesCS1A03G0024900	Chr1A	6711203	6717422	-	6714312	Chr1A	6651175	6657394	-	6654284	1.0	1.0	collinear
gene:TraesCS1A03G0025200	Chr1A	6834075	6839374	-	6836724	Chr1A	6780055	6785354	-	6782704	1.0	1.0	collinear
gene:TraesCS1A03G0025600	Chr1A	7060292	7063576	+	7061934	Chr1A	7004914	7008198	+	7006556	1.0	1.0	collinear
gene:TraesCS1A03G0026100	Chr1A	7196234	7200940	-	7198587	Chr1A	7140911	7145617	-	7143264	1.0	1.0	collinear
gene:TraesCS1A03G0026200	Chr1A	7211036	7211731	-	7211383	Chr1A	7155713	7156408	-	7156060	1.0	1.0	collinear
gene:TraesCS1A03G0027200	Chr1A	7339396	7346788	+	7343092	Chr1A	7284062	7291203	+	7287632	0.932	0.909	collinear
gene:TraesCS1A03G0027300	Chr1A	7411483	7411740	-	7411611	Chr1A	7355838	7356095	-	7355966	1.0	1.0	collinear
gene:TraesCS1A03G0027400	Chr1A	7481566	7482483	-	7482024	Chr1A	7425367	7426284	-	7425825	1.0	1.0	collinear
gene:TraesCS1A03G0027600	Chr1A	7505485	7511901	+	7508693	Chr1A	7449053	7455242	+	7452147	1.0	1.0	collinear
gene:TraesCS1A03G0027700	Chr1A	7519840	7524507	+	7522173	Chr1A	7463181	7467848	+	7465514	1.0	1.0	collinear
gene:TraesCS1A03G0027800	Chr1A	7524129	7533614	-	7528871	Chr1A	7467470	7476955	-	7472212	1.0	1.0	collinear
gene:TraesCS1A03G0027900	Chr1A	7609720	7611140	-	7610430	Chr1A	7551471	7552891	-	7552181	1.0	1.0	collinear
gene:TraesCS1A03G0028000	Chr1A	7625934	7626749	-	7626341	Chr1A	7566864	7567679	-	7567271	1.0	1.0	collinear
gene:TraesCS1A03G0028100	Chr1A	7660295	7662777	-	7661536	Chr1A	7599848	7602043	-	7600945	1.0	1.0	collinear
gene:TraesCS1A03G0028200	Chr1A	7685526	7687743	-	7686634	Chr1A	7624792	7627009	-	7625900	1.0	1.0	collinear
gene:TraesCS1A03G0028300	Chr1A	7705071	7705988	+	7705529	Chr1A	7645094	7646011	+	7645552	1.0	1.0	collinear
gene:TraesCS1A03G0028500	Chr1A	7877764	7878655	+	7878209	Chr1A	7836878	7837769	+	7837323	1.0	1.0	collinear
gene:TraesCS1A03G0028600	Chr1A	7882106	7883939	+	7883022	Chr1A	7840970	7842803	+	7841886	1.0	1.0	collinear
gene:TraesCS1A03G0028700	Chr1A	7885355	7892368	-	7888861	Chr1A	7844219	7850797	-	7847508	1.0	1.0	collinear
gene:TraesCS1A03G0029000	Chr1A	7970519	7971449	-	7970984	Chr1A	7926946	7927876	-	7927411	1.0	1.0	collinear
gene:TraesCS1A03G0029300	Chr1A	8076711	8080232	-	8078471	Chr1A	8032015	8035536	-	8033775	1.0	1.0	collinear
gene:TraesCS1A03G0029400	Chr1A	8081207	8081419	-	8081313	Chr1A	8036511	8036723	-	8036617	1.0	1.0	collinear
gene:TraesCS1A03G0029500	Chr1A	8082307	8082522	-	8082414	Chr1A	8037611	8037826	-	8037718	1.0	1.0	collinear
gene:TraesCS1A03G0029600	Chr1A	8089436	8089945	-	8089690	Chr1A	8044740	8045249	-	8044994	1.0	1.0	collinear
gene:TraesCS1A03G0029700	Chr1A	8104538	8109509	+	8107023	Chr1A	8059490	8064189	+	8061839	1.0	0.964	collinear
gene:TraesCS1A03G0029800	Chr1A	8233277	8236766	-	8235021	Chr1A	8185989	8189478	-	8187733	1.0	1.0	collinear
gene:TraesCS1A03G0029900	Chr1A	8249137	8252647	-	8250892	Chr1A	8201632	8205142	-	8203387	1.0	1.0	collinear
gene:TraesCS1A03G0030000	Chr1A	8263670	8265615	-	8264642	Chr1A	8215933	8217878	-	8216905	1.0	1.0	collinear
gene:TraesCS1A03G0031000	Chr1A	8448758	8449502	-	8449130	Chr1A	8395587	8396331	-	8395959	1.0	1.0	collinear
gene:TraesCS1A03G0031200	Chr1A	8456694	8457124	-	8456909	Chr1A	8403523	8403953	-	8403738	1.0	1.0	collinear
gene:TraesCS1A03G0031300	Chr1A	8457959	8463291	-	8460625	Chr1A	8404788	8410125	-	8407456	1.0	1.0	collinear
gene:TraesCS1A03G0031500	Chr1A	8526026	8532786	+	8529406	Chr1A	8472860	8479620	+	8476240	1.0	1.0	collinear
gene:TraesCS1A03G0031600	Chr1A	8533323	8534333	+	8533828	Chr1A	8480157	8481167	+	8480662	1.0	1.0	collinear
gene:TraesCS1A03G0031900	Chr1A	8575612	8576836	-	8576224	Chr1A	8522452	8523676	-	8523064	1.0	1.0	collinear
gene:TraesCS1A03G0032000	Chr1A	8616326	8617328	+	8616827	Chr1A	8563156	8564158	+	8563657	1.0	1.0	collinear
gene:TraesCS1A03G0032100	Chr1A	8618386	8621059	+	8619722	Chr1A	8565216	8567889	+	8566552	1.0	1.0	collinear
gene:TraesCS1A03G0032200	Chr1A	8623361	8635717	+	8629539	Chr1A	8570191	8582576	+	8576383	1.0	1.0	collinear
gene:TraesCS1A03G0032400	Chr1A	8652783	8653352	+	8653067	Chr1A	8599642	8600211	+	8599926	1.0	1.0	collinear
gene:TraesCS1A03G0032500	Chr1A	8656184	8666852	+	8661518	Chr1A	8603043	8613711	+	8608377	1.0	1.0	collinear
gene:TraesCS1A03G0033100	Chr1A	8862666	8862860	-	8862763	Chr1A	8802206	8802400	-	8802303	1.0	1.0	collinear
gene:TraesCS1A03G0033200	Chr1A	8866181	8866776	-	8866478	Chr1A	8805721	8806316	-	8806018	1.0	1.0	collinear
gene:TraesCS1A03G0033300	Chr1A	8875965	8876255	+	8876110	Chr1A	8815508	8815798	+	8815653	1.0	1.0	collinear
gene:TraesCS1A03G0033600	Chr1A	8981643	8982502	+	8982072	Chr1A	8921228	8922087	+	8921657	1.0	1.0	collinear
gene:TraesCS1A03G0033800	Chr1A	8990493	8993152	-	8991822	Chr1A	8930078	8932737	-	8931407	1.0	1.0	collinear
gene:TraesCS1A03G0033900	Chr1A	8996174	9008804	-	9002489	Chr1A	8935759	8948387	-	8942073	1.0	1.0	collinear
gene:TraesCS1A03G0034000	Chr1A	9014494	9016070	-	9015282	Chr1A	8954077	8955653	-	8954865	1.0	1.0	collinear
gene:TraesCS1A03G0034100	Chr1A	9023921	9024508	-	9024214	Chr1A	8963397	8963984	-	8963690	1.0	1.0	collinear
gene:TraesCS1A03G0034200	Chr1A	9036098	9036996	-	9036547	Chr1A	8975300	8976198	-	8975749	1.0	1.0	collinear
gene:TraesCS1A03G0034400	Chr1A	9115955	9117195	-	9116575	Chr1A	9054567	9055807	-	9055187	1.0	1.0	collinear
gene:TraesCS1A03G0034600	Chr1A	9149837	9152212	+	9151024	Chr1A	9087873	9090248	+	9089060	1.0	1.0	collinear
gene:TraesCS1A03G0034700	Chr1A	9169077	9169745	+	9169411	Chr1A	9107507	9108175	+	9107841	1.0	1.0	collinear
gene:TraesCS1A03G0034800	Chr1A	9173491	9176022	+	9174756	Chr1A	9111921	9114452	+	9113186	1.0	1.0	collinear
gene:TraesCS1A03G0035100	Chr1A	9295766	9296089	+	9295927	Chr1A	9233000	9233323	+	9233161	1.0	1.0	collinear
gene:TraesCS1A03G0035200	Chr1A	9301181	9301960	+	9301570	Chr1A	9238415	9239194	+	9238804	1.0	1.0	collinear
gene:TraesCS1A03G0036100	Chr1A	9480719	9483259	-	9481989	Chr1A	9430747	9433287	-	9432017	1.0	1.0	collinear
gene:TraesCS1A03G0036200	Chr1A	9496105	9498615	-	9497360	Chr1A	9445707	9448217	-	9446962	1.0	1.0	collinear
gene:TraesCS1A03G0036900	Chr1A	9577016	9578170	-	9577593	Chr1A	9552604	9553758	-	9553181	1.0	1.0	collinear
gene:TraesCS1A03G0037000	Chr1A	9578228	9583585	-	9580906	Chr1A	9553816	9559173	-	9556494	1.0	1.0	collinear
gene:TraesCS1A03G0037100	Chr1A	9585976	9590029	+	9588002	Chr1A	9561564	9565617	+	9563590	1.0	1.0	collinear
gene:TraesCS1A03G0037200	Chr1A	9598810	9600750	+	9599780	Chr1A	9574398	9576338	+	9575368	1.0	1.0	collinear
gene:TraesCS1A03G0037300	Chr1A	9602925	9605100	-	9604012	Chr1A	9578513	9580688	-	9579600	1.0	1.0	collinear
gene:TraesCS1A03G0037500	Chr1A	9630108	9631642	-	9630875	Chr1A	9605232	9606766	-	9605999	1.0	1.0	collinear
gene:TraesCS1A03G0037600	Chr1A	9634267	9636102	+	9635184	Chr1A	9609391	9611226	+	9610308	1.0	1.0	collinear
gene:TraesCS1A03G0037700	Chr1A	9650321	9652002	+	9651161	Chr1A	9625445	9627126	+	9626285	1.0	1.0	collinear
gene:TraesCS1A03G0037800	Chr1A	9659454	9661345	+	9660399	Chr1A	9634578	9636469	+	9635523	1.0	1.0	collinear
gene:TraesCS1A03G0037900	Chr1A	9664474	9668558	+	9666516	Chr1A	9639598	9643682	+	9641640	1.0	1.0	collinear
gene:TraesCS1A03G0038100	Chr1A	9670581	9673361	+	9671971	Chr1A	9645705	9648485	+	9647095	1.0	1.0	collinear
gene:TraesCS1A03G0038300	Chr1A	9680666	9683489	+	9682077	Chr1A	9655790	9658613	+	9657201	1.0	1.0	collinear
gene:TraesCS1A03G0038700	Chr1A	9949251	9953276	-	9951263	Chr1A	9928112	9932137	-	9930124	1.0	1.0	collinear
gene:TraesCS1A03G0038800	Chr1A	9965439	9971270	-	9968354	Chr1A	9944300	9950131	-	9947215	1.0	1.0	collinear
gene:TraesCS1A03G0038900	Chr1A	10001491	10006436	+	10003963	Chr1A	9980354	9985299	+	9982826	1.0	1.0	collinear
gene:TraesCS1A03G0039100	Chr1A	10051524	10055292	-	10053408	Chr1A	10030388	10034156	-	10032272	1.0	1.0	collinear
gene:TraesCS1A03G0039200	Chr1A	10068509	10068733	+	10068621	Chr1A	10047371	10047595	+	10047483	1.0	1.0	collinear
gene:TraesCS1A03G0039300	Chr1A	10424358	10427431	+	10425894	Chr1A	10400952	10404025	+	10402488	1.0	1.0	collinear
gene:TraesCS1A03G0039400	Chr1A	10437621	10438698	-	10438159	Chr1A	10417788	10418865	-	10418326	1.0	1.0	collinear
gene:TraesCS1A03G0039500	Chr1A	10439448	10445246	-	10442347	Chr1A	10419615	10425413	-	10422514	1.0	1.0	collinear
gene:TraesCS1A03G0039600	Chr1A	10453750	10457809	+	10455779	Chr1A	10434131	10437802	+	10435966	0.92	0.92	collinear
gene:TraesCS1A03G0039700	Chr1A	10460531	10460698	+	10460614	Chr1A	10440524	10440691	+	10440607	1.0	1.0	collinear
gene:TraesCS1A03G0039800	Chr1A	10461606	10464101	-	10462853	Chr1A	10441599	10444094	-	10442846	1.0	1.0	collinear
gene:TraesCS1A03G0040000	Chr1A	10490914	10491929	+	10491421	Chr1A	10470275	10471290	+	10470782	1.0	1.0	collinear
gene:TraesCS1A03G0040400	Chr1A	10564167	10565112	+	10564639	Chr1A	10542519	10543464	+	10542991	1.0	1.0	collinear
gene:TraesCS1A03G0040500	Chr1A	10573150	10574930	+	10574040	Chr1A	10551509	10553289	+	10552399	1.0	1.0	collinear
gene:TraesCS1A03G0040800	Chr1A	10589661	10591464	-	10590562	Chr1A	10567722	10569525	-	10568623	1.0	1.0	collinear
gene:TraesCS1A03G0040900	Chr1A	10602571	10606265	-	10604418	Chr1A	10580444	10584138	-	10582291	1.0	1.0	collinear
gene:TraesCS1A03G0041800	Chr1A	10710567	10713989	+	10712278	Chr1A	10678086	10681508	+	10679797	1.0	1.0	collinear
gene:TraesCS1A03G0041900	Chr1A	10725091	10727687	-	10726389	Chr1A	10692311	10694907	-	10693609	1.0	1.0	collinear
gene:TraesCS1A03G0042000	Chr1A	10728950	10733440	+	10731195	Chr1A	10696170	10700660	+	10698415	1.0	1.0	collinear
gene:TraesCS1A03G0042200	Chr1A	10739686	10745366	-	10742526	Chr1A	10706906	10712586	-	10709746	1.0	1.0	collinear
gene:TraesCS1A03G0042500	Chr1A	10838561	10839687	+	10839124	Chr1A	10804949	10806075	+	10805512	1.0	1.0	collinear
gene:TraesCS1A03G0042600	Chr1A	10845838	10847062	+	10846450	Chr1A	10811995	10813219	+	10812607	1.0	1.0	collinear
gene:TraesCS1A03G0042800	Chr1A	10913179	10917797	+	10915488	Chr1A	10878491	10883109	+	10880800	1.0	1.0	collinear
gene:TraesCS1A03G0042900	Chr1A	10918795	10921847	-	10920321	Chr1A	10884107	10887159	-	10885633	1.0	1.0	collinear
gene:TraesCS1A03G0043100	Chr1A	10923686	10926635	+	10925160	Chr1A	10888998	10891947	+	10890472	1.0	1.0	collinear
gene:TraesCS1A03G0043200	Chr1A	10931226	10932882	-	10932054	Chr1A	10896336	10897992	-	10897164	1.0	1.0	collinear
gene:TraesCS1A03G0043400	Chr1A	10942115	10945096	-	10943605	Chr1A	10907225	10910206	-	10908715	1.0	1.0	collinear
