gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity	segment
gene:TraesCS5D03G0005200	Chr5D	2696120	2701036	+	2698578	Chr5D	2864990	2869906	+	2867448	1.0	1.0	collinear
gene:TraesCS5D03G0005300	Chr5D	2814456	2815962	+	2815209	Chr5D	2983356	2984862	+	2984109	1.0	1.0	collinear
gene:TraesCS5D03G0005400	Chr5D	3027689	3029129	+	3028409	Chr5D	3195000	3196440	+	3195720	1.0	1.0	collinear
gene:TraesCS5D03G0005700	Chr5D	3085495	3086987	+	3086241	Chr5D	3252809	3254301	+	3253555	1.0	1.0	collinear
gene:TraesCS5D03G0006000	Chr5D	3150676	3151507	+	3151091	Chr5D	3317992	3318823	+	3318407	1.0	1.0	collinear
gene:TraesCS5D03G0007100	Chr5D	3285989	3291185	-	3288587	Chr5D	3453310	3458507	-	3455908	1.0	1.0	collinear
gene:TraesCS5D03G0007600	Chr5D	3553643	3558815	+	3556229	Chr5D	3720743	3725915	+	3723329	1.0	1.0	collinear
gene:TraesCS5D03G0007700	Chr5D	3560879	3562605	-	3561742	Chr5D	3727979	3729705	-	3728842	1.0	1.0	collinear
gene:TraesCS5D03G0007800	Chr5D	3566317	3566982	+	3566649	Chr5D	3733417	3734082	+	3733749	1.0	1.0	collinear
gene:TraesCS5D03G0007900	Chr5D	3568816	3570710	-	3569763	Chr5D	3735916	3737810	-	3736863	1.0	1.0	collinear
gene:TraesCS5D03G0008000	Chr5D	3579222	3582239	-	3580730	Chr5D	3746322	3749339	-	3747830	1.0	1.0	collinear
gene:TraesCS5D03G0008100	Chr5D	3584251	3584745	+	3584498	Chr5D	3751351	3751845	+	3751598	1.0	1.0	collinear
gene:TraesCS5D03G0008300	Chr5D	3604593	3605039	+	3604816	Chr5D	3771693	3772139	+	3771916	1.0	1.0	collinear
gene:TraesCS5D03G0008400	Chr5D	3608804	3611113	-	3609958	Chr5D	3775904	3778213	-	3777058	1.0	1.0	collinear
gene:TraesCS5D03G0008600	Chr5D	3622739	3623188	+	3622963	Chr5D	3789839	3790288	+	3790063	1.0	1.0	collinear
gene:TraesCS5D03G0008900	Chr5D	3646131	3647699	+	3646915	Chr5D	3813234	3814802	+	3814018	1.0	0.999	collinear
gene:TraesCS5D03G0009200	Chr5D	3649092	3650582	+	3649837	Chr5D	3816195	3817685	+	3816940	1.0	1.0	collinear
gene:TraesCS5D03G0009100	Chr5D	3649059	3653270	-	3651164	Chr5D	3816162	3820373	-	3818267	1.0	1.0	collinear
gene:TraesCS5D03G0009400	Chr5D	3672490	3674058	-	3673274	Chr5D	3839594	3841162	-	3840378	1.0	1.0	collinear
gene:TraesCS5D03G0009800	Chr5D	3763968	3767732	-	3765850	Chr5D	3930861	3934625	-	3932743	1.0	1.0	collinear
gene:TraesCS5D03G0009900	Chr5D	3777701	3780330	+	3779015	Chr5D	3944594	3947223	+	3945908	1.0	1.0	collinear
gene:TraesCS5D03G0010200	Chr5D	4128339	4134929	+	4131634	Chr5D	4295307	4301897	+	4298602	1.0	1.0	collinear
gene:TraesCS5D03G0010300	Chr5D	4138928	4139406	+	4139167	Chr5D	4305896	4306374	+	4306135	1.0	1.0	collinear
gene:TraesCS5D03G0010400	Chr5D	4139960	4143802	+	4141881	Chr5D	4306928	4310770	+	4308849	1.0	1.0	collinear
gene:TraesCS5D03G0010500	Chr5D	4143972	4149511	-	4146741	Chr5D	4310940	4316479	-	4313709	1.0	1.0	collinear
gene:TraesCS5D03G0010700	Chr5D	4214914	4215624	+	4215269	Chr5D	4381890	4382600	+	4382245	1.0	1.0	collinear
gene:TraesCS5D03G0010800	Chr5D	4236946	4237494	+	4237220	Chr5D	4403915	4404463	+	4404189	1.0	1.0	collinear
gene:TraesCS5D03G0010900	Chr5D	4321657	4325110	+	4323383	Chr5D	4488625	4492078	+	4490351	1.0	1.0	collinear
gene:TraesCS5D03G0011400	Chr5D	4601728	4604250	+	4602989	Chr5D	4768204	4770726	+	4769465	1.0	1.0	collinear
gene:TraesCS5D03G0011500	Chr5D	4657637	4660576	+	4659106	Chr5D	4824118	4827057	+	4825587	1.0	1.0	collinear
gene:TraesCS5D03G0011600	Chr5D	4661997	4662533	+	4662265	Chr5D	4828482	4829018	+	4828750	1.0	1.0	collinear
gene:TraesCS5D03G0011700	Chr5D	4662688	4663563	+	4663125	Chr5D	4829173	4830048	+	4829610	1.0	1.0	collinear
gene:TraesCS5D03G0011800	Chr5D	4685322	4688315	-	4686818	Chr5D	4851807	4854800	-	4853303	1.0	1.0	collinear
gene:TraesCS5D03G0012000	Chr5D	4692650	4697978	-	4695314	Chr5D	4859136	4864464	-	4861800	1.0	1.0	collinear
gene:TraesCS5D03G0012500	Chr5D	4781972	4785327	+	4783649	Chr5D	4948461	4951816	+	4950138	1.0	1.0	collinear
gene:TraesCS5D03G0015500	Chr5D	4902366	4902728	-	4902547	Chr5D	5066894	5067256	-	5067075	1.0	0.991	collinear
gene:TraesCS5D03G0016300	Chr5D	4925161	4925271	-	4925216	Chr5D	5086028	5086138	+	5086083	1.0	1.0	collinear
gene:TraesCS5D03G0018000	Chr5D	4935300	4936013	-	4935656	Chr5D	5096091	5096806	-	5096448	1.0	0.987	collinear
gene:TraesCS5D03G0019200	Chr5D	4943192	4945435	+	4944313	Chr5D	5104132	5106376	+	5105254	0.999	0.987	collinear
gene:TraesCS5D03G0019300	Chr5D	4945761	4945971	+	4945866	Chr5D	5106702	5106912	+	5106807	1.0	0.995	collinear
gene:TraesCS5D03G0019800	Chr5D	4948993	4949154	-	4949073	Chr5D	5109939	5110100	-	5110019	1.0	0.993	collinear
gene:TraesCS5D03G0020000	Chr5D	4949293	4950393	-	4949843	Chr5D	5110239	5111339	-	5110789	1.0	0.989	collinear
gene:TraesCS5D03G0020100	Chr5D	4950002	4950451	+	4950226	Chr5D	5110948	5111397	+	5111172	1.0	0.991	collinear
gene:TraesCS5D03G0020300	Chr5D	4950827	4951042	+	4950934	Chr5D	5111774	5111989	+	5111881	1.0	0.995	collinear
gene:TraesCS5D03G0020400	Chr5D	4951153	4952147	-	4951650	Chr5D	5112101	5113099	-	5112600	1.0	0.989	collinear
gene:TraesCS5D03G0023300	Chr5D	5013765	5020319	-	5017042	Chr5D	5174809	5181363	-	5178086	1.0	1.0	collinear
gene:TraesCS5D03G0023600	Chr5D	5033927	5038681	+	5036304	Chr5D	5194973	5199727	+	5197350	1.0	1.0	collinear
gene:TraesCS5D03G0024000	Chr5D	5126830	5130716	-	5128773	Chr5D	5287409	5291295	-	5289352	1.0	1.0	collinear
gene:TraesCS5D03G0024200	Chr5D	5310399	5319110	+	5314754	Chr5D	5471013	5479724	+	5475368	1.0	1.0	collinear
gene:TraesCS5D03G0024300	Chr5D	5323991	5339694	+	5331842	Chr5D	5484605	5500308	+	5492456	1.0	1.0	collinear
gene:TraesCS5D03G0024400	Chr5D	5339945	5343217	-	5341581	Chr5D	5500559	5503831	-	5502195	1.0	1.0	collinear
gene:TraesCS5D03G0024600	Chr5D	5501293	5503036	+	5502164	Chr5D	5661918	5663661	+	5662789	1.0	1.0	collinear
gene:TraesCS5D03G0024700	Chr5D	5534695	5546126	+	5540410	Chr5D	5695320	5706753	+	5701036	1.0	1.0	collinear
gene:TraesCS5D03G0024800	Chr5D	5567761	5575868	-	5571814	Chr5D	5729290	5737397	-	5733343	1.0	1.0	collinear
gene:TraesCS5D03G0024900	Chr5D	5706212	5708783	-	5707497	Chr5D	5867742	5870313	-	5869027	1.0	1.0	collinear
gene:TraesCS5D03G0025100	Chr5D	5762415	5764094	-	5763254	Chr5D	5923950	5925629	-	5924789	1.0	1.0	collinear
gene:TraesCS5D03G0025200	Chr5D	5772359	5775824	-	5774091	Chr5D	5933894	5937359	-	5935626	1.0	1.0	collinear
gene:TraesCS5D03G0025300	Chr5D	5853737	5856897	+	5855317	Chr5D	6015302	6018462	+	6016882	1.0	0.998	collinear
gene:TraesCS5D03G0025400	Chr5D	5906666	5910254	+	5908460	Chr5D	6068235	6071823	+	6070029	1.0	1.0	collinear
gene:TraesCS5D03G0025500	Chr5D	5943007	5947183	+	5945095	Chr5D	6104580	6108756	+	6106668	1.0	1.0	collinear
gene:TraesCS5D03G0025600	Chr5D	5953081	5963542	+	5958311	Chr5D	6114654	6125119	+	6119886	1.0	1.0	collinear
gene:TraesCS5D03G0025700	Chr5D	5997418	5999830	+	5998624	Chr5D	6158999	6161411	+	6160205	1.0	1.0	collinear
gene:TraesCS5D03G0025800	Chr5D	6012640	6017851	+	6015245	Chr5D	6174226	6179437	+	6176831	1.0	1.0	collinear
gene:TraesCS5D03G0026800	Chr5D	6773112	6787820	-	6780466	Chr5D	6932913	6947621	-	6940267	1.0	1.0	collinear
gene:TraesCS5D03G0026900	Chr5D	6799651	6803622	+	6801636	Chr5D	6959007	6962978	+	6960992	1.0	1.0	collinear
gene:TraesCS5D03G0027000	Chr5D	6841065	6847662	+	6844363	Chr5D	7000429	7007030	+	7003729	1.0	0.999	collinear
gene:TraesCS5D03G0027100	Chr5D	6850565	6862517	+	6856541	Chr5D	7009933	7021886	+	7015909	1.0	1.0	collinear
gene:TraesCS5D03G0027200	Chr5D	7052743	7068887	+	7060815	Chr5D	7210573	7226016	+	7218294	1.0	1.0	collinear
gene:TraesCS5D03G0028000	Chr5D	7176715	7179793	+	7178254	Chr5D	7333849	7336927	+	7335388	1.0	1.0	collinear
gene:TraesCS5D03G0028200	Chr5D	7225425	7226098	-	7225761	Chr5D	7382564	7383238	-	7382901	1.0	1.0	collinear
gene:TraesCS5D03G0028300	Chr5D	7225573	7226071	-	7225822	Chr5D	7382712	7383211	-	7382961	1.0	1.0	collinear
gene:TraesCS5D03G0028400	Chr5D	7249912	7250434	-	7250173	Chr5D	7407060	7407582	-	7407321	1.0	1.0	collinear
gene:TraesCS5D03G0028600	Chr5D	7542108	7547074	-	7544591	Chr5D	7697581	7702564	-	7700072	1.0	1.0	collinear
gene:TraesCS5D03G0028900	Chr5D	7632009	7635649	-	7633829	Chr5D	7787762	7791402	-	7789582	1.0	1.0	collinear
gene:TraesCS5D03G0029100	Chr5D	7690081	7698179	+	7694130	Chr5D	7876504	7884602	+	7880553	1.0	1.0	collinear
gene:TraesCS5D03G0029200	Chr5D	7717853	7730573	-	7724213	Chr5D	7904276	7917000	-	7910638	1.0	1.0	collinear
gene:TraesCS5D03G0029700	Chr5D	7759289	7761729	-	7760509	Chr5D	7945717	7948157	-	7946937	1.0	1.0	collinear
gene:TraesCS5D03G0029900	Chr5D	7860986	7877389	-	7869187	Chr5D	8047428	8062984	-	8055206	0.9	0.9	collinear
gene:TraesCS5D03G0030400	Chr5D	8051479	8054654	+	8053066	Chr5D	8237417	8240592	+	8239004	1.0	1.0	collinear
gene:TraesCS5D03G0030600	Chr5D	8086114	8088828	-	8087471	Chr5D	8271722	8274436	-	8273079	1.0	1.0	collinear
gene:TraesCS5D03G0030800	Chr5D	8141689	8143688	+	8142688	Chr5D	8327296	8329295	+	8328295	1.0	1.0	collinear
gene:TraesCS5D03G0030900	Chr5D	8154875	8157233	+	8156054	Chr5D	8340482	8342840	+	8341661	1.0	1.0	collinear
gene:TraesCS5D03G0031100	Chr5D	8169523	8175293	-	8172408	Chr5D	8355130	8360900	-	8358015	1.0	1.0	collinear
gene:TraesCS5D03G0031300	Chr5D	8354136	8383522	+	8368829	Chr5D	8539777	8569105	+	8554441	1.0	1.0	collinear
gene:TraesCS5D03G0032500	Chr5D	8526442	8532020	+	8529231	Chr5D	8711880	8717458	+	8714669	1.0	1.0	collinear
gene:TraesCS5D03G0032700	Chr5D	8534121	8540085	-	8537103	Chr5D	8719559	8725523	-	8722541	1.0	1.0	collinear
gene:TraesCS5D03G0032800	Chr5D	8611516	8614138	-	8612827	Chr5D	8796967	8799589	-	8798278	1.0	1.0	collinear
gene:TraesCS5D03G0032900	Chr5D	8614789	8615043	-	8614916	Chr5D	8800240	8800494	-	8800367	1.0	1.0	collinear
gene:TraesCS5D03G0033000	Chr5D	8649559	8663338	-	8656448	Chr5D	8835010	8848789	-	8841899	1.0	1.0	collinear
gene:TraesCS5D03G0033100	Chr5D	8665040	8668025	-	8666532	Chr5D	8850299	8853284	-	8851791	1.0	1.0	collinear
gene:TraesCS5D03G0033700	Chr5D	8760580	8761485	-	8761032	Chr5D	8944782	8945687	-	8945234	1.0	1.0	collinear
gene:TraesCS5D03G0033600	Chr5D	8760550	8761728	+	8761139	Chr5D	8944752	8945930	+	8945341	1.0	1.0	collinear
gene:TraesCS5D03G0034100	Chr5D	9055345	9056199	+	9055772	Chr5D	9239591	9240445	+	9240018	1.0	1.0	collinear
gene:TraesCS5D03G0034200	Chr5D	9072954	9076493	+	9074723	Chr5D	9257199	9260740	+	9258969	1.0	1.0	collinear
gene:TraesCS5D03G0034500	Chr5D	9130463	9132648	-	9131555	Chr5D	9314708	9316893	-	9315800	1.0	1.0	collinear
gene:TraesCS5D03G0034800	Chr5D	9185614	9186012	+	9185813	Chr5D	9369862	9370260	+	9370061	1.0	1.0	collinear
gene:TraesCS5D03G0035100	Chr5D	9225900	9231687	+	9228793	Chr5D	9410174	9415960	+	9413067	1.0	1.0	collinear
gene:TraesCS5D03G0035300	Chr5D	9235784	9237983	+	9236883	Chr5D	9420057	9422256	+	9421156	1.0	1.0	collinear
gene:TraesCS5D03G0035400	Chr5D	9238099	9242366	-	9240232	Chr5D	9422372	9426639	-	9424505	1.0	1.0	collinear
gene:TraesCS5D03G0035600	Chr5D	9333018	9343813	-	9338415	Chr5D	9516633	9527432	-	9522032	1.0	1.0	collinear
gene:TraesCS5D03G0035800	Chr5D	9395161	9395820	+	9395490	Chr5D	9578780	9579439	+	9579109	1.0	1.0	collinear
gene:TraesCS5D03G0035900	Chr5D	9406057	9407312	+	9406684	Chr5D	9589567	9590822	+	9590194	1.0	1.0	collinear
gene:TraesCS5D03G0036100	Chr5D	9446443	9447447	+	9446945	Chr5D	9629063	9630067	+	9629565	1.0	1.0	collinear
gene:TraesCS5D03G0036200	Chr5D	9499846	9501662	-	9500754	Chr5D	9682507	9684323	-	9683415	1.0	1.0	collinear
gene:TraesCS5D03G0036300	Chr5D	9515824	9518741	-	9517282	Chr5D	9698494	9701411	-	9699952	1.0	1.0	collinear
gene:TraesCS5D03G0036400	Chr5D	9583881	9585814	+	9584847	Chr5D	9766560	9768493	+	9767526	1.0	1.0	collinear
gene:TraesCS5D03G0036600	Chr5D	9639722	9640204	-	9639963	Chr5D	9822503	9822985	-	9822744	1.0	1.0	collinear
gene:TraesCS5D03G0036700	Chr5D	9660913	9661794	+	9661353	Chr5D	9843696	9844577	+	9844136	1.0	1.0	collinear
gene:TraesCS5D03G0037100	Chr5D	9688115	9689533	-	9688824	Chr5D	9870898	9872316	-	9871607	1.0	1.0	collinear
gene:TraesCS5D03G0037600	Chr5D	9835169	9837618	-	9836393	Chr5D	10017969	10020418	-	10019193	1.0	1.0	collinear
gene:TraesCS5D03G0037700	Chr5D	9839250	9844749	-	9841999	Chr5D	10022050	10027311	-	10024680	1.0	1.0	collinear
gene:TraesCS5D03G0037800	Chr5D	10011395	10018127	-	10014761	Chr5D	10193958	10200693	-	10197325	1.0	1.0	collinear
gene:TraesCS5D03G0038000	Chr5D	10056183	10057176	+	10056679	Chr5D	10238756	10239749	+	10239252	1.0	1.0	collinear
gene:TraesCS5D03G0038100	Chr5D	10058326	10066268	-	10062297	Chr5D	10240896	10248838	-	10244867	1.0	1.0	collinear
gene:TraesCS5D03G0038300	Chr5D	10149912	10152613	+	10151262	Chr5D	10332769	10335470	+	10334119	1.0	1.0	collinear
gene:TraesCS5D03G0038400	Chr5D	10173441	10177390	+	10175415	Chr5D	10356298	10360269	+	10358283	0.999	0.996	collinear
gene:TraesCS5D03G0038600	Chr5D	10573532	10577805	+	10575668	Chr5D	10756014	10760287	+	10758150	1.0	1.0	collinear
gene:TraesCS5D03G0038700	Chr5D	10576248	10576604	-	10576426	Chr5D	10758730	10759086	-	10758908	1.0	1.0	collinear
gene:TraesCS5D03G0038900	Chr5D	10600401	10601132	-	10600766	Chr5D	10782884	10783615	-	10783249	1.0	1.0	collinear
gene:TraesCS5D03G0039000	Chr5D	10627124	10633383	+	10630253	Chr5D	10809677	10815936	+	10812806	1.0	0.998	collinear
gene:TraesCS5D03G0039300	Chr5D	10642695	10648565	+	10645630	Chr5D	10825248	10831118	+	10828183	1.0	1.0	collinear
gene:TraesCS5D03G0039400	Chr5D	10730194	10730646	+	10730420	Chr5D	10912748	10913200	+	10912974	1.0	1.0	collinear
gene:TraesCS5D03G0039500	Chr5D	10783165	10783956	+	10783560	Chr5D	10965719	10966510	+	10966114	1.0	1.0	collinear
gene:TraesCS5D03G0039900	Chr5D	10878352	10881339	+	10879845	Chr5D	11059898	11062885	+	11061391	1.0	1.0	collinear
gene:TraesCS5D03G0040000	Chr5D	11002028	11005811	+	11003919	Chr5D	11182459	11186242	+	11184350	1.0	1.0	collinear
gene:TraesCS5D03G0040100	Chr5D	11112799	11113703	-	11113251	Chr5D	11291887	11292791	-	11292339	1.0	1.0	collinear
gene:TraesCS5D03G0040700	Chr5D	11400698	11403390	-	11402044	Chr5D	11579912	11582604	-	11581258	1.0	1.0	collinear
gene:TraesCS5D03G0040800	Chr5D	11406258	11408192	-	11407225	Chr5D	11585472	11587406	-	11586439	1.0	1.0	collinear
gene:TraesCS5D03G0041100	Chr5D	11463934	11465058	+	11464496	Chr5D	11643136	11644260	+	11643698	1.0	0.989	collinear
gene:TraesCS5D03G0041200	Chr5D	11529869	11533644	+	11531756	Chr5D	11709140	11712915	+	11711027	1.0	1.0	collinear
gene:TraesCS5D03G0041400	Chr5D	11671444	11672550	-	11671997	Chr5D	11850652	11851758	-	11851205	1.0	1.0	collinear
gene:TraesCS5D03G0041500	Chr5D	11708289	11709407	-	11708848	Chr5D	11887522	11888640	-	11888081	1.0	1.0	collinear
gene:TraesCS5D03G0041900	Chr5D	12041353	12044397	-	12042875	Chr5D	12218688	12221732	-	12220210	1.0	1.0	collinear
gene:TraesCS5D03G0042200	Chr5D	12251169	12252599	-	12251884	Chr5D	12428714	12430144	-	12429429	1.0	1.0	collinear
gene:TraesCS5D03G0042500	Chr5D	12306016	12313508	-	12309762	Chr5D	12483561	12491053	-	12487307	1.0	1.0	collinear
gene:TraesCS5D03G0043100	Chr5D	12674557	12678922	+	12676739	Chr5D	12856380	12860745	+	12858562	1.0	1.0	collinear
gene:TraesCS5D03G0043200	Chr5D	12679145	12684151	+	12681648	Chr5D	12860968	12865686	+	12863327	1.0	1.0	collinear
gene:TraesCS5D03G0043300	Chr5D	12685547	12686545	+	12686046	Chr5D	12867082	12868080	+	12867581	1.0	1.0	collinear
gene:TraesCS5D03G0043400	Chr5D	12688531	12689491	-	12689011	Chr5D	12870066	12871026	-	12870546	1.0	1.0	collinear
gene:TraesCS5D03G0044100	Chr5D	13005661	13010693	+	13008177	Chr5D	13185464	13190500	+	13187982	0.998	0.993	collinear
gene:TraesCS5D03G0044400	Chr5D	13018386	13018541	-	13018463	Chr5D	13198193	13198348	-	13198270	1.0	1.0	collinear
gene:TraesCS5D03G0044600	Chr5D	13049822	13051510	+	13050666	Chr5D	13229630	13231318	+	13230474	1.0	1.0	collinear
gene:TraesCS5D03G0044700	Chr5D	13059576	13075331	-	13067453	Chr5D	13239384	13255139	-	13247261	1.0	1.0	collinear
gene:TraesCS5D03G0044800	Chr5D	13252970	13254069	-	13253519	Chr5D	13431696	13432795	-	13432245	1.0	1.0	collinear
gene:TraesCS5D03G0045200	Chr5D	13394161	13398365	-	13396263	Chr5D	13572139	13576343	-	13574241	1.0	1.0	collinear
gene:TraesCS5D03G0045700	Chr5D	13791828	13794523	+	13793175	Chr5D	13969159	13971854	+	13970506	1.0	1.0	collinear
gene:TraesCS5D03G0045900	Chr5D	13794740	13795992	-	13795366	Chr5D	13972071	13973323	-	13972697	1.0	1.0	collinear
gene:TraesCS5D03G0046000	Chr5D	13803203	13808278	+	13805740	Chr5D	13980534	13985609	+	13983071	1.0	1.0	collinear
gene:TraesCS5D03G0046500	Chr5D	13865255	13866905	-	13866080	Chr5D	14042587	14044237	-	14043412	1.0	1.0	collinear
gene:TraesCS5D03G0047000	Chr5D	13967581	13976852	-	13972216	Chr5D	14143257	14152147	-	14147702	1.0	1.0	collinear
gene:TraesCS5D03G0047300	Chr5D	13998301	14002102	+	14000201	Chr5D	14173296	14177097	+	14175196	1.0	1.0	collinear
gene:TraesCS5D03G0047500	Chr5D	14004186	14005504	-	14004845	Chr5D	14179181	14180499	-	14179840	1.0	1.0	collinear
gene:TraesCS5D03G0047800	Chr5D	14105647	14106929	+	14106288	Chr5D	14280477	14281759	+	14281118	1.0	1.0	collinear
gene:TraesCS5D03G0047900	Chr5D	14191472	14200433	-	14195952	Chr5D	14366156	14375117	-	14370636	1.0	1.0	collinear
gene:TraesCS5D03G0048200	Chr5D	14462958	14469410	-	14466184	Chr5D	14637653	14644105	-	14640879	1.0	1.0	collinear
gene:TraesCS5D03G0048500	Chr5D	14606373	14607878	-	14607125	Chr5D	14781081	14782586	-	14781833	1.0	1.0	collinear
gene:TraesCS5D03G0048800	Chr5D	14809040	14809618	+	14809329	Chr5D	14982602	14983180	+	14982891	1.0	1.0	collinear
gene:TraesCS5D03G0049100	Chr5D	15033130	15036689	+	15034909	Chr5D	15206184	15209743	+	15207963	1.0	1.0	collinear
gene:TraesCS5D03G0049300	Chr5D	15037005	15040200	-	15038602	Chr5D	15210059	15213254	-	15211656	1.0	1.0	collinear
gene:TraesCS5D03G0049400	Chr5D	15040350	15045472	-	15042911	Chr5D	15213404	15218526	-	15215965	1.0	1.0	collinear
gene:TraesCS5D03G0050600	Chr5D	15295196	15296683	-	15295939	Chr5D	15467727	15469214	-	15468470	1.0	1.0	collinear
gene:TraesCS5D03G0050900	Chr5D	15418339	15421052	+	15419695	Chr5D	15590873	15593586	+	15592229	1.0	1.0	collinear
gene:TraesCS5D03G0052400	Chr5D	15633620	15634486	-	15634053	Chr5D	15806138	15807004	-	15806571	1.0	1.0	collinear
gene:TraesCS5D03G0053100	Chr5D	16333012	16333619	-	16333315	Chr5D	16503411	16504018	-	16503714	1.0	1.0	collinear
gene:TraesCS5D03G0053400	Chr5D	16354843	16360505	-	16357674	Chr5D	16525245	16530907	-	16528076	1.0	1.0	collinear
gene:TraesCS5D03G0054000	Chr5D	16741808	16742678	-	16742243	Chr5D	16910764	16911634	-	16911199	1.0	1.0	collinear
gene:TraesCS5D03G0054400	Chr5D	17382788	17389803	-	17386295	Chr5D	17550682	17557697	-	17554189	1.0	1.0	collinear
gene:TraesCS5D03G0055100	Chr5D	18224451	18226157	+	18225304	Chr5D	18387825	18389531	+	18388678	1.0	1.0	collinear
gene:TraesCS5D03G0055200	Chr5D	18226316	18227245	+	18226780	Chr5D	18389690	18390619	+	18390154	1.0	1.0	collinear
gene:TraesCS5D03G0055600	Chr5D	18313071	18317168	+	18315119	Chr5D	18476478	18480575	+	18478526	1.0	1.0	collinear
gene:TraesCS5D03G0056100	Chr5D	18329197	18333439	+	18331318	Chr5D	18492604	18496846	+	18494725	1.0	1.0	collinear
gene:TraesCS5D03G0056300	Chr5D	18477814	18478619	-	18478216	Chr5D	18640481	18641286	-	18640883	1.0	1.0	collinear
gene:TraesCS5D03G0056500	Chr5D	18886296	18886673	-	18886484	Chr5D	19047007	19047384	-	19047195	1.0	1.0	collinear
gene:TraesCS5D03G0057200	Chr5D	19135180	19135557	-	19135368	Chr5D	19293570	19293947	-	19293758	1.0	0.996	collinear
