gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity
gene:TraesCS3B03G0006500	Chr3B	2431101	2434170	+	2432635	Chr3B	4493886	4496955	+	4495420	1.0	1.0
gene:TraesCS3B03G0006600	Chr3B	2442622	2445483	+	2444052	Chr3B	4505407	4508268	+	4506837	1.0	1.0
gene:TraesCS3B03G0006700	Chr3B	2457176	2459341	+	2458258	Chr3B	4519964	4522129	+	4521046	1.0	1.0
gene:TraesCS3B03G0006900	Chr3B	2470221	2472506	+	2471363	Chr3B	4533011	4535296	+	4534153	1.0	1.0
gene:TraesCS3B03G0007000	Chr3B	2478261	2480528	+	2479394	Chr3B	4541051	4543318	+	4542184	1.0	1.0
gene:TraesCS3B03G0007300	Chr3B	2530871	2532375	+	2531623	Chr3B	4593665	4595169	+	4594417	1.0	1.0
gene:TraesCS3B03G0007400	Chr3B	2539959	2542446	+	2541202	Chr3B	4602752	4605239	+	4603995	1.0	1.0
gene:TraesCS3B03G0007600	Chr3B	2550258	2551285	-	2550771	Chr3B	4613051	4614078	-	4613564	1.0	1.0
gene:TraesCS3B03G0007800	Chr3B	2560091	2561590	+	2560840	Chr3B	4622888	4624387	+	4623637	1.0	1.0
gene:TraesCS3B03G0007900	Chr3B	2607986	2611253	+	2609619	Chr3B	4670790	4674057	+	4672423	1.0	1.0
gene:TraesCS3B03G0008000	Chr3B	2618273	2621910	+	2620091	Chr3B	4681077	4684714	+	4682895	1.0	1.0
gene:TraesCS3B03G0008200	Chr3B	2625685	2627229	+	2626457	Chr3B	4688489	4690033	+	4689261	1.0	1.0
gene:TraesCS3B03G0008300	Chr3B	2637952	2639202	+	2638577	Chr3B	4700756	4702006	+	4701381	1.0	1.0
gene:TraesCS3B03G0008400	Chr3B	2640962	2642991	+	2641976	Chr3B	4703766	4705795	+	4704780	1.0	1.0
gene:TraesCS3B03G0008500	Chr3B	2644992	2648624	+	2646808	Chr3B	4707796	4711428	+	4709612	1.0	1.0
gene:TraesCS3B03G0008700	Chr3B	2650047	2654817	+	2652432	Chr3B	4712690	4717460	+	4715075	1.0	1.0
gene:TraesCS3B03G0008900	Chr3B	3142976	3145283	+	3144129	Chr3B	5123484	5125791	+	5124637	1.0	1.0
gene:TraesCS3B03G0009200	Chr3B	3160490	3162733	+	3161611	Chr3B	5140998	5143241	+	5142119	1.0	1.0
gene:TraesCS3B03G0009700	Chr3B	3267964	3273538	-	3270751	Chr3B	5248612	5254186	-	5251399	1.0	1.0
gene:TraesCS3B03G0010000	Chr3B	3288829	3291388	-	3290108	Chr3B	5269477	5272036	-	5270756	1.0	1.0
gene:TraesCS3B03G0010400	Chr3B	3319309	3319678	-	3319493	Chr3B	5298948	5299317	-	5299132	1.0	1.0
gene:TraesCS3B03G0010500	Chr3B	3329965	3331410	-	3330687	Chr3B	5309604	5311049	-	5310326	1.0	1.0
gene:TraesCS3B03G0010600	Chr3B	3343534	3343869	-	3343701	Chr3B	5322929	5323264	-	5323096	1.0	1.0
gene:TraesCS3B03G0010700	Chr3B	3351732	3352420	+	3352076	Chr3B	5331128	5331816	+	5331472	1.0	1.0
gene:TraesCS3B03G0011100	Chr3B	3390928	3392733	-	3391830	Chr3B	5370329	5372134	-	5371231	1.0	1.0
gene:TraesCS3B03G0011200	Chr3B	3456099	3457541	+	3456820	Chr3B	5435504	5436946	+	5436225	1.0	1.0
gene:TraesCS3B03G0011700	Chr3B	3476475	3479401	+	3477938	Chr3B	5455882	5458808	+	5457345	1.0	1.0
gene:TraesCS3B03G0011800	Chr3B	3481462	3493401	+	3487431	Chr3B	5460869	5472808	+	5466838	1.0	1.0
gene:TraesCS3B03G0011900	Chr3B	3509554	3512426	-	3510990	Chr3B	5488962	5491834	-	5490398	1.0	1.0
gene:TraesCS3B03G0012000	Chr3B	3519251	3522305	+	3520778	Chr3B	5498662	5501716	+	5500189	1.0	1.0
gene:TraesCS3B03G0012100	Chr3B	3524408	3531567	-	3527987	Chr3B	5503819	5510979	-	5507399	1.0	1.0
gene:TraesCS3B03G0012200	Chr3B	3646467	3646898	+	3646682	Chr3B	5625838	5626269	+	5626053	1.0	1.0
gene:TraesCS3B03G0012700	Chr3B	3750107	3752530	+	3751318	Chr3B	5729478	5731901	+	5730689	1.0	1.0
gene:TraesCS3B03G0012800	Chr3B	3758382	3758978	-	3758680	Chr3B	5737753	5738349	-	5738051	1.0	1.0
gene:TraesCS3B03G0012900	Chr3B	3760385	3761643	-	3761014	Chr3B	5739756	5741014	-	5740385	1.0	1.0
gene:TraesCS3B03G0013100	Chr3B	3792617	3799581	-	3796099	Chr3B	5771995	5778959	-	5775477	1.0	1.0
gene:TraesCS3B03G0013400	Chr3B	3821480	3821881	+	3821680	Chr3B	5800858	5801259	+	5801058	1.0	1.0
gene:TraesCS3B03G0013500	Chr3B	3852505	3853085	+	3852795	Chr3B	5831884	5832464	+	5832174	1.0	1.0
gene:TraesCS3B03G0013600	Chr3B	3877659	3878072	+	3877865	Chr3B	5857040	5857453	+	5857246	1.0	1.0
gene:TraesCS3B03G0013700	Chr3B	3890065	3890949	+	3890507	Chr3B	5869444	5870328	+	5869886	1.0	1.0
gene:TraesCS3B03G0013800	Chr3B	3892768	3893685	+	3893226	Chr3B	5872147	5873064	+	5872605	1.0	1.0
gene:TraesCS3B03G0014100	Chr3B	3975265	3975989	+	3975627	Chr3B	5954666	5955390	+	5955028	1.0	1.0
gene:TraesCS3B03G0014200	Chr3B	3977457	3977904	+	3977680	Chr3B	5956858	5957305	+	5957081	1.0	1.0
gene:TraesCS3B03G0014300	Chr3B	3978061	3982097	+	3980079	Chr3B	5957462	5961498	+	5959480	1.0	1.0
gene:TraesCS3B03G0014400	Chr3B	3982981	3987045	-	3985013	Chr3B	5962382	5966447	-	5964414	1.0	0.999
gene:TraesCS3B03G0014500	Chr3B	4042103	4049664	+	4045883	Chr3B	6019768	6027028	+	6023398	0.999	0.999
gene:TraesCS3B03G0014700	Chr3B	4088058	4088845	-	4088451	Chr3B	6065363	6066150	-	6065756	1.0	1.0
gene:TraesCS3B03G0014800	Chr3B	4094363	4094890	-	4094626	Chr3B	6092180	6092707	-	6092443	1.0	1.0
gene:TraesCS3B03G0014900	Chr3B	4102252	4103050	+	4102651	Chr3B	6099339	6100137	+	6099738	1.0	1.0
gene:TraesCS3B03G0015000	Chr3B	4129338	4130978	-	4130158	Chr3B	6125448	6127088	-	6126268	1.0	1.0
gene:TraesCS3B03G0015500	Chr3B	4396775	4398430	+	4397602	Chr3B	6392083	6393738	+	6392910	1.0	1.0
gene:TraesCS3B03G0015700	Chr3B	4408492	4410230	-	4409361	Chr3B	6403801	6405539	-	6404670	1.0	1.0
gene:TraesCS3B03G0015800	Chr3B	4412479	4415438	-	4413958	Chr3B	6407788	6410747	-	6409267	1.0	1.0
gene:TraesCS3B03G0015900	Chr3B	4428801	4430849	+	4429825	Chr3B	6424111	6426159	+	6425135	1.0	1.0
gene:TraesCS3B03G0016000	Chr3B	4440305	4445340	+	4442822	Chr3B	6435645	6440438	+	6438041	1.0	1.0
gene:TraesCS3B03G0016300	Chr3B	4501021	4504396	-	4502708	Chr3B	6496155	6499530	-	6497842	1.0	0.999
gene:TraesCS3B03G0016800	Chr3B	4642661	4644619	+	4643640	Chr3B	6637741	6639699	+	6638720	1.0	1.0
gene:TraesCS3B03G0016900	Chr3B	4645981	4646856	+	4646418	Chr3B	6641061	6641936	+	6641498	1.0	1.0
gene:TraesCS3B03G0017100	Chr3B	4647867	4648654	+	4648260	Chr3B	6642947	6643734	+	6643340	1.0	0.998
gene:TraesCS3B03G0017200	Chr3B	4672356	4674432	+	4673394	Chr3B	6667456	6669448	+	6668452	1.0	0.996
gene:TraesCS3B03G0017300	Chr3B	4680357	4681117	+	4680737	Chr3B	6675428	6676188	+	6675808	1.0	1.0
gene:TraesCS3B03G0017600	Chr3B	4701822	4707580	-	4704701	Chr3B	6696902	6702248	-	6699575	1.0	1.0
gene:TraesCS3B03G0018000	Chr3B	4894499	4896037	+	4895268	Chr3B	6910227	6911765	+	6910996	1.0	1.0
gene:TraesCS3B03G0018100	Chr3B	4897488	4899528	-	4898508	Chr3B	6913216	6915256	-	6914236	1.0	1.0
gene:TraesCS3B03G0018200	Chr3B	4994718	4995101	+	4994909	Chr3B	7010434	7010817	+	7010625	1.0	1.0
gene:TraesCS3B03G0018300	Chr3B	4996692	4997971	+	4997331	Chr3B	7012408	7013687	+	7013047	1.0	1.0
gene:TraesCS3B03G0018800	Chr3B	5416010	5420829	-	5418419	Chr3B	7449121	7453940	-	7451530	1.0	1.0
gene:TraesCS3B03G0018900	Chr3B	5468707	5469726	+	5469216	Chr3B	7501828	7502847	+	7502337	1.0	1.0
gene:TraesCS3B03G0019600	Chr3B	5706385	5712424	+	5709404	Chr3B	7739581	7745620	+	7742600	1.0	1.0
gene:TraesCS3B03G0019700	Chr3B	5714448	5715228	+	5714838	Chr3B	7747645	7748425	+	7748035	1.0	1.0
gene:TraesCS3B03G0020300	Chr3B	5725847	5727412	-	5726629	Chr3B	7759048	7760613	-	7759830	1.0	0.999
gene:TraesCS3B03G0020400	Chr3B	5797705	5802507	+	5800106	Chr3B	7830919	7835721	+	7833320	1.0	1.0
gene:TraesCS3B03G0020500	Chr3B	5801269	5802494	+	5801881	Chr3B	7834483	7835708	+	7835095	1.0	1.0
gene:TraesCS3B03G0020700	Chr3B	5822740	5826312	-	5824526	Chr3B	7855964	7859536	-	7857750	1.0	1.0
gene:TraesCS3B03G0021000	Chr3B	5914421	5915600	-	5915010	Chr3B	7948342	7949521	-	7948931	1.0	1.0
gene:TraesCS3B03G0021500	Chr3B	5941359	5941929	-	5941644	Chr3B	7983143	7983713	-	7983428	1.0	1.0
gene:TraesCS3B03G0021600	Chr3B	5974245	5974995	-	5974620	Chr3B	8016037	8016787	-	8016412	1.0	1.0
gene:TraesCS3B03G0021900	Chr3B	5987469	5988446	-	5987957	Chr3B	8029258	8030235	-	8029746	1.0	1.0
gene:TraesCS3B03G0022600	Chr3B	6013488	6017498	-	6015493	Chr3B	8055285	8059295	-	8057290	1.0	1.0
gene:TraesCS3B03G0022700	Chr3B	6063054	6064845	+	6063949	Chr3B	8104861	8106652	+	8105756	1.0	1.0
gene:TraesCS3B03G0022800	Chr3B	6073695	6077105	+	6075400	Chr3B	8115505	8118915	+	8117210	1.0	1.0
gene:TraesCS3B03G0022900	Chr3B	6077386	6080144	-	6078765	Chr3B	8119196	8121954	-	8120575	1.0	1.0
gene:TraesCS3B03G0023400	Chr3B	6125716	6126018	+	6125867	Chr3B	8167529	8167831	+	8167680	1.0	1.0
gene:TraesCS3B03G0023700	Chr3B	6128967	6129555	-	6129261	Chr3B	8170779	8171367	-	8171073	1.0	1.0
gene:TraesCS3B03G0023800	Chr3B	6129008	6129558	-	6129283	Chr3B	8170820	8171370	-	8171095	1.0	1.0
gene:TraesCS3B03G0024300	Chr3B	6134186	6134377	-	6134281	Chr3B	8175999	8176190	-	8176094	1.0	0.984
gene:TraesCS3B03G0024400	Chr3B	6134186	6134377	-	6134281	Chr3B	8175999	8176190	-	8176094	1.0	0.984
gene:TraesCS3B03G0024500	Chr3B	6134991	6135455	-	6135223	Chr3B	8176804	8177268	-	8177036	1.0	0.993
gene:TraesCS3B03G0024600	Chr3B	6134991	6135455	-	6135223	Chr3B	8176804	8177268	-	8177036	1.0	0.993
gene:TraesCS3B03G0025400	Chr3B	6157129	6157991	+	6157560	Chr3B	8198942	8199804	+	8199373	1.0	1.0
gene:TraesCS3B03G0025500	Chr3B	6157134	6157991	+	6157562	Chr3B	8198947	8199804	+	8199375	1.0	1.0
gene:TraesCS3B03G0025600	Chr3B	6157505	6157991	+	6157748	Chr3B	8199318	8199804	+	8199561	1.0	1.0
gene:TraesCS3B03G0025900	Chr3B	6167831	6168413	+	6168122	Chr3B	8209644	8210226	+	8209935	1.0	1.0
gene:TraesCS3B03G0026000	Chr3B	6167845	6168530	+	6168187	Chr3B	8209658	8210343	+	8210000	1.0	1.0
gene:TraesCS3B03G0026300	Chr3B	6210118	6210479	+	6210298	Chr3B	8251909	8252270	+	8252089	1.0	1.0
gene:TraesCS3B03G0026700	Chr3B	6220771	6222888	-	6221829	Chr3B	8262563	8264680	-	8263621	1.0	1.0
gene:TraesCS3B03G0026800	Chr3B	6220941	6222881	-	6221911	Chr3B	8262733	8264673	-	8263703	1.0	1.0
gene:TraesCS3B03G0026900	Chr3B	6239266	6239636	+	6239451	Chr3B	8281058	8281428	+	8281243	1.0	1.0
gene:TraesCS3B03G0027000	Chr3B	6242148	6243598	+	6242873	Chr3B	8283939	8285389	+	8284664	1.0	1.0
gene:TraesCS3B03G0027100	Chr3B	6250940	6252156	+	6251548	Chr3B	8292731	8293947	+	8293339	1.0	1.0
gene:TraesCS3B03G0027300	Chr3B	6302591	6303316	-	6302953	Chr3B	8345947	8346672	-	8346309	1.0	1.0
gene:TraesCS3B03G0027400	Chr3B	6305961	6306274	+	6306117	Chr3B	8349317	8349630	+	8349473	1.0	1.0
gene:TraesCS3B03G0027600	Chr3B	6344582	6345667	-	6345124	Chr3B	8387753	8388838	-	8388295	1.0	1.0
gene:TraesCS3B03G0027700	Chr3B	6358750	6366458	+	6362604	Chr3B	8437874	8445583	+	8441728	1.0	1.0
gene:TraesCS3B03G0028100	Chr3B	6375001	6378109	-	6376555	Chr3B	8454319	8457427	-	8455873	1.0	1.0
gene:TraesCS3B03G0028200	Chr3B	6418690	6428060	+	6423375	Chr3B	8498384	8507754	+	8503069	1.0	1.0
gene:TraesCS3B03G0028300	Chr3B	6423173	6427989	+	6425581	Chr3B	8502867	8507683	+	8505275	1.0	1.0
gene:TraesCS3B03G0028500	Chr3B	6432085	6434317	-	6433201	Chr3B	8511787	8514019	-	8512903	1.0	1.0
gene:TraesCS3B03G0028600	Chr3B	6461524	6462461	+	6461992	Chr3B	8541226	8542163	+	8541694	1.0	1.0
gene:TraesCS3B03G0029000	Chr3B	6503456	6505642	-	6504549	Chr3B	8583158	8585344	-	8584251	1.0	1.0
gene:TraesCS3B03G0029200	Chr3B	6514905	6517931	-	6516418	Chr3B	8596570	8599596	-	8598083	1.0	1.0
gene:TraesCS3B03G0029100	Chr3B	6514300	6520754	+	6517527	Chr3B	8595965	8602419	+	8599192	1.0	1.0
gene:TraesCS3B03G0029300	Chr3B	6530621	6531791	+	6531206	Chr3B	8612405	8613575	+	8612990	1.0	1.0
gene:TraesCS3B03G0029700	Chr3B	6593184	6594729	+	6593956	Chr3B	8679826	8681371	+	8680598	1.0	1.0
gene:TraesCS3B03G0029800	Chr3B	6659713	6660813	+	6660263	Chr3B	8746545	8747645	+	8747095	1.0	1.0
gene:TraesCS3B03G0029900	Chr3B	6671564	6673567	+	6672565	Chr3B	8758402	8760405	+	8759403	1.0	1.0
gene:TraesCS3B03G0030000	Chr3B	6681490	6685614	+	6683552	Chr3B	8768328	8772452	+	8770390	1.0	1.0
gene:TraesCS3B03G0030300	Chr3B	6764757	6776638	-	6770697	Chr3B	8851276	8863157	-	8857216	1.0	1.0
gene:TraesCS3B03G0030900	Chr3B	6792313	6794111	-	6793212	Chr3B	8878832	8880630	-	8879731	1.0	1.0
gene:TraesCS3B03G0031100	Chr3B	6796809	6799701	-	6798255	Chr3B	8883328	8886220	-	8884774	1.0	1.0
gene:TraesCS3B03G0031200	Chr3B	6803638	6807916	+	6805777	Chr3B	8890157	8894435	+	8892296	1.0	1.0
gene:TraesCS3B03G0031400	Chr3B	10011961	10013468	-	10012714	Chr3B	12090596	12092103	-	12091349	1.0	1.0
gene:TraesCS3B03G0031700	Chr3B	10462654	10466557	+	10464605	Chr3B	12541443	12545346	+	12543394	1.0	1.0
gene:TraesCS3B03G0031800	Chr3B	10972258	10977458	-	10974858	Chr3B	13048372	13053572	-	13050972	1.0	1.0
gene:TraesCS3B03G0037900	Chr3B	11947904	11950970	+	11949437	Chr3B	13191373	13194438	+	13192905	1.0	1.0
gene:TraesCS3B03G0038000	Chr3B	11951308	11954850	-	11953079	Chr3B	13194776	13198318	-	13196547	1.0	1.0
gene:TraesCS3B03G0038200	Chr3B	11956531	11958854	-	11957692	Chr3B	13199999	13202322	-	13201160	1.0	1.0
gene:TraesCS3B03G0038500	Chr3B	11961737	11963712	-	11962724	Chr3B	13205205	13207180	-	13206192	1.0	1.0
gene:TraesCS3B03G0038600	Chr3B	11965423	11968168	+	11966795	Chr3B	13208891	13211636	+	13210263	1.0	1.0
gene:TraesCS3B03G0038800	Chr3B	12071707	12079854	+	12075780	Chr3B	13315179	13323326	+	13319252	1.0	1.0
gene:TraesCS3B03G0038900	Chr3B	12176373	12178583	+	12177478	Chr3B	13419847	13422057	+	13420952	1.0	1.0
gene:TraesCS3B03G0039100	Chr3B	12184132	12185097	+	12184614	Chr3B	13427606	13428571	+	13428088	1.0	1.0
gene:TraesCS3B03G0039200	Chr3B	12185415	12189726	-	12187570	Chr3B	13428889	13433200	-	13431044	1.0	1.0
gene:TraesCS3B03G0039400	Chr3B	12225935	12226465	-	12226200	Chr3B	13469412	13469942	-	13469677	1.0	1.0
gene:TraesCS3B03G0040300	Chr3B	12365034	12368968	+	12367001	Chr3B	13608523	13612457	+	13610490	1.0	1.0
gene:TraesCS3B03G0040400	Chr3B	12369257	12370173	+	12369715	Chr3B	13612746	13613662	+	13613204	1.0	1.0
gene:TraesCS3B03G0040500	Chr3B	12371609	12375309	-	12373459	Chr3B	13615098	13618798	-	13616948	1.0	1.0
gene:TraesCS3B03G0041000	Chr3B	12477307	12481295	-	12479301	Chr3B	13720794	13724782	-	13722788	1.0	1.0
gene:TraesCS3B03G0041100	Chr3B	12485475	12491384	+	12488429	Chr3B	13728962	13734902	+	13731932	1.0	1.0
gene:TraesCS3B03G0041200	Chr3B	12585694	12587050	-	12586372	Chr3B	13829216	13830572	-	13829894	1.0	1.0
gene:TraesCS3B03G0041300	Chr3B	12590773	12592281	+	12591527	Chr3B	13834295	13835803	+	13835049	1.0	1.0
gene:TraesCS3B03G0041400	Chr3B	12595610	12597051	-	12596330	Chr3B	13839132	13840573	-	13839852	1.0	1.0
gene:TraesCS3B03G0041500	Chr3B	12601924	12602601	-	12602262	Chr3B	13845446	13846123	-	13845784	1.0	1.0
gene:TraesCS3B03G0041600	Chr3B	12608171	12608647	-	12608409	Chr3B	13851693	13852169	-	13851931	1.0	1.0
gene:TraesCS3B03G0041800	Chr3B	13120457	13120807	-	13120632	Chr3B	14363528	14363878	-	14363703	1.0	1.0
gene:TraesCS3B03G0042000	Chr3B	13140448	13146598	+	13143523	Chr3B	14383249	14389399	+	14386324	1.0	1.0
gene:TraesCS3B03G0042100	Chr3B	13150614	13151953	+	13151283	Chr3B	14393415	14394754	+	14394084	1.0	1.0
gene:TraesCS3B03G0042200	Chr3B	13155850	13159257	+	13157553	Chr3B	14398651	14402058	+	14400354	1.0	1.0
gene:TraesCS3B03G0042400	Chr3B	13188801	13190896	+	13189848	Chr3B	14431400	14433495	+	14432447	1.0	1.0
gene:TraesCS3B03G0042500	Chr3B	13244270	13247808	+	13246039	Chr3B	14486862	14490400	+	14488631	1.0	1.0
gene:TraesCS3B03G0042700	Chr3B	13247846	13251928	-	13249887	Chr3B	14490438	14494520	-	14492479	1.0	1.0
gene:TraesCS3B03G0043500	Chr3B	13267715	13268552	-	13268133	Chr3B	14510307	14511144	-	14510725	1.0	1.0
gene:TraesCS3B03G0044100	Chr3B	13452540	13459855	+	13456197	Chr3B	14695136	14702451	+	14698793	1.0	1.0
gene:TraesCS3B03G0044300	Chr3B	13602908	13607618	+	13605263	Chr3B	14845512	14850222	+	14847867	1.0	1.0
gene:TraesCS3B03G0044500	Chr3B	13617584	13618512	+	13618048	Chr3B	14860188	14861116	+	14860652	1.0	1.0
gene:TraesCS3B03G0044600	Chr3B	13624135	13625145	+	13624640	Chr3B	14866739	14867749	+	14867244	1.0	1.0
gene:TraesCS3B03G0045000	Chr3B	13638687	13641490	+	13640088	Chr3B	14881291	14884094	+	14882692	1.0	1.0
gene:TraesCS3B03G0045200	Chr3B	13651284	13654171	-	13652727	Chr3B	14893888	14896775	-	14895331	1.0	1.0
gene:TraesCS3B03G0045900	Chr3B	13743583	13744821	-	13744202	Chr3B	14986197	14987435	-	14986816	1.0	1.0
gene:TraesCS3B03G0046100	Chr3B	13753742	13756833	-	13755287	Chr3B	14996357	14999448	-	14997902	1.0	1.0
gene:TraesCS3B03G0046200	Chr3B	13794541	13796737	-	13795639	Chr3B	15037164	15039360	-	15038262	1.0	1.0
gene:TraesCS3B03G0046600	Chr3B	13842867	13847314	+	13845090	Chr3B	15085477	15089924	+	15087700	1.0	1.0
gene:TraesCS3B03G0046900	Chr3B	13889123	13890558	+	13889840	Chr3B	15131739	15133175	+	15132457	1.0	0.999
gene:TraesCS3B03G0047100	Chr3B	13894018	13894831	+	13894424	Chr3B	15136635	15137448	+	15137041	1.0	1.0
gene:TraesCS3B03G0047200	Chr3B	13900782	13902099	+	13901440	Chr3B	15143399	15144716	+	15144057	1.0	1.0
gene:TraesCS3B03G0047300	Chr3B	13904992	13908357	+	13906674	Chr3B	15147609	15150974	+	15149291	1.0	1.0
gene:TraesCS3B03G0047500	Chr3B	13908853	13909704	-	13909278	Chr3B	15151470	15152321	-	15151895	1.0	0.998
gene:TraesCS3B03G0047600	Chr3B	13912323	13919989	+	13916156	Chr3B	15154940	15162606	+	15158773	1.0	1.0
gene:TraesCS3B03G0047700	Chr3B	13920909	13922384	+	13921646	Chr3B	15163526	15165001	+	15164263	1.0	1.0
gene:TraesCS3B03G0047800	Chr3B	13924243	13934714	-	13929478	Chr3B	15166860	15177331	-	15172095	1.0	1.0
gene:TraesCS3B03G0048000	Chr3B	13954460	13967646	-	13961053	Chr3B	15197077	15210267	-	15203672	1.0	1.0
gene:TraesCS3B03G0049200	Chr3B	14197012	14200919	+	14198965	Chr3B	15439670	15443577	+	15441623	1.0	1.0
gene:TraesCS3B03G0049300	Chr3B	14204526	14205980	-	14205253	Chr3B	15447184	15448638	-	15447911	1.0	1.0
gene:TraesCS3B03G0049400	Chr3B	14272431	14284305	-	14278368	Chr3B	15522290	15533997	-	15528143	1.0	1.0
gene:TraesCS3B03G0049500	Chr3B	14294561	14297938	-	14296249	Chr3B	15543966	15547343	-	15545654	1.0	1.0
gene:TraesCS3B03G0050500	Chr3B	14456299	14456661	-	14456480	Chr3B	15704736	15705098	-	15704917	1.0	1.0
gene:TraesCS3B03G0050900	Chr3B	14518868	14523037	+	14520952	Chr3B	15767298	15771467	+	15769382	1.0	1.0
gene:TraesCS3B03G0051000	Chr3B	14526596	14531005	+	14528800	Chr3B	15775026	15779435	+	15777230	1.0	1.0
gene:TraesCS3B03G0051100	Chr3B	14539683	14542511	-	14541097	Chr3B	15788113	15790941	-	15789527	1.0	1.0
gene:TraesCS3B03G0051200	Chr3B	14549103	14549399	-	14549251	Chr3B	15797533	15797829	-	15797681	1.0	1.0
gene:TraesCS3B03G0051500	Chr3B	14560796	14563932	+	14562364	Chr3B	15809227	15812363	+	15810795	1.0	1.0
gene:TraesCS3B03G0051600	Chr3B	14690068	14694638	-	14692353	Chr3B	15936979	15941549	-	15939264	1.0	1.0
gene:TraesCS3B03G0052000	Chr3B	14897747	14904386	+	14901066	Chr3B	16144489	16151128	+	16147808	1.0	1.0
gene:TraesCS3B03G0052100	Chr3B	15000580	15002150	+	15001365	Chr3B	16247207	16248777	+	16247992	1.0	1.0
gene:TraesCS3B03G0052200	Chr3B	15007722	15009140	-	15008431	Chr3B	16254350	16255802	-	16255076	1.0	0.995
