gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity
gene:TraesCS6B03G0019900	Chr6B	6111305	6111814	+	6111559	Chr6B	6143708	6144217	+	6143962	1.0	1.0
gene:TraesCS6B03G0020300	Chr6B	6173873	6174172	-	6174022	Chr6B	6209322	6209621	-	6209471	1.0	1.0
gene:TraesCS6B03G0020400	Chr6B	6206476	6209545	-	6208010	Chr6B	6241261	6244330	-	6242795	1.0	1.0
gene:TraesCS6B03G0021800	Chr6B	6396832	6398301	+	6397566	Chr6B	6428591	6430060	+	6429325	1.0	1.0
gene:TraesCS6B03G0021900	Chr6B	6533377	6534963	-	6534170	Chr6B	6561579	6563165	-	6562372	1.0	1.0
gene:TraesCS6B03G0022100	Chr6B	6622598	6625061	+	6623829	Chr6B	6650653	6653116	+	6651884	1.0	1.0
gene:TraesCS6B03G0022200	Chr6B	6626180	6626836	+	6626508	Chr6B	6654235	6654891	+	6654563	1.0	1.0
gene:TraesCS6B03G0022300	Chr6B	6626882	6627442	+	6627162	Chr6B	6654937	6655497	+	6655217	1.0	1.0
gene:TraesCS6B03G0022400	Chr6B	6653253	6656792	-	6655022	Chr6B	6681035	6684891	-	6682963	1.0	1.0
gene:TraesCS6B03G0022500	Chr6B	6897656	6899178	+	6898417	Chr6B	6924704	6926226	+	6925465	1.0	1.0
gene:TraesCS6B03G0022600	Chr6B	6902577	6904805	+	6903691	Chr6B	6929625	6931853	+	6930739	1.0	1.0
gene:TraesCS6B03G0022700	Chr6B	6911203	6914974	+	6913088	Chr6B	6938251	6942022	+	6940136	1.0	1.0
gene:TraesCS6B03G0022800	Chr6B	6919273	6921999	+	6920636	Chr6B	6946321	6949047	+	6947684	1.0	1.0
gene:TraesCS6B03G0022900	Chr6B	6924085	6926402	+	6925243	Chr6B	6951133	6953450	+	6952291	1.0	1.0
gene:TraesCS6B03G0023000	Chr6B	6936001	6937452	+	6936726	Chr6B	6962703	6964154	+	6963428	1.0	1.0
gene:TraesCS6B03G0023300	Chr6B	7061530	7064275	-	7062902	Chr6B	7087331	7090076	-	7088703	1.0	1.0
gene:TraesCS6B03G0023500	Chr6B	7089330	7090701	-	7090015	Chr6B	7114873	7116244	-	7115558	1.0	1.0
gene:TraesCS6B03G0023700	Chr6B	7091353	7092945	+	7092149	Chr6B	7116896	7118488	+	7117692	1.0	1.0
gene:TraesCS6B03G0023800	Chr6B	7106977	7108813	-	7107895	Chr6B	7132535	7134371	-	7133453	1.0	1.0
gene:TraesCS6B03G0023900	Chr6B	7115022	7120828	-	7117925	Chr6B	7140580	7146386	-	7143483	1.0	1.0
gene:TraesCS6B03G0024000	Chr6B	7164686	7167146	-	7165916	Chr6B	7189941	7192401	-	7191171	1.0	1.0
gene:TraesCS6B03G0024300	Chr6B	7232910	7239589	+	7236249	Chr6B	7257806	7264485	+	7261145	1.0	1.0
gene:TraesCS6B03G0024600	Chr6B	7405188	7405569	+	7405378	Chr6B	7429395	7429776	+	7429585	1.0	1.0
gene:TraesCS6B03G0024700	Chr6B	7407123	7412012	+	7409567	Chr6B	7431330	7436219	+	7433774	1.0	1.0
gene:TraesCS6B03G0024800	Chr6B	7432566	7436828	+	7434697	Chr6B	7456773	7461035	+	7458904	1.0	1.0
gene:TraesCS6B03G0024900	Chr6B	7497813	7501390	+	7499601	Chr6B	7518122	7521699	+	7519910	1.0	1.0
gene:TraesCS6B03G0025000	Chr6B	7523590	7525907	-	7524748	Chr6B	7543628	7545945	-	7544786	1.0	1.0
gene:TraesCS6B03G0025100	Chr6B	7576423	7578474	-	7577448	Chr6B	7595857	7597908	-	7596882	1.0	1.0
gene:TraesCS6B03G0025200	Chr6B	7681205	7681873	-	7681539	Chr6B	7697908	7698576	-	7698242	1.0	1.0
gene:TraesCS6B03G0025300	Chr6B	7684532	7685381	-	7684956	Chr6B	7701235	7702084	-	7701659	1.0	1.0
gene:TraesCS6B03G0025400	Chr6B	7696523	7697623	-	7697073	Chr6B	7712528	7713628	-	7713078	1.0	1.0
gene:TraesCS6B03G0025500	Chr6B	7709642	7711029	-	7710335	Chr6B	7725647	7727034	-	7726340	1.0	1.0
gene:TraesCS6B03G0025700	Chr6B	7728916	7729548	-	7729232	Chr6B	7744762	7745394	-	7745078	1.0	1.0
gene:TraesCS6B03G0025800	Chr6B	7743786	7748627	+	7746206	Chr6B	7759412	7764253	+	7761832	1.0	1.0
gene:TraesCS6B03G0026000	Chr6B	7761991	7764628	+	7763309	Chr6B	7777617	7780254	+	7778935	1.0	1.0
gene:TraesCS6B03G0026300	Chr6B	8097787	8103181	-	8100484	Chr6B	8110583	8115977	-	8113280	1.0	0.999
gene:TraesCS6B03G0026400	Chr6B	8126490	8126794	+	8126642	Chr6B	8139451	8139755	+	8139603	1.0	1.0
gene:TraesCS6B03G0026500	Chr6B	8167066	8167630	+	8167348	Chr6B	8174496	8175060	+	8174778	1.0	1.0
gene:TraesCS6B03G0026800	Chr6B	8499736	8501849	-	8500792	Chr6B	8505857	8507970	-	8506913	1.0	1.0
gene:TraesCS6B03G0027300	Chr6B	9653692	9654627	-	9654159	Chr6B	9654072	9655007	-	9654539	1.0	1.0
gene:TraesCS6B03G0027400	Chr6B	9658978	9662044	-	9660511	Chr6B	9659015	9662081	-	9660548	1.0	1.0
gene:TraesCS6B03G0027900	Chr6B	9741098	9747771	-	9744434	Chr6B	9740343	9747016	-	9743679	1.0	1.0
gene:TraesCS6B03G0028000	Chr6B	9849485	9853509	-	9851497	Chr6B	9846494	9850520	-	9848507	1.0	1.0
gene:TraesCS6B03G0028100	Chr6B	9926549	9932499	-	9929524	Chr6B	9923243	9929193	-	9926218	1.0	1.0
gene:TraesCS6B03G0028400	Chr6B	9941555	9944126	-	9942840	Chr6B	9938249	9940820	-	9939534	1.0	1.0
gene:TraesCS6B03G0028500	Chr6B	10037046	10039187	+	10038116	Chr6B	10033740	10035881	+	10034810	1.0	1.0
gene:TraesCS6B03G0029000	Chr6B	10213284	10216091	-	10214687	Chr6B	10211186	10213993	-	10212589	1.0	1.0
gene:TraesCS6B03G0029100	Chr6B	10225478	10230400	+	10227939	Chr6B	10223380	10228302	+	10225841	1.0	1.0
gene:TraesCS6B03G0029200	Chr6B	10240300	10250359	+	10245329	Chr6B	10238202	10248261	+	10243231	1.0	1.0
gene:TraesCS6B03G0029300	Chr6B	10250755	10251366	-	10251060	Chr6B	10248657	10249268	-	10248962	1.0	1.0
gene:TraesCS6B03G0029400	Chr6B	10251988	10252587	-	10252287	Chr6B	10249890	10250489	-	10250189	1.0	1.0
gene:TraesCS6B03G0029500	Chr6B	10257018	10260872	+	10258945	Chr6B	10254920	10258774	+	10256847	1.0	1.0
gene:TraesCS6B03G0029700	Chr6B	10268900	10269590	+	10269245	Chr6B	10266802	10267492	+	10267147	1.0	1.0
gene:TraesCS6B03G0030000	Chr6B	10272843	10274651	-	10273747	Chr6B	10270745	10272552	-	10271648	1.0	1.0
gene:TraesCS6B03G0030100	Chr6B	10276242	10276790	+	10276516	Chr6B	10274143	10274691	+	10274417	1.0	1.0
gene:TraesCS6B03G0030500	Chr6B	10421683	10434797	+	10428240	Chr6B	10419596	10432711	+	10426153	1.0	1.0
gene:TraesCS6B03G0031100	Chr6B	10484606	10485902	+	10485254	Chr6B	10482956	10484252	+	10483604	1.0	1.0
gene:TraesCS6B03G0032400	Chr6B	10680346	10680846	-	10680596	Chr6B	10751147	10751647	-	10751397	1.0	1.0
gene:TraesCS6B03G0032500	Chr6B	10687959	10689500	-	10688729	Chr6B	10758760	10760301	-	10759530	1.0	1.0
gene:TraesCS6B03G0032600	Chr6B	10693268	10697093	-	10695180	Chr6B	10764069	10767894	-	10765981	1.0	1.0
gene:TraesCS6B03G0032700	Chr6B	10721073	10721825	+	10721449	Chr6B	10791872	10792624	+	10792248	1.0	1.0
gene:TraesCS6B03G0032800	Chr6B	10794482	10796265	-	10795373	Chr6B	10865292	10867075	-	10866183	1.0	1.0
gene:TraesCS6B03G0032900	Chr6B	10807269	10808929	-	10808099	Chr6B	10878079	10879739	-	10878909	1.0	1.0
gene:TraesCS6B03G0033000	Chr6B	10813143	10815983	+	10814563	Chr6B	10883953	10886793	+	10885373	1.0	1.0
gene:TraesCS6B03G0033300	Chr6B	10901175	10901981	+	10901578	Chr6B	10971967	10972773	+	10972370	1.0	1.0
gene:TraesCS6B03G0033400	Chr6B	10905821	10908096	+	10906958	Chr6B	10976613	10978888	+	10977750	1.0	1.0
gene:TraesCS6B03G0033500	Chr6B	10938435	10940673	+	10939554	Chr6B	11009227	11011465	+	11010346	1.0	1.0
gene:TraesCS6B03G0033600	Chr6B	10962075	10964296	+	10963185	Chr6B	11032867	11035088	+	11033977	1.0	1.0
gene:TraesCS6B03G0033700	Chr6B	10982922	10985033	+	10983977	Chr6B	11053715	11055826	+	11054770	1.0	1.0
gene:TraesCS6B03G0033800	Chr6B	10998475	11001018	-	10999746	Chr6B	11069268	11071811	-	11070539	1.0	1.0
gene:TraesCS6B03G0034000	Chr6B	11046893	11049024	-	11047958	Chr6B	11117691	11119822	-	11118756	1.0	1.0
gene:TraesCS6B03G0034300	Chr6B	11071854	11073487	+	11072670	Chr6B	11142661	11144294	+	11143477	1.0	1.0
gene:TraesCS6B03G0034700	Chr6B	11183815	11188148	-	11185981	Chr6B	11254636	11258969	-	11256802	1.0	1.0
gene:TraesCS6B03G0035400	Chr6B	11487222	11488560	+	11487891	Chr6B	11541338	11542676	+	11542007	1.0	1.0
gene:TraesCS6B03G0036200	Chr6B	11768711	11769156	-	11768933	Chr6B	11817745	11818190	-	11817967	1.0	1.0
gene:TraesCS6B03G0036400	Chr6B	11794719	11800800	-	11797759	Chr6B	11843489	11849570	-	11846529	1.0	1.0
gene:TraesCS6B03G0036600	Chr6B	11876881	11885297	-	11881089	Chr6B	11925323	11933739	-	11929531	1.0	1.0
gene:TraesCS6B03G0036800	Chr6B	11938984	11939478	+	11939231	Chr6B	11987149	11987643	+	11987396	1.0	1.0
gene:TraesCS6B03G0036900	Chr6B	12335973	12337943	+	12336958	Chr6B	12383452	12385422	+	12384437	1.0	1.0
gene:TraesCS6B03G0037200	Chr6B	12386672	12391244	+	12388958	Chr6B	12433779	12438351	+	12436065	1.0	1.0
gene:TraesCS6B03G0037400	Chr6B	12471528	12476785	+	12474156	Chr6B	12517336	12522593	+	12519964	1.0	1.0
gene:TraesCS6B03G0039400	Chr6B	13077700	13079362	-	13078531	Chr6B	13118204	13119866	-	13119035	1.0	1.0
gene:TraesCS6B03G0039500	Chr6B	13080243	13084757	-	13082500	Chr6B	13120747	13125261	-	13123004	1.0	1.0
gene:TraesCS6B03G0039900	Chr6B	13233885	13235360	+	13234622	Chr6B	13274396	13275871	+	13275133	1.0	1.0
gene:TraesCS6B03G0040000	Chr6B	13256822	13258912	+	13257867	Chr6B	13297336	13299426	+	13298381	1.0	1.0
gene:TraesCS6B03G0040100	Chr6B	13265186	13266661	-	13265923	Chr6B	13305700	13307175	-	13306437	1.0	1.0
gene:TraesCS6B03G0040700	Chr6B	13440402	13440887	-	13440644	Chr6B	13480189	13480674	-	13480431	1.0	1.0
gene:TraesCS6B03G0040900	Chr6B	13483168	13485551	-	13484359	Chr6B	13522232	13524615	-	13523423	1.0	1.0
gene:TraesCS6B03G0041000	Chr6B	13502812	13504261	+	13503536	Chr6B	13541876	13543325	+	13542600	1.0	1.0
gene:TraesCS6B03G0041100	Chr6B	13732403	13734287	-	13733345	Chr6B	13782615	13784499	-	13783557	1.0	1.0
gene:TraesCS6B03G0041300	Chr6B	13745451	13748564	-	13747007	Chr6B	13795434	13798204	-	13796819	1.0	1.0
gene:TraesCS6B03G0041500	Chr6B	13773673	13777225	-	13775449	Chr6B	13823010	13826562	-	13824786	1.0	1.0
gene:TraesCS6B03G0041700	Chr6B	13786184	13786858	-	13786521	Chr6B	13835521	13836195	-	13835858	1.0	1.0
gene:TraesCS6B03G0041900	Chr6B	13805020	13813648	-	13809334	Chr6B	13853272	13861458	-	13857365	1.0	1.0
gene:TraesCS6B03G0042000	Chr6B	13896154	13896780	-	13896467	Chr6B	13940920	13941546	-	13941233	1.0	1.0
gene:TraesCS6B03G0042100	Chr6B	13915421	13916323	-	13915872	Chr6B	13960187	13961089	-	13960638	1.0	1.0
gene:TraesCS6B03G0042300	Chr6B	13957233	13958006	-	13957619	Chr6B	14000891	14001664	-	14001277	1.0	1.0
gene:TraesCS6B03G0042400	Chr6B	14001416	14002066	-	14001741	Chr6B	14044431	14045081	-	14044756	1.0	1.0
gene:TraesCS6B03G0042500	Chr6B	14007864	14013433	-	14010648	Chr6B	14050761	14056330	-	14053545	1.0	1.0
gene:TraesCS6B03G0042600	Chr6B	14025460	14027670	+	14026565	Chr6B	14068357	14070567	+	14069462	1.0	1.0
gene:TraesCS6B03G0042800	Chr6B	14027886	14029565	-	14028725	Chr6B	14070783	14072462	-	14071622	1.0	1.0
gene:TraesCS6B03G0043100	Chr6B	14059612	14061041	-	14060326	Chr6B	14102386	14103815	-	14103100	1.0	1.0
gene:TraesCS6B03G0043200	Chr6B	14062257	14065736	+	14063996	Chr6B	14105031	14108510	+	14106770	1.0	1.0
gene:TraesCS6B03G0043300	Chr6B	14072311	14073899	-	14073105	Chr6B	14115085	14116673	-	14115879	1.0	1.0
gene:TraesCS6B03G0043400	Chr6B	14080412	14081158	+	14080785	Chr6B	14122913	14123659	+	14123286	1.0	1.0
gene:TraesCS6B03G0043900	Chr6B	14087824	14088411	+	14088117	Chr6B	14130325	14130912	+	14130618	1.0	1.0
gene:TraesCS6B03G0044100	Chr6B	14100394	14104705	+	14102549	Chr6B	14142895	14147206	+	14145050	1.0	1.0
gene:TraesCS6B03G0044800	Chr6B	14227624	14228130	-	14227877	Chr6B	14268645	14269151	-	14268898	1.0	1.0
gene:TraesCS6B03G0045200	Chr6B	14235082	14235843	-	14235462	Chr6B	14276103	14276864	-	14276483	1.0	1.0
gene:TraesCS6B03G0045700	Chr6B	14279914	14281020	+	14280467	Chr6B	14320831	14321937	+	14321384	1.0	1.0
gene:TraesCS6B03G0045800	Chr6B	14281708	14282817	+	14282262	Chr6B	14322625	14323734	+	14323179	1.0	1.0
gene:TraesCS6B03G0046200	Chr6B	14475295	14475742	-	14475518	Chr6B	14515387	14515834	-	14515610	1.0	1.0
gene:TraesCS6B03G0046400	Chr6B	14531892	14532704	-	14532298	Chr6B	14571987	14572799	-	14572393	1.0	1.0
gene:TraesCS6B03G0046600	Chr6B	14601611	14605189	-	14603400	Chr6B	14641576	14645154	-	14643365	1.0	1.0
gene:TraesCS6B03G0047400	Chr6B	15489540	15489905	-	15489722	Chr6B	15527158	15527523	-	15527340	1.0	1.0
gene:TraesCS6B03G0047500	Chr6B	15491231	15498059	-	15494645	Chr6B	15528849	15535403	-	15532126	1.0	1.0
gene:TraesCS6B03G0047600	Chr6B	15529834	15532751	-	15531292	Chr6B	15567179	15570096	-	15568637	1.0	1.0
gene:TraesCS6B03G0047700	Chr6B	15539564	15541528	+	15540546	Chr6B	15576909	15578873	+	15577891	1.0	1.0
gene:TraesCS6B03G0047900	Chr6B	15544116	15545611	+	15544863	Chr6B	15581461	15582956	+	15582208	1.0	1.0
gene:TraesCS6B03G0048000	Chr6B	15551712	15555093	+	15553402	Chr6B	15589057	15592438	+	15590747	1.0	1.0
gene:TraesCS6B03G0048100	Chr6B	15557607	15561532	+	15559569	Chr6B	15594954	15598883	+	15596918	1.0	1.0
gene:TraesCS6B03G0048200	Chr6B	15564426	15571930	+	15568178	Chr6B	15601777	15609281	+	15605529	1.0	1.0
gene:TraesCS6B03G0048300	Chr6B	15574436	15574798	-	15574617	Chr6B	15611787	15612149	-	15611968	1.0	1.0
gene:TraesCS6B03G0048500	Chr6B	15628039	15628491	+	15628265	Chr6B	15665392	15665844	+	15665618	1.0	1.0
gene:TraesCS6B03G0048600	Chr6B	15650823	15653319	-	15652071	Chr6B	15688179	15690675	-	15689427	1.0	1.0
gene:TraesCS6B03G0048700	Chr6B	15677088	15680259	-	15678673	Chr6B	15714444	15717615	-	15716029	1.0	1.0
gene:TraesCS6B03G0049000	Chr6B	15923841	15926765	+	15925303	Chr6B	15960903	15963827	+	15962365	1.0	1.0
gene:TraesCS6B03G0049100	Chr6B	15925509	15926204	+	15925856	Chr6B	15962571	15963266	+	15962918	1.0	1.0
gene:TraesCS6B03G0049400	Chr6B	15990330	15996888	+	15993609	Chr6B	16027399	16033957	+	16030678	1.0	1.0
gene:TraesCS6B03G0049500	Chr6B	15997581	16002182	-	15999881	Chr6B	16034650	16039251	-	16036950	1.0	1.0
gene:TraesCS6B03G0049700	Chr6B	16476231	16477370	-	16476800	Chr6B	16508529	16509668	-	16509098	1.0	1.0
