gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity	segment
gene:TraesCS6D03G0008200	Chr6D	1562254	1562682	-	1562468	Chr6D	1972274	1972702	-	1972488	1.0	1.0	collinear
gene:TraesCS6D03G0008300	Chr6D	1576200	1578916	+	1577558	Chr6D	1986223	1988939	+	1987581	1.0	1.0	collinear
gene:TraesCS6D03G0008600	Chr6D	1617253	1618208	+	1617730	Chr6D	2027280	2028235	+	2027757	1.0	1.0	collinear
gene:TraesCS6D03G0008700	Chr6D	1625389	1626300	+	1625844	Chr6D	2035416	2036327	+	2035871	1.0	1.0	collinear
gene:TraesCS6D03G0008900	Chr6D	1750151	1751236	+	1750693	Chr6D	2158858	2159943	+	2159400	1.0	1.0	collinear
gene:TraesCS6D03G0009000	Chr6D	1759389	1764048	-	1761718	Chr6D	2168098	2172757	-	2170427	1.0	1.0	collinear
gene:TraesCS6D03G0009100	Chr6D	1769252	1772936	+	1771094	Chr6D	2177960	2181644	+	2179802	1.0	1.0	collinear
gene:TraesCS6D03G0009200	Chr6D	1787907	1788841	-	1788374	Chr6D	2196615	2197549	-	2197082	1.0	1.0	collinear
gene:TraesCS6D03G0009700	Chr6D	1889545	1890474	-	1890009	Chr6D	2298261	2299190	-	2298725	1.0	1.0	collinear
gene:TraesCS6D03G0010300	Chr6D	1964939	1967513	+	1966226	Chr6D	2373660	2376234	+	2374947	1.0	1.0	collinear
gene:TraesCS6D03G0010400	Chr6D	1983644	1984738	-	1984191	Chr6D	2392364	2393458	-	2392911	1.0	1.0	collinear
gene:TraesCS6D03G0010500	Chr6D	2015616	2022835	+	2019225	Chr6D	2424334	2431554	+	2427944	1.0	1.0	collinear
gene:TraesCS6D03G0010600	Chr6D	2032784	2037081	-	2034932	Chr6D	2441503	2445800	-	2443651	1.0	1.0	collinear
gene:TraesCS6D03G0010700	Chr6D	2052300	2059460	+	2055880	Chr6D	2461019	2468179	+	2464599	1.0	1.0	collinear
gene:TraesCS6D03G0010800	Chr6D	2065479	2067149	+	2066314	Chr6D	2474198	2475868	+	2475033	1.0	1.0	collinear
gene:TraesCS6D03G0010900	Chr6D	2081888	2088204	+	2085046	Chr6D	2490600	2496916	+	2493758	1.0	1.0	collinear
gene:TraesCS6D03G0011000	Chr6D	2091320	2092937	-	2092128	Chr6D	2500032	2501649	-	2500840	1.0	1.0	collinear
gene:TraesCS6D03G0011100	Chr6D	2118955	2121958	+	2120456	Chr6D	2527680	2530683	+	2529181	1.0	1.0	collinear
gene:TraesCS6D03G0011300	Chr6D	2151178	2151584	+	2151381	Chr6D	2559904	2560310	+	2560107	1.0	1.0	collinear
gene:TraesCS6D03G0011500	Chr6D	2153707	2155826	+	2154766	Chr6D	2562433	2564552	+	2563492	1.0	1.0	collinear
gene:TraesCS6D03G0011700	Chr6D	2223820	2229371	+	2226595	Chr6D	2632550	2638101	+	2635325	1.0	1.0	collinear
gene:TraesCS6D03G0011800	Chr6D	2230085	2234438	-	2232261	Chr6D	2638815	2643168	-	2640991	1.0	1.0	collinear
gene:TraesCS6D03G0012000	Chr6D	2248880	2253420	+	2251150	Chr6D	2657610	2662150	+	2659880	1.0	1.0	collinear
gene:TraesCS6D03G0012100	Chr6D	2253761	2256109	+	2254935	Chr6D	2662491	2664839	+	2663665	1.0	1.0	collinear
gene:TraesCS6D03G0012200	Chr6D	2256122	2258291	+	2257206	Chr6D	2664852	2667021	+	2665936	1.0	1.0	collinear
gene:TraesCS6D03G0012400	Chr6D	2258250	2263550	-	2260900	Chr6D	2666980	2672282	-	2669631	1.0	1.0	collinear
gene:TraesCS6D03G0012600	Chr6D	2304145	2310167	-	2307156	Chr6D	2712873	2718895	-	2715884	1.0	1.0	collinear
gene:TraesCS6D03G0012700	Chr6D	2317605	2319881	-	2318743	Chr6D	2726334	2728610	-	2727472	1.0	1.0	collinear
gene:TraesCS6D03G0012800	Chr6D	2336946	2340619	-	2338782	Chr6D	2745677	2749350	-	2747513	1.0	1.0	collinear
gene:TraesCS6D03G0012900	Chr6D	2381888	2391593	+	2386740	Chr6D	2790618	2800323	+	2795470	1.0	0.999	collinear
gene:TraesCS6D03G0013100	Chr6D	2420566	2421251	+	2420908	Chr6D	2829285	2829970	+	2829627	1.0	1.0	collinear
gene:TraesCS6D03G0013400	Chr6D	2484061	2487246	-	2485653	Chr6D	2892790	2895975	-	2894382	1.0	1.0	collinear
gene:TraesCS6D03G0013500	Chr6D	2498481	2500053	+	2499267	Chr6D	2907212	2908784	+	2907998	1.0	1.0	collinear
gene:TraesCS6D03G0013600	Chr6D	2500109	2501299	+	2500704	Chr6D	2908840	2910030	+	2909435	1.0	1.0	collinear
gene:TraesCS6D03G0013800	Chr6D	2595039	2596583	+	2595811	Chr6D	3003780	3005324	+	3004552	1.0	1.0	collinear
gene:TraesCS6D03G0014100	Chr6D	2650839	2652374	-	2651606	Chr6D	3059580	3061115	-	3060347	1.0	1.0	collinear
gene:TraesCS6D03G0014800	Chr6D	2817020	2819252	+	2818136	Chr6D	3224999	3227231	+	3226115	1.0	1.0	collinear
gene:TraesCS6D03G0014900	Chr6D	2831086	2832280	+	2831683	Chr6D	3239065	3240259	+	3239662	1.0	1.0	collinear
gene:TraesCS6D03G0015000	Chr6D	2854348	2871319	-	2862833	Chr6D	3262008	3278687	-	3270347	1.0	1.0	collinear
gene:TraesCS6D03G0015300	Chr6D	2886437	2890407	+	2888422	Chr6D	3293360	3297330	+	3295345	1.0	1.0	collinear
gene:TraesCS6D03G0015400	Chr6D	2895434	2897880	+	2896657	Chr6D	3302357	3304803	+	3303580	1.0	1.0	collinear
gene:TraesCS6D03G0015700	Chr6D	2910492	2913432	+	2911962	Chr6D	3317415	3320355	+	3318885	1.0	1.0	collinear
gene:TraesCS6D03G0015800	Chr6D	2918728	2920608	+	2919668	Chr6D	3325651	3327531	+	3326591	1.0	1.0	collinear
gene:TraesCS6D03G0016000	Chr6D	2954763	2957526	-	2956144	Chr6D	3360525	3363288	-	3361906	1.0	1.0	collinear
gene:TraesCS6D03G0016200	Chr6D	2979470	2992784	-	2986127	Chr6D	3384673	3397908	-	3391290	1.0	1.0	collinear
gene:TraesCS6D03G0016500	Chr6D	3014273	3017041	-	3015657	Chr6D	3418738	3421506	-	3420122	1.0	1.0	collinear
gene:TraesCS6D03G0016600	Chr6D	3023887	3025392	-	3024639	Chr6D	3428353	3429858	-	3429105	1.0	1.0	collinear
gene:TraesCS6D03G0016800	Chr6D	3036582	3039393	-	3037987	Chr6D	3440835	3443646	-	3442240	1.0	1.0	collinear
gene:TraesCS6D03G0016900	Chr6D	3046129	3052058	-	3049093	Chr6D	3450382	3456311	-	3453346	1.0	1.0	collinear
gene:TraesCS6D03G0017000	Chr6D	3073668	3076208	-	3074938	Chr6D	3481293	3483833	-	3482563	1.0	1.0	collinear
gene:TraesCS6D03G0017200	Chr6D	3140837	3142923	-	3141880	Chr6D	3547510	3549596	-	3548553	1.0	1.0	collinear
gene:TraesCS6D03G0017300	Chr6D	3159367	3163246	+	3161306	Chr6D	3565703	3569276	+	3567489	1.0	1.0	collinear
gene:TraesCS6D03G0017400	Chr6D	3271951	3276380	+	3274165	Chr6D	3677175	3681604	+	3679389	1.0	1.0	collinear
gene:TraesCS6D03G0017700	Chr6D	3314006	3317537	+	3315771	Chr6D	3718851	3722382	+	3720616	1.0	1.0	collinear
gene:TraesCS6D03G0017800	Chr6D	3344049	3346451	-	3345250	Chr6D	3748894	3751296	-	3750095	1.0	1.0	collinear
gene:TraesCS6D03G0017900	Chr6D	3419789	3420698	-	3420243	Chr6D	3824936	3825845	-	3825390	1.0	1.0	collinear
gene:TraesCS6D03G0018200	Chr6D	3444220	3445174	-	3444697	Chr6D	3849367	3850321	-	3849844	1.0	1.0	collinear
gene:TraesCS6D03G0018300	Chr6D	3458684	3459645	-	3459164	Chr6D	3863831	3864792	-	3864311	1.0	1.0	collinear
gene:TraesCS6D03G0018400	Chr6D	3461732	3462531	-	3462131	Chr6D	3866879	3867678	-	3867278	1.0	1.0	collinear
gene:TraesCS6D03G0018500	Chr6D	3470392	3470754	-	3470573	Chr6D	3875331	3875693	-	3875512	1.0	1.0	collinear
gene:TraesCS6D03G0018600	Chr6D	3474826	3475449	-	3475137	Chr6D	3879578	3880192	-	3879885	0.985	0.983	collinear
gene:TraesCS6D03G0018800	Chr6D	3480053	3481945	-	3480999	Chr6D	3884796	3886688	-	3885742	1.0	1.0	collinear
gene:TraesCS6D03G0018900	Chr6D	3540987	3544172	-	3542579	Chr6D	3945955	3949140	-	3947547	1.0	1.0	collinear
gene:TraesCS6D03G0019100	Chr6D	3639176	3645079	+	3642127	Chr6D	4044144	4050047	+	4047095	1.0	1.0	collinear
gene:TraesCS6D03G0019200	Chr6D	3648853	3650436	+	3649644	Chr6D	4053821	4055404	+	4054612	1.0	1.0	collinear
gene:TraesCS6D03G0019300	Chr6D	3652408	3655251	-	3653829	Chr6D	4057092	4059935	-	4058513	1.0	1.0	collinear
gene:TraesCS6D03G0019400	Chr6D	3659436	3659831	-	3659633	Chr6D	4064120	4064515	-	4064317	1.0	1.0	collinear
gene:TraesCS6D03G0019800	Chr6D	3843522	3844579	+	3844050	Chr6D	4247654	4248711	+	4248182	1.0	1.0	collinear
gene:TraesCS6D03G0019900	Chr6D	3872196	3874213	-	3873204	Chr6D	4276332	4278349	-	4277340	1.0	1.0	collinear
gene:TraesCS6D03G0020000	Chr6D	3872727	3874256	-	3873491	Chr6D	4276863	4278392	-	4277627	1.0	1.0	collinear
gene:TraesCS6D03G0020200	Chr6D	3885246	3891694	-	3888470	Chr6D	4289376	4295824	-	4292600	1.0	1.0	collinear
gene:TraesCS6D03G0020300	Chr6D	3998677	4002797	-	4000737	Chr6D	4402814	4406934	-	4404874	1.0	1.0	collinear
gene:TraesCS6D03G0020600	Chr6D	4107775	4114930	-	4111352	Chr6D	4511517	4518672	-	4515094	1.0	1.0	collinear
gene:TraesCS6D03G0020700	Chr6D	4127823	4145771	-	4136797	Chr6D	4531565	4549513	-	4540539	1.0	1.0	collinear
gene:TraesCS6D03G0021300	Chr6D	4222364	4224863	+	4223613	Chr6D	4626105	4628604	+	4627354	1.0	1.0	collinear
gene:TraesCS6D03G0021400	Chr6D	4224996	4225853	-	4225424	Chr6D	4628737	4629594	-	4629165	1.0	1.0	collinear
gene:TraesCS6D03G0021500	Chr6D	4226577	4227179	-	4226878	Chr6D	4630318	4630920	-	4630619	1.0	1.0	collinear
gene:TraesCS6D03G0021700	Chr6D	4233621	4237386	+	4235503	Chr6D	4637362	4641127	+	4639244	1.0	1.0	collinear
gene:TraesCS6D03G0022400	Chr6D	4304708	4307661	-	4306184	Chr6D	4708451	4711404	-	4709927	1.0	1.0	collinear
gene:TraesCS6D03G0022800	Chr6D	4363458	4366232	+	4364845	Chr6D	4767209	4769983	+	4768596	1.0	1.0	collinear
gene:TraesCS6D03G0023600	Chr6D	4514970	4516166	+	4515568	Chr6D	4918860	4920056	+	4919458	1.0	1.0	collinear
gene:TraesCS6D03G0023800	Chr6D	4533591	4537917	+	4535754	Chr6D	4937481	4941805	+	4939643	1.0	1.0	collinear
gene:TraesCS6D03G0024100	Chr6D	4577257	4577658	-	4577457	Chr6D	4981149	4981550	-	4981349	1.0	1.0	collinear
gene:TraesCS6D03G0024200	Chr6D	4581564	4582360	-	4581962	Chr6D	4985076	4985872	-	4985474	1.0	1.0	collinear
gene:TraesCS6D03G0024300	Chr6D	4587414	4588758	-	4588086	Chr6D	4990926	4992270	-	4991598	1.0	1.0	collinear
gene:TraesCS6D03G0024700	Chr6D	4601769	4625926	-	4613847	Chr6D	5005281	5029011	-	5017146	1.0	1.0	collinear
gene:TraesCS6D03G0024800	Chr6D	4658322	4662324	-	4660323	Chr6D	5061399	5065401	-	5063400	1.0	1.0	collinear
gene:TraesCS6D03G0024900	Chr6D	4675833	4680495	+	4678164	Chr6D	5078918	5083580	+	5081249	1.0	1.0	collinear
gene:TraesCS6D03G0025100	Chr6D	4692810	4695180	+	4693995	Chr6D	5095895	5098265	+	5097080	1.0	1.0	collinear
gene:TraesCS6D03G0025200	Chr6D	4695259	4698006	+	4696632	Chr6D	5098344	5101091	+	5099717	1.0	1.0	collinear
gene:TraesCS6D03G0025300	Chr6D	4772555	4774774	-	4773664	Chr6D	5173989	5176208	-	5175098	1.0	1.0	collinear
gene:TraesCS6D03G0025400	Chr6D	4785676	4787829	-	4786752	Chr6D	5186366	5188519	-	5187442	1.0	1.0	collinear
gene:TraesCS6D03G0025500	Chr6D	4798829	4800862	-	4799845	Chr6D	5199144	5201177	-	5200160	1.0	1.0	collinear
gene:TraesCS6D03G0025600	Chr6D	4854634	4856985	-	4855809	Chr6D	5254819	5257170	-	5255994	1.0	1.0	collinear
gene:TraesCS6D03G0025700	Chr6D	4907721	4910033	-	4908877	Chr6D	5306971	5309283	-	5308127	1.0	1.0	collinear
gene:TraesCS6D03G0025800	Chr6D	4912501	4913607	-	4913054	Chr6D	5311751	5312857	-	5312304	1.0	1.0	collinear
gene:TraesCS6D03G0025900	Chr6D	4972627	4974279	+	4973453	Chr6D	5371878	5373530	+	5372704	1.0	1.0	collinear
gene:TraesCS6D03G0026200	Chr6D	5069423	5071727	+	5070575	Chr6D	5468673	5470977	+	5469825	1.0	1.0	collinear
gene:TraesCS6D03G0026700	Chr6D	5190029	5198108	+	5194068	Chr6D	5589276	5597355	+	5593315	1.0	1.0	collinear
gene:TraesCS6D03G0026800	Chr6D	5209297	5215286	+	5212291	Chr6D	5608546	5614535	+	5611540	1.0	1.0	collinear
gene:TraesCS6D03G0026900	Chr6D	5221538	5225268	-	5223403	Chr6D	5620789	5624520	-	5622654	1.0	1.0	collinear
gene:TraesCS6D03G0027300	Chr6D	5279686	5283329	-	5281507	Chr6D	5679035	5682678	-	5680856	1.0	1.0	collinear
gene:TraesCS6D03G0027400	Chr6D	5306255	5313290	-	5309772	Chr6D	5705637	5712672	-	5709154	1.0	1.0	collinear
gene:TraesCS6D03G0027500	Chr6D	5323022	5327807	-	5325414	Chr6D	5722395	5727184	-	5724789	1.0	1.0	collinear
gene:TraesCS6D03G0027700	Chr6D	5402753	5403245	-	5402999	Chr6D	5802138	5802630	-	5802384	1.0	1.0	collinear
gene:TraesCS6D03G0028000	Chr6D	5570663	5571223	-	5570943	Chr6D	5970178	5970738	-	5970458	1.0	1.0	collinear
gene:TraesCS6D03G0028100	Chr6D	5601880	5605627	-	5603753	Chr6D	6001437	6005184	-	6003310	1.0	1.0	collinear
gene:TraesCS6D03G0028200	Chr6D	5617521	5619868	+	5618694	Chr6D	6017078	6019425	+	6018251	1.0	1.0	collinear
gene:TraesCS6D03G0028500	Chr6D	5685067	5689369	+	5687218	Chr6D	6084624	6088926	+	6086775	1.0	1.0	collinear
gene:TraesCS6D03G0029100	Chr6D	6086042	6088594	+	6087318	Chr6D	6505491	6508043	+	6506767	1.0	1.0	collinear
gene:TraesCS6D03G0030400	Chr6D	6200992	6201714	+	6201353	Chr6D	6618946	6619668	+	6619307	1.0	1.0	collinear
gene:TraesCS6D03G0030500	Chr6D	6206948	6208261	-	6207604	Chr6D	6624902	6626215	-	6625558	1.0	1.0	collinear
gene:TraesCS6D03G0030700	Chr6D	6272369	6275147	-	6273758	Chr6D	6688945	6691723	-	6690334	1.0	1.0	collinear
gene:TraesCS6D03G0030800	Chr6D	6303288	6304904	-	6304096	Chr6D	6719590	6721206	-	6720398	1.0	1.0	collinear
gene:TraesCS6D03G0030900	Chr6D	6459971	6463125	-	6461548	Chr6D	6875016	6878170	-	6876593	1.0	1.0	collinear
gene:TraesCS6D03G0031000	Chr6D	6464480	6465910	-	6465195	Chr6D	6879525	6880955	-	6880240	1.0	1.0	collinear
gene:TraesCS6D03G0031100	Chr6D	6470854	6471522	-	6471188	Chr6D	6885899	6886567	-	6886233	1.0	1.0	collinear
gene:TraesCS6D03G0031400	Chr6D	6485089	6486929	-	6486009	Chr6D	6899960	6901800	-	6900880	1.0	1.0	collinear
gene:TraesCS6D03G0031500	Chr6D	6496387	6503516	+	6499951	Chr6D	6911260	6918390	+	6914825	1.0	1.0	collinear
gene:TraesCS6D03G0031700	Chr6D	6589647	6616790	-	6603218	Chr6D	7004522	7031705	-	7018113	1.0	1.0	collinear
gene:TraesCS6D03G0031800	Chr6D	6636752	6639774	-	6638263	Chr6D	7051675	7054697	-	7053186	1.0	1.0	collinear
gene:TraesCS6D03G0032200	Chr6D	6734677	6741096	-	6737886	Chr6D	7149613	7156032	-	7152822	1.0	1.0	collinear
gene:TraesCS6D03G0032300	Chr6D	6753350	6756178	+	6754764	Chr6D	7168282	7171110	+	7169696	1.0	1.0	collinear
gene:TraesCS6D03G0032600	Chr6D	6793666	6795658	-	6794662	Chr6D	7208625	7210617	-	7209621	1.0	1.0	collinear
gene:TraesCS6D03G0032700	Chr6D	6798235	6800283	+	6799259	Chr6D	7213194	7215242	+	7214218	1.0	1.0	collinear
gene:TraesCS6D03G0032800	Chr6D	6807160	6807816	+	6807488	Chr6D	7222120	7222776	+	7222448	1.0	1.0	collinear
gene:TraesCS6D03G0032900	Chr6D	6821478	6823180	-	6822329	Chr6D	7236438	7238140	-	7237289	1.0	1.0	collinear
gene:TraesCS6D03G0033000	Chr6D	6829975	6832192	+	6831083	Chr6D	7244942	7247159	+	7246050	1.0	1.0	collinear
gene:TraesCS6D03G0033100	Chr6D	6832421	6833380	+	6832900	Chr6D	7247388	7248347	+	7247867	1.0	1.0	collinear
gene:TraesCS6D03G0033300	Chr6D	6848662	6851562	+	6850112	Chr6D	7263629	7266529	+	7265079	1.0	1.0	collinear
gene:TraesCS6D03G0033900	Chr6D	6903009	6904736	+	6903872	Chr6D	7317980	7319707	+	7318843	1.0	1.0	collinear
gene:TraesCS6D03G0034000	Chr6D	6904794	6905903	+	6905348	Chr6D	7319765	7320874	+	7320319	1.0	1.0	collinear
gene:TraesCS6D03G0034100	Chr6D	6918880	6920742	+	6919811	Chr6D	7333863	7335725	+	7334794	1.0	1.0	collinear
gene:TraesCS6D03G0034400	Chr6D	6973454	6978847	+	6976150	Chr6D	7388442	7393835	+	7391138	1.0	1.0	collinear
gene:TraesCS6D03G0034900	Chr6D	7047712	7051091	-	7049401	Chr6D	7462700	7466079	-	7464389	1.0	1.0	collinear
gene:TraesCS6D03G0035900	Chr6D	7429511	7436591	-	7433051	Chr6D	7842733	7849815	-	7846274	1.0	1.0	collinear
gene:TraesCS6D03G0036000	Chr6D	7442961	7445690	-	7444325	Chr6D	7856185	7858914	-	7857549	1.0	1.0	collinear
gene:TraesCS6D03G0036100	Chr6D	7447661	7449233	+	7448447	Chr6D	7860885	7862457	+	7861671	1.0	1.0	collinear
gene:TraesCS6D03G0036200	Chr6D	7497639	7500666	+	7499152	Chr6D	7910863	7913890	+	7912376	1.0	1.0	collinear
gene:TraesCS6D03G0036400	Chr6D	7550576	7554072	+	7552324	Chr6D	7963804	7967300	+	7965552	1.0	1.0	collinear
gene:TraesCS6D03G0036500	Chr6D	7559925	7563861	+	7561893	Chr6D	7973153	7977089	+	7975121	1.0	1.0	collinear
gene:TraesCS6D03G0036600	Chr6D	7564538	7572523	+	7568530	Chr6D	7977766	7985752	+	7981759	1.0	1.0	collinear
gene:TraesCS6D03G0036700	Chr6D	7621173	7621862	-	7621517	Chr6D	8034403	8035092	-	8034747	1.0	1.0	collinear
gene:TraesCS6D03G0036800	Chr6D	7627527	7628229	+	7627878	Chr6D	8040759	8041461	+	8041110	1.0	1.0	collinear
gene:TraesCS6D03G0037100	Chr6D	7671887	7674281	-	7673084	Chr6D	8085128	8087522	-	8086325	1.0	1.0	collinear
gene:TraesCS6D03G0037600	Chr6D	7742090	7746780	-	7744435	Chr6D	8155348	8160038	-	8157693	1.0	0.99	collinear
gene:TraesCS6D03G0037700	Chr6D	7751821	7755329	-	7753575	Chr6D	8165089	8168597	-	8166843	1.0	1.0	collinear
gene:TraesCS6D03G0037900	Chr6D	8268331	8270251	-	8269291	Chr6D	9067217	9069137	-	9068177	1.0	1.0	collinear
gene:TraesCS6D03G0038100	Chr6D	8281870	8283483	-	8282676	Chr6D	9080220	9081833	-	9081026	1.0	1.0	collinear
gene:TraesCS6D03G0038200	Chr6D	8320907	8324083	+	8322495	Chr6D	9119257	9122433	+	9120845	1.0	1.0	collinear
gene:TraesCS6D03G0038300	Chr6D	8328332	8328880	-	8328606	Chr6D	9126682	9127230	-	9126956	1.0	1.0	collinear
gene:TraesCS6D03G0038400	Chr6D	8347092	8348346	-	8347719	Chr6D	9145446	9146700	-	9146073	1.0	1.0	collinear
gene:TraesCS6D03G0038600	Chr6D	8396595	8400812	-	8398703	Chr6D	9194957	9199174	-	9197065	1.0	1.0	collinear
gene:TraesCS6D03G0038700	Chr6D	8405069	8408416	-	8406742	Chr6D	9203431	9206778	-	9205104	1.0	1.0	collinear
gene:TraesCS6D03G0039000	Chr6D	8455686	8457468	-	8456577	Chr6D	9260149	9261931	-	9261040	1.0	1.0	collinear
gene:TraesCS6D03G0039100	Chr6D	8489302	8491148	+	8490225	Chr6D	9293766	9295612	+	9294689	1.0	1.0	collinear
gene:TraesCS6D03G0039400	Chr6D	8503495	8505395	-	8504445	Chr6D	9307959	9309859	-	9308909	1.0	1.0	collinear
gene:TraesCS6D03G0039500	Chr6D	8581849	8587859	+	8584854	Chr6D	9386315	9392325	+	9389320	1.0	1.0	collinear
gene:TraesCS6D03G0039600	Chr6D	8588705	8590266	+	8589485	Chr6D	9393171	9394732	+	9393951	1.0	1.0	collinear
gene:TraesCS6D03G0039700	Chr6D	8615956	8622201	+	8619078	Chr6D	9420422	9426667	+	9423544	1.0	1.0	collinear
gene:TraesCS6D03G0040000	Chr6D	8632418	8635389	+	8633903	Chr6D	9436884	9439855	+	9438369	1.0	1.0	collinear
gene:TraesCS6D03G0040300	Chr6D	8655799	8657007	+	8656403	Chr6D	9460263	9461471	+	9460867	1.0	1.0	collinear
gene:TraesCS6D03G0040500	Chr6D	8665460	8666763	+	8666111	Chr6D	9469924	9471227	+	9470575	1.0	0.999	collinear
gene:TraesCS6D03G0040600	Chr6D	8672084	8677445	+	8674764	Chr6D	9476548	9481909	+	9479228	1.0	1.0	collinear
gene:TraesCS6D03G0040700	Chr6D	8684385	8685013	-	8684699	Chr6D	9488813	9489441	-	9489127	1.0	1.0	collinear
gene:TraesCS6D03G0040900	Chr6D	8804269	8804847	+	8804558	Chr6D	9608536	9609114	+	9608825	1.0	1.0	collinear
gene:TraesCS6D03G0041100	Chr6D	8822240	8823827	+	8823033	Chr6D	9626536	9628123	+	9627329	1.0	1.0	collinear
gene:TraesCS6D03G0041300	Chr6D	8836296	8836586	-	8836441	Chr6D	9640596	9640886	-	9640741	1.0	1.0	collinear
gene:TraesCS6D03G0041400	Chr6D	8837762	8838919	+	8838340	Chr6D	9642062	9643219	+	9642640	1.0	1.0	collinear
gene:TraesCS6D03G0041600	Chr6D	8898230	8898769	+	8898499	Chr6D	9702552	9703091	+	9702821	1.0	1.0	collinear
gene:TraesCS6D03G0041800	Chr6D	8914824	8922953	-	8918888	Chr6D	9719125	9727251	-	9723188	1.0	1.0	collinear
gene:TraesCS6D03G0041900	Chr6D	8924161	8925580	-	8924870	Chr6D	9728459	9729878	-	9729168	1.0	1.0	collinear
gene:TraesCS6D03G0042000	Chr6D	8927582	8929925	-	8928753	Chr6D	9731880	9734223	-	9733051	1.0	1.0	collinear
gene:TraesCS6D03G0042100	Chr6D	8932322	8934555	-	8933438	Chr6D	9736621	9738854	-	9737737	1.0	1.0	collinear
gene:TraesCS6D03G0042200	Chr6D	9029104	9030560	-	9029832	Chr6D	9833396	9834852	-	9834124	1.0	1.0	collinear
gene:TraesCS6D03G0042500	Chr6D	9074119	9075595	+	9074857	Chr6D	9878246	9879722	+	9878984	1.0	1.0	collinear
gene:TraesCS6D03G0042600	Chr6D	9078536	9080945	-	9079740	Chr6D	9882663	9885072	-	9883867	1.0	1.0	collinear
gene:TraesCS6D03G0042700	Chr6D	9083599	9089631	-	9086615	Chr6D	9887726	9893758	-	9890742	1.0	1.0	collinear
gene:TraesCS6D03G0043100	Chr6D	9183941	9184195	-	9184068	Chr6D	9987852	9988106	-	9987979	1.0	1.0	collinear
