gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity	segment
gene:TraesCS6A03G0002300	Chr6A	1427419	1428465	-	1427942	Chr6A	1441037	1442083	-	1441560	1.0	1.0	collinear
gene:TraesCS6A03G0002400	Chr6A	1434457	1434844	+	1434650	Chr6A	1448075	1448462	+	1448268	1.0	1.0	collinear
gene:TraesCS6A03G0002600	Chr6A	1442347	1442844	-	1442595	Chr6A	1455971	1456468	-	1456219	1.0	1.0	collinear
gene:TraesCS6A03G0002700	Chr6A	1444853	1445827	+	1445340	Chr6A	1458477	1459451	+	1458964	1.0	1.0	collinear
gene:TraesCS6A03G0002800	Chr6A	1493591	1500030	+	1496810	Chr6A	1507215	1513654	+	1510434	1.0	1.0	collinear
gene:TraesCS6A03G0003000	Chr6A	1535307	1542220	+	1538763	Chr6A	1548933	1555846	+	1552389	1.0	1.0	collinear
gene:TraesCS6A03G0003100	Chr6A	1544392	1548820	-	1546606	Chr6A	1558018	1562446	-	1560232	1.0	1.0	collinear
gene:TraesCS6A03G0003300	Chr6A	1558341	1564627	+	1561484	Chr6A	1571969	1578255	+	1575112	1.0	1.0	collinear
gene:TraesCS6A03G0003500	Chr6A	1571628	1573212	-	1572420	Chr6A	1585256	1586840	-	1586048	1.0	1.0	collinear
gene:TraesCS6A03G0003600	Chr6A	1584804	1587503	+	1586153	Chr6A	1598430	1601129	+	1599779	1.0	1.0	collinear
gene:TraesCS6A03G0003700	Chr6A	1590243	1592797	-	1591520	Chr6A	1603869	1606423	-	1605146	1.0	1.0	collinear
gene:TraesCS6A03G0004300	Chr6A	1712278	1718977	+	1715627	Chr6A	1726118	1732817	+	1729467	1.0	1.0	collinear
gene:TraesCS6A03G0004400	Chr6A	1717372	1719718	-	1718545	Chr6A	1731212	1733558	-	1732385	1.0	1.0	collinear
gene:TraesCS6A03G0004500	Chr6A	1720510	1722005	-	1721257	Chr6A	1734350	1735845	-	1735097	1.0	1.0	collinear
gene:TraesCS6A03G0004800	Chr6A	1722453	1727315	-	1724884	Chr6A	1736293	1741155	-	1738724	1.0	1.0	collinear
gene:TraesCS6A03G0004900	Chr6A	1735764	1739970	+	1737867	Chr6A	1749604	1753810	+	1751707	1.0	1.0	collinear
gene:TraesCS6A03G0005000	Chr6A	1741213	1746701	-	1743957	Chr6A	1755053	1760541	-	1757797	1.0	1.0	collinear
gene:TraesCS6A03G0005200	Chr6A	1781267	1784895	+	1783081	Chr6A	1795107	1798735	+	1796921	1.0	1.0	collinear
gene:TraesCS6A03G0006100	Chr6A	1985933	1987522	-	1986727	Chr6A	2003292	2004881	-	2004086	1.0	1.0	collinear
gene:TraesCS6A03G0006500	Chr6A	2049229	2059125	-	2054177	Chr6A	2066594	2076511	-	2071552	1.0	1.0	collinear
gene:TraesCS6A03G0006700	Chr6A	2144282	2144913	+	2144597	Chr6A	2160615	2161248	+	2160931	1.0	1.0	collinear
gene:TraesCS6A03G0006800	Chr6A	2178104	2178808	+	2178456	Chr6A	2194446	2195150	+	2194798	1.0	1.0	collinear
gene:TraesCS6A03G0007100	Chr6A	2203802	2204371	+	2204086	Chr6A	2220141	2220710	+	2220425	1.0	1.0	collinear
gene:TraesCS6A03G0007500	Chr6A	2212597	2221548	-	2217072	Chr6A	2228936	2237887	-	2233411	1.0	1.0	collinear
gene:TraesCS6A03G0007600	Chr6A	2224806	2228302	+	2226554	Chr6A	2241463	2244959	+	2243211	1.0	0.998	collinear
gene:TraesCS6A03G0007800	Chr6A	2268384	2269573	+	2268978	Chr6A	2285042	2286231	+	2285636	1.0	1.0	collinear
gene:TraesCS6A03G0007900	Chr6A	2282496	2284138	-	2283317	Chr6A	2299144	2300786	-	2299965	1.0	1.0	collinear
gene:TraesCS6A03G0008000	Chr6A	2306532	2309729	-	2308130	Chr6A	2323181	2326378	-	2324779	1.0	1.0	collinear
gene:TraesCS6A03G0008200	Chr6A	2360136	2366375	+	2363255	Chr6A	2373057	2379292	+	2376174	1.0	1.0	collinear
gene:TraesCS6A03G0008600	Chr6A	2382984	2385706	+	2384345	Chr6A	2395903	2398625	+	2397264	1.0	1.0	collinear
gene:TraesCS6A03G0008700	Chr6A	2422514	2423194	-	2422854	Chr6A	2435431	2436111	-	2435771	1.0	1.0	collinear
gene:TraesCS6A03G0009000	Chr6A	2428560	2434504	-	2431532	Chr6A	2441477	2447421	-	2444449	1.0	1.0	collinear
gene:TraesCS6A03G0009100	Chr6A	2436943	2441208	+	2439075	Chr6A	2449860	2454125	+	2451992	1.0	1.0	collinear
gene:TraesCS6A03G0009300	Chr6A	2445174	2450370	+	2447772	Chr6A	2458091	2463287	+	2460689	1.0	1.0	collinear
gene:TraesCS6A03G0009400	Chr6A	2451784	2453964	+	2452874	Chr6A	2464700	2466880	+	2465790	1.0	1.0	collinear
gene:TraesCS6A03G0009500	Chr6A	2472064	2474776	+	2473420	Chr6A	2484993	2487705	+	2486349	1.0	1.0	collinear
gene:TraesCS6A03G0010100	Chr6A	2492564	2499034	+	2495799	Chr6A	2505496	2511966	+	2508731	1.0	1.0	collinear
gene:TraesCS6A03G0010200	Chr6A	2510567	2511779	+	2511173	Chr6A	2523499	2524711	+	2524105	1.0	1.0	collinear
gene:TraesCS6A03G0010300	Chr6A	2522326	2525232	+	2523779	Chr6A	2535259	2538165	+	2536712	1.0	1.0	collinear
gene:TraesCS6A03G0010400	Chr6A	2534695	2537409	+	2536052	Chr6A	2547186	2549900	+	2548543	1.0	1.0	collinear
gene:TraesCS6A03G0010800	Chr6A	2677756	2680999	+	2679377	Chr6A	2690056	2693300	+	2691678	1.0	1.0	collinear
gene:TraesCS6A03G0010900	Chr6A	2692132	2692392	-	2692262	Chr6A	2704433	2704693	-	2704563	1.0	1.0	collinear
gene:TraesCS6A03G0011100	Chr6A	2724971	2727654	-	2726312	Chr6A	2737272	2739955	-	2738613	1.0	1.0	collinear
gene:TraesCS6A03G0011500	Chr6A	2767759	2769038	-	2768398	Chr6A	2780063	2781342	-	2780702	1.0	1.0	collinear
gene:TraesCS6A03G0011700	Chr6A	2780187	2780928	-	2780557	Chr6A	2792492	2793233	-	2792862	1.0	1.0	collinear
gene:TraesCS6A03G0011900	Chr6A	2793785	2794712	-	2794248	Chr6A	2806090	2807017	-	2806553	1.0	1.0	collinear
gene:TraesCS6A03G0012000	Chr6A	2809641	2810003	-	2809822	Chr6A	2821948	2822310	-	2822129	1.0	1.0	collinear
gene:TraesCS6A03G0012100	Chr6A	2811038	2811415	-	2811226	Chr6A	2823345	2823722	-	2823533	1.0	1.0	collinear
gene:TraesCS6A03G0012200	Chr6A	2819892	2823290	-	2821591	Chr6A	2832199	2835597	-	2833898	1.0	1.0	collinear
gene:TraesCS6A03G0012600	Chr6A	2942228	2947777	+	2945002	Chr6A	2954541	2960090	+	2957315	1.0	1.0	collinear
gene:TraesCS6A03G0012800	Chr6A	2952615	2956528	-	2954571	Chr6A	2964928	2968841	-	2966884	1.0	1.0	collinear
gene:TraesCS6A03G0013300	Chr6A	3493875	3497254	-	3495564	Chr6A	3500124	3503503	-	3501813	1.0	1.0	collinear
gene:TraesCS6A03G0013400	Chr6A	3501820	3502695	-	3502257	Chr6A	3508069	3508944	-	3508506	1.0	1.0	collinear
gene:TraesCS6A03G0013500	Chr6A	3505130	3509572	-	3507351	Chr6A	3511379	3515821	-	3513600	1.0	1.0	collinear
gene:TraesCS6A03G0013700	Chr6A	3526852	3527448	+	3527150	Chr6A	3533101	3533697	+	3533399	1.0	1.0	collinear
gene:TraesCS6A03G0013800	Chr6A	3528505	3529406	+	3528955	Chr6A	3534754	3535655	+	3535204	1.0	1.0	collinear
gene:TraesCS6A03G0014100	Chr6A	3568117	3572740	+	3570428	Chr6A	3573824	3578447	+	3576135	1.0	1.0	collinear
gene:TraesCS6A03G0014200	Chr6A	3576627	3578939	+	3577783	Chr6A	3582334	3584646	+	3583490	1.0	1.0	collinear
gene:TraesCS6A03G0014800	Chr6A	3702665	3706690	+	3704677	Chr6A	3707475	3711500	+	3709487	1.0	1.0	collinear
gene:TraesCS6A03G0015000	Chr6A	3729503	3735623	+	3732563	Chr6A	3733509	3739629	+	3736569	1.0	1.0	collinear
gene:TraesCS6A03G0015200	Chr6A	3748307	3752517	+	3750412	Chr6A	3751498	3755708	+	3753603	1.0	1.0	collinear
gene:TraesCS6A03G0015300	Chr6A	3778599	3780690	+	3779644	Chr6A	3782270	3784361	+	3783315	1.0	1.0	collinear
gene:TraesCS6A03G0015400	Chr6A	3791624	3795065	+	3793344	Chr6A	3795295	3798736	+	3797015	1.0	1.0	collinear
gene:TraesCS6A03G0015500	Chr6A	3983778	3984395	+	3984086	Chr6A	3987351	3987968	+	3987659	1.0	1.0	collinear
gene:TraesCS6A03G0015600	Chr6A	4015558	4016051	+	4015804	Chr6A	4018458	4018951	+	4018704	1.0	1.0	collinear
gene:TraesCS6A03G0015800	Chr6A	4066078	4066922	+	4066500	Chr6A	4068775	4069619	+	4069197	1.0	1.0	collinear
gene:TraesCS6A03G0015900	Chr6A	4067499	4068797	+	4068148	Chr6A	4070196	4071494	+	4070845	1.0	1.0	collinear
gene:TraesCS6A03G0016100	Chr6A	4087618	4089424	+	4088521	Chr6A	4090170	4091976	+	4091073	1.0	1.0	collinear
gene:TraesCS6A03G0016200	Chr6A	4103715	4106727	-	4105221	Chr6A	4106037	4109049	-	4107543	1.0	1.0	collinear
gene:TraesCS6A03G0016400	Chr6A	4129159	4137343	-	4133251	Chr6A	4131556	4139740	-	4135648	1.0	1.0	collinear
gene:TraesCS6A03G0016600	Chr6A	4307131	4307625	+	4307378	Chr6A	4327013	4327507	+	4327260	1.0	1.0	collinear
gene:TraesCS6A03G0017000	Chr6A	4373883	4374647	-	4374265	Chr6A	4393177	4393941	-	4393559	1.0	1.0	collinear
gene:TraesCS6A03G0017500	Chr6A	4465472	4467836	+	4466654	Chr6A	4483532	4485896	+	4484714	1.0	1.0	collinear
gene:TraesCS6A03G0017600	Chr6A	4467915	4470370	+	4469142	Chr6A	4485975	4488430	+	4487202	1.0	1.0	collinear
gene:TraesCS6A03G0017800	Chr6A	4482773	4484432	+	4483602	Chr6A	4500833	4502492	+	4501662	1.0	1.0	collinear
gene:TraesCS6A03G0017900	Chr6A	4540850	4543144	-	4541997	Chr6A	4558960	4561254	-	4560107	1.0	1.0	collinear
gene:TraesCS6A03G0018100	Chr6A	4566908	4568998	-	4567953	Chr6A	4584410	4586500	-	4585455	1.0	1.0	collinear
gene:TraesCS6A03G0018400	Chr6A	4646078	4648289	-	4647183	Chr6A	4662709	4664920	-	4663814	1.0	1.0	collinear
gene:TraesCS6A03G0018600	Chr6A	4650144	4650962	-	4650553	Chr6A	4666775	4667593	-	4667184	1.0	1.0	collinear
gene:TraesCS6A03G0018800	Chr6A	4707838	4709462	+	4708650	Chr6A	4723875	4725499	+	4724687	1.0	1.0	collinear
gene:TraesCS6A03G0019000	Chr6A	4946827	4976993	+	4961910	Chr6A	4959738	4989492	+	4974615	1.0	1.0	collinear
gene:TraesCS6A03G0019100	Chr6A	4971569	4973159	+	4972364	Chr6A	4984068	4985658	+	4984863	1.0	1.0	collinear
gene:TraesCS6A03G0019500	Chr6A	4996845	4997894	+	4997369	Chr6A	5008527	5009576	+	5009051	1.0	1.0	collinear
gene:TraesCS6A03G0019400	Chr6A	4996828	5004864	+	5000846	Chr6A	5008510	5016097	+	5012303	1.0	0.999	collinear
gene:TraesCS6A03G0020100	Chr6A	5768534	5769171	-	5768852	Chr6A	5775687	5776324	-	5776005	1.0	1.0	collinear
gene:TraesCS6A03G0020200	Chr6A	5797775	5802045	+	5799910	Chr6A	5804335	5808605	+	5806470	1.0	1.0	collinear
gene:TraesCS6A03G0020500	Chr6A	5805544	5807529	+	5806536	Chr6A	5812104	5814089	+	5813096	1.0	1.0	collinear
gene:TraesCS6A03G0020600	Chr6A	5819794	5824850	-	5822322	Chr6A	5826087	5831143	-	5828615	1.0	1.0	collinear
gene:TraesCS6A03G0021000	Chr6A	5905718	5911911	-	5908814	Chr6A	5910559	5916752	-	5913655	1.0	1.0	collinear
gene:TraesCS6A03G0021200	Chr6A	6012694	6014898	-	6013796	Chr6A	6018623	6020827	-	6019725	1.0	1.0	collinear
gene:TraesCS6A03G0021400	Chr6A	6070556	6076563	-	6073559	Chr6A	6074375	6080382	-	6077378	1.0	1.0	collinear
gene:TraesCS6A03G0022100	Chr6A	6339952	6341107	+	6340529	Chr6A	6342464	6343619	+	6343041	1.0	1.0	collinear
gene:TraesCS6A03G0022200	Chr6A	6352582	6353978	-	6353280	Chr6A	6355085	6356481	-	6355783	1.0	1.0	collinear
gene:TraesCS6A03G0022300	Chr6A	6371425	6373326	+	6372375	Chr6A	6373930	6375831	+	6374880	1.0	0.996	collinear
gene:TraesCS6A03G0022500	Chr6A	6375337	6378626	+	6376981	Chr6A	6377842	6381131	+	6379486	1.0	1.0	collinear
gene:TraesCS6A03G0022600	Chr6A	6411841	6413804	+	6412822	Chr6A	6414348	6416311	+	6415329	1.0	1.0	collinear
gene:TraesCS6A03G0022900	Chr6A	6438448	6439725	-	6439086	Chr6A	6440958	6442235	-	6441596	1.0	1.0	collinear
gene:TraesCS6A03G0023100	Chr6A	6509916	6510644	+	6510280	Chr6A	6512426	6513154	+	6512790	1.0	1.0	collinear
gene:TraesCS6A03G0023200	Chr6A	6524784	6526124	-	6525454	Chr6A	6527296	6528636	-	6527966	1.0	1.0	collinear
gene:TraesCS6A03G0023700	Chr6A	6596976	6599759	-	6598367	Chr6A	6599491	6602276	-	6600883	1.0	1.0	collinear
gene:TraesCS6A03G0023800	Chr6A	6622241	6625659	-	6623950	Chr6A	6624761	6628179	-	6626470	1.0	1.0	collinear
gene:TraesCS6A03G0023900	Chr6A	6626599	6627983	-	6627291	Chr6A	6629119	6630503	-	6629811	1.0	1.0	collinear
gene:TraesCS6A03G0024000	Chr6A	6629538	6630206	-	6629872	Chr6A	6632058	6632726	-	6632392	1.0	1.0	collinear
gene:TraesCS6A03G0024300	Chr6A	6660567	6667306	+	6663936	Chr6A	6662899	6669638	+	6666268	1.0	1.0	collinear
gene:TraesCS6A03G0024600	Chr6A	6774114	6781537	-	6777825	Chr6A	6776456	6783879	-	6780167	1.0	1.0	collinear
gene:TraesCS6A03G0024900	Chr6A	6804836	6805735	-	6805285	Chr6A	6807178	6808077	-	6807627	1.0	1.0	collinear
gene:TraesCS6A03G0025400	Chr6A	6851548	6858477	-	6855012	Chr6A	6853892	6860821	-	6857356	1.0	1.0	collinear
gene:TraesCS6A03G0025600	Chr6A	6902719	6905185	+	6903952	Chr6A	6904653	6907119	+	6905886	1.0	1.0	collinear
gene:TraesCS6A03G0025800	Chr6A	6905399	6906874	-	6906136	Chr6A	6907333	6908808	-	6908070	1.0	1.0	collinear
gene:TraesCS6A03G0026000	Chr6A	6969512	6974428	+	6971970	Chr6A	6971451	6976366	+	6973908	0.999	0.998	collinear
gene:TraesCS6A03G0026700	Chr6A	7070593	7072906	+	7071749	Chr6A	7072539	7074852	+	7073695	1.0	1.0	collinear
gene:TraesCS6A03G0027100	Chr6A	7152663	7153604	-	7153133	Chr6A	7154682	7155623	-	7155152	1.0	1.0	collinear
gene:TraesCS6A03G0027200	Chr6A	7157642	7159485	+	7158563	Chr6A	7159661	7161505	+	7160583	1.0	0.999	collinear
gene:TraesCS6A03G0027300	Chr6A	7168596	7170287	-	7169441	Chr6A	7170615	7172306	-	7171460	1.0	1.0	collinear
gene:TraesCS6A03G0027400	Chr6A	7196854	7200678	+	7198766	Chr6A	7198873	7202697	+	7200785	1.0	1.0	collinear
gene:TraesCS6A03G0027500	Chr6A	7212383	7214424	+	7213403	Chr6A	7214401	7216442	+	7215421	1.0	1.0	collinear
gene:TraesCS6A03G0027600	Chr6A	7214456	7215426	+	7214941	Chr6A	7216474	7217444	+	7216959	1.0	1.0	collinear
gene:TraesCS6A03G0028000	Chr6A	7235005	7238338	+	7236671	Chr6A	7237020	7240353	+	7238686	1.0	1.0	collinear
gene:TraesCS6A03G0028200	Chr6A	7482648	7485990	+	7484319	Chr6A	7483658	7487000	+	7485329	1.0	1.0	collinear
gene:TraesCS6A03G0029200	Chr6A	7851077	7857869	+	7854473	Chr6A	7852111	7858982	+	7855546	1.0	1.0	collinear
gene:TraesCS6A03G0029300	Chr6A	7884487	7896338	-	7890412	Chr6A	7885605	7897458	-	7891531	1.0	1.0	collinear
gene:TraesCS6A03G0029600	Chr6A	7984516	7986708	+	7985612	Chr6A	7985641	7987833	+	7986737	1.0	1.0	collinear
gene:TraesCS6A03G0029800	Chr6A	7997910	8003663	+	8000786	Chr6A	7999035	8004791	+	8001913	1.0	1.0	collinear
gene:TraesCS6A03G0029900	Chr6A	8006338	8010273	+	8008305	Chr6A	8007466	8011401	+	8009433	1.0	1.0	collinear
gene:TraesCS6A03G0030000	Chr6A	8012421	8019811	+	8016116	Chr6A	8013549	8020944	+	8017246	1.0	1.0	collinear
gene:TraesCS6A03G0030100	Chr6A	8024378	8025300	+	8024839	Chr6A	8025511	8026433	+	8025972	1.0	1.0	collinear
gene:TraesCS6A03G0030200	Chr6A	8026626	8027021	-	8026823	Chr6A	8027759	8028154	-	8027956	1.0	1.0	collinear
gene:TraesCS6A03G0030500	Chr6A	8088519	8089226	-	8088872	Chr6A	8089689	8090396	-	8090042	1.0	1.0	collinear
gene:TraesCS6A03G0030700	Chr6A	8173780	8176435	-	8175107	Chr6A	8174964	8177619	-	8176291	1.0	1.0	collinear
gene:TraesCS6A03G0030800	Chr6A	8178068	8179258	+	8178663	Chr6A	8179252	8180442	+	8179847	1.0	1.0	collinear
gene:TraesCS6A03G0031100	Chr6A	8254315	8259017	-	8256666	Chr6A	8255564	8260266	-	8257915	1.0	1.0	collinear
gene:TraesCS6A03G0031400	Chr6A	8311404	8311667	+	8311535	Chr6A	8312653	8312916	+	8312784	1.0	1.0	collinear
gene:TraesCS6A03G0031500	Chr6A	8359684	8360445	+	8360064	Chr6A	8360948	8361709	+	8361328	1.0	1.0	collinear
gene:TraesCS6A03G0031600	Chr6A	8360643	8361830	+	8361236	Chr6A	8361907	8363094	+	8362500	1.0	1.0	collinear
gene:TraesCS6A03G0031700	Chr6A	8371392	8372387	+	8371889	Chr6A	8372656	8373651	+	8373153	1.0	1.0	collinear
gene:TraesCS6A03G0032000	Chr6A	8426090	8431181	+	8428635	Chr6A	8427367	8432458	+	8429912	1.0	1.0	collinear
gene:TraesCS6A03G0032100	Chr6A	8453662	8456939	-	8455300	Chr6A	8454946	8458223	-	8456584	1.0	1.0	collinear
gene:TraesCS6A03G0032400	Chr6A	8464780	8465505	-	8465142	Chr6A	8466064	8466789	-	8466426	1.0	1.0	collinear
gene:TraesCS6A03G0032500	Chr6A	8465688	8466935	-	8466311	Chr6A	8466972	8468219	-	8467595	1.0	1.0	collinear
gene:TraesCS6A03G0032600	Chr6A	8480777	8483787	+	8482282	Chr6A	8482063	8485073	+	8483568	1.0	1.0	collinear
gene:TraesCS6A03G0033800	Chr6A	8672781	8673413	-	8673097	Chr6A	8674095	8674727	-	8674411	1.0	1.0	collinear
gene:TraesCS6A03G0034000	Chr6A	8675368	8676936	-	8676152	Chr6A	8676682	8678250	-	8677466	1.0	1.0	collinear
gene:TraesCS6A03G0034100	Chr6A	8871064	8872769	-	8871916	Chr6A	8872410	8874115	-	8873262	1.0	1.0	collinear
gene:TraesCS6A03G0034200	Chr6A	8972166	8973845	+	8973005	Chr6A	8973515	8975194	+	8974354	1.0	1.0	collinear
gene:TraesCS6A03G0034300	Chr6A	8997549	8999123	+	8998336	Chr6A	8998900	9000474	+	8999687	1.0	1.0	collinear
gene:TraesCS6A03G0034500	Chr6A	9005874	9007685	-	9006779	Chr6A	9007225	9009036	-	9008130	1.0	1.0	collinear
gene:TraesCS6A03G0034700	Chr6A	9243241	9251040	+	9247140	Chr6A	9243320	9251119	+	9247219	1.0	1.0	collinear
gene:TraesCS6A03G0034800	Chr6A	9251429	9255197	+	9253313	Chr6A	9251508	9255276	+	9253392	1.0	1.0	collinear
gene:TraesCS6A03G0034900	Chr6A	9257732	9258127	+	9257929	Chr6A	9257811	9258206	+	9258008	1.0	1.0	collinear
gene:TraesCS6A03G0035000	Chr6A	9258228	9258707	+	9258467	Chr6A	9258307	9258786	+	9258546	1.0	1.0	collinear
gene:TraesCS6A03G0035100	Chr6A	9260463	9263599	+	9262031	Chr6A	9260542	9263678	+	9262110	1.0	1.0	collinear
gene:TraesCS6A03G0035200	Chr6A	9265010	9266230	+	9265620	Chr6A	9265089	9266309	+	9265699	1.0	1.0	collinear
gene:TraesCS6A03G0035400	Chr6A	9271095	9276490	+	9273792	Chr6A	9271174	9276756	+	9273965	1.0	1.0	collinear
gene:TraesCS6A03G0035500	Chr6A	9283912	9284858	-	9284385	Chr6A	9284031	9284977	-	9284504	1.0	1.0	collinear
gene:TraesCS6A03G0035900	Chr6A	9444032	9445186	+	9444609	Chr6A	9442936	9444090	+	9443513	1.0	1.0	collinear
gene:TraesCS6A03G0036100	Chr6A	9448531	9449670	+	9449100	Chr6A	9447435	9448574	+	9448004	1.0	1.0	collinear
gene:TraesCS6A03G0036500	Chr6A	9470666	9471235	-	9470950	Chr6A	9469571	9470140	-	9469855	1.0	1.0	collinear
gene:TraesCS6A03G0036600	Chr6A	9473682	9475429	-	9474555	Chr6A	9472587	9474334	-	9473460	1.0	1.0	collinear
gene:TraesCS6A03G0036700	Chr6A	9481564	9485669	-	9483616	Chr6A	9480468	9484573	-	9482520	1.0	1.0	collinear
gene:TraesCS6A03G0037100	Chr6A	9658772	9660162	+	9659467	Chr6A	9657682	9659072	+	9658377	1.0	1.0	collinear
gene:TraesCS6A03G0037200	Chr6A	9665556	9666056	-	9665806	Chr6A	9664466	9664966	-	9664716	1.0	1.0	collinear
gene:TraesCS6A03G0037400	Chr6A	9668873	9669166	+	9669019	Chr6A	9667783	9668076	+	9667929	1.0	1.0	collinear
gene:TraesCS6A03G0037500	Chr6A	9867419	9868633	+	9868026	Chr6A	9866672	9867886	+	9867279	1.0	1.0	collinear
gene:TraesCS6A03G0037600	Chr6A	9877826	9879013	+	9878419	Chr6A	9877079	9878266	+	9877672	1.0	1.0	collinear
gene:TraesCS6A03G0037700	Chr6A	9888984	9893419	-	9891201	Chr6A	9888237	9892672	-	9890454	1.0	1.0	collinear
gene:TraesCS6A03G0038200	Chr6A	9962522	9968219	-	9965370	Chr6A	9961812	9967509	-	9964660	1.0	1.0	collinear
gene:TraesCS6A03G0038400	Chr6A	9979995	9980516	+	9980255	Chr6A	9979287	9979808	+	9979547	1.0	1.0	collinear
gene:TraesCS6A03G0038500	Chr6A	9980644	9981150	+	9980897	Chr6A	9979936	9980442	+	9980189	1.0	1.0	collinear
gene:TraesCS6A03G0038700	Chr6A	9982202	9982945	-	9982573	Chr6A	9981494	9982237	-	9981865	1.0	1.0	collinear
gene:TraesCS6A03G0038800	Chr6A	10020588	10022382	-	10021485	Chr6A	10019888	10021682	-	10020785	1.0	1.0	collinear
gene:TraesCS6A03G0038900	Chr6A	10058301	10060057	-	10059179	Chr6A	10057340	10059096	-	10058218	1.0	1.0	collinear
gene:TraesCS6A03G0039300	Chr6A	10070593	10071054	-	10070823	Chr6A	10069632	10070093	-	10069862	1.0	1.0	collinear
gene:TraesCS6A03G0039500	Chr6A	10195542	10197545	-	10196543	Chr6A	10193993	10195996	-	10194994	1.0	1.0	collinear
gene:TraesCS6A03G0039900	Chr6A	10318880	10322522	-	10320701	Chr6A	10316530	10320172	-	10318351	1.0	1.0	collinear
gene:TraesCS6A03G0040000	Chr6A	10339644	10342926	-	10341285	Chr6A	10337295	10340577	-	10338936	1.0	1.0	collinear
gene:TraesCS6A03G0040300	Chr6A	10363470	10373065	-	10368267	Chr6A	10361126	10370721	-	10365923	1.0	1.0	collinear
gene:TraesCS6A03G0040500	Chr6A	10376015	10380589	+	10378302	Chr6A	10373671	10378245	+	10375958	1.0	1.0	collinear
gene:TraesCS6A03G0040600	Chr6A	10381223	10381792	+	10381507	Chr6A	10378879	10379448	+	10379163	1.0	1.0	collinear
gene:TraesCS6A03G0040700	Chr6A	10422946	10423200	+	10423073	Chr6A	10420603	10420857	+	10420730	1.0	1.0	collinear
gene:TraesCS6A03G0041000	Chr6A	10428638	10429207	+	10428922	Chr6A	10432306	10432875	+	10432590	1.0	0.998	collinear
gene:TraesCS6A03G0041300	Chr6A	10440680	10441222	+	10440951	Chr6A	10435335	10435877	+	10435606	1.0	1.0	collinear
gene:TraesCS6A03G0041500	Chr6A	10443656	10447229	+	10445442	Chr6A	10438311	10441882	+	10440096	1.0	0.998	collinear
gene:TraesCS6A03G0041800	Chr6A	10500342	10501771	+	10501056	Chr6A	10498039	10499468	+	10498753	1.0	1.0	collinear
gene:TraesCS6A03G0042300	Chr6A	10631402	10634755	+	10633078	Chr6A	10623631	10626984	+	10625307	1.0	1.0	collinear
gene:TraesCS6A03G0042400	Chr6A	10635627	10643113	+	10639370	Chr6A	10627856	10635342	+	10631599	1.0	1.0	collinear
gene:TraesCS6A03G0042600	Chr6A	10650636	10652928	+	10651782	Chr6A	10642865	10645157	+	10644011	1.0	1.0	collinear
gene:TraesCS6A03G0042700	Chr6A	10653443	10656426	+	10654934	Chr6A	10645672	10648655	+	10647163	1.0	1.0	collinear
gene:TraesCS6A03G0042800	Chr6A	10661528	10662935	+	10662231	Chr6A	10653784	10655191	+	10654487	1.0	1.0	collinear
gene:TraesCS6A03G0042900	Chr6A	10664808	10665941	+	10665374	Chr6A	10657064	10658197	+	10657630	1.0	1.0	collinear
