gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity	segment
gene:TraesCS6D02G003400	Chr6D	1799042	1799976	-	1799509	Chr6D	1176668	1177602	-	1177135	1.0	0.991	collinear
gene:TraesCS6D02G003500	Chr6D	1902475	1903404	-	1902939	Chr6D	1285289	1286218	-	1285753	1.0	0.994	collinear
gene:TraesCS6D02G003600	Chr6D	1978190	1980764	+	1979477	Chr6D	1332993	1335551	+	1334272	0.996	0.994	collinear
gene:TraesCS6D02G004000	Chr6D	2067031	2074191	+	2070611	Chr6D	1354496	1361644	+	1358070	1.0	0.998	collinear
gene:TraesCS6D02G004200	Chr6D	2097244	2103560	+	2100402	Chr6D	1433340	1439278	+	1436309	0.999	0.98	collinear
gene:TraesCS6D02G004300	Chr6D	2106676	2108293	-	2107484	Chr6D	1442963	1444579	-	1443771	0.999	0.996	collinear
gene:TraesCS6D02G004600	Chr6D	2169654	2171773	+	2170713	Chr6D	1506293	1508412	+	1507352	1.0	0.998	collinear
gene:TraesCS6D02G004700	Chr6D	2239978	2245529	+	2242753	Chr6D	1574244	1579306	+	1576775	0.949	0.939	collinear
gene:TraesCS6D02G004800	Chr6D	2246243	2250596	-	2248419	Chr6D	1580020	1584373	-	1582196	1.0	1.0	collinear
gene:TraesCS6D02G004900	Chr6D	2265038	2269578	+	2267308	Chr6D	1598811	1603350	+	1601080	1.0	0.999	collinear
gene:TraesCS6D02G005000	Chr6D	2269919	2272267	+	2271093	Chr6D	1603691	1606039	+	1604865	1.0	1.0	collinear
gene:TraesCS6D02G005100	Chr6D	2272280	2274449	+	2273364	Chr6D	1606052	1608221	+	1607136	1.0	1.0	collinear
gene:TraesCS6D02G005200	Chr6D	2274408	2279710	-	2277059	Chr6D	1608180	1613521	-	1610850	0.995	0.99	collinear
gene:TraesCS6D02G005300	Chr6D	2320839	2326861	-	2323850	Chr6D	1654320	1660205	-	1657262	0.999	0.998	collinear
gene:TraesCS6D02G005500	Chr6D	2354128	2357801	-	2355964	Chr6D	1687655	1691328	-	1689491	1.0	1.0	collinear
gene:TraesCS6D02G005600	Chr6D	2399592	2409297	+	2404444	Chr6D	1732547	1742252	+	1737399	1.0	1.0	collinear
gene:TraesCS6D02G005700	Chr6D	2439023	2439708	+	2439365	Chr6D	1771146	1771831	+	1771488	1.0	1.0	collinear
gene:TraesCS6D02G005800	Chr6D	2503017	2506202	-	2504609	Chr6D	1834546	1837731	-	1836138	1.0	1.0	collinear
gene:TraesCS6D02G005900	Chr6D	2517757	2519329	+	2518543	Chr6D	1849013	1850585	+	1849799	1.0	1.0	collinear
gene:TraesCS6D02G006000	Chr6D	2519385	2520575	+	2519980	Chr6D	1850641	1851831	+	1851236	1.0	1.0	collinear
gene:TraesCS6D02G006100	Chr6D	2617085	2618629	+	2617857	Chr6D	1945333	1946877	+	1946105	1.0	1.0	collinear
gene:TraesCS6D02G006200	Chr6D	2672960	2674495	-	2673727	Chr6D	2001723	2003255	-	2002489	0.997	0.997	collinear
gene:TraesCS6D02G006300	Chr6D	2817834	2820066	+	2818950	Chr6D	2152004	2154236	+	2153120	1.0	1.0	collinear
gene:TraesCS6D02G006400	Chr6D	2831900	2833094	+	2832497	Chr6D	2166070	2167264	+	2166667	1.0	1.0	collinear
gene:TraesCS6D02G006500	Chr6D	2855162	2872133	-	2863647	Chr6D	2188750	2205904	-	2197327	1.0	1.0	collinear
gene:TraesCS6D02G006600	Chr6D	2887251	2891221	+	2889236	Chr6D	2221195	2225165	+	2223180	1.0	1.0	collinear
gene:TraesCS6D02G006700	Chr6D	2896248	2898694	+	2897471	Chr6D	2230191	2232637	+	2231414	1.0	0.999	collinear
gene:TraesCS6D02G006900	Chr6D	2911306	2914246	+	2912776	Chr6D	2245249	2248189	+	2246719	1.0	1.0	collinear
gene:TraesCS6D02G007000	Chr6D	2919542	2921422	+	2920482	Chr6D	2253485	2255365	+	2254425	1.0	1.0	collinear
gene:TraesCS6D02G007100	Chr6D	2955577	2958340	-	2956958	Chr6D	2289551	2292314	-	2290932	1.0	1.0	collinear
gene:TraesCS6D02G007200	Chr6D	2980284	2993598	-	2986941	Chr6D	2315107	2328342	-	2321724	1.0	1.0	collinear
gene:TraesCS6D02G007300	Chr6D	3015087	3017855	-	3016471	Chr6D	2348885	2351653	-	2350269	1.0	1.0	collinear
gene:TraesCS6D02G007400	Chr6D	3024701	3026206	-	3025453	Chr6D	2358574	2360079	-	2359326	1.0	1.0	collinear
gene:TraesCS6D02G007500	Chr6D	3037396	3040207	-	3038801	Chr6D	2370938	2373932	-	2372435	1.0	1.0	collinear
gene:TraesCS6D02G007600	Chr6D	3046943	3052872	-	3049907	Chr6D	2380401	2386330	-	2383365	1.0	1.0	collinear
gene:TraesCS6D02G007700	Chr6D	3074482	3077022	-	3075752	Chr6D	2407870	2410410	-	2409140	1.0	1.0	collinear
gene:TraesCS6D02G007800	Chr6D	3141651	3143737	-	3142694	Chr6D	2474528	2476614	-	2475571	1.0	1.0	collinear
gene:TraesCS6D02G007900	Chr6D	3160181	3164060	+	3162120	Chr6D	2492357	2495928	+	2494142	1.0	1.0	collinear
gene:TraesCS6D02G008000	Chr6D	3272765	3277194	+	3274979	Chr6D	2604709	2609138	+	2606923	1.0	1.0	collinear
gene:TraesCS6D02G008100	Chr6D	3314820	3318351	+	3316585	Chr6D	2646825	2650355	+	2648590	1.0	1.0	collinear
gene:TraesCS6D02G008200	Chr6D	3344863	3347265	-	3346064	Chr6D	2676622	2679024	-	2677823	1.0	0.999	collinear
gene:TraesCS6D02G008300	Chr6D	3420603	3421512	-	3421057	Chr6D	2754947	2755856	-	2755401	1.0	1.0	collinear
gene:TraesCS6D02G008400	Chr6D	3445034	3445988	-	3445511	Chr6D	2779512	2780466	-	2779989	1.0	1.0	collinear
gene:TraesCS6D02G008500	Chr6D	3459498	3460459	-	3459978	Chr6D	2794320	2795281	-	2794800	1.0	1.0	collinear
gene:TraesCS6D02G008600	Chr6D	3462546	3463345	-	3462945	Chr6D	2797370	2798169	-	2797769	1.0	1.0	collinear
gene:TraesCS6D02G008700	Chr6D	3471206	3471568	-	3471387	Chr6D	2806698	2807060	-	2806879	1.0	1.0	collinear
gene:TraesCS6D02G008900	Chr6D	3480867	3482759	-	3481813	Chr6D	2816785	2818677	-	2817731	1.0	1.0	collinear
gene:TraesCS6D02G009000	Chr6D	3488493	3491678	-	3490085	Chr6D	2845986	2849171	-	2847578	1.0	1.0	collinear
gene:TraesCS6D02G009100	Chr6D	3586682	3592585	+	3589633	Chr6D	2950654	2956558	+	2953606	1.0	1.0	collinear
gene:TraesCS6D02G009200	Chr6D	3596359	3597942	+	3597150	Chr6D	2960490	2962073	+	2961281	1.0	1.0	collinear
gene:TraesCS6D02G009300	Chr6D	3599914	3602757	-	3601335	Chr6D	2963774	2966617	-	2965195	1.0	1.0	collinear
gene:TraesCS6D02G009400	Chr6D	3606942	3607337	-	3607139	Chr6D	2970802	2971197	-	2970999	1.0	1.0	collinear
gene:TraesCS6D02G009500	Chr6D	3712832	3714865	+	3713848	Chr6D	3980459	3982492	-	3981475	1.0	1.0	collinear
gene:TraesCS6D02G009600	Chr6D	3725865	3728018	+	3726941	Chr6D	3967405	3969564	-	3968484	1.0	1.0	collinear
gene:TraesCS6D02G009700	Chr6D	3738920	3741139	+	3740029	Chr6D	3953843	3956062	-	3954952	1.0	1.0	collinear
gene:TraesCS6D02G009800	Chr6D	3815688	3818435	-	3817061	Chr6D	3876077	3878822	+	3877449	1.0	1.0	collinear
gene:TraesCS6D02G009900	Chr6D	3818514	3820884	-	3819699	Chr6D	3873628	3875998	+	3874813	1.0	0.999	collinear
gene:TraesCS6D02G010000	Chr6D	3833199	3837861	-	3835530	Chr6D	3856651	3861313	+	3858982	1.0	1.0	collinear
gene:TraesCS6D02G010100	Chr6D	3851841	3855843	+	3853842	Chr6D	3838474	3842472	-	3840473	1.0	1.0	collinear
gene:TraesCS6D02G010200	Chr6D	3888575	3913170	+	3900872	Chr6D	3776376	3804599	-	3790487	1.0	1.0	collinear
gene:TraesCS6D02G010300	Chr6D	3926181	3927525	+	3926853	Chr6D	3762021	3763365	-	3762693	1.0	1.0	collinear
gene:TraesCS6D02G010400	Chr6D	3932579	3933375	+	3932977	Chr6D	3756171	3756967	-	3756569	1.0	1.0	collinear
gene:TraesCS6D02G010500	Chr6D	3937281	3937682	+	3937481	Chr6D	3752259	3752660	-	3752459	1.0	0.995	collinear
gene:TraesCS6D02G010600	Chr6D	3977692	3982016	-	3979854	Chr6D	3711202	3715464	+	3713333	1.0	0.985	collinear
gene:TraesCS6D02G010700	Chr6D	3999621	4000817	-	4000219	Chr6D	3681867	3683057	+	3682462	0.994	0.974	collinear
gene:TraesCS6D02G010900	Chr6D	4208530	4211483	+	4210006	Chr6D	3547799	3550759	-	3549279	1.0	0.994	collinear
gene:TraesCS6D02G011000	Chr6D	4279920	4283685	-	4281802	Chr6D	3501967	3505734	+	3503850	0.998	0.99	collinear
gene:TraesCS6D02G011100	Chr6D	4290127	4290729	+	4290428	Chr6D	3494465	3495067	-	3494766	1.0	0.998	collinear
gene:TraesCS6D02G011200	Chr6D	4291453	4292310	+	4291881	Chr6D	3492884	3493741	-	3493312	1.0	1.0	collinear
gene:TraesCS6D02G011300	Chr6D	4292443	4294942	-	4293692	Chr6D	3490252	3492751	+	3491501	1.0	1.0	collinear
gene:TraesCS6D02G011400	Chr6D	4373061	4391029	+	4382045	Chr6D	3395075	3413518	-	3404296	1.0	1.0	collinear
gene:TraesCS6D02G011500	Chr6D	4403984	4411139	+	4407561	Chr6D	3374769	3381924	-	3378346	1.0	1.0	collinear
gene:TraesCS6D02G011600	Chr6D	4517315	4521435	+	4519375	Chr6D	3265071	3269187	-	3267129	1.0	1.0	collinear
gene:TraesCS6D02G011700	Chr6D	4629188	4635636	+	4632412	Chr6D	3152339	3158786	-	3155562	1.0	1.0	collinear
gene:TraesCS6D02G011800	Chr6D	4646869	4648398	+	4647633	Chr6D	3139708	3141237	-	3140472	1.0	1.0	collinear
gene:TraesCS6D02G011900	Chr6D	4677193	4678250	-	4677721	Chr6D	3110463	3111520	+	3110991	1.0	1.0	collinear
gene:TraesCS6D02G012000	Chr6D	4697985	4701213	+	4699599	Chr6D	3087616	3090728	-	3089172	1.0	1.0	collinear
gene:TraesCS6D02G012100	Chr6D	4720370	4722721	-	4721545	Chr6D	4003893	4006244	-	4005068	1.0	1.0	collinear
gene:TraesCS6D02G012200	Chr6D	4773457	4775769	-	4774613	Chr6D	4056770	4059082	-	4057926	1.0	1.0	collinear
gene:TraesCS6D02G012300	Chr6D	4778237	4779343	-	4778790	Chr6D	4061334	4062440	-	4061887	1.0	1.0	collinear
gene:TraesCS6D02G012400	Chr6D	4838653	4840305	+	4839479	Chr6D	4125877	4127529	+	4126703	1.0	1.0	collinear
gene:TraesCS6D02G012500	Chr6D	4937161	4939465	+	4938313	Chr6D	4223787	4226091	+	4224939	1.0	1.0	collinear
gene:TraesCS6D02G012600	Chr6D	5058868	5066947	+	5062907	Chr6D	4345556	4353622	+	4349589	0.995	0.974	collinear
gene:TraesCS6D02G012700	Chr6D	5078407	5084396	+	5081401	Chr6D	4365311	4371300	+	4368305	1.0	1.0	collinear
gene:TraesCS6D02G012800	Chr6D	5090832	5094788	-	5092810	Chr6D	4377737	4381974	-	4379855	1.0	1.0	collinear
gene:TraesCS6D02G012900	Chr6D	5149646	5153289	-	5151467	Chr6D	4439102	4445306	-	4442204	0.999	0.969	collinear
gene:TraesCS6D02G013200	Chr6D	5278714	5279206	-	5278960	Chr6D	4521017	4521509	-	4521263	1.0	1.0	collinear
gene:TraesCS6D02G013300	Chr6D	5446476	5447036	-	5446756	Chr6D	4687272	4687832	-	4687552	1.0	0.997	collinear
gene:TraesCS6D02G013400	Chr6D	5477924	5481671	-	5479797	Chr6D	4719366	4723113	-	4721239	1.0	1.0	collinear
gene:TraesCS6D02G013500	Chr6D	5493565	5495912	+	5494738	Chr6D	4735006	4737353	+	4736179	1.0	1.0	collinear
gene:TraesCS6D02G013600	Chr6D	5562123	5566425	+	5564274	Chr6D	4802001	4806303	+	4804152	1.0	0.999	collinear
gene:TraesCS6D02G013700	Chr6D	5723637	5726189	+	5724913	Chr6D	5155354	5157863	-	5156608	0.977	0.976	collinear
gene:TraesCS6D02G013800	Chr6D	5838587	5839309	+	5838948	Chr6D	5041599	5042321	-	5041960	1.0	1.0	collinear
gene:TraesCS6D02G013900	Chr6D	5844543	5845856	-	5845199	Chr6D	5034946	5036259	+	5035602	1.0	1.0	collinear
gene:TraesCS6D02G014000	Chr6D	5909964	5912742	-	5911353	Chr6D	4970721	4973499	+	4972110	1.0	1.0	collinear
gene:TraesCS6D02G014100	Chr6D	5940883	5942499	-	5941691	Chr6D	4941108	4942724	+	4941916	1.0	1.0	collinear
gene:TraesCS6D02G014200	Chr6D	5976319	5979473	-	5977896	Chr6D	5406033	5409187	-	5407610	1.0	1.0	collinear
gene:TraesCS6D02G014300	Chr6D	5980828	5982258	-	5981543	Chr6D	5410542	5411972	-	5411257	1.0	1.0	collinear
gene:TraesCS6D02G014400	Chr6D	5987202	5987870	-	5987536	Chr6D	5416916	5417584	-	5417250	1.0	1.0	collinear
gene:TraesCS6D02G014500	Chr6D	6001437	6003277	-	6002357	Chr6D	5431133	5432975	-	5432054	1.0	0.998	collinear
gene:TraesCS6D02G014600	Chr6D	6012843	6020283	+	6016563	Chr6D	5442628	5450336	+	5446482	1.0	1.0	collinear
gene:TraesCS6D02G014700	Chr6D	6107726	6135028	-	6121377	Chr6D	5544466	5572000	-	5558233	1.0	1.0	collinear
gene:TraesCS6D02G014800	Chr6D	6156126	6159148	-	6157637	Chr6D	5592664	5595686	-	5594175	1.0	1.0	collinear
gene:TraesCS6D02G014900	Chr6D	6254865	6261284	-	6258074	Chr6D	5691808	5698227	-	5695017	1.0	1.0	collinear
gene:TraesCS6D02G015000	Chr6D	6274077	6276905	+	6275491	Chr6D	5710987	5713815	+	5712401	1.0	1.0	collinear
gene:TraesCS6D02G015100	Chr6D	6314769	6316761	-	6315765	Chr6D	5750818	5752811	-	5751814	1.0	0.998	collinear
gene:TraesCS6D02G015200	Chr6D	6319338	6321386	+	6320362	Chr6D	5755388	5757436	+	5756412	1.0	1.0	collinear
gene:TraesCS6D02G015300	Chr6D	6328264	6328920	+	6328592	Chr6D	5764313	5764969	+	5764641	1.0	1.0	collinear
gene:TraesCS6D02G015400	Chr6D	6342582	6344284	-	6343433	Chr6D	5778633	5780335	-	5779484	1.0	1.0	collinear
gene:TraesCS6D02G015500	Chr6D	6351577	6353794	+	6352685	Chr6D	5787097	5789386	+	5788241	1.0	0.968	collinear
gene:TraesCS6D02G015600	Chr6D	6354023	6354982	+	6354502	Chr6D	5789615	5790574	+	5790094	1.0	1.0	collinear
gene:TraesCS6D02G015700	Chr6D	6370264	6373164	+	6371714	Chr6D	5805810	5808710	+	5807260	1.0	1.0	collinear
gene:TraesCS6D02G015800	Chr6D	6425195	6426922	+	6426058	Chr6D	5861267	5862994	+	5862130	1.0	1.0	collinear
gene:TraesCS6D02G015900	Chr6D	6426980	6428089	+	6427534	Chr6D	5863052	5864161	+	5863606	1.0	1.0	collinear
gene:TraesCS6D02G016000	Chr6D	6441826	6443688	+	6442757	Chr6D	5878080	5879942	+	5879011	1.0	1.0	collinear
gene:TraesCS6D02G016100	Chr6D	6496165	6501558	+	6498861	Chr6D	5933741	5939134	+	5936437	1.0	0.999	collinear
gene:TraesCS6D02G016300	Chr6D	6571365	6574744	-	6573054	Chr6D	6008773	6012152	-	6010462	1.0	1.0	collinear
gene:TraesCS6D02G016500	Chr6D	6963495	6970978	-	6967236	Chr6D	6392962	6400656	-	6396809	1.0	1.0	collinear
gene:TraesCS6D02G016600	Chr6D	6977348	6980077	-	6978712	Chr6D	6407128	6409857	-	6408492	1.0	1.0	collinear
gene:TraesCS6D02G016700	Chr6D	6982048	6983620	+	6982834	Chr6D	6411828	6413400	+	6412614	1.0	1.0	collinear
gene:TraesCS6D02G016800	Chr6D	7032180	7035207	+	7033693	Chr6D	6461948	6464975	+	6463461	1.0	1.0	collinear
gene:TraesCS6D02G016900	Chr6D	7085611	7089107	+	7087359	Chr6D	6515502	6518998	+	6517250	1.0	1.0	collinear
gene:TraesCS6D02G017000	Chr6D	7094960	7098896	+	7096928	Chr6D	6524766	6528702	+	6526734	1.0	1.0	collinear
gene:TraesCS6D02G017100	Chr6D	7099573	7107559	+	7103566	Chr6D	6529379	6537468	+	6533423	1.0	1.0	collinear
gene:TraesCS6D02G017200	Chr6D	7157307	7157996	-	7157651	Chr6D	6586269	6586958	-	6586613	1.0	1.0	collinear
gene:TraesCS6D02G017300	Chr6D	7164027	7164729	+	7164378	Chr6D	6592844	6593546	+	6593195	1.0	1.0	collinear
gene:TraesCS6D02G017400	Chr6D	7209606	7212000	-	7210803	Chr6D	6636561	6638955	-	6637758	1.0	1.0	collinear
gene:TraesCS6D02G017500	Chr6D	7280447	7285137	-	7282792	Chr6D	6707411	6712101	-	6709756	1.0	0.999	collinear
gene:TraesCS6D02G017600	Chr6D	7290076	7293584	-	7291830	Chr6D	6717188	6720696	-	6718942	1.0	1.0	collinear
gene:TraesCS6D02G017700	Chr6D	7343818	7345738	-	7344778	Chr6D	6973460	6975380	-	6974420	1.0	1.0	collinear
gene:TraesCS6D02G017800	Chr6D	7357357	7358970	-	7358163	Chr6D	6986594	6988207	-	6987400	1.0	1.0	collinear
gene:TraesCS6D02G017900	Chr6D	7396394	7399570	+	7397982	Chr6D	7025952	7029128	+	7027540	1.0	1.0	collinear
gene:TraesCS6D02G018000	Chr6D	7403819	7404367	-	7404093	Chr6D	7033377	7033925	-	7033651	1.0	1.0	collinear
gene:TraesCS6D02G018100	Chr6D	7422813	7424067	-	7423440	Chr6D	7052249	7053503	-	7052876	1.0	1.0	collinear
gene:TraesCS6D02G018200	Chr6D	7473036	7477253	-	7475144	Chr6D	7102601	7106818	-	7104709	1.0	1.0	collinear
gene:TraesCS6D02G018300	Chr6D	7481510	7484857	-	7483183	Chr6D	7111072	7114419	-	7112745	1.0	1.0	collinear
gene:TraesCS6D02G018400	Chr6D	7517093	7518875	-	7517984	Chr6D	8351574	8353356	+	8352465	1.0	1.0	collinear
gene:TraesCS6D02G018500	Chr6D	7551848	7553694	+	7552771	Chr6D	8317550	8319396	-	8318473	1.0	1.0	collinear
gene:TraesCS6D02G018600	Chr6D	7566041	7567941	-	7566991	Chr6D	8303396	8305296	+	8304346	1.0	1.0	collinear
gene:TraesCS6D02G018700	Chr6D	7644605	7650615	+	7647610	Chr6D	8221045	8227055	-	8224050	1.0	1.0	collinear
gene:TraesCS6D02G018800	Chr6D	7651461	7653022	+	7652241	Chr6D	8218638	8220199	-	8219418	1.0	1.0	collinear
gene:TraesCS6D02G018900	Chr6D	7678712	7684957	+	7681834	Chr6D	8180139	8186384	-	8183261	1.0	1.0	collinear
gene:TraesCS6D02G018941	Chr6D	7695431	7698402	+	7696916	Chr6D	8166696	8169667	-	8168181	1.0	1.0	collinear
gene:TraesCS6D02G019000	Chr6D	7718810	7720018	+	7719414	Chr6D	8145080	8146288	-	8145684	1.0	1.0	collinear
gene:TraesCS6D02G019100	Chr6D	7728471	7729774	+	7729122	Chr6D	8135324	8136627	-	8135975	1.0	1.0	collinear
gene:TraesCS6D02G019200	Chr6D	7735095	7740456	+	7737775	Chr6D	8124642	8130003	-	8127322	1.0	1.0	collinear
gene:TraesCS6D02G019300	Chr6D	7747244	7747872	-	7747558	Chr6D	8117716	8118344	+	8118030	1.0	1.0	collinear
gene:TraesCS6D02G019400	Chr6D	7867667	7868245	+	7867956	Chr6D	7997898	7998476	-	7998187	1.0	1.0	collinear
gene:TraesCS6D02G019500	Chr6D	7885667	7887254	+	7886460	Chr6D	7978891	7980478	-	7979684	1.0	0.999	collinear
gene:TraesCS6D02G019600	Chr6D	7899810	7900100	-	7899955	Chr6D	7965847	7966137	+	7965992	1.0	1.0	collinear
gene:TraesCS6D02G019700	Chr6D	7901276	7902433	+	7901854	Chr6D	7963514	7964671	-	7964092	1.0	1.0	collinear
gene:TraesCS6D02G019800	Chr6D	7962501	7963040	+	7962770	Chr6D	7903270	7903809	-	7903539	1.0	1.0	collinear
gene:TraesCS6D02G019900	Chr6D	7979074	7987413	-	7983243	Chr6D	7878746	7887238	+	7882992	1.0	1.0	collinear
gene:TraesCS6D02G020000	Chr6D	7988621	7990040	-	7989330	Chr6D	7876119	7877538	+	7876828	1.0	1.0	collinear
gene:TraesCS6D02G020100	Chr6D	7992042	7994385	-	7993213	Chr6D	7871773	7874116	+	7872944	1.0	1.0	collinear
gene:TraesCS6D02G020200	Chr6D	7996941	7999174	-	7998057	Chr6D	7867144	7869377	+	7868260	1.0	1.0	collinear
gene:TraesCS6D02G020300	Chr6D	8094288	8095744	-	8095016	Chr6D	7753885	7755341	+	7754613	1.0	1.0	collinear
gene:TraesCS6D02G020500	Chr6D	8140449	8141925	+	8141187	Chr6D	7707559	7709035	-	7708297	1.0	1.0	collinear
gene:TraesCS6D02G020600	Chr6D	8144866	8147275	-	8146070	Chr6D	7702209	7704618	+	7703413	1.0	1.0	collinear
gene:TraesCS6D02G020700	Chr6D	8149929	8155961	-	8152945	Chr6D	7693523	7699555	+	7696539	1.0	1.0	collinear
gene:TraesCS6D02G020900	Chr6D	8249927	8250181	-	8250054	Chr6D	7598900	7599154	+	7599027	1.0	1.0	collinear
gene:TraesCS6D02G020800	Chr6D	8249709	8254284	+	8251996	Chr6D	7594797	7599372	-	7597084	1.0	1.0	collinear
gene:TraesCS6D02G021000	Chr6D	8314984	8317878	-	8316431	Chr6D	7527694	7530588	+	7529141	1.0	1.0	collinear
gene:TraesCS6D02G021100	Chr6D	8347338	8349038	-	8348188	Chr6D	7496515	7498215	+	7497365	1.0	1.0	collinear
gene:TraesCS6D02G021200	Chr6D	8384929	8386680	-	8385804	Chr6D	7458248	7459999	+	7459123	1.0	1.0	collinear
gene:TraesCS6D02G021300	Chr6D	8396000	8396506	-	8396253	Chr6D	7448421	7448927	+	7448674	1.0	1.0	collinear
gene:TraesCS6D02G021400	Chr6D	8479315	8479821	-	8479568	Chr6D	7365403	7365909	+	7365656	1.0	1.0	collinear
gene:TraesCS6D02G021500	Chr6D	8541110	8546102	-	8543606	Chr6D	7294144	7299136	+	7296640	1.0	1.0	collinear
gene:TraesCS6D02G021600	Chr6D	8549839	8552867	-	8551353	Chr6D	7287379	7290407	+	7288893	1.0	1.0	collinear
gene:TraesCS6D02G021700	Chr6D	8558440	8561947	-	8560193	Chr6D	7278420	7281927	+	7280173	1.0	1.0	collinear
gene:TraesCS6D02G021800	Chr6D	8561425	8561670	+	8561547	Chr6D	7278697	7278942	-	7278819	1.0	1.0	collinear
gene:TraesCS6D02G021900	Chr6D	8567650	8568312	-	8567981	Chr6D	7272055	7272717	+	7272386	1.0	1.0	collinear
gene:TraesCS6D02G022000	Chr6D	8577767	8579010	-	8578388	Chr6D	7261561	7262804	+	7262182	1.0	1.0	collinear
gene:TraesCS6D02G022100	Chr6D	8655107	8656267	-	8655687	Chr6D	7184903	7186063	+	7185483	1.0	1.0	collinear
gene:TraesCS6D02G022200	Chr6D	8658664	8659818	-	8659241	Chr6D	7181352	7182506	+	7181929	1.0	1.0	collinear
gene:TraesCS6D02G022300	Chr6D	8661722	8668626	-	8665174	Chr6D	7172718	7179448	+	7176083	0.999	0.999	collinear
gene:TraesCS6D02G022400	Chr6D	8670673	8674126	-	8672399	Chr6D	7167218	7170671	+	7168944	1.0	0.999	collinear
gene:TraesCS6D02G022500	Chr6D	8742876	8743678	-	8743277	Chr6D	8377680	8378482	-	8378081	1.0	1.0	collinear
gene:TraesCS6D02G022600	Chr6D	8757973	8758542	-	8758257	Chr6D	8392543	8393112	-	8392827	1.0	1.0	collinear
gene:TraesCS6D02G022700	Chr6D	8787087	8787629	-	8787358	Chr6D	8421643	8422185	-	8421914	1.0	1.0	collinear
gene:TraesCS6D02G022800	Chr6D	8787942	8792585	-	8790263	Chr6D	8422498	8427141	-	8424819	1.0	1.0	collinear
gene:TraesCS6D02G022900	Chr6D	8796683	8801617	+	8799150	Chr6D	8431222	8436156	+	8433689	1.0	0.999	collinear
gene:TraesCS6D02G023000	Chr6D	8802661	8803185	+	8802923	Chr6D	8437045	8437569	+	8437307	1.0	1.0	collinear
gene:TraesCS6D02G023100	Chr6D	8807747	8810151	+	8808949	Chr6D	8442131	8444535	+	8443333	1.0	1.0	collinear
gene:TraesCS6D02G023200	Chr6D	8835099	8837768	-	8836433	Chr6D	8468791	8471463	-	8470127	1.0	0.992	collinear
