gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity	segment
gene:TraesCS7A02G002800	Chr7A	1695250	1700497	+	1697873	Chr7A	3253331	3256879	-	3255105	0.904	0.904	collinear
gene:TraesCS7A02G002900	Chr7A	1702072	1711505	-	1706788	Chr7A	3242323	3251756	+	3247039	1.0	1.0	collinear
gene:TraesCS7A02G003000	Chr7A	1712778	1718449	+	1715613	Chr7A	3235379	3241050	-	3238214	1.0	1.0	collinear
gene:TraesCS7A02G003100	Chr7A	1718979	1724204	-	1721591	Chr7A	3229624	3234849	+	3232236	1.0	1.0	collinear
gene:TraesCS7A02G003200	Chr7A	1742688	1748575	-	1745631	Chr7A	3205563	3211450	+	3208506	1.0	1.0	collinear
gene:TraesCS7A02G003500	Chr7A	1841972	1847563	-	1844767	Chr7A	18094	23685	-	20889	1.0	1.0	collinear
gene:TraesCS7A02G003600	Chr7A	1848902	1852313	-	1850607	Chr7A	25024	28435	-	26729	1.0	1.0	collinear
gene:TraesCS7A02G003700	Chr7A	1856666	1859059	+	1857862	Chr7A	32548	34941	+	33744	1.0	1.0	collinear
gene:TraesCS7A02G003800	Chr7A	1859674	1863710	-	1861692	Chr7A	35556	39592	-	37574	1.0	0.998	collinear
gene:TraesCS7A02G003900	Chr7A	1921361	1926772	+	1924066	Chr7A	93231	98642	+	95936	1.0	1.0	collinear
gene:TraesCS7A02G004000	Chr7A	1982279	1991986	+	1987132	Chr7A	160192	169899	+	165045	1.0	1.0	collinear
gene:TraesCS7A02G004100	Chr7A	1992593	2002774	-	1997683	Chr7A	170506	180385	-	175445	1.0	0.998	collinear
gene:TraesCS7A02G004193	Chr7A	2077916	2079264	+	2078590	Chr7A	259875	261223	+	260549	1.0	1.0	collinear
gene:TraesCS7A02G004200	Chr7A	2092701	2096765	+	2094733	Chr7A	274850	278776	+	276813	0.999	0.995	collinear
gene:TraesCS7A02G004300	Chr7A	2114215	2118840	-	2116527	Chr7A	294825	299450	-	297137	1.0	0.999	collinear
gene:TraesCS7A02G004400	Chr7A	2551358	2554208	-	2552783	Chr7A	3107127	3109977	+	3108552	1.0	1.0	collinear
gene:TraesCS7A02G004500	Chr7A	2570532	2581371	+	2575951	Chr7A	3079824	3090803	-	3085313	1.0	1.0	collinear
gene:TraesCS7A02G004700	Chr7A	2604148	2604504	+	2604326	Chr7A	3057025	3057381	-	3057203	1.0	0.997	collinear
gene:TraesCS7A02G004600	Chr7A	2603594	2605592	-	2604593	Chr7A	3055937	3057935	+	3056936	1.0	0.999	collinear
gene:TraesCS7A02G004800	Chr7A	2607043	2608815	-	2607929	Chr7A	3052714	3054486	+	3053600	1.0	0.999	collinear
gene:TraesCS7A02G004900	Chr7A	2673772	2678182	+	2675977	Chr7A	2982950	2987360	-	2985155	1.0	1.0	collinear
gene:TraesCS7A02G005000	Chr7A	2681858	2688535	-	2685196	Chr7A	2972594	2979271	+	2975932	1.0	1.0	collinear
gene:TraesCS7A02G005100	Chr7A	2693834	2700660	-	2697247	Chr7A	2960663	2967489	+	2964076	1.0	1.0	collinear
gene:TraesCS7A02G005200	Chr7A	2714588	2719413	+	2717000	Chr7A	2942074	2946894	-	2944484	0.998	0.998	collinear
gene:TraesCS7A02G005300	Chr7A	2742421	2747119	+	2744770	Chr7A	2914612	2919310	-	2916961	1.0	0.999	collinear
gene:TraesCS7A02G005400	Chr7A	2763151	2766547	+	2764849	Chr7A	2895186	2898582	-	2896884	1.0	1.0	collinear
gene:TraesCS7A02G005500	Chr7A	2773425	2774873	+	2774149	Chr7A	2886839	2888287	-	2887563	1.0	1.0	collinear
gene:TraesCS7A02G005600	Chr7A	2798509	2805965	-	2802237	Chr7A	2855973	2863351	+	2859662	1.0	1.0	collinear
gene:TraesCS7A02G005632	Chr7A	2810372	2811720	+	2811046	Chr7A	2850228	2851576	-	2850902	1.0	1.0	collinear
gene:TraesCS7A02G005700	Chr7A	2826625	2830659	+	2828642	Chr7A	2831233	2835323	-	2833278	1.0	0.973	collinear
gene:TraesCS7A02G005800	Chr7A	2848455	2851235	-	2849845	Chr7A	2810078	2812858	+	2811468	1.0	0.999	collinear
gene:TraesCS7A02G005900	Chr7A	2858951	2863772	+	2861361	Chr7A	2796964	2801785	-	2799374	1.0	1.0	collinear
gene:TraesCS7A02G006000	Chr7A	2868936	2871636	+	2870286	Chr7A	2789101	2791801	-	2790451	1.0	1.0	collinear
gene:TraesCS7A02G006100	Chr7A	2939734	2940930	+	2940332	Chr7A	2720588	2721784	-	2721186	1.0	1.0	collinear
gene:TraesCS7A02G006200	Chr7A	2999763	3005170	-	3002466	Chr7A	2657088	2662495	+	2659791	1.0	1.0	collinear
gene:TraesCS7A02G006300	Chr7A	3007780	3011557	+	3009668	Chr7A	2650701	2654478	-	2652589	1.0	0.998	collinear
gene:TraesCS7A02G006400	Chr7A	3138238	3141576	+	3139907	Chr7A	2520955	2524293	-	2522624	1.0	1.0	collinear
gene:TraesCS7A02G006500	Chr7A	3151917	3156052	-	3153984	Chr7A	2506479	2510616	+	2508547	1.0	0.999	collinear
gene:TraesCS7A02G006600	Chr7A	3204072	3209269	-	3206670	Chr7A	2453874	2459072	+	2456473	1.0	0.999	collinear
gene:TraesCS7A02G006800	Chr7A	3268204	3269253	+	3268728	Chr7A	2393776	2394825	-	2394300	1.0	1.0	collinear
gene:TraesCS7A02G006900	Chr7A	3273279	3295150	+	3284214	Chr7A	2363029	2385318	-	2374173	0.999	0.975	collinear
gene:TraesCS7A02G007200	Chr7A	3311242	3314974	+	3313108	Chr7A	2349568	2353300	-	2351434	1.0	1.0	collinear
gene:TraesCS7A02G007300	Chr7A	3322584	3324647	-	3323615	Chr7A	2339928	2341991	+	2340959	1.0	1.0	collinear
gene:TraesCS7A02G007400	Chr7A	3379058	3383784	+	3381421	Chr7A	2281115	2285825	-	2283470	0.99	0.985	collinear
gene:TraesCS7A02G007500	Chr7A	3411625	3416122	+	3413873	Chr7A	2248954	2253451	-	2251202	1.0	1.0	collinear
gene:TraesCS7A02G007600	Chr7A	3423395	3432800	-	3428097	Chr7A	2232371	2241776	+	2237073	1.0	1.0	collinear
gene:TraesCS7A02G007800	Chr7A	3542397	3543917	-	3543157	Chr7A	2121000	2122520	+	2121760	1.0	1.0	collinear
gene:TraesCS7A02G007882	Chr7A	3570736	3573905	-	3572320	Chr7A	2090878	2094047	+	2092462	1.0	1.0	collinear
gene:TraesCS7A02G007900	Chr7A	3580873	3585505	+	3583189	Chr7A	2079278	2083910	-	2081594	1.0	1.0	collinear
gene:TraesCS7A02G008100	Chr7A	3627362	3634829	-	3631095	Chr7A	2030536	2038003	+	2034269	1.0	1.0	collinear
gene:TraesCS7A02G008300	Chr7A	3779199	3783131	+	3781165	Chr7A	1883612	1887546	-	1885579	1.0	0.999	collinear
gene:TraesCS7A02G008400	Chr7A	3803493	3807856	-	3805674	Chr7A	1858489	1862563	+	1860526	0.942	0.933	collinear
gene:TraesCS7A02G008500	Chr7A	3839735	3844561	-	3842148	Chr7A	1839129	1843955	+	1841542	0.999	0.993	collinear
gene:TraesCS7A02G008600	Chr7A	3845648	3850869	-	3848258	Chr7A	1832827	1838041	+	1835434	0.996	0.993	collinear
gene:TraesCS7A02G008700	Chr7A	3851015	3853082	+	3852048	Chr7A	1830603	1832681	-	1831642	1.0	0.996	collinear
gene:TraesCS7A02G008800	Chr7A	3858931	3862202	-	3860566	Chr7A	1821315	1824811	+	1823063	1.0	0.997	collinear
gene:TraesCS7A02G008900	Chr7A	3906483	3911596	-	3909039	Chr7A	1771895	1777139	+	1774517	0.994	0.992	collinear
gene:TraesCS7A02G009000	Chr7A	3977784	3978104	+	3977944	Chr7A	1711894	1712214	-	1712054	1.0	0.996	collinear
gene:TraesCS7A02G009100	Chr7A	3982822	3986635	-	3984728	Chr7A	1703567	1707379	+	1705473	1.0	0.992	collinear
gene:TraesCS7A02G009200	Chr7A	4014507	4017160	-	4015833	Chr7A	1669261	1671911	+	1670586	0.998	0.983	collinear
gene:TraesCS7A02G009300	Chr7A	4020726	4021894	+	4021310	Chr7A	1664536	1665702	-	1665119	1.0	0.987	collinear
gene:TraesCS7A02G009400	Chr7A	4067455	4072522	-	4069988	Chr7A	1642851	1647910	+	1645380	0.999	0.99	collinear
gene:TraesCS7A02G009500	Chr7A	4206019	4209108	-	4207563	Chr7A	1554804	1557851	+	1556327	0.998	0.99	collinear
gene:TraesCS7A02G009600	Chr7A	4251676	4255084	-	4253380	Chr7A	1534083	1537431	+	1535757	0.999	0.991	collinear
gene:TraesCS7A02G009700	Chr7A	4327689	4330356	-	4329022	Chr7A	1475559	1478227	+	1476893	1.0	0.987	collinear
gene:TraesCS7A02G009800	Chr7A	4429532	4435570	-	4432551	Chr7A	1368405	1372310	+	1370357	0.977	0.974	collinear
gene:TraesCS7A02G009900	Chr7A	4472189	4483221	-	4477705	Chr7A	1325947	1335521	+	1330734	0.98	0.978	collinear
gene:TraesCS7A02G010000	Chr7A	4528469	4531271	-	4529870	Chr7A	1127305	1130033	+	1128669	1.0	0.993	collinear
gene:TraesCS7A02G010100	Chr7A	4555704	4559858	-	4557781	Chr7A	1098589	1103219	+	1100904	0.999	0.995	collinear
gene:TraesCS7A02G010200	Chr7A	4625252	4629547	+	4627399	Chr7A	1010819	1015071	-	1012945	0.982	0.972	collinear
gene:TraesCS7A02G010300	Chr7A	4685333	4687935	-	4686634	Chr7A	928909	931439	+	930174	0.965	0.963	collinear
gene:TraesCS7A02G010400	Chr7A	4742410	4745345	+	4743877	Chr7A	854597	857529	-	856063	0.995	0.983	collinear
gene:TraesCS7A02G010600	Chr7A	4763894	4767227	+	4765560	Chr7A	831606	834947	-	833276	1.0	0.955	collinear
gene:TraesCS7A02G010800	Chr7A	4891028	4897792	+	4894410	Chr7A	775566	781894	-	778730	0.926	0.901	collinear
gene:TraesCS7A02G013200	Chr7A	5795181	5796294	+	5795737	Chr7A	4834044	4835157	+	4834600	1.0	0.991	collinear
gene:TraesCS7A02G013300	Chr7A	5910601	5911795	+	5911198	Chr7A	5095423	5096617	-	5096020	1.0	0.996	collinear
gene:TraesCS7A02G013400	Chr7A	6096469	6102394	+	6099431	Chr7A	5128459	5134418	+	5131438	1.0	0.976	collinear
gene:TraesCS7A02G013500	Chr7A	6132433	6133554	-	6132993	Chr7A	5154217	5155339	-	5154778	1.0	0.978	collinear
gene:TraesCS7A02G014000	Chr7A	6325342	6328861	-	6327101	Chr7A	5410515	5414033	-	5412274	1.0	0.996	collinear
gene:TraesCS7A02G014100	Chr7A	6330481	6333318	+	6331899	Chr7A	5415654	5418501	+	5417077	1.0	0.998	collinear
gene:TraesCS7A02G014200	Chr7A	6334277	6338101	-	6336189	Chr7A	5419460	5423274	-	5421367	0.995	0.982	collinear
gene:TraesCS7A02G014600	Chr7A	6495347	6500530	-	6497938	Chr7A	5580012	5585179	-	5582595	0.992	0.98	collinear
gene:TraesCS7A02G014700	Chr7A	6503047	6509696	+	6506371	Chr7A	5595940	5602390	+	5599165	0.992	0.938	collinear
gene:TraesCS7A02G015000	Chr7A	6535850	6544814	-	6540332	Chr7A	5636570	5645699	-	5641134	0.995	0.983	collinear
gene:TraesCS7A02G015100	Chr7A	6595334	6598800	+	6597067	Chr7A	5657029	5660497	+	5658763	1.0	0.987	collinear
gene:TraesCS7A02G015800	Chr7A	6768806	6776212	+	6772509	Chr7A	5612712	5615648	-	5614180	1.0	0.927	collinear
gene:TraesCS7A02G015900	Chr7A	6802504	6803997	+	6803250	Chr7A	5864513	5866021	+	5865267	0.997	0.966	collinear
gene:TraesCS7A02G016000	Chr7A	6845713	6849482	-	6847597	Chr7A	5878662	5882436	-	5880549	0.989	0.982	collinear
gene:TraesCS7A02G016100	Chr7A	6863811	6867372	+	6865591	Chr7A	5951704	5955263	+	5953483	1.0	0.988	collinear
gene:TraesCS7A02G016200	Chr7A	6882679	6884497	+	6883588	Chr7A	5967274	5969081	+	5968177	0.993	0.962	collinear
gene:TraesCS7A02G016400	Chr7A	7065034	7066634	+	7065834	Chr7A	6401226	6402903	+	6402064	0.995	0.924	collinear
gene:TraesCS7A02G017400	Chr7A	7583834	7586155	-	7584994	Chr7A	6603601	6605781	-	6604691	0.99	0.952	collinear
gene:TraesCS7A02G017500	Chr7A	7586504	7592996	-	7589750	Chr7A	6606130	6612609	-	6609369	0.996	0.994	collinear
gene:TraesCS7A02G017600	Chr7A	7593222	7597690	+	7595456	Chr7A	6613484	6617617	+	6615550	0.94	0.903	collinear
gene:TraesCS7A02G017700	Chr7A	7598040	7600527	+	7599283	Chr7A	6617895	6620402	+	6619148	0.976	0.927	collinear
gene:TraesCS7A02G017800	Chr7A	7628704	7630503	+	7629603	Chr7A	6625111	6626928	+	6626019	0.991	0.926	collinear
gene:TraesCS7A02G017900	Chr7A	7634073	7635412	+	7634742	Chr7A	6630414	6631748	+	6631081	0.981	0.934	collinear
gene:TraesCS7A02G018200	Chr7A	7727287	7730698	-	7728992	Chr7A	6683171	6686634	-	6684902	0.987	0.98	collinear
gene:TraesCS7A02G018300	Chr7A	7765603	7768738	+	7767170	Chr7A	6725372	6728507	+	6726939	1.0	0.987	collinear
gene:TraesCS7A02G018400	Chr7A	7772601	7774409	-	7773505	Chr7A	6734250	6736065	-	6735157	0.983	0.946	collinear
gene:TraesCS7A02G018500	Chr7A	7817259	7818638	+	7817948	Chr7A	6758503	6759832	+	6759167	1.0	0.989	collinear
gene:TraesCS7A02G018600	Chr7A	7824637	7826473	+	7825555	Chr7A	6765853	6767688	+	6766770	1.0	0.996	collinear
gene:TraesCS7A02G018900	Chr7A	7877859	7878029	+	7877944	Chr7A	6800718	6800888	+	6800803	1.0	0.994	collinear
gene:TraesCS7A02G019100	Chr7A	7912911	7913099	+	7913005	Chr7A	6842623	6842811	+	6842717	1.0	0.978	collinear
gene:TraesCS7A02G019000	Chr7A	7912502	7915519	-	7914010	Chr7A	6842213	6845258	-	6843735	0.996	0.98	collinear
gene:TraesCS7A02G019200	Chr7A	7918966	7921551	+	7920258	Chr7A	6865898	6868483	+	6867190	1.0	0.997	collinear
gene:TraesCS7A02G019300	Chr7A	7934137	7934984	-	7934560	Chr7A	6885228	6886075	-	6885651	1.0	0.993	collinear
gene:TraesCS7A02G019400	Chr7A	7936758	7939018	+	7937888	Chr7A	6887876	6890484	+	6889180	0.991	0.984	collinear
gene:TraesCS7A02G020100	Chr7A	8251456	8256984	-	8254220	Chr7A	6941852	6947380	-	6944616	1.0	0.997	collinear
gene:TraesCS7A02G020200	Chr7A	8258531	8262673	-	8260602	Chr7A	6948852	6953035	-	6950943	0.994	0.976	collinear
gene:TraesCS7A02G020300	Chr7A	8263242	8266242	-	8264742	Chr7A	6953595	6956597	-	6955096	1.0	0.992	collinear
gene:TraesCS7A02G020400	Chr7A	8371523	8373717	+	8372620	Chr7A	7078447	7080612	+	7079529	0.983	0.98	collinear
gene:TraesCS7A02G020500	Chr7A	8373731	8376623	-	8375177	Chr7A	7080619	7083406	-	7082012	0.913	0.909	collinear
gene:TraesCS7A02G020600	Chr7A	8381127	8383458	+	8382292	Chr7A	7088026	7090417	+	7089221	0.999	0.995	collinear
gene:TraesCS7A02G020700	Chr7A	8403648	8404295	-	8403971	Chr7A	7110180	7110827	-	7110503	1.0	0.996	collinear
gene:TraesCS7A02G020900	Chr7A	8529069	8530698	+	8529883	Chr7A	7204157	7205786	+	7204971	1.0	0.995	collinear
gene:TraesCS7A02G021000	Chr7A	8548646	8550031	+	8549338	Chr7A	7225404	7226789	+	7226096	1.0	0.996	collinear
gene:TraesCS7A02G021058	Chr7A	8590273	8592383	+	8591328	Chr7A	7238422	7240531	+	7239476	0.999	0.994	collinear
gene:TraesCS7A02G022200	Chr7A	8884470	8885835	+	8885152	Chr7A	7640038	7641423	+	7640730	0.988	0.934	collinear
gene:TraesCS7A02G022300	Chr7A	8889147	8890928	-	8890037	Chr7A	7645072	7646852	-	7645962	0.999	0.975	collinear
gene:TraesCS7A02G022500	Chr7A	8895256	8899379	-	8897317	Chr7A	7720182	7724325	-	7722253	0.99	0.981	collinear
gene:TraesCS7A02G022600	Chr7A	8914366	8917369	+	8915867	Chr7A	7739330	7742326	+	7740828	1.0	0.994	collinear
gene:TraesCS7A02G022700	Chr7A	8931899	8938966	-	8935432	Chr7A	7757499	7762664	-	7760081	0.998	0.928	collinear
gene:TraesCS7A02G022900	Chr7A	9007919	9011947	+	9009933	Chr7A	7838590	7841401	+	7839995	0.981	0.976	collinear
gene:TraesCS7A02G023000	Chr7A	9012103	9014468	+	9013285	Chr7A	7841598	7843034	+	7842316	0.996	0.989	collinear
gene:TraesCS7A02G023100	Chr7A	9108309	9110338	-	9109323	Chr7A	7925950	7927979	-	7926964	1.0	0.993	collinear
gene:TraesCS7A02G023142	Chr7A	9158546	9159031	-	9158788	Chr7A	8006593	8007078	-	8006835	1.0	0.987	collinear
gene:TraesCS7A02G023200	Chr7A	9262658	9263762	-	9263210	Chr7A	8548802	8549900	-	8549351	0.988	0.935	collinear
gene:TraesCS7A02G023600	Chr7A	9364144	9364776	+	9364460	Chr7A	8025808	8026446	+	8026127	1.0	0.948	collinear
gene:TraesCS7A02G023900	Chr7A	9486884	9488211	+	9487547	Chr7A	8637144	8638471	+	8637807	1.0	0.994	collinear
gene:TraesCS7A02G024050	Chr7A	9523863	9525032	-	9524447	Chr7A	8688371	8689539	-	8688955	0.999	0.988	collinear
gene:TraesCS7A02G024100	Chr7A	9570457	9579286	-	9574871	Chr7A	8694886	8704331	-	8699608	1.0	0.968	collinear
gene:TraesCS7A02G024225	Chr7A	9632796	9633251	-	9633023	Chr7A	8704442	8704897	-	8704669	1.0	0.993	collinear
gene:TraesCS7A02G024274	Chr7A	9661445	9666243	+	9663844	Chr7A	8727650	8732422	+	8730036	0.994	0.987	collinear
gene:TraesCS7A02G024300	Chr7A	9682564	9683373	-	9682968	Chr7A	8750204	8751013	-	8750608	1.0	0.992	collinear
gene:TraesCS7A02G024400	Chr7A	9687197	9688109	-	9687653	Chr7A	8755196	8756108	-	8755652	1.0	0.998	collinear
gene:TraesCS7A02G024500	Chr7A	9688722	9694491	-	9691606	Chr7A	8759286	8765088	-	8762187	1.0	0.991	collinear
gene:TraesCS7A02G024600	Chr7A	9719138	9720574	-	9719856	Chr7A	8770376	8771753	-	8771064	0.948	0.915	collinear
gene:TraesCS7A02G024800	Chr7A	9751973	9753961	+	9752967	Chr7A	8813850	8815836	+	8814843	1.0	0.997	collinear
gene:TraesCS7A02G024900	Chr7A	9754538	9756808	+	9755673	Chr7A	8816413	8818683	+	8817548	0.999	0.993	collinear
gene:TraesCS7A02G025000	Chr7A	9756977	9757735	+	9757356	Chr7A	8818852	8819610	+	8819231	1.0	0.992	collinear
gene:TraesCS7A02G025100	Chr7A	9997094	9998219	+	9997656	Chr7A	9058896	9060021	+	9059458	1.0	1.0	collinear
gene:TraesCS7A02G025200	Chr7A	10016989	10017809	+	10017399	Chr7A	9078767	9079587	+	9079177	1.0	1.0	collinear
gene:TraesCS7A02G025400	Chr7A	10083381	10083869	+	10083625	Chr7A	9158195	9158683	+	9158439	1.0	1.0	collinear
gene:TraesCS7A02G025500	Chr7A	10090817	10092055	-	10091436	Chr7A	9165468	9166706	-	9166087	1.0	0.999	collinear
gene:TraesCS7A02G025600	Chr7A	10156649	10157671	-	10157160	Chr7A	9217563	9218585	-	9218074	1.0	0.998	collinear
gene:TraesCS7A02G025700	Chr7A	10168765	10169958	-	10169361	Chr7A	9229802	9230995	-	9230398	1.0	0.999	collinear
gene:TraesCS7A02G025800	Chr7A	10191642	10196597	+	10194119	Chr7A	9244006	9248966	+	9246486	1.0	0.997	collinear
gene:TraesCS7A02G025900	Chr7A	10252032	10256131	-	10254081	Chr7A	9330939	9335038	-	9332988	1.0	0.998	collinear
gene:TraesCS7A02G026100	Chr7A	10357487	10358891	-	10358189	Chr7A	9476207	9477611	-	9476909	1.0	0.972	collinear
gene:TraesCS7A02G026200	Chr7A	10380433	10381519	+	10380976	Chr7A	9854333	9855406	+	9854869	0.99	0.918	collinear
gene:TraesCS7A02G026400	Chr7A	10619635	10626123	-	10622879	Chr7A	9650997	9658074	-	9654535	1.0	0.996	collinear
gene:TraesCS7A02G026500	Chr7A	10627554	10628096	-	10627825	Chr7A	9659504	9660046	-	9659775	1.0	1.0	collinear
gene:TraesCS7A02G026800	Chr7A	10646917	10647141	-	10647029	Chr7A	9665512	9665736	-	9665624	1.0	1.0	collinear
gene:TraesCS7A02G026900	Chr7A	10849564	10856201	+	10852882	Chr7A	9866774	9873419	+	9870096	0.999	0.992	collinear
gene:TraesCS7A02G027000	Chr7A	10855484	10862014	-	10858749	Chr7A	9872704	9879235	-	9875969	0.999	0.998	collinear
gene:TraesCS7A02G027100	Chr7A	10884451	10885595	+	10885023	Chr7A	9901584	9902730	+	9902157	1.0	0.996	collinear
gene:TraesCS7A02G027200	Chr7A	10904946	10907266	-	10906106	Chr7A	9921992	9924318	-	9923155	1.0	0.992	collinear
gene:TraesCS7A02G027300	Chr7A	10907787	10913023	-	10910405	Chr7A	9924839	9930072	-	9927455	0.998	0.997	collinear
gene:TraesCS7A02G027400	Chr7A	10979662	10980717	-	10980189	Chr7A	9996397	9997452	-	9996924	1.0	0.995	collinear
gene:TraesCS7A02G027600	Chr7A	11052777	11054056	-	11053416	Chr7A	10060089	10061345	-	10060717	0.981	0.955	collinear
gene:TraesCS7A02G027700	Chr7A	11084872	11088792	+	11086832	Chr7A	10091732	10095652	+	10093692	1.0	0.999	collinear
gene:TraesCS7A02G027800	Chr7A	11091491	11101081	+	11096286	Chr7A	10098353	10107944	+	10103148	1.0	0.995	collinear
gene:TraesCS7A02G027900	Chr7A	11102010	11105277	-	11103643	Chr7A	10108876	10112136	-	10110506	0.993	0.992	collinear
gene:TraesCS7A02G028000	Chr7A	11227193	11230549	-	11228871	Chr7A	10201280	10204629	-	10202954	0.994	0.987	collinear
gene:TraesCS7A02G028100	Chr7A	11265568	11266179	+	11265873	Chr7A	10234261	10234872	+	10234566	1.0	0.998	collinear
gene:TraesCS7A02G028200	Chr7A	11310916	11311786	-	11311351	Chr7A	10266904	10267784	-	10267344	1.0	0.97	collinear
gene:TraesCS7A02G029600	Chr7A	12095883	12100373	+	12098128	Chr7A	10579443	10583941	+	10581692	1.0	0.999	collinear
gene:TraesCS7A02G029700	Chr7A	12115497	12118204	-	12116850	Chr7A	10599926	10602212	-	10601069	1.0	0.982	collinear
gene:TraesCS7A02G029800	Chr7A	12127659	12128009	+	12127834	Chr7A	10611958	10612308	+	10612133	1.0	0.974	collinear
gene:TraesCS7A02G029900	Chr7A	12176298	12180547	+	12178422	Chr7A	10632082	10636374	+	10634228	1.0	0.997	collinear
gene:TraesCS7A02G030000	Chr7A	12181435	12182283	+	12181859	Chr7A	10637263	10638111	+	10637687	1.0	0.998	collinear
gene:TraesCS7A02G030100	Chr7A	12198019	12202295	-	12200157	Chr7A	10654056	10658333	-	10656194	1.0	0.993	collinear
gene:TraesCS7A02G030200	Chr7A	12216754	12217356	+	12217055	Chr7A	10672913	10673515	+	10673214	1.0	0.995	collinear
gene:TraesCS7A02G030400	Chr7A	12309107	12311318	-	12310212	Chr7A	10763172	10765383	-	10764277	1.0	1.0	collinear
gene:TraesCS7A02G030500	Chr7A	12399795	12422324	+	12411059	Chr7A	10839814	10862544	+	10851179	1.0	0.998	collinear
gene:TraesCS7A02G030600	Chr7A	12428050	12429685	-	12428867	Chr7A	10868423	10870058	-	10869240	1.0	1.0	collinear
gene:TraesCS7A02G030700	Chr7A	12453759	12455343	-	12454551	Chr7A	10888451	10890057	-	10889254	0.999	0.992	collinear
gene:TraesCS7A02G030800	Chr7A	12651331	12652819	-	12652075	Chr7A	11069985	11071473	-	11070729	1.0	1.0	collinear
gene:TraesCS7A02G030900	Chr7A	12756305	12760296	-	12758300	Chr7A	11242627	11246617	-	11244622	1.0	0.999	collinear
gene:TraesCS7A02G031000	Chr7A	12809300	12814061	-	12811680	Chr7A	11310987	11315716	-	11313351	1.0	0.992	collinear
gene:TraesCS7A02G031100	Chr7A	12907759	12911699	+	12909729	Chr7A	11396873	11400775	+	11398824	0.995	0.992	collinear
gene:TraesCS7A02G031300	Chr7A	13090803	13094176	+	13092489	Chr7A	11586154	11589527	+	11587840	1.0	0.998	collinear
gene:TraesCS7A02G031400	Chr7A	13100401	13106973	-	13103687	Chr7A	11595623	11601897	-	11598760	0.95	0.946	collinear
