gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity	segment
gene:TraesCS2A03G0019000	Chr2A	5489200	5490729	+	5489964	Chr2A	1564525	1566054	+	1565289	1.0	0.993	collinear
gene:TraesCS2A03G0019100	Chr2A	5493286	5494806	+	5494046	Chr2A	1568617	1570137	+	1569377	1.0	0.996	collinear
gene:TraesCS2A03G0019500	Chr2A	5605896	5606282	-	5606089	Chr2A	1663383	1663769	-	1663576	1.0	0.997	collinear
gene:TraesCS2A03G0019600	Chr2A	5610271	5613461	+	5611866	Chr2A	1667756	1670964	+	1669360	1.0	0.987	collinear
gene:TraesCS2A03G0020500	Chr2A	5645108	5647672	+	5646390	Chr2A	1709879	1712443	+	1711161	1.0	0.989	collinear
gene:TraesCS2A03G0020400	Chr2A	5645051	5651749	-	5648400	Chr2A	1709822	1716548	-	1713185	1.0	0.987	collinear
gene:TraesCS2A03G0020600	Chr2A	5667099	5668799	+	5667949	Chr2A	1731892	1733592	+	1732742	1.0	1.0	collinear
gene:TraesCS2A03G0020900	Chr2A	5684343	5694560	-	5689451	Chr2A	1750085	1760299	-	1755192	1.0	1.0	collinear
gene:TraesCS2A03G0021000	Chr2A	5698584	5706806	-	5702695	Chr2A	1764324	1772546	-	1768435	1.0	1.0	collinear
gene:TraesCS2A03G0021100	Chr2A	5712649	5714816	-	5713732	Chr2A	1778389	1780556	-	1779472	1.0	0.999	collinear
gene:TraesCS2A03G0021200	Chr2A	5754939	5780303	-	5767621	Chr2A	1820684	1855312	-	1837998	1.0	1.0	collinear
gene:TraesCS2A03G0021300	Chr2A	5804106	5804940	+	5804523	Chr2A	1878925	1879759	+	1879342	1.0	1.0	collinear
gene:TraesCS2A03G0021400	Chr2A	5808896	5812466	+	5810681	Chr2A	1883902	1887472	+	1885687	1.0	0.999	collinear
gene:TraesCS2A03G0021500	Chr2A	5814388	5817627	-	5816007	Chr2A	1889123	1892362	-	1890742	1.0	1.0	collinear
gene:TraesCS2A03G0022500	Chr2A	5886612	5890406	+	5888509	Chr2A	1983412	1987206	+	1985309	1.0	1.0	collinear
gene:TraesCS2A03G0022600	Chr2A	5891657	5893543	+	5892600	Chr2A	1988457	1990343	+	1989400	1.0	1.0	collinear
gene:TraesCS2A03G0022700	Chr2A	5895383	5896564	-	5895973	Chr2A	1992183	1993364	-	1992773	1.0	1.0	collinear
gene:TraesCS2A03G0023000	Chr2A	5932292	5938044	+	5935168	Chr2A	2029303	2035055	+	2032179	1.0	0.999	collinear
gene:TraesCS2A03G0023100	Chr2A	5940835	5942579	+	5941707	Chr2A	2037846	2039590	+	2038718	1.0	0.999	collinear
gene:TraesCS2A03G0023300	Chr2A	5961203	5961799	+	5961501	Chr2A	2066360	2066956	+	2066658	1.0	0.974	collinear
gene:TraesCS2A03G0023500	Chr2A	5985018	5989964	+	5987491	Chr2A	2101836	2106824	+	2104330	1.0	0.985	collinear
gene:TraesCS2A03G0023600	Chr2A	6008156	6012012	+	6010084	Chr2A	2192068	2196531	+	2194299	1.0	0.995	collinear
gene:TraesCS2A03G0023700	Chr2A	6014763	6019662	-	6017212	Chr2A	2199280	2204213	-	2201746	0.998	0.998	collinear
gene:TraesCS2A03G0023800	Chr2A	6027070	6029051	+	6028060	Chr2A	2220338	2222318	+	2221328	1.0	0.996	collinear
gene:TraesCS2A03G0024000	Chr2A	6056904	6060844	+	6058874	Chr2A	2245809	2249749	+	2247779	1.0	0.997	collinear
gene:TraesCS2A03G0024100	Chr2A	6062525	6068056	-	6065290	Chr2A	2251431	2257020	-	2254225	1.0	0.997	collinear
gene:TraesCS2A03G0024200	Chr2A	6138096	6140667	-	6139381	Chr2A	2322810	2325381	-	2324095	1.0	0.997	collinear
gene:TraesCS2A03G0024300	Chr2A	6156288	6160615	-	6158451	Chr2A	2340929	2345256	-	2343092	1.0	1.0	collinear
gene:TraesCS2A03G0024600	Chr2A	6195422	6196652	-	6196037	Chr2A	2381863	2383093	-	2382478	1.0	1.0	collinear
gene:TraesCS2A03G0024800	Chr2A	6209975	6210762	+	6210368	Chr2A	2396618	2397405	+	2397011	1.0	1.0	collinear
gene:TraesCS2A03G0025200	Chr2A	6489819	6490277	-	6490048	Chr2A	2594184	2594642	-	2594413	1.0	1.0	collinear
gene:TraesCS2A03G0025400	Chr2A	6543800	6547989	+	6545894	Chr2A	2723915	2728104	+	2726009	1.0	1.0	collinear
gene:TraesCS2A03G0025700	Chr2A	6601068	6601526	+	6601297	Chr2A	2780531	2780989	+	2780760	1.0	1.0	collinear
gene:TraesCS2A03G0026200	Chr2A	6713541	6720750	-	6717145	Chr2A	2925719	2932928	-	2929323	1.0	1.0	collinear
gene:TraesCS2A03G0026500	Chr2A	6833898	6836259	+	6835078	Chr2A	3045692	3048052	+	3046872	1.0	1.0	collinear
gene:TraesCS2A03G0026800	Chr2A	6847261	6865735	+	6856498	Chr2A	3058863	3078047	+	3068455	1.0	1.0	collinear
gene:TraesCS2A03G0027000	Chr2A	6870963	6874446	+	6872704	Chr2A	3083275	3086758	+	3085016	1.0	1.0	collinear
gene:TraesCS2A03G0027200	Chr2A	6876280	6885119	-	6880699	Chr2A	3088592	3097430	-	3093011	1.0	1.0	collinear
gene:TraesCS2A03G0027300	Chr2A	6891123	6896277	+	6893700	Chr2A	3103434	3109048	+	3106241	1.0	1.0	collinear
gene:TraesCS2A03G0027400	Chr2A	6897295	6903634	+	6900464	Chr2A	3110066	3116033	+	3113049	1.0	1.0	collinear
gene:TraesCS2A03G0027500	Chr2A	6904995	6909268	-	6907131	Chr2A	3117396	3121669	-	3119532	1.0	1.0	collinear
gene:TraesCS2A03G0027900	Chr2A	7114869	7118510	+	7116689	Chr2A	3331998	3335639	+	3333818	1.0	1.0	collinear
gene:TraesCS2A03G0028400	Chr2A	7216325	7216822	-	7216573	Chr2A	3433455	3433952	-	3433703	1.0	1.0	collinear
gene:TraesCS2A03G0028800	Chr2A	7233754	7237627	+	7235690	Chr2A	3450859	3454732	+	3452795	1.0	1.0	collinear
gene:TraesCS2A03G0029000	Chr2A	7328862	7329442	-	7329152	Chr2A	3547278	3547858	-	3547568	1.0	1.0	collinear
gene:TraesCS2A03G0029100	Chr2A	7406482	7410268	-	7408375	Chr2A	3624931	3628717	-	3626824	1.0	1.0	collinear
gene:TraesCS2A03G0029200	Chr2A	7448913	7452453	-	7450683	Chr2A	3667361	3670901	-	3669131	1.0	1.0	collinear
gene:TraesCS2A03G0029500	Chr2A	7555929	7559228	+	7557578	Chr2A	3775086	3778385	+	3776735	1.0	1.0	collinear
gene:TraesCS2A03G0029600	Chr2A	7563339	7564570	-	7563954	Chr2A	3782496	3783727	-	3783111	1.0	1.0	collinear
gene:TraesCS2A03G0029700	Chr2A	7569124	7569672	-	7569398	Chr2A	3788282	3788830	-	3788556	1.0	1.0	collinear
gene:TraesCS2A03G0029800	Chr2A	7574152	7575954	+	7575053	Chr2A	3793314	3795117	+	3794215	1.0	1.0	collinear
gene:TraesCS2A03G0029900	Chr2A	7585507	7588045	-	7586776	Chr2A	3804679	3807217	-	3805948	1.0	1.0	collinear
gene:TraesCS2A03G0030000	Chr2A	7594702	7595382	+	7595042	Chr2A	3813874	3814554	+	3814214	1.0	1.0	collinear
gene:TraesCS2A03G0030200	Chr2A	7598011	7601005	+	7599508	Chr2A	3817181	3820175	+	3818678	1.0	1.0	collinear
gene:TraesCS2A03G0030500	Chr2A	7611561	7614909	-	7613235	Chr2A	3830571	3833919	-	3832245	1.0	1.0	collinear
gene:TraesCS2A03G0030600	Chr2A	7629304	7633851	+	7631577	Chr2A	3848313	3852860	+	3850586	1.0	1.0	collinear
gene:TraesCS2A03G0030800	Chr2A	7703695	7706561	-	7705128	Chr2A	3917711	3920577	-	3919144	1.0	1.0	collinear
gene:TraesCS2A03G0030900	Chr2A	7708277	7709952	-	7709114	Chr2A	3922293	3923968	-	3923130	1.0	1.0	collinear
gene:TraesCS2A03G0031000	Chr2A	7821445	7821819	+	7821632	Chr2A	4045117	4045491	+	4045304	1.0	1.0	collinear
gene:TraesCS2A03G0031100	Chr2A	7828624	7832791	+	7830707	Chr2A	4052296	4056463	+	4054379	1.0	1.0	collinear
gene:TraesCS2A03G0031200	Chr2A	7847760	7850284	+	7849022	Chr2A	4072157	4074681	+	4073419	1.0	1.0	collinear
gene:TraesCS2A03G0031500	Chr2A	7974393	7974638	-	7974515	Chr2A	4207680	4207925	-	4207802	1.0	1.0	collinear
gene:TraesCS2A03G0032000	Chr2A	8046439	8047681	+	8047060	Chr2A	4274548	4275790	+	4275169	1.0	1.0	collinear
gene:TraesCS2A03G0032100	Chr2A	8053305	8054623	+	8053964	Chr2A	4233918	4235291	+	4234604	1.0	0.959	collinear
gene:TraesCS2A03G0032600	Chr2A	8161335	8161580	+	8161457	Chr2A	4401137	4401382	+	4401259	1.0	1.0	collinear
gene:TraesCS2A03G0032900	Chr2A	8195350	8196021	+	8195685	Chr2A	4436338	4437009	+	4436673	1.0	1.0	collinear
gene:TraesCS2A03G0033200	Chr2A	8496588	8497826	+	8497207	Chr2A	4670551	4671789	+	4671170	1.0	1.0	collinear
gene:TraesCS2A03G0033300	Chr2A	8548521	8554912	+	8551716	Chr2A	4722483	4728872	+	4725677	1.0	1.0	collinear
gene:TraesCS2A03G0034000	Chr2A	8678044	8678999	-	8678521	Chr2A	4880943	4881898	-	4881420	1.0	1.0	collinear
gene:TraesCS2A03G0034300	Chr2A	8691026	8692151	+	8691588	Chr2A	4894412	4895537	+	4894974	1.0	1.0	collinear
gene:TraesCS2A03G0034400	Chr2A	8709301	8716514	-	8712907	Chr2A	4912699	4919918	-	4916308	1.0	1.0	collinear
gene:TraesCS2A03G0034600	Chr2A	8850722	8856225	-	8853473	Chr2A	5055005	5060508	-	5057756	1.0	1.0	collinear
gene:TraesCS2A03G0034700	Chr2A	8890522	8892207	+	8891364	Chr2A	5095401	5097086	+	5096243	1.0	1.0	collinear
gene:TraesCS2A03G0034800	Chr2A	8904391	8906110	+	8905250	Chr2A	5109751	5111470	+	5110610	1.0	1.0	collinear
gene:TraesCS2A03G0034900	Chr2A	8908282	8912918	+	8910600	Chr2A	5113640	5118276	+	5115958	1.0	1.0	collinear
gene:TraesCS2A03G0035200	Chr2A	8949289	8950740	+	8950014	Chr2A	5154581	5156032	+	5155306	1.0	1.0	collinear
gene:TraesCS2A03G0035500	Chr2A	9497087	9499842	+	9498464	Chr2A	7626106	7628861	+	7627483	1.0	1.0	collinear
gene:TraesCS2A03G0036100	Chr2A	9609521	9612375	+	9610948	Chr2A	7739105	7741959	+	7740532	1.0	1.0	collinear
gene:TraesCS2A03G0036200	Chr2A	9614291	9618881	-	9616586	Chr2A	7743875	7748465	-	7746170	1.0	1.0	collinear
gene:TraesCS2A03G0036800	Chr2A	9831458	9833452	-	9832455	Chr2A	7950858	7952852	-	7951855	1.0	1.0	collinear
gene:TraesCS2A03G0036900	Chr2A	9838071	9840946	+	9839508	Chr2A	7957471	7960346	+	7958908	1.0	1.0	collinear
gene:TraesCS2A03G0037000	Chr2A	9864423	9870187	+	9867305	Chr2A	7983107	7988871	+	7985989	1.0	1.0	collinear
gene:TraesCS2A03G0037100	Chr2A	9870676	9873085	-	9871880	Chr2A	7989360	7991769	-	7990564	1.0	1.0	collinear
gene:TraesCS2A03G0037300	Chr2A	10057499	10059853	-	10058676	Chr2A	8159650	8162004	-	8160827	1.0	1.0	collinear
gene:TraesCS2A03G0037500	Chr2A	10101484	10102944	+	10102214	Chr2A	8204288	8205748	+	8205018	1.0	1.0	collinear
gene:TraesCS2A03G0037700	Chr2A	10229780	10230394	+	10230087	Chr2A	8332546	8333160	+	8332853	1.0	1.0	collinear
gene:TraesCS2A03G0037900	Chr2A	10312993	10314464	+	10313728	Chr2A	8419250	8420721	+	8419985	1.0	1.0	collinear
gene:TraesCS2A03G0038000	Chr2A	10316507	10318063	+	10317285	Chr2A	8422764	8424320	+	8423542	1.0	1.0	collinear
gene:TraesCS2A03G0038100	Chr2A	10368296	10369996	+	10369146	Chr2A	8475633	8477075	+	8476354	0.997	0.997	collinear
gene:TraesCS2A03G0038200	Chr2A	10392963	10394455	+	10393709	Chr2A	8500041	8501533	+	8500787	1.0	1.0	collinear
gene:TraesCS2A03G0038300	Chr2A	10404599	10408710	+	10406654	Chr2A	8511682	8515793	+	8513737	1.0	0.999	collinear
gene:TraesCS2A03G0038400	Chr2A	10412476	10414101	+	10413288	Chr2A	8519559	8521184	+	8520371	1.0	1.0	collinear
gene:TraesCS2A03G0038500	Chr2A	10419981	10421441	-	10420711	Chr2A	8527077	8528537	-	8527807	1.0	1.0	collinear
gene:TraesCS2A03G0038800	Chr2A	10440469	10442337	-	10441403	Chr2A	8547429	8549297	-	8548363	1.0	1.0	collinear
gene:TraesCS2A03G0039100	Chr2A	11017143	11018591	-	11017867	Chr2A	8938954	8940402	-	8939678	1.0	1.0	collinear
gene:TraesCS2A03G0039400	Chr2A	11049077	11050675	+	11049876	Chr2A	8977149	8978747	+	8977948	1.0	1.0	collinear
gene:TraesCS2A03G0039500	Chr2A	11054856	11056310	-	11055583	Chr2A	8982928	8984382	-	8983655	1.0	1.0	collinear
gene:TraesCS2A03G0039700	Chr2A	11060893	11063346	+	11062119	Chr2A	8988967	8991420	+	8990193	1.0	1.0	collinear
gene:TraesCS2A03G0039800	Chr2A	11150494	11152195	-	11151344	Chr2A	9078454	9080155	-	9079304	1.0	1.0	collinear
gene:TraesCS2A03G0039900	Chr2A	11157585	11158064	-	11157824	Chr2A	9085545	9086024	-	9085784	1.0	1.0	collinear
gene:TraesCS2A03G0040600	Chr2A	11218311	11221536	-	11219923	Chr2A	9152248	9155473	-	9153860	1.0	1.0	collinear
gene:TraesCS2A03G0040700	Chr2A	11308933	11312689	-	11310811	Chr2A	9242777	9246533	-	9244655	1.0	1.0	collinear
gene:TraesCS2A03G0041300	Chr2A	11324593	11326032	-	11325312	Chr2A	10110161	10111600	+	10110880	1.0	1.0	collinear
gene:TraesCS2A03G0041200	Chr2A	11324593	11326032	-	11325312	Chr2A	10110161	10111600	+	10110880	1.0	1.0	collinear
gene:TraesCS2A03G0041400	Chr2A	11328015	11328869	-	11328442	Chr2A	10107316	10108170	+	10107743	1.0	1.0	collinear
gene:TraesCS2A03G0041600	Chr2A	11328015	11328869	-	11328442	Chr2A	10107316	10108170	+	10107743	1.0	1.0	collinear
gene:TraesCS2A03G0041500	Chr2A	11328015	11328869	-	11328442	Chr2A	10107316	10108170	+	10107743	1.0	1.0	collinear
gene:TraesCS2A03G0042000	Chr2A	11381853	11383879	+	11382866	Chr2A	9268573	9270599	+	9269586	1.0	1.0	collinear
gene:TraesCS2A03G0042300	Chr2A	11632000	11634387	+	11633193	Chr2A	9530067	9532454	+	9531260	1.0	1.0	collinear
gene:TraesCS2A03G0042400	Chr2A	11662733	11663308	-	11663020	Chr2A	9560800	9561375	-	9561087	1.0	1.0	collinear
gene:TraesCS2A03G0042500	Chr2A	11666485	11667438	-	11666961	Chr2A	9568684	9569637	-	9569160	1.0	0.98	collinear
gene:TraesCS2A03G0042800	Chr2A	11683659	11684394	-	11684026	Chr2A	9585879	9586614	-	9586246	1.0	1.0	collinear
gene:TraesCS2A03G0042900	Chr2A	11693710	11694898	-	11694304	Chr2A	9595930	9597118	-	9596524	1.0	1.0	collinear
gene:TraesCS2A03G0043400	Chr2A	11752168	11754017	+	11753092	Chr2A	9660985	9662834	+	9661909	1.0	0.996	collinear
gene:TraesCS2A03G0043600	Chr2A	11887767	11889468	+	11888617	Chr2A	9796261	9797962	+	9797111	1.0	1.0	collinear
gene:TraesCS2A03G0044400	Chr2A	11966365	11967985	+	11967175	Chr2A	9870663	9872283	+	9871473	1.0	0.999	collinear
gene:TraesCS2A03G0044500	Chr2A	12103080	12103741	+	12103410	Chr2A	9985899	9986560	+	9986229	1.0	1.0	collinear
gene:TraesCS2A03G0044800	Chr2A	12279438	12281423	-	12280430	Chr2A	10168030	10170015	-	10169022	1.0	1.0	collinear
gene:TraesCS2A03G0045000	Chr2A	12415768	12416658	+	12416213	Chr2A	10290607	10291497	+	10291052	1.0	1.0	collinear
gene:TraesCS2A03G0045100	Chr2A	12436869	12437720	+	12437294	Chr2A	10311708	10312559	+	10312133	1.0	1.0	collinear
gene:TraesCS2A03G0045200	Chr2A	12453651	12456342	-	12454996	Chr2A	10328490	10331181	-	10329835	1.0	1.0	collinear
gene:TraesCS2A03G0045500	Chr2A	12797591	12799207	+	12798399	Chr2A	10638509	10640125	+	10639317	1.0	1.0	collinear
gene:TraesCS2A03G0045600	Chr2A	12817959	12819670	-	12818814	Chr2A	10657805	10659516	-	10658660	1.0	1.0	collinear
gene:TraesCS2A03G0045700	Chr2A	12838317	12841002	+	12839659	Chr2A	10678223	10680908	+	10679565	1.0	1.0	collinear
gene:TraesCS2A03G0046000	Chr2A	12913556	12918974	+	12916265	Chr2A	10748988	10754406	+	10751697	1.0	1.0	collinear
gene:TraesCS2A03G0046100	Chr2A	12928695	12934990	-	12931842	Chr2A	10764454	10770749	-	10767601	1.0	1.0	collinear
gene:TraesCS2A03G0046400	Chr2A	13060511	13064012	+	13062261	Chr2A	10896634	10900135	+	10898384	1.0	1.0	collinear
gene:TraesCS2A03G0046800	Chr2A	13174258	13176698	-	13175478	Chr2A	11014048	11016488	-	11015268	1.0	1.0	collinear
gene:TraesCS2A03G0046900	Chr2A	13241542	13245181	+	13243361	Chr2A	11081360	11084999	+	11083179	1.0	0.998	collinear
gene:TraesCS2A03G0047000	Chr2A	13310636	13312962	+	13311799	Chr2A	11151602	11153928	+	11152765	1.0	1.0	collinear
gene:TraesCS2A03G0047100	Chr2A	13321859	13325316	-	13323587	Chr2A	11162907	11166393	-	11164650	0.988	0.966	collinear
gene:TraesCS2A03G0047300	Chr2A	13352800	13354685	-	13353742	Chr2A	11193880	11195765	-	11194822	1.0	1.0	collinear
gene:TraesCS2A03G0047400	Chr2A	13372023	13373337	-	13372680	Chr2A	11213136	11214450	-	11213793	1.0	0.998	collinear
gene:TraesCS2A03G0047600	Chr2A	13540410	13542837	+	13541623	Chr2A	11382093	11384520	+	11383306	1.0	1.0	collinear
gene:TraesCS2A03G0047700	Chr2A	13633004	13634685	-	13633844	Chr2A	11474692	11476373	-	11475532	1.0	1.0	collinear
gene:TraesCS2A03G0047800	Chr2A	13656540	13658822	+	13657681	Chr2A	11498226	11500508	+	11499367	1.0	1.0	collinear
gene:TraesCS2A03G0047900	Chr2A	13674004	13674294	-	13674149	Chr2A	11515680	11515970	-	11515825	1.0	1.0	collinear
gene:TraesCS2A03G0048000	Chr2A	13697312	13705085	-	13701198	Chr2A	11538987	11546760	-	11542873	1.0	0.999	collinear
gene:TraesCS2A03G0048100	Chr2A	13867993	13874237	+	13871115	Chr2A	11709761	11716005	+	11712883	1.0	1.0	collinear
gene:TraesCS2A03G0048500	Chr2A	13937039	13937815	-	13937427	Chr2A	11778767	11779543	-	11779155	1.0	1.0	collinear
gene:TraesCS2A03G0048600	Chr2A	13943973	13946675	+	13945324	Chr2A	11785384	11788086	+	11786735	1.0	1.0	collinear
gene:TraesCS2A03G0048800	Chr2A	13952289	13958458	-	13955373	Chr2A	11793700	11799867	-	11796783	1.0	1.0	collinear
gene:TraesCS2A03G0048900	Chr2A	13960272	13964316	+	13962294	Chr2A	11801681	11805725	+	11803703	1.0	1.0	collinear
gene:TraesCS2A03G0049100	Chr2A	13974010	13974542	+	13974276	Chr2A	11860828	11861359	+	11861093	0.995	0.992	collinear
gene:TraesCS2A03G0049400	Chr2A	14015052	14015619	+	14015335	Chr2A	11815116	11815683	+	11815399	1.0	1.0	collinear
gene:TraesCS2A03G0049900	Chr2A	14658303	14688897	+	14673600	Chr2A	12091494	12122360	+	12106927	1.0	1.0	collinear
gene:TraesCS2A03G0050200	Chr2A	14736716	14746690	-	14741703	Chr2A	12168041	12177780	-	12172910	1.0	1.0	collinear
gene:TraesCS2A03G0050300	Chr2A	14748820	14751697	-	14750258	Chr2A	12179910	12182787	-	12181348	1.0	1.0	collinear
gene:TraesCS2A03G0050700	Chr2A	14795134	14812092	+	14803613	Chr2A	12228659	12244959	+	12236809	1.0	1.0	collinear
gene:TraesCS2A03G0050800	Chr2A	14816844	14819151	-	14817997	Chr2A	12249707	12252014	-	12250860	1.0	0.999	collinear
gene:TraesCS2A03G0050900	Chr2A	14823990	14826760	-	14825375	Chr2A	12256853	12259622	-	12258237	1.0	1.0	collinear
gene:TraesCS2A03G0051100	Chr2A	14828938	14830086	-	14829512	Chr2A	12261800	12262948	-	12262374	1.0	1.0	collinear
gene:TraesCS2A03G0051200	Chr2A	14830147	14831638	-	14830892	Chr2A	12263009	12264500	-	12263754	1.0	1.0	collinear
gene:TraesCS2A03G0051300	Chr2A	14889550	14892420	-	14890985	Chr2A	12330760	12333630	-	12332195	1.0	1.0	collinear
gene:TraesCS2A03G0051500	Chr2A	14896814	14898235	-	14897524	Chr2A	12337848	12339269	-	12338558	1.0	1.0	collinear
gene:TraesCS2A03G0051600	Chr2A	14904730	14909564	+	14907147	Chr2A	12345634	12350241	+	12347937	1.0	1.0	collinear
gene:TraesCS2A03G0051700	Chr2A	14912427	14928730	-	14920578	Chr2A	12353104	12369407	-	12361255	1.0	1.0	collinear
gene:TraesCS2A03G0051800	Chr2A	14934891	14937615	+	14936253	Chr2A	12375357	12378081	+	12376719	1.0	1.0	collinear
gene:TraesCS2A03G0052000	Chr2A	15019047	15020652	-	15019849	Chr2A	12401387	12402992	-	12402189	1.0	1.0	collinear
gene:TraesCS2A03G0052200	Chr2A	15044165	15045443	-	15044804	Chr2A	12426506	12427784	-	12427145	1.0	1.0	collinear
gene:TraesCS2A03G0052400	Chr2A	15073731	15075397	-	15074564	Chr2A	12455815	12457481	-	12456648	1.0	1.0	collinear
gene:TraesCS2A03G0052500	Chr2A	15101408	15103597	-	15102502	Chr2A	12483492	12485681	-	12484586	1.0	1.0	collinear
gene:TraesCS2A03G0052600	Chr2A	15111552	15113654	-	15112603	Chr2A	12493636	12495738	-	12494687	1.0	1.0	collinear
gene:TraesCS2A03G0053200	Chr2A	15180774	15181670	-	15181222	Chr2A	12534762	12535658	-	12535210	1.0	1.0	collinear
gene:TraesCS2A03G0053400	Chr2A	15192856	15197337	-	15195096	Chr2A	12546657	12551137	-	12548897	1.0	1.0	collinear
gene:TraesCS2A03G0053500	Chr2A	15219032	15221939	-	15220485	Chr2A	12572518	12575425	-	12573971	1.0	1.0	collinear
gene:TraesCS2A03G0053900	Chr2A	15259433	15261123	+	15260278	Chr2A	12600373	12602063	+	12601218	1.0	1.0	collinear
gene:TraesCS2A03G0054000	Chr2A	15261427	15263500	-	15262463	Chr2A	12602367	12604440	-	12603403	1.0	1.0	collinear
gene:TraesCS2A03G0054300	Chr2A	15286968	15288514	-	15287741	Chr2A	12625993	12627539	-	12626766	1.0	0.999	collinear
gene:TraesCS2A03G0054400	Chr2A	15296814	15299857	+	15298335	Chr2A	12635839	12638882	+	12637360	1.0	1.0	collinear
gene:TraesCS2A03G0054500	Chr2A	15302233	15314572	+	15308402	Chr2A	12641076	12653179	+	12647127	1.0	1.0	collinear
gene:TraesCS2A03G0054900	Chr2A	15335911	15340652	-	15338281	Chr2A	12673752	12678495	-	12676123	1.0	1.0	collinear
gene:TraesCS2A03G0055000	Chr2A	15397692	15405300	-	15401496	Chr2A	12738630	12746224	-	12742427	1.0	1.0	collinear
gene:TraesCS2A03G0055100	Chr2A	15558284	15560474	-	15559379	Chr2A	12899740	12901930	-	12900835	1.0	0.999	collinear
gene:TraesCS2A03G0055200	Chr2A	15580209	15582060	-	15581134	Chr2A	12927230	12929081	-	12928155	1.0	1.0	collinear
gene:TraesCS2A03G0055300	Chr2A	15667589	15671586	-	15669587	Chr2A	13015781	13019722	-	13017751	1.0	1.0	collinear
gene:TraesCS2A03G0055700	Chr2A	15707194	15711942	+	15709568	Chr2A	13055009	13059931	+	13057470	1.0	1.0	collinear
gene:TraesCS2A03G0055800	Chr2A	15772909	15774819	-	15773864	Chr2A	13124395	13126305	-	13125350	1.0	1.0	collinear
gene:TraesCS2A03G0055900	Chr2A	15980566	15985138	+	15982852	Chr2A	13311392	13315964	+	13313678	1.0	1.0	collinear
gene:TraesCS2A03G0056000	Chr2A	15991026	15992060	-	15991543	Chr2A	13321852	13322886	-	13322369	1.0	1.0	collinear
gene:TraesCS2A03G0056200	Chr2A	15998949	16000694	-	15999821	Chr2A	13329775	13331521	-	13330648	1.0	0.998	collinear
gene:TraesCS2A03G0056300	Chr2A	16047728	16052654	-	16050191	Chr2A	13378969	13383895	-	13381432	1.0	1.0	collinear
gene:TraesCS2A03G0056400	Chr2A	16055381	16066245	+	16060813	Chr2A	13386488	13396963	+	13391725	1.0	1.0	collinear
