gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity
gene:TraesCS6D03G0016800	Chr6D	3036582	3039393	-	3037987	Chr6D	3840340	3843151	-	3841745	1.0	0.999
gene:TraesCS6D03G0016900	Chr6D	3046129	3052058	-	3049093	Chr6D	3849887	3855816	-	3852851	1.0	1.0
gene:TraesCS6D03G0017000	Chr6D	3073668	3076208	-	3074938	Chr6D	3876180	3878720	-	3877450	1.0	1.0
gene:TraesCS6D03G0017200	Chr6D	3140837	3142923	-	3141880	Chr6D	3942940	3945026	-	3943983	1.0	1.0
gene:TraesCS6D03G0017300	Chr6D	3159367	3163246	+	3161306	Chr6D	3962229	3965790	+	3964009	1.0	1.0
gene:TraesCS6D03G0017400	Chr6D	3271951	3276380	+	3274165	Chr6D	4075776	4080205	+	4077990	1.0	1.0
gene:TraesCS6D03G0017700	Chr6D	3314006	3317537	+	3315771	Chr6D	4117507	4121037	+	4119272	1.0	1.0
gene:TraesCS6D03G0017800	Chr6D	3344049	3346451	-	3345250	Chr6D	4147551	4149953	-	4148752	1.0	0.999
gene:TraesCS6D03G0017900	Chr6D	3419789	3420698	-	3420243	Chr6D	4225766	4226675	-	4226220	1.0	1.0
gene:TraesCS6D03G0018200	Chr6D	3444220	3445174	-	3444697	Chr6D	4250238	4251192	-	4250715	1.0	1.0
gene:TraesCS6D03G0018300	Chr6D	3458684	3459645	-	3459164	Chr6D	4264701	4265662	-	4265181	1.0	1.0
gene:TraesCS6D03G0018400	Chr6D	3461732	3462531	-	3462131	Chr6D	4267747	4268546	-	4268146	1.0	1.0
gene:TraesCS6D03G0018500	Chr6D	3470392	3470754	-	3470573	Chr6D	4276195	4276557	-	4276376	1.0	1.0
gene:TraesCS6D03G0018900	Chr6D	3540987	3544172	-	3542579	Chr6D	4289459	4292644	-	4291051	1.0	0.999
gene:TraesCS6D03G0019100	Chr6D	3639176	3645079	+	3642127	Chr6D	4392093	4397998	+	4395045	1.0	1.0
gene:TraesCS6D03G0019200	Chr6D	3648853	3650436	+	3649644	Chr6D	4401772	4403355	+	4402563	1.0	1.0
gene:TraesCS6D03G0019300	Chr6D	3652408	3655251	-	3653829	Chr6D	4405970	4408813	-	4407391	1.0	1.0
gene:TraesCS6D03G0019400	Chr6D	3659436	3659831	-	3659633	Chr6D	4412998	4413393	-	4413195	1.0	1.0
gene:TraesCS6D03G0019800	Chr6D	3843522	3844579	+	3844050	Chr6D	4542902	4543959	+	4543430	1.0	0.999
gene:TraesCS6D03G0019900	Chr6D	3872196	3874213	-	3873204	Chr6D	4571583	4573600	-	4572591	1.0	1.0
gene:TraesCS6D03G0020000	Chr6D	3872727	3874256	-	3873491	Chr6D	4572114	4573643	-	4572878	1.0	1.0
gene:TraesCS6D03G0020200	Chr6D	3885246	3891694	-	3888470	Chr6D	4584624	4591071	-	4587847	1.0	1.0
gene:TraesCS6D03G0020300	Chr6D	3998677	4002797	-	4000737	Chr6D	4698075	4702189	-	4700132	1.0	1.0
gene:TraesCS6D03G0020600	Chr6D	4107775	4114930	-	4111352	Chr6D	4812948	4820103	-	4816525	1.0	1.0
gene:TraesCS6D03G0020700	Chr6D	4127823	4145771	-	4136797	Chr6D	4832996	4848799	-	4840897	1.0	1.0
gene:TraesCS6D03G0021300	Chr6D	4222364	4224863	+	4223613	Chr6D	4927522	4930021	+	4928771	1.0	1.0
gene:TraesCS6D03G0021400	Chr6D	4224996	4225853	-	4225424	Chr6D	4930154	4931011	-	4930582	1.0	1.0
gene:TraesCS6D03G0021500	Chr6D	4226577	4227179	-	4226878	Chr6D	4931735	4932337	-	4932036	1.0	0.998
gene:TraesCS6D03G0021700	Chr6D	4233621	4237386	+	4235503	Chr6D	4939237	4943004	+	4941120	0.998	0.99
gene:TraesCS6D03G0022400	Chr6D	4304708	4307661	-	4306184	Chr6D	4985204	4988164	-	4986684	1.0	0.994
gene:TraesCS6D03G0023600	Chr6D	4514970	4516166	+	4515568	Chr6D	5111896	5113086	+	5112491	0.994	0.963
gene:TraesCS6D03G0023800	Chr6D	4533591	4537917	+	4535754	Chr6D	5141216	5142518	+	5141867	0.918	0.904
gene:TraesCS6D03G0024100	Chr6D	4577257	4577658	-	4577457	Chr6D	5182797	5183198	-	5182997	1.0	0.995
gene:TraesCS6D03G0024200	Chr6D	4581564	4582360	-	4581962	Chr6D	5186721	5187517	-	5187119	1.0	1.0
gene:TraesCS6D03G0024300	Chr6D	4587414	4588758	-	4588086	Chr6D	5192571	5193915	-	5193243	1.0	1.0
gene:TraesCS6D03G0024700	Chr6D	4601769	4625926	-	4613847	Chr6D	5206926	5234911	-	5220918	1.0	1.0
gene:TraesCS6D03G0024800	Chr6D	4658322	4662324	-	4660323	Chr6D	5271644	5275644	-	5273644	1.0	1.0
gene:TraesCS6D03G0024900	Chr6D	4675833	4680495	+	4678164	Chr6D	5289148	5293810	+	5291479	1.0	0.999
gene:TraesCS6D03G0025100	Chr6D	4692810	4695180	+	4693995	Chr6D	5306125	5308495	+	5307310	1.0	1.0
gene:TraesCS6D03G0025200	Chr6D	4695259	4698006	+	4696632	Chr6D	5308574	5311319	+	5309946	1.0	1.0
gene:TraesCS6D03G0025300	Chr6D	4772555	4774774	-	4773664	Chr6D	5384291	5386510	-	5385400	1.0	1.0
gene:TraesCS6D03G0025400	Chr6D	4785676	4787829	-	4786752	Chr6D	5400562	5402719	-	5401640	1.0	1.0
gene:TraesCS6D03G0025500	Chr6D	4798829	4800862	-	4799845	Chr6D	5413339	5415372	-	5414355	1.0	1.0
gene:TraesCS6D03G0025600	Chr6D	4854634	4856985	-	4855809	Chr6D	5452762	5455113	-	5453937	1.0	1.0
gene:TraesCS6D03G0025700	Chr6D	4907721	4910033	-	4908877	Chr6D	5504918	5507230	-	5506074	1.0	1.0
gene:TraesCS6D03G0025800	Chr6D	4912501	4913607	-	4913054	Chr6D	5509698	5510804	-	5510251	1.0	1.0
gene:TraesCS6D03G0025900	Chr6D	4972627	4974279	+	4973453	Chr6D	5576546	5578198	+	5577372	1.0	1.0
gene:TraesCS6D03G0026200	Chr6D	5069423	5071727	+	5070575	Chr6D	5673840	5676144	+	5674992	1.0	1.0
gene:TraesCS6D03G0026700	Chr6D	5190029	5198108	+	5194068	Chr6D	5796615	5804672	+	5800643	0.992	0.938
gene:TraesCS6D03G0026800	Chr6D	5209297	5215286	+	5212291	Chr6D	5816157	5822146	+	5819151	1.0	1.0
gene:TraesCS6D03G0026900	Chr6D	5221538	5225268	-	5223403	Chr6D	5828884	5832609	-	5830746	1.0	1.0
gene:TraesCS6D03G0027700	Chr6D	5402753	5403245	-	5402999	Chr6D	5977833	5978325	-	5978079	1.0	1.0
gene:TraesCS6D03G0028000	Chr6D	5570663	5571223	-	5570943	Chr6D	6148199	6148759	-	6148479	1.0	0.997
gene:TraesCS6D03G0028100	Chr6D	5601880	5605627	-	5603753	Chr6D	6186734	6190481	-	6188607	1.0	1.0
gene:TraesCS6D03G0028200	Chr6D	5617521	5619868	+	5618694	Chr6D	6202374	6204721	+	6203547	1.0	1.0
gene:TraesCS6D03G0028500	Chr6D	5685067	5689369	+	5687218	Chr6D	6269945	6274247	+	6272096	1.0	1.0
gene:TraesCS6D03G0029100	Chr6D	6086042	6088594	+	6087318	Chr6D	6660074	6662626	+	6661350	1.0	1.0
gene:TraesCS6D03G0030400	Chr6D	6200992	6201714	+	6201353	Chr6D	6774984	6775706	+	6775345	1.0	1.0
gene:TraesCS6D03G0030500	Chr6D	6206948	6208261	-	6207604	Chr6D	6780942	6782255	-	6781598	1.0	1.0
gene:TraesCS6D03G0030700	Chr6D	6272369	6275147	-	6273758	Chr6D	6845009	6847787	-	6846398	1.0	1.0
gene:TraesCS6D03G0030800	Chr6D	6303288	6304904	-	6304096	Chr6D	6874988	6876604	-	6875796	1.0	1.0
gene:TraesCS6D03G0030900	Chr6D	6459971	6463125	-	6461548	Chr6D	6912594	6915748	-	6914171	1.0	1.0
gene:TraesCS6D03G0031000	Chr6D	6464480	6465910	-	6465195	Chr6D	6917103	6918533	-	6917818	1.0	1.0
gene:TraesCS6D03G0031100	Chr6D	6470854	6471522	-	6471188	Chr6D	6923477	6924145	-	6923811	1.0	1.0
gene:TraesCS6D03G0031500	Chr6D	6496387	6503516	+	6499951	Chr6D	6949553	6956686	+	6953119	1.0	1.0
gene:TraesCS6D03G0031700	Chr6D	6589647	6616790	-	6603218	Chr6D	7044709	7071901	-	7058305	1.0	1.0
gene:TraesCS6D03G0031800	Chr6D	6636752	6639774	-	6638263	Chr6D	7092791	7095813	-	7094302	1.0	1.0
gene:TraesCS6D03G0032200	Chr6D	6734677	6741096	-	6737886	Chr6D	7191337	7197756	-	7194546	1.0	1.0
gene:TraesCS6D03G0032300	Chr6D	6753350	6756178	+	6754764	Chr6D	7209986	7212814	+	7211400	1.0	1.0
gene:TraesCS6D03G0032600	Chr6D	6793666	6795658	-	6794662	Chr6D	7250022	7252015	-	7251018	1.0	0.998
gene:TraesCS6D03G0032700	Chr6D	6798235	6800283	+	6799259	Chr6D	7254592	7256640	+	7255616	1.0	1.0
gene:TraesCS6D03G0032800	Chr6D	6807160	6807816	+	6807488	Chr6D	7263518	7264174	+	7263846	1.0	1.0
gene:TraesCS6D03G0032900	Chr6D	6821478	6823180	-	6822329	Chr6D	7277863	7279565	-	7278714	1.0	1.0
gene:TraesCS6D03G0033000	Chr6D	6829975	6832192	+	6831083	Chr6D	7286893	7289182	+	7288037	1.0	0.968
gene:TraesCS6D03G0033100	Chr6D	6832421	6833380	+	6832900	Chr6D	7289411	7290370	+	7289890	1.0	1.0
gene:TraesCS6D03G0033300	Chr6D	6848662	6851562	+	6850112	Chr6D	7305652	7308552	+	7307102	1.0	1.0
gene:TraesCS6D03G0033900	Chr6D	6903009	6904736	+	6903872	Chr6D	7360015	7361742	+	7360878	1.0	1.0
gene:TraesCS6D03G0034000	Chr6D	6904794	6905903	+	6905348	Chr6D	7361800	7362909	+	7362354	1.0	1.0
gene:TraesCS6D03G0034100	Chr6D	6918880	6920742	+	6919811	Chr6D	7376007	7377869	+	7376938	1.0	1.0
gene:TraesCS6D03G0034400	Chr6D	6973454	6978847	+	6976150	Chr6D	7439471	7444864	+	7442167	1.0	1.0
gene:TraesCS6D03G0034900	Chr6D	7047712	7051091	-	7049401	Chr6D	7514632	7518011	-	7516321	1.0	1.0
gene:TraesCS6D03G0035900	Chr6D	7429511	7436591	-	7433051	Chr6D	7903700	7910815	-	7907257	1.0	1.0
gene:TraesCS6D03G0036000	Chr6D	7442961	7445690	-	7444325	Chr6D	7917185	7919914	-	7918549	1.0	1.0
gene:TraesCS6D03G0036100	Chr6D	7447661	7449233	+	7448447	Chr6D	7921885	7923457	+	7922671	1.0	1.0
gene:TraesCS6D03G0036200	Chr6D	7497639	7500666	+	7499152	Chr6D	7971860	7974887	+	7973373	1.0	1.0
gene:TraesCS6D03G0036400	Chr6D	7550576	7554072	+	7552324	Chr6D	8024808	8028303	+	8026555	0.999	0.999
gene:TraesCS6D03G0036500	Chr6D	7559925	7563861	+	7561893	Chr6D	8034157	8038093	+	8036125	1.0	1.0
gene:TraesCS6D03G0036600	Chr6D	7564538	7572523	+	7568530	Chr6D	8038770	8046766	+	8042768	1.0	1.0
gene:TraesCS6D03G0036700	Chr6D	7621173	7621862	-	7621517	Chr6D	8095993	8096682	-	8096337	1.0	1.0
gene:TraesCS6D03G0036800	Chr6D	7627527	7628229	+	7627878	Chr6D	8102346	8103048	+	8102697	1.0	1.0
gene:TraesCS6D03G0037100	Chr6D	7671887	7674281	-	7673084	Chr6D	8148528	8150922	-	8149725	1.0	1.0
gene:TraesCS6D03G0037600	Chr6D	7742090	7746780	-	7744435	Chr6D	8218789	8223479	-	8221134	1.0	0.99
gene:TraesCS6D03G0037700	Chr6D	7751821	7755329	-	7753575	Chr6D	8228523	8232031	-	8230277	1.0	1.0
gene:TraesCS6D03G0037900	Chr6D	8268331	8270251	-	8269291	Chr6D	8500653	8502573	-	8501613	1.0	1.0
gene:TraesCS6D03G0038100	Chr6D	8281870	8283483	-	8282676	Chr6D	8513656	8515269	-	8514462	1.0	1.0
gene:TraesCS6D03G0038200	Chr6D	8320907	8324083	+	8322495	Chr6D	8552708	8555884	+	8554296	1.0	1.0
gene:TraesCS6D03G0038300	Chr6D	8328332	8328880	-	8328606	Chr6D	8560133	8560681	-	8560407	1.0	1.0
gene:TraesCS6D03G0038400	Chr6D	8347092	8348346	-	8347719	Chr6D	8579513	8580767	-	8580140	1.0	1.0
gene:TraesCS6D03G0038600	Chr6D	8396595	8400812	-	8398703	Chr6D	8639016	8643233	-	8641124	1.0	1.0
gene:TraesCS6D03G0038700	Chr6D	8405069	8408416	-	8406742	Chr6D	8647487	8650834	-	8649160	1.0	1.0
gene:TraesCS6D03G0039000	Chr6D	8455686	8457468	-	8456577	Chr6D	8676144	8677926	-	8677035	1.0	1.0
gene:TraesCS6D03G0039100	Chr6D	8489302	8491148	+	8490225	Chr6D	8709781	8711627	+	8710704	1.0	1.0
gene:TraesCS6D03G0039400	Chr6D	8503495	8505395	-	8504445	Chr6D	8723976	8725876	-	8724926	1.0	0.999
gene:TraesCS6D03G0039500	Chr6D	8581849	8587859	+	8584854	Chr6D	8802325	8808335	+	8805330	1.0	1.0
gene:TraesCS6D03G0039600	Chr6D	8588705	8590266	+	8589485	Chr6D	8809181	8810742	+	8809961	1.0	1.0
gene:TraesCS6D03G0039700	Chr6D	8615956	8622201	+	8619078	Chr6D	8843598	8849843	+	8846720	1.0	1.0
gene:TraesCS6D03G0040000	Chr6D	8632418	8635389	+	8633903	Chr6D	8860057	8863028	+	8861542	1.0	1.0
gene:TraesCS6D03G0040300	Chr6D	8655799	8657007	+	8656403	Chr6D	8886364	8887572	+	8886968	1.0	1.0
gene:TraesCS6D03G0040500	Chr6D	8665460	8666763	+	8666111	Chr6D	8896026	8897329	+	8896677	1.0	0.999
gene:TraesCS6D03G0040600	Chr6D	8672084	8677445	+	8674764	Chr6D	8902650	8908011	+	8905330	1.0	1.0
gene:TraesCS6D03G0040700	Chr6D	8684385	8685013	-	8684699	Chr6D	8914914	8915542	-	8915228	1.0	1.0
gene:TraesCS6D03G0040900	Chr6D	8804269	8804847	+	8804558	Chr6D	9036116	9036694	+	9036405	1.0	1.0
gene:TraesCS6D03G0041100	Chr6D	8822240	8823827	+	8823033	Chr6D	9059228	9060815	+	9060021	1.0	1.0
gene:TraesCS6D03G0041300	Chr6D	8836296	8836586	-	8836441	Chr6D	9073260	9073550	-	9073405	1.0	1.0
gene:TraesCS6D03G0041400	Chr6D	8837762	8838919	+	8838340	Chr6D	9074726	9075883	+	9075304	1.0	1.0
gene:TraesCS6D03G0041600	Chr6D	8898230	8898769	+	8898499	Chr6D	9135252	9135791	+	9135521	1.0	1.0
gene:TraesCS6D03G0041800	Chr6D	8914824	8922953	-	8918888	Chr6D	9151825	9159981	-	9155903	1.0	1.0
gene:TraesCS6D03G0041900	Chr6D	8924161	8925580	-	8924870	Chr6D	9161189	9162608	-	9161898	1.0	1.0
gene:TraesCS6D03G0042000	Chr6D	8927582	8929925	-	8928753	Chr6D	9164610	9166953	-	9165781	1.0	1.0
gene:TraesCS6D03G0042100	Chr6D	8932322	8934555	-	8933438	Chr6D	9169344	9171577	-	9170460	1.0	1.0
gene:TraesCS6D03G0042200	Chr6D	9029104	9030560	-	9029832	Chr6D	9271326	9272782	-	9272054	1.0	1.0
gene:TraesCS6D03G0042500	Chr6D	9074119	9075595	+	9074857	Chr6D	9316180	9317656	+	9316918	1.0	1.0
gene:TraesCS6D03G0042600	Chr6D	9078536	9080945	-	9079740	Chr6D	9320597	9323006	-	9321801	1.0	1.0
gene:TraesCS6D03G0042700	Chr6D	9083599	9089631	-	9086615	Chr6D	9325660	9331692	-	9328676	1.0	1.0
gene:TraesCS6D03G0043100	Chr6D	9183941	9184195	-	9184068	Chr6D	9429023	9429277	-	9429150	1.0	1.0
gene:TraesCS6D03G0043000	Chr6D	9183723	9188298	+	9186010	Chr6D	9428805	9433380	+	9431092	1.0	1.0
gene:TraesCS6D03G0043200	Chr6D	9241950	9244844	-	9243397	Chr6D	9487499	9490393	-	9488946	1.0	1.0
gene:TraesCS6D03G0043500	Chr6D	9274009	9275709	-	9274859	Chr6D	9519554	9521254	-	9520404	1.0	1.0
gene:TraesCS6D03G0043600	Chr6D	9310925	9312676	-	9311800	Chr6D	9556811	9558562	-	9557686	1.0	1.0
gene:TraesCS6D03G0043700	Chr6D	9321998	9322504	-	9322251	Chr6D	9567880	9568386	-	9568133	1.0	1.0
gene:TraesCS6D03G0044000	Chr6D	9403223	9403729	-	9403476	Chr6D	9652937	9653443	-	9653190	1.0	1.0
gene:TraesCS6D03G0044300	Chr6D	9463496	9468488	-	9465992	Chr6D	9725793	9730785	-	9728289	1.0	1.0
gene:TraesCS6D03G0044400	Chr6D	9472225	9475253	-	9473739	Chr6D	9734522	9737550	-	9736036	1.0	1.0
gene:TraesCS6D03G0044500	Chr6D	9480515	9484022	-	9482268	Chr6D	9742827	9746334	-	9744580	1.0	1.0
gene:TraesCS6D03G0044600	Chr6D	9483500	9483745	+	9483622	Chr6D	9745812	9746057	+	9745934	1.0	1.0
gene:TraesCS6D03G0044700	Chr6D	9489725	9490387	-	9490056	Chr6D	9752037	9752699	-	9752368	1.0	0.998
gene:TraesCS6D03G0044900	Chr6D	9499526	9500769	-	9500147	Chr6D	9761838	9763081	-	9762459	1.0	1.0
gene:TraesCS6D03G0045100	Chr6D	9576590	9577750	-	9577170	Chr6D	9838347	9839507	-	9838927	1.0	1.0
gene:TraesCS6D03G0045200	Chr6D	9580147	9581301	-	9580724	Chr6D	9841904	9843058	-	9842481	1.0	1.0
gene:TraesCS6D03G0045300	Chr6D	9583205	9590109	-	9586657	Chr6D	9844965	9851695	-	9848330	0.998	0.998
gene:TraesCS6D03G0045400	Chr6D	9592156	9595609	-	9593882	Chr6D	9853742	9857195	-	9855468	1.0	0.999
gene:TraesCS6D03G0045700	Chr6D	9802051	9802853	-	9802452	Chr6D	9919849	9920651	-	9920250	1.0	1.0
gene:TraesCS6D03G0045800	Chr6D	9817148	9817717	-	9817432	Chr6D	9944867	9945436	-	9945151	1.0	1.0
gene:TraesCS6D03G0045900	Chr6D	9846262	9846804	-	9846533	Chr6D	9979691	9980233	-	9979962	1.0	1.0
gene:TraesCS6D03G0046000	Chr6D	9847117	9851760	-	9849438	Chr6D	9980546	9985189	-	9982867	1.0	1.0
gene:TraesCS6D03G0046100	Chr6D	9855858	9860792	+	9858325	Chr6D	9989287	9994221	+	9991754	1.0	0.999
gene:TraesCS6D03G0046200	Chr6D	9861836	9862360	+	9862098	Chr6D	9994733	9995257	+	9994995	1.0	1.0
gene:TraesCS6D03G0046300	Chr6D	9866922	9869326	+	9868124	Chr6D	9999819	10002223	+	10001021	1.0	1.0
gene:TraesCS6D03G0046600	Chr6D	9894274	9896943	-	9895608	Chr6D	10036824	10039493	-	10038158	1.0	0.998
gene:TraesCS6D03G0046700	Chr6D	9918005	9918511	+	9918258	Chr6D	10063184	10063690	+	10063437	1.0	1.0
gene:TraesCS6D03G0046800	Chr6D	9953106	9956962	+	9955034	Chr6D	10098286	10102141	+	10100213	0.999	0.999
gene:TraesCS6D03G0047000	Chr6D	9958704	9959846	+	9959275	Chr6D	10103882	10105024	+	10104453	1.0	1.0
gene:TraesCS6D03G0047200	Chr6D	9974882	9975388	+	9975135	Chr6D	10122633	10123139	+	10122886	1.0	1.0
gene:TraesCS6D03G0047500	Chr6D	10045939	10048383	+	10047161	Chr6D	10193214	10195658	+	10194436	1.0	1.0
gene:TraesCS6D03G0047700	Chr6D	10086212	10086895	+	10086553	Chr6D	10235547	10236230	+	10235888	1.0	1.0
gene:TraesCS6D03G0047900	Chr6D	10120454	10122059	+	10121256	Chr6D	10269952	10271557	+	10270754	1.0	1.0
gene:TraesCS6D03G0048000	Chr6D	10172728	10173282	+	10173005	Chr6D	10324896	10325450	+	10325173	1.0	1.0
gene:TraesCS6D03G0048100	Chr6D	10205050	10205541	+	10205295	Chr6D	10357122	10357613	+	10357367	1.0	1.0
gene:TraesCS6D03G0048500	Chr6D	10252241	10253037	-	10252639	Chr6D	10404333	10405129	-	10404731	1.0	1.0
gene:TraesCS6D03G0048600	Chr6D	10273426	10274216	+	10273821	Chr6D	10425503	10426293	+	10425898	1.0	1.0
gene:TraesCS6D03G0048700	Chr6D	10304318	10311532	-	10307925	Chr6D	10456392	10463606	-	10459999	1.0	1.0
gene:TraesCS6D03G0048800	Chr6D	10403134	10405392	+	10404263	Chr6D	10561335	10563593	+	10562464	1.0	1.0
gene:TraesCS6D03G0048900	Chr6D	10408825	10417587	+	10413206	Chr6D	10567023	10575785	+	10571404	1.0	1.0
gene:TraesCS6D03G0049000	Chr6D	10422541	10429639	-	10426090	Chr6D	10580740	10587839	-	10584289	1.0	1.0
gene:TraesCS6D03G0049200	Chr6D	10444082	10446457	+	10445269	Chr6D	10602298	10604673	+	10603485	1.0	1.0
