gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity	segment
gene:TraesCS2B03G0027500	Chr2B	7457794	7474452	+	7466123	Chr2B	9052729	9069378	-	9061053	1.0	0.999	rearrangement:Chr2B_block2
gene:TraesCS2B03G0027600	Chr2B	7480197	7485085	+	7482641	Chr2B	9042095	9046983	-	9044539	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B03G0027700	Chr2B	7488542	7503846	+	7496194	Chr2B	9023333	9038638	-	9030985	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B03G0027800	Chr2B	7503853	7505322	-	7504587	Chr2B	9021857	9023326	+	9022591	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B03G0027900	Chr2B	7523936	7527616	+	7525776	Chr2B	8909479	8913159	-	8911319	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B03G0028000	Chr2B	7543649	7547126	+	7545387	Chr2B	8883122	8886599	-	8884860	1.0	0.998	rearrangement:Chr2B_block2
gene:TraesCS2B03G0028100	Chr2B	7550450	7550846	-	7550648	Chr2B	8879402	8879798	+	8879600	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B03G0028300	Chr2B	7608181	7613666	+	7610923	Chr2B	8816045	8821530	-	8818787	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B03G0028400	Chr2B	7623099	7624529	+	7623814	Chr2B	8800790	8802197	-	8801493	0.983	0.983	rearrangement:Chr2B_block2
gene:TraesCS2B03G0028700	Chr2B	7643082	7646942	+	7645012	Chr2B	8778369	8782229	-	8780299	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B03G0028900	Chr2B	7658092	7659718	-	7658905	Chr2B	8765603	8767229	+	8766416	1.0	0.995	rearrangement:Chr2B_block2
gene:TraesCS2B03G0029100	Chr2B	7701267	7705799	-	7703533	Chr2B	8746572	8751088	+	8748830	0.949	0.949	rearrangement:Chr2B_block2
gene:TraesCS2B03G0029200	Chr2B	7868819	7869526	+	7869172	Chr2B	8565380	8566087	-	8565733	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B03G0029300	Chr2B	7872274	7875518	-	7873896	Chr2B	8559388	8562632	+	8561010	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B03G0029600	Chr2B	7890473	7900384	-	7895428	Chr2B	8533476	8544401	+	8538938	0.96	0.96	rearrangement:Chr2B_block2
gene:TraesCS2B03G0029700	Chr2B	7911010	7912109	+	7911559	Chr2B	8518458	8519557	-	8519007	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B03G0030200	Chr2B	7977648	7979453	+	7978550	Chr2B	8458081	8459886	-	8458983	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B03G0030300	Chr2B	8006235	8010811	+	8008523	Chr2B	8426717	8431290	-	8429003	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B03G0030400	Chr2B	8013387	8018171	-	8015779	Chr2B	8419357	8424141	+	8421749	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B03G0030500	Chr2B	8021978	8025987	+	8023982	Chr2B	8411537	8415546	-	8413541	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B03G0030600	Chr2B	8028120	8034668	-	8031394	Chr2B	8402859	8409406	+	8406132	1.0	1.0	rearrangement:Chr2B_block2
gene:TraesCS2B03G0030700	Chr2B	8065103	8066982	-	8066042	Chr2B	8370552	8372422	+	8371487	0.991	0.983	rearrangement:Chr2B_block2
gene:TraesCS2B03G0031000	Chr2B	8098223	8098723	+	8098473	Chr2B	8286360	8286860	-	8286610	1.0	0.975	rearrangement:Chr2B_block2
gene:TraesCS2B03G0031100	Chr2B	8101793	8102553	+	8102173	Chr2B	8262459	8263217	-	8262838	1.0	0.965	rearrangement:Chr2B_block2
gene:TraesCS2B03G0525800	Chr2B	213715762	213720679	+	213718220	Chr2B	201470520	201475694	-	201473107	0.993	0.97	rearrangement:Chr2B_block3
gene:TraesCS2B03G0526000	Chr2B	214180503	214188389	+	214184446	Chr2B	201900426	201908311	+	201904368	1.0	0.996	rearrangement:Chr2B_block3
gene:TraesCS2B03G0526100	Chr2B	214189854	214193468	-	214191661	Chr2B	201909757	201913372	-	201911564	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B03G0526500	Chr2B	214439024	214446571	+	214442797	Chr2B	202159293	202166646	+	202162969	1.0	0.982	rearrangement:Chr2B_block3
gene:TraesCS2B03G0526600	Chr2B	214744037	214749681	+	214746859	Chr2B	202481737	202487364	+	202484550	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0526800	Chr2B	214756945	214758288	+	214757616	Chr2B	202503425	202504768	+	202504096	1.0	0.998	rearrangement:Chr2B_block3
gene:TraesCS2B03G0527100	Chr2B	214804067	214808352	+	214806209	Chr2B	202560841	202565126	+	202562983	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0527200	Chr2B	214818900	214822694	-	214820797	Chr2B	202575666	202579460	-	202577563	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B03G0527500	Chr2B	215167441	215169283	+	215168362	Chr2B	202944019	202945861	+	202944940	1.0	0.997	rearrangement:Chr2B_block3
gene:TraesCS2B03G0527700	Chr2B	215536972	215538913	+	215537942	Chr2B	203342554	203344495	+	203343524	1.0	0.997	rearrangement:Chr2B_block3
gene:TraesCS2B03G0527900	Chr2B	215547517	215549522	+	215548519	Chr2B	203353697	203355706	+	203354701	1.0	0.996	rearrangement:Chr2B_block3
gene:TraesCS2B03G0528100	Chr2B	215663066	215665415	-	215664240	Chr2B	203466183	203468530	-	203467356	0.999	0.996	rearrangement:Chr2B_block3
gene:TraesCS2B03G0528200	Chr2B	216272789	216274199	-	216273494	Chr2B	204044167	204045577	-	204044872	1.0	0.997	rearrangement:Chr2B_block3
gene:TraesCS2B03G0528500	Chr2B	216684087	216687766	-	216685926	Chr2B	204464810	204468203	-	204466506	1.0	0.996	rearrangement:Chr2B_block3
gene:TraesCS2B03G0528900	Chr2B	217156298	217159598	-	217157948	Chr2B	204770758	204774052	-	204772405	1.0	0.997	rearrangement:Chr2B_block3
gene:TraesCS2B03G0529300	Chr2B	217308880	217312136	+	217310508	Chr2B	204913080	204916341	+	204914710	1.0	0.994	rearrangement:Chr2B_block3
gene:TraesCS2B03G0529800	Chr2B	217494349	217496101	+	217495225	Chr2B	205098096	205099848	+	205098972	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B03G0530500	Chr2B	217879822	217881087	+	217880454	Chr2B	205479590	205480855	+	205480222	1.0	0.998	rearrangement:Chr2B_block3
gene:TraesCS2B03G0530800	Chr2B	217884518	217885351	+	217884934	Chr2B	205484287	205485145	+	205484716	1.0	0.969	rearrangement:Chr2B_block3
gene:TraesCS2B03G0531200	Chr2B	218068062	218069075	+	218068568	Chr2B	205686067	205687079	+	205686573	0.999	0.996	rearrangement:Chr2B_block3
gene:TraesCS2B03G0531700	Chr2B	218312695	218318637	-	218315666	Chr2B	205942214	205948157	-	205945185	1.0	0.997	rearrangement:Chr2B_block3
gene:TraesCS2B03G0531900	Chr2B	218505674	218508409	+	218507041	Chr2B	206128328	206131063	+	206129695	1.0	0.996	rearrangement:Chr2B_block3
gene:TraesCS2B03G0532000	Chr2B	218508826	218510173	+	218509499	Chr2B	206131474	206132821	+	206132147	1.0	0.998	rearrangement:Chr2B_block3
gene:TraesCS2B03G0532100	Chr2B	218514341	218519389	-	218516865	Chr2B	206136926	206141971	-	206139448	1.0	0.997	rearrangement:Chr2B_block3
gene:TraesCS2B03G0532800	Chr2B	218702602	218704516	-	218703559	Chr2B	206332622	206334535	-	206333578	0.998	0.996	rearrangement:Chr2B_block3
gene:TraesCS2B03G0533000	Chr2B	218714128	218717244	-	218715686	Chr2B	206344147	206347263	-	206345705	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0533100	Chr2B	218718252	218721219	-	218719735	Chr2B	206348271	206351238	-	206349754	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0533200	Chr2B	218752831	218754511	-	218753671	Chr2B	206382781	206384461	-	206383621	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0533500	Chr2B	218879298	218882475	-	218880886	Chr2B	206508744	206511921	-	206510332	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0533600	Chr2B	218887470	218897679	-	218892574	Chr2B	206516919	206527134	-	206522026	0.997	0.995	rearrangement:Chr2B_block3
gene:TraesCS2B03G0533800	Chr2B	218980851	218983126	-	218981988	Chr2B	206612949	206615224	-	206614086	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0534000	Chr2B	219059552	219059893	-	219059722	Chr2B	206697053	206697394	-	206697223	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0534100	Chr2B	219202472	219204600	+	219203536	Chr2B	206839935	206842063	+	206840999	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0534200	Chr2B	219206655	219207097	+	219206876	Chr2B	206844118	206844560	+	206844339	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0534500	Chr2B	219240648	219242657	+	219241652	Chr2B	206879941	206881950	+	206880945	1.0	0.996	rearrangement:Chr2B_block3
gene:TraesCS2B03G0534800	Chr2B	219259853	219264075	-	219261964	Chr2B	206889743	206893975	-	206891859	1.0	0.998	rearrangement:Chr2B_block3
gene:TraesCS2B03G0534900	Chr2B	219426320	219428507	+	219427413	Chr2B	207043765	207045952	+	207044858	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0535000	Chr2B	219574599	219584372	+	219579485	Chr2B	207226768	207236243	+	207231505	1.0	0.998	rearrangement:Chr2B_block3
gene:TraesCS2B03G0535100	Chr2B	219662736	219664188	+	219663462	Chr2B	207314483	207315935	+	207315209	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0535200	Chr2B	219672284	219675718	-	219674001	Chr2B	207324023	207327457	-	207325740	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0535400	Chr2B	219747259	219748333	+	219747796	Chr2B	207398989	207400063	+	207399526	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0535600	Chr2B	219912121	219922160	+	219917140	Chr2B	207564106	207574181	+	207569143	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B03G0535900	Chr2B	220042874	220045384	+	220044129	Chr2B	207692565	207695075	+	207693820	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0536000	Chr2B	220070984	220074131	-	220072557	Chr2B	207720675	207723822	-	207722248	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0536100	Chr2B	220107285	220107506	-	220107395	Chr2B	207756979	207757200	-	207757089	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0536500	Chr2B	220223195	220228681	+	220225938	Chr2B	207873401	207878885	+	207876143	0.996	0.996	rearrangement:Chr2B_block3
gene:TraesCS2B03G0536600	Chr2B	220229538	220230002	+	220229770	Chr2B	207879742	207880206	+	207879974	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0536900	Chr2B	220342082	220346578	+	220344330	Chr2B	207992749	207997245	+	207994997	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0537100	Chr2B	220354232	220358283	-	220356257	Chr2B	208010274	208014326	-	208012300	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0537300	Chr2B	220629386	220635870	-	220632628	Chr2B	208279179	208285663	-	208282421	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B03G0537500	Chr2B	220821848	220824361	-	220823104	Chr2B	208472892	208475405	-	208474148	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0537600	Chr2B	220824670	220832489	-	220828579	Chr2B	208475714	208483534	-	208479624	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0538300	Chr2B	220981034	220981735	-	220981384	Chr2B	208632166	208632867	-	208632516	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0538400	Chr2B	220981791	220986670	-	220984230	Chr2B	208632923	208637777	-	208635350	0.987	0.987	rearrangement:Chr2B_block3
gene:TraesCS2B03G0538500	Chr2B	220987139	220987833	-	220987486	Chr2B	208638246	208638940	-	208638593	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0538600	Chr2B	220993721	220994682	-	220994201	Chr2B	208644828	208645789	-	208645308	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0538700	Chr2B	221071634	221076597	-	221074115	Chr2B	208723913	208728894	-	208726403	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0538800	Chr2B	221300866	221304333	-	221302599	Chr2B	208953421	208956888	-	208955154	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0539300	Chr2B	221848600	221852290	-	221850445	Chr2B	209528586	209532256	-	209530421	0.99	0.987	rearrangement:Chr2B_block3
gene:TraesCS2B03G0539800	Chr2B	222042353	222043371	-	222042862	Chr2B	209722968	209723963	-	209723465	0.974	0.972	rearrangement:Chr2B_block3
gene:TraesCS2B03G0540000	Chr2B	222047914	222049907	-	222048910	Chr2B	209728506	209730499	-	209729502	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0540200	Chr2B	222316764	222319316	+	222318040	Chr2B	210003001	210005553	+	210004277	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B03G0540300	Chr2B	222320346	222322568	-	222321457	Chr2B	210006583	210008805	-	210007694	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0540400	Chr2B	222322653	222324595	+	222323624	Chr2B	210008890	210010832	+	210009861	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0540500	Chr2B	222348587	222351242	+	222349914	Chr2B	210034824	210037479	+	210036151	1.0	0.998	rearrangement:Chr2B_block3
gene:TraesCS2B03G0540600	Chr2B	222351597	222355240	-	222353418	Chr2B	210037834	210041477	-	210039655	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0540800	Chr2B	222406219	222409917	-	222408068	Chr2B	210099288	210102986	-	210101137	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0540900	Chr2B	222559982	222563431	+	222561706	Chr2B	210254182	210257631	+	210255906	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0541000	Chr2B	222563600	222564584	-	222564092	Chr2B	210257800	210258784	-	210258292	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0541100	Chr2B	222590445	222594413	-	222592429	Chr2B	210284665	210288633	-	210286649	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0541200	Chr2B	222613378	222617729	+	222615553	Chr2B	210308292	210312643	+	210310467	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0541300	Chr2B	222620853	222623453	+	222622153	Chr2B	210315767	210318367	+	210317067	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0541800	Chr2B	222848195	222854981	+	222851588	Chr2B	210543692	210550478	+	210547085	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0541900	Chr2B	223222521	223229768	+	223226144	Chr2B	210917810	210925057	+	210921433	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B03G0543000	Chr2B	223612953	223617893	-	223615423	Chr2B	211310135	211315082	-	211312608	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0543100	Chr2B	223853678	223860432	+	223857055	Chr2B	211554967	211561722	+	211558344	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0543400	Chr2B	223969380	223971781	+	223970580	Chr2B	211671293	211673694	+	211672493	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0543800	Chr2B	224459420	224460903	-	224460161	Chr2B	212165588	212167071	-	212166329	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0543900	Chr2B	224464006	224482936	+	224473471	Chr2B	212170168	212189127	+	212179647	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0544100	Chr2B	224722899	224725757	+	224724328	Chr2B	212433479	212436337	+	212434908	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0544300	Chr2B	224867198	224869897	-	224868547	Chr2B	212578380	212581078	-	212579729	1.0	0.998	rearrangement:Chr2B_block3
gene:TraesCS2B03G0544400	Chr2B	224951825	224954220	+	224953022	Chr2B	212664222	212666617	+	212665419	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0544500	Chr2B	224954971	224957277	+	224956124	Chr2B	212667368	212669674	+	212668521	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0544600	Chr2B	224959276	224960323	-	224959799	Chr2B	212671673	212672720	-	212672196	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0544800	Chr2B	224977304	224977843	-	224977573	Chr2B	212689723	212690262	-	212689992	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0545400	Chr2B	225406986	225408763	+	225407874	Chr2B	213126199	213127976	+	213127087	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0545600	Chr2B	225414843	225420106	-	225417474	Chr2B	213134056	213139319	-	213136687	1.0	0.998	rearrangement:Chr2B_block3
gene:TraesCS2B03G0545700	Chr2B	225420238	225425765	+	225423001	Chr2B	213139451	213144978	+	213142214	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0545900	Chr2B	225443341	225444345	+	225443843	Chr2B	213162554	213163558	+	213163056	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0546200	Chr2B	225798273	225802223	-	225800248	Chr2B	213514769	213518719	-	213516744	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0546300	Chr2B	225914952	225918922	+	225916937	Chr2B	213634672	213638643	+	213636657	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0546700	Chr2B	226295850	226300627	+	226298238	Chr2B	214011778	214016555	+	214014166	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B03G0547300	Chr2B	227298775	227301357	-	227300066	Chr2B	215018522	215021104	-	215019813	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0549000	Chr2B	229084851	229088020	+	229086435	Chr2B	216794971	216798140	+	216796555	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0549100	Chr2B	229088675	229095905	-	229092290	Chr2B	216798795	216806015	-	216802405	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0549400	Chr2B	229483070	229487558	-	229485314	Chr2B	217194916	217199404	-	217197160	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0549800	Chr2B	229913582	229920389	+	229916985	Chr2B	217621181	217627988	+	217624584	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0549900	Chr2B	229919975	229921202	-	229920588	Chr2B	217627574	217628802	-	217628188	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0550000	Chr2B	229994695	229996044	-	229995369	Chr2B	217704232	217705581	-	217704906	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B03G0550100	Chr2B	230082739	230083059	+	230082899	Chr2B	217810848	217811168	+	217811008	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0550200	Chr2B	230087332	230089517	+	230088424	Chr2B	217815441	217817626	+	217816533	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B03G0550300	Chr2B	230116803	230118931	+	230117867	Chr2B	217844914	217847042	+	217845978	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0550400	Chr2B	230135821	230138021	+	230136921	Chr2B	217863932	217866132	+	217865032	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B03G0550500	Chr2B	230212507	230225937	+	230219222	Chr2B	217940057	217953487	+	217946772	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0550600	Chr2B	230228279	230229873	-	230229076	Chr2B	217955829	217957423	-	217956626	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0551000	Chr2B	230579813	230585208	-	230582510	Chr2B	218314143	218319539	-	218316841	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0551600	Chr2B	231076193	231077233	+	231076713	Chr2B	218821905	218822945	+	218822425	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0551700	Chr2B	231138408	231140864	+	231139636	Chr2B	218884157	218886613	+	218885385	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0551900	Chr2B	231710835	231715188	+	231713011	Chr2B	219461367	219465720	+	219463543	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0552200	Chr2B	232558752	232567592	+	232563172	Chr2B	220311341	220320180	+	220315760	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0552300	Chr2B	232622581	232623753	+	232623167	Chr2B	220388978	220390150	+	220389564	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0552500	Chr2B	232625935	232626930	+	232626432	Chr2B	220392385	220393380	+	220392882	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0552400	Chr2B	232625810	232632371	-	232629090	Chr2B	220392260	220398820	-	220395540	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0552600	Chr2B	233216347	233225468	+	233220907	Chr2B	220983891	220993012	+	220988451	1.0	0.999	rearrangement:Chr2B_block3
gene:TraesCS2B03G0552700	Chr2B	233229451	233235530	+	233232490	Chr2B	220996997	221003081	+	221000039	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0552800	Chr2B	233296792	233297430	-	233297111	Chr2B	221064347	221064985	-	221064666	1.0	0.982	rearrangement:Chr2B_block3
gene:TraesCS2B03G0552900	Chr2B	233329326	233334118	+	233331722	Chr2B	221098179	221102971	+	221100575	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0553100	Chr2B	233404096	233409375	+	233406735	Chr2B	221172981	221178260	+	221175620	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0553200	Chr2B	233537039	233556364	+	233546701	Chr2B	221317172	221336497	+	221326834	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0553400	Chr2B	233659048	233659436	+	233659242	Chr2B	221445862	221446250	+	221446056	1.0	1.0	rearrangement:Chr2B_block3
gene:TraesCS2B03G0553500	Chr2B	233783525	233787750	+	233785637	Chr2B	221570333	221574558	+	221572445	1.0	1.0	rearrangement:Chr2B_block3
