gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity	segment
gene:TraesCS5B03G0018300	Chr5B	8990141	8990908	-	8990524	Chr5B	6533101	6533868	-	6533484	1.0	1.0	collinear
gene:TraesCS5B03G0018500	Chr5B	8999069	8999971	-	8999520	Chr5B	6542029	6542931	-	6542480	1.0	1.0	collinear
gene:TraesCS5B03G0019100	Chr5B	9063135	9063958	+	9063546	Chr5B	6606569	6607392	+	6606980	1.0	0.998	collinear
gene:TraesCS5B03G0019200	Chr5B	9094473	9094694	+	9094583	Chr5B	6637908	6638129	+	6638018	1.0	1.0	collinear
gene:TraesCS5B03G0019300	Chr5B	9098241	9101504	+	9099872	Chr5B	6641676	6644938	+	6643307	1.0	1.0	collinear
gene:TraesCS5B03G0019500	Chr5B	9128880	9132494	+	9130687	Chr5B	6672296	6675907	+	6674101	0.997	0.997	collinear
gene:TraesCS5B03G0019600	Chr5B	9270520	9274061	-	9272290	Chr5B	6817568	6821109	-	6819338	1.0	0.999	collinear
gene:TraesCS5B03G0019700	Chr5B	9291833	9292246	+	9292039	Chr5B	6838947	6839360	+	6839153	1.0	1.0	collinear
gene:TraesCS5B03G0019900	Chr5B	9309126	9311271	+	9310198	Chr5B	6856250	6858395	+	6857322	1.0	1.0	collinear
gene:TraesCS5B03G0020000	Chr5B	9311350	9315370	-	9313360	Chr5B	6858474	6862494	-	6860484	1.0	1.0	collinear
gene:TraesCS5B03G0020400	Chr5B	9346778	9347669	+	9347223	Chr5B	6883434	6884325	+	6883879	1.0	1.0	collinear
gene:TraesCS5B03G0020500	Chr5B	9350147	9351646	+	9350896	Chr5B	6886803	6888302	+	6887552	1.0	1.0	collinear
gene:TraesCS5B03G0020600	Chr5B	9380809	9382659	-	9381734	Chr5B	6917456	6919306	-	6918381	1.0	1.0	collinear
gene:TraesCS5B03G0020700	Chr5B	9403400	9406313	+	9404856	Chr5B	6940028	6942941	+	6941484	1.0	1.0	collinear
gene:TraesCS5B03G0020800	Chr5B	9468227	9470148	+	9469187	Chr5B	7016683	7018604	+	7017643	1.0	1.0	collinear
gene:TraesCS5B03G0021000	Chr5B	9571961	9572791	-	9572376	Chr5B	7124455	7125285	-	7124870	1.0	1.0	collinear
gene:TraesCS5B03G0021200	Chr5B	9587651	9588520	+	9588085	Chr5B	7142782	7143651	+	7143216	1.0	1.0	collinear
gene:TraesCS5B03G0021800	Chr5B	9717192	9720543	-	9718867	Chr5B	7281027	7284378	-	7282702	1.0	1.0	collinear
gene:TraesCS5B03G0022000	Chr5B	9855474	9864520	+	9859997	Chr5B	7419670	7429152	+	7424411	1.0	1.0	collinear
gene:TraesCS5B03G0022200	Chr5B	10106300	10110457	-	10108378	Chr5B	7670947	7675096	-	7673021	1.0	0.999	collinear
gene:TraesCS5B03G0022900	Chr5B	10391195	10392453	+	10391824	Chr5B	7836999	7838257	+	7837628	1.0	0.999	collinear
gene:TraesCS5B03G0023200	Chr5B	10474262	10476974	+	10475618	Chr5B	7913281	7915946	+	7914613	1.0	0.995	collinear
gene:TraesCS5B03G0023300	Chr5B	10483169	10487009	-	10485089	Chr5B	7922159	7925966	-	7924062	1.0	0.996	collinear
gene:TraesCS5B03G0023400	Chr5B	10487058	10495071	-	10491064	Chr5B	7926015	7934082	-	7930048	0.999	0.992	collinear
gene:TraesCS5B03G0023800	Chr5B	10569581	10572063	-	10570822	Chr5B	8009119	8011597	-	8010358	1.0	0.992	collinear
gene:TraesCS5B03G0023900	Chr5B	11094914	11095366	+	11095140	Chr5B	8704583	8705035	+	8704809	1.0	0.995	collinear
gene:TraesCS5B03G0024200	Chr5B	11126365	11127792	+	11127078	Chr5B	8729029	8730452	+	8729740	0.995	0.985	collinear
gene:TraesCS5B03G0024800	Chr5B	11356992	11359994	-	11358493	Chr5B	8802280	8805276	-	8803778	0.998	0.988	collinear
gene:TraesCS5B03G0025000	Chr5B	11505766	11509181	+	11507473	Chr5B	8968363	8971782	+	8970072	1.0	0.993	collinear
gene:TraesCS5B03G0025300	Chr5B	11528508	11529623	+	11529065	Chr5B	8991113	8992228	+	8991670	1.0	0.999	collinear
gene:TraesCS5B03G0025500	Chr5B	11553967	11555073	+	11554520	Chr5B	9016574	9017680	+	9017127	1.0	0.999	collinear
gene:TraesCS5B03G0025700	Chr5B	11563724	11567657	+	11565690	Chr5B	9026416	9030349	+	9028382	1.0	1.0	collinear
gene:TraesCS5B03G0025800	Chr5B	11599622	11605376	-	11602499	Chr5B	9062506	9068260	-	9065383	1.0	1.0	collinear
gene:TraesCS5B03G0025900	Chr5B	11653192	11653452	-	11653322	Chr5B	9115633	9115893	-	9115763	1.0	1.0	collinear
gene:TraesCS5B03G0026100	Chr5B	11812338	11822104	-	11817221	Chr5B	9267660	9277426	-	9272543	1.0	1.0	collinear
gene:TraesCS5B03G0026400	Chr5B	12310257	12315207	-	12312732	Chr5B	9746020	9750970	-	9748495	1.0	1.0	collinear
gene:TraesCS5B03G0026600	Chr5B	12370913	12372013	-	12371463	Chr5B	9809716	9810843	-	9810279	0.995	0.953	collinear
gene:TraesCS5B03G0026700	Chr5B	12374135	12378689	-	12376412	Chr5B	9812747	9817284	-	9815015	0.992	0.985	collinear
gene:TraesCS5B03G0026800	Chr5B	12379835	12384505	-	12382170	Chr5B	9818446	9823095	-	9820770	0.992	0.988	collinear
gene:TraesCS5B03G0027400	Chr5B	12612938	12617664	-	12615301	Chr5B	10062067	10066799	-	10064433	1.0	1.0	collinear
gene:TraesCS5B03G0027500	Chr5B	12619611	12627348	+	12623479	Chr5B	10068746	10076483	+	10072614	1.0	1.0	collinear
gene:TraesCS5B03G0027600	Chr5B	12629960	12631747	+	12630853	Chr5B	10079091	10080877	+	10079984	1.0	0.997	collinear
gene:TraesCS5B03G0027700	Chr5B	12708205	12708903	+	12708554	Chr5B	10194094	10194779	+	10194436	0.981	0.981	collinear
gene:TraesCS5B03G0027900	Chr5B	12894311	12907141	-	12900726	Chr5B	10360203	10373023	-	10366613	1.0	0.998	collinear
gene:TraesCS5B03G0028200	Chr5B	13220273	13224136	+	13222204	Chr5B	10711875	10715701	+	10713788	0.996	0.993	collinear
gene:TraesCS5B03G0028300	Chr5B	13224220	13225588	-	13224904	Chr5B	10715846	10717157	-	10716501	0.939	0.914	collinear
gene:TraesCS5B03G0028400	Chr5B	13232245	13237196	+	13234720	Chr5B	10736629	10741456	+	10739042	0.928	0.922	collinear
gene:TraesCS5B03G0028900	Chr5B	13269693	13271649	-	13270671	Chr5B	10794427	10796383	-	10795405	1.0	0.998	collinear
gene:TraesCS5B03G0029100	Chr5B	13314077	13314463	+	13314270	Chr5B	10827080	10827466	+	10827273	1.0	0.994	collinear
gene:TraesCS5B03G0029200	Chr5B	13317363	13325016	-	13321189	Chr5B	10830078	10837740	-	10833909	1.0	0.988	collinear
gene:TraesCS5B03G0029300	Chr5B	13396832	13400806	+	13398819	Chr5B	10902743	10906628	+	10904685	0.996	0.992	collinear
gene:TraesCS5B03G0029500	Chr5B	13403971	13404722	-	13404346	Chr5B	10909781	10910532	-	10910156	1.0	0.995	collinear
gene:TraesCS5B03G0030200	Chr5B	13526485	13533166	-	13529825	Chr5B	11053580	11060261	-	11056920	1.0	0.999	collinear
gene:TraesCS5B03G0030400	Chr5B	13538016	13539589	-	13538802	Chr5B	11066985	11068558	-	11067771	1.0	0.995	collinear
gene:TraesCS5B03G0030600	Chr5B	13739040	13742577	+	13740808	Chr5B	11285914	11289478	+	11287696	1.0	0.987	collinear
gene:TraesCS5B03G0030700	Chr5B	13742889	13746219	-	13744554	Chr5B	11289790	11293123	-	11291456	1.0	0.996	collinear
gene:TraesCS5B03G0030800	Chr5B	13753139	13756858	-	13754998	Chr5B	11300043	11303524	-	11301783	0.995	0.989	collinear
gene:TraesCS5B03G0030900	Chr5B	13761639	13766090	+	13763864	Chr5B	11495793	11500081	-	11497937	0.988	0.961	collinear
gene:TraesCS5B03G0031200	Chr5B	13813226	13815754	-	13814490	Chr5B	11619489	11622017	-	11620753	1.0	0.987	collinear
gene:TraesCS5B03G0031700	Chr5B	13897917	13901506	+	13899711	Chr5B	12033016	12036474	+	12034745	0.999	0.952	collinear
gene:TraesCS5B03G0032000	Chr5B	13958974	13962434	+	13960704	Chr5B	12090029	12093588	+	12091808	0.995	0.958	collinear
gene:TraesCS5B03G0032700	Chr5B	14442702	14446192	-	14444447	Chr5B	12415887	12419367	-	12417627	0.997	0.959	collinear
gene:TraesCS5B03G0034100	Chr5B	14735969	14739364	+	14737666	Chr5B	12705726	12709142	+	12707434	1.0	0.995	collinear
gene:TraesCS5B03G0034400	Chr5B	14964550	14964981	-	14964765	Chr5B	12948632	12949063	-	12948847	1.0	0.981	collinear
gene:TraesCS5B03G0034500	Chr5B	14967780	14968459	-	14968119	Chr5B	12951593	12952270	-	12951931	0.995	0.948	collinear
gene:TraesCS5B03G0034800	Chr5B	15060069	15060977	-	15060523	Chr5B	13136737	13137645	-	13137191	1.0	0.998	collinear
gene:TraesCS5B03G0035100	Chr5B	15104616	15105443	+	15105029	Chr5B	13196364	13197191	+	13196777	1.0	0.984	collinear
gene:TraesCS5B03G0035300	Chr5B	15107932	15108639	+	15108285	Chr5B	13199689	13200396	+	13200042	1.0	1.0	collinear
gene:TraesCS5B03G0035400	Chr5B	15128993	15130601	+	15129797	Chr5B	13220752	13222360	+	13221556	1.0	1.0	collinear
gene:TraesCS5B03G0035500	Chr5B	15147679	15148176	+	15147927	Chr5B	13240037	13240534	+	13240285	1.0	1.0	collinear
gene:TraesCS5B03G0035700	Chr5B	15178748	15179680	+	15179214	Chr5B	13271815	13272747	+	13272281	1.0	1.0	collinear
gene:TraesCS5B03G0035900	Chr5B	15240866	15241639	-	15241252	Chr5B	13330995	13331768	-	13331381	1.0	1.0	collinear
gene:TraesCS5B03G0036000	Chr5B	15245683	15246561	-	15246122	Chr5B	13335813	13336691	-	13336252	1.0	1.0	collinear
gene:TraesCS5B03G0036100	Chr5B	15251565	15252508	+	15252036	Chr5B	13341604	13342547	+	13342075	1.0	1.0	collinear
gene:TraesCS5B03G0036200	Chr5B	15309491	15314690	+	15312090	Chr5B	13400766	13405965	+	13403365	1.0	0.999	collinear
gene:TraesCS5B03G0036300	Chr5B	15319588	15320877	-	15320232	Chr5B	13410865	13412154	-	13411509	1.0	1.0	collinear
gene:TraesCS5B03G0036400	Chr5B	15325766	15326864	+	15326315	Chr5B	13417043	13418141	+	13417592	1.0	1.0	collinear
gene:TraesCS5B03G0036500	Chr5B	15384589	15388487	-	15386538	Chr5B	13469339	13473237	-	13471288	1.0	0.999	collinear
gene:TraesCS5B03G0036600	Chr5B	15400249	15401399	-	15400824	Chr5B	13485022	13486172	-	13485597	1.0	1.0	collinear
gene:TraesCS5B03G0038300	Chr5B	16028698	16032699	-	16030698	Chr5B	13930347	13934348	-	13932347	1.0	0.999	collinear
gene:TraesCS5B03G0038500	Chr5B	16038879	16039148	+	16039013	Chr5B	13940528	13940797	+	13940662	1.0	1.0	collinear
gene:TraesCS5B03G0038600	Chr5B	16060220	16065019	-	16062619	Chr5B	13968789	13973588	-	13971188	1.0	1.0	collinear
gene:TraesCS5B03G0039400	Chr5B	16411670	16412110	-	16411890	Chr5B	14222777	14223217	-	14222997	1.0	1.0	collinear
gene:TraesCS5B03G0039500	Chr5B	16437458	16437898	-	16437678	Chr5B	14248565	14249005	-	14248785	1.0	1.0	collinear
gene:TraesCS5B03G0039600	Chr5B	16555952	16556392	-	16556172	Chr5B	14255811	14256251	-	14256031	1.0	1.0	collinear
gene:TraesCS5B03G0040100	Chr5B	16607070	16609209	+	16608139	Chr5B	14305228	14307367	+	14306297	1.0	1.0	collinear
gene:TraesCS5B03G0040200	Chr5B	16609420	16617087	-	16613253	Chr5B	14307736	14315403	-	14311569	1.0	1.0	collinear
gene:TraesCS5B03G0040800	Chr5B	17805901	17808859	-	17807380	Chr5B	14723669	14726627	-	14725148	1.0	1.0	collinear
gene:TraesCS5B03G0041000	Chr5B	17832779	17835696	+	17834237	Chr5B	14750519	14753436	+	14751977	1.0	1.0	collinear
gene:TraesCS5B03G0041900	Chr5B	17977310	17987229	+	17982269	Chr5B	14896939	14906869	+	14901904	1.0	0.996	collinear
gene:TraesCS5B03G0042300	Chr5B	18073200	18074246	-	18073723	Chr5B	15000832	15001878	-	15001355	1.0	0.998	collinear
gene:TraesCS5B03G0042800	Chr5B	18208883	18210186	+	18209534	Chr5B	15139606	15140909	+	15140257	1.0	1.0	collinear
gene:TraesCS5B03G0042900	Chr5B	18221809	18225449	+	18223629	Chr5B	15152532	15156115	+	15154323	1.0	1.0	collinear
gene:TraesCS5B03G0043000	Chr5B	18227659	18230690	+	18229174	Chr5B	15158325	15161350	+	15159837	1.0	1.0	collinear
gene:TraesCS5B03G0043100	Chr5B	18235926	18240310	-	18238118	Chr5B	15166349	15170727	-	15168538	1.0	0.997	collinear
gene:TraesCS5B03G0043500	Chr5B	18359015	18360093	-	18359554	Chr5B	15269470	15270545	-	15270007	0.997	0.994	collinear
gene:TraesCS5B03G0044100	Chr5B	18442047	18442310	+	18442178	Chr5B	15384459	15384722	+	15384590	1.0	0.996	collinear
gene:TraesCS5B03G0044300	Chr5B	18446125	18447066	-	18446595	Chr5B	15388539	15389480	-	15389009	1.0	0.989	collinear
gene:TraesCS5B03G0045200	Chr5B	18667645	18668184	+	18667914	Chr5B	15695183	15695722	+	15695452	1.0	0.99	collinear
gene:TraesCS5B03G0045900	Chr5B	18965722	18966648	-	18966185	Chr5B	16035555	16036481	-	16036018	1.0	0.998	collinear
gene:TraesCS5B03G0046000	Chr5B	19030152	19032083	+	19031117	Chr5B	16113745	16115683	+	16114714	1.0	0.997	collinear
gene:TraesCS5B03G0046200	Chr5B	19263083	19264715	+	19263899	Chr5B	16348847	16350476	+	16349661	0.991	0.975	collinear
gene:TraesCS5B03G0046300	Chr5B	19685760	19687547	-	19686653	Chr5B	16800830	16802544	-	16801687	1.0	0.987	collinear
gene:TraesCS5B03G0046400	Chr5B	19702854	19704256	-	19703555	Chr5B	16934573	16935970	+	16935271	0.994	0.944	collinear
gene:TraesCS5B03G0046900	Chr5B	19794999	19798528	+	19796763	Chr5B	16842205	16845698	-	16843951	0.998	0.971	collinear
gene:TraesCS5B03G0047200	Chr5B	19833123	19835984	+	19834553	Chr5B	17088341	17091197	+	17089769	0.998	0.985	collinear
gene:TraesCS5B03G0047300	Chr5B	19837961	19839826	-	19838893	Chr5B	17093174	17095040	-	17094107	1.0	0.996	collinear
gene:TraesCS5B03G0048900	Chr5B	20252668	20252994	-	20252831	Chr5B	18004490	18004816	+	18004653	1.0	0.951	collinear
gene:TraesCS5B03G0050200	Chr5B	20863179	20864787	-	20863983	Chr5B	17899344	17900951	+	17900147	0.996	0.96	collinear
gene:TraesCS5B03G0050600	Chr5B	20903175	20905102	-	20904138	Chr5B	17998857	18000792	-	17999824	0.999	0.977	collinear
gene:TraesCS5B03G0050900	Chr5B	20924632	20925159	+	20924895	Chr5B	18012802	18013329	+	18013065	1.0	0.996	collinear
gene:TraesCS5B03G0051000	Chr5B	20962087	20966390	+	20964238	Chr5B	18058235	18063046	+	18060640	1.0	0.992	collinear
gene:TraesCS5B03G0051400	Chr5B	21063402	21066829	+	21065115	Chr5B	18066811	18070254	+	18068532	1.0	0.996	collinear
gene:TraesCS5B03G0051500	Chr5B	21067129	21068070	-	21067599	Chr5B	18070554	18071498	-	18071026	1.0	0.995	collinear
gene:TraesCS5B03G0051600	Chr5B	21267486	21269548	-	21268517	Chr5B	18417129	18418974	-	18418051	0.996	0.974	collinear
gene:TraesCS5B03G0052300	Chr5B	21339653	21339907	+	21339780	Chr5B	18507452	18507706	+	18507579	1.0	0.98	collinear
gene:TraesCS5B03G0052600	Chr5B	21384375	21386198	+	21385286	Chr5B	18605096	18606919	+	18606007	1.0	0.995	collinear
gene:TraesCS5B03G0053200	Chr5B	21412101	21417989	-	21415045	Chr5B	18633943	18639838	-	18636890	1.0	0.993	collinear
gene:TraesCS5B03G0053500	Chr5B	21627713	21632715	+	21630214	Chr5B	18780969	18785783	+	18783376	0.918	0.909	collinear
gene:TraesCS5B03G0053600	Chr5B	21637412	21640309	+	21638860	Chr5B	18788875	18791772	+	18790323	1.0	0.996	collinear
gene:TraesCS5B03G0053800	Chr5B	21751116	21753413	+	21752264	Chr5B	18936910	18939263	+	18938086	0.996	0.943	collinear
gene:TraesCS5B03G0053900	Chr5B	21758565	21761308	+	21759936	Chr5B	18944417	18947160	+	18945788	1.0	1.0	collinear
gene:TraesCS5B03G0054000	Chr5B	21761757	21765503	-	21763630	Chr5B	18947609	18951354	-	18949481	1.0	0.997	collinear
gene:TraesCS5B03G0054300	Chr5B	21823716	21831254	-	21827485	Chr5B	18970666	18978197	-	18974431	1.0	0.998	collinear
gene:TraesCS5B03G0054500	Chr5B	21859825	21862127	+	21860976	Chr5B	19006766	19009068	+	19007917	1.0	1.0	collinear
gene:TraesCS5B03G0055400	Chr5B	21959340	21969388	+	21964364	Chr5B	19107847	19117905	+	19112876	1.0	1.0	collinear
gene:TraesCS5B03G0055500	Chr5B	21973268	21976598	-	21974933	Chr5B	19121785	19125115	-	19123450	1.0	1.0	collinear
gene:TraesCS5B03G0055700	Chr5B	22255074	22256283	-	22255678	Chr5B	19696709	19697918	-	19697313	1.0	1.0	collinear
gene:TraesCS5B03G0055800	Chr5B	22258802	22267208	+	22263005	Chr5B	19700437	19708509	+	19704473	1.0	1.0	collinear
gene:TraesCS5B03G0056400	Chr5B	22336680	22338890	+	22337785	Chr5B	19769692	19771902	+	19770797	1.0	1.0	collinear
gene:TraesCS5B03G0056600	Chr5B	22723032	22726300	-	22724666	Chr5B	20135815	20139083	-	20137449	1.0	1.0	collinear
gene:TraesCS5B03G0056700	Chr5B	22728877	22734097	-	22731487	Chr5B	20142605	20147825	-	20145215	1.0	0.999	collinear
gene:TraesCS5B03G0057400	Chr5B	23570781	23571459	+	23571120	Chr5B	21049013	21049691	+	21049352	1.0	1.0	collinear
gene:TraesCS5B03G0057700	Chr5B	23643223	23646001	-	23644612	Chr5B	21079256	21082027	-	21080641	0.997	0.996	collinear
gene:TraesCS5B03G0057900	Chr5B	23766570	23771003	-	23768786	Chr5B	21170821	21175283	-	21173052	1.0	0.981	collinear
gene:TraesCS5B03G0058100	Chr5B	23896000	23898756	+	23897378	Chr5B	21366211	21368966	+	21367588	0.999	0.997	collinear
gene:TraesCS5B03G0058300	Chr5B	24092985	24093610	+	24093297	Chr5B	21567602	21568227	+	21567914	1.0	0.996	collinear
gene:TraesCS5B03G0058400	Chr5B	24102774	24108628	-	24105701	Chr5B	21573204	21579060	-	21576132	1.0	0.996	collinear
gene:TraesCS5B03G0058600	Chr5B	24225104	24231144	-	24228124	Chr5B	21676171	21682218	-	21679194	1.0	0.991	collinear
gene:TraesCS5B03G0058800	Chr5B	24313329	24317251	+	24315290	Chr5B	21779294	21783216	+	21781255	1.0	0.998	collinear
gene:TraesCS5B03G0059100	Chr5B	24329330	24332883	-	24331106	Chr5B	21789810	21793659	-	21791734	1.0	0.997	collinear
gene:TraesCS5B03G0059200	Chr5B	24359273	24360515	-	24359894	Chr5B	21827830	21829072	-	21828451	1.0	1.0	collinear
gene:TraesCS5B03G0059300	Chr5B	24361320	24363800	-	24362560	Chr5B	21829877	21832357	-	21831117	1.0	1.0	collinear
gene:TraesCS5B03G0060100	Chr5B	24529782	24532869	+	24531325	Chr5B	22024577	22027664	+	22026120	1.0	0.983	collinear
gene:TraesCS5B03G0060200	Chr5B	24546971	24550124	+	24548547	Chr5B	22086113	22089266	+	22087689	0.997	0.979	collinear
gene:TraesCS5B03G0060400	Chr5B	24588998	24591733	+	24590365	Chr5B	22068570	22071646	+	22070108	1.0	0.991	collinear
gene:TraesCS5B03G0060500	Chr5B	24632975	24633778	-	24633376	Chr5B	22142327	22143130	-	22142728	1.0	1.0	collinear
gene:TraesCS5B03G0061000	Chr5B	24879869	24891541	-	24885705	Chr5B	22489140	22496328	-	22492734	0.997	0.993	collinear
gene:TraesCS5B03G0061100	Chr5B	24987156	24990543	-	24988849	Chr5B	22625757	22629156	-	22627456	0.992	0.98	collinear
gene:TraesCS5B03G0061600	Chr5B	25131444	25139111	-	25135277	Chr5B	22791619	22799248	-	22795433	0.996	0.992	collinear
gene:TraesCS5B03G0061700	Chr5B	25275644	25276760	+	25276202	Chr5B	22925891	22927007	+	22926449	1.0	0.999	collinear
gene:TraesCS5B03G0062000	Chr5B	25479122	25484045	-	25481583	Chr5B	23129535	23134461	-	23131998	1.0	0.998	collinear
gene:TraesCS5B03G0062200	Chr5B	25539190	25547210	-	25543200	Chr5B	23190789	23198876	-	23194832	1.0	1.0	collinear
gene:TraesCS5B03G0062500	Chr5B	25873183	25878594	+	25875888	Chr5B	23524363	23529774	+	23527068	1.0	1.0	collinear
gene:TraesCS5B03G0062600	Chr5B	25878810	25879603	-	25879206	Chr5B	23529990	23530783	-	23530386	1.0	1.0	collinear
gene:TraesCS5B03G0062800	Chr5B	26202637	26205342	+	26203989	Chr5B	23862494	23865199	+	23863846	1.0	1.0	collinear
