gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity
gene:TraesCS6B03G0023300	Chr6B	7061530	7064275	-	7062902	Chr6B	4949002	4951803	-	4950402	0.983	0.941
gene:TraesCS6B03G0023500	Chr6B	7089330	7090701	-	7090015	Chr6B	5054293	5055663	-	5054978	0.997	0.976
gene:TraesCS6B03G0023900	Chr6B	7115022	7120828	-	7117925	Chr6B	5060186	5065993	-	5063089	0.999	0.994
gene:TraesCS6B03G0024000	Chr6B	7164686	7167146	-	7165916	Chr6B	4830970	4833430	+	4832200	0.999	0.973
gene:TraesCS6B03G0024300	Chr6B	7232910	7239589	+	7236249	Chr6B	5202725	5209382	+	5206053	0.991	0.988
gene:TraesCS6B03G0024600	Chr6B	7405188	7405569	+	7405378	Chr6B	5423548	5423929	+	5423738	1.0	1.0
gene:TraesCS6B03G0024700	Chr6B	7407123	7412012	+	7409567	Chr6B	5425480	5430439	+	5427959	1.0	0.96
gene:TraesCS6B03G0024800	Chr6B	7432566	7436828	+	7434697	Chr6B	5451278	5455606	+	5453442	0.995	0.959
gene:TraesCS6B03G0024900	Chr6B	7497813	7501390	+	7499601	Chr6B	5548769	5552207	+	5550488	0.995	0.951
gene:TraesCS6B03G0025000	Chr6B	7523590	7525907	-	7524748	Chr6B	5575446	5577744	-	5576595	0.999	0.965
gene:TraesCS6B03G0025400	Chr6B	7696523	7697623	-	7697073	Chr6B	5606724	5607821	-	5607272	0.987	0.908
gene:TraesCS6B03G0027300	Chr6B	9653692	9654627	-	9654159	Chr6B	6654623	6655558	-	6655090	1.0	0.994
gene:TraesCS6B03G0027900	Chr6B	9741098	9747771	-	9744434	Chr6B	6699016	6705689	-	6702352	1.0	0.997
gene:TraesCS6B03G0028000	Chr6B	9849485	9853509	-	9851497	Chr6B	6805096	6809112	-	6807104	0.996	0.994
gene:TraesCS6B03G0028100	Chr6B	9926549	9932499	-	9929524	Chr6B	6885162	6891113	-	6888137	1.0	1.0
gene:TraesCS6B03G0028400	Chr6B	9941555	9944126	-	9942840	Chr6B	6900170	6902741	-	6901455	1.0	1.0
gene:TraesCS6B03G0028500	Chr6B	10037046	10039187	+	10038116	Chr6B	7001482	7003623	+	7002552	1.0	1.0
gene:TraesCS6B03G0029000	Chr6B	10213284	10216091	-	10214687	Chr6B	7139542	7142349	-	7140945	1.0	1.0
gene:TraesCS6B03G0029100	Chr6B	10225478	10230400	+	10227939	Chr6B	7151815	7156736	+	7154275	0.999	0.997
gene:TraesCS6B03G0029200	Chr6B	10240300	10250359	+	10245329	Chr6B	7169620	7179677	+	7174648	1.0	0.999
gene:TraesCS6B03G0029300	Chr6B	10250755	10251366	-	10251060	Chr6B	7180073	7180684	-	7180378	1.0	1.0
gene:TraesCS6B03G0029400	Chr6B	10251988	10252587	-	10252287	Chr6B	7181306	7181905	-	7181605	1.0	1.0
gene:TraesCS6B03G0029500	Chr6B	10257018	10260872	+	10258945	Chr6B	7186336	7190190	+	7188263	1.0	1.0
gene:TraesCS6B03G0029700	Chr6B	10268900	10269590	+	10269245	Chr6B	7198217	7198907	+	7198562	1.0	1.0
gene:TraesCS6B03G0032400	Chr6B	10680346	10680846	-	10680596	Chr6B	7475191	7475691	-	7475441	1.0	1.0
gene:TraesCS6B03G0032500	Chr6B	10687959	10689500	-	10688729	Chr6B	7483175	7484706	-	7483940	1.0	0.993
gene:TraesCS6B03G0032700	Chr6B	10721073	10721825	+	10721449	Chr6B	7517779	7518496	+	7518137	0.953	0.946
gene:TraesCS6B03G0032800	Chr6B	10794482	10796265	-	10795373	Chr6B	7567290	7569069	-	7568179	1.0	0.996
gene:TraesCS6B03G0032900	Chr6B	10807269	10808929	-	10808099	Chr6B	7592910	7594573	-	7593741	1.0	0.986
gene:TraesCS6B03G0033000	Chr6B	10813143	10815983	+	10814563	Chr6B	7598793	7601635	+	7600214	1.0	0.989
gene:TraesCS6B03G0033300	Chr6B	10901175	10901981	+	10901578	Chr6B	7706741	7707547	+	7707144	1.0	0.992
gene:TraesCS6B03G0033400	Chr6B	10905821	10908096	+	10906958	Chr6B	7711392	7713667	+	7712529	1.0	0.998
gene:TraesCS6B03G0033500	Chr6B	10938435	10940673	+	10939554	Chr6B	7775392	7777633	+	7776512	1.0	0.974
gene:TraesCS6B03G0033600	Chr6B	10962075	10964296	+	10963185	Chr6B	7789436	7791548	+	7790492	0.999	0.962
gene:TraesCS6B03G0033800	Chr6B	10998475	11001018	-	10999746	Chr6B	7828159	7830702	-	7829430	1.0	0.995
gene:TraesCS6B03G0034000	Chr6B	11046893	11049024	-	11047958	Chr6B	7874947	7877069	-	7876008	0.992	0.986
gene:TraesCS6B03G0034300	Chr6B	11071854	11073487	+	11072670	Chr6B	7899984	7901617	+	7900800	1.0	0.998
gene:TraesCS6B03G0034700	Chr6B	11183815	11188148	-	11185981	Chr6B	8012886	8017210	-	8015048	0.995	0.991
gene:TraesCS6B03G0035400	Chr6B	11487222	11488560	+	11487891	Chr6B	8222958	8224296	+	8223627	1.0	0.998
gene:TraesCS6B03G0036200	Chr6B	11768711	11769156	-	11768933	Chr6B	8502464	8502909	-	8502686	1.0	0.996
gene:TraesCS6B03G0036400	Chr6B	11794719	11800800	-	11797759	Chr6B	8528240	8534349	-	8531294	1.0	0.996
gene:TraesCS6B03G0036600	Chr6B	11876881	11885297	-	11881089	Chr6B	8610673	8619088	-	8614880	1.0	0.996
gene:TraesCS6B03G0036800	Chr6B	11938984	11939478	+	11939231	Chr6B	8672480	8672974	+	8672727	1.0	0.977
gene:TraesCS6B03G0036900	Chr6B	12335973	12337943	+	12336958	Chr6B	8957523	8959470	-	8958496	0.986	0.985
gene:TraesCS6B03G0037200	Chr6B	12386672	12391244	+	12388958	Chr6B	8992763	8997335	+	8995049	1.0	0.999
gene:TraesCS6B03G0037400	Chr6B	12471528	12476785	+	12474156	Chr6B	9077385	9082641	+	9080013	1.0	0.998
gene:TraesCS6B03G0039400	Chr6B	13077700	13079362	-	13078531	Chr6B	9748708	9750370	-	9749539	1.0	0.998
gene:TraesCS6B03G0039500	Chr6B	13080243	13084757	-	13082500	Chr6B	9751251	9755765	-	9753508	1.0	1.0
gene:TraesCS6B03G0040000	Chr6B	13256822	13258912	+	13257867	Chr6B	9919843	9921800	+	9920821	0.929	0.919
gene:TraesCS6B03G0041000	Chr6B	13502812	13504261	+	13503536	Chr6B	10506757	10508206	+	10507481	1.0	0.991
gene:TraesCS6B03G0041100	Chr6B	13732403	13734287	-	13733345	Chr6B	10709353	10711188	-	10710270	0.974	0.946
gene:TraesCS6B03G0041300	Chr6B	13745451	13748564	-	13747007	Chr6B	10717201	10719996	-	10718598	0.995	0.927
gene:TraesCS6B03G0041500	Chr6B	13773673	13777225	-	13775449	Chr6B	10772360	10776158	-	10774259	0.992	0.943
gene:TraesCS6B03G0041700	Chr6B	13786184	13786858	-	13786521	Chr6B	10781266	10781940	-	10781603	1.0	0.994
gene:TraesCS6B03G0041900	Chr6B	13805020	13813648	-	13809334	Chr6B	10809649	10818492	-	10814070	0.984	0.957
gene:TraesCS6B03G0042100	Chr6B	13915421	13916323	-	13915872	Chr6B	10865683	10866565	-	10866124	0.989	0.918
gene:TraesCS6B03G0042300	Chr6B	13957233	13958006	-	13957619	Chr6B	10894664	10895438	-	10895051	1.0	0.963
gene:TraesCS6B03G0042400	Chr6B	14001416	14002066	-	14001741	Chr6B	10911259	10911909	-	10911584	1.0	0.975
gene:TraesCS6B03G0042500	Chr6B	14007864	14013433	-	14010648	Chr6B	10917528	10923307	-	10920417	1.0	0.98
gene:TraesCS6B03G0042600	Chr6B	14025460	14027670	+	14026565	Chr6B	10937711	10939922	+	10938816	1.0	0.994
gene:TraesCS6B03G0042800	Chr6B	14027886	14029565	-	14028725	Chr6B	10940138	10941829	-	10940983	1.0	0.977
gene:TraesCS6B03G0043100	Chr6B	14059612	14061041	-	14060326	Chr6B	10965542	10966987	-	10966264	1.0	0.987
gene:TraesCS6B03G0043200	Chr6B	14062257	14065736	+	14063996	Chr6B	10968203	10971715	+	10969959	1.0	0.995
gene:TraesCS6B03G0043300	Chr6B	14072311	14073899	-	14073105	Chr6B	10978127	10979715	-	10978921	1.0	0.995
gene:TraesCS6B03G0043400	Chr6B	14080412	14081158	+	14080785	Chr6B	10985932	10986678	+	10986305	1.0	0.997
gene:TraesCS6B03G0043900	Chr6B	14087824	14088411	+	14088117	Chr6B	10993349	10993936	+	10993642	1.0	1.0
gene:TraesCS6B03G0046400	Chr6B	14531892	14532704	-	14532298	Chr6B	11309276	11310093	-	11309684	1.0	0.977
gene:TraesCS6B03G0046600	Chr6B	14601611	14605189	-	14603400	Chr6B	11417777	11421369	-	11419573	0.996	0.984
gene:TraesCS6B03G0047600	Chr6B	15529834	15532751	-	15531292	Chr6B	11947214	11950130	+	11948672	0.999	0.981
gene:TraesCS6B03G0047700	Chr6B	15539564	15541528	+	15540546	Chr6B	11928000	11929887	-	11928943	0.973	0.954
gene:TraesCS6B03G0047900	Chr6B	15544116	15545611	+	15544863	Chr6B	11925690	11927166	-	11926428	0.985	0.955
gene:TraesCS6B03G0048100	Chr6B	15557607	15561532	+	15559569	Chr6B	12066102	12070040	+	12068071	0.991	0.967
gene:TraesCS6B03G0048200	Chr6B	15564426	15571930	+	15568178	Chr6B	12072937	12080194	+	12076565	0.99	0.98
gene:TraesCS6B03G0048500	Chr6B	15628039	15628491	+	15628265	Chr6B	12149346	12149798	+	12149572	1.0	0.997
gene:TraesCS6B03G0048600	Chr6B	15650823	15653319	-	15652071	Chr6B	12167947	12170443	-	12169195	1.0	0.997
gene:TraesCS6B03G0048700	Chr6B	15677088	15680259	-	15678673	Chr6B	12194487	12197691	-	12196089	1.0	0.978
gene:TraesCS6B03G0049100	Chr6B	15925509	15926204	+	15925856	Chr6B	12733795	12734491	-	12734143	1.0	0.961
gene:TraesCS6B03G0049700	Chr6B	16476231	16477370	-	16476800	Chr6B	12342202	12343316	+	12342759	0.974	0.902
gene:TraesCS6B03G0050800	Chr6B	16959158	16962952	-	16961055	Chr6B	12916464	12920259	-	12918361	1.0	0.994
gene:TraesCS6B03G0051000	Chr6B	16978023	16980204	-	16979113	Chr6B	12932409	12934590	-	12933499	1.0	0.984
gene:TraesCS6B03G0051100	Chr6B	16988444	16989999	+	16989221	Chr6B	12941259	12942814	+	12942036	1.0	0.974
gene:TraesCS6B03G0051200	Chr6B	16998036	16999306	-	16998671	Chr6B	12950915	12952184	-	12951549	0.988	0.963
gene:TraesCS6B03G0051400	Chr6B	17002091	17003860	-	17002975	Chr6B	12954969	12956735	-	12955852	1.0	0.996
gene:TraesCS6B03G0051600	Chr6B	17119363	17121035	-	17120199	Chr6B	13053837	13055512	-	13054674	1.0	0.995
gene:TraesCS6B03G0051700	Chr6B	17151794	17153507	+	17152650	Chr6B	13087579	13089293	+	13088436	1.0	0.998
gene:TraesCS6B03G0051800	Chr6B	17189455	17190896	+	17190175	Chr6B	13129225	13130668	+	13129946	1.0	0.975
gene:TraesCS6B03G0052000	Chr6B	17273509	17275098	-	17274303	Chr6B	13141638	13143134	-	13142386	0.937	0.921
gene:TraesCS6B03G0052200	Chr6B	17316306	17322278	+	17319292	Chr6B	13145040	13150999	+	13148019	0.989	0.978
gene:TraesCS6B03G0052300	Chr6B	17324936	17329772	+	17327354	Chr6B	13153736	13158526	+	13156131	0.985	0.982
gene:TraesCS6B03G0052500	Chr6B	17332621	17333787	+	17333204	Chr6B	13161434	13162600	+	13162017	1.0	1.0
gene:TraesCS6B03G0052700	Chr6B	17344959	17346496	+	17345727	Chr6B	13165341	13166878	+	13166109	1.0	0.995
gene:TraesCS6B03G0052900	Chr6B	17351890	17353378	+	17352634	Chr6B	13181389	13182886	+	13182137	1.0	0.987
gene:TraesCS6B03G0053000	Chr6B	17354873	17356299	+	17355586	Chr6B	13186358	13187784	+	13187071	1.0	0.991
gene:TraesCS6B03G0053100	Chr6B	17361952	17363378	+	17362665	Chr6B	13193329	13194755	+	13194042	1.0	0.991
gene:TraesCS6B03G0053200	Chr6B	17420210	17420749	-	17420479	Chr6B	13269108	13269647	-	13269377	1.0	0.974
gene:TraesCS6B03G0053500	Chr6B	17474757	17476173	-	17475465	Chr6B	13315340	13316720	-	13316030	0.974	0.968
gene:TraesCS6B03G0053600	Chr6B	17477571	17477953	-	17477762	Chr6B	13318108	13318490	-	13318299	1.0	0.987
gene:TraesCS6B03G0053900	Chr6B	17542927	17548034	-	17545480	Chr6B	13422575	13427676	-	13425125	0.969	0.967
gene:TraesCS6B03G0054200	Chr6B	17570064	17570525	-	17570294	Chr6B	13455851	13456312	-	13456081	1.0	1.0
gene:TraesCS6B03G0054700	Chr6B	17642075	17642536	-	17642305	Chr6B	14086159	14086620	-	14086389	1.0	0.997
gene:TraesCS6B03G0054800	Chr6B	17642646	17643236	-	17642941	Chr6B	14086730	14087350	-	14087040	1.0	0.945
gene:TraesCS6B03G0054900	Chr6B	17647600	17649827	-	17648713	Chr6B	14090890	14093117	-	14092003	1.0	0.996
gene:TraesCS6B03G0055700	Chr6B	17883132	17883398	-	17883265	Chr6B	14560565	14560831	-	14560698	1.0	1.0
gene:TraesCS6B03G0055800	Chr6B	17894796	17895062	+	17894929	Chr6B	14527769	14528035	-	14527902	1.0	1.0
gene:TraesCS6B03G0055900	Chr6B	18118663	18120067	+	18119365	Chr6B	14816302	14817706	+	14817004	1.0	0.997
gene:TraesCS6B03G0056000	Chr6B	18123160	18128009	-	18125584	Chr6B	14821218	14825830	-	14823524	0.943	0.941
gene:TraesCS6B03G0056200	Chr6B	18140661	18146770	+	18143715	Chr6B	14838842	14844864	+	14841853	0.975	0.962
gene:TraesCS6B03G0057000	Chr6B	18245649	18247177	-	18246413	Chr6B	16399031	16400528	+	16399779	0.977	0.962
gene:TraesCS6B03G0057100	Chr6B	18258902	18261863	-	18260382	Chr6B	15514952	15517699	-	15516325	0.95	0.933
gene:TraesCS6B03G0057400	Chr6B	18286152	18289433	-	18287792	Chr6B	15544796	15548077	-	15546436	1.0	0.993
gene:TraesCS6B03G0057800	Chr6B	18391461	18392135	-	18391798	Chr6B	15632568	15633242	-	15632905	1.0	0.994
gene:TraesCS6B03G0058300	Chr6B	18406857	18408844	-	18407850	Chr6B	15646588	15648575	-	15647581	1.0	0.998
gene:TraesCS6B03G0058400	Chr6B	18722780	18723913	-	18723346	Chr6B	15954668	15955801	-	15955234	1.0	0.999
gene:TraesCS6B03G0058600	Chr6B	18751634	18752794	-	18752214	Chr6B	15982964	15984124	-	15983544	1.0	0.993
gene:TraesCS6B03G0058700	Chr6B	18758565	18759719	-	18759142	Chr6B	15988253	15989407	-	15988830	1.0	0.991
gene:TraesCS6B03G0059200	Chr6B	18789158	18796933	-	18793045	Chr6B	16018818	16026577	-	16022697	0.994	0.988
gene:TraesCS6B03G0059300	Chr6B	18798866	18802124	-	18800495	Chr6B	16028331	16031535	-	16029933	0.968	0.949
gene:TraesCS6B03G0059800	Chr6B	18921169	18921738	-	18921453	Chr6B	16085822	16086391	-	16086106	1.0	0.957
gene:TraesCS6B03G0059900	Chr6B	18925907	18926449	-	18926178	Chr6B	16091089	16091631	-	16091360	1.0	0.968
gene:TraesCS6B03G0060200	Chr6B	18950001	18950570	-	18950285	Chr6B	16095826	16096395	-	16096110	1.0	0.991
gene:TraesCS6B03G0060300	Chr6B	18951652	18955977	-	18953814	Chr6B	16097476	16101772	-	16099624	0.999	0.989
gene:TraesCS6B03G0060400	Chr6B	18959381	18964102	+	18961741	Chr6B	16105137	16109846	+	16107491	0.988	0.978
gene:TraesCS6B03G0060500	Chr6B	19259304	19278233	+	19268768	Chr6B	16369243	16388151	+	16378697	1.0	0.999
gene:TraesCS6B03G0060600	Chr6B	19269168	19269908	+	19269538	Chr6B	16379097	16379834	+	16379465	0.995	0.986
gene:TraesCS6B03G0060800	Chr6B	19286287	19287822	+	19287054	Chr6B	16396197	16397732	+	16396964	1.0	1.0
gene:TraesCS6B03G0061100	Chr6B	19342776	19343237	+	19343006	Chr6B	16453226	16453687	+	16453456	1.0	1.0
gene:TraesCS6B03G0061200	Chr6B	19360463	19361437	+	19360950	Chr6B	16470918	16471892	+	16471405	1.0	0.993
gene:TraesCS6B03G0061500	Chr6B	19449611	19450915	+	19450263	Chr6B	16560437	16561743	+	16561090	1.0	0.996
gene:TraesCS6B03G0061900	Chr6B	19453760	19455056	+	19454408	Chr6B	16564594	16565892	+	16565243	1.0	0.993
gene:TraesCS6B03G0062000	Chr6B	19461239	19464989	+	19463114	Chr6B	16572043	16575792	+	16573917	1.0	1.0
gene:TraesCS6B03G0062600	Chr6B	19566807	19567490	-	19567148	Chr6B	16679293	16679976	-	16679634	1.0	0.995
gene:TraesCS6B03G0062800	Chr6B	19628098	19629681	+	19628889	Chr6B	16741031	16742614	+	16741822	1.0	1.0
gene:TraesCS6B03G0062900	Chr6B	19701508	19702074	+	19701791	Chr6B	16814455	16815021	+	16814738	1.0	1.0
gene:TraesCS6B03G0063300	Chr6B	19984085	19984573	+	19984329	Chr6B	17105554	17106042	+	17105798	1.0	0.995
gene:TraesCS6B03G0063400	Chr6B	20009684	20010319	+	20010001	Chr6B	17131147	17131782	+	17131464	1.0	0.998
gene:TraesCS6B03G0063600	Chr6B	20050119	20050455	-	20050287	Chr6B	17171548	17171884	-	17171716	1.0	0.997
gene:TraesCS6B03G0064100	Chr6B	20104089	20104859	-	20104474	Chr6B	17225540	17226310	-	17225925	1.0	0.994
gene:TraesCS6B03G0064400	Chr6B	20239279	20244945	-	20242112	Chr6B	17363316	17368981	-	17366148	1.0	1.0
gene:TraesCS6B03G0064500	Chr6B	20389866	20392134	+	20391000	Chr6B	17501898	17504165	+	17503031	1.0	0.998
gene:TraesCS6B03G0064700	Chr6B	20408534	20418327	+	20413430	Chr6B	17521328	17531120	+	17526224	0.999	0.999
gene:TraesCS6B03G0064800	Chr6B	20427149	20429657	+	20428403	Chr6B	17540291	17542799	+	17541545	1.0	1.0
gene:TraesCS6B03G0065000	Chr6B	20430039	20433975	-	20432007	Chr6B	17543181	17547141	-	17545161	1.0	0.993
gene:TraesCS6B03G0065100	Chr6B	20512314	20513471	-	20512892	Chr6B	17625329	17626486	-	17625907	1.0	1.0
gene:TraesCS6B03G0065400	Chr6B	20546501	20547743	+	20547122	Chr6B	17659517	17660759	+	17660138	1.0	0.992
gene:TraesCS6B03G0065700	Chr6B	20715922	20716830	-	20716376	Chr6B	17828534	17829442	-	17828988	1.0	1.0
gene:TraesCS6B03G0065800	Chr6B	20739221	20742345	-	20740783	Chr6B	17851425	17854549	-	17852987	1.0	1.0
gene:TraesCS6B03G0066300	Chr6B	20814231	20816681	-	20815456	Chr6B	17925545	17927995	-	17926770	1.0	0.999
gene:TraesCS6B03G0066400	Chr6B	20910951	20929091	+	20920021	Chr6B	18023465	18041600	+	18032532	1.0	1.0
gene:TraesCS6B03G0066800	Chr6B	20970292	20971927	+	20971109	Chr6B	18087088	18088723	+	18087905	1.0	0.974
gene:TraesCS6B03G0067000	Chr6B	21014532	21018710	+	21016621	Chr6B	18138958	18143123	+	18141040	0.996	0.994
gene:TraesCS6B03G0067300	Chr6B	21031108	21035779	+	21033443	Chr6B	18155521	18160171	+	18157846	1.0	0.99
gene:TraesCS6B03G0067500	Chr6B	21058476	21058988	-	21058732	Chr6B	18182882	18183394	-	18183138	1.0	1.0
gene:TraesCS6B03G0067800	Chr6B	21150018	21150546	-	21150282	Chr6B	18274488	18275016	-	18274752	1.0	0.988
gene:TraesCS6B03G0067900	Chr6B	21153256	21153654	-	21153455	Chr6B	18277726	18278124	-	18277925	1.0	0.997
gene:TraesCS6B03G0068100	Chr6B	21163414	21165123	-	21164268	Chr6B	18287878	18289587	-	18288732	1.0	0.99
gene:TraesCS6B03G0068200	Chr6B	21179445	21184616	+	21182030	Chr6B	18303893	18309064	+	18306478	1.0	0.995
gene:TraesCS6B03G0068400	Chr6B	21238179	21244392	+	21241285	Chr6B	18359879	18366089	+	18362984	1.0	0.998
gene:TraesCS6B03G0068600	Chr6B	21256700	21256930	+	21256815	Chr6B	18378400	18378630	+	18378515	1.0	1.0
gene:TraesCS6B03G0069000	Chr6B	21278007	21281519	+	21279763	Chr6B	18401876	18405373	+	18403624	1.0	0.994
gene:TraesCS6B03G0069200	Chr6B	21312367	21314110	-	21313238	Chr6B	18436241	18437984	-	18437112	1.0	0.991
gene:TraesCS6B03G0069400	Chr6B	21394834	21398210	+	21396522	Chr6B	18539219	18542595	+	18540907	1.0	1.0
gene:TraesCS6B03G0069500	Chr6B	21412753	21412983	-	21412868	Chr6B	18557598	18557828	-	18557713	1.0	1.0
gene:TraesCS6B03G0070000	Chr6B	21466796	21467449	-	21467122	Chr6B	18606703	18607356	-	18607029	1.0	0.989
gene:TraesCS6B03G0071000	Chr6B	21604832	21608131	+	21606481	Chr6B	18766003	18769301	+	18767652	1.0	0.993
gene:TraesCS6B03G0071500	Chr6B	21656907	21660426	-	21658666	Chr6B	18818291	18821765	-	18820028	0.984	0.979
gene:TraesCS6B03G0071700	Chr6B	21667195	21670449	-	21668822	Chr6B	18828255	18831509	-	18829882	1.0	0.998
gene:TraesCS6B03G0071900	Chr6B	21740810	21745413	-	21743111	Chr6B	18902470	18907068	-	18904769	1.0	0.995
gene:TraesCS6B03G0072100	Chr6B	21751421	21751849	-	21751635	Chr6B	18913075	18913503	-	18913289	1.0	0.997
gene:TraesCS6B03G0073000	Chr6B	21759336	21759559	+	21759447	Chr6B	18920991	18921214	+	18921102	1.0	0.994
gene:TraesCS6B03G0073600	Chr6B	21823252	21828355	+	21825803	Chr6B	18985699	18990802	+	18988250	1.0	0.999
gene:TraesCS6B03G0073700	Chr6B	21847324	21849373	+	21848348	Chr6B	19009806	19011855	+	19010830	1.0	0.997
gene:TraesCS6B03G0073800	Chr6B	21855324	21861184	-	21858254	Chr6B	19017799	19023674	-	19020736	1.0	0.989
gene:TraesCS6B03G0073900	Chr6B	21863357	21867570	-	21865463	Chr6B	19025847	19030060	-	19027953	1.0	0.995
gene:TraesCS6B03G0074200	Chr6B	21945621	21946493	-	21946057	Chr6B	19108106	19108978	-	19108542	1.0	0.997
gene:TraesCS6B03G0074300	Chr6B	21951489	21953984	-	21952736	Chr6B	19113998	19116493	-	19115245	1.0	0.995
