gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity
gene:TraesCS3A03G0014800	Chr3A	7323919	7329828	+	7326873	Chr3A	3135243	3141158	+	3138200	0.984	0.976
gene:TraesCS3A03G0015200	Chr3A	7342556	7344335	-	7343445	Chr3A	3161126	3162896	-	3162011	0.995	0.973
gene:TraesCS3A03G0015300	Chr3A	7348215	7349429	-	7348822	Chr3A	3166767	3168005	-	3167386	0.995	0.938
gene:TraesCS3A03G0015600	Chr3A	7363585	7366969	+	7365277	Chr3A	3267183	3270572	+	3268877	1.0	0.992
gene:TraesCS3A03G0016000	Chr3A	7452849	7457127	-	7454988	Chr3A	3304155	3307443	-	3305799	0.994	0.914
gene:TraesCS3A03G0016300	Chr3A	7500062	7500565	-	7500313	Chr3A	3321573	3322076	-	3321824	1.0	0.978
gene:TraesCS3A03G0016400	Chr3A	7504661	7506864	-	7505762	Chr3A	3326380	3328679	-	3327529	0.995	0.971
gene:TraesCS3A03G0016700	Chr3A	7536839	7541137	-	7538988	Chr3A	3356252	3360514	-	3358383	1.0	0.988
gene:TraesCS3A03G0016800	Chr3A	7541942	7543943	-	7542942	Chr3A	3361342	3363349	-	3362345	1.0	0.968
gene:TraesCS3A03G0017200	Chr3A	7711376	7711747	+	7711561	Chr3A	3460437	3460811	+	3460624	1.0	0.954
gene:TraesCS3A03G0017500	Chr3A	7835763	7836658	+	7836210	Chr3A	3479074	3479966	+	3479520	0.989	0.963
gene:TraesCS3A03G0017600	Chr3A	7843174	7845911	-	7844542	Chr3A	3486526	3489392	-	3487959	0.995	0.952
gene:TraesCS3A03G0017800	Chr3A	7873298	7874889	+	7874093	Chr3A	3530510	3532099	+	3531304	1.0	0.987
gene:TraesCS3A03G0018100	Chr3A	8000243	8004061	+	8002152	Chr3A	3762513	3766298	+	3764405	0.972	0.92
gene:TraesCS3A03G0018900	Chr3A	8203442	8203990	-	8203716	Chr3A	3860214	3860766	-	3860490	1.0	0.983
gene:TraesCS3A03G0019300	Chr3A	8264742	8266092	-	8265417	Chr3A	3942240	3943571	-	3942905	0.996	0.952
gene:TraesCS3A03G0019500	Chr3A	8312029	8313781	+	8312905	Chr3A	4016949	4018689	+	4017819	0.993	0.971
gene:TraesCS3A03G0020200	Chr3A	8667965	8674038	+	8671001	Chr3A	4061966	4067983	+	4064974	0.986	0.968
gene:TraesCS3A03G0020300	Chr3A	8675885	8676581	+	8676233	Chr3A	4070025	4070721	+	4070373	1.0	0.987
gene:TraesCS3A03G0020900	Chr3A	8761108	8765593	+	8763350	Chr3A	4179563	4184184	+	4181873	0.994	0.971
gene:TraesCS3A03G0021100	Chr3A	8815764	8817443	-	8816603	Chr3A	4219835	4221514	-	4220674	1.0	0.97
gene:TraesCS3A03G0021500	Chr3A	8936932	8941473	+	8939202	Chr3A	4316962	4321514	+	4319238	1.0	0.981
gene:TraesCS3A03G0021700	Chr3A	8941709	8945367	-	8943538	Chr3A	4321750	4325156	-	4323453	1.0	0.99
gene:TraesCS3A03G0021900	Chr3A	8978050	8978574	-	8978312	Chr3A	4378306	4378826	-	4378566	0.99	0.95
gene:TraesCS3A03G0022000	Chr3A	8985209	8987799	-	8986504	Chr3A	4381343	4384131	-	4382737	0.988	0.9
gene:TraesCS3A03G0022600	Chr3A	9084051	9084863	+	9084457	Chr3A	4486112	4486930	+	4486521	1.0	0.979
gene:TraesCS3A03G0022900	Chr3A	9122196	9122766	+	9122481	Chr3A	4480785	4481355	+	4481070	1.0	0.983
gene:TraesCS3A03G0023600	Chr3A	9261431	9262046	+	9261738	Chr3A	4627999	4628642	+	4628320	1.0	0.979
gene:TraesCS3A03G0023900	Chr3A	9285037	9286005	+	9285521	Chr3A	4645913	4646881	+	4646397	1.0	0.978
gene:TraesCS3A03G0024200	Chr3A	9353587	9354501	-	9354044	Chr3A	4704213	4705118	-	4704665	0.989	0.963
gene:TraesCS3A03G0025300	Chr3A	9545280	9546050	+	9545665	Chr3A	4807840	4808621	+	4808230	1.0	0.972
gene:TraesCS3A03G0025400	Chr3A	9552904	9553640	+	9553272	Chr3A	4815096	4815828	+	4815462	0.981	0.947
gene:TraesCS3A03G0026100	Chr3A	9644666	9645634	+	9645150	Chr3A	4895967	4896935	+	4896451	1.0	0.982
gene:TraesCS3A03G0026200	Chr3A	9653139	9669786	-	9661462	Chr3A	4917497	4929490	-	4923493	0.944	0.93
gene:TraesCS3A03G0026400	Chr3A	9675840	9678026	-	9676933	Chr3A	4935722	4937908	-	4936815	1.0	0.993
gene:TraesCS3A03G0026600	Chr3A	9681672	9684244	-	9682958	Chr3A	4941573	4944465	-	4943019	1.0	0.948
gene:TraesCS3A03G0026500	Chr3A	9681056	9686935	+	9683995	Chr3A	4940902	4947233	+	4944067	0.998	0.928
gene:TraesCS3A03G0027000	Chr3A	9838666	9841851	-	9840258	Chr3A	5067482	5070413	-	5068947	1.0	0.979
gene:TraesCS3A03G0027300	Chr3A	9849094	9851236	+	9850165	Chr3A	5077104	5079217	+	5078160	0.982	0.976
gene:TraesCS3A03G0027500	Chr3A	9911389	9914507	-	9912948	Chr3A	5226571	5229679	-	5228125	1.0	0.992
gene:TraesCS3A03G0027600	Chr3A	9920569	9923925	+	9922247	Chr3A	5236379	5239735	+	5238057	1.0	0.99
gene:TraesCS3A03G0029200	Chr3A	10220045	10221046	+	10220545	Chr3A	5460643	5461665	+	5461154	1.0	0.965
gene:TraesCS3A03G0029300	Chr3A	10232174	10234897	+	10233535	Chr3A	5401612	5404338	+	5402975	0.999	0.992
gene:TraesCS3A03G0029500	Chr3A	10278955	10283756	+	10281355	Chr3A	5449423	5454225	+	5451824	1.0	0.993
gene:TraesCS3A03G0030200	Chr3A	10327162	10329201	-	10328181	Chr3A	5463954	5466002	-	5464978	0.999	0.963
gene:TraesCS3A03G0030500	Chr3A	10336408	10337433	+	10336920	Chr3A	5636175	5637200	-	5636687	1.0	0.936
gene:TraesCS3A03G0030800	Chr3A	10383345	10466440	-	10424892	Chr3A	5485862	5494492	-	5490177	0.976	0.969
gene:TraesCS3A03G0031100	Chr3A	10497436	10508467	+	10502951	Chr3A	5537816	5552414	+	5545115	0.998	0.986
gene:TraesCS3A03G0032300	Chr3A	10654600	10656651	+	10655625	Chr3A	5649453	5651507	+	5650480	1.0	0.972
gene:TraesCS3A03G0032700	Chr3A	10737911	10746852	+	10742381	Chr3A	5704935	5713749	+	5709342	0.999	0.984
gene:TraesCS3A03G0034800	Chr3A	11173580	11178498	-	11176039	Chr3A	5969922	5975012	-	5972467	1.0	0.974
gene:TraesCS3A03G0036200	Chr3A	11275916	11277045	+	11276480	Chr3A	5994652	5995776	+	5995214	0.994	0.972
gene:TraesCS3A03G0037900	Chr3A	11637047	11638926	-	11637986	Chr3A	6207758	6209637	-	6208697	0.996	0.977
gene:TraesCS3A03G0038300	Chr3A	11651428	11652730	+	11652079	Chr3A	6213463	6214763	+	6214113	0.998	0.976
gene:TraesCS3A03G0039000	Chr3A	11781834	11782499	+	11782166	Chr3A	6455558	6456207	-	6455882	0.948	0.906
gene:TraesCS3A03G0039500	Chr3A	11852630	11855047	-	11853838	Chr3A	6462843	6465269	-	6464056	1.0	0.963
gene:TraesCS3A03G0039800	Chr3A	11932308	11936854	+	11934581	Chr3A	6547375	6551984	+	6549679	1.0	0.987
gene:TraesCS3A03G0040200	Chr3A	11953618	11959397	-	11956507	Chr3A	6580419	6586160	-	6583289	0.997	0.98
gene:TraesCS3A03G0040400	Chr3A	11984456	11986835	-	11985645	Chr3A	6600010	6602428	-	6601219	0.997	0.958
gene:TraesCS3A03G0040500	Chr3A	12010768	12012573	-	12011670	Chr3A	6619207	6621026	-	6620116	0.991	0.952
gene:TraesCS3A03G0040800	Chr3A	12045365	12046453	-	12045909	Chr3A	6654258	6655346	-	6654802	1.0	1.0
gene:TraesCS3A03G0040900	Chr3A	12054644	12056101	-	12055372	Chr3A	6663537	6664994	-	6664265	1.0	1.0
gene:TraesCS3A03G0041000	Chr3A	12064500	12068200	-	12066350	Chr3A	6673910	6677611	-	6675760	1.0	1.0
gene:TraesCS3A03G0041100	Chr3A	12071349	12072083	+	12071716	Chr3A	6680774	6681508	+	6681141	1.0	1.0
gene:TraesCS3A03G0041200	Chr3A	12075943	12077447	-	12076695	Chr3A	6685368	6686872	-	6686120	1.0	1.0
gene:TraesCS3A03G0041400	Chr3A	12093260	12094336	+	12093798	Chr3A	6707107	6708183	+	6707645	1.0	1.0
gene:TraesCS3A03G0041700	Chr3A	12110477	12114187	+	12112332	Chr3A	6724254	6727964	+	6726109	1.0	1.0
gene:TraesCS3A03G0041900	Chr3A	12118672	12120490	-	12119581	Chr3A	6732567	6734385	-	6733476	1.0	1.0
gene:TraesCS3A03G0042100	Chr3A	12128508	12130477	-	12129492	Chr3A	6742402	6744371	-	6743386	1.0	1.0
gene:TraesCS3A03G0042200	Chr3A	12200162	12201941	-	12201051	Chr3A	6814075	6815854	-	6814964	1.0	1.0
gene:TraesCS3A03G0042300	Chr3A	12209794	12211502	-	12210648	Chr3A	6823704	6825412	-	6824558	1.0	1.0
gene:TraesCS3A03G0042400	Chr3A	12287908	12288978	-	12288443	Chr3A	6902532	6903602	-	6903067	1.0	1.0
gene:TraesCS3A03G0042700	Chr3A	12352050	12353034	-	12352542	Chr3A	6958152	6959136	-	6958644	1.0	1.0
gene:TraesCS3A03G0042800	Chr3A	12356143	12357072	+	12356607	Chr3A	6962245	6963174	+	6962709	1.0	1.0
gene:TraesCS3A03G0042900	Chr3A	12358498	12359728	-	12359113	Chr3A	6964601	6965831	-	6965216	1.0	0.998
gene:TraesCS3A03G0043100	Chr3A	12411156	12412208	-	12411682	Chr3A	7026406	7027458	-	7026932	1.0	1.0
gene:TraesCS3A03G0043200	Chr3A	12415290	12425054	+	12420172	Chr3A	7030546	7040365	+	7035455	1.0	0.997
gene:TraesCS3A03G0043300	Chr3A	12436248	12436726	+	12436487	Chr3A	7051558	7052036	+	7051797	1.0	1.0
gene:TraesCS3A03G0043500	Chr3A	12499756	12505087	+	12502421	Chr3A	7137715	7143048	+	7140381	1.0	1.0
gene:TraesCS3A03G0043600	Chr3A	12557004	12564531	+	12560767	Chr3A	7194983	7202510	+	7198746	1.0	1.0
gene:TraesCS3A03G0043700	Chr3A	12591873	12593468	+	12592670	Chr3A	7229850	7231432	+	7230641	1.0	0.997
gene:TraesCS3A03G0043800	Chr3A	12619607	12622553	+	12621080	Chr3A	7284014	7286947	+	7285480	0.998	0.995
gene:TraesCS3A03G0044200	Chr3A	12659773	12663256	+	12661514	Chr3A	7332085	7335570	+	7333827	1.0	0.997
gene:TraesCS3A03G0044400	Chr3A	12671499	12671969	-	12671734	Chr3A	7343813	7344283	-	7344048	1.0	0.991
gene:TraesCS3A03G0044500	Chr3A	12674962	12675767	-	12675364	Chr3A	7347271	7348076	-	7347673	1.0	0.998
gene:TraesCS3A03G0044600	Chr3A	12691263	12693861	+	12692562	Chr3A	7364908	7367577	+	7366242	1.0	0.991
gene:TraesCS3A03G0045600	Chr3A	12953875	12962009	+	12957942	Chr3A	7500729	7508851	+	7504790	0.996	0.992
gene:TraesCS3A03G0046100	Chr3A	12989383	12993109	-	12991246	Chr3A	7538595	7542321	-	7540458	1.0	1.0
gene:TraesCS3A03G0046400	Chr3A	13013432	13018739	-	13016085	Chr3A	7562710	7568009	-	7565359	0.999	0.997
gene:TraesCS3A03G0046500	Chr3A	13029932	13033027	-	13031479	Chr3A	7579208	7582341	-	7580774	1.0	0.959
gene:TraesCS3A03G0046600	Chr3A	13037615	13043061	-	13040338	Chr3A	7588676	7593786	-	7591231	1.0	0.996
gene:TraesCS3A03G0046700	Chr3A	13046469	13049752	-	13048110	Chr3A	7597099	7600381	-	7598740	1.0	0.997
gene:TraesCS3A03G0046900	Chr3A	13134758	13138473	+	13136615	Chr3A	7685752	7689454	+	7687603	0.987	0.979
gene:TraesCS3A03G0047000	Chr3A	13146068	13157472	+	13151770	Chr3A	7697167	7708573	+	7702870	1.0	0.998
gene:TraesCS3A03G0047400	Chr3A	13173460	13176299	+	13174879	Chr3A	7724065	7726905	+	7725485	1.0	0.995
gene:TraesCS3A03G0047600	Chr3A	13180225	13184245	+	13182235	Chr3A	7730493	7735034	+	7732763	0.981	0.979
gene:TraesCS3A03G0047800	Chr3A	13200215	13207654	+	13203934	Chr3A	7750991	7758416	+	7754703	1.0	0.998
gene:TraesCS3A03G0047900	Chr3A	13209629	13211419	-	13210524	Chr3A	7760391	7762181	-	7761286	1.0	0.997
gene:TraesCS3A03G0048000	Chr3A	13212111	13220429	-	13216270	Chr3A	7762867	7770964	-	7766915	1.0	0.995
gene:TraesCS3A03G0048300	Chr3A	13251152	13252309	+	13251730	Chr3A	7802346	7803503	+	7802924	1.0	0.998
gene:TraesCS3A03G0048500	Chr3A	13256000	13259537	-	13257768	Chr3A	7806618	7810002	-	7808310	0.919	0.917
gene:TraesCS3A03G0048600	Chr3A	13262335	13263785	-	13263060	Chr3A	7812071	7813521	-	7812796	1.0	0.998
gene:TraesCS3A03G0048700	Chr3A	13266374	13267826	-	13267100	Chr3A	7816109	7817561	-	7816835	1.0	0.986
gene:TraesCS3A03G0049100	Chr3A	13326983	13331969	-	13329476	Chr3A	7864473	7869459	-	7866966	1.0	0.998
gene:TraesCS3A03G0049400	Chr3A	13364456	13367172	+	13365814	Chr3A	7888702	7891419	+	7890060	1.0	0.997
gene:TraesCS3A03G0049500	Chr3A	13374582	13377547	+	13376064	Chr3A	7907104	7910174	+	7908639	1.0	0.999
gene:TraesCS3A03G0049600	Chr3A	13420057	13420751	-	13420404	Chr3A	7952866	7953560	-	7953213	1.0	0.997
gene:TraesCS3A03G0050200	Chr3A	13510570	13511960	-	13511265	Chr3A	8044274	8045664	-	8044969	1.0	0.99
gene:TraesCS3A03G0050400	Chr3A	13530408	13531190	-	13530799	Chr3A	8064205	8064987	-	8064596	1.0	0.997
gene:TraesCS3A03G0050600	Chr3A	13539918	13540966	+	13540442	Chr3A	8073677	8074726	+	8074201	1.0	0.981
gene:TraesCS3A03G0050700	Chr3A	13551825	13552727	-	13552276	Chr3A	8085584	8086486	-	8086035	1.0	0.995
gene:TraesCS3A03G0051100	Chr3A	13585785	13587462	+	13586623	Chr3A	8105061	8106728	+	8105894	0.987	0.979
gene:TraesCS3A03G0051200	Chr3A	13588891	13590341	-	13589616	Chr3A	8108049	8109499	-	8108774	1.0	0.998
gene:TraesCS3A03G0051400	Chr3A	13799143	13807136	-	13803139	Chr3A	8241330	8249325	-	8245327	1.0	0.997
gene:TraesCS3A03G0051500	Chr3A	13812171	13813047	+	13812609	Chr3A	8254268	8255142	+	8254705	0.997	0.995
gene:TraesCS3A03G0051600	Chr3A	13817015	13820570	+	13818792	Chr3A	8259112	8262667	+	8260889	1.0	0.996
gene:TraesCS3A03G0051700	Chr3A	13820553	13824040	-	13822296	Chr3A	8262650	8266165	-	8264407	1.0	0.996
gene:TraesCS3A03G0051800	Chr3A	13837749	13840017	-	13838883	Chr3A	8277662	8279934	-	8278798	1.0	0.998
gene:TraesCS3A03G0052000	Chr3A	13857289	13862785	-	13860037	Chr3A	8302839	8308333	-	8305586	1.0	0.997
gene:TraesCS3A03G0052200	Chr3A	14040952	14041692	-	14041322	Chr3A	8488748	8489489	-	8489118	1.0	0.988
gene:TraesCS3A03G0052300	Chr3A	14120231	14120695	+	14120463	Chr3A	8559461	8559925	+	8559693	1.0	0.997
gene:TraesCS3A03G0052500	Chr3A	14131902	14132951	-	14132426	Chr3A	8571103	8572152	-	8571627	1.0	0.993
gene:TraesCS3A03G0052600	Chr3A	14134546	14135307	+	14134926	Chr3A	8574047	8574808	+	8574427	1.0	0.996
gene:TraesCS3A03G0053000	Chr3A	14200366	14205844	-	14203105	Chr3A	8753582	8759064	-	8756323	0.998	0.989
gene:TraesCS3A03G0053100	Chr3A	14208436	14211617	+	14210026	Chr3A	8761554	8764735	+	8763144	1.0	1.0
gene:TraesCS3A03G0053400	Chr3A	14338574	14342114	+	14340344	Chr3A	8896994	8900543	+	8898768	1.0	0.99
gene:TraesCS3A03G0053500	Chr3A	14344155	14345109	-	14344632	Chr3A	8902369	8903323	-	8902846	1.0	0.998
gene:TraesCS3A03G0053600	Chr3A	14345254	14349480	-	14347367	Chr3A	8903468	8907686	-	8905577	1.0	0.997
gene:TraesCS3A03G0054300	Chr3A	14498314	14498850	+	14498582	Chr3A	9057638	9058174	+	9057906	1.0	1.0
gene:TraesCS3A03G0054400	Chr3A	14572676	14573841	+	14573258	Chr3A	9134322	9135487	+	9134904	1.0	0.993
gene:TraesCS3A03G0054500	Chr3A	14583303	14584864	+	14584083	Chr3A	9144949	9146510	+	9145729	1.0	1.0
gene:TraesCS3A03G0054600	Chr3A	14587724	14588509	-	14588116	Chr3A	9149370	9150155	-	9149762	1.0	1.0
gene:TraesCS3A03G0055000	Chr3A	15050261	15053415	+	15051838	Chr3A	9525147	9528301	+	9526724	1.0	1.0
gene:TraesCS3A03G0055100	Chr3A	15058231	15060659	+	15059445	Chr3A	9533118	9535546	+	9534332	1.0	1.0
gene:TraesCS3A03G0055500	Chr3A	15114158	15116300	-	15115229	Chr3A	9588312	9590454	-	9589383	1.0	1.0
gene:TraesCS3A03G0055600	Chr3A	15142521	15146395	+	15144458	Chr3A	9616400	9620274	+	9618337	1.0	1.0
gene:TraesCS3A03G0055700	Chr3A	15147371	15148340	-	15147855	Chr3A	9621250	9622219	-	9621734	1.0	1.0
gene:TraesCS3A03G0055800	Chr3A	15151106	15153176	-	15152141	Chr3A	9624984	9627054	-	9626019	1.0	1.0
gene:TraesCS3A03G0056100	Chr3A	15218565	15225143	-	15221854	Chr3A	9699546	9706124	-	9702835	1.0	1.0
gene:TraesCS3A03G0056300	Chr3A	15367716	15369852	+	15368784	Chr3A	9849273	9851409	+	9850341	1.0	1.0
gene:TraesCS3A03G0056400	Chr3A	15374271	15377592	+	15375931	Chr3A	9855831	9859148	+	9857489	1.0	1.0
gene:TraesCS3A03G0056500	Chr3A	15379118	15382109	+	15380613	Chr3A	9860674	9863665	+	9862169	1.0	1.0
gene:TraesCS3A03G0056600	Chr3A	15382541	15385525	-	15384033	Chr3A	9864097	9867082	-	9865589	1.0	1.0
gene:TraesCS3A03G0056900	Chr3A	15581362	15586956	+	15584159	Chr3A	10045163	10050760	+	10047961	1.0	1.0
gene:TraesCS3A03G0057000	Chr3A	15588624	15592155	-	15590389	Chr3A	10052428	10055959	-	10054193	1.0	1.0
gene:TraesCS3A03G0057100	Chr3A	15593584	15595385	+	15594484	Chr3A	10057388	10059189	+	10058288	1.0	1.0
gene:TraesCS3A03G0057200	Chr3A	15596606	15598218	-	15597412	Chr3A	10060410	10062022	-	10061216	1.0	1.0
gene:TraesCS3A03G0057400	Chr3A	15608635	15609777	+	15609206	Chr3A	10072444	10073586	+	10073015	1.0	0.999
gene:TraesCS3A03G0057600	Chr3A	15636769	15637577	+	15637173	Chr3A	10098302	10099110	+	10098706	1.0	1.0
gene:TraesCS3A03G0058300	Chr3A	15743505	15746810	+	15745157	Chr3A	10191180	10194489	+	10192834	1.0	0.988
gene:TraesCS3A03G0058400	Chr3A	15754398	15759483	+	15756940	Chr3A	10202074	10206021	+	10204047	0.966	0.958
gene:TraesCS3A03G0058600	Chr3A	15769038	15770439	-	15769738	Chr3A	10216543	10217947	-	10217245	1.0	0.992
gene:TraesCS3A03G0058800	Chr3A	15854927	15858814	-	15856870	Chr3A	10300691	10304578	-	10302634	1.0	0.996
gene:TraesCS3A03G0058900	Chr3A	15890662	15892044	+	15891353	Chr3A	10341961	10343343	+	10342652	1.0	0.997
gene:TraesCS3A03G0059000	Chr3A	15897326	15907096	-	15902211	Chr3A	10353311	10363142	-	10358226	0.932	0.929
gene:TraesCS3A03G0059100	Chr3A	15904642	15905987	-	15905314	Chr3A	10360687	10362032	-	10361359	1.0	0.993
gene:TraesCS3A03G0059500	Chr3A	15975018	15978954	+	15976986	Chr3A	10431663	10436483	+	10434073	1.0	0.975
gene:TraesCS3A03G0059600	Chr3A	15985878	15990235	+	15988056	Chr3A	10443323	10447815	+	10445569	0.999	0.995
gene:TraesCS3A03G0059700	Chr3A	16065418	16066849	-	16066133	Chr3A	10522952	10524383	-	10523667	1.0	1.0
gene:TraesCS3A03G0059800	Chr3A	16069241	16073917	+	16071579	Chr3A	10526816	10531492	+	10529154	1.0	1.0
gene:TraesCS3A03G0060200	Chr3A	16122946	16123593	+	16123269	Chr3A	10585902	10586549	+	10586225	1.0	0.99
gene:TraesCS3A03G0063100	Chr3A	17075422	17076396	-	17075909	Chr3A	11005183	11006142	-	11005662	0.982	0.97
gene:TraesCS3A03G0063200	Chr3A	17093678	17094934	-	17094306	Chr3A	11031924	11033179	-	11032551	0.998	0.982
gene:TraesCS3A03G0063300	Chr3A	17231024	17233287	+	17232155	Chr3A	11129195	11131456	+	11130325	0.997	0.977
gene:TraesCS3A03G0063400	Chr3A	17270551	17271615	-	17271083	Chr3A	11236563	11237627	-	11237095	1.0	0.966
gene:TraesCS3A03G0064100	Chr3A	17528849	17532476	-	17530662	Chr3A	11383057	11387304	-	11385180	1.0	0.998
gene:TraesCS3A03G0064200	Chr3A	17539451	17541749	+	17540600	Chr3A	11392856	11395193	+	11394024	1.0	0.996
gene:TraesCS3A03G0064900	Chr3A	18037806	18040039	+	18038922	Chr3A	11448732	11450965	+	11449848	1.0	0.998
gene:TraesCS3A03G0065100	Chr3A	18059008	18065576	-	18062292	Chr3A	11522135	11528699	-	11525417	1.0	0.993
gene:TraesCS3A03G0066000	Chr3A	18167147	18168264	+	18167705	Chr3A	11635508	11636623	+	11636065	0.997	0.997
gene:TraesCS3A03G0066100	Chr3A	18175262	18176822	+	18176042	Chr3A	11643618	11645178	+	11644398	1.0	1.0
gene:TraesCS3A03G0066200	Chr3A	18207404	18208574	+	18207989	Chr3A	11675759	11676929	+	11676344	1.0	1.0
gene:TraesCS3A03G0068700	Chr3A	19681177	19682018	+	19681597	Chr3A	12875244	12876085	+	12875664	1.0	1.0
gene:TraesCS3A03G0068900	Chr3A	19756652	19761404	+	19759028	Chr3A	12953249	12957999	+	12955624	1.0	0.999
gene:TraesCS3A03G0069100	Chr3A	19875189	19878093	-	19876641	Chr3A	13075796	13078700	-	13077248	1.0	1.0
gene:TraesCS3A03G0069300	Chr3A	19892253	19892669	+	19892461	Chr3A	13097377	13097793	+	13097585	1.0	1.0
gene:TraesCS3A03G0069400	Chr3A	19892745	19893567	+	19893156	Chr3A	13097869	13098691	+	13098280	1.0	0.998
gene:TraesCS3A03G0069500	Chr3A	19898370	19899758	+	19899064	Chr3A	13103490	13104878	+	13104184	1.0	1.0
gene:TraesCS3A03G0069600	Chr3A	19909137	19910223	-	19909680	Chr3A	13114275	13115361	-	13114818	1.0	0.999
gene:TraesCS3A03G0069900	Chr3A	19927875	19928414	+	19928144	Chr3A	13120188	13120727	+	13120457	1.0	1.0
gene:TraesCS3A03G0070000	Chr3A	19932559	19964611	+	19948585	Chr3A	13124872	13156923	+	13140897	1.0	0.999
gene:TraesCS3A03G0070200	Chr3A	19970421	19971229	-	19970825	Chr3A	13162733	13163543	-	13163138	1.0	0.996
gene:TraesCS3A03G0070300	Chr3A	19985076	19985531	-	19985303	Chr3A	13177390	13177845	-	13177617	1.0	0.997
gene:TraesCS3A03G0070500	Chr3A	19999574	20031088	+	20015331	Chr3A	13191889	13223402	+	13207645	1.0	0.998
gene:TraesCS3A03G0070600	Chr3A	20038143	20038586	-	20038364	Chr3A	13236165	13236608	-	13236386	1.0	0.995
gene:TraesCS3A03G0070700	Chr3A	20117029	20117770	+	20117399	Chr3A	13309575	13310248	+	13309911	0.908	0.905
gene:TraesCS3A03G0070800	Chr3A	20121489	20156387	-	20138938	Chr3A	13314214	13358532	-	13336373	0.919	0.9
gene:TraesCS3A03G0071400	Chr3A	20170281	20171435	-	20170858	Chr3A	13375337	13376491	-	13375914	1.0	0.994
gene:TraesCS3A03G0071700	Chr3A	20208603	20209100	+	20208851	Chr3A	13414163	13414660	+	13414411	1.0	1.0
