gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity	segment
gene:TraesCS3D02G003700	Chr3D	1634040	1636188	-	1635114	Chr3D	8358220	8360368	+	8359294	1.0	1.0	collinear
gene:TraesCS3D02G003800	Chr3D	1638722	1640647	-	1639684	Chr3D	8319020	8320945	+	8319982	1.0	1.0	collinear
gene:TraesCS3D02G003900	Chr3D	1655945	1659437	+	1657691	Chr3D	8300233	8303725	-	8301979	1.0	1.0	collinear
gene:TraesCS3D02G004100	Chr3D	1733084	1736612	-	1734848	Chr3D	8224270	8227798	+	8226034	1.0	1.0	collinear
gene:TraesCS3D02G004200	Chr3D	1743755	1745410	+	1744582	Chr3D	8215472	8217127	-	8216299	1.0	1.0	collinear
gene:TraesCS3D02G004300	Chr3D	1748596	1750441	+	1749518	Chr3D	8210441	8212286	-	8211363	1.0	1.0	collinear
gene:TraesCS3D02G004400	Chr3D	1761567	1762730	-	1762148	Chr3D	8198360	8199523	+	8198941	1.0	1.0	collinear
gene:TraesCS3D02G004500	Chr3D	1765787	1771755	-	1768771	Chr3D	8190517	8195303	+	8192910	0.911	0.911	collinear
gene:TraesCS3D02G004600	Chr3D	1845275	1846487	+	1845881	Chr3D	8115681	8116893	-	8116287	1.0	1.0	collinear
gene:TraesCS3D02G004700	Chr3D	1872134	1873688	-	1872911	Chr3D	8088934	8090488	+	8089711	1.0	1.0	collinear
gene:TraesCS3D02G004800	Chr3D	1882953	1883660	+	1883306	Chr3D	8079235	8079942	-	8079588	1.0	1.0	collinear
gene:TraesCS3D02G004900	Chr3D	1889301	1890762	+	1890031	Chr3D	8072133	8073594	-	8072863	1.0	1.0	collinear
gene:TraesCS3D02G005000	Chr3D	1914844	1922686	-	1918765	Chr3D	8038701	8046543	+	8042622	1.0	1.0	collinear
gene:TraesCS3D02G005100	Chr3D	1991299	1993207	-	1992253	Chr3D	7970513	7972421	+	7971467	1.0	1.0	collinear
gene:TraesCS3D02G005200	Chr3D	2044496	2045103	-	2044799	Chr3D	7919643	7920250	+	7919946	1.0	1.0	collinear
gene:TraesCS3D02G005300	Chr3D	2094681	2098889	+	2096785	Chr3D	7866002	7870210	-	7868106	1.0	1.0	collinear
gene:TraesCS3D02G005400	Chr3D	2141059	2143491	+	2142275	Chr3D	7822624	7824897	-	7823760	1.0	1.0	collinear
gene:TraesCS3D02G005500	Chr3D	2147110	2150436	-	2148773	Chr3D	7815780	7819005	+	7817392	1.0	0.976	collinear
gene:TraesCS3D02G005600	Chr3D	2150758	2151273	-	2151015	Chr3D	7814917	7815432	+	7815174	1.0	0.902	collinear
gene:TraesCS3D02G005900	Chr3D	2201394	2201804	-	2201599	Chr3D	7748606	7749016	+	7748811	1.0	0.97	collinear
gene:TraesCS3D02G006500	Chr3D	2306529	2307342	+	2306935	Chr3D	7091812	7092631	-	7092221	1.0	0.948	collinear
gene:TraesCS3D02G006600	Chr3D	2308597	2309333	+	2308965	Chr3D	7089223	7089960	-	7089591	1.0	0.925	collinear
gene:TraesCS3D02G007700	Chr3D	2718295	2718750	+	2718522	Chr3D	6454650	6455111	-	6454880	0.993	0.918	collinear
gene:TraesCS3D02G008100	Chr3D	2773343	2773867	+	2773605	Chr3D	6380374	6380898	-	6380636	1.0	0.942	collinear
gene:TraesCS3D02G010700	Chr3D	3986954	3990965	-	3988959	Chr3D	10143032	10147041	-	10145036	1.0	0.982	collinear
gene:TraesCS3D02G010900	Chr3D	4012104	4013109	+	4012606	Chr3D	10155401	10156406	+	10155903	1.0	0.982	collinear
gene:TraesCS3D02G011000	Chr3D	4044313	4045303	-	4044808	Chr3D	10166235	10167225	-	10166730	1.0	0.993	collinear
gene:TraesCS3D02G011100	Chr3D	4045939	4046830	+	4046384	Chr3D	10167803	10168683	+	10168243	0.985	0.931	collinear
gene:TraesCS3D02G011200	Chr3D	4066322	4069230	-	4067776	Chr3D	10174877	10177808	-	10176342	1.0	0.993	collinear
gene:TraesCS3D02G011300	Chr3D	4072004	4075626	-	4073815	Chr3D	10181109	10184731	-	10182920	1.0	0.995	collinear
gene:TraesCS3D02G011400	Chr3D	4074885	4078461	+	4076673	Chr3D	10183990	10187566	+	10185778	1.0	0.993	collinear
gene:TraesCS3D02G011500	Chr3D	4111863	4112845	+	4112354	Chr3D	10213953	10214935	+	10214444	1.0	0.99	collinear
gene:TraesCS3D02G011700	Chr3D	4138765	4139881	+	4139323	Chr3D	10273142	10274321	+	10273731	0.967	0.935	collinear
gene:TraesCS3D02G011800	Chr3D	4166848	4169864	-	4168356	Chr3D	10285666	10288682	-	10287174	1.0	0.988	collinear
gene:TraesCS3D02G011900	Chr3D	4169485	4172874	+	4171179	Chr3D	10288303	10291693	+	10289998	1.0	0.997	collinear
gene:TraesCS3D02G012000	Chr3D	4179986	4182963	-	4181474	Chr3D	10298588	10301564	-	10300076	1.0	0.996	collinear
gene:TraesCS3D02G012100	Chr3D	4186858	4196619	+	4191738	Chr3D	10305460	10314921	+	10310190	1.0	0.997	collinear
gene:TraesCS3D02G012200	Chr3D	4290648	4291925	+	4291286	Chr3D	10395738	10396778	+	10396258	1.0	0.989	collinear
gene:TraesCS3D02G012500	Chr3D	4356515	4364492	-	4360503	Chr3D	10482454	10490346	-	10486400	0.966	0.917	collinear
gene:TraesCS3D02G012600	Chr3D	4393193	4399230	+	4396211	Chr3D	10518433	10524467	+	10521450	0.995	0.975	collinear
gene:TraesCS3D02G012700	Chr3D	4404864	4409493	+	4407178	Chr3D	10529894	10534521	+	10532207	1.0	0.996	collinear
gene:TraesCS3D02G012800	Chr3D	4461025	4462605	+	4461815	Chr3D	10581209	10582719	+	10581964	0.949	0.92	collinear
gene:TraesCS3D02G013000	Chr3D	4486023	4494474	-	4490248	Chr3D	10618076	10626498	-	10622287	0.979	0.954	collinear
gene:TraesCS3D02G013100	Chr3D	4504881	4506056	+	4505468	Chr3D	10641237	10642412	+	10641824	1.0	0.997	collinear
gene:TraesCS3D02G013200	Chr3D	4648966	4650282	+	4649624	Chr3D	10784249	10785565	+	10784907	1.0	1.0	collinear
gene:TraesCS3D02G013300	Chr3D	4818149	4819489	-	4818819	Chr3D	10945318	10946658	-	10945988	1.0	1.0	collinear
gene:TraesCS3D02G013400	Chr3D	4850718	4853897	+	4852307	Chr3D	10977714	10980899	+	10979306	1.0	1.0	collinear
gene:TraesCS3D02G013500	Chr3D	4866164	4866673	-	4866418	Chr3D	10992704	10993213	-	10992958	1.0	1.0	collinear
gene:TraesCS3D02G013600	Chr3D	4949654	4950922	-	4950288	Chr3D	11075499	11076767	-	11076133	1.0	1.0	collinear
gene:TraesCS3D02G013700	Chr3D	4956998	4957663	-	4957330	Chr3D	11082549	11083214	-	11082881	1.0	1.0	collinear
gene:TraesCS3D02G013800	Chr3D	4957676	4958842	-	4958259	Chr3D	11083227	11084393	-	11083810	1.0	1.0	collinear
gene:TraesCS3D02G013900	Chr3D	4966269	4969054	-	4967661	Chr3D	11091817	11094602	-	11093209	1.0	1.0	collinear
gene:TraesCS3D02G014000	Chr3D	4969646	4973136	+	4971391	Chr3D	11095194	11098684	+	11096939	1.0	1.0	collinear
gene:TraesCS3D02G014100	Chr3D	4983872	4985642	-	4984757	Chr3D	11109102	11110872	-	11109987	1.0	1.0	collinear
gene:TraesCS3D02G014200	Chr3D	4986566	4990029	+	4988297	Chr3D	11111796	11115259	+	11113527	1.0	1.0	collinear
gene:TraesCS3D02G014300	Chr3D	4995592	4997276	+	4996434	Chr3D	11120822	11122506	+	11121664	1.0	1.0	collinear
gene:TraesCS3D02G014400	Chr3D	4998822	4999826	+	4999324	Chr3D	11124052	11125055	+	11124553	0.998	0.998	collinear
gene:TraesCS3D02G014500	Chr3D	5005701	5008249	-	5006975	Chr3D	11130870	11133418	-	11132144	1.0	1.0	collinear
gene:TraesCS3D02G014600	Chr3D	5013282	5016625	+	5014953	Chr3D	11138451	11141794	+	11140122	1.0	1.0	collinear
gene:TraesCS3D02G014700	Chr3D	5041591	5043706	+	5042648	Chr3D	11166175	11168290	+	11167232	1.0	1.0	collinear
gene:TraesCS3D02G014800	Chr3D	5147067	5148084	+	5147575	Chr3D	11271066	11272083	+	11271574	1.0	1.0	collinear
gene:TraesCS3D02G014900	Chr3D	5173752	5176386	-	5175069	Chr3D	11297761	11300395	-	11299078	1.0	1.0	collinear
gene:TraesCS3D02G015000	Chr3D	5230815	5234674	+	5232744	Chr3D	11354705	11358535	+	11356620	1.0	0.999	collinear
gene:TraesCS3D02G015100	Chr3D	5241689	5247743	-	5244716	Chr3D	11365498	11371558	-	11368528	1.0	1.0	collinear
gene:TraesCS3D02G015200	Chr3D	5372968	5376568	-	5374768	Chr3D	11493483	11497083	-	11495283	1.0	1.0	collinear
gene:TraesCS3D02G015300	Chr3D	5406391	5410203	-	5408297	Chr3D	11526625	11530437	-	11528531	1.0	1.0	collinear
gene:TraesCS3D02G015400	Chr3D	5411900	5412617	+	5412258	Chr3D	11532134	11532851	+	11532492	1.0	1.0	collinear
gene:TraesCS3D02G015500	Chr3D	5430178	5430465	-	5430321	Chr3D	11549990	11550277	-	11550133	1.0	1.0	collinear
gene:TraesCS3D02G015600	Chr3D	5601666	5605871	-	5603768	Chr3D	11731929	11736134	-	11734031	1.0	1.0	collinear
gene:TraesCS3D02G015700	Chr3D	5609005	5610435	+	5609720	Chr3D	11739268	11740698	+	11739983	1.0	1.0	collinear
gene:TraesCS3D02G015800	Chr3D	5613668	5618027	-	5615847	Chr3D	11743931	11748290	-	11746110	1.0	1.0	collinear
gene:TraesCS3D02G015900	Chr3D	5649356	5651648	+	5650502	Chr3D	11779428	11781720	+	11780574	1.0	1.0	collinear
gene:TraesCS3D02G016000	Chr3D	5654770	5660596	+	5657683	Chr3D	11784842	11790668	+	11787755	1.0	1.0	collinear
gene:TraesCS3D02G016100	Chr3D	5680014	5681497	-	5680755	Chr3D	11809447	11810930	-	11810188	1.0	1.0	collinear
gene:TraesCS3D02G016200	Chr3D	5725298	5726713	+	5726005	Chr3D	11854711	11856126	+	11855418	1.0	1.0	collinear
gene:TraesCS3D02G016300	Chr3D	5733130	5737195	-	5735162	Chr3D	11862543	11866614	-	11864578	1.0	0.999	collinear
gene:TraesCS3D02G016400	Chr3D	5757697	5761111	-	5759404	Chr3D	11886479	11889890	-	11888184	1.0	1.0	collinear
gene:TraesCS3D02G016500	Chr3D	5790619	5794367	+	5792493	Chr3D	11919865	11923613	+	11921739	1.0	1.0	collinear
gene:TraesCS3D02G016600	Chr3D	5802877	5804191	+	5803534	Chr3D	11931850	11933164	+	11932507	1.0	1.0	collinear
gene:TraesCS3D02G016700	Chr3D	5810253	5811188	+	5810720	Chr3D	11938849	11939784	+	11939316	1.0	1.0	collinear
gene:TraesCS3D02G016800	Chr3D	5812552	5813779	-	5813165	Chr3D	11941148	11942375	-	11941761	1.0	0.998	collinear
gene:TraesCS3D02G016900	Chr3D	5814394	5815759	-	5815076	Chr3D	11942990	11944355	-	11943672	1.0	1.0	collinear
gene:TraesCS3D02G017000	Chr3D	5856669	5858004	-	5857336	Chr3D	11985081	11986416	-	11985748	1.0	1.0	collinear
gene:TraesCS3D02G017100	Chr3D	5861814	5863543	+	5862678	Chr3D	11990071	11991800	+	11990935	1.0	1.0	collinear
gene:TraesCS3D02G017200	Chr3D	5864830	5866648	-	5865739	Chr3D	11993087	11994905	-	11993996	1.0	1.0	collinear
gene:TraesCS3D02G017300	Chr3D	5869810	5873304	+	5871557	Chr3D	11998067	12001561	+	11999814	1.0	1.0	collinear
gene:TraesCS3D02G017400	Chr3D	5875424	5880650	-	5878037	Chr3D	12003681	12008907	-	12006294	1.0	0.999	collinear
gene:TraesCS3D02G017500	Chr3D	6009195	6012248	+	6010721	Chr3D	12140315	12143367	+	12141841	1.0	1.0	collinear
gene:TraesCS3D02G017600	Chr3D	6013194	6015417	-	6014305	Chr3D	12144315	12146538	-	12145426	1.0	1.0	collinear
gene:TraesCS3D02G017700	Chr3D	6016878	6020801	-	6018839	Chr3D	12147999	12151924	-	12149961	1.0	1.0	collinear
gene:TraesCS3D02G017800	Chr3D	6021794	6023847	-	6022820	Chr3D	12152917	12154970	-	12153943	1.0	1.0	collinear
gene:TraesCS3D02G017900	Chr3D	6030116	6034026	+	6032071	Chr3D	12161239	12164918	+	12163078	1.0	1.0	collinear
gene:TraesCS3D02G018000	Chr3D	6060901	6068841	+	6064871	Chr3D	12190499	12198439	+	12194469	1.0	1.0	collinear
gene:TraesCS3D02G018100	Chr3D	6140574	6142644	+	6141609	Chr3D	12267793	12269863	+	12268828	1.0	1.0	collinear
gene:TraesCS3D02G018200	Chr3D	6146779	6149852	-	6148315	Chr3D	12273999	12277072	-	12275535	1.0	1.0	collinear
gene:TraesCS3D02G018300	Chr3D	6167260	6169993	-	6168626	Chr3D	12294480	12297213	-	12295846	1.0	1.0	collinear
gene:TraesCS3D02G018400	Chr3D	6176969	6180284	-	6178626	Chr3D	12304189	12307504	-	12305846	1.0	1.0	collinear
gene:TraesCS3D02G018500	Chr3D	6193030	6193813	+	6193421	Chr3D	12320250	12321033	+	12320641	1.0	1.0	collinear
gene:TraesCS3D02G018600	Chr3D	6195940	6197761	-	6196850	Chr3D	12323160	12324981	-	12324070	1.0	1.0	collinear
gene:TraesCS3D02G018700	Chr3D	6332694	6338567	+	6335630	Chr3D	12458824	12464697	+	12461760	1.0	1.0	collinear
gene:TraesCS3D02G018800	Chr3D	6339983	6345137	-	6342560	Chr3D	12466113	12471267	-	12468690	1.0	1.0	collinear
gene:TraesCS3D02G018900	Chr3D	6402986	6406703	-	6404844	Chr3D	12529118	12532835	-	12530976	1.0	1.0	collinear
gene:TraesCS3D02G019000	Chr3D	6409208	6414977	+	6412092	Chr3D	12535340	12540906	+	12538123	1.0	1.0	collinear
gene:TraesCS3D02G019100	Chr3D	6424580	6426506	-	6425543	Chr3D	12550147	12552073	-	12551110	1.0	1.0	collinear
gene:TraesCS3D02G019200	Chr3D	6429393	6431005	+	6430199	Chr3D	12554960	12556572	+	12555766	1.0	0.999	collinear
gene:TraesCS3D02G019300	Chr3D	6454547	6456104	-	6455325	Chr3D	12580116	12581673	-	12580894	1.0	0.999	collinear
gene:TraesCS3D02G019400	Chr3D	6459775	6460973	-	6460374	Chr3D	12585344	12586542	-	12585943	1.0	1.0	collinear
gene:TraesCS3D02G019500	Chr3D	6465027	6465890	-	6465458	Chr3D	12590406	12591269	-	12590837	1.0	1.0	collinear
gene:TraesCS3D02G019600	Chr3D	6529685	6529972	-	6529828	Chr3D	12654471	12654758	-	12654614	1.0	1.0	collinear
gene:TraesCS3D02G019700	Chr3D	6661700	6666999	+	6664349	Chr3D	12785600	12790905	+	12788252	1.0	0.999	collinear
gene:TraesCS3D02G019800	Chr3D	6676491	6678131	+	6677311	Chr3D	12800397	12802037	+	12801217	1.0	1.0	collinear
gene:TraesCS3D02G019900	Chr3D	6726405	6730004	+	6728204	Chr3D	12850204	12853802	+	12852003	1.0	1.0	collinear
gene:TraesCS3D02G020000	Chr3D	6730187	6733680	-	6731933	Chr3D	12853985	12857478	-	12855731	1.0	1.0	collinear
gene:TraesCS3D02G020100	Chr3D	6737975	6739045	-	6738510	Chr3D	12861777	12862847	-	12862312	1.0	1.0	collinear
gene:TraesCS3D02G020200	Chr3D	6745804	6753986	+	6749895	Chr3D	12869483	12877665	+	12873574	1.0	1.0	collinear
gene:TraesCS3D02G020300	Chr3D	6754571	6754816	+	6754693	Chr3D	12878250	12878495	+	12878372	1.0	1.0	collinear
gene:TraesCS3D02G020400	Chr3D	6860952	6863358	-	6862155	Chr3D	12990767	12993173	-	12991970	1.0	0.999	collinear
gene:TraesCS3D02G020500	Chr3D	6949696	6950286	+	6949991	Chr3D	13079487	13080077	+	13079782	1.0	1.0	collinear
gene:TraesCS3D02G020600	Chr3D	6967976	6969806	+	6968891	Chr3D	13097603	13099433	+	13098518	1.0	1.0	collinear
gene:TraesCS3D02G020700	Chr3D	6971034	6972707	-	6971870	Chr3D	13100661	13102334	-	13101497	1.0	1.0	collinear
gene:TraesCS3D02G020800	Chr3D	6974954	6977481	+	6976217	Chr3D	13104580	13107107	+	13105843	1.0	1.0	collinear
gene:TraesCS3D02G021000	Chr3D	7019184	7020276	+	7019730	Chr3D	13148380	13149472	+	13148926	1.0	0.999	collinear
gene:TraesCS3D02G021100	Chr3D	7022394	7023338	-	7022866	Chr3D	13151590	13152534	-	13152062	1.0	1.0	collinear
gene:TraesCS3D02G021200	Chr3D	7028152	7028934	+	7028543	Chr3D	13157044	13157826	+	13157435	1.0	1.0	collinear
gene:TraesCS3D02G021300	Chr3D	7031159	7034403	-	7032781	Chr3D	13160051	13163295	-	13161673	1.0	1.0	collinear
gene:TraesCS3D02G021400	Chr3D	7089626	7090567	-	7090096	Chr3D	13218289	13219230	-	13218759	1.0	1.0	collinear
gene:TraesCS3D02G021500	Chr3D	7094080	7094604	+	7094342	Chr3D	13222743	13223267	+	13223005	1.0	1.0	collinear
gene:TraesCS3D02G021600	Chr3D	7102512	7107200	-	7104856	Chr3D	13231174	13235862	-	13233518	1.0	1.0	collinear
gene:TraesCS3D02G021700	Chr3D	7122252	7124816	-	7123534	Chr3D	13250646	13253210	-	13251928	1.0	1.0	collinear
gene:TraesCS3D02G021800	Chr3D	7129785	7134595	+	7132190	Chr3D	13258041	13262851	+	13260446	1.0	1.0	collinear
gene:TraesCS3D02G021900	Chr3D	7165483	7168646	+	7167064	Chr3D	13297622	13300506	+	13299064	1.0	1.0	collinear
gene:TraesCS3D02G022000	Chr3D	7171959	7173620	+	7172789	Chr3D	13303819	13305480	+	13304649	1.0	1.0	collinear
gene:TraesCS3D02G022100	Chr3D	7177346	7178987	+	7178166	Chr3D	13309206	13310847	+	13310026	1.0	1.0	collinear
gene:TraesCS3D02G022200	Chr3D	7181350	7185372	+	7183361	Chr3D	13313024	13317046	+	13315035	1.0	1.0	collinear
gene:TraesCS3D02G022300	Chr3D	7185896	7186717	-	7186306	Chr3D	13317570	13318391	-	13317980	1.0	1.0	collinear
gene:TraesCS3D02G022400	Chr3D	7219253	7227153	+	7223203	Chr3D	13350788	13358688	+	13354738	1.0	1.0	collinear
gene:TraesCS3D02G022500	Chr3D	7228063	7229549	+	7228806	Chr3D	13359598	13361084	+	13360341	1.0	1.0	collinear
gene:TraesCS3D02G022600	Chr3D	7230582	7242955	-	7236768	Chr3D	13362117	13374310	-	13368213	1.0	1.0	collinear
gene:TraesCS3D02G022700	Chr3D	7243598	7244977	-	7244287	Chr3D	13374953	13376332	-	13375642	1.0	1.0	collinear
gene:TraesCS3D02G022800	Chr3D	7253767	7254330	+	7254048	Chr3D	13385015	13385578	+	13385296	1.0	1.0	collinear
gene:TraesCS3D02G022900	Chr3D	7256680	7268617	-	7262648	Chr3D	13387462	13399399	-	13393430	1.0	1.0	collinear
gene:TraesCS3D02G023000	Chr3D	7287231	7290690	-	7288960	Chr3D	13417816	13421275	-	13419545	1.0	1.0	collinear
gene:TraesCS3D02G023100	Chr3D	7336478	7340461	+	7338469	Chr3D	13466732	13470715	+	13468723	1.0	1.0	collinear
gene:TraesCS3D02G023200	Chr3D	7405848	7412003	+	7408925	Chr3D	13535600	13541755	+	13538677	1.0	1.0	collinear
gene:TraesCS3D02G023300	Chr3D	7421065	7423893	-	7422479	Chr3D	13550818	13553646	-	13552232	1.0	1.0	collinear
gene:TraesCS3D02G023400	Chr3D	7430150	7430404	-	7430277	Chr3D	13559904	13560158	-	13560031	1.0	1.0	collinear
gene:TraesCS3D02G023500	Chr3D	7432917	7435989	+	7434453	Chr3D	13562401	13565473	+	13563937	1.0	1.0	collinear
gene:TraesCS3D02G023600	Chr3D	7496834	7501605	-	7499219	Chr3D	13623613	13628384	-	13625998	1.0	1.0	collinear
gene:TraesCS3D02G023700	Chr3D	7526510	7531543	+	7529026	Chr3D	13653005	13657926	+	13655465	1.0	1.0	collinear
gene:TraesCS3D02G023800	Chr3D	7553268	7554851	+	7554059	Chr3D	13679590	13681173	+	13680381	1.0	1.0	collinear
gene:TraesCS3D02G023900	Chr3D	7589988	7593971	+	7591979	Chr3D	13716109	13720092	+	13718100	1.0	0.999	collinear
gene:TraesCS3D02G024000	Chr3D	7594476	7595769	+	7595122	Chr3D	13720597	13721890	+	13721243	1.0	1.0	collinear
gene:TraesCS3D02G024100	Chr3D	7605843	7613892	-	7609867	Chr3D	13731705	13739514	-	13735609	1.0	1.0	collinear
gene:TraesCS3D02G024200	Chr3D	7695031	7696076	+	7695553	Chr3D	13819750	13820795	+	13820272	1.0	1.0	collinear
gene:TraesCS3D02G024300	Chr3D	8146622	8148295	+	8147458	Chr3D	14268006	14269679	+	14268842	1.0	1.0	collinear
gene:TraesCS3D02G024400	Chr3D	8246987	8249812	+	8248399	Chr3D	14366051	14368876	+	14367463	1.0	1.0	collinear
gene:TraesCS3D02G024500	Chr3D	8285216	8287818	+	8286517	Chr3D	14404340	14406942	+	14405641	1.0	1.0	collinear
gene:TraesCS3D02G024600	Chr3D	8327982	8329138	+	8328560	Chr3D	14445624	14446780	+	14446202	1.0	1.0	collinear
gene:TraesCS3D02G024700	Chr3D	8336384	8341411	-	8338897	Chr3D	14453438	14458465	-	14455951	1.0	1.0	collinear
gene:TraesCS3D02G024800	Chr3D	8364692	8366020	+	8365356	Chr3D	14481752	14483080	+	14482416	1.0	1.0	collinear
gene:TraesCS3D02G024900	Chr3D	8381172	8382421	+	8381796	Chr3D	14498078	14499327	+	14498702	1.0	1.0	collinear
gene:TraesCS3D02G025000	Chr3D	8436906	8439801	+	8438353	Chr3D	14551966	14554861	+	14553413	1.0	1.0	collinear
gene:TraesCS3D02G025100	Chr3D	8499403	8509170	-	8504286	Chr3D	14612749	14622516	-	14617632	1.0	1.0	collinear
gene:TraesCS3D02G025200	Chr3D	8517596	8534206	-	8525901	Chr3D	14630847	14647462	-	14639154	1.0	1.0	collinear
gene:TraesCS3D02G025300	Chr3D	8564460	8573804	+	8569132	Chr3D	14677716	14687060	+	14682388	1.0	1.0	collinear
gene:TraesCS3D02G025400	Chr3D	8697064	8702401	-	8699732	Chr3D	14808387	14813724	-	14811055	1.0	1.0	collinear
gene:TraesCS3D02G025500	Chr3D	8830615	8830926	-	8830770	Chr3D	14938203	14938514	-	14938358	1.0	1.0	collinear
gene:TraesCS3D02G025600	Chr3D	8838316	8847966	-	8843141	Chr3D	14945578	14955226	-	14950402	0.999	0.999	collinear
gene:TraesCS3D02G025700	Chr3D	8851071	8851688	-	8851379	Chr3D	14958329	14958946	-	14958637	1.0	1.0	collinear
gene:TraesCS3D02G025800	Chr3D	8855735	8856732	+	8856233	Chr3D	14962993	14963990	+	14963491	1.0	0.998	collinear
gene:TraesCS3D02G025900	Chr3D	8887680	8889290	+	8888485	Chr3D	14991882	14993492	+	14992687	1.0	0.998	collinear
gene:TraesCS3D02G026000	Chr3D	8911927	8913736	+	8912831	Chr3D	15016011	15017820	+	15016915	1.0	1.0	collinear
gene:TraesCS3D02G026100	Chr3D	8927077	8928954	+	8928015	Chr3D	15031162	15033039	+	15032100	1.0	1.0	collinear
gene:TraesCS3D02G026200	Chr3D	8935611	8937215	+	8936413	Chr3D	15039697	15041301	+	15040499	1.0	0.999	collinear
gene:TraesCS3D02G026400	Chr3D	8971249	8975091	-	8973170	Chr3D	15075140	15078982	-	15077061	1.0	1.0	collinear
