gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity	segment
gene:TraesCS5A02G118400	Chr5A	242947146	242947370	+	242947258	Chr5A	259650409	259650633	-	259650521	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G118500	Chr5A	244429498	244431032	+	244430265	Chr5A	258191762	258193296	-	258192529	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G118600	Chr5A	244448153	244450867	-	244449510	Chr5A	258172192	258174906	+	258173549	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G118700	Chr5A	244754331	244763238	-	244758784	Chr5A	257866552	257875459	+	257871005	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G118800	Chr5A	245438089	245445737	-	245441913	Chr5A	257208254	257215902	+	257212078	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G118900	Chr5A	245952633	245965753	-	245959193	Chr5A	256693043	256706163	+	256699603	1.0	1.0	rearrangement:Chr5A_block1
gene:TraesCS5A02G187100	Chr5A	389052380	389060906	+	389056643	Chr5A	408412062	408420150	-	408416106	0.979	0.977	rearrangement:Chr5A_block3
gene:TraesCS5A02G187200	Chr5A	389061691	389064458	-	389063074	Chr5A	408408586	408411228	+	408409907	1.0	0.998	rearrangement:Chr5A_block3
gene:TraesCS5A02G187300	Chr5A	389069720	389073100	+	389071410	Chr5A	408400309	408403689	-	408401999	1.0	0.997	rearrangement:Chr5A_block3
gene:TraesCS5A02G187400	Chr5A	389131980	389133955	-	389132967	Chr5A	408339272	408341247	+	408340259	1.0	0.998	rearrangement:Chr5A_block3
gene:TraesCS5A02G187500	Chr5A	389153524	389154678	+	389154101	Chr5A	408322589	408323654	-	408323121	0.922	0.919	rearrangement:Chr5A_block3
gene:TraesCS5A02G187600	Chr5A	389159558	389163387	+	389161472	Chr5A	408312760	408316589	-	408314674	1.0	0.998	rearrangement:Chr5A_block3
gene:TraesCS5A02G187700	Chr5A	389165768	389167324	-	389166546	Chr5A	408308819	408310377	+	408309598	0.997	0.995	rearrangement:Chr5A_block3
gene:TraesCS5A02G187800	Chr5A	389635768	389637484	-	389636626	Chr5A	407811476	407813192	+	407812334	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G187900	Chr5A	389713723	389715786	+	389714754	Chr5A	407722238	407724301	-	407723269	1.0	0.999	rearrangement:Chr5A_block3
gene:TraesCS5A02G188000	Chr5A	389716642	389718098	+	389717370	Chr5A	407719926	407721382	-	407720654	1.0	0.994	rearrangement:Chr5A_block3
gene:TraesCS5A02G188100	Chr5A	389719370	389724310	+	389721840	Chr5A	407713575	407718516	-	407716045	1.0	0.998	rearrangement:Chr5A_block3
gene:TraesCS5A02G188200	Chr5A	389724313	389726710	-	389725511	Chr5A	407711171	407713572	+	407712371	1.0	0.995	rearrangement:Chr5A_block3
gene:TraesCS5A02G188300	Chr5A	389763146	389764957	-	389764051	Chr5A	407653956	407655767	+	407654861	1.0	0.998	rearrangement:Chr5A_block3
gene:TraesCS5A02G188400	Chr5A	390229534	390231245	+	390230389	Chr5A	407155233	407156944	-	407156088	1.0	0.997	rearrangement:Chr5A_block3
gene:TraesCS5A02G188500	Chr5A	390234284	390237986	+	390236135	Chr5A	407148481	407152183	-	407150332	1.0	0.997	rearrangement:Chr5A_block3
gene:TraesCS5A02G188600	Chr5A	390242133	390244439	-	390243286	Chr5A	407142425	407144731	+	407143578	1.0	0.997	rearrangement:Chr5A_block3
gene:TraesCS5A02G188700	Chr5A	390365810	390370864	-	390368337	Chr5A	407006121	407011176	+	407008648	1.0	0.996	rearrangement:Chr5A_block3
gene:TraesCS5A02G188800	Chr5A	390552710	390563403	-	390558056	Chr5A	406795746	406806743	+	406801244	1.0	0.998	rearrangement:Chr5A_block3
gene:TraesCS5A02G188900	Chr5A	390730454	390734791	-	390732622	Chr5A	406620859	406624993	+	406622926	1.0	0.994	rearrangement:Chr5A_block3
gene:TraesCS5A02G189000	Chr5A	391516937	391521446	-	391519191	Chr5A	405906608	405911117	+	405908862	1.0	0.999	rearrangement:Chr5A_block3
gene:TraesCS5A02G189100	Chr5A	391542907	391548314	-	391545610	Chr5A	405879809	405885141	+	405882475	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G189200	Chr5A	391548711	391554182	-	391551446	Chr5A	405873941	405879412	+	405876676	1.0	0.999	rearrangement:Chr5A_block3
gene:TraesCS5A02G189300	Chr5A	391977248	391978991	-	391978119	Chr5A	405454931	405456674	+	405455802	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G189400	Chr5A	391998137	392000722	-	391999429	Chr5A	405433701	405436286	+	405434993	1.0	0.999	rearrangement:Chr5A_block3
gene:TraesCS5A02G189500	Chr5A	392035064	392038145	-	392036604	Chr5A	405398269	405401350	+	405399809	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G193000	Chr5A	396415759	396417288	+	396416523	Chr5A	399494805	399496310	+	399495557	0.972	0.912	rearrangement:Chr5A_block2
gene:TraesCS5A02G193900	Chr5A	397249660	397251898	+	397250779	Chr5A	400279052	400281323	-	400280187	1.0	0.974	rearrangement:Chr5A_block2
gene:TraesCS5A02G194000	Chr5A	397252629	397254598	-	397253613	Chr5A	400276354	400278322	+	400277338	1.0	1.0	rearrangement:Chr5A_block2
gene:TraesCS5A02G194100	Chr5A	397506247	397519691	+	397512969	Chr5A	399997760	400011208	-	400004484	1.0	0.998	rearrangement:Chr5A_block2
gene:TraesCS5A02G194200	Chr5A	397520050	397530401	+	397525225	Chr5A	399987048	399997401	-	399992224	1.0	0.998	rearrangement:Chr5A_block2
gene:TraesCS5A02G194300	Chr5A	397753955	397761756	+	397757855	Chr5A	399782294	399790093	-	399786193	0.999	0.999	rearrangement:Chr5A_block2
gene:TraesCS5A02G194400	Chr5A	397782253	397785312	+	397783782	Chr5A	399758718	399761777	-	399760247	1.0	0.998	rearrangement:Chr5A_block2
gene:TraesCS5A02G194500	Chr5A	398189104	398193902	+	398191503	Chr5A	399381216	399386014	-	399383615	1.0	0.998	rearrangement:Chr5A_block2
gene:TraesCS5A02G194600	Chr5A	398263747	398269027	+	398266387	Chr5A	399314982	399320258	-	399317620	1.0	0.999	rearrangement:Chr5A_block2
gene:TraesCS5A02G194700	Chr5A	398269345	398270101	+	398269723	Chr5A	399313909	399314665	-	399314287	1.0	0.998	rearrangement:Chr5A_block2
gene:TraesCS5A02G194800	Chr5A	398270722	398276015	+	398273368	Chr5A	399307995	399313288	-	399310641	1.0	0.998	rearrangement:Chr5A_block2
gene:TraesCS5A02G194900	Chr5A	398277096	398280710	+	398278903	Chr5A	399303295	399306919	-	399305107	0.997	0.997	rearrangement:Chr5A_block2
gene:TraesCS5A02G195000	Chr5A	398280841	398285275	-	398283058	Chr5A	399298730	399303164	+	399300947	1.0	1.0	rearrangement:Chr5A_block2
gene:TraesCS5A02G195100	Chr5A	398286820	398290961	-	398288890	Chr5A	399293050	399297183	+	399295116	0.994	0.993	rearrangement:Chr5A_block2
gene:TraesCS5A02G195200	Chr5A	398411182	398411749	+	398411465	Chr5A	399173659	399174226	-	399173942	1.0	1.0	rearrangement:Chr5A_block2
gene:TraesCS5A02G195400	Chr5A	398675477	398676351	-	398675914	Chr5A	398904863	398905728	+	398905295	0.978	0.973	rearrangement:Chr5A_block2
gene:TraesCS5A02G195500	Chr5A	398779381	398783294	+	398781337	Chr5A	398800107	398804020	-	398802063	1.0	0.998	rearrangement:Chr5A_block2
gene:TraesCS5A02G195600	Chr5A	398884133	398887677	-	398885905	Chr5A	398701899	398705443	+	398703671	1.0	0.998	rearrangement:Chr5A_block2
gene:TraesCS5A02G195700	Chr5A	398921456	398922593	-	398922024	Chr5A	398666954	398668091	+	398667522	1.0	1.0	rearrangement:Chr5A_block2
gene:TraesCS5A02G195800	Chr5A	398925967	398926897	-	398926432	Chr5A	398662652	398663582	+	398663117	1.0	1.0	rearrangement:Chr5A_block2
gene:TraesCS5A02G195900	Chr5A	398927059	398931505	-	398929282	Chr5A	398658151	398662597	+	398660374	1.0	1.0	rearrangement:Chr5A_block2
gene:TraesCS5A02G196000	Chr5A	398934932	398939074	+	398937003	Chr5A	398650823	398654734	-	398652778	1.0	0.999	rearrangement:Chr5A_block2
gene:TraesCS5A02G196100	Chr5A	399290634	399298913	+	399294773	Chr5A	398324359	398332646	-	398328502	0.998	0.995	rearrangement:Chr5A_block2
gene:TraesCS5A02G196200	Chr5A	399453296	399461596	-	399457446	Chr5A	398178998	398187298	+	398183148	1.0	0.997	rearrangement:Chr5A_block2
gene:TraesCS5A02G196300	Chr5A	400074977	400075583	-	400075280	Chr5A	397554185	397554791	+	397554488	1.0	0.987	rearrangement:Chr5A_block2
gene:TraesCS5A02G196400	Chr5A	400410933	400413943	+	400412438	Chr5A	397169994	397173026	-	397171510	1.0	0.962	rearrangement:Chr5A_block2
gene:TraesCS5A02G196500	Chr5A	400417628	400419940	+	400418784	Chr5A	397164159	397166308	-	397165233	0.996	0.995	rearrangement:Chr5A_block2
gene:TraesCS5A02G196600	Chr5A	400493675	400495987	-	400494831	Chr5A	397084276	397086425	+	397085350	0.998	0.997	rearrangement:Chr5A_block2
gene:TraesCS5A02G196700	Chr5A	400499687	400502551	-	400501119	Chr5A	397077641	397080574	+	397079107	1.0	0.902	rearrangement:Chr5A_block2
gene:TraesCS5A02G196800	Chr5A	400573460	400576523	+	400574991	Chr5A	397004103	397007166	-	397005634	1.0	0.996	rearrangement:Chr5A_block2
gene:TraesCS5A02G196900	Chr5A	400769047	400777610	-	400773328	Chr5A	396803238	396819345	+	396811291	1.0	0.983	rearrangement:Chr5A_block2
gene:TraesCS5A02G197000	Chr5A	400784620	400797910	-	400791265	Chr5A	396791623	396798176	+	396794899	0.946	0.945	rearrangement:Chr5A_block2
gene:TraesCS5A02G197100	Chr5A	400866703	400879323	+	400873013	Chr5A	396689672	396701667	-	396695669	1.0	0.949	rearrangement:Chr5A_block2
gene:TraesCS5A02G197200	Chr5A	401134551	401145724	+	401140137	Chr5A	396421409	396432125	-	396426767	1.0	0.998	rearrangement:Chr5A_block2
gene:TraesCS5A02G197300	Chr5A	401299052	401313636	+	401306344	Chr5A	396253469	396268131	-	396260800	1.0	1.0	rearrangement:Chr5A_block2
gene:TraesCS5A02G197400	Chr5A	401316086	401318701	-	401317393	Chr5A	396248404	396251019	+	396249711	1.0	1.0	rearrangement:Chr5A_block2
gene:TraesCS5A02G197500	Chr5A	401439220	401441832	+	401440526	Chr5A	396125974	396128864	-	396127419	1.0	1.0	rearrangement:Chr5A_block2
gene:TraesCS5A02G197600	Chr5A	401509084	401509695	-	401509389	Chr5A	396059078	396059689	+	396059383	1.0	1.0	rearrangement:Chr5A_block2
gene:TraesCS5A02G197700	Chr5A	401745642	401754640	-	401750141	Chr5A	395829175	395838173	+	395833674	1.0	1.0	rearrangement:Chr5A_block2
gene:TraesCS5A02G197800	Chr5A	401758452	401763369	-	401760910	Chr5A	395820424	395825364	+	395822894	1.0	1.0	rearrangement:Chr5A_block2
gene:TraesCS5A02G197900	Chr5A	401951628	401955802	+	401953715	Chr5A	395629441	395633593	-	395631517	0.977	0.977	rearrangement:Chr5A_block2
gene:TraesCS5A02G198100	Chr5A	402160484	402164936	+	402162710	Chr5A	395422580	395427032	-	395424806	1.0	1.0	rearrangement:Chr5A_block2
gene:TraesCS5A02G213400	Chr5A	429164664	429169446	+	429167055	Chr5A	432876673	432881123	-	432878898	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G213500	Chr5A	429169597	429173363	-	429171480	Chr5A	432872753	432876522	+	432874637	1.0	0.998	rearrangement:Chr5A_block4
gene:TraesCS5A02G213600	Chr5A	429245014	429251861	-	429248437	Chr5A	432794334	432801182	+	432797758	1.0	0.999	rearrangement:Chr5A_block4
gene:TraesCS5A02G213700	Chr5A	429476428	429477292	+	429476860	Chr5A	432580133	432580997	-	432580565	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G213800	Chr5A	429511427	429515929	-	429513678	Chr5A	432542434	432546936	+	432544685	1.0	0.999	rearrangement:Chr5A_block4
gene:TraesCS5A02G213900	Chr5A	429655586	429657535	-	429656560	Chr5A	432400938	432402887	+	432401912	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G214000	Chr5A	429733682	429734569	-	429734125	Chr5A	432323914	432324801	+	432324357	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G214100	Chr5A	429748438	429751256	+	429749847	Chr5A	432307886	432310704	-	432309295	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G214200	Chr5A	429753996	429757212	+	429755604	Chr5A	432301930	432305146	-	432303538	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G214400	Chr5A	429980970	429985596	+	429983283	Chr5A	432075602	432080229	-	432077915	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G214500	Chr5A	429986541	429990303	-	429988422	Chr5A	432070895	432074657	+	432072776	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G214600	Chr5A	429995836	429998274	-	429997055	Chr5A	432062910	432065349	+	432064129	1.0	0.999	rearrangement:Chr5A_block4
gene:TraesCS5A02G214700	Chr5A	429996557	429998203	+	429997380	Chr5A	432062981	432064627	-	432063804	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G214800	Chr5A	430041505	430043803	+	430042654	Chr5A	432017696	432019994	-	432018845	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G214900	Chr5A	430241865	430245574	-	430243719	Chr5A	431816293	431820002	+	431818147	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G215000	Chr5A	430246070	430248738	-	430247404	Chr5A	431813129	431815797	+	431814463	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G215100	Chr5A	430488216	430491931	+	430490073	Chr5A	431571597	431575312	-	431573454	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G215200	Chr5A	430502351	430508612	-	430505481	Chr5A	431554922	431561175	+	431558048	0.998	0.998	rearrangement:Chr5A_block4
gene:TraesCS5A02G215300	Chr5A	430637337	430643903	-	430640620	Chr5A	431420158	431426552	+	431423355	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G000100	Chr5A	10126	18461	-	14293	Chr5A	21475	29808	-	25641	0.999	0.998	collinear
gene:TraesCS5A02G000200	Chr5A	20226	23967	+	22096	Chr5A	31571	35317	+	33444	1.0	0.986	collinear
gene:TraesCS5A02G000500	Chr5A	306572	306895	-	306733	Chr5A	306607	306951	-	306779	1.0	0.936	collinear
gene:TraesCS5A02G000600	Chr5A	638578	644527	+	641552	Chr5A	621425	627391	+	624408	0.995	0.992	collinear
gene:TraesCS5A02G000700	Chr5A	644719	646234	+	645476	Chr5A	627583	629056	+	628319	0.969	0.963	collinear
gene:TraesCS5A02G000800	Chr5A	653903	654847	+	654375	Chr5A	636438	637422	+	636930	1.0	0.992	collinear
gene:TraesCS5A02G000900	Chr5A	692543	694327	+	693435	Chr5A	1451221	1453014	+	1452117	1.0	0.997	collinear
gene:TraesCS5A02G001100	Chr5A	855353	858565	-	856959	Chr5A	1719227	1722439	-	1720833	1.0	0.999	collinear
gene:TraesCS5A02G001200	Chr5A	1114075	1114440	-	1114257	Chr5A	1865597	1865962	-	1865779	1.0	0.972	collinear
gene:TraesCS5A02G001400	Chr5A	1202119	1202601	+	1202360	Chr5A	1919792	1920274	+	1920033	1.0	0.997	collinear
gene:TraesCS5A02G001500	Chr5A	1218671	1227119	+	1222895	Chr5A	1944409	1952853	+	1948631	0.994	0.993	collinear
gene:TraesCS5A02G001600	Chr5A	1228104	1231038	+	1229571	Chr5A	1953838	1956772	+	1955305	1.0	1.0	collinear
gene:TraesCS5A02G001700	Chr5A	1241766	1242112	+	1241939	Chr5A	1967501	1967847	+	1967674	1.0	1.0	collinear
gene:TraesCS5A02G001800	Chr5A	1302643	1302822	+	1302732	Chr5A	2142925	2143104	+	2143014	1.0	1.0	collinear
gene:TraesCS5A02G001900	Chr5A	1346522	1347511	-	1347016	Chr5A	2186703	2187692	-	2187197	1.0	1.0	collinear
gene:TraesCS5A02G002000	Chr5A	1758066	1759570	-	1758818	Chr5A	2578999	2580503	-	2579751	1.0	1.0	collinear
gene:TraesCS5A02G002100	Chr5A	1833619	1834815	-	1834217	Chr5A	2648997	2650193	-	2649595	1.0	1.0	collinear
gene:TraesCS5A02G002200	Chr5A	1947285	1952551	-	1949918	Chr5A	2760895	2765834	-	2763364	1.0	1.0	collinear
gene:TraesCS5A02G002400	Chr5A	2081880	2086130	-	2084005	Chr5A	2895831	2900080	-	2897955	1.0	1.0	collinear
gene:TraesCS5A02G002500	Chr5A	2103640	2107862	+	2105751	Chr5A	2917158	2921380	+	2919269	1.0	1.0	collinear
gene:TraesCS5A02G002600	Chr5A	2108869	2113862	+	2111365	Chr5A	2922387	2927380	+	2924883	1.0	1.0	collinear
gene:TraesCS5A02G002700	Chr5A	2120701	2126503	-	2123602	Chr5A	2934219	2940023	-	2937121	1.0	1.0	collinear
gene:TraesCS5A02G002800	Chr5A	2174649	2177688	-	2176168	Chr5A	2987220	2990259	-	2988739	1.0	1.0	collinear
gene:TraesCS5A02G002900	Chr5A	2397627	2399194	-	2398410	Chr5A	3193569	3195112	-	3194340	0.983	0.974	collinear
gene:TraesCS5A02G003000	Chr5A	2403142	2404068	+	2403605	Chr5A	3260445	3261371	+	3260908	1.0	0.992	collinear
gene:TraesCS5A02G003100	Chr5A	2406435	2408514	-	2407474	Chr5A	3263581	3265599	-	3264590	0.992	0.991	collinear
gene:TraesCS5A02G003200	Chr5A	2408790	2412563	-	2410676	Chr5A	3265875	3269661	-	3267768	0.99	0.972	collinear
gene:TraesCS5A02G003300	Chr5A	2414730	2415224	+	2414977	Chr5A	3271630	3272124	+	3271877	1.0	0.997	collinear
gene:TraesCS5A02G003400	Chr5A	2421362	2423669	+	2422515	Chr5A	3275554	3277857	+	3276705	1.0	0.998	collinear
gene:TraesCS5A02G003500	Chr5A	2426488	2428137	-	2427312	Chr5A	3280665	3282301	-	3281483	0.992	0.986	collinear
gene:TraesCS5A02G003700	Chr5A	2615782	2617551	-	2616666	Chr5A	3320717	3322484	-	3321600	0.998	0.988	collinear
gene:TraesCS5A02G003800	Chr5A	2645238	2650209	-	2647723	Chr5A	3348709	3353680	-	3351194	1.0	1.0	collinear
gene:TraesCS5A02G003900	Chr5A	2727177	2728795	+	2727986	Chr5A	3430145	3431763	+	3430954	1.0	1.0	collinear
gene:TraesCS5A02G004000	Chr5A	2865722	2870015	+	2867868	Chr5A	3566593	3570886	+	3568739	1.0	1.0	collinear
gene:TraesCS5A02G004100	Chr5A	2870634	2874348	-	2872491	Chr5A	3571505	3575045	-	3573275	0.995	0.995	collinear
gene:TraesCS5A02G004200	Chr5A	2893332	2899721	-	2896526	Chr5A	3596308	3602650	-	3599479	0.986	0.985	collinear
gene:TraesCS5A02G004300	Chr5A	2970570	2976325	-	2973447	Chr5A	3734676	3740431	-	3737553	1.0	1.0	collinear
gene:TraesCS5A02G004400	Chr5A	3085412	3088853	+	3087132	Chr5A	3857220	3860661	+	3858940	1.0	1.0	collinear
gene:TraesCS5A02G004500	Chr5A	3166841	3174284	+	3170562	Chr5A	3937410	3944852	+	3941131	1.0	1.0	collinear
gene:TraesCS5A02G004600	Chr5A	3175334	3177753	+	3176543	Chr5A	3945902	3948319	+	3947110	1.0	1.0	collinear
gene:TraesCS5A02G004700	Chr5A	3194780	3197691	-	3196235	Chr5A	3965331	3968240	-	3966785	1.0	1.0	collinear
gene:TraesCS5A02G004800	Chr5A	3215100	3218868	-	3216984	Chr5A	3985092	3988860	-	3986976	1.0	1.0	collinear
gene:TraesCS5A02G004900	Chr5A	3281861	3294536	+	3288198	Chr5A	4050604	4063279	+	4056941	1.0	1.0	collinear
gene:TraesCS5A02G005000	Chr5A	3312172	3315225	+	3313698	Chr5A	4080912	4083965	+	4082438	1.0	1.0	collinear
gene:TraesCS5A02G005100	Chr5A	3360527	3361507	-	3361017	Chr5A	4128812	4129792	-	4129302	1.0	0.998	collinear
gene:TraesCS5A02G005300	Chr5A	3370704	3374577	-	3372640	Chr5A	4138991	4142864	-	4140927	1.0	1.0	collinear
gene:TraesCS5A02G005400	Chr5A	3385013	3385779	+	3385396	Chr5A	4153300	4154066	+	4153683	1.0	1.0	collinear
gene:TraesCS5A02G005500	Chr5A	3390922	3406014	+	3398468	Chr5A	4159209	4174178	+	4166693	1.0	1.0	collinear
gene:TraesCS5A02G005600	Chr5A	3410396	3414243	-	3412319	Chr5A	4178379	4182226	-	4180302	1.0	1.0	collinear
gene:TraesCS5A02G005700	Chr5A	3421438	3424404	-	3422921	Chr5A	4189047	4192150	-	4190598	0.931	0.92	collinear
gene:TraesCS5A02G005800	Chr5A	3431398	3432399	-	3431898	Chr5A	4270927	4271928	-	4271427	1.0	0.994	collinear
gene:TraesCS5A02G005900	Chr5A	3435395	3445904	+	3440649	Chr5A	4275682	4286184	+	4280933	1.0	0.996	collinear
gene:TraesCS5A02G006000	Chr5A	3504754	3516416	+	3510585	Chr5A	4344606	4356268	+	4350437	1.0	1.0	collinear
gene:TraesCS5A02G006100	Chr5A	3518743	3522158	+	3520450	Chr5A	4358595	4362010	+	4360302	1.0	1.0	collinear
gene:TraesCS5A02G006200	Chr5A	3524460	3528789	+	3526624	Chr5A	4363934	4368263	+	4366098	1.0	1.0	collinear
gene:TraesCS5A02G006300	Chr5A	3555694	3559104	+	3557399	Chr5A	4395166	4398576	+	4396871	1.0	1.0	collinear
gene:TraesCS5A02G006400	Chr5A	3699014	3701809	+	3700411	Chr5A	4530633	4533429	+	4532031	1.0	0.998	collinear
gene:TraesCS5A02G006700	Chr5A	4007183	4012644	+	4009913	Chr5A	4843693	4849149	+	4846421	1.0	0.993	collinear
gene:TraesCS5A02G006800	Chr5A	4017458	4020457	-	4018957	Chr5A	4853965	4856038	-	4855001	1.0	0.992	collinear
gene:TraesCS5A02G006900	Chr5A	4043173	4045153	+	4044163	Chr5A	4885086	4887066	+	4886076	1.0	0.997	collinear
gene:TraesCS5A02G007000	Chr5A	4073230	4073873	-	4073551	Chr5A	4927090	4927733	-	4927411	1.0	0.994	collinear
gene:TraesCS5A02G007100	Chr5A	4080763	4081368	+	4081065	Chr5A	4934623	4935228	+	4934925	1.0	1.0	collinear
gene:TraesCS5A02G007200	Chr5A	4292805	4295051	+	4293928	Chr5A	5132078	5134324	+	5133201	1.0	1.0	collinear
gene:TraesCS5A02G007300	Chr5A	4607991	4611930	+	4609960	Chr5A	5444020	5447959	+	5445989	1.0	1.0	collinear
gene:TraesCS5A02G007400	Chr5A	4691284	4697125	+	4694204	Chr5A	5525334	5531180	+	5528257	1.0	1.0	collinear
gene:TraesCS5A02G007600	Chr5A	4790243	4790864	-	4790553	Chr5A	5570524	5571145	-	5570834	1.0	0.992	collinear
gene:TraesCS5A02G007700	Chr5A	4795839	4796504	-	4796171	Chr5A	5576112	5576777	-	5576444	1.0	0.992	collinear
gene:TraesCS5A02G007800	Chr5A	4847805	4852706	-	4850255	Chr5A	5613259	5618126	-	5615692	0.987	0.98	collinear
gene:TraesCS5A02G007900	Chr5A	4956291	4959912	-	4958101	Chr5A	5715656	5719277	-	5717466	0.999	0.995	collinear
gene:TraesCS5A02G008000	Chr5A	5286347	5298937	+	5292642	Chr5A	6067540	6080130	+	6073835	1.0	1.0	collinear
gene:TraesCS5A02G008100	Chr5A	5700716	5719719	+	5710217	Chr5A	6492526	6511497	+	6502011	0.996	0.992	collinear
gene:TraesCS5A02G008200	Chr5A	5969479	5972725	-	5971102	Chr5A	6738146	6741170	-	6739658	0.98	0.975	collinear
