gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity	segment
gene:TraesCS7D02G005500	Chr7D	2649981	2654085	+	2652033	Chr7D	2657970	2662074	+	2660022	1.0	0.997	rearrangement:Chr7D_block1
gene:TraesCS7D02G005700	Chr7D	2746703	2750450	-	2748576	Chr7D	2752590	2756337	-	2754463	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G005800	Chr7D	2819413	2826721	+	2823067	Chr7D	2824359	2831671	+	2828015	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G005900	Chr7D	2830477	2832883	+	2831680	Chr7D	2835433	2837839	+	2836636	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G006000	Chr7D	2865725	2869765	+	2867745	Chr7D	2870394	2874434	+	2872414	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G006100	Chr7D	2882846	2885212	-	2884029	Chr7D	2887517	2889103	-	2888310	0.916	0.912	rearrangement:Chr7D_block1
gene:TraesCS7D02G006200	Chr7D	2897517	2899286	-	2898401	Chr7D	2901188	2902957	-	2902072	1.0	0.997	rearrangement:Chr7D_block1
gene:TraesCS7D02G006300	Chr7D	2902536	2904888	-	2903712	Chr7D	2905962	2908314	-	2907138	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G006400	Chr7D	3074325	3102191	-	3088258	Chr7D	3060614	3088467	-	3074540	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G006500	Chr7D	3161637	3185725	+	3173681	Chr7D	3154672	3178509	+	3166590	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G006600	Chr7D	3245720	3247279	-	3246499	Chr7D	3222581	3224139	-	3223360	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G006700	Chr7D	3436920	3443992	+	3440456	Chr7D	3413150	3420230	+	3416690	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G008000	Chr7D	3855196	3859065	-	3857130	Chr7D	3749638	3753465	+	3751551	0.994	0.981	rearrangement:Chr7D_block1
gene:TraesCS7D02G008100	Chr7D	3954848	3955836	+	3955342	Chr7D	4036131	4037122	+	4036626	1.0	0.974	rearrangement:Chr7D_block1
gene:TraesCS7D02G008200	Chr7D	4004903	4010776	-	4007839	Chr7D	4081229	4087557	-	4084393	0.996	0.913	rearrangement:Chr7D_block1
gene:TraesCS7D02G008300	Chr7D	4012209	4017650	-	4014929	Chr7D	4088606	4094042	-	4091324	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G008400	Chr7D	4017702	4019703	+	4018702	Chr7D	4094094	4096095	+	4095094	1.0	0.996	rearrangement:Chr7D_block1
gene:TraesCS7D02G008500	Chr7D	4025269	4028988	-	4027128	Chr7D	4101804	4105526	-	4103665	0.998	0.996	rearrangement:Chr7D_block1
gene:TraesCS7D02G008600	Chr7D	4071495	4076621	-	4074058	Chr7D	4147988	4153126	-	4150557	0.999	0.987	rearrangement:Chr7D_block1
gene:TraesCS7D02G008700	Chr7D	4198465	4202181	-	4200323	Chr7D	4246826	4250541	-	4248683	1.0	0.996	rearrangement:Chr7D_block1
gene:TraesCS7D02G008800	Chr7D	4267640	4270860	-	4269250	Chr7D	4317853	4321078	-	4319465	1.0	0.99	rearrangement:Chr7D_block1
gene:TraesCS7D02G008900	Chr7D	4288688	4293044	-	4290866	Chr7D	4341154	4345454	-	4343304	0.969	0.958	rearrangement:Chr7D_block1
gene:TraesCS7D02G009100	Chr7D	4411975	4415156	-	4413565	Chr7D	4451401	4454566	-	4452983	1.0	0.979	rearrangement:Chr7D_block1
gene:TraesCS7D02G009200	Chr7D	4423362	4426567	-	4424964	Chr7D	4462772	4465979	-	4464375	1.0	0.997	rearrangement:Chr7D_block1
gene:TraesCS7D02G009300	Chr7D	4501472	4503395	-	4502433	Chr7D	4540586	4542502	-	4541544	1.0	0.997	rearrangement:Chr7D_block1
gene:TraesCS7D02G009400	Chr7D	4515237	4518875	-	4517056	Chr7D	4554296	4557934	-	4556115	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G009500	Chr7D	4628883	4629524	+	4629203	Chr7D	4631609	4632250	+	4631929	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G009600	Chr7D	4631485	4642161	-	4636823	Chr7D	4634211	4644887	-	4639549	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G009700	Chr7D	4647462	4654744	-	4651103	Chr7D	4650095	4657377	-	4653736	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G009800	Chr7D	4705079	4707007	-	4706043	Chr7D	4707410	4709338	-	4708374	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G009900	Chr7D	4716843	4718206	-	4717524	Chr7D	4719017	4720380	-	4719698	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G010000	Chr7D	4792710	4797318	+	4795014	Chr7D	4794355	4798749	+	4796552	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G010100	Chr7D	4810269	4821103	-	4815686	Chr7D	4811715	4822454	-	4817084	0.997	0.994	rearrangement:Chr7D_block1
gene:TraesCS7D02G010200	Chr7D	4877183	4879021	+	4878102	Chr7D	4832459	4834297	+	4833378	1.0	0.996	rearrangement:Chr7D_block1
gene:TraesCS7D02G010500	Chr7D	4988146	4995200	+	4991673	Chr7D	4903197	4909955	+	4906576	0.999	0.977	rearrangement:Chr7D_block1
gene:TraesCS7D02G010600	Chr7D	4995325	4996477	-	4995901	Chr7D	4910106	4911254	-	4910680	0.996	0.99	rearrangement:Chr7D_block1
gene:TraesCS7D02G010700	Chr7D	5007881	5013015	+	5010448	Chr7D	4999812	5004867	+	5002339	0.991	0.959	rearrangement:Chr7D_block1
gene:TraesCS7D02G010800	Chr7D	5017487	5018495	+	5017991	Chr7D	5008922	5009927	+	5009424	0.996	0.982	rearrangement:Chr7D_block1
gene:TraesCS7D02G011200	Chr7D	5079812	5083954	-	5081883	Chr7D	5051641	5055782	-	5053711	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G011300	Chr7D	5085709	5088878	+	5087293	Chr7D	5057537	5060706	+	5059121	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G011400	Chr7D	5091682	5093280	-	5092481	Chr7D	5063511	5065109	-	5064310	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G011600	Chr7D	5164729	5170165	-	5167447	Chr7D	5186133	5191566	-	5188849	0.998	0.997	rearrangement:Chr7D_block1
gene:TraesCS7D02G011700	Chr7D	5172851	5178548	+	5175699	Chr7D	5193961	5200298	+	5197129	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G011800	Chr7D	5178740	5186034	-	5182387	Chr7D	5200490	5207760	-	5204125	0.996	0.99	rearrangement:Chr7D_block1
gene:TraesCS7D02G011900	Chr7D	5187616	5188446	+	5188031	Chr7D	5380524	5381352	+	5380938	0.992	0.971	rearrangement:Chr7D_block1
gene:TraesCS7D02G012000	Chr7D	5198154	5207120	-	5202637	Chr7D	5385885	5394797	-	5390341	0.998	0.992	rearrangement:Chr7D_block1
gene:TraesCS7D02G012100	Chr7D	5301129	5301590	+	5301359	Chr7D	5454630	5455091	+	5454860	1.0	0.984	rearrangement:Chr7D_block1
gene:TraesCS7D02G012200	Chr7D	5308062	5311351	+	5309706	Chr7D	5460639	5465126	+	5462882	1.0	0.992	rearrangement:Chr7D_block1
gene:TraesCS7D02G012300	Chr7D	5325681	5326294	-	5325987	Chr7D	5479445	5480058	-	5479751	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G012400	Chr7D	5330809	5337313	+	5334061	Chr7D	5484574	5491063	+	5487818	0.996	0.996	rearrangement:Chr7D_block1
gene:TraesCS7D02G012500	Chr7D	5350782	5352959	-	5351870	Chr7D	5635629	5637805	-	5636717	0.998	0.99	rearrangement:Chr7D_block1
gene:TraesCS7D02G012600	Chr7D	5378317	5381809	-	5380063	Chr7D	5664108	5667804	-	5665956	1.0	0.997	rearrangement:Chr7D_block1
gene:TraesCS7D02G012800	Chr7D	5425484	5427286	+	5426385	Chr7D	5725320	5727122	+	5726221	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G012900	Chr7D	5444625	5449610	-	5447117	Chr7D	5744194	5749180	-	5746687	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G013000	Chr7D	5459014	5464251	-	5461632	Chr7D	5758607	5759736	-	5759171	0.98	0.98	rearrangement:Chr7D_block1
gene:TraesCS7D02G013100	Chr7D	5483062	5487022	-	5485042	Chr7D	5777820	5781780	-	5779800	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G013200	Chr7D	5510346	5518574	-	5514460	Chr7D	5804792	5812698	-	5808745	1.0	0.987	rearrangement:Chr7D_block1
gene:TraesCS7D02G013300	Chr7D	5634184	5636799	-	5635491	Chr7D	5927149	5929758	-	5928453	0.997	0.957	rearrangement:Chr7D_block1
gene:TraesCS7D02G013400	Chr7D	5645812	5648607	-	5647209	Chr7D	5938742	5941536	-	5940139	0.999	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G013500	Chr7D	5736601	5737871	-	5737236	Chr7D	6062109	6063379	-	6062744	1.0	0.988	rearrangement:Chr7D_block1
gene:TraesCS7D02G013600	Chr7D	5784279	5788139	-	5786209	Chr7D	6110972	6114832	-	6112902	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G013700	Chr7D	5833904	5835737	+	5834820	Chr7D	6160084	6161963	+	6161023	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G013800	Chr7D	5980009	5980251	+	5980130	Chr7D	6312449	6312691	+	6312570	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G013900	Chr7D	6010549	6016978	+	6013763	Chr7D	6342361	6348638	+	6345499	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G014000	Chr7D	6098182	6102256	+	6100219	Chr7D	6429413	6433489	+	6431451	1.0	0.996	rearrangement:Chr7D_block1
gene:TraesCS7D02G014100	Chr7D	6352813	6353779	-	6353296	Chr7D	6634607	6635573	-	6635090	1.0	0.995	rearrangement:Chr7D_block1
gene:TraesCS7D02G014200	Chr7D	6376366	6379191	-	6377778	Chr7D	6657850	6660699	-	6659274	1.0	0.996	rearrangement:Chr7D_block1
gene:TraesCS7D02G014300	Chr7D	6387858	6390094	-	6388976	Chr7D	6721000	6723132	-	6722066	0.99	0.984	rearrangement:Chr7D_block1
gene:TraesCS7D02G014400	Chr7D	6399782	6400303	-	6400042	Chr7D	6733071	6733592	-	6733331	1.0	0.986	rearrangement:Chr7D_block1
gene:TraesCS7D02G014700	Chr7D	6469379	6471455	-	6470417	Chr7D	6748986	6751061	-	6750023	0.999	0.981	rearrangement:Chr7D_block1
gene:TraesCS7D02G014800	Chr7D	6471816	6478364	-	6475090	Chr7D	6751425	6757985	-	6754705	0.998	0.984	rearrangement:Chr7D_block1
gene:TraesCS7D02G014900	Chr7D	6478543	6482812	+	6480677	Chr7D	6758151	6762401	+	6760276	0.995	0.966	rearrangement:Chr7D_block1
gene:TraesCS7D02G015000	Chr7D	6483046	6485989	+	6484517	Chr7D	6762635	6765579	+	6764107	0.997	0.98	rearrangement:Chr7D_block1
gene:TraesCS7D02G015100	Chr7D	6490876	6492702	+	6491789	Chr7D	6769666	6771492	+	6770579	1.0	0.995	rearrangement:Chr7D_block1
gene:TraesCS7D02G015300	Chr7D	6694051	6697001	-	6695526	Chr7D	6987669	6990593	-	6989131	0.993	0.987	rearrangement:Chr7D_block1
gene:TraesCS7D02G015400	Chr7D	6750285	6755068	+	6752676	Chr7D	7036966	7041766	+	7039366	1.0	0.996	rearrangement:Chr7D_block1
gene:TraesCS7D02G015500	Chr7D	6768821	6772564	-	6770692	Chr7D	7075509	7079260	-	7077384	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G015600	Chr7D	6779666	6782779	+	6781222	Chr7D	7086318	7089445	+	7087881	1.0	0.992	rearrangement:Chr7D_block1
gene:TraesCS7D02G015700	Chr7D	6792780	6794679	-	6793729	Chr7D	7097306	7099206	-	7098256	0.999	0.992	rearrangement:Chr7D_block1
gene:TraesCS7D02G015900	Chr7D	7070315	7070494	+	7070404	Chr7D	7246945	7247124	+	7247034	1.0	0.983	rearrangement:Chr7D_block1
gene:TraesCS7D02G016000	Chr7D	7072472	7072660	+	7072566	Chr7D	7300984	7301172	+	7301078	1.0	0.989	rearrangement:Chr7D_block1
gene:TraesCS7D02G016100	Chr7D	7072218	7075089	-	7073653	Chr7D	7300730	7303604	-	7302167	1.0	0.987	rearrangement:Chr7D_block1
gene:TraesCS7D02G016200	Chr7D	7077108	7079567	+	7078337	Chr7D	7308131	7310666	+	7309398	0.996	0.988	rearrangement:Chr7D_block1
gene:TraesCS7D02G016300	Chr7D	7171203	7173625	+	7172414	Chr7D	7415656	7418085	+	7416870	0.998	0.967	rearrangement:Chr7D_block1
gene:TraesCS7D02G016500	Chr7D	7300247	7302490	-	7301368	Chr7D	7485760	7487981	-	7486870	0.992	0.976	rearrangement:Chr7D_block1
gene:TraesCS7D02G016600	Chr7D	7303188	7306907	-	7305047	Chr7D	7488670	7492381	-	7490525	1.0	0.993	rearrangement:Chr7D_block1
gene:TraesCS7D02G016700	Chr7D	7444673	7446041	+	7445357	Chr7D	7642626	7643994	+	7643310	1.0	0.994	rearrangement:Chr7D_block1
gene:TraesCS7D02G016800	Chr7D	7446366	7449642	-	7448004	Chr7D	7644319	7647270	-	7645794	0.998	0.989	rearrangement:Chr7D_block1
gene:TraesCS7D02G016900	Chr7D	7453756	7455809	+	7454782	Chr7D	7651345	7653389	+	7652367	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G017000	Chr7D	7465460	7466113	-	7465786	Chr7D	7662865	7663518	-	7663191	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G017100	Chr7D	7494420	7495976	+	7495198	Chr7D	7691025	7692581	+	7691803	1.0	0.997	rearrangement:Chr7D_block1
gene:TraesCS7D02G017200	Chr7D	7534826	7536394	-	7535610	Chr7D	7780344	7781906	-	7781125	0.996	0.992	rearrangement:Chr7D_block1
gene:TraesCS7D02G018600	Chr7D	8250243	8251604	+	8250923	Chr7D	8048738	8050144	+	8049441	0.998	0.965	rearrangement:Chr7D_block1
gene:TraesCS7D02G018700	Chr7D	8252107	8256349	-	8254228	Chr7D	8050632	8054869	-	8052750	0.998	0.99	rearrangement:Chr7D_block1
gene:TraesCS7D02G018800	Chr7D	8291679	8333650	-	8312664	Chr7D	8067868	8099666	-	8083767	0.942	0.938	rearrangement:Chr7D_block1
gene:TraesCS7D02G018900	Chr7D	8343019	8347549	-	8345284	Chr7D	8114345	8118875	-	8116610	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G019000	Chr7D	8353564	8356531	+	8355047	Chr7D	8124909	8127877	+	8126393	1.0	0.997	rearrangement:Chr7D_block1
gene:TraesCS7D02G019100	Chr7D	8375822	8377158	+	8376490	Chr7D	8146647	8147983	+	8147315	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G019200	Chr7D	8380244	8381995	-	8381119	Chr7D	8151071	8152821	-	8151946	0.999	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G019400	Chr7D	8432580	8433523	-	8433051	Chr7D	8140194	8141244	-	8140719	1.0	0.92	rearrangement:Chr7D_block1
gene:TraesCS7D02G019600	Chr7D	8461970	8463449	-	8462709	Chr7D	8157661	8159141	-	8158401	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G019700	Chr7D	8465109	8468951	-	8467030	Chr7D	8160006	8163852	-	8161929	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G019800	Chr7D	8478306	8480935	+	8479620	Chr7D	8177998	8180624	+	8179311	1.0	0.995	rearrangement:Chr7D_block1
gene:TraesCS7D02G019900	Chr7D	8559415	8561444	-	8560429	Chr7D	8252050	8254082	-	8253066	1.0	0.991	rearrangement:Chr7D_block1
gene:TraesCS7D02G020000	Chr7D	8599018	8599446	-	8599232	Chr7D	8283426	8283854	-	8283640	1.0	0.995	rearrangement:Chr7D_block1
gene:TraesCS7D02G020071	Chr7D	8660292	8660453	-	8660372	Chr7D	8404588	8404749	-	8404668	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G020079	Chr7D	8668594	8669034	-	8668814	Chr7D	8381633	8382073	-	8381853	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G020200	Chr7D	8745844	8747415	+	8746629	Chr7D	8469852	8471423	+	8470637	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G020300	Chr7D	8818608	8820585	+	8819596	Chr7D	8544613	8546590	+	8545601	1.0	0.991	rearrangement:Chr7D_block1
gene:TraesCS7D02G020700	Chr7D	9303950	9309014	-	9306482	Chr7D	8894799	8899860	-	8897329	0.999	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G020800	Chr7D	9309478	9314442	+	9311960	Chr7D	8900324	8905288	+	8902806	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G020900	Chr7D	9377754	9379481	+	9378617	Chr7D	8967910	8969635	+	8968772	0.998	0.989	rearrangement:Chr7D_block1
gene:TraesCS7D02G021000	Chr7D	9398457	9399163	+	9398810	Chr7D	9006186	9006892	+	9006539	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G021100	Chr7D	9458258	9462540	+	9460399	Chr7D	9074834	9078567	+	9076700	0.931	0.925	rearrangement:Chr7D_block1
gene:TraesCS7D02G021200	Chr7D	10035556	10038204	+	10036880	Chr7D	9587037	9589685	+	9588361	1.0	0.994	rearrangement:Chr7D_block1
gene:TraesCS7D02G021500	Chr7D	10056981	10058056	+	10057518	Chr7D	9595476	9596551	+	9596013	1.0	0.997	rearrangement:Chr7D_block1
gene:TraesCS7D02G021600	Chr7D	10086671	10087849	-	10087260	Chr7D	9621782	9622960	-	9622371	1.0	0.994	rearrangement:Chr7D_block1
gene:TraesCS7D02G022500	Chr7D	10557216	10562015	-	10559615	Chr7D	9647423	9652878	-	9650150	0.998	0.966	rearrangement:Chr7D_block1
gene:TraesCS7D02G022600	Chr7D	10593989	10595471	-	10594730	Chr7D	9676266	9677753	-	9677009	1.0	0.992	rearrangement:Chr7D_block1
gene:TraesCS7D02G022700	Chr7D	10712165	10714174	+	10713169	Chr7D	9727997	9730001	+	9728999	0.989	0.975	rearrangement:Chr7D_block1
gene:TraesCS7D02G022800	Chr7D	10714746	10716977	+	10715861	Chr7D	9730573	9732809	+	9731691	1.0	0.991	rearrangement:Chr7D_block1
gene:TraesCS7D02G022900	Chr7D	10717163	10717768	+	10717465	Chr7D	9732995	9733600	+	9733297	1.0	0.996	rearrangement:Chr7D_block1
gene:TraesCS7D02G023000	Chr7D	10804405	10805408	+	10804906	Chr7D	9801155	9802116	+	9801635	0.954	0.9	rearrangement:Chr7D_block1
gene:TraesCS7D02G023100	Chr7D	10810346	10811875	+	10811110	Chr7D	9813036	9814605	+	9813820	1.0	0.964	rearrangement:Chr7D_block1
gene:TraesCS7D02G023600	Chr7D	11019293	11024188	+	11021740	Chr7D	10043327	10048221	+	10045774	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G023700	Chr7D	11066834	11068027	+	11067430	Chr7D	10096176	10097369	+	10096772	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G023800	Chr7D	11070147	11072671	-	11071409	Chr7D	10099490	10102014	-	10100752	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G023900	Chr7D	11126258	11127353	-	11126805	Chr7D	10155534	10156641	-	10156087	1.0	0.996	rearrangement:Chr7D_block1
gene:TraesCS7D02G024000	Chr7D	11260993	11262066	+	11261529	Chr7D	10289195	10290268	+	10289731	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G024100	Chr7D	11319535	11326886	-	11323210	Chr7D	10347327	10354681	-	10351004	1.0	0.997	rearrangement:Chr7D_block1
gene:TraesCS7D02G024200	Chr7D	11425200	11427599	-	11426399	Chr7D	10412246	10414686	-	10413466	0.998	0.983	rearrangement:Chr7D_block1
gene:TraesCS7D02G024300	Chr7D	11428533	11430382	-	11429457	Chr7D	10415623	10417472	-	10416547	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G024400	Chr7D	11430979	11436153	-	11433566	Chr7D	10418069	10423244	-	10420656	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G024500	Chr7D	11488040	11488678	-	11488359	Chr7D	10474453	10475091	-	10474772	1.0	0.995	rearrangement:Chr7D_block1
gene:TraesCS7D02G024600	Chr7D	11606313	11609971	-	11608142	Chr7D	10593558	10597217	-	10595387	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G024700	Chr7D	11635341	11639361	+	11637351	Chr7D	10622588	10626608	+	10624598	1.0	0.999	rearrangement:Chr7D_block1
gene:TraesCS7D02G024800	Chr7D	11642649	11643649	+	11643149	Chr7D	10629925	10630924	+	10630424	1.0	0.996	rearrangement:Chr7D_block1
gene:TraesCS7D02G024900	Chr7D	11663563	11672717	+	11668140	Chr7D	10650829	10659983	+	10655406	1.0	0.998	rearrangement:Chr7D_block1
gene:TraesCS7D02G025000	Chr7D	11673520	11678311	-	11675915	Chr7D	10660786	10665176	-	10662981	1.0	1.0	rearrangement:Chr7D_block1
gene:TraesCS7D02G025200	Chr7D	11726027	11727644	-	11726835	Chr7D	10694652	10696269	-	10695460	1.0	0.988	rearrangement:Chr7D_block1
gene:TraesCS7D02G025300	Chr7D	11800897	11803365	-	11802131	Chr7D	10843169	10845637	-	10844403	1.0	0.996	rearrangement:Chr7D_block1
