gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity	segment
gene:TraesCS6B02G014100	Chr6B	8583241	8596356	+	8589798	Chr6B	13869281	13887220	+	13878250	0.999	0.972	collinear
gene:TraesCS6B02G014200	Chr6B	8773330	8773830	-	8773580	Chr6B	13981510	13982010	-	13981760	1.0	0.998	collinear
gene:TraesCS6B02G014300	Chr6B	8780943	8782484	-	8781713	Chr6B	13989562	13991103	-	13990332	1.0	1.0	collinear
gene:TraesCS6B02G014400	Chr6B	8786252	8790077	-	8788164	Chr6B	13994871	13998696	-	13996783	1.0	0.999	collinear
gene:TraesCS6B02G014500	Chr6B	8814059	8814811	+	8814435	Chr6B	14015992	14016744	+	14016368	1.0	0.989	collinear
gene:TraesCS6B02G014600	Chr6B	8888006	8889789	-	8888897	Chr6B	14092059	14093842	-	14092950	1.0	0.996	collinear
gene:TraesCS6B02G014700	Chr6B	8900793	8902453	-	8901623	Chr6B	14106107	14107766	-	14106936	0.997	0.975	collinear
gene:TraesCS6B02G014800	Chr6B	8906667	8909507	+	8908087	Chr6B	14111983	14114822	+	14113402	1.0	0.982	collinear
gene:TraesCS6B02G014900	Chr6B	8997088	8997894	+	8997491	Chr6B	14192900	14193706	+	14193303	1.0	0.996	collinear
gene:TraesCS6B02G015000	Chr6B	9001734	9004009	+	9002871	Chr6B	14197545	14199819	+	14198682	0.999	0.994	collinear
gene:TraesCS6B02G015100	Chr6B	9034339	9036577	+	9035458	Chr6B	14230426	14232654	+	14231540	1.0	0.961	collinear
gene:TraesCS6B02G015200	Chr6B	9057979	9060200	+	9059089	Chr6B	14280390	14282502	+	14281446	0.999	0.953	collinear
gene:TraesCS6B02G015400	Chr6B	9095289	9097832	-	9096560	Chr6B	14339903	14342446	-	14341174	1.0	0.995	collinear
gene:TraesCS6B02G015500	Chr6B	9144082	9146213	-	9145147	Chr6B	14403875	14405997	-	14404936	0.992	0.986	collinear
gene:TraesCS6B02G015700	Chr6B	9169588	9171221	+	9170404	Chr6B	14429047	14430677	+	14429862	0.997	0.994	collinear
gene:TraesCS6B02G015800	Chr6B	9281806	9286139	-	9283972	Chr6B	14542928	14547261	-	14545094	1.0	0.998	collinear
gene:TraesCS6B02G015900	Chr6B	9477883	9479221	+	9478552	Chr6B	14790098	14791436	+	14790767	1.0	0.998	collinear
gene:TraesCS6B02G016000	Chr6B	9759412	9759857	-	9759634	Chr6B	15065321	15065766	-	15065543	1.0	0.996	collinear
gene:TraesCS6B02G016100	Chr6B	9785419	9791500	-	9788459	Chr6B	15091076	15097182	-	15094129	0.999	0.994	collinear
gene:TraesCS6B02G016200	Chr6B	9867581	9875997	-	9871789	Chr6B	15232045	15256287	-	15244166	1.0	0.994	collinear
gene:TraesCS6B02G016300	Chr6B	9929684	9930178	+	9929931	Chr6B	15513615	15514109	+	15513862	1.0	0.983	collinear
gene:TraesCS6B02G016400	Chr6B	10001505	10003475	+	10002490	Chr6B	15717101	15719094	+	15718097	1.0	0.98	collinear
gene:TraesCS6B02G016500	Chr6B	10052204	10056776	+	10054490	Chr6B	15909492	15914015	+	15911753	1.0	0.994	collinear
gene:TraesCS6B02G016600	Chr6B	10137060	10142317	+	10139688	Chr6B	16021212	16026469	+	16023840	1.0	0.993	collinear
gene:TraesCS6B02G016700	Chr6B	10744852	10746514	-	10745683	Chr6B	16528853	16530515	-	16529684	1.0	0.998	collinear
gene:TraesCS6B02G016800	Chr6B	10747395	10751909	-	10749652	Chr6B	16531396	16535910	-	16533653	1.0	1.0	collinear
gene:TraesCS6B02G017000	Chr6B	10926195	10928285	+	10927240	Chr6B	16693508	16695465	+	16694486	0.929	0.92	collinear
gene:TraesCS6B02G017400	Chr6B	11173220	11174669	+	11173944	Chr6B	17273776	17275225	+	17274500	1.0	0.991	collinear
gene:TraesCS6B02G017500	Chr6B	11244847	11246731	-	11245789	Chr6B	17442355	17444239	-	17443297	1.0	0.998	collinear
gene:TraesCS6B02G017600	Chr6B	11257895	11261008	-	11259451	Chr6B	17455014	17457778	-	17456396	1.0	1.0	collinear
gene:TraesCS6B02G017700	Chr6B	11286117	11289669	-	11287893	Chr6B	17499466	17503020	-	17501243	1.0	0.994	collinear
gene:TraesCS6B02G017800	Chr6B	11298628	11299302	-	11298965	Chr6B	17506569	17507243	-	17506906	1.0	0.997	collinear
gene:TraesCS6B02G017900	Chr6B	11317464	11326092	-	11321778	Chr6B	17531876	17539044	-	17535460	1.0	0.984	collinear
gene:TraesCS6B02G018000	Chr6B	11408601	11409227	-	11408914	Chr6B	17580283	17580933	-	17580608	1.0	0.913	collinear
gene:TraesCS6B02G018100	Chr6B	11427868	11428770	-	11428319	Chr6B	17601165	17602047	-	17601606	0.989	0.918	collinear
gene:TraesCS6B02G018200	Chr6B	11469680	11470453	-	11470066	Chr6B	17630194	17630967	-	17630580	1.0	0.965	collinear
gene:TraesCS6B02G018300	Chr6B	11513863	11514513	-	11514188	Chr6B	17664626	17665276	-	17664951	1.0	0.976	collinear
gene:TraesCS6B02G018400	Chr6B	11520311	11525880	-	11523095	Chr6B	17670948	17676742	-	17673845	0.996	0.978	collinear
gene:TraesCS6B02G018500	Chr6B	11537907	11540117	+	11539012	Chr6B	17716767	17718954	+	17717860	1.0	0.973	collinear
gene:TraesCS6B02G018600	Chr6B	11540333	11542012	-	11541172	Chr6B	17719170	17720868	-	17720019	0.999	0.959	collinear
gene:TraesCS6B02G018700	Chr6B	11572059	11573488	-	11572773	Chr6B	17751950	17753395	-	17752672	1.0	0.984	collinear
gene:TraesCS6B02G018900	Chr6B	11584758	11586346	-	11585552	Chr6B	17764232	17765821	-	17765026	1.0	0.974	collinear
gene:TraesCS6B02G019000	Chr6B	11592859	11593605	+	11593232	Chr6B	17772183	17772929	+	17772556	1.0	0.997	collinear
gene:TraesCS6B02G019200	Chr6B	11600271	11600858	+	11600564	Chr6B	17779601	17780188	+	17779894	1.0	0.996	collinear
gene:TraesCS6B02G019800	Chr6B	11988263	11988710	-	11988486	Chr6B	18032087	18032534	-	18032310	1.0	0.996	collinear
gene:TraesCS6B02G020000	Chr6B	12044935	12045747	-	12045341	Chr6B	18080544	18081360	-	18080952	0.998	0.982	collinear
gene:TraesCS6B02G020100	Chr6B	12115521	12119099	-	12117310	Chr6B	18155917	18159494	-	18157705	0.996	0.991	collinear
gene:TraesCS6B02G020400	Chr6B	12631429	12634346	-	12632887	Chr6B	18900766	18903682	+	18902224	0.999	0.982	collinear
gene:TraesCS6B02G020800	Chr6B	12659391	12663320	+	12661355	Chr6B	19014533	19018456	+	19016494	0.991	0.967	collinear
gene:TraesCS6B02G020900	Chr6B	12666214	12673718	+	12669966	Chr6B	19021349	19029475	+	19025412	1.0	0.995	collinear
gene:TraesCS6B02G021000	Chr6B	12676224	12676586	-	12676405	Chr6B	19038148	19038537	-	19038342	1.0	0.905	collinear
gene:TraesCS6B02G021100	Chr6B	12731162	12731614	+	12731388	Chr6B	19073238	19073687	+	19073462	0.993	0.958	collinear
gene:TraesCS6B02G021205	Chr6B	12887830	12888525	+	12888177	Chr6B	19599211	19599907	+	19599559	0.998	0.967	collinear
gene:TraesCS6B02G021700	Chr6B	13810188	13813258	+	13811723	Chr6B	19818879	19821946	+	19820412	1.0	0.989	collinear
gene:TraesCS6B02G021800	Chr6B	13816735	13818936	-	13817835	Chr6B	19831259	19833462	-	19832360	0.988	0.973	collinear
gene:TraesCS6B02G021900	Chr6B	13930319	13934113	-	13932216	Chr6B	19941506	19945301	-	19943403	1.0	0.994	collinear
gene:TraesCS6B02G022000	Chr6B	13949481	13951662	-	13950571	Chr6B	19957467	19959648	-	19958557	1.0	0.984	collinear
gene:TraesCS6B02G022100	Chr6B	13959902	13961457	+	13960679	Chr6B	19966317	19967872	+	19967094	1.0	0.974	collinear
gene:TraesCS6B02G022200	Chr6B	13969875	13971145	-	13970510	Chr6B	19975973	19977242	-	19976607	0.988	0.963	collinear
gene:TraesCS6B02G022300	Chr6B	13973930	13975699	-	13974814	Chr6B	19980027	19981793	-	19980910	1.0	0.996	collinear
gene:TraesCS6B02G022400	Chr6B	14093434	14095106	-	14094270	Chr6B	20076385	20078060	-	20077222	1.0	0.995	collinear
gene:TraesCS6B02G022500	Chr6B	14126103	14127816	+	14126959	Chr6B	20109279	20110993	+	20110136	1.0	0.998	collinear
gene:TraesCS6B02G022600	Chr6B	14164757	14166198	+	14165477	Chr6B	20146100	20147543	+	20146821	1.0	0.975	collinear
gene:TraesCS6B02G022700	Chr6B	14250483	14252072	-	14251277	Chr6B	20158514	20160010	-	20159262	0.937	0.921	collinear
gene:TraesCS6B02G022800	Chr6B	14294080	14300052	+	14297066	Chr6B	20184677	20190633	+	20187655	0.989	0.978	collinear
gene:TraesCS6B02G022900	Chr6B	14303201	14308037	+	14305619	Chr6B	20193312	20198102	+	20195707	0.985	0.982	collinear
gene:TraesCS6B02G023000	Chr6B	14311122	14312288	+	14311705	Chr6B	20201011	20202177	+	20201594	1.0	1.0	collinear
gene:TraesCS6B02G023100	Chr6B	14323460	14324997	+	14324228	Chr6B	20204920	20206457	+	20205688	1.0	0.995	collinear
gene:TraesCS6B02G023200	Chr6B	14330391	14331879	+	14331135	Chr6B	20220968	20222465	+	20221716	1.0	0.987	collinear
gene:TraesCS6B02G023300	Chr6B	14333374	14334800	+	14334087	Chr6B	20225937	20227363	+	20226650	1.0	0.991	collinear
gene:TraesCS6B02G023400	Chr6B	14340453	14341879	+	14341166	Chr6B	20232903	20234329	+	20233616	1.0	0.991	collinear
gene:TraesCS6B02G023500	Chr6B	14398711	14399250	-	14398980	Chr6B	20308117	20308656	-	20308386	1.0	0.974	collinear
gene:TraesCS6B02G023600	Chr6B	14453672	14455088	-	14454380	Chr6B	20354434	20355814	-	20355124	0.974	0.968	collinear
gene:TraesCS6B02G023700	Chr6B	14456486	14456868	-	14456677	Chr6B	20380291	20380673	-	20380482	1.0	0.987	collinear
gene:TraesCS6B02G023800	Chr6B	14461084	14461676	-	14461380	Chr6B	20384838	20385436	-	20385137	1.0	0.987	collinear
gene:TraesCS6B02G023900	Chr6B	14522066	14527173	-	14524619	Chr6B	20512231	20517332	-	20514781	0.969	0.966	collinear
gene:TraesCS6B02G024100	Chr6B	14549045	14549506	-	14549275	Chr6B	20545811	20546272	-	20546041	1.0	1.0	collinear
gene:TraesCS6B02G024200	Chr6B	14621579	14622040	-	14621809	Chr6B	23669507	23669968	-	23669737	1.0	0.997	collinear
gene:TraesCS6B02G024300	Chr6B	14622150	14622740	-	14622445	Chr6B	23670078	23670698	-	23670388	1.0	0.945	collinear
gene:TraesCS6B02G024400	Chr6B	14627445	14629672	-	14628558	Chr6B	23674248	23676475	-	23675361	1.0	0.996	collinear
gene:TraesCS6B02G024500	Chr6B	14867475	14867741	-	14867608	Chr6B	24187965	24188231	-	24188098	1.0	1.0	collinear
gene:TraesCS6B02G024600	Chr6B	14879336	14879602	+	14879469	Chr6B	24200187	24200453	+	24200320	1.0	1.0	collinear
gene:TraesCS6B02G024700	Chr6B	15105970	15107374	+	15106672	Chr6B	24513868	24515272	+	24514570	1.0	0.997	collinear
gene:TraesCS6B02G024800	Chr6B	15110467	15115316	-	15112891	Chr6B	24518781	24523393	-	24521087	0.943	0.941	collinear
gene:TraesCS6B02G024900	Chr6B	15128191	15134280	+	15131235	Chr6B	24536407	24542429	+	24539418	0.975	0.963	collinear
gene:TraesCS6B02G025000	Chr6B	15218582	15219043	-	15218812	Chr6B	25126616	25127077	-	25126846	1.0	1.0	collinear
gene:TraesCS6B02G025100	Chr6B	15233412	15234940	-	15234176	Chr6B	25152980	25154490	-	25153735	0.988	0.981	collinear
gene:TraesCS6B02G025200	Chr6B	15246665	15249626	-	15248145	Chr6B	25169554	25172440	-	25170997	0.962	0.956	collinear
gene:TraesCS6B02G025400	Chr6B	15274287	15277568	-	15275927	Chr6B	25408328	25411610	-	25409969	1.0	0.993	collinear
gene:TraesCS6B02G025500	Chr6B	15380376	15381050	-	15380713	Chr6B	25496115	25496789	-	25496452	1.0	0.997	collinear
gene:TraesCS6B02G025600	Chr6B	15396088	15398075	-	15397081	Chr6B	25510137	25512124	-	25511130	1.0	0.998	collinear
gene:TraesCS6B02G025700	Chr6B	15714061	15715194	-	15714627	Chr6B	25815517	25816650	-	25816083	1.0	0.999	collinear
gene:TraesCS6B02G025800	Chr6B	15742915	15744075	-	15743495	Chr6B	25843826	25844986	-	25844406	1.0	0.993	collinear
gene:TraesCS6B02G025900	Chr6B	15749846	15751000	-	15750423	Chr6B	25849118	25850272	-	25849695	1.0	0.991	collinear
gene:TraesCS6B02G026100	Chr6B	15780439	15788214	-	15784326	Chr6B	25879677	25887421	-	25883549	0.991	0.985	collinear
gene:TraesCS6B02G026200	Chr6B	15790147	15793405	-	15791776	Chr6B	25889180	25892383	-	25890781	0.968	0.949	collinear
gene:TraesCS6B02G026300	Chr6B	15889781	15890528	-	15890154	Chr6B	25950932	25951679	-	25951305	1.0	0.992	collinear
gene:TraesCS6B02G026500	Chr6B	15903722	15904264	-	15903993	Chr6B	25945950	25946492	-	25946221	1.0	0.965	collinear
gene:TraesCS6B02G026800	Chr6B	15927816	15928385	-	15928100	Chr6B	25955846	25956415	-	25956130	1.0	0.989	collinear
gene:TraesCS6B02G026900	Chr6B	15929467	15933792	-	15931629	Chr6B	25957495	25961791	-	25959643	0.999	0.989	collinear
gene:TraesCS6B02G027000	Chr6B	15937196	15941917	+	15939556	Chr6B	25965152	25969861	+	25967506	0.986	0.97	collinear
gene:TraesCS6B02G027100	Chr6B	16237310	16256410	+	16246860	Chr6B	26220703	26239679	+	26230191	1.0	1.0	collinear
gene:TraesCS6B02G027200	Chr6B	16247175	16247915	+	16247545	Chr6B	26230615	26231355	+	26230985	1.0	1.0	collinear
gene:TraesCS6B02G027300	Chr6B	16264464	16265999	+	16265231	Chr6B	26247731	26249266	+	26248498	1.0	1.0	collinear
gene:TraesCS6B02G027400	Chr6B	16321280	16321741	+	16321510	Chr6B	26304222	26304683	+	26304452	1.0	1.0	collinear
gene:TraesCS6B02G027500	Chr6B	16339418	16340392	+	16339905	Chr6B	26321911	26322885	+	26322398	1.0	1.0	collinear
gene:TraesCS6B02G027600	Chr6B	16428857	16430161	+	16429509	Chr6B	26411040	26412344	+	26411692	1.0	1.0	collinear
gene:TraesCS6B02G027700	Chr6B	16433007	16434303	+	16433655	Chr6B	26415190	26416486	+	26415838	1.0	1.0	collinear
gene:TraesCS6B02G027800	Chr6B	16440454	16444204	+	16442329	Chr6B	26422637	26426387	+	26424512	1.0	1.0	collinear
gene:TraesCS6B02G027900	Chr6B	16546325	16547008	-	16546666	Chr6B	26528362	26529045	-	26528703	1.0	1.0	collinear
gene:TraesCS6B02G028000	Chr6B	16607883	16609466	+	16608674	Chr6B	26589631	26591214	+	26590422	1.0	1.0	collinear
gene:TraesCS6B02G028100	Chr6B	16683849	16684415	+	16684132	Chr6B	26663113	26663679	+	26663396	1.0	1.0	collinear
gene:TraesCS6B02G028200	Chr6B	16970587	16971075	+	16970831	Chr6B	26945775	26946263	+	26946019	1.0	1.0	collinear
gene:TraesCS6B02G028300	Chr6B	16996335	16996970	+	16996652	Chr6B	26971375	26972010	+	26971692	1.0	1.0	collinear
gene:TraesCS6B02G028400	Chr6B	17036810	17037146	-	17036978	Chr6B	27011850	27012186	-	27012018	1.0	1.0	collinear
gene:TraesCS6B02G028500	Chr6B	17090967	17091737	-	17091352	Chr6B	27065823	27066593	-	27066208	1.0	0.998	collinear
gene:TraesCS6B02G028600	Chr6B	17226532	17232198	-	17229365	Chr6B	27200641	27206307	-	27203474	1.0	1.0	collinear
gene:TraesCS6B02G028700	Chr6B	17377119	17379387	+	17378253	Chr6B	27351077	27353345	+	27352211	1.0	1.0	collinear
gene:TraesCS6B02G028800	Chr6B	17395787	17405580	+	17400683	Chr6B	27368931	27378724	+	27373827	1.0	1.0	collinear
gene:TraesCS6B02G028900	Chr6B	17414402	17416910	+	17415656	Chr6B	27387383	27389891	+	27388637	1.0	1.0	collinear
gene:TraesCS6B02G029000	Chr6B	17417292	17421228	-	17419260	Chr6B	27390273	27394209	-	27392241	1.0	1.0	collinear
gene:TraesCS6B02G029100	Chr6B	17499567	17500724	-	17500145	Chr6B	27472389	27473546	-	27472967	1.0	1.0	collinear
gene:TraesCS6B02G029200	Chr6B	17533754	17534996	+	17534375	Chr6B	27506581	27507823	+	27507202	1.0	1.0	collinear
gene:TraesCS6B02G029300	Chr6B	17703175	17704083	-	17703629	Chr6B	27667258	27668166	-	27667712	1.0	1.0	collinear
gene:TraesCS6B02G029400	Chr6B	17726474	17729598	-	17728036	Chr6B	27690234	27693358	-	27691796	1.0	1.0	collinear
gene:TraesCS6B02G029500	Chr6B	17801415	17803865	-	17802640	Chr6B	27764357	27766807	-	27765582	1.0	1.0	collinear
gene:TraesCS6B02G029600	Chr6B	17899337	17917782	+	17908559	Chr6B	27861145	27879286	+	27870215	1.0	1.0	collinear
gene:TraesCS6B02G029700	Chr6B	17958982	17960617	+	17959799	Chr6B	27920176	27921811	+	27920993	1.0	0.999	collinear
gene:TraesCS6B02G029800	Chr6B	17998140	18002318	+	18000229	Chr6B	27965729	27969907	+	27967818	1.0	1.0	collinear
gene:TraesCS6B02G029900	Chr6B	18014716	18019567	+	18017141	Chr6B	27982305	27987007	+	27984656	1.0	0.977	collinear
gene:TraesCS6B02G030000	Chr6B	18042369	18042881	-	18042625	Chr6B	28009710	28010222	-	28009966	1.0	1.0	collinear
gene:TraesCS6B02G030100	Chr6B	18134950	18135478	-	18135214	Chr6B	28101236	28101764	-	28101500	1.0	1.0	collinear
gene:TraesCS6B02G030200	Chr6B	18138188	18138586	-	18138387	Chr6B	28104474	28104872	-	28104673	1.0	1.0	collinear
gene:TraesCS6B02G030300	Chr6B	18148060	18149769	-	18148914	Chr6B	28114630	28116339	-	28115484	1.0	1.0	collinear
gene:TraesCS6B02G030400	Chr6B	18164279	18169450	+	18166864	Chr6B	28130660	28135831	+	28133245	1.0	0.999	collinear
gene:TraesCS6B02G030500	Chr6B	18223876	18230089	+	18226982	Chr6B	28248712	28254925	+	28251818	1.0	1.0	collinear
gene:TraesCS6B02G030600	Chr6B	18242397	18242627	+	18242512	Chr6B	28267234	28267464	+	28267349	1.0	1.0	collinear
gene:TraesCS6B02G030700	Chr6B	18263854	18267366	+	18265610	Chr6B	28288523	28292034	+	28290278	1.0	1.0	collinear
gene:TraesCS6B02G030800	Chr6B	18298225	18299968	-	18299096	Chr6B	28322890	28324633	-	28323761	1.0	1.0	collinear
gene:TraesCS6B02G030900	Chr6B	18381079	18384455	+	18382767	Chr6B	28405362	28408738	+	28407050	1.0	1.0	collinear
gene:TraesCS6B02G031000	Chr6B	18399006	18399236	-	18399121	Chr6B	28423294	28423524	-	28423409	1.0	1.0	collinear
gene:TraesCS6B02G031100	Chr6B	18452684	18453337	-	18453010	Chr6B	28477350	28478003	-	28477676	1.0	1.0	collinear
gene:TraesCS6B02G031300	Chr6B	18593033	18596332	+	18594682	Chr6B	28615402	28618701	+	28617051	1.0	1.0	collinear
gene:TraesCS6B02G031400	Chr6B	18599126	18599449	-	18599287	Chr6B	28621495	28621818	-	28621656	1.0	1.0	collinear
gene:TraesCS6B02G031500	Chr6B	18645460	18648979	-	18647219	Chr6B	28667211	28670730	-	28668970	1.0	1.0	collinear
gene:TraesCS6B02G031600	Chr6B	18655748	18659002	-	18657375	Chr6B	28677220	28680474	-	28678847	1.0	0.999	collinear
gene:TraesCS6B02G031700	Chr6B	18729867	18734470	-	18732168	Chr6B	28750882	28755485	-	28753183	1.0	1.0	collinear
gene:TraesCS6B02G031800	Chr6B	18740478	18740906	-	18740692	Chr6B	28761493	28761921	-	28761707	1.0	0.997	collinear
gene:TraesCS6B02G031900	Chr6B	18748393	18748616	+	18748504	Chr6B	28769408	28769631	+	28769519	1.0	1.0	collinear
gene:TraesCS6B02G032000	Chr6B	18812974	18818077	+	18815525	Chr6B	28833319	28838422	+	28835870	1.0	1.0	collinear
gene:TraesCS6B02G032100	Chr6B	18837309	18839358	+	18838333	Chr6B	28857429	28859478	+	28858453	1.0	0.999	collinear
gene:TraesCS6B02G032200	Chr6B	18845674	18851534	-	18848604	Chr6B	28865431	28871291	-	28868361	1.0	1.0	collinear
gene:TraesCS6B02G032300	Chr6B	18853707	18857920	-	18855813	Chr6B	28873464	28877677	-	28875570	1.0	0.999	collinear
gene:TraesCS6B02G032400	Chr6B	18935971	18936843	-	18936407	Chr6B	28955731	28956603	-	28956167	1.0	1.0	collinear
gene:TraesCS6B02G032500	Chr6B	18941839	18944334	-	18943086	Chr6B	28961637	28964132	-	28962884	1.0	1.0	collinear
gene:TraesCS6B02G032600	Chr6B	19119393	19121632	+	19120512	Chr6B	29158708	29160947	+	29159827	1.0	1.0	collinear
gene:TraesCS6B02G032700	Chr6B	19125237	19128190	+	19126713	Chr6B	29164343	29167296	+	29165819	1.0	1.0	collinear
gene:TraesCS6B02G032800	Chr6B	19197247	19199520	+	19198383	Chr6B	29235020	29237293	+	29236156	1.0	1.0	collinear
gene:TraesCS6B02G032900	Chr6B	19240076	19240897	+	19240486	Chr6B	29277851	29278672	+	29278261	1.0	1.0	collinear
gene:TraesCS6B02G033000	Chr6B	19318931	19321599	+	19320265	Chr6B	29356534	29359202	+	29357868	1.0	1.0	collinear
gene:TraesCS6B02G033100	Chr6B	19450285	19450702	-	19450493	Chr6B	29485637	29486054	-	29485845	1.0	1.0	collinear
gene:TraesCS6B02G033200	Chr6B	19542774	19543121	+	19542947	Chr6B	29669908	29670255	+	29670081	1.0	1.0	collinear
gene:TraesCS6B02G033300	Chr6B	19775678	19777877	-	19776777	Chr6B	29899437	29901636	-	29900536	1.0	1.0	collinear
gene:TraesCS6B02G033400	Chr6B	19791858	19792486	-	19792172	Chr6B	29915188	29915816	-	29915502	1.0	1.0	collinear
gene:TraesCS6B02G033500	Chr6B	19922124	19923891	+	19923007	Chr6B	30023010	30024777	+	30023893	1.0	1.0	collinear
gene:TraesCS6B02G033600	Chr6B	20014555	20016579	-	20015567	Chr6B	30160917	30162941	-	30161929	1.0	1.0	collinear
gene:TraesCS6B02G033700	Chr6B	20142808	20145802	+	20144305	Chr6B	30288449	30291443	+	30289946	1.0	1.0	collinear
gene:TraesCS6B02G033711	Chr6B	20145985	20148671	-	20147328	Chr6B	30291626	30294312	-	30292969	1.0	1.0	collinear
gene:TraesCS6B02G033800	Chr6B	20205209	20244875	-	20225042	Chr6B	30406474	30445953	-	30426213	1.0	1.0	collinear
