gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity	segment
gene:TraesCS3B02G065000	Chr3B	38212573	38213229	+	38212901	Chr3B	47712254	47712910	+	47712582	1.0	0.993	collinear
gene:TraesCS3B02G065100	Chr3B	38793852	38795321	+	38794586	Chr3B	48262074	48263542	+	48262808	0.999	0.995	collinear
gene:TraesCS3B02G065200	Chr3B	38861118	38868603	-	38864860	Chr3B	48334438	48341909	-	48338173	1.0	0.998	collinear
gene:TraesCS3B02G065300	Chr3B	39140885	39141613	-	39141249	Chr3B	48600075	48600803	-	48600439	1.0	0.998	collinear
gene:TraesCS3B02G065500	Chr3B	39303982	39304311	-	39304146	Chr3B	48784181	48784507	-	48784344	0.99	0.987	collinear
gene:TraesCS3B02G065600	Chr3B	39334982	39335311	-	39335146	Chr3B	48761349	48761678	-	48761513	1.0	1.0	collinear
gene:TraesCS3B02G065700	Chr3B	39359356	39360826	-	39360091	Chr3B	48832972	48834465	-	48833718	1.0	0.984	collinear
gene:TraesCS3B02G065800	Chr3B	39384926	39389446	-	39387186	Chr3B	48808314	48812791	-	48810552	0.995	0.994	collinear
gene:TraesCS3B02G065900	Chr3B	39440891	39442404	+	39441647	Chr3B	48888265	48889778	+	48889021	1.0	0.998	collinear
gene:TraesCS3B02G066000	Chr3B	39451770	39453285	+	39452527	Chr3B	48899505	48901029	+	48900267	1.0	0.968	collinear
gene:TraesCS3B02G066100	Chr3B	39455183	39459872	+	39457527	Chr3B	48902992	48907670	+	48905331	0.974	0.949	collinear
gene:TraesCS3B02G066200	Chr3B	39460072	39464202	-	39462137	Chr3B	48907869	48912008	-	48909938	0.998	0.978	collinear
gene:TraesCS3B02G066300	Chr3B	39545184	39546200	+	39545692	Chr3B	49033175	49034191	+	49033683	1.0	0.994	collinear
gene:TraesCS3B02G066400	Chr3B	39570063	39571472	-	39570767	Chr3B	49073149	49074558	-	49073853	1.0	0.973	collinear
gene:TraesCS3B02G066500	Chr3B	39603450	39604274	-	39603862	Chr3B	49121468	49122292	-	49121880	1.0	0.996	collinear
gene:TraesCS3B02G066900	Chr3B	39816617	39817036	+	39816826	Chr3B	49325515	49325934	+	49325724	1.0	0.997	collinear
gene:TraesCS3B02G067000	Chr3B	39817108	39818163	+	39817635	Chr3B	49326006	49327061	+	49326533	1.0	0.995	collinear
gene:TraesCS3B02G067300	Chr3B	39900638	39905366	+	39903002	Chr3B	49409479	49414209	+	49411844	1.0	0.998	collinear
gene:TraesCS3B02G067400	Chr3B	39905297	39910826	-	39908061	Chr3B	49414140	49419444	-	49416792	0.994	0.991	collinear
gene:TraesCS3B02G067500	Chr3B	40163776	40164991	+	40164383	Chr3B	49657065	49658281	+	49657673	1.0	0.995	collinear
gene:TraesCS3B02G067600	Chr3B	40183582	40185532	-	40184557	Chr3B	49720208	49722170	-	49721189	1.0	0.998	collinear
gene:TraesCS3B02G067700	Chr3B	40225004	40225545	+	40225274	Chr3B	49777857	49778407	+	49778132	1.0	0.969	collinear
gene:TraesCS3B02G067800	Chr3B	40231539	40234054	+	40232796	Chr3B	49784190	49786713	+	49785451	0.99	0.969	collinear
gene:TraesCS3B02G067900	Chr3B	40235659	40239384	+	40237521	Chr3B	49788178	49791984	+	49790081	0.998	0.995	collinear
gene:TraesCS3B02G068000	Chr3B	40243799	40247161	-	40245480	Chr3B	49796364	49799716	-	49798040	1.0	0.998	collinear
gene:TraesCS3B02G068100	Chr3B	40246155	40246814	-	40246484	Chr3B	49798720	49799379	-	49799049	1.0	1.0	collinear
gene:TraesCS3B02G068200	Chr3B	40250915	40251370	-	40251142	Chr3B	49809045	49809500	-	49809272	1.0	0.995	collinear
gene:TraesCS3B02G068300	Chr3B	40525947	40529789	-	40527868	Chr3B	50107602	50111446	-	50109524	1.0	0.996	collinear
gene:TraesCS3B02G068400	Chr3B	40535199	40535741	+	40535470	Chr3B	50116761	50117303	+	50117032	1.0	0.994	collinear
gene:TraesCS3B02G068500	Chr3B	40773361	40778748	+	40776054	Chr3B	50363836	50369220	+	50366528	1.0	0.997	collinear
gene:TraesCS3B02G068600	Chr3B	40847189	40847941	-	40847565	Chr3B	50441957	50442709	-	50442333	1.0	0.993	collinear
gene:TraesCS3B02G068700	Chr3B	40848613	40854170	-	40851391	Chr3B	50443381	50448939	-	50446160	1.0	0.996	collinear
gene:TraesCS3B02G068800	Chr3B	40865186	40867006	-	40866096	Chr3B	50464083	50465903	-	50464993	1.0	0.996	collinear
gene:TraesCS3B02G068900	Chr3B	40908134	40910354	-	40909244	Chr3B	50506553	50508776	-	50507664	1.0	0.994	collinear
gene:TraesCS3B02G069000	Chr3B	40911181	40912095	+	40911638	Chr3B	50509061	50509980	+	50509520	1.0	0.982	collinear
gene:TraesCS3B02G069100	Chr3B	41014129	41015973	-	41015051	Chr3B	50614680	50616528	-	50615604	1.0	0.995	collinear
gene:TraesCS3B02G069200	Chr3B	41251453	41255396	+	41253424	Chr3B	51848821	51852957	-	51850889	1.0	0.998	collinear
gene:TraesCS3B02G069300	Chr3B	41301953	41304119	-	41303036	Chr3B	51816164	51818330	+	51817247	1.0	0.999	collinear
gene:TraesCS3B02G069400	Chr3B	41351591	41356658	-	41354124	Chr3B	51763978	51769045	+	51766511	1.0	0.998	collinear
gene:TraesCS3B02G069500	Chr3B	41426784	41430213	-	41428498	Chr3B	51692478	51695907	+	51694192	1.0	0.999	collinear
gene:TraesCS3B02G069600	Chr3B	41508687	41510881	-	41509784	Chr3B	51612405	51614599	+	51613502	1.0	0.998	collinear
gene:TraesCS3B02G069800	Chr3B	41667931	41669877	-	41668904	Chr3B	51455413	51457359	+	51456386	1.0	1.0	collinear
gene:TraesCS3B02G069900	Chr3B	41800392	41802109	+	41801250	Chr3B	50856581	50858298	+	50857439	1.0	0.991	collinear
gene:TraesCS3B02G070000	Chr3B	41848970	41849818	+	41849394	Chr3B	51053909	51054757	-	51054333	1.0	0.998	collinear
gene:TraesCS3B02G070100	Chr3B	41857022	41858323	+	41857672	Chr3B	51045594	51046895	-	51046244	1.0	1.0	collinear
gene:TraesCS3B02G070200	Chr3B	42124849	42127351	+	42126100	Chr3B	50811310	50813743	-	50812526	0.965	0.942	collinear
gene:TraesCS3B02G070400	Chr3B	42368753	42369970	-	42369361	Chr3B	52330706	52331923	-	52331314	1.0	0.998	collinear
gene:TraesCS3B02G070500	Chr3B	42473236	42475770	-	42474503	Chr3B	52498886	52501420	-	52500153	1.0	1.0	collinear
gene:TraesCS3B02G070600	Chr3B	42561253	42566257	+	42563755	Chr3B	52585472	52590476	+	52587974	1.0	0.998	collinear
gene:TraesCS3B02G070700	Chr3B	42629432	42632619	-	42631025	Chr3B	52653647	52656734	-	52655190	1.0	1.0	collinear
gene:TraesCS3B02G070800	Chr3B	42700981	42701124	-	42701052	Chr3B	52723571	52723714	-	52723642	1.0	1.0	collinear
gene:TraesCS3B02G070900	Chr3B	42707218	42707358	-	42707288	Chr3B	52729809	52729949	-	52729879	1.0	1.0	collinear
gene:TraesCS3B02G071000	Chr3B	42867357	42869219	-	42868288	Chr3B	52887660	52889522	-	52888591	1.0	1.0	collinear
gene:TraesCS3B02G071100	Chr3B	43041678	43047066	-	43044372	Chr3B	53060195	53065587	-	53062891	1.0	0.998	collinear
gene:TraesCS3B02G071200	Chr3B	43057272	43058117	+	43057694	Chr3B	53075649	53076494	+	53076071	1.0	0.996	collinear
gene:TraesCS3B02G071300	Chr3B	43097202	43098202	+	43097702	Chr3B	53111938	53112939	+	53112438	1.0	1.0	collinear
gene:TraesCS3B02G071500	Chr3B	43191059	43192742	-	43191900	Chr3B	53190817	53192500	-	53191658	1.0	0.999	collinear
gene:TraesCS3B02G071700	Chr3B	43274513	43278009	-	43276261	Chr3B	53264872	53267994	-	53266433	0.982	0.98	collinear
gene:TraesCS3B02G071800	Chr3B	43312959	43314365	+	43313662	Chr3B	53297283	53298698	+	53297990	0.999	0.972	collinear
gene:TraesCS3B02G071900	Chr3B	43345132	43346598	-	43345865	Chr3B	53340702	53342168	-	53341435	1.0	1.0	collinear
gene:TraesCS3B02G072000	Chr3B	43421703	43423640	-	43422671	Chr3B	53416449	53418386	-	53417417	1.0	0.999	collinear
gene:TraesCS3B02G072100	Chr3B	43525406	43527816	-	43526611	Chr3B	53738966	53741373	-	53740169	0.998	0.998	collinear
gene:TraesCS3B02G072200	Chr3B	43555844	43559298	-	43557571	Chr3B	53768960	53772414	-	53770687	1.0	1.0	collinear
gene:TraesCS3B02G072300	Chr3B	43679420	43681251	+	43680335	Chr3B	53890885	53892712	+	53891798	0.997	0.996	collinear
gene:TraesCS3B02G072400	Chr3B	43735144	43735356	-	43735250	Chr3B	53946164	53946376	-	53946270	1.0	1.0	collinear
gene:TraesCS3B02G072500	Chr3B	43736095	43740400	-	43738247	Chr3B	53947115	53951420	-	53949267	1.0	1.0	collinear
gene:TraesCS3B02G072600	Chr3B	43819109	43820563	+	43819836	Chr3B	54029560	54031014	+	54030287	1.0	1.0	collinear
gene:TraesCS3B02G072700	Chr3B	43831593	43838389	+	43834991	Chr3B	54041950	54048404	+	54045177	1.0	1.0	collinear
gene:TraesCS3B02G072800	Chr3B	43844304	43852108	+	43848206	Chr3B	54275439	54283115	+	54279277	1.0	0.998	collinear
gene:TraesCS3B02G072900	Chr3B	43925732	43937749	+	43931740	Chr3B	54362335	54366160	+	54364247	0.906	0.906	collinear
gene:TraesCS3B02G073200	Chr3B	44043534	44045483	-	44044508	Chr3B	54366465	54368414	-	54367439	1.0	1.0	collinear
gene:TraesCS3B02G073300	Chr3B	44202715	44203773	+	44203244	Chr3B	54524750	54525808	+	54525279	1.0	0.999	collinear
gene:TraesCS3B02G073500	Chr3B	44259561	44262764	+	44261162	Chr3B	54575353	54578555	+	54576954	1.0	0.999	collinear
gene:TraesCS3B02G073600	Chr3B	44279336	44282573	+	44280954	Chr3B	54595018	54598252	+	54596635	0.997	0.995	collinear
gene:TraesCS3B02G073700	Chr3B	44282750	44284540	-	44283645	Chr3B	54598429	54600219	-	54599324	1.0	0.997	collinear
gene:TraesCS3B02G073900	Chr3B	44773110	44774501	-	44773805	Chr3B	55045060	55046451	-	55045755	1.0	0.999	collinear
gene:TraesCS3B02G074000	Chr3B	44783942	44787631	-	44785786	Chr3B	55086638	55090327	-	55088482	1.0	0.997	collinear
gene:TraesCS3B02G074100	Chr3B	44856819	44857576	-	44857197	Chr3B	55150327	55151084	-	55150705	1.0	0.997	collinear
gene:TraesCS3B02G074200	Chr3B	45198012	45198720	-	45198366	Chr3B	55537400	55538108	-	55537754	1.0	0.997	collinear
gene:TraesCS3B02G074300	Chr3B	45281302	45282953	+	45282127	Chr3B	55639330	55640971	+	55640150	0.992	0.983	collinear
gene:TraesCS3B02G074400	Chr3B	45285594	45286154	+	45285874	Chr3B	55696881	55697441	+	55697161	1.0	0.994	collinear
gene:TraesCS3B02G074500	Chr3B	45303575	45304230	-	45303902	Chr3B	56172860	56173535	-	56173197	1.0	0.918	collinear
gene:TraesCS3B02G074600	Chr3B	45366638	45367186	-	45366912	Chr3B	56211457	56212007	-	56211732	0.993	0.936	collinear
gene:TraesCS3B02G074800	Chr3B	45541948	45543229	+	45542588	Chr3B	56249349	56250630	+	56249989	1.0	1.0	collinear
gene:TraesCS3B02G074900	Chr3B	46007493	46007975	-	46007734	Chr3B	56712289	56712771	-	56712530	1.0	1.0	collinear
gene:TraesCS3B02G075000	Chr3B	46032672	46033340	-	46033006	Chr3B	56753830	56754498	-	56754164	1.0	1.0	collinear
gene:TraesCS3B02G075100	Chr3B	46060044	46063788	+	46061916	Chr3B	56781008	56784752	+	56782880	1.0	1.0	collinear
gene:TraesCS3B02G075200	Chr3B	46101570	46104641	-	46103105	Chr3B	56821974	56825045	-	56823509	1.0	1.0	collinear
gene:TraesCS3B02G075300	Chr3B	46281462	46282709	+	46282085	Chr3B	57012319	57013566	+	57012942	1.0	1.0	collinear
gene:TraesCS3B02G075400	Chr3B	46363982	46365946	-	46364964	Chr3B	57094521	57096338	-	57095429	1.0	1.0	collinear
gene:TraesCS3B02G075500	Chr3B	46394700	46395248	-	46394974	Chr3B	57124885	57125433	-	57125159	1.0	0.995	collinear
gene:TraesCS3B02G075600	Chr3B	46468546	46469656	-	46469101	Chr3B	57198089	57199199	-	57198644	1.0	1.0	collinear
gene:TraesCS3B02G075700	Chr3B	46612459	46613792	-	46613125	Chr3B	57340662	57341995	-	57341328	1.0	1.0	collinear
gene:TraesCS3B02G075800	Chr3B	46766151	46768214	+	46767182	Chr3B	57488735	57490798	+	57489766	1.0	0.998	collinear
gene:TraesCS3B02G075900	Chr3B	46787309	46788448	-	46787878	Chr3B	57509687	57510826	-	57510256	1.0	1.0	collinear
gene:TraesCS3B02G076000	Chr3B	46904236	46904694	+	46904465	Chr3B	57632760	57633218	+	57632989	1.0	0.997	collinear
gene:TraesCS3B02G076100	Chr3B	46932288	46932764	+	46932526	Chr3B	57660839	57661315	+	57661077	1.0	0.997	collinear
gene:TraesCS3B02G076200	Chr3B	47121348	47122487	+	47121917	Chr3B	57847185	57848324	+	57847754	1.0	1.0	collinear
gene:TraesCS3B02G076300	Chr3B	47124082	47129070	-	47126576	Chr3B	57849919	57854906	-	57852412	1.0	0.998	collinear
gene:TraesCS3B02G076400	Chr3B	47192635	47195839	+	47194237	Chr3B	57919343	57922277	+	57920810	1.0	1.0	collinear
gene:TraesCS3B02G076500	Chr3B	47201784	47205328	+	47203556	Chr3B	57928222	57931504	+	57929863	1.0	1.0	collinear
gene:TraesCS3B02G076600	Chr3B	47208256	47211366	-	47209811	Chr3B	57934431	57937541	-	57935986	1.0	1.0	collinear
gene:TraesCS3B02G076700	Chr3B	47262694	47263449	+	47263071	Chr3B	57987847	57988603	+	57988225	1.0	0.998	collinear
gene:TraesCS3B02G076800	Chr3B	47269828	47270960	+	47270394	Chr3B	57994996	57996128	+	57995562	1.0	1.0	collinear
gene:TraesCS3B02G076900	Chr3B	47452833	47454761	-	47453797	Chr3B	58175255	58177183	-	58176219	1.0	1.0	collinear
gene:TraesCS3B02G077000	Chr3B	47458881	47460803	-	47459842	Chr3B	58181303	58183225	-	58182264	1.0	1.0	collinear
gene:TraesCS3B02G077100	Chr3B	47463248	47468255	-	47465751	Chr3B	58185670	58190677	-	58188173	1.0	0.998	collinear
gene:TraesCS3B02G077200	Chr3B	47475912	47476634	-	47476273	Chr3B	58198333	58199055	-	58198694	1.0	1.0	collinear
gene:TraesCS3B02G077400	Chr3B	47681276	47683862	-	47682569	Chr3B	58401270	58403856	-	58402563	1.0	0.998	collinear
gene:TraesCS3B02G077500	Chr3B	48024311	48026875	-	48025593	Chr3B	58750014	58752578	-	58751296	1.0	1.0	collinear
gene:TraesCS3B02G077600	Chr3B	48667966	48668528	-	48668247	Chr3B	59383103	59383665	-	59383384	1.0	1.0	collinear
gene:TraesCS3B02G077700	Chr3B	48707874	48709052	-	48708463	Chr3B	59422417	59423595	-	59423006	1.0	1.0	collinear
gene:TraesCS3B02G077800	Chr3B	48786654	48788677	-	48787665	Chr3B	59499921	59501944	-	59500932	1.0	1.0	collinear
gene:TraesCS3B02G077900	Chr3B	48885976	48889542	-	48887759	Chr3B	59598473	59602039	-	59600256	1.0	1.0	collinear
gene:TraesCS3B02G078000	Chr3B	49116628	49118882	+	49117755	Chr3B	59827197	59829451	+	59828324	1.0	1.0	collinear
gene:TraesCS3B02G078100	Chr3B	49151469	49153338	+	49152403	Chr3B	59862667	59864535	+	59863601	1.0	1.0	collinear
gene:TraesCS3B02G078200	Chr3B	49426638	49427156	+	49426897	Chr3B	60141481	60141999	+	60141740	1.0	1.0	collinear
gene:TraesCS3B02G078300	Chr3B	49466669	49467052	+	49466860	Chr3B	60180615	60180998	+	60180806	1.0	1.0	collinear
gene:TraesCS3B02G078400	Chr3B	49568368	49569046	+	49568707	Chr3B	60280847	60281525	+	60281186	1.0	1.0	collinear
gene:TraesCS3B02G078500	Chr3B	49606413	49609083	+	49607748	Chr3B	60318237	60320906	+	60319571	1.0	0.998	collinear
gene:TraesCS3B02G078600	Chr3B	49748062	49754522	-	49751292	Chr3B	60459225	60465685	-	60462455	1.0	1.0	collinear
gene:TraesCS3B02G078700	Chr3B	49779291	49780430	-	49779860	Chr3B	60490230	60491369	-	60490799	1.0	1.0	collinear
gene:TraesCS3B02G078800	Chr3B	49857874	49858791	-	49858332	Chr3B	60568511	60569428	-	60568969	1.0	1.0	collinear
gene:TraesCS3B02G078900	Chr3B	49859137	49861654	+	49860395	Chr3B	60569774	60572291	+	60571032	1.0	1.0	collinear
gene:TraesCS3B02G079000	Chr3B	49866399	49867785	-	49867092	Chr3B	60577036	60578422	-	60577729	1.0	1.0	collinear
gene:TraesCS3B02G079100	Chr3B	50020798	50022010	+	50021404	Chr3B	60730878	60732090	+	60731484	1.0	1.0	collinear
gene:TraesCS3B02G079200	Chr3B	50033581	50039710	-	50036645	Chr3B	60743661	60750018	-	60746839	1.0	0.999	collinear
gene:TraesCS3B02G079300	Chr3B	50231155	50231504	+	50231329	Chr3B	60925622	60925971	+	60925796	1.0	0.996	collinear
gene:TraesCS3B02G079400	Chr3B	50342941	50344970	+	50343955	Chr3B	61047729	61049736	+	61048732	0.988	0.984	collinear
gene:TraesCS3B02G079500	Chr3B	50398058	50398439	+	50398248	Chr3B	61102958	61103339	+	61103148	1.0	1.0	collinear
gene:TraesCS3B02G079600	Chr3B	50408462	50411798	+	50410130	Chr3B	61113390	61116727	+	61115058	1.0	1.0	collinear
gene:TraesCS3B02G079700	Chr3B	50413848	50414256	+	50414052	Chr3B	61118312	61118720	+	61118516	1.0	0.981	collinear
gene:TraesCS3B02G079800	Chr3B	50418688	50419402	+	50419045	Chr3B	61123174	61123888	+	61123531	1.0	1.0	collinear
gene:TraesCS3B02G079900	Chr3B	50532870	50533489	+	50533179	Chr3B	61221542	61222161	+	61221851	1.0	1.0	collinear
gene:TraesCS3B02G080000	Chr3B	50535096	50535506	+	50535301	Chr3B	61223774	61224184	+	61223979	1.0	1.0	collinear
gene:TraesCS3B02G080100	Chr3B	50654142	50654312	-	50654227	Chr3B	61542822	61542992	-	61542907	1.0	1.0	collinear
