gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity	segment
gene:TraesCS4D03G0017700	Chr4D	5203108	5205734	-	5204421	Chr4D	5100705	5103331	-	5102018	1.0	1.0	collinear
gene:TraesCS4D03G0018000	Chr4D	5378301	5379090	+	5378695	Chr4D	5275917	5276706	+	5276311	1.0	1.0	collinear
gene:TraesCS4D03G0018100	Chr4D	5390562	5392779	-	5391670	Chr4D	5288175	5290392	-	5289283	1.0	1.0	collinear
gene:TraesCS4D03G0018200	Chr4D	5422036	5422742	-	5422389	Chr4D	5320402	5321108	-	5320755	1.0	1.0	collinear
gene:TraesCS4D03G0018500	Chr4D	5618981	5619583	-	5619282	Chr4D	5517613	5518215	-	5517914	1.0	1.0	collinear
gene:TraesCS4D03G0018600	Chr4D	5624811	5628448	+	5626629	Chr4D	5523443	5527080	+	5525261	1.0	1.0	collinear
gene:TraesCS4D03G0018700	Chr4D	5651294	5659832	+	5655563	Chr4D	5550023	5558497	+	5554260	1.0	1.0	collinear
gene:TraesCS4D03G0018800	Chr4D	5667996	5669441	+	5668718	Chr4D	5566798	5568243	+	5567520	1.0	1.0	collinear
gene:TraesCS4D03G0018900	Chr4D	5672974	5675865	+	5674419	Chr4D	5571776	5574667	+	5573221	1.0	1.0	collinear
gene:TraesCS4D03G0019000	Chr4D	5680128	5682514	+	5681321	Chr4D	5578930	5581316	+	5580123	1.0	1.0	collinear
gene:TraesCS4D03G0019100	Chr4D	5683617	5687922	-	5685769	Chr4D	5582419	5586724	-	5584571	1.0	1.0	collinear
gene:TraesCS4D03G0019200	Chr4D	5693258	5698277	-	5695767	Chr4D	5592376	5597406	-	5594891	1.0	0.999	collinear
gene:TraesCS4D03G0019300	Chr4D	5760412	5761926	-	5761169	Chr4D	5660958	5662472	-	5661715	1.0	1.0	collinear
gene:TraesCS4D03G0019600	Chr4D	5774825	5779265	-	5777045	Chr4D	5675649	5680089	-	5677869	1.0	1.0	collinear
gene:TraesCS4D03G0019700	Chr4D	5784138	5784836	+	5784487	Chr4D	5684962	5685660	+	5685311	1.0	1.0	collinear
gene:TraesCS4D03G0019800	Chr4D	5785336	5788751	-	5787043	Chr4D	5686160	5689575	-	5687867	1.0	1.0	collinear
gene:TraesCS4D03G0019900	Chr4D	5790433	5795460	+	5792946	Chr4D	5691257	5696284	+	5693770	1.0	1.0	collinear
gene:TraesCS4D03G0020000	Chr4D	5882534	5883494	+	5883014	Chr4D	5784450	5785410	+	5784930	1.0	1.0	collinear
gene:TraesCS4D03G0020200	Chr4D	5909110	5911403	+	5910256	Chr4D	5811790	5814083	+	5812936	1.0	1.0	collinear
gene:TraesCS4D03G0020400	Chr4D	6015915	6017015	+	6016465	Chr4D	5919841	5920941	+	5920391	1.0	1.0	collinear
gene:TraesCS4D03G0020600	Chr4D	6127652	6133581	+	6130616	Chr4D	6032395	6038324	+	6035359	1.0	1.0	collinear
gene:TraesCS4D03G0020700	Chr4D	6132872	6134485	-	6133678	Chr4D	6037615	6039228	-	6038421	1.0	1.0	collinear
gene:TraesCS4D03G0020800	Chr4D	6137793	6139135	-	6138464	Chr4D	6042536	6043878	-	6043207	1.0	1.0	collinear
gene:TraesCS4D03G0020900	Chr4D	6139851	6142712	-	6141281	Chr4D	6044594	6047455	-	6046024	1.0	1.0	collinear
gene:TraesCS4D03G0021500	Chr4D	6362454	6363136	-	6362795	Chr4D	6269176	6269858	-	6269517	1.0	1.0	collinear
gene:TraesCS4D03G0021700	Chr4D	6376655	6378868	+	6377761	Chr4D	6283377	6285590	+	6284483	1.0	1.0	collinear
gene:TraesCS4D03G0021800	Chr4D	6384970	6387127	-	6386048	Chr4D	6291692	6293849	-	6292770	1.0	1.0	collinear
gene:TraesCS4D03G0022200	Chr4D	6512322	6515724	+	6514023	Chr4D	6422577	6425979	+	6424278	1.0	1.0	collinear
gene:TraesCS4D03G0022300	Chr4D	6548123	6549184	+	6548653	Chr4D	6458378	6459439	+	6458908	1.0	1.0	collinear
gene:TraesCS4D03G0022400	Chr4D	6551224	6552613	-	6551918	Chr4D	6461479	6462868	-	6462173	1.0	1.0	collinear
gene:TraesCS4D03G0022600	Chr4D	6582071	6585584	+	6583827	Chr4D	6492055	6495568	+	6493811	1.0	1.0	collinear
gene:TraesCS4D03G0022700	Chr4D	6605223	6609870	+	6607546	Chr4D	6515398	6520045	+	6517721	1.0	1.0	collinear
gene:TraesCS4D03G0022800	Chr4D	6610919	6612424	-	6611671	Chr4D	6521094	6522599	-	6521846	1.0	1.0	collinear
gene:TraesCS4D03G0022900	Chr4D	6662176	6662885	+	6662530	Chr4D	6573238	6573947	+	6573592	1.0	1.0	collinear
gene:TraesCS4D03G0023000	Chr4D	6662959	6665472	-	6664215	Chr4D	6574021	6576534	-	6575277	1.0	1.0	collinear
gene:TraesCS4D03G0023200	Chr4D	6673666	6678625	-	6676145	Chr4D	6584728	6589687	-	6587207	1.0	1.0	collinear
gene:TraesCS4D03G0023300	Chr4D	6682704	6686531	+	6684617	Chr4D	6593766	6597593	+	6595679	1.0	1.0	collinear
gene:TraesCS4D03G0023700	Chr4D	6751752	6753962	+	6752857	Chr4D	6641807	6644017	+	6642912	1.0	1.0	collinear
gene:TraesCS4D03G0023800	Chr4D	6754162	6756914	-	6755538	Chr4D	6644217	6646969	-	6645593	1.0	1.0	collinear
gene:TraesCS4D03G0023900	Chr4D	6757710	6765113	-	6761411	Chr4D	6647765	6655168	-	6651466	1.0	1.0	collinear
gene:TraesCS4D03G0024000	Chr4D	6773765	6774076	-	6773920	Chr4D	6663820	6664131	-	6663975	1.0	1.0	collinear
gene:TraesCS4D03G0024100	Chr4D	6792263	6792547	+	6792405	Chr4D	6682318	6682602	+	6682460	1.0	1.0	collinear
gene:TraesCS4D03G0024200	Chr4D	6808984	6809403	+	6809193	Chr4D	6699039	6699458	+	6699248	1.0	1.0	collinear
gene:TraesCS4D03G0024300	Chr4D	6813191	6813454	+	6813322	Chr4D	6703246	6703509	+	6703377	1.0	1.0	collinear
gene:TraesCS4D03G0024400	Chr4D	6886953	6888327	-	6887640	Chr4D	6778254	6779628	-	6778941	1.0	1.0	collinear
gene:TraesCS4D03G0024600	Chr4D	7003467	7007031	+	7005249	Chr4D	6896320	6899884	+	6898102	1.0	1.0	collinear
gene:TraesCS4D03G0025200	Chr4D	7074947	7076642	+	7075794	Chr4D	6969408	6971103	+	6970255	1.0	1.0	collinear
gene:TraesCS4D03G0025300	Chr4D	7087262	7088384	+	7087823	Chr4D	6981723	6982845	+	6982284	1.0	1.0	collinear
gene:TraesCS4D03G0025400	Chr4D	7118234	7119940	-	7119087	Chr4D	7012664	7014370	-	7013517	1.0	1.0	collinear
gene:TraesCS4D03G0025500	Chr4D	7140877	7142114	+	7141495	Chr4D	7035307	7036544	+	7035925	1.0	1.0	collinear
gene:TraesCS4D03G0026100	Chr4D	7223439	7228080	+	7225759	Chr4D	7107798	7112439	+	7110118	1.0	1.0	collinear
gene:TraesCS4D03G0026400	Chr4D	7296580	7318269	-	7307424	Chr4D	7182216	7204066	-	7193141	1.0	1.0	collinear
gene:TraesCS4D03G0026600	Chr4D	7318003	7320546	+	7319274	Chr4D	7203800	7206343	+	7205071	1.0	1.0	collinear
gene:TraesCS4D03G0026900	Chr4D	7522432	7523379	+	7522905	Chr4D	7409365	7410312	+	7409838	1.0	1.0	collinear
gene:TraesCS4D03G0027000	Chr4D	7524704	7525912	+	7525308	Chr4D	7411637	7412845	+	7412241	1.0	1.0	collinear
gene:TraesCS4D03G0027100	Chr4D	7525825	7530711	-	7528268	Chr4D	7412758	7417644	-	7415201	1.0	1.0	collinear
gene:TraesCS4D03G0027200	Chr4D	7532797	7534463	+	7533630	Chr4D	7419730	7421396	+	7420563	1.0	1.0	collinear
gene:TraesCS4D03G0027400	Chr4D	7572934	7575966	-	7574450	Chr4D	7459867	7462899	-	7461383	1.0	1.0	collinear
gene:TraesCS4D03G0027500	Chr4D	7696400	7697183	+	7696791	Chr4D	7587094	7587877	+	7587485	1.0	1.0	collinear
gene:TraesCS4D03G0027600	Chr4D	7700318	7704016	+	7702167	Chr4D	7591012	7594761	+	7592886	1.0	1.0	collinear
gene:TraesCS4D03G0027700	Chr4D	7751430	7757589	+	7754509	Chr4D	7642662	7648821	+	7645741	1.0	1.0	collinear
gene:TraesCS4D03G0027800	Chr4D	7757899	7762408	-	7760153	Chr4D	7649131	7653640	-	7651385	1.0	1.0	collinear
gene:TraesCS4D03G0027900	Chr4D	7763791	7764666	+	7764228	Chr4D	7655023	7655898	+	7655460	1.0	1.0	collinear
gene:TraesCS4D03G0028100	Chr4D	7843492	7845337	+	7844414	Chr4D	7735509	7737354	+	7736431	1.0	1.0	collinear
gene:TraesCS4D03G0028200	Chr4D	7860654	7865816	+	7863235	Chr4D	7752981	7758143	+	7755562	1.0	1.0	collinear
gene:TraesCS4D03G0028300	Chr4D	7865955	7869386	-	7867670	Chr4D	7758282	7761714	-	7759998	1.0	1.0	collinear
gene:TraesCS4D03G0028400	Chr4D	7876861	7881040	-	7878950	Chr4D	7769189	7773368	-	7771278	1.0	1.0	collinear
gene:TraesCS4D03G0028600	Chr4D	7904711	7907129	+	7905920	Chr4D	7797039	7799457	+	7798248	1.0	1.0	collinear
gene:TraesCS4D03G0028700	Chr4D	7934423	7942634	+	7938528	Chr4D	7826751	7834962	+	7830856	1.0	1.0	collinear
gene:TraesCS4D03G0028800	Chr4D	7944253	7949845	+	7947049	Chr4D	7836581	7842173	+	7839377	1.0	1.0	collinear
gene:TraesCS4D03G0028900	Chr4D	7949938	7951125	-	7950531	Chr4D	7842266	7843453	-	7842859	1.0	1.0	collinear
gene:TraesCS4D03G0029000	Chr4D	7951462	7955039	-	7953250	Chr4D	7843790	7847367	-	7845578	1.0	1.0	collinear
gene:TraesCS4D03G0029100	Chr4D	7980535	7981952	-	7981243	Chr4D	7872863	7874280	-	7873571	1.0	1.0	collinear
gene:TraesCS4D03G0029200	Chr4D	7997648	8000858	-	7999253	Chr4D	7889976	7893186	-	7891581	1.0	1.0	collinear
gene:TraesCS4D03G0029300	Chr4D	8004461	8007164	-	8005812	Chr4D	7896789	7899492	-	7898140	1.0	1.0	collinear
gene:TraesCS4D03G0029400	Chr4D	8009884	8011393	+	8010638	Chr4D	7902212	7903721	+	7902966	1.0	1.0	collinear
gene:TraesCS4D03G0029500	Chr4D	8018616	8019601	+	8019108	Chr4D	7910944	7911929	+	7911436	1.0	1.0	collinear
gene:TraesCS4D03G0029600	Chr4D	8019783	8026442	-	8023112	Chr4D	7912111	7918770	-	7915440	1.0	1.0	collinear
gene:TraesCS4D03G0029900	Chr4D	8105859	8109218	+	8107538	Chr4D	7992189	7995548	+	7993868	1.0	1.0	collinear
gene:TraesCS4D03G0030000	Chr4D	8121719	8125469	+	8123594	Chr4D	8008771	8012521	+	8010646	1.0	1.0	collinear
gene:TraesCS4D03G0030100	Chr4D	8190069	8193539	-	8191804	Chr4D	8077703	8081173	-	8079438	1.0	1.0	collinear
gene:TraesCS4D03G0030200	Chr4D	8195302	8198712	-	8197007	Chr4D	8082936	8086346	-	8084641	1.0	1.0	collinear
gene:TraesCS4D03G0030300	Chr4D	8247677	8249481	-	8248579	Chr4D	8135697	8137501	-	8136599	1.0	1.0	collinear
gene:TraesCS4D03G0030400	Chr4D	8260928	8263697	-	8262312	Chr4D	8148948	8151717	-	8150332	1.0	1.0	collinear
gene:TraesCS4D03G0030800	Chr4D	8305388	8306149	-	8305768	Chr4D	8196666	8197427	-	8197046	1.0	1.0	collinear
gene:TraesCS4D03G0030900	Chr4D	8315374	8315959	-	8315666	Chr4D	8206939	8207524	-	8207231	1.0	1.0	collinear
gene:TraesCS4D03G0031000	Chr4D	8364633	8367872	+	8366252	Chr4D	8256254	8259493	+	8257873	1.0	1.0	collinear
gene:TraesCS4D03G0031100	Chr4D	8507394	8517301	+	8512347	Chr4D	8402325	8412426	+	8407375	1.0	1.0	collinear
gene:TraesCS4D03G0031200	Chr4D	8540256	8541570	-	8540913	Chr4D	8435830	8437144	-	8436487	1.0	1.0	collinear
gene:TraesCS4D03G0031300	Chr4D	8697103	8702372	-	8699737	Chr4D	8592857	8598621	-	8595739	1.0	1.0	collinear
gene:TraesCS4D03G0031400	Chr4D	8726287	8731703	-	8728995	Chr4D	8622536	8627952	-	8625244	1.0	1.0	collinear
gene:TraesCS4D03G0031500	Chr4D	8767417	8767620	+	8767518	Chr4D	8652797	8653000	+	8652898	1.0	1.0	collinear
gene:TraesCS4D03G0031600	Chr4D	8767968	8778546	-	8773257	Chr4D	8653348	8663927	-	8658637	1.0	1.0	collinear
gene:TraesCS4D03G0031700	Chr4D	8785788	8791144	+	8788466	Chr4D	8671169	8676540	+	8673854	1.0	1.0	collinear
gene:TraesCS4D03G0032000	Chr4D	8891558	8894047	+	8892802	Chr4D	8777499	8779937	+	8778718	0.966	0.966	collinear
gene:TraesCS4D03G0032400	Chr4D	8931351	8931818	+	8931584	Chr4D	8817491	8817958	+	8817724	1.0	1.0	collinear
gene:TraesCS4D03G0032800	Chr4D	9004036	9005514	-	9004775	Chr4D	8890176	8891654	-	8890915	1.0	1.0	collinear
gene:TraesCS4D03G0032900	Chr4D	9043418	9043909	-	9043663	Chr4D	8929762	8930253	-	8930007	1.0	1.0	collinear
gene:TraesCS4D03G0033000	Chr4D	9053007	9053692	-	9053349	Chr4D	8939351	8940036	-	8939693	1.0	1.0	collinear
