gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity	segment
gene:TraesCS6D03G0016000	Chr6D	2954763	2957526	-	2956144	Chr6D	2955577	2958340	-	2956958	1.0	1.0	collinear
gene:TraesCS6D03G0016200	Chr6D	2979470	2992784	-	2986127	Chr6D	2980284	2993598	-	2986941	1.0	1.0	collinear
gene:TraesCS6D03G0016500	Chr6D	3014273	3017041	-	3015657	Chr6D	3015087	3017855	-	3016471	1.0	1.0	collinear
gene:TraesCS6D03G0016600	Chr6D	3023887	3025392	-	3024639	Chr6D	3024701	3026206	-	3025453	1.0	1.0	collinear
gene:TraesCS6D03G0016800	Chr6D	3036582	3039393	-	3037987	Chr6D	3037396	3040207	-	3038801	1.0	1.0	collinear
gene:TraesCS6D03G0016900	Chr6D	3046129	3052058	-	3049093	Chr6D	3046943	3052872	-	3049907	1.0	1.0	collinear
gene:TraesCS6D03G0017000	Chr6D	3073668	3076208	-	3074938	Chr6D	3074482	3077022	-	3075752	1.0	1.0	collinear
gene:TraesCS6D03G0017200	Chr6D	3140837	3142923	-	3141880	Chr6D	3141651	3143737	-	3142694	1.0	1.0	collinear
gene:TraesCS6D03G0017300	Chr6D	3159367	3163246	+	3161306	Chr6D	3160181	3164060	+	3162120	1.0	1.0	collinear
gene:TraesCS6D03G0017400	Chr6D	3271951	3276380	+	3274165	Chr6D	3272765	3277194	+	3274979	1.0	1.0	collinear
gene:TraesCS6D03G0017700	Chr6D	3314006	3317537	+	3315771	Chr6D	3314820	3318351	+	3316585	1.0	1.0	collinear
gene:TraesCS6D03G0017800	Chr6D	3344049	3346451	-	3345250	Chr6D	3344863	3347265	-	3346064	1.0	1.0	collinear
gene:TraesCS6D03G0017900	Chr6D	3419789	3420698	-	3420243	Chr6D	3420603	3421512	-	3421057	1.0	1.0	collinear
gene:TraesCS6D03G0018200	Chr6D	3444220	3445174	-	3444697	Chr6D	3445034	3445988	-	3445511	1.0	1.0	collinear
gene:TraesCS6D03G0018300	Chr6D	3458684	3459645	-	3459164	Chr6D	3459498	3460459	-	3459978	1.0	1.0	collinear
gene:TraesCS6D03G0018400	Chr6D	3461732	3462531	-	3462131	Chr6D	3462546	3463345	-	3462945	1.0	1.0	collinear
gene:TraesCS6D03G0018500	Chr6D	3470392	3470754	-	3470573	Chr6D	3471206	3471568	-	3471387	1.0	1.0	collinear
gene:TraesCS6D03G0018600	Chr6D	3474826	3475449	-	3475137	Chr6D	3475640	3476263	-	3475951	1.0	1.0	collinear
gene:TraesCS6D03G0018800	Chr6D	3480053	3481945	-	3480999	Chr6D	3480867	3482759	-	3481813	1.0	1.0	collinear
gene:TraesCS6D03G0018900	Chr6D	3540987	3544172	-	3542579	Chr6D	3488493	3491678	-	3490085	1.0	1.0	collinear
gene:TraesCS6D03G0019100	Chr6D	3639176	3645079	+	3642127	Chr6D	3586682	3592585	+	3589633	1.0	1.0	collinear
gene:TraesCS6D03G0019200	Chr6D	3648853	3650436	+	3649644	Chr6D	3596359	3597942	+	3597150	1.0	1.0	collinear
gene:TraesCS6D03G0019300	Chr6D	3652408	3655251	-	3653829	Chr6D	3599914	3602757	-	3601335	1.0	1.0	collinear
gene:TraesCS6D03G0019400	Chr6D	3659436	3659831	-	3659633	Chr6D	3606942	3607337	-	3607139	1.0	1.0	collinear
gene:TraesCS6D03G0019800	Chr6D	3843522	3844579	+	3844050	Chr6D	4677193	4678250	-	4677721	1.0	1.0	collinear
gene:TraesCS6D03G0019900	Chr6D	3872196	3874213	-	3873204	Chr6D	4646912	4648929	+	4647920	1.0	1.0	collinear
gene:TraesCS6D03G0020000	Chr6D	3872727	3874256	-	3873491	Chr6D	4646869	4648398	+	4647633	1.0	1.0	collinear
gene:TraesCS6D03G0020200	Chr6D	3885246	3891694	-	3888470	Chr6D	4629188	4635636	+	4632412	1.0	1.0	collinear
gene:TraesCS6D03G0020300	Chr6D	3998677	4002797	-	4000737	Chr6D	4517315	4521435	+	4519375	1.0	1.0	collinear
gene:TraesCS6D03G0020600	Chr6D	4107775	4114930	-	4111352	Chr6D	4403984	4411139	+	4407561	1.0	1.0	collinear
gene:TraesCS6D03G0020700	Chr6D	4127823	4145771	-	4136797	Chr6D	4373061	4391029	+	4382045	1.0	1.0	collinear
gene:TraesCS6D03G0021300	Chr6D	4222364	4224863	+	4223613	Chr6D	4292443	4294942	-	4293692	1.0	1.0	collinear
gene:TraesCS6D03G0021400	Chr6D	4224996	4225853	-	4225424	Chr6D	4291453	4292310	+	4291881	1.0	1.0	collinear
gene:TraesCS6D03G0021500	Chr6D	4226577	4227179	-	4226878	Chr6D	4290127	4290729	+	4290428	1.0	1.0	collinear
gene:TraesCS6D03G0021700	Chr6D	4233621	4237386	+	4235503	Chr6D	4279920	4283685	-	4281802	1.0	1.0	collinear
gene:TraesCS6D03G0022400	Chr6D	4304708	4307661	-	4306184	Chr6D	4208530	4211483	+	4210006	1.0	1.0	collinear
gene:TraesCS6D03G0022800	Chr6D	4363458	4366232	+	4364845	Chr6D	4149643	4152417	-	4151030	1.0	1.0	collinear
gene:TraesCS6D03G0023600	Chr6D	4514970	4516166	+	4515568	Chr6D	3999621	4000817	-	4000219	1.0	1.0	collinear
gene:TraesCS6D03G0023800	Chr6D	4533591	4537917	+	4535754	Chr6D	3977692	3982016	-	3979854	1.0	1.0	collinear
gene:TraesCS6D03G0024100	Chr6D	4577257	4577658	-	4577457	Chr6D	3937281	3937682	+	3937481	1.0	1.0	collinear
gene:TraesCS6D03G0024200	Chr6D	4581564	4582360	-	4581962	Chr6D	3932579	3933375	+	3932977	1.0	1.0	collinear
gene:TraesCS6D03G0024300	Chr6D	4587414	4588758	-	4588086	Chr6D	3926181	3927525	+	3926853	1.0	1.0	collinear
gene:TraesCS6D03G0024800	Chr6D	4658322	4662324	-	4660323	Chr6D	3851841	3855843	+	3853842	1.0	1.0	collinear
gene:TraesCS6D03G0024900	Chr6D	4675833	4680495	+	4678164	Chr6D	3833199	3837861	-	3835530	1.0	1.0	collinear
gene:TraesCS6D03G0025100	Chr6D	4692810	4695180	+	4693995	Chr6D	3818514	3820884	-	3819699	1.0	1.0	collinear
gene:TraesCS6D03G0025200	Chr6D	4695259	4698006	+	4696632	Chr6D	3815688	3818435	-	3817061	1.0	1.0	collinear
gene:TraesCS6D03G0025300	Chr6D	4772555	4774774	-	4773664	Chr6D	3738920	3741139	+	3740029	1.0	1.0	collinear
gene:TraesCS6D03G0025400	Chr6D	4785676	4787829	-	4786752	Chr6D	3725865	3728018	+	3726941	1.0	1.0	collinear
gene:TraesCS6D03G0025500	Chr6D	4798829	4800862	-	4799845	Chr6D	3712832	3714865	+	3713848	1.0	1.0	collinear
gene:TraesCS6D03G0025600	Chr6D	4854634	4856985	-	4855809	Chr6D	4720370	4722721	-	4721545	1.0	1.0	collinear
gene:TraesCS6D03G0025700	Chr6D	4907721	4910033	-	4908877	Chr6D	4773457	4775769	-	4774613	1.0	1.0	collinear
gene:TraesCS6D03G0025800	Chr6D	4912501	4913607	-	4913054	Chr6D	4778237	4779343	-	4778790	1.0	1.0	collinear
gene:TraesCS6D03G0025900	Chr6D	4972627	4974279	+	4973453	Chr6D	4838653	4840305	+	4839479	1.0	1.0	collinear
gene:TraesCS6D03G0026200	Chr6D	5069423	5071727	+	5070575	Chr6D	4937161	4939465	+	4938313	1.0	1.0	collinear
gene:TraesCS6D03G0026700	Chr6D	5190029	5198108	+	5194068	Chr6D	5058868	5066947	+	5062907	1.0	1.0	collinear
gene:TraesCS6D03G0026800	Chr6D	5209297	5215286	+	5212291	Chr6D	5078407	5084396	+	5081401	1.0	1.0	collinear
gene:TraesCS6D03G0026900	Chr6D	5221538	5225268	-	5223403	Chr6D	5090832	5094788	-	5092810	1.0	1.0	collinear
gene:TraesCS6D03G0027300	Chr6D	5279686	5283329	-	5281507	Chr6D	5149646	5153289	-	5151467	1.0	1.0	collinear
gene:TraesCS6D03G0027400	Chr6D	5306255	5313290	-	5309772	Chr6D	5176529	5183564	-	5180046	1.0	1.0	collinear
gene:TraesCS6D03G0027500	Chr6D	5323022	5327807	-	5325414	Chr6D	5193788	5198817	-	5196302	1.0	1.0	collinear
gene:TraesCS6D03G0027700	Chr6D	5402753	5403245	-	5402999	Chr6D	5278714	5279206	-	5278960	1.0	1.0	collinear
gene:TraesCS6D03G0028000	Chr6D	5570663	5571223	-	5570943	Chr6D	5446476	5447036	-	5446756	1.0	1.0	collinear
gene:TraesCS6D03G0028100	Chr6D	5601880	5605627	-	5603753	Chr6D	5477924	5481671	-	5479797	1.0	1.0	collinear
gene:TraesCS6D03G0028200	Chr6D	5617521	5619868	+	5618694	Chr6D	5493565	5495912	+	5494738	1.0	1.0	collinear
gene:TraesCS6D03G0028500	Chr6D	5685067	5689369	+	5687218	Chr6D	5562123	5566425	+	5564274	1.0	1.0	collinear
gene:TraesCS6D03G0029100	Chr6D	6086042	6088594	+	6087318	Chr6D	5723637	5726189	+	5724913	1.0	1.0	collinear
gene:TraesCS6D03G0030400	Chr6D	6200992	6201714	+	6201353	Chr6D	5838587	5839309	+	5838948	1.0	1.0	collinear
gene:TraesCS6D03G0030500	Chr6D	6206948	6208261	-	6207604	Chr6D	5844543	5845856	-	5845199	1.0	1.0	collinear
gene:TraesCS6D03G0030700	Chr6D	6272369	6275147	-	6273758	Chr6D	5909964	5912742	-	5911353	1.0	1.0	collinear
gene:TraesCS6D03G0030800	Chr6D	6303288	6304904	-	6304096	Chr6D	5940883	5942499	-	5941691	1.0	1.0	collinear
gene:TraesCS6D03G0030900	Chr6D	6459971	6463125	-	6461548	Chr6D	5976319	5979473	-	5977896	1.0	1.0	collinear
gene:TraesCS6D03G0031000	Chr6D	6464480	6465910	-	6465195	Chr6D	5980828	5982258	-	5981543	1.0	1.0	collinear
gene:TraesCS6D03G0031100	Chr6D	6470854	6471522	-	6471188	Chr6D	5987202	5987870	-	5987536	1.0	1.0	collinear
gene:TraesCS6D03G0031400	Chr6D	6485089	6486929	-	6486009	Chr6D	6001437	6003277	-	6002357	1.0	1.0	collinear
gene:TraesCS6D03G0031500	Chr6D	6496387	6503516	+	6499951	Chr6D	6012843	6020283	+	6016563	1.0	1.0	collinear
gene:TraesCS6D03G0031700	Chr6D	6589647	6616790	-	6603218	Chr6D	6107726	6135028	-	6121377	1.0	1.0	collinear
gene:TraesCS6D03G0031800	Chr6D	6636752	6639774	-	6638263	Chr6D	6156126	6159148	-	6157637	1.0	1.0	collinear
gene:TraesCS6D03G0032200	Chr6D	6734677	6741096	-	6737886	Chr6D	6254865	6261284	-	6258074	1.0	1.0	collinear
gene:TraesCS6D03G0032300	Chr6D	6753350	6756178	+	6754764	Chr6D	6274077	6276905	+	6275491	1.0	1.0	collinear
gene:TraesCS6D03G0032600	Chr6D	6793666	6795658	-	6794662	Chr6D	6314769	6316761	-	6315765	1.0	1.0	collinear
gene:TraesCS6D03G0032700	Chr6D	6798235	6800283	+	6799259	Chr6D	6319338	6321386	+	6320362	1.0	1.0	collinear
gene:TraesCS6D03G0032800	Chr6D	6807160	6807816	+	6807488	Chr6D	6328264	6328920	+	6328592	1.0	1.0	collinear
gene:TraesCS6D03G0032900	Chr6D	6821478	6823180	-	6822329	Chr6D	6342582	6344284	-	6343433	1.0	1.0	collinear
gene:TraesCS6D03G0033000	Chr6D	6829975	6832192	+	6831083	Chr6D	6351577	6353794	+	6352685	1.0	1.0	collinear
gene:TraesCS6D03G0033100	Chr6D	6832421	6833380	+	6832900	Chr6D	6354023	6354982	+	6354502	1.0	1.0	collinear
gene:TraesCS6D03G0033300	Chr6D	6848662	6851562	+	6850112	Chr6D	6370264	6373164	+	6371714	1.0	1.0	collinear
gene:TraesCS6D03G0033900	Chr6D	6903009	6904736	+	6903872	Chr6D	6425195	6426922	+	6426058	1.0	1.0	collinear
gene:TraesCS6D03G0034000	Chr6D	6904794	6905903	+	6905348	Chr6D	6426980	6428089	+	6427534	1.0	1.0	collinear
gene:TraesCS6D03G0034100	Chr6D	6918880	6920742	+	6919811	Chr6D	6441826	6443688	+	6442757	1.0	1.0	collinear
gene:TraesCS6D03G0034400	Chr6D	6973454	6978847	+	6976150	Chr6D	6496165	6501558	+	6498861	1.0	1.0	collinear
gene:TraesCS6D03G0034900	Chr6D	7047712	7051091	-	7049401	Chr6D	6571365	6574744	-	6573054	1.0	1.0	collinear
gene:TraesCS6D03G0035900	Chr6D	7429511	7436591	-	7433051	Chr6D	6963495	6970978	-	6967236	1.0	1.0	collinear
gene:TraesCS6D03G0036000	Chr6D	7442961	7445690	-	7444325	Chr6D	6977348	6980077	-	6978712	1.0	1.0	collinear
gene:TraesCS6D03G0036100	Chr6D	7447661	7449233	+	7448447	Chr6D	6982048	6983620	+	6982834	1.0	1.0	collinear
gene:TraesCS6D03G0036200	Chr6D	7497639	7500666	+	7499152	Chr6D	7032180	7035207	+	7033693	1.0	1.0	collinear
gene:TraesCS6D03G0036400	Chr6D	7550576	7554072	+	7552324	Chr6D	7085611	7089107	+	7087359	1.0	1.0	collinear
gene:TraesCS6D03G0036500	Chr6D	7559925	7563861	+	7561893	Chr6D	7094960	7098896	+	7096928	1.0	1.0	collinear
gene:TraesCS6D03G0036600	Chr6D	7564538	7572523	+	7568530	Chr6D	7099573	7107559	+	7103566	1.0	1.0	collinear
gene:TraesCS6D03G0036700	Chr6D	7621173	7621862	-	7621517	Chr6D	7157307	7157996	-	7157651	1.0	1.0	collinear
gene:TraesCS6D03G0036800	Chr6D	7627527	7628229	+	7627878	Chr6D	7164027	7164729	+	7164378	1.0	1.0	collinear
gene:TraesCS6D03G0037100	Chr6D	7671887	7674281	-	7673084	Chr6D	7209606	7212000	-	7210803	1.0	1.0	collinear
gene:TraesCS6D03G0037600	Chr6D	7742090	7746780	-	7744435	Chr6D	7280447	7285137	-	7282792	1.0	0.99	collinear
gene:TraesCS6D03G0037700	Chr6D	7751821	7755329	-	7753575	Chr6D	7290076	7293584	-	7291830	1.0	1.0	collinear
gene:TraesCS6D03G0037900	Chr6D	8268331	8270251	-	8269291	Chr6D	7343818	7345738	-	7344778	1.0	1.0	collinear
gene:TraesCS6D03G0038100	Chr6D	8281870	8283483	-	8282676	Chr6D	7357357	7358970	-	7358163	1.0	1.0	collinear
gene:TraesCS6D03G0038200	Chr6D	8320907	8324083	+	8322495	Chr6D	7396394	7399570	+	7397982	1.0	1.0	collinear
gene:TraesCS6D03G0038300	Chr6D	8328332	8328880	-	8328606	Chr6D	7403819	7404367	-	7404093	1.0	1.0	collinear
gene:TraesCS6D03G0038400	Chr6D	8347092	8348346	-	8347719	Chr6D	7422813	7424067	-	7423440	1.0	1.0	collinear
gene:TraesCS6D03G0038600	Chr6D	8396595	8400812	-	8398703	Chr6D	7473036	7477253	-	7475144	1.0	1.0	collinear
