gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity	segment
gene:TraesCS3A03G0010200	Chr3A	3503928	3504623	+	3504275	Chr3A	3410856	3411551	+	3411203	1.0	1.0	collinear
gene:TraesCS3A03G0010300	Chr3A	3516427	3516797	+	3516612	Chr3A	3423355	3423725	+	3423540	1.0	1.0	collinear
gene:TraesCS3A03G0010400	Chr3A	3528309	3528679	+	3528494	Chr3A	3435237	3435607	+	3435422	1.0	1.0	collinear
gene:TraesCS3A03G0010900	Chr3A	4550825	4551422	+	4551123	Chr3A	4462222	4462819	+	4462520	1.0	1.0	collinear
gene:TraesCS3A03G0011100	Chr3A	4580518	4580888	+	4580703	Chr3A	4491915	4492285	+	4492100	1.0	1.0	collinear
gene:TraesCS3A03G0011000	Chr3A	4580518	4580888	+	4580703	Chr3A	4491915	4492285	+	4492100	1.0	1.0	collinear
gene:TraesCS3A03G0011400	Chr3A	5573411	5574099	+	5573755	Chr3A	5487681	5488369	+	5488025	1.0	1.0	collinear
gene:TraesCS3A03G0012000	Chr3A	6071257	6073396	-	6072326	Chr3A	5991467	5993606	-	5992536	1.0	1.0	collinear
gene:TraesCS3A03G0012100	Chr3A	6164579	6164949	+	6164764	Chr3A	6085069	6085439	+	6085254	1.0	1.0	collinear
gene:TraesCS3A03G0013800	Chr3A	6965742	6973314	-	6969528	Chr3A	6891942	6899514	-	6895728	1.0	1.0	collinear
gene:TraesCS3A03G0014100	Chr3A	7195252	7195989	-	7195620	Chr3A	7124999	7125736	-	7125367	1.0	1.0	collinear
gene:TraesCS3A03G0014200	Chr3A	7201106	7201878	-	7201492	Chr3A	7130853	7131625	-	7131239	1.0	1.0	collinear
gene:TraesCS3A03G0014500	Chr3A	7235692	7236321	+	7236006	Chr3A	7164556	7165185	+	7164870	1.0	1.0	collinear
gene:TraesCS3A03G0014600	Chr3A	7271218	7272481	-	7271849	Chr3A	7200517	7201780	-	7201148	1.0	1.0	collinear
gene:TraesCS3A03G0014700	Chr3A	7285296	7286069	-	7285682	Chr3A	7214595	7215368	-	7214981	1.0	1.0	collinear
gene:TraesCS3A03G0014800	Chr3A	7323919	7329828	+	7326873	Chr3A	7254324	7260233	+	7257278	1.0	1.0	collinear
gene:TraesCS3A03G0015200	Chr3A	7342556	7344335	-	7343445	Chr3A	7273333	7275112	-	7274222	1.0	1.0	collinear
gene:TraesCS3A03G0015300	Chr3A	7348215	7349429	-	7348822	Chr3A	7278992	7280206	-	7279599	1.0	1.0	collinear
gene:TraesCS3A03G0015600	Chr3A	7363585	7366969	+	7365277	Chr3A	7294362	7297912	+	7296137	1.0	1.0	collinear
gene:TraesCS3A03G0015800	Chr3A	7380064	7383852	-	7381958	Chr3A	7311253	7315041	-	7313147	1.0	1.0	collinear
gene:TraesCS3A03G0016000	Chr3A	7452849	7457127	-	7454988	Chr3A	7384784	7389062	-	7386923	1.0	1.0	collinear
gene:TraesCS3A03G0016300	Chr3A	7500062	7500565	-	7500313	Chr3A	7432258	7432761	-	7432509	1.0	1.0	collinear
gene:TraesCS3A03G0016400	Chr3A	7504661	7506864	-	7505762	Chr3A	7436857	7439060	-	7437958	1.0	1.0	collinear
gene:TraesCS3A03G0016700	Chr3A	7536839	7541137	-	7538988	Chr3A	7469796	7474094	-	7471945	1.0	1.0	collinear
gene:TraesCS3A03G0016800	Chr3A	7541942	7543943	-	7542942	Chr3A	7474899	7476900	-	7475899	1.0	1.0	collinear
gene:TraesCS3A03G0017000	Chr3A	7564464	7567367	-	7565915	Chr3A	7497308	7500211	-	7498759	1.0	1.0	collinear
gene:TraesCS3A03G0017200	Chr3A	7711376	7711747	+	7711561	Chr3A	7653355	7653726	+	7653540	1.0	1.0	collinear
gene:TraesCS3A03G0017400	Chr3A	7713418	7714814	+	7714116	Chr3A	7655397	7656793	+	7656095	1.0	1.0	collinear
gene:TraesCS3A03G0017500	Chr3A	7835763	7836658	+	7836210	Chr3A	7781523	7782418	+	7781970	1.0	1.0	collinear
gene:TraesCS3A03G0017600	Chr3A	7843174	7845911	-	7844542	Chr3A	7788947	7791684	-	7790315	1.0	1.0	collinear
gene:TraesCS3A03G0017800	Chr3A	7873298	7874889	+	7874093	Chr3A	7819924	7821515	+	7820719	1.0	1.0	collinear
gene:TraesCS3A03G0018000	Chr3A	7971289	7981899	-	7976594	Chr3A	7918329	7929294	-	7923811	1.0	1.0	collinear
gene:TraesCS3A03G0018100	Chr3A	8000243	8004061	+	8002152	Chr3A	7948592	7952410	+	7950501	1.0	0.998	collinear
gene:TraesCS3A03G0018500	Chr3A	8083909	8091399	+	8087654	Chr3A	8032629	8040119	+	8036374	1.0	1.0	collinear
gene:TraesCS3A03G0018600	Chr3A	8114927	8118282	+	8116604	Chr3A	8063647	8067002	+	8065324	1.0	1.0	collinear
gene:TraesCS3A03G0018900	Chr3A	8203442	8203990	-	8203716	Chr3A	8149662	8150210	-	8149936	1.0	1.0	collinear
gene:TraesCS3A03G0019100	Chr3A	8214105	8215239	+	8214672	Chr3A	8160833	8161967	+	8161400	1.0	1.0	collinear
gene:TraesCS3A03G0019200	Chr3A	8216747	8228758	-	8222752	Chr3A	8163475	8175486	-	8169480	1.0	1.0	collinear
gene:TraesCS3A03G0019300	Chr3A	8264742	8266092	-	8265417	Chr3A	8211470	8212820	-	8212145	1.0	1.0	collinear
gene:TraesCS3A03G0019400	Chr3A	8307059	8308734	+	8307896	Chr3A	8253788	8255463	+	8254625	1.0	1.0	collinear
gene:TraesCS3A03G0019500	Chr3A	8312029	8313781	+	8312905	Chr3A	8258758	8260510	+	8259634	1.0	1.0	collinear
gene:TraesCS3A03G0019700	Chr3A	8346895	8348759	+	8347827	Chr3A	8294411	8296275	+	8295343	1.0	1.0	collinear
gene:TraesCS3A03G0019800	Chr3A	8367335	8369021	-	8368178	Chr3A	8315685	8317371	-	8316528	1.0	1.0	collinear
gene:TraesCS3A03G0019900	Chr3A	8375625	8381694	-	8378659	Chr3A	8323975	8330044	-	8327009	1.0	1.0	collinear
gene:TraesCS3A03G0020000	Chr3A	8630226	8631203	+	8630714	Chr3A	8549930	8550907	+	8550418	1.0	1.0	collinear
gene:TraesCS3A03G0020200	Chr3A	8667965	8674038	+	8671001	Chr3A	8587928	8594001	+	8590964	1.0	1.0	collinear
gene:TraesCS3A03G0020300	Chr3A	8675885	8676581	+	8676233	Chr3A	8595848	8596544	+	8596196	1.0	1.0	collinear
gene:TraesCS3A03G0020900	Chr3A	8761108	8765593	+	8763350	Chr3A	8682322	8687101	+	8684711	1.0	1.0	collinear
gene:TraesCS3A03G0021100	Chr3A	8815764	8817443	-	8816603	Chr3A	8737546	8739225	-	8738385	1.0	1.0	collinear
gene:TraesCS3A03G0021300	Chr3A	8871318	8877341	-	8874329	Chr3A	8794573	8800596	-	8797584	1.0	1.0	collinear
gene:TraesCS3A03G0021400	Chr3A	8913508	8916672	+	8915090	Chr3A	8837590	8840754	+	8839172	1.0	1.0	collinear
gene:TraesCS3A03G0021500	Chr3A	8936932	8941473	+	8939202	Chr3A	8861309	8865850	+	8863579	1.0	1.0	collinear
gene:TraesCS3A03G0021700	Chr3A	8941709	8945367	-	8943538	Chr3A	8866086	8869744	-	8867915	1.0	1.0	collinear
gene:TraesCS3A03G0021900	Chr3A	8978050	8978574	-	8978312	Chr3A	8902920	8903444	-	8903182	1.0	1.0	collinear
gene:TraesCS3A03G0022000	Chr3A	8985209	8987799	-	8986504	Chr3A	8907860	8910450	-	8909155	1.0	1.0	collinear
gene:TraesCS3A03G0022200	Chr3A	9011498	9016641	+	9014069	Chr3A	8934439	8939582	+	8937010	1.0	1.0	collinear
gene:TraesCS3A03G0022400	Chr3A	9068031	9068433	+	9068232	Chr3A	8991462	8991864	+	8991663	1.0	1.0	collinear
gene:TraesCS3A03G0022600	Chr3A	9084051	9084863	+	9084457	Chr3A	9007482	9008294	+	9007888	1.0	1.0	collinear
gene:TraesCS3A03G0022900	Chr3A	9122196	9122766	+	9122481	Chr3A	9045707	9046277	+	9045992	1.0	1.0	collinear
gene:TraesCS3A03G0023000	Chr3A	9127412	9127948	+	9127680	Chr3A	9050924	9051460	+	9051192	1.0	1.0	collinear
gene:TraesCS3A03G0023200	Chr3A	9140921	9143315	-	9142118	Chr3A	9064431	9066825	-	9065628	1.0	1.0	collinear
gene:TraesCS3A03G0023300	Chr3A	9149932	9150266	+	9150099	Chr3A	9073442	9073776	+	9073609	1.0	1.0	collinear
gene:TraesCS3A03G0023400	Chr3A	9185907	9188079	+	9186993	Chr3A	9110227	9112399	+	9111313	1.0	1.0	collinear
gene:TraesCS3A03G0023600	Chr3A	9261431	9262046	+	9261738	Chr3A	9186003	9186618	+	9186310	1.0	1.0	collinear
gene:TraesCS3A03G0023700	Chr3A	9267065	9267926	+	9267495	Chr3A	9191637	9192498	+	9192067	1.0	1.0	collinear
gene:TraesCS3A03G0023900	Chr3A	9285037	9286005	+	9285521	Chr3A	9210008	9210976	+	9210492	1.0	1.0	collinear
gene:TraesCS3A03G0024200	Chr3A	9353587	9354501	-	9354044	Chr3A	9280237	9281151	-	9280694	1.0	1.0	collinear
gene:TraesCS3A03G0024300	Chr3A	9359102	9359684	+	9359393	Chr3A	9285750	9286332	+	9286041	1.0	1.0	collinear
gene:TraesCS3A03G0025100	Chr3A	9517378	9518223	+	9517800	Chr3A	9444895	9445740	+	9445317	1.0	1.0	collinear
gene:TraesCS3A03G0025300	Chr3A	9545280	9546050	+	9545665	Chr3A	9473058	9473828	+	9473443	1.0	1.0	collinear
gene:TraesCS3A03G0025400	Chr3A	9552904	9553640	+	9553272	Chr3A	9480858	9481594	+	9481226	1.0	1.0	collinear
gene:TraesCS3A03G0025600	Chr3A	9592895	9595184	+	9594039	Chr3A	9521428	9523717	+	9522572	1.0	1.0	collinear
gene:TraesCS3A03G0025700	Chr3A	9618194	9622397	-	9620295	Chr3A	9546292	9550495	-	9548393	1.0	1.0	collinear
gene:TraesCS3A03G0025800	Chr3A	9627814	9628797	+	9628305	Chr3A	9555972	9556955	+	9556463	1.0	1.0	collinear
gene:TraesCS3A03G0026000	Chr3A	9642965	9643977	-	9643471	Chr3A	9571506	9572518	-	9572012	1.0	1.0	collinear
gene:TraesCS3A03G0026100	Chr3A	9644666	9645634	+	9645150	Chr3A	9573207	9574175	+	9573691	1.0	1.0	collinear
gene:TraesCS3A03G0026200	Chr3A	9653139	9669786	-	9661462	Chr3A	9581939	9598586	-	9590262	1.0	1.0	collinear
gene:TraesCS3A03G0026400	Chr3A	9675840	9678026	-	9676933	Chr3A	9604640	9606826	-	9605733	1.0	0.999	collinear
gene:TraesCS3A03G0026600	Chr3A	9681672	9684244	-	9682958	Chr3A	9610472	9613044	-	9611758	1.0	1.0	collinear
gene:TraesCS3A03G0026500	Chr3A	9681056	9686935	+	9683995	Chr3A	9609856	9615735	+	9612795	1.0	1.0	collinear
gene:TraesCS3A03G0026700	Chr3A	9698618	9702084	+	9700351	Chr3A	9627936	9631402	+	9629669	1.0	1.0	collinear
gene:TraesCS3A03G0026800	Chr3A	9799271	9815425	-	9807348	Chr3A	9730086	9746758	-	9738422	1.0	1.0	collinear
gene:TraesCS3A03G0027000	Chr3A	9838666	9841851	-	9840258	Chr3A	9770501	9773686	-	9772093	1.0	1.0	collinear
gene:TraesCS3A03G0027100	Chr3A	9845757	9852029	-	9848893	Chr3A	9777592	9783864	-	9780728	1.0	1.0	collinear
gene:TraesCS3A03G0027300	Chr3A	9849094	9851236	+	9850165	Chr3A	9780929	9783071	+	9782000	1.0	1.0	collinear
gene:TraesCS3A03G0027400	Chr3A	9878532	9882948	-	9880740	Chr3A	9810278	9814698	-	9812488	1.0	1.0	collinear
gene:TraesCS3A03G0027500	Chr3A	9911389	9914507	-	9912948	Chr3A	9843405	9846523	-	9844964	1.0	1.0	collinear
gene:TraesCS3A03G0027600	Chr3A	9920569	9923925	+	9922247	Chr3A	9852585	9855941	+	9854263	1.0	1.0	collinear
gene:TraesCS3A03G0027800	Chr3A	9955886	9957529	+	9956707	Chr3A	9888295	9889938	+	9889116	1.0	1.0	collinear
gene:TraesCS3A03G0027900	Chr3A	9998888	9999945	+	9999416	Chr3A	9931631	9932688	+	9932159	1.0	1.0	collinear
gene:TraesCS3A03G0028000	Chr3A	10000200	10001623	+	10000911	Chr3A	9932943	9934366	+	9933654	1.0	1.0	collinear
gene:TraesCS3A03G0028100	Chr3A	10018154	10019155	+	10018654	Chr3A	9950897	9951898	+	9951397	1.0	1.0	collinear
gene:TraesCS3A03G0028300	Chr3A	10031730	10032560	+	10032145	Chr3A	9964436	9965266	+	9964851	1.0	1.0	collinear
gene:TraesCS3A03G0028800	Chr3A	10055001	10064947	-	10059974	Chr3A	9988218	9998164	-	9993191	1.0	1.0	collinear
gene:TraesCS3A03G0029000	Chr3A	10209232	10215296	+	10212264	Chr3A	10143011	10149075	+	10146043	1.0	1.0	collinear
gene:TraesCS3A03G0029200	Chr3A	10220045	10221046	+	10220545	Chr3A	10153824	10154825	+	10154324	1.0	1.0	collinear
gene:TraesCS3A03G0029300	Chr3A	10232174	10234897	+	10233535	Chr3A	10166126	10168849	+	10167487	1.0	1.0	collinear
gene:TraesCS3A03G0029500	Chr3A	10278955	10283756	+	10281355	Chr3A	10213214	10218015	+	10215614	1.0	1.0	collinear
gene:TraesCS3A03G0029600	Chr3A	10304911	10305937	+	10305424	Chr3A	10239375	10240401	+	10239888	1.0	1.0	collinear
gene:TraesCS3A03G0029700	Chr3A	10310419	10311840	+	10311129	Chr3A	10244883	10246304	+	10245593	1.0	1.0	collinear
gene:TraesCS3A03G0030100	Chr3A	10324991	10329257	-	10327124	Chr3A	10259798	10264064	-	10261931	1.0	1.0	collinear
gene:TraesCS3A03G0030200	Chr3A	10327162	10329201	-	10328181	Chr3A	10261969	10264008	-	10262988	1.0	1.0	collinear
gene:TraesCS3A03G0030500	Chr3A	10336408	10337433	+	10336920	Chr3A	10271215	10272240	+	10271727	1.0	1.0	collinear
gene:TraesCS3A03G0031000	Chr3A	10447941	10449839	+	10448890	Chr3A	10290684	10292582	+	10291633	1.0	1.0	collinear
gene:TraesCS3A03G0031100	Chr3A	10497436	10508467	+	10502951	Chr3A	10340218	10351347	+	10345782	1.0	1.0	collinear
gene:TraesCS3A03G0031400	Chr3A	10518095	10519252	+	10518673	Chr3A	10360975	10362132	+	10361553	1.0	1.0	collinear
gene:TraesCS3A03G0031600	Chr3A	10596607	10597776	-	10597191	Chr3A	10440305	10441474	-	10440889	1.0	1.0	collinear
gene:TraesCS3A03G0031900	Chr3A	10603343	10604659	+	10604001	Chr3A	10447084	10448400	+	10447742	1.0	1.0	collinear
gene:TraesCS3A03G0032000	Chr3A	10629481	10630653	-	10630067	Chr3A	10473508	10474680	-	10474094	1.0	1.0	collinear
gene:TraesCS3A03G0032200	Chr3A	10652173	10652544	-	10652358	Chr3A	10496916	10497287	-	10497101	1.0	1.0	collinear
gene:TraesCS3A03G0032300	Chr3A	10654600	10656651	+	10655625	Chr3A	10499344	10501395	+	10500369	1.0	0.999	collinear
gene:TraesCS3A03G0032600	Chr3A	10684706	10686625	-	10685665	Chr3A	10530115	10532034	-	10531074	1.0	1.0	collinear
gene:TraesCS3A03G0032700	Chr3A	10737911	10746852	+	10742381	Chr3A	10584044	10592985	+	10588514	1.0	1.0	collinear
gene:TraesCS3A03G0032900	Chr3A	10773050	10774146	+	10773598	Chr3A	10619397	10620493	+	10619945	1.0	1.0	collinear
gene:TraesCS3A03G0033500	Chr3A	10974759	10977242	-	10976000	Chr3A	10823802	10826285	-	10825043	1.0	1.0	collinear
gene:TraesCS3A03G0033600	Chr3A	10978218	10981695	+	10979956	Chr3A	10827255	10830719	+	10828987	1.0	0.999	collinear
gene:TraesCS3A03G0033800	Chr3A	11032664	11036369	-	11034516	Chr3A	10881920	10885625	-	10883772	1.0	1.0	collinear
gene:TraesCS3A03G0034200	Chr3A	11090788	11092053	+	11091420	Chr3A	10940476	10941741	+	10941108	1.0	0.989	collinear
gene:TraesCS3A03G0034400	Chr3A	11101739	11106118	-	11103928	Chr3A	10951424	10955803	-	10953613	1.0	0.999	collinear
gene:TraesCS3A03G0034500	Chr3A	11104958	11107846	+	11106402	Chr3A	10954643	10957531	+	10956087	1.0	1.0	collinear
gene:TraesCS3A03G0034600	Chr3A	11112071	11112685	+	11112378	Chr3A	10961756	10962370	+	10962063	1.0	1.0	collinear
gene:TraesCS3A03G0034800	Chr3A	11173580	11178498	-	11176039	Chr3A	11023281	11028199	-	11025740	1.0	1.0	collinear
gene:TraesCS3A03G0035100	Chr3A	11226340	11229989	-	11228164	Chr3A	11076806	11080455	-	11078630	1.0	1.0	collinear
gene:TraesCS3A03G0036200	Chr3A	11275916	11277045	+	11276480	Chr3A	11127030	11128159	+	11127594	1.0	1.0	collinear
gene:TraesCS3A03G0036400	Chr3A	11284567	11285571	+	11285069	Chr3A	11135681	11136685	+	11136183	1.0	1.0	collinear
gene:TraesCS3A03G0036800	Chr3A	11529909	11532065	+	11530987	Chr3A	11349711	11351867	+	11350789	1.0	1.0	collinear
gene:TraesCS3A03G0036900	Chr3A	11558550	11561205	-	11559877	Chr3A	11378352	11381007	-	11379679	1.0	1.0	collinear
gene:TraesCS3A03G0037100	Chr3A	11576916	11578238	+	11577577	Chr3A	11396718	11398040	+	11397379	1.0	1.0	collinear
gene:TraesCS3A03G0037300	Chr3A	11588927	11596187	-	11592557	Chr3A	11408729	11415989	-	11412359	1.0	1.0	collinear
gene:TraesCS3A03G0037500	Chr3A	11592922	11595879	+	11594400	Chr3A	11412724	11415681	+	11414202	1.0	1.0	collinear
gene:TraesCS3A03G0037900	Chr3A	11637047	11638926	-	11637986	Chr3A	11457283	11459162	-	11458222	1.0	1.0	collinear
gene:TraesCS3A03G0038300	Chr3A	11651428	11652730	+	11652079	Chr3A	11471664	11472966	+	11472315	1.0	1.0	collinear
gene:TraesCS3A03G0038600	Chr3A	11707954	11710150	+	11709052	Chr3A	11528190	11529678	+	11528934	0.901	0.901	collinear
gene:TraesCS3A03G0039000	Chr3A	11781834	11782499	+	11782166	Chr3A	11603419	11604084	+	11603751	1.0	1.0	collinear
gene:TraesCS3A03G0039100	Chr3A	11783112	11783333	-	11783222	Chr3A	11604697	11604918	-	11604807	1.0	1.0	collinear
gene:TraesCS3A03G0039200	Chr3A	11783112	11783333	-	11783222	Chr3A	11604697	11604918	-	11604807	1.0	1.0	collinear
gene:TraesCS3A03G0039500	Chr3A	11852630	11855047	-	11853838	Chr3A	11675040	11677457	-	11676248	1.0	1.0	collinear
gene:TraesCS3A03G0039600	Chr3A	11878773	11879867	-	11879320	Chr3A	11703809	11704903	-	11704356	1.0	1.0	collinear
gene:TraesCS3A03G0039800	Chr3A	11932308	11936854	+	11934581	Chr3A	11758193	11762739	+	11760466	1.0	1.0	collinear
gene:TraesCS3A03G0040200	Chr3A	11953618	11959397	-	11956507	Chr3A	11779750	11785529	-	11782639	1.0	1.0	collinear
gene:TraesCS3A03G0040300	Chr3A	11974118	11982000	-	11978059	Chr3A	11800250	11808293	-	11804271	1.0	1.0	collinear
gene:TraesCS3A03G0040400	Chr3A	11984456	11986835	-	11985645	Chr3A	11810749	11813128	-	11811938	1.0	1.0	collinear
gene:TraesCS3A03G0040500	Chr3A	12010768	12012573	-	12011670	Chr3A	11837633	11839438	-	11838535	1.0	1.0	collinear
gene:TraesCS3A03G0040800	Chr3A	12045365	12046453	-	12045909	Chr3A	11872209	11873297	-	11872753	1.0	1.0	collinear
gene:TraesCS3A03G0040900	Chr3A	12054644	12056101	-	12055372	Chr3A	11881450	11882907	-	11882178	1.0	1.0	collinear
gene:TraesCS3A03G0041000	Chr3A	12064500	12068200	-	12066350	Chr3A	11891585	11895285	-	11893435	1.0	1.0	collinear
gene:TraesCS3A03G0041100	Chr3A	12071349	12072083	+	12071716	Chr3A	11898434	11899168	+	11898801	1.0	1.0	collinear
gene:TraesCS3A03G0041200	Chr3A	12075943	12077447	-	12076695	Chr3A	11903304	11904808	-	11904056	1.0	1.0	collinear
gene:TraesCS3A03G0041400	Chr3A	12093260	12094336	+	12093798	Chr3A	11920649	11921725	+	11921187	1.0	1.0	collinear
gene:TraesCS3A03G0041700	Chr3A	12110477	12114187	+	12112332	Chr3A	11938474	11942184	+	11940329	1.0	1.0	collinear
gene:TraesCS3A03G0041900	Chr3A	12118672	12120490	-	12119581	Chr3A	11947227	11949045	-	11948136	1.0	1.0	collinear
gene:TraesCS3A03G0042100	Chr3A	12128508	12130477	-	12129492	Chr3A	11957063	11959032	-	11958047	1.0	1.0	collinear
gene:TraesCS3A03G0042200	Chr3A	12200162	12201941	-	12201051	Chr3A	12028877	12030656	-	12029766	1.0	1.0	collinear
gene:TraesCS3A03G0042300	Chr3A	12209794	12211502	-	12210648	Chr3A	12038563	12040271	-	12039417	1.0	1.0	collinear
gene:TraesCS3A03G0042400	Chr3A	12287908	12288978	-	12288443	Chr3A	12117137	12118207	-	12117672	1.0	1.0	collinear
gene:TraesCS3A03G0042700	Chr3A	12352050	12353034	-	12352542	Chr3A	12167514	12168498	-	12168006	1.0	1.0	collinear
gene:TraesCS3A03G0042800	Chr3A	12356143	12357072	+	12356607	Chr3A	12171526	12172455	+	12171990	1.0	1.0	collinear
gene:TraesCS3A03G0042900	Chr3A	12358498	12359728	-	12359113	Chr3A	12173882	12175112	-	12174497	1.0	1.0	collinear
gene:TraesCS3A03G0043100	Chr3A	12411156	12412208	-	12411682	Chr3A	12228188	12229240	-	12228714	1.0	1.0	collinear
gene:TraesCS3A03G0043200	Chr3A	12415290	12425054	+	12420172	Chr3A	12232322	12242134	+	12237228	1.0	0.999	collinear
gene:TraesCS3A03G0043300	Chr3A	12436248	12436726	+	12436487	Chr3A	12253328	12253806	+	12253567	1.0	1.0	collinear
gene:TraesCS3A03G0043500	Chr3A	12499756	12505087	+	12502421	Chr3A	12318322	12323653	+	12320987	1.0	1.0	collinear
gene:TraesCS3A03G0043600	Chr3A	12557004	12564531	+	12560767	Chr3A	12375906	12383433	+	12379669	1.0	1.0	collinear
gene:TraesCS3A03G0043700	Chr3A	12591873	12593468	+	12592670	Chr3A	12410775	12412370	+	12411572	1.0	1.0	collinear
gene:TraesCS3A03G0043800	Chr3A	12619607	12622553	+	12621080	Chr3A	12438509	12441455	+	12439982	1.0	1.0	collinear
gene:TraesCS3A03G0044200	Chr3A	12659773	12663256	+	12661514	Chr3A	12479190	12482673	+	12480931	1.0	1.0	collinear
