gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity	segment
gene:TraesCS1B03G0009800	Chr1B	3094767	3097318	+	3096042	Chr1B	2917526	2920077	+	2918801	1.0	1.0	collinear
gene:TraesCS1B03G0010200	Chr1B	3246952	3249237	+	3248094	Chr1B	3046414	3048699	+	3047556	1.0	1.0	collinear
gene:TraesCS1B03G0010300	Chr1B	3343692	3346966	+	3345329	Chr1B	3144069	3147343	+	3145706	1.0	1.0	collinear
gene:TraesCS1B03G0010900	Chr1B	3370351	3370974	-	3370662	Chr1B	3170728	3171351	-	3171039	1.0	1.0	collinear
gene:TraesCS1B03G0011000	Chr1B	3371049	3375777	-	3373413	Chr1B	3171426	3176156	-	3173791	1.0	1.0	collinear
gene:TraesCS1B03G0011200	Chr1B	3399421	3412856	+	3406138	Chr1B	3200087	3213520	+	3206803	1.0	1.0	collinear
gene:TraesCS1B03G0012000	Chr1B	3468064	3472241	+	3470152	Chr1B	3269305	3273714	+	3271509	1.0	1.0	collinear
gene:TraesCS1B03G0012400	Chr1B	3758383	3758664	-	3758523	Chr1B	3562921	3563202	-	3563061	1.0	1.0	collinear
gene:TraesCS1B03G0012500	Chr1B	3769497	3771294	-	3770395	Chr1B	3574035	3575832	-	3574933	1.0	1.0	collinear
gene:TraesCS1B03G0012600	Chr1B	3850544	3853244	+	3851894	Chr1B	3655656	3658361	+	3657008	1.0	1.0	collinear
gene:TraesCS1B03G0013100	Chr1B	4073976	4076964	+	4075470	Chr1B	3881677	3884665	+	3883171	1.0	1.0	collinear
gene:TraesCS1B03G0013400	Chr1B	4086402	4088303	+	4087352	Chr1B	3894103	3896004	+	3895053	1.0	1.0	collinear
gene:TraesCS1B03G0013500	Chr1B	4098786	4101519	+	4100152	Chr1B	3907235	3909968	+	3908601	1.0	1.0	collinear
gene:TraesCS1B03G0013600	Chr1B	4115135	4122936	+	4119035	Chr1B	3923636	3931437	+	3927536	1.0	1.0	collinear
gene:TraesCS1B03G0013700	Chr1B	4127051	4129028	+	4128039	Chr1B	3935552	3937529	+	3936540	1.0	1.0	collinear
gene:TraesCS1B03G0013800	Chr1B	4133585	4137066	+	4135325	Chr1B	3942367	3945848	+	3944107	1.0	1.0	collinear
gene:TraesCS1B03G0013900	Chr1B	4138167	4140263	-	4139215	Chr1B	3946949	3949045	-	3947997	1.0	1.0	collinear
gene:TraesCS1B03G0014000	Chr1B	4143564	4145402	+	4144483	Chr1B	3952346	3954184	+	3953265	1.0	1.0	collinear
gene:TraesCS1B03G0014100	Chr1B	4155606	4159084	+	4157345	Chr1B	3964540	3968018	+	3966279	1.0	1.0	collinear
gene:TraesCS1B03G0014300	Chr1B	4243347	4262131	+	4252739	Chr1B	4053604	4072837	+	4063220	1.0	1.0	collinear
gene:TraesCS1B03G0014400	Chr1B	4273438	4279469	+	4276453	Chr1B	4084892	4090923	+	4087907	1.0	1.0	collinear
gene:TraesCS1B03G0014700	Chr1B	4286188	4287595	+	4286891	Chr1B	4097642	4099049	+	4098345	1.0	1.0	collinear
gene:TraesCS1B03G0014800	Chr1B	4297718	4300858	+	4299288	Chr1B	4109172	4112312	+	4110742	1.0	1.0	collinear
gene:TraesCS1B03G0015000	Chr1B	4331657	4334956	+	4333306	Chr1B	4143562	4146861	+	4145211	1.0	1.0	collinear
gene:TraesCS1B03G0015100	Chr1B	4338844	4342938	+	4340891	Chr1B	4150736	4154830	+	4152783	1.0	1.0	collinear
gene:TraesCS1B03G0015200	Chr1B	4393285	4396599	+	4394942	Chr1B	4205029	4208343	+	4206686	1.0	1.0	collinear
gene:TraesCS1B03G0015300	Chr1B	4408161	4409441	+	4408801	Chr1B	4219905	4221185	+	4220545	1.0	1.0	collinear
gene:TraesCS1B03G0015400	Chr1B	4410596	4413631	-	4412113	Chr1B	4222340	4225375	-	4223857	1.0	1.0	collinear
gene:TraesCS1B03G0015600	Chr1B	4508006	4514125	-	4511065	Chr1B	4320651	4326770	-	4323710	1.0	1.0	collinear
gene:TraesCS1B03G0015800	Chr1B	4527377	4530535	+	4528956	Chr1B	4340022	4343180	+	4341601	1.0	1.0	collinear
gene:TraesCS1B03G0015900	Chr1B	4532575	4540073	-	4536324	Chr1B	4345220	4352718	-	4348969	1.0	1.0	collinear
gene:TraesCS1B03G0016100	Chr1B	4921959	4923057	+	4922508	Chr1B	4463768	4464866	+	4464317	1.0	1.0	collinear
gene:TraesCS1B03G0016200	Chr1B	4933959	4937241	+	4935600	Chr1B	4475908	4479190	+	4477549	1.0	1.0	collinear
gene:TraesCS1B03G0016300	Chr1B	4938236	4939656	-	4938946	Chr1B	4480185	4481605	-	4480895	1.0	1.0	collinear
gene:TraesCS1B03G0016400	Chr1B	4939976	4941724	-	4940850	Chr1B	4481925	4483673	-	4482799	1.0	1.0	collinear
gene:TraesCS1B03G0016600	Chr1B	4964894	4968898	-	4966896	Chr1B	4506843	4510847	-	4508845	1.0	1.0	collinear
gene:TraesCS1B03G0016700	Chr1B	4974868	4978200	-	4976534	Chr1B	4516817	4520149	-	4518483	1.0	1.0	collinear
gene:TraesCS1B03G0016800	Chr1B	4987227	4988572	-	4987899	Chr1B	4529176	4530521	-	4529848	1.0	1.0	collinear
gene:TraesCS1B03G0016900	Chr1B	4990548	4992947	-	4991747	Chr1B	4532497	4534896	-	4533696	1.0	1.0	collinear
gene:TraesCS1B03G0017000	Chr1B	4997628	5001729	-	4999678	Chr1B	4539577	4543678	-	4541627	1.0	1.0	collinear
gene:TraesCS1B03G0017200	Chr1B	5007868	5008182	-	5008025	Chr1B	4549817	4550131	-	4549974	1.0	1.0	collinear
gene:TraesCS1B03G0017300	Chr1B	5016208	5019614	-	5017911	Chr1B	4558157	4561563	-	4559860	1.0	1.0	collinear
gene:TraesCS1B03G0017500	Chr1B	5036486	5038000	-	5037243	Chr1B	4579004	4580518	-	4579761	1.0	1.0	collinear
gene:TraesCS1B03G0017600	Chr1B	5044270	5049090	-	5046680	Chr1B	4586788	4591608	-	4589198	1.0	1.0	collinear
gene:TraesCS1B03G0017700	Chr1B	5053269	5054727	-	5053998	Chr1B	4595787	4597245	-	4596516	1.0	0.999	collinear
gene:TraesCS1B03G0017900	Chr1B	5089701	5103902	-	5096801	Chr1B	4632219	4646695	-	4639457	1.0	1.0	collinear
gene:TraesCS1B03G0018000	Chr1B	5216768	5220352	-	5218560	Chr1B	4758811	4762395	-	4760603	1.0	1.0	collinear
gene:TraesCS1B03G0018200	Chr1B	5243086	5249171	-	5246128	Chr1B	4785129	4791410	-	4788269	1.0	1.0	collinear
gene:TraesCS1B03G0018400	Chr1B	5269024	5271973	-	5270498	Chr1B	4811515	4814464	-	4812989	1.0	1.0	collinear
gene:TraesCS1B03G0018500	Chr1B	5278639	5281249	-	5279944	Chr1B	4821131	4823741	-	4822436	1.0	1.0	collinear
gene:TraesCS1B03G0018600	Chr1B	5300535	5301155	+	5300845	Chr1B	4843142	4843762	+	4843452	1.0	1.0	collinear
gene:TraesCS1B03G0018700	Chr1B	5309180	5313050	-	5311115	Chr1B	4852548	4856418	-	4854483	1.0	1.0	collinear
gene:TraesCS1B03G0018800	Chr1B	5318390	5334213	-	5326301	Chr1B	4861758	4877794	-	4869776	1.0	1.0	collinear
gene:TraesCS1B03G0018900	Chr1B	5344653	5355552	+	5350102	Chr1B	4887832	4899036	+	4893434	1.0	1.0	collinear
gene:TraesCS1B03G0019200	Chr1B	5362790	5365647	-	5364218	Chr1B	4906576	4909433	-	4908004	1.0	1.0	collinear
gene:TraesCS1B03G0019300	Chr1B	5408671	5411741	-	5410206	Chr1B	4952457	4955527	-	4953992	1.0	1.0	collinear
gene:TraesCS1B03G0019400	Chr1B	5421666	5422574	+	5422120	Chr1B	4965664	4966572	+	4966118	1.0	1.0	collinear
gene:TraesCS1B03G0019700	Chr1B	5447750	5448643	-	5448196	Chr1B	4991748	4992641	-	4992194	1.0	1.0	collinear
gene:TraesCS1B03G0019800	Chr1B	5459628	5460581	-	5460104	Chr1B	5003864	5004817	-	5004340	1.0	1.0	collinear
gene:TraesCS1B03G0019900	Chr1B	5512517	5513581	+	5513049	Chr1B	5056936	5058000	+	5057468	1.0	1.0	collinear
gene:TraesCS1B03G0020100	Chr1B	5554624	5555675	+	5555149	Chr1B	5099315	5100366	+	5099840	1.0	1.0	collinear
gene:TraesCS1B03G0020500	Chr1B	5592386	5593420	+	5592903	Chr1B	5137077	5138111	+	5137594	1.0	1.0	collinear
gene:TraesCS1B03G0020600	Chr1B	5597356	5598231	+	5597793	Chr1B	5142047	5142922	+	5142484	1.0	1.0	collinear
gene:TraesCS1B03G0020700	Chr1B	5612307	5615571	+	5613939	Chr1B	5157094	5160358	+	5158726	1.0	1.0	collinear
gene:TraesCS1B03G0020800	Chr1B	5614684	5615030	-	5614857	Chr1B	5159471	5159817	-	5159644	1.0	1.0	collinear
gene:TraesCS1B03G0021000	Chr1B	5630788	5631399	+	5631093	Chr1B	5175575	5176186	+	5175880	1.0	1.0	collinear
gene:TraesCS1B03G0021200	Chr1B	5632568	5632786	+	5632677	Chr1B	5177355	5177573	+	5177464	1.0	1.0	collinear
gene:TraesCS1B03G0021800	Chr1B	5836360	5836629	-	5836494	Chr1B	5381333	5381602	-	5381467	1.0	1.0	collinear
gene:TraesCS1B03G0022400	Chr1B	5964797	5965380	+	5965088	Chr1B	5509787	5510370	+	5510078	1.0	1.0	collinear
gene:TraesCS1B03G0022500	Chr1B	5974704	5975771	-	5975237	Chr1B	5519694	5520761	-	5520227	1.0	1.0	collinear
gene:TraesCS1B03G0022600	Chr1B	6039923	6040723	-	6040323	Chr1B	5584161	5584961	-	5584561	1.0	1.0	collinear
gene:TraesCS1B03G0022700	Chr1B	6140520	6141605	-	6141062	Chr1B	5686608	5687693	-	5687150	1.0	1.0	collinear
gene:TraesCS1B03G0022900	Chr1B	6149955	6153835	+	6151895	Chr1B	5696043	5699923	+	5697983	1.0	1.0	collinear
gene:TraesCS1B03G0023100	Chr1B	6212886	6215721	-	6214303	Chr1B	5759562	5762397	-	5760979	1.0	1.0	collinear
gene:TraesCS1B03G0023400	Chr1B	6304315	6310761	+	6307538	Chr1B	5851440	5857886	+	5854663	1.0	1.0	collinear
gene:TraesCS1B03G0023700	Chr1B	6401330	6404169	+	6402749	Chr1B	5949667	5952506	+	5951086	1.0	1.0	collinear
gene:TraesCS1B03G0023900	Chr1B	6437755	6442448	+	6440101	Chr1B	5986094	5990787	+	5988440	1.0	1.0	collinear
gene:TraesCS1B03G0024000	Chr1B	6474079	6477194	-	6475636	Chr1B	6022892	6026007	-	6024449	1.0	1.0	collinear
gene:TraesCS1B03G0024300	Chr1B	6511056	6516590	+	6513823	Chr1B	6059915	6065449	+	6062682	1.0	1.0	collinear
gene:TraesCS1B03G0024400	Chr1B	6520803	6523974	+	6522388	Chr1B	6069950	6073121	+	6071535	1.0	1.0	collinear
gene:TraesCS1B03G0024500	Chr1B	6550417	6551283	+	6550850	Chr1B	6100154	6101020	+	6100587	1.0	1.0	collinear
gene:TraesCS1B03G0024800	Chr1B	6561531	6565054	-	6563292	Chr1B	6111374	6114897	-	6113135	1.0	1.0	collinear
gene:TraesCS1B03G0025000	Chr1B	6644278	6650502	+	6647390	Chr1B	6192939	6199163	+	6196051	1.0	1.0	collinear
gene:TraesCS1B03G0025400	Chr1B	6731747	6734044	+	6732895	Chr1B	6281521	6283818	+	6282669	1.0	1.0	collinear
gene:TraesCS1B03G0025500	Chr1B	6735150	6735832	+	6735491	Chr1B	6284924	6285606	+	6285265	1.0	1.0	collinear
gene:TraesCS1B03G0025900	Chr1B	6761452	6762683	-	6762067	Chr1B	6311226	6312457	-	6311841	1.0	1.0	collinear
gene:TraesCS1B03G0026200	Chr1B	6777069	6777582	+	6777325	Chr1B	6327243	6327756	+	6327499	1.0	1.0	collinear
gene:TraesCS1B03G0026300	Chr1B	6790344	6791931	+	6791137	Chr1B	6340632	6342219	+	6341425	1.0	1.0	collinear
gene:TraesCS1B03G0027200	Chr1B	6885651	6886706	-	6886178	Chr1B	6436426	6437481	-	6436953	1.0	1.0	collinear
gene:TraesCS1B03G0027400	Chr1B	6892910	6894152	-	6893531	Chr1B	6443685	6444927	-	6444306	1.0	1.0	collinear
gene:TraesCS1B03G0027500	Chr1B	6905201	6905452	+	6905326	Chr1B	6456473	6456724	+	6456598	1.0	1.0	collinear
gene:TraesCS1B03G0027600	Chr1B	6911470	6911771	+	6911620	Chr1B	6462742	6463043	+	6462892	1.0	1.0	collinear
gene:TraesCS1B03G0027900	Chr1B	6922415	6926399	+	6924407	Chr1B	6473815	6477799	+	6475807	1.0	1.0	collinear
gene:TraesCS1B03G0028000	Chr1B	6927495	6930956	+	6929225	Chr1B	6479152	6482613	+	6480882	1.0	1.0	collinear
gene:TraesCS1B03G0028200	Chr1B	6933411	6935465	-	6934438	Chr1B	6485068	6487122	-	6486095	1.0	1.0	collinear
gene:TraesCS1B03G0028800	Chr1B	7136171	7137713	-	7136942	Chr1B	6691726	6693268	-	6692497	1.0	1.0	collinear
gene:TraesCS1B03G0028900	Chr1B	7188725	7190156	-	7189440	Chr1B	6745825	6747256	-	6746540	1.0	0.993	collinear
gene:TraesCS1B03G0029300	Chr1B	7473333	7480121	-	7476727	Chr1B	7032756	7039544	-	7036150	1.0	1.0	collinear
gene:TraesCS1B03G0029400	Chr1B	7480639	7487573	+	7484106	Chr1B	7040245	7047567	+	7043906	1.0	1.0	collinear
gene:TraesCS1B03G0029600	Chr1B	7568099	7569690	-	7568894	Chr1B	7128584	7130175	-	7129379	1.0	1.0	collinear
gene:TraesCS1B03G0029700	Chr1B	7583192	7584485	+	7583838	Chr1B	7143675	7144968	+	7144321	1.0	1.0	collinear
gene:TraesCS1B03G0030200	Chr1B	7690090	7695144	-	7692617	Chr1B	7252011	7257065	-	7254538	1.0	1.0	collinear
gene:TraesCS1B03G0030500	Chr1B	7851867	7852259	+	7852063	Chr1B	7457067	7457459	-	7457263	1.0	1.0	collinear
gene:TraesCS1B03G0030900	Chr1B	7968876	7970120	-	7969498	Chr1B	7337194	7338438	+	7337816	1.0	1.0	collinear
gene:TraesCS1B03G0031000	Chr1B	7983452	7987365	+	7985408	Chr1B	7319415	7323328	-	7321371	1.0	1.0	collinear
gene:TraesCS1B03G0031200	Chr1B	8001434	8001895	-	8001664	Chr1B	7304930	7305391	+	7305160	1.0	1.0	collinear
gene:TraesCS1B03G0031300	Chr1B	8012259	8012916	-	8012587	Chr1B	7293786	7294443	+	7294114	1.0	1.0	collinear
gene:TraesCS1B03G0031600	Chr1B	8015274	8016638	-	8015956	Chr1B	7290064	7291428	+	7290746	1.0	1.0	collinear
gene:TraesCS1B03G0031900	Chr1B	8067883	8068314	-	8068098	Chr1B	7543681	7544112	-	7543896	1.0	1.0	collinear
gene:TraesCS1B03G0032000	Chr1B	8072145	8072576	-	8072360	Chr1B	7547943	7548374	-	7548158	1.0	1.0	collinear
gene:TraesCS1B03G0032100	Chr1B	8076414	8076845	-	8076629	Chr1B	7552212	7552643	-	7552427	1.0	1.0	collinear
gene:TraesCS1B03G0032200	Chr1B	8080100	8080864	-	8080482	Chr1B	7555898	7556662	-	7556280	1.0	1.0	collinear
gene:TraesCS1B03G0032300	Chr1B	8132405	8135365	-	8133885	Chr1B	7609485	7612445	-	7610965	1.0	1.0	collinear
gene:TraesCS1B03G0032500	Chr1B	8155434	8161680	-	8158557	Chr1B	7632619	7638865	-	7635742	1.0	1.0	collinear
gene:TraesCS1B03G0032600	Chr1B	8236364	8237203	-	8236783	Chr1B	7714907	7715746	-	7715326	1.0	1.0	collinear
gene:TraesCS1B03G0033500	Chr1B	8425856	8428352	-	8427104	Chr1B	7899317	7901813	-	7900565	1.0	0.995	collinear
gene:TraesCS1B03G0033600	Chr1B	8458930	8460461	-	8459695	Chr1B	7926804	7928335	-	7927569	1.0	0.995	collinear
gene:TraesCS1B03G0034200	Chr1B	8519980	8527072	+	8523526	Chr1B	7988894	7995986	+	7992440	1.0	1.0	collinear
gene:TraesCS1B03G0034400	Chr1B	8592364	8593919	+	8593141	Chr1B	8062395	8063950	+	8063172	1.0	1.0	collinear
gene:TraesCS1B03G0034500	Chr1B	8645390	8646951	+	8646170	Chr1B	8116677	8118238	+	8117457	1.0	1.0	collinear
gene:TraesCS1B03G0034600	Chr1B	8672509	8677350	-	8674929	Chr1B	8144177	8149251	-	8146714	1.0	1.0	collinear
gene:TraesCS1B03G0034900	Chr1B	8707883	8709501	+	8708692	Chr1B	8180389	8182007	+	8181198	1.0	1.0	collinear
gene:TraesCS1B03G0035000	Chr1B	8710149	8712378	+	8711263	Chr1B	8182655	8184884	+	8183769	1.0	1.0	collinear
gene:TraesCS1B03G0035300	Chr1B	8731073	8731747	+	8731410	Chr1B	8204110	8204784	+	8204447	1.0	1.0	collinear
gene:TraesCS1B03G0035400	Chr1B	8748973	8750925	+	8749949	Chr1B	8222272	8224224	+	8223248	1.0	1.0	collinear
gene:TraesCS1B03G0035700	Chr1B	8775326	8781500	+	8778413	Chr1B	8249060	8255234	+	8252147	1.0	1.0	collinear
gene:TraesCS1B03G0035800	Chr1B	8781958	8783322	+	8782640	Chr1B	8255692	8257056	+	8256374	1.0	1.0	collinear
gene:TraesCS1B03G0036300	Chr1B	8936686	8939403	-	8938044	Chr1B	8411343	8414060	-	8412701	1.0	1.0	collinear
gene:TraesCS1B03G0036500	Chr1B	9081442	9085624	+	9083533	Chr1B	8556295	8560477	+	8558386	1.0	1.0	collinear
gene:TraesCS1B03G0036700	Chr1B	9183329	9184082	+	9183705	Chr1B	8658494	8659247	+	8658870	1.0	1.0	collinear
gene:TraesCS1B03G0036800	Chr1B	9188008	9202582	+	9195295	Chr1B	8663173	8677747	+	8670460	1.0	1.0	collinear
gene:TraesCS1B03G0036900	Chr1B	9221024	9223309	+	9222166	Chr1B	8696273	8698558	+	8697415	1.0	1.0	collinear
gene:TraesCS1B03G0037100	Chr1B	9234708	9235360	-	9235034	Chr1B	8710313	8710965	-	8710639	1.0	1.0	collinear
gene:TraesCS1B03G0037200	Chr1B	9239572	9240364	-	9239968	Chr1B	8715177	8715969	-	8715573	1.0	1.0	collinear
gene:TraesCS1B03G0037500	Chr1B	9294962	9297935	-	9296448	Chr1B	8772543	8775516	-	8774029	1.0	1.0	collinear
gene:TraesCS1B03G0037600	Chr1B	9340006	9342523	-	9341264	Chr1B	8817404	8819921	-	8818662	1.0	1.0	collinear
gene:TraesCS1B03G0038000	Chr1B	9375472	9376307	-	9375889	Chr1B	8853375	8854210	-	8853792	1.0	1.0	collinear
gene:TraesCS1B03G0038200	Chr1B	9386698	9389358	-	9388028	Chr1B	8864601	8867261	-	8865931	1.0	1.0	collinear
gene:TraesCS1B03G0038300	Chr1B	9435993	9438264	-	9437128	Chr1B	8913933	8916204	-	8915068	1.0	1.0	collinear
gene:TraesCS1B03G0038400	Chr1B	9439821	9440916	+	9440368	Chr1B	8917761	8918856	+	8918308	1.0	1.0	collinear
gene:TraesCS1B03G0038600	Chr1B	9468567	9470728	+	9469647	Chr1B	8946401	8948562	+	8947481	1.0	1.0	collinear
gene:TraesCS1B03G0038700	Chr1B	9512135	9528525	-	9520330	Chr1B	8990898	9007234	-	8999066	1.0	1.0	collinear
gene:TraesCS1B03G0038800	Chr1B	9590685	9594472	-	9592578	Chr1B	9069399	9073186	-	9071292	1.0	1.0	collinear
gene:TraesCS1B03G0038900	Chr1B	9596767	9602349	+	9599558	Chr1B	9075481	9081212	+	9078346	1.0	1.0	collinear
gene:TraesCS1B03G0039000	Chr1B	9602359	9603587	+	9602973	Chr1B	9081222	9082450	+	9081836	1.0	1.0	collinear
gene:TraesCS1B03G0039200	Chr1B	9612378	9613006	-	9612692	Chr1B	9091242	9091870	-	9091556	1.0	1.0	collinear
gene:TraesCS1B03G0039600	Chr1B	9683032	9685542	+	9684287	Chr1B	9161801	9164311	+	9163056	1.0	1.0	collinear
gene:TraesCS1B03G0040000	Chr1B	9779917	9781098	-	9780507	Chr1B	9260224	9261405	-	9260814	1.0	1.0	collinear
gene:TraesCS1B03G0040100	Chr1B	9782826	9784767	+	9783796	Chr1B	9263133	9265074	+	9264103	1.0	1.0	collinear
gene:TraesCS1B03G0040200	Chr1B	9789359	9790975	+	9790167	Chr1B	9269667	9271283	+	9270475	1.0	1.0	collinear
gene:TraesCS1B03G0040300	Chr1B	9800870	9801743	+	9801306	Chr1B	9281178	9282051	+	9281614	1.0	1.0	collinear
gene:TraesCS1B03G0040400	Chr1B	9931905	9932833	-	9932369	Chr1B	9414580	9415508	-	9415044	1.0	1.0	collinear
gene:TraesCS1B03G0040500	Chr1B	9946473	9947669	+	9947071	Chr1B	9429148	9430344	+	9429746	1.0	1.0	collinear
gene:TraesCS1B03G0040600	Chr1B	10006721	10011436	+	10009078	Chr1B	9489888	9494840	+	9492364	1.0	1.0	collinear
gene:TraesCS1B03G0041000	Chr1B	10062709	10067524	-	10065116	Chr1B	9546914	9551729	-	9549321	1.0	1.0	collinear
gene:TraesCS1B03G0041100	Chr1B	10070699	10086054	-	10078376	Chr1B	9554904	9571043	-	9562973	1.0	1.0	collinear
gene:TraesCS1B03G0041200	Chr1B	10093955	10096755	+	10095355	Chr1B	9578944	9581744	+	9580344	1.0	1.0	collinear
gene:TraesCS1B03G0041500	Chr1B	10107955	10111696	-	10109825	Chr1B	9592944	9596685	-	9594814	1.0	1.0	collinear
