gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity	segment
gene:TraesCS5B03G0015100	Chr5B	7985700	7994441	-	7990070	Chr5B	7936224	7944965	-	7940594	1.0	1.0	collinear
gene:TraesCS5B03G0015300	Chr5B	8044868	8056936	-	8050902	Chr5B	7995392	8007460	-	8001426	1.0	1.0	collinear
gene:TraesCS5B03G0015500	Chr5B	8136091	8146344	+	8141217	Chr5B	8086615	8096868	+	8091741	1.0	1.0	collinear
gene:TraesCS5B03G0015900	Chr5B	8231890	8236662	+	8234276	Chr5B	8171350	8176122	+	8173736	1.0	1.0	collinear
gene:TraesCS5B03G0016100	Chr5B	8246419	8248728	-	8247573	Chr5B	8185879	8188188	-	8187033	1.0	1.0	collinear
gene:TraesCS5B03G0016300	Chr5B	8403122	8405146	+	8404134	Chr5B	8342582	8344606	+	8343594	1.0	1.0	collinear
gene:TraesCS5B03G0016400	Chr5B	8412291	8414400	+	8413345	Chr5B	8351751	8353860	+	8352805	1.0	1.0	collinear
gene:TraesCS5B03G0017000	Chr5B	8435064	8439898	-	8437481	Chr5B	8374524	8379358	-	8376941	1.0	1.0	collinear
gene:TraesCS5B03G0017300	Chr5B	8578315	8592199	+	8585257	Chr5B	8523932	8537816	+	8530874	1.0	1.0	collinear
gene:TraesCS5B03G0017500	Chr5B	8592762	8599391	-	8596076	Chr5B	8538379	8545008	-	8541693	1.0	0.997	collinear
gene:TraesCS5B03G0017600	Chr5B	8929166	8931564	-	8930365	Chr5B	8875269	8877667	-	8876468	1.0	1.0	collinear
gene:TraesCS5B03G0018000	Chr5B	8959192	8973203	-	8966197	Chr5B	8905295	8919306	-	8912300	1.0	1.0	collinear
gene:TraesCS5B03G0018200	Chr5B	8987169	8989682	-	8988425	Chr5B	8933272	8935785	-	8934528	1.0	1.0	collinear
gene:TraesCS5B03G0018300	Chr5B	8990141	8990908	-	8990524	Chr5B	8936244	8937011	-	8936627	1.0	1.0	collinear
gene:TraesCS5B03G0018500	Chr5B	8999069	8999971	-	8999520	Chr5B	8945172	8946074	-	8945623	1.0	1.0	collinear
gene:TraesCS5B03G0019100	Chr5B	9063135	9063958	+	9063546	Chr5B	9009416	9010239	+	9009827	1.0	1.0	collinear
gene:TraesCS5B03G0019200	Chr5B	9094473	9094694	+	9094583	Chr5B	9040754	9040975	+	9040864	1.0	1.0	collinear
gene:TraesCS5B03G0019300	Chr5B	9098241	9101504	+	9099872	Chr5B	9044522	9047785	+	9046153	1.0	1.0	collinear
gene:TraesCS5B03G0019500	Chr5B	9128880	9132494	+	9130687	Chr5B	9075440	9079212	+	9077326	1.0	1.0	collinear
gene:TraesCS5B03G0019600	Chr5B	9270520	9274061	-	9272290	Chr5B	9222282	9225823	-	9224052	1.0	1.0	collinear
gene:TraesCS5B03G0019700	Chr5B	9291833	9292246	+	9292039	Chr5B	9243595	9244008	+	9243801	1.0	1.0	collinear
gene:TraesCS5B03G0019900	Chr5B	9309126	9311271	+	9310198	Chr5B	9261235	9263380	+	9262307	1.0	1.0	collinear
gene:TraesCS5B03G0020000	Chr5B	9311350	9315370	-	9313360	Chr5B	9263459	9267479	-	9265469	1.0	1.0	collinear
gene:TraesCS5B03G0020200	Chr5B	9331528	9333209	+	9332368	Chr5B	9284415	9286096	+	9285255	1.0	1.0	collinear
gene:TraesCS5B03G0020300	Chr5B	9336604	9337029	+	9336816	Chr5B	9289491	9289916	+	9289703	1.0	1.0	collinear
gene:TraesCS5B03G0020400	Chr5B	9346778	9347669	+	9347223	Chr5B	9298645	9299536	+	9299090	1.0	1.0	collinear
gene:TraesCS5B03G0020500	Chr5B	9350147	9351646	+	9350896	Chr5B	9302014	9303513	+	9302763	1.0	1.0	collinear
gene:TraesCS5B03G0020600	Chr5B	9380809	9382659	-	9381734	Chr5B	9332838	9334688	-	9333763	1.0	1.0	collinear
gene:TraesCS5B03G0020700	Chr5B	9403400	9406313	+	9404856	Chr5B	9356180	9359093	+	9357636	1.0	1.0	collinear
gene:TraesCS5B03G0020800	Chr5B	9468227	9470148	+	9469187	Chr5B	9416856	9418777	+	9417816	1.0	1.0	collinear
gene:TraesCS5B03G0021000	Chr5B	9571961	9572791	-	9572376	Chr5B	9523414	9524244	-	9523829	1.0	1.0	collinear
gene:TraesCS5B03G0021200	Chr5B	9587651	9588520	+	9588085	Chr5B	9539104	9539973	+	9539538	1.0	1.0	collinear
gene:TraesCS5B03G0021800	Chr5B	9717192	9720543	-	9718867	Chr5B	9669444	9672795	-	9671119	1.0	1.0	collinear
gene:TraesCS5B03G0022000	Chr5B	9855474	9864520	+	9859997	Chr5B	9807726	9816838	+	9812282	1.0	1.0	collinear
gene:TraesCS5B03G0022200	Chr5B	10106300	10110457	-	10108378	Chr5B	10059659	10063814	-	10061736	1.0	1.0	collinear
gene:TraesCS5B03G0022600	Chr5B	10214304	10220355	-	10217329	Chr5B	10168182	10174233	-	10171207	1.0	1.0	collinear
gene:TraesCS5B03G0022700	Chr5B	10307002	10310651	-	10308826	Chr5B	10261716	10265365	-	10263540	1.0	1.0	collinear
gene:TraesCS5B03G0022900	Chr5B	10391195	10392453	+	10391824	Chr5B	10346311	10347569	+	10346940	1.0	1.0	collinear
gene:TraesCS5B03G0023200	Chr5B	10474262	10476974	+	10475618	Chr5B	10429378	10432090	+	10430734	1.0	1.0	collinear
gene:TraesCS5B03G0023300	Chr5B	10483169	10487009	-	10485089	Chr5B	10438285	10442125	-	10440205	1.0	1.0	collinear
gene:TraesCS5B03G0023400	Chr5B	10487058	10495071	-	10491064	Chr5B	10442174	10450187	-	10446180	1.0	1.0	collinear
gene:TraesCS5B03G0023800	Chr5B	10569581	10572063	-	10570822	Chr5B	10524697	10527179	-	10525938	1.0	1.0	collinear
gene:TraesCS5B03G0023900	Chr5B	11094914	11095366	+	11095140	Chr5B	11042981	11043433	+	11043207	1.0	1.0	collinear
gene:TraesCS5B03G0024100	Chr5B	11123414	11123869	+	11123641	Chr5B	11071628	11072083	+	11071855	1.0	1.0	collinear
gene:TraesCS5B03G0024200	Chr5B	11126365	11127792	+	11127078	Chr5B	11074579	11076006	+	11075292	1.0	1.0	collinear
gene:TraesCS5B03G0024800	Chr5B	11356992	11359994	-	11358493	Chr5B	11305908	11308910	-	11307409	1.0	1.0	collinear
gene:TraesCS5B03G0025000	Chr5B	11505766	11509181	+	11507473	Chr5B	11454818	11458233	+	11456525	1.0	1.0	collinear
gene:TraesCS5B03G0025300	Chr5B	11528508	11529623	+	11529065	Chr5B	11477439	11478554	+	11477996	1.0	1.0	collinear
gene:TraesCS5B03G0025500	Chr5B	11553967	11555073	+	11554520	Chr5B	11503284	11504390	+	11503837	1.0	1.0	collinear
gene:TraesCS5B03G0025700	Chr5B	11563724	11567657	+	11565690	Chr5B	11513383	11517316	+	11515349	1.0	1.0	collinear
gene:TraesCS5B03G0025800	Chr5B	11599622	11605376	-	11602499	Chr5B	11550484	11556238	-	11553361	1.0	1.0	collinear
gene:TraesCS5B03G0025900	Chr5B	11653192	11653452	-	11653322	Chr5B	11604300	11604560	-	11604430	1.0	1.0	collinear
gene:TraesCS5B03G0026100	Chr5B	11812338	11822104	-	11817221	Chr5B	11764765	11774531	-	11769648	1.0	1.0	collinear
gene:TraesCS5B03G0026400	Chr5B	12310257	12315207	-	12312732	Chr5B	12260408	12265358	-	12262883	1.0	1.0	collinear
gene:TraesCS5B03G0026600	Chr5B	12370913	12372013	-	12371463	Chr5B	12321065	12322165	-	12321615	1.0	1.0	collinear
gene:TraesCS5B03G0026700	Chr5B	12374135	12378689	-	12376412	Chr5B	12324287	12328841	-	12326564	1.0	1.0	collinear
gene:TraesCS5B03G0026800	Chr5B	12379835	12384505	-	12382170	Chr5B	12329987	12334657	-	12332322	1.0	1.0	collinear
gene:TraesCS5B03G0027400	Chr5B	12612938	12617664	-	12615301	Chr5B	12563381	12568107	-	12565744	1.0	1.0	collinear
gene:TraesCS5B03G0027500	Chr5B	12619611	12627348	+	12623479	Chr5B	12570054	12577791	+	12573922	1.0	1.0	collinear
gene:TraesCS5B03G0027600	Chr5B	12629960	12631747	+	12630853	Chr5B	12580692	12582479	+	12581585	1.0	1.0	collinear
gene:TraesCS5B03G0027700	Chr5B	12708205	12708903	+	12708554	Chr5B	12658937	12659635	+	12659286	1.0	1.0	collinear
gene:TraesCS5B03G0027900	Chr5B	12894311	12907141	-	12900726	Chr5B	12845460	12858464	-	12851962	1.0	1.0	collinear
gene:TraesCS5B03G0028100	Chr5B	13129670	13134023	-	13131846	Chr5B	13081769	13086120	-	13083944	0.999	0.999	collinear
gene:TraesCS5B03G0028200	Chr5B	13220273	13224136	+	13222204	Chr5B	13174286	13178149	+	13176217	1.0	1.0	collinear
gene:TraesCS5B03G0028300	Chr5B	13224220	13225588	-	13224904	Chr5B	13178233	13179601	-	13178917	1.0	1.0	collinear
gene:TraesCS5B03G0028400	Chr5B	13232245	13237196	+	13234720	Chr5B	13186558	13191510	+	13189034	1.0	1.0	collinear
gene:TraesCS5B03G0028900	Chr5B	13269693	13271649	-	13270671	Chr5B	13224640	13226596	-	13225618	1.0	1.0	collinear
gene:TraesCS5B03G0029100	Chr5B	13314077	13314463	+	13314270	Chr5B	13269737	13270123	+	13269930	1.0	1.0	collinear
gene:TraesCS5B03G0029200	Chr5B	13317363	13325016	-	13321189	Chr5B	13273023	13280676	-	13276849	1.0	1.0	collinear
gene:TraesCS5B03G0029300	Chr5B	13396832	13400806	+	13398819	Chr5B	13353453	13357427	+	13355440	1.0	1.0	collinear
gene:TraesCS5B03G0029500	Chr5B	13403971	13404722	-	13404346	Chr5B	13361011	13361762	-	13361386	1.0	1.0	collinear
gene:TraesCS5B03G0029800	Chr5B	13469112	13478889	-	13474000	Chr5B	13426752	13436529	-	13431640	1.0	1.0	collinear
gene:TraesCS5B03G0030200	Chr5B	13526485	13533166	-	13529825	Chr5B	13484986	13491667	-	13488326	1.0	1.0	collinear
gene:TraesCS5B03G0030400	Chr5B	13538016	13539589	-	13538802	Chr5B	13496734	13498307	-	13497520	1.0	1.0	collinear
gene:TraesCS5B03G0030600	Chr5B	13739040	13742577	+	13740808	Chr5B	13699155	13702692	+	13700923	1.0	1.0	collinear
gene:TraesCS5B03G0030700	Chr5B	13742889	13746219	-	13744554	Chr5B	13703004	13706334	-	13704669	1.0	1.0	collinear
gene:TraesCS5B03G0030800	Chr5B	13753139	13756858	-	13754998	Chr5B	13713254	13716973	-	13715113	1.0	1.0	collinear
gene:TraesCS5B03G0030900	Chr5B	13761639	13766090	+	13763864	Chr5B	13721754	13726205	+	13723979	1.0	1.0	collinear
gene:TraesCS5B03G0031200	Chr5B	13813226	13815754	-	13814490	Chr5B	13773603	13776131	-	13774867	1.0	1.0	collinear
gene:TraesCS5B03G0031700	Chr5B	13897917	13901506	+	13899711	Chr5B	13858294	13861883	+	13860088	1.0	1.0	collinear
gene:TraesCS5B03G0032000	Chr5B	13958974	13962434	+	13960704	Chr5B	13919353	13922813	+	13921083	1.0	1.0	collinear
gene:TraesCS5B03G0032200	Chr5B	14182176	14194472	-	14188324	Chr5B	14144359	14156845	-	14150602	1.0	1.0	collinear
gene:TraesCS5B03G0032300	Chr5B	14229159	14231884	-	14230521	Chr5B	14191739	14194464	-	14193101	1.0	1.0	collinear
gene:TraesCS5B03G0032700	Chr5B	14442702	14446192	-	14444447	Chr5B	14407480	14410970	-	14409225	1.0	1.0	collinear
gene:TraesCS5B03G0034100	Chr5B	14735969	14739364	+	14737666	Chr5B	14703827	14707222	+	14705524	1.0	1.0	collinear
gene:TraesCS5B03G0034400	Chr5B	14964550	14964981	-	14964765	Chr5B	14908003	14908434	-	14908218	1.0	1.0	collinear
gene:TraesCS5B03G0034500	Chr5B	14967780	14968459	-	14968119	Chr5B	14911233	14911912	-	14911572	1.0	1.0	collinear
gene:TraesCS5B03G0034800	Chr5B	15060069	15060977	-	15060523	Chr5B	15004986	15005894	-	15005440	1.0	1.0	collinear
gene:TraesCS5B03G0035100	Chr5B	15104616	15105443	+	15105029	Chr5B	15050558	15051385	+	15050971	1.0	1.0	collinear
gene:TraesCS5B03G0035300	Chr5B	15107932	15108639	+	15108285	Chr5B	15054205	15054912	+	15054558	1.0	1.0	collinear
gene:TraesCS5B03G0035400	Chr5B	15128993	15130601	+	15129797	Chr5B	15075265	15076873	+	15076069	1.0	1.0	collinear
gene:TraesCS5B03G0035500	Chr5B	15147679	15148176	+	15147927	Chr5B	15094157	15094654	+	15094405	1.0	1.0	collinear
gene:TraesCS5B03G0035700	Chr5B	15178748	15179680	+	15179214	Chr5B	15125537	15126469	+	15126003	1.0	1.0	collinear
gene:TraesCS5B03G0035900	Chr5B	15240866	15241639	-	15241252	Chr5B	15186319	15187092	-	15186705	1.0	1.0	collinear
gene:TraesCS5B03G0036000	Chr5B	15245683	15246561	-	15246122	Chr5B	15191136	15192014	-	15191575	1.0	1.0	collinear
gene:TraesCS5B03G0036100	Chr5B	15251565	15252508	+	15252036	Chr5B	15197018	15197961	+	15197489	1.0	1.0	collinear
gene:TraesCS5B03G0036200	Chr5B	15309491	15314690	+	15312090	Chr5B	15254944	15260143	+	15257543	1.0	1.0	collinear
gene:TraesCS5B03G0036300	Chr5B	15319588	15320877	-	15320232	Chr5B	15265041	15266330	-	15265685	1.0	1.0	collinear
gene:TraesCS5B03G0036400	Chr5B	15325766	15326864	+	15326315	Chr5B	15271219	15272317	+	15271768	1.0	1.0	collinear
gene:TraesCS5B03G0036500	Chr5B	15384589	15388487	-	15386538	Chr5B	15321110	15325008	-	15323059	1.0	1.0	collinear
gene:TraesCS5B03G0036600	Chr5B	15400249	15401399	-	15400824	Chr5B	15337025	15338175	-	15337600	1.0	1.0	collinear
gene:TraesCS5B03G0037100	Chr5B	15579855	15586312	+	15583083	Chr5B	15546995	15553626	+	15550310	1.0	1.0	collinear
gene:TraesCS5B03G0037200	Chr5B	15590671	15594377	-	15592524	Chr5B	15558098	15561926	-	15560012	1.0	1.0	collinear
gene:TraesCS5B03G0038300	Chr5B	16028698	16032699	-	16030698	Chr5B	16001165	16005166	-	16003165	1.0	1.0	collinear
gene:TraesCS5B03G0038500	Chr5B	16038879	16039148	+	16039013	Chr5B	16011575	16011844	+	16011709	1.0	1.0	collinear
gene:TraesCS5B03G0038600	Chr5B	16060220	16065019	-	16062619	Chr5B	16032864	16037663	-	16035263	1.0	1.0	collinear
gene:TraesCS5B03G0039400	Chr5B	16411670	16412110	-	16411890	Chr5B	16199649	16200089	+	16199869	1.0	1.0	collinear
gene:TraesCS5B03G0039500	Chr5B	16437458	16437898	-	16437678	Chr5B	16173861	16174301	+	16174081	1.0	1.0	collinear
gene:TraesCS5B03G0039600	Chr5B	16555952	16556392	-	16556172	Chr5B	16368399	16368839	-	16368619	1.0	1.0	collinear
gene:TraesCS5B03G0040100	Chr5B	16607070	16609209	+	16608139	Chr5B	16419517	16421656	+	16420586	1.0	1.0	collinear
gene:TraesCS5B03G0040200	Chr5B	16609420	16617087	-	16613253	Chr5B	16421867	16429534	-	16425700	1.0	1.0	collinear
gene:TraesCS5B03G0040800	Chr5B	17805901	17808859	-	17807380	Chr5B	17544779	17547737	-	17546258	1.0	1.0	collinear
gene:TraesCS5B03G0041000	Chr5B	17832779	17835696	+	17834237	Chr5B	17572398	17575315	+	17573856	1.0	1.0	collinear
gene:TraesCS5B03G0041900	Chr5B	17977310	17987229	+	17982269	Chr5B	17718429	17728348	+	17723388	1.0	1.0	collinear
gene:TraesCS5B03G0042300	Chr5B	18073200	18074246	-	18073723	Chr5B	17814998	17816044	-	17815521	1.0	1.0	collinear
gene:TraesCS5B03G0042800	Chr5B	18208883	18210186	+	18209534	Chr5B	17952303	17953606	+	17952954	1.0	1.0	collinear
gene:TraesCS5B03G0042900	Chr5B	18221809	18225449	+	18223629	Chr5B	17965429	17969069	+	17967249	1.0	1.0	collinear
gene:TraesCS5B03G0043000	Chr5B	18227659	18230690	+	18229174	Chr5B	17971279	17974310	+	17972794	1.0	1.0	collinear
gene:TraesCS5B03G0043100	Chr5B	18235926	18240310	-	18238118	Chr5B	17979546	17983930	-	17981738	1.0	1.0	collinear
gene:TraesCS5B03G0043200	Chr5B	18253033	18254696	-	18253864	Chr5B	17996653	17998316	-	17997484	1.0	1.0	collinear
gene:TraesCS5B03G0043500	Chr5B	18359015	18360093	-	18359554	Chr5B	18102899	18103977	-	18103438	1.0	1.0	collinear
gene:TraesCS5B03G0044100	Chr5B	18442047	18442310	+	18442178	Chr5B	18185113	18185376	+	18185244	1.0	1.0	collinear
gene:TraesCS5B03G0044300	Chr5B	18446125	18447066	-	18446595	Chr5B	18189191	18190132	-	18189661	1.0	1.0	collinear
gene:TraesCS5B03G0045200	Chr5B	18667645	18668184	+	18667914	Chr5B	18409420	18409959	+	18409689	1.0	1.0	collinear
gene:TraesCS5B03G0045900	Chr5B	18965722	18966648	-	18966185	Chr5B	18710435	18711361	-	18710898	1.0	1.0	collinear
gene:TraesCS5B03G0046000	Chr5B	19030152	19032083	+	19031117	Chr5B	18775794	18777987	+	18776890	1.0	1.0	collinear
gene:TraesCS5B03G0046200	Chr5B	19263083	19264715	+	19263899	Chr5B	19010611	19012243	+	19011427	1.0	1.0	collinear
gene:TraesCS5B03G0046300	Chr5B	19685760	19687547	-	19686653	Chr5B	19438473	19440260	-	19439366	1.0	1.0	collinear
gene:TraesCS5B03G0046400	Chr5B	19702854	19704256	-	19703555	Chr5B	19455584	19456986	-	19456285	1.0	1.0	collinear
gene:TraesCS5B03G0046600	Chr5B	19706358	19707182	-	19706770	Chr5B	19459088	19459912	-	19459500	1.0	1.0	collinear
gene:TraesCS5B03G0046900	Chr5B	19794999	19798528	+	19796763	Chr5B	19548254	19551783	+	19550018	1.0	1.0	collinear
gene:TraesCS5B03G0047100	Chr5B	19818773	19822715	+	19820744	Chr5B	19575522	19579464	+	19577493	1.0	1.0	collinear
gene:TraesCS5B03G0047200	Chr5B	19833123	19835984	+	19834553	Chr5B	19589872	19592733	+	19591302	1.0	1.0	collinear
gene:TraesCS5B03G0047300	Chr5B	19837961	19839826	-	19838893	Chr5B	19594710	19596575	-	19595642	1.0	1.0	collinear
gene:TraesCS5B03G0048400	Chr5B	20033282	20035406	-	20034344	Chr5B	19790435	19792559	-	19791497	1.0	1.0	collinear
gene:TraesCS5B03G0048600	Chr5B	20056666	20058118	-	20057392	Chr5B	19813818	19815270	-	19814544	1.0	1.0	collinear
gene:TraesCS5B03G0048700	Chr5B	20196338	20202385	+	20199361	Chr5B	19956055	19962102	+	19959078	1.0	1.0	collinear
gene:TraesCS5B03G0048900	Chr5B	20252668	20252994	-	20252831	Chr5B	20012643	20012969	-	20012806	1.0	1.0	collinear
gene:TraesCS5B03G0049000	Chr5B	20253889	20254961	+	20254425	Chr5B	20013864	20014936	+	20014400	1.0	1.0	collinear
gene:TraesCS5B03G0049100	Chr5B	20275393	20275719	-	20275556	Chr5B	20035409	20035735	-	20035572	1.0	1.0	collinear
gene:TraesCS5B03G0049200	Chr5B	20276828	20288299	+	20282563	Chr5B	20036844	20048610	+	20042727	1.0	1.0	collinear
