gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity	segment
gene:TraesCS6B03G0012100	Chr6B	4094308	4095305	-	4094806	Chr6B	4856455	4857452	+	4856953	1.0	1.0	collinear
gene:TraesCS6B03G0012200	Chr6B	4101789	4102203	+	4101996	Chr6B	4849557	4849971	-	4849764	1.0	1.0	collinear
gene:TraesCS6B03G0012400	Chr6B	4125013	4125984	+	4125498	Chr6B	4825776	4826747	-	4826261	1.0	1.0	collinear
gene:TraesCS6B03G0013100	Chr6B	4365827	4370767	+	4368297	Chr6B	4580994	4585934	-	4583464	1.0	1.0	collinear
gene:TraesCS6B03G0013400	Chr6B	4391416	4398100	+	4394758	Chr6B	4553661	4560345	-	4557003	1.0	1.0	collinear
gene:TraesCS6B03G0013500	Chr6B	4404062	4404739	+	4404400	Chr6B	4547022	4547699	-	4547360	1.0	1.0	collinear
gene:TraesCS6B03G0013700	Chr6B	4413195	4419297	+	4416246	Chr6B	4532464	4538566	-	4535515	1.0	1.0	collinear
gene:TraesCS6B03G0013900	Chr6B	4435732	4443343	-	4439537	Chr6B	4508418	4516029	+	4512223	1.0	1.0	collinear
gene:TraesCS6B03G0014000	Chr6B	4455874	4461863	+	4458868	Chr6B	4489898	4495887	-	4492892	1.0	1.0	collinear
gene:TraesCS6B03G0014100	Chr6B	4463885	4465277	+	4464581	Chr6B	4486484	4487876	-	4487180	1.0	1.0	collinear
gene:TraesCS6B03G0014300	Chr6B	4498700	4500273	-	4499486	Chr6B	4451488	4453061	+	4452274	1.0	1.0	collinear
gene:TraesCS6B03G0014800	Chr6B	4784208	4787302	+	4785755	Chr6B	4375489	4378583	-	4377036	1.0	1.0	collinear
gene:TraesCS6B03G0014900	Chr6B	4848885	4871693	-	4860289	Chr6B	4289578	4313026	+	4301302	1.0	1.0	collinear
gene:TraesCS6B03G0015800	Chr6B	4985153	4986343	+	4985748	Chr6B	4173954	4175147	-	4174550	1.0	0.918	collinear
gene:TraesCS6B03G0015900	Chr6B	4988145	4990408	+	4989276	Chr6B	4169889	4172152	-	4171020	1.0	1.0	collinear
gene:TraesCS6B03G0016100	Chr6B	4998295	4999616	+	4998955	Chr6B	4160681	4162002	-	4161341	1.0	1.0	collinear
gene:TraesCS6B03G0016400	Chr6B	5017617	5021758	+	5019687	Chr6B	4138198	4142339	-	4140268	1.0	1.0	collinear
gene:TraesCS6B03G0016500	Chr6B	5031400	5035651	-	5033525	Chr6B	4124091	4128342	+	4126216	1.0	1.0	collinear
gene:TraesCS6B03G0016600	Chr6B	5267504	5271857	+	5269680	Chr6B	3886559	3890912	-	3888735	1.0	1.0	collinear
gene:TraesCS6B03G0016900	Chr6B	5275373	5277237	+	5276305	Chr6B	3881179	3883043	-	3882111	1.0	1.0	collinear
gene:TraesCS6B03G0017100	Chr6B	5277081	5279442	-	5278261	Chr6B	3878974	3881335	+	3880154	1.0	1.0	collinear
gene:TraesCS6B03G0017400	Chr6B	5286921	5287880	-	5287400	Chr6B	3870164	3871495	+	3870829	1.0	1.0	collinear
gene:TraesCS6B03G0018500	Chr6B	5432365	5434175	-	5433270	Chr6B	3722807	3724617	+	3723712	1.0	1.0	collinear
gene:TraesCS6B03G0018700	Chr6B	5530350	5532958	-	5531654	Chr6B	3623217	3625825	+	3624521	1.0	1.0	collinear
gene:TraesCS6B03G0018800	Chr6B	5556339	5559013	-	5557676	Chr6B	3596360	3599034	+	3597697	1.0	1.0	collinear
gene:TraesCS6B03G0019200	Chr6B	5580392	5588578	-	5584485	Chr6B	3566528	3574981	+	3570754	1.0	1.0	collinear
gene:TraesCS6B03G0019400	Chr6B	6025414	6031378	-	6028396	Chr6B	111505	117469	-	114487	1.0	1.0	collinear
gene:TraesCS6B03G0019500	Chr6B	6041029	6053074	-	6047051	Chr6B	127120	139165	-	133142	1.0	1.0	collinear
gene:TraesCS6B03G0019700	Chr6B	6077589	6087397	-	6082493	Chr6B	163680	173488	-	168584	1.0	1.0	collinear
gene:TraesCS6B03G0019800	Chr6B	6099288	6099791	+	6099539	Chr6B	185379	185882	+	185630	1.0	1.0	collinear
gene:TraesCS6B03G0019900	Chr6B	6111305	6111814	+	6111559	Chr6B	197644	198153	+	197898	1.0	1.0	collinear
gene:TraesCS6B03G0020300	Chr6B	6173873	6174172	-	6174022	Chr6B	260456	260755	-	260605	1.0	1.0	collinear
gene:TraesCS6B03G0020400	Chr6B	6206476	6209545	-	6208010	Chr6B	293059	296128	-	294593	1.0	1.0	collinear
gene:TraesCS6B03G0021800	Chr6B	6396832	6398301	+	6397566	Chr6B	484200	485669	+	484934	1.0	1.0	collinear
gene:TraesCS6B03G0021900	Chr6B	6533377	6534963	-	6534170	Chr6B	608571	610157	-	609364	1.0	1.0	collinear
gene:TraesCS6B03G0022100	Chr6B	6622598	6625061	+	6623829	Chr6B	697792	700255	+	699023	1.0	1.0	collinear
gene:TraesCS6B03G0022200	Chr6B	6626180	6626836	+	6626508	Chr6B	701374	702030	+	701702	1.0	1.0	collinear
gene:TraesCS6B03G0022300	Chr6B	6626882	6627442	+	6627162	Chr6B	702076	702636	+	702356	1.0	1.0	collinear
gene:TraesCS6B03G0022400	Chr6B	6653253	6656792	-	6655022	Chr6B	728447	731986	-	730216	1.0	1.0	collinear
gene:TraesCS6B03G0022500	Chr6B	6897656	6899178	+	6898417	Chr6B	6002323	6003845	+	6003084	1.0	1.0	collinear
gene:TraesCS6B03G0022600	Chr6B	6902577	6904805	+	6903691	Chr6B	6007244	6009472	+	6008358	1.0	1.0	collinear
gene:TraesCS6B03G0022700	Chr6B	6911203	6914974	+	6913088	Chr6B	6015870	6019641	+	6017755	1.0	1.0	collinear
gene:TraesCS6B03G0022800	Chr6B	6919273	6921999	+	6920636	Chr6B	6023940	6026666	+	6025303	1.0	1.0	collinear
gene:TraesCS6B03G0022900	Chr6B	6924085	6926402	+	6925243	Chr6B	6028752	6031069	+	6029910	1.0	1.0	collinear
gene:TraesCS6B03G0023000	Chr6B	6936001	6937452	+	6936726	Chr6B	6040668	6042119	+	6041393	1.0	1.0	collinear
gene:TraesCS6B03G0023300	Chr6B	7061530	7064275	-	7062902	Chr6B	6166197	6168942	-	6167569	1.0	1.0	collinear
gene:TraesCS6B03G0023500	Chr6B	7089330	7090701	-	7090015	Chr6B	6193997	6195368	-	6194682	1.0	1.0	collinear
gene:TraesCS6B03G0023700	Chr6B	7091353	7092945	+	7092149	Chr6B	6196020	6197612	+	6196816	1.0	1.0	collinear
gene:TraesCS6B03G0023800	Chr6B	7106977	7108813	-	7107895	Chr6B	6211644	6213480	-	6212562	1.0	1.0	collinear
gene:TraesCS6B03G0023900	Chr6B	7115022	7120828	-	7117925	Chr6B	6219689	6225495	-	6222592	1.0	1.0	collinear
gene:TraesCS6B03G0024000	Chr6B	7164686	7167146	-	7165916	Chr6B	6269353	6271813	-	6270583	1.0	1.0	collinear
gene:TraesCS6B03G0024300	Chr6B	7232910	7239589	+	7236249	Chr6B	6337591	6344270	+	6340930	1.0	1.0	collinear
gene:TraesCS6B03G0024600	Chr6B	7405188	7405569	+	7405378	Chr6B	6509869	6510250	+	6510059	1.0	1.0	collinear
gene:TraesCS6B03G0024700	Chr6B	7407123	7412012	+	7409567	Chr6B	6511804	6516693	+	6514248	1.0	1.0	collinear
gene:TraesCS6B03G0024800	Chr6B	7432566	7436828	+	7434697	Chr6B	6537247	6541509	+	6539378	1.0	1.0	collinear
gene:TraesCS6B03G0024900	Chr6B	7497813	7501390	+	7499601	Chr6B	6602494	6606071	+	6604282	1.0	1.0	collinear
gene:TraesCS6B03G0025000	Chr6B	7523590	7525907	-	7524748	Chr6B	6628271	6630588	-	6629429	1.0	1.0	collinear
gene:TraesCS6B03G0025100	Chr6B	7576423	7578474	-	7577448	Chr6B	6681104	6683155	-	6682129	1.0	1.0	collinear
gene:TraesCS6B03G0025200	Chr6B	7681205	7681873	-	7681539	Chr6B	6785886	6786554	-	6786220	1.0	1.0	collinear
gene:TraesCS6B03G0025300	Chr6B	7684532	7685381	-	7684956	Chr6B	6789213	6790062	-	6789637	1.0	1.0	collinear
gene:TraesCS6B03G0025400	Chr6B	7696523	7697623	-	7697073	Chr6B	6801204	6802304	-	6801754	1.0	1.0	collinear
gene:TraesCS6B03G0025500	Chr6B	7709642	7711029	-	7710335	Chr6B	6814323	6815710	-	6815016	1.0	1.0	collinear
gene:TraesCS6B03G0025700	Chr6B	7728916	7729548	-	7729232	Chr6B	6833607	6834239	-	6833923	1.0	1.0	collinear
gene:TraesCS6B03G0025800	Chr6B	7743786	7748627	+	7746206	Chr6B	6848477	6853318	+	6850897	1.0	1.0	collinear
gene:TraesCS6B03G0026000	Chr6B	7761991	7764628	+	7763309	Chr6B	6866682	6869319	+	6868000	1.0	1.0	collinear
gene:TraesCS6B03G0026300	Chr6B	8097787	8103181	-	8100484	Chr6B	7151215	7156609	-	7153912	1.0	0.999	collinear
gene:TraesCS6B03G0026400	Chr6B	8126490	8126794	+	8126642	Chr6B	7179918	7180222	+	7180070	1.0	1.0	collinear
gene:TraesCS6B03G0026500	Chr6B	8167066	8167630	+	8167348	Chr6B	7220494	7221058	+	7220776	1.0	1.0	collinear
gene:TraesCS6B03G0026800	Chr6B	8499736	8501849	-	8500792	Chr6B	7553164	7555277	-	7554220	1.0	1.0	collinear
gene:TraesCS6B03G0027300	Chr6B	9653692	9654627	-	9654159	Chr6B	7894377	7895312	-	7894844	1.0	1.0	collinear
gene:TraesCS6B03G0027400	Chr6B	9658978	9662044	-	9660511	Chr6B	7899663	7902729	-	7901196	1.0	1.0	collinear
gene:TraesCS6B03G0027900	Chr6B	9741098	9747771	-	9744434	Chr6B	7937459	7944132	-	7940795	1.0	1.0	collinear
gene:TraesCS6B03G0028000	Chr6B	9849485	9853509	-	9851497	Chr6B	8045847	8049871	-	8047859	1.0	1.0	collinear
gene:TraesCS6B03G0028100	Chr6B	9926549	9932499	-	9929524	Chr6B	8123320	8129270	-	8126295	1.0	1.0	collinear
gene:TraesCS6B03G0028400	Chr6B	9941555	9944126	-	9942840	Chr6B	8138326	8140897	-	8139611	1.0	1.0	collinear
gene:TraesCS6B03G0028500	Chr6B	10037046	10039187	+	10038116	Chr6B	8234408	8236549	+	8235478	1.0	1.0	collinear
gene:TraesCS6B03G0029000	Chr6B	10213284	10216091	-	10214687	Chr6B	8372877	8375684	-	8374280	1.0	1.0	collinear
gene:TraesCS6B03G0029100	Chr6B	10225478	10230400	+	10227939	Chr6B	8385071	8389993	+	8387532	1.0	1.0	collinear
gene:TraesCS6B03G0029200	Chr6B	10240300	10250359	+	10245329	Chr6B	8399893	8410107	+	8405000	1.0	1.0	collinear
gene:TraesCS6B03G0029300	Chr6B	10250755	10251366	-	10251060	Chr6B	8410503	8411114	-	8410808	1.0	1.0	collinear
gene:TraesCS6B03G0029400	Chr6B	10251988	10252587	-	10252287	Chr6B	8411736	8412335	-	8412035	1.0	1.0	collinear
gene:TraesCS6B03G0029500	Chr6B	10257018	10260872	+	10258945	Chr6B	8416766	8420620	+	8418693	1.0	1.0	collinear
gene:TraesCS6B03G0029700	Chr6B	10268900	10269590	+	10269245	Chr6B	8428648	8429338	+	8428993	1.0	1.0	collinear
gene:TraesCS6B03G0030000	Chr6B	10272843	10274651	-	10273747	Chr6B	8432591	8434592	-	8433591	1.0	1.0	collinear
gene:TraesCS6B03G0030100	Chr6B	10276242	10276790	+	10276516	Chr6B	8436183	8436731	+	8436457	1.0	1.0	collinear
gene:TraesCS6B03G0030500	Chr6B	10421683	10434797	+	10428240	Chr6B	8583241	8596356	+	8589798	1.0	1.0	collinear
gene:TraesCS6B03G0031100	Chr6B	10484606	10485902	+	10485254	Chr6B	8646157	8647453	+	8646805	1.0	1.0	collinear
gene:TraesCS6B03G0032400	Chr6B	10680346	10680846	-	10680596	Chr6B	8773330	8773830	-	8773580	1.0	1.0	collinear
gene:TraesCS6B03G0032500	Chr6B	10687959	10689500	-	10688729	Chr6B	8780943	8782484	-	8781713	1.0	1.0	collinear
gene:TraesCS6B03G0032600	Chr6B	10693268	10697093	-	10695180	Chr6B	8786252	8790077	-	8788164	1.0	1.0	collinear
gene:TraesCS6B03G0032700	Chr6B	10721073	10721825	+	10721449	Chr6B	8814059	8814811	+	8814435	1.0	1.0	collinear
gene:TraesCS6B03G0032800	Chr6B	10794482	10796265	-	10795373	Chr6B	8888006	8889789	-	8888897	1.0	1.0	collinear
gene:TraesCS6B03G0032900	Chr6B	10807269	10808929	-	10808099	Chr6B	8900793	8902453	-	8901623	1.0	1.0	collinear
gene:TraesCS6B03G0033000	Chr6B	10813143	10815983	+	10814563	Chr6B	8906667	8909507	+	8908087	1.0	1.0	collinear
gene:TraesCS6B03G0033300	Chr6B	10901175	10901981	+	10901578	Chr6B	8997088	8997894	+	8997491	1.0	1.0	collinear
gene:TraesCS6B03G0033400	Chr6B	10905821	10908096	+	10906958	Chr6B	9001734	9004009	+	9002871	1.0	1.0	collinear
gene:TraesCS6B03G0033500	Chr6B	10938435	10940673	+	10939554	Chr6B	9034339	9036577	+	9035458	1.0	1.0	collinear
gene:TraesCS6B03G0033600	Chr6B	10962075	10964296	+	10963185	Chr6B	9057979	9060200	+	9059089	1.0	1.0	collinear
gene:TraesCS6B03G0033700	Chr6B	10982922	10985033	+	10983977	Chr6B	9079286	9081397	+	9080341	1.0	1.0	collinear
gene:TraesCS6B03G0033800	Chr6B	10998475	11001018	-	10999746	Chr6B	9095289	9097832	-	9096560	1.0	1.0	collinear
gene:TraesCS6B03G0034000	Chr6B	11046893	11049024	-	11047958	Chr6B	9144082	9146213	-	9145147	1.0	1.0	collinear
gene:TraesCS6B03G0034300	Chr6B	11071854	11073487	+	11072670	Chr6B	9169588	9171221	+	9170404	1.0	1.0	collinear
gene:TraesCS6B03G0034700	Chr6B	11183815	11188148	-	11185981	Chr6B	9281806	9286139	-	9283972	1.0	1.0	collinear
gene:TraesCS6B03G0035400	Chr6B	11487222	11488560	+	11487891	Chr6B	9477883	9479221	+	9478552	1.0	1.0	collinear
gene:TraesCS6B03G0036200	Chr6B	11768711	11769156	-	11768933	Chr6B	9759412	9759857	-	9759634	1.0	1.0	collinear
gene:TraesCS6B03G0036400	Chr6B	11794719	11800800	-	11797759	Chr6B	9785419	9791500	-	9788459	1.0	1.0	collinear
gene:TraesCS6B03G0036600	Chr6B	11876881	11885297	-	11881089	Chr6B	9867581	9875997	-	9871789	1.0	1.0	collinear
gene:TraesCS6B03G0036800	Chr6B	11938984	11939478	+	11939231	Chr6B	9929684	9930178	+	9929931	1.0	1.0	collinear
gene:TraesCS6B03G0036900	Chr6B	12335973	12337943	+	12336958	Chr6B	10001505	10003475	+	10002490	1.0	1.0	collinear
gene:TraesCS6B03G0037200	Chr6B	12386672	12391244	+	12388958	Chr6B	10052204	10056776	+	10054490	1.0	1.0	collinear
gene:TraesCS6B03G0037400	Chr6B	12471528	12476785	+	12474156	Chr6B	10137060	10142317	+	10139688	1.0	1.0	collinear
gene:TraesCS6B03G0039400	Chr6B	13077700	13079362	-	13078531	Chr6B	10744852	10746514	-	10745683	1.0	1.0	collinear
gene:TraesCS6B03G0039500	Chr6B	13080243	13084757	-	13082500	Chr6B	10747395	10751909	-	10749652	1.0	1.0	collinear
gene:TraesCS6B03G0039900	Chr6B	13233885	13235360	+	13234622	Chr6B	10903690	10905165	+	10904427	1.0	1.0	collinear
gene:TraesCS6B03G0040000	Chr6B	13256822	13258912	+	13257867	Chr6B	10926195	10928285	+	10927240	1.0	1.0	collinear
gene:TraesCS6B03G0040100	Chr6B	13265186	13266661	-	13265923	Chr6B	10934559	10936034	-	10935296	1.0	1.0	collinear
gene:TraesCS6B03G0040700	Chr6B	13440402	13440887	-	13440644	Chr6B	11110810	11111295	-	11111052	1.0	1.0	collinear
gene:TraesCS6B03G0040900	Chr6B	13483168	13485551	-	13484359	Chr6B	11153576	11155959	-	11154767	1.0	1.0	collinear
gene:TraesCS6B03G0041000	Chr6B	13502812	13504261	+	13503536	Chr6B	11173220	11174669	+	11173944	1.0	1.0	collinear
gene:TraesCS6B03G0041100	Chr6B	13732403	13734287	-	13733345	Chr6B	11244847	11246731	-	11245789	1.0	1.0	collinear
gene:TraesCS6B03G0041300	Chr6B	13745451	13748564	-	13747007	Chr6B	11257895	11261008	-	11259451	1.0	1.0	collinear
gene:TraesCS6B03G0041500	Chr6B	13773673	13777225	-	13775449	Chr6B	11286117	11289669	-	11287893	1.0	1.0	collinear
gene:TraesCS6B03G0041700	Chr6B	13786184	13786858	-	13786521	Chr6B	11298628	11299302	-	11298965	1.0	1.0	collinear
gene:TraesCS6B03G0041900	Chr6B	13805020	13813648	-	13809334	Chr6B	11317464	11326092	-	11321778	1.0	1.0	collinear
gene:TraesCS6B03G0042000	Chr6B	13896154	13896780	-	13896467	Chr6B	11408601	11409227	-	11408914	1.0	1.0	collinear
gene:TraesCS6B03G0042100	Chr6B	13915421	13916323	-	13915872	Chr6B	11427868	11428770	-	11428319	1.0	1.0	collinear
gene:TraesCS6B03G0042300	Chr6B	13957233	13958006	-	13957619	Chr6B	11469680	11470453	-	11470066	1.0	1.0	collinear
gene:TraesCS6B03G0042400	Chr6B	14001416	14002066	-	14001741	Chr6B	11513863	11514513	-	11514188	1.0	1.0	collinear
gene:TraesCS6B03G0042500	Chr6B	14007864	14013433	-	14010648	Chr6B	11520311	11525880	-	11523095	1.0	1.0	collinear
gene:TraesCS6B03G0042600	Chr6B	14025460	14027670	+	14026565	Chr6B	11537907	11540117	+	11539012	1.0	1.0	collinear
gene:TraesCS6B03G0042800	Chr6B	14027886	14029565	-	14028725	Chr6B	11540333	11542012	-	11541172	1.0	1.0	collinear
gene:TraesCS6B03G0043100	Chr6B	14059612	14061041	-	14060326	Chr6B	11572059	11573488	-	11572773	1.0	1.0	collinear
gene:TraesCS6B03G0043200	Chr6B	14062257	14065736	+	14063996	Chr6B	11574704	11578183	+	11576443	1.0	1.0	collinear
gene:TraesCS6B03G0043300	Chr6B	14072311	14073899	-	14073105	Chr6B	11584758	11586346	-	11585552	1.0	1.0	collinear
gene:TraesCS6B03G0043400	Chr6B	14080412	14081158	+	14080785	Chr6B	11592859	11593605	+	11593232	1.0	1.0	collinear
gene:TraesCS6B03G0043900	Chr6B	14087824	14088411	+	14088117	Chr6B	11600271	11600858	+	11600564	1.0	1.0	collinear
gene:TraesCS6B03G0044100	Chr6B	14100394	14104705	+	14102549	Chr6B	11612841	11617152	+	11614996	1.0	1.0	collinear
gene:TraesCS6B03G0044800	Chr6B	14227624	14228130	-	14227877	Chr6B	11740071	11740577	-	11740324	1.0	1.0	collinear
gene:TraesCS6B03G0045200	Chr6B	14235082	14235843	-	14235462	Chr6B	11747529	11748290	-	11747909	1.0	1.0	collinear
gene:TraesCS6B03G0045700	Chr6B	14279914	14281020	+	14280467	Chr6B	11792361	11793467	+	11792914	1.0	1.0	collinear
gene:TraesCS6B03G0045800	Chr6B	14281708	14282817	+	14282262	Chr6B	11794155	11795264	+	11794709	1.0	1.0	collinear
gene:TraesCS6B03G0046200	Chr6B	14475295	14475742	-	14475518	Chr6B	11988263	11988710	-	11988486	1.0	1.0	collinear
gene:TraesCS6B03G0046400	Chr6B	14531892	14532704	-	14532298	Chr6B	12044935	12045747	-	12045341	1.0	1.0	collinear
gene:TraesCS6B03G0046600	Chr6B	14601611	14605189	-	14603400	Chr6B	12115521	12119099	-	12117310	1.0	1.0	collinear
gene:TraesCS6B03G0047400	Chr6B	15489540	15489905	-	15489722	Chr6B	12591134	12591499	-	12591316	1.0	1.0	collinear
gene:TraesCS6B03G0047500	Chr6B	15491231	15498059	-	15494645	Chr6B	12592825	12599653	-	12596239	1.0	1.0	collinear
gene:TraesCS6B03G0047600	Chr6B	15529834	15532751	-	15531292	Chr6B	12631429	12634346	-	12632887	1.0	1.0	collinear
gene:TraesCS6B03G0047700	Chr6B	15539564	15541528	+	15540546	Chr6B	12641159	12643123	+	12642141	1.0	1.0	collinear
gene:TraesCS6B03G0047900	Chr6B	15544116	15545611	+	15544863	Chr6B	12645711	12647206	+	12646458	1.0	1.0	collinear
gene:TraesCS6B03G0048000	Chr6B	15551712	15555093	+	15553402	Chr6B	12653307	12656688	+	12654997	1.0	1.0	collinear
gene:TraesCS6B03G0048100	Chr6B	15557607	15561532	+	15559569	Chr6B	12659391	12663320	+	12661355	1.0	1.0	collinear
gene:TraesCS6B03G0048200	Chr6B	15564426	15571930	+	15568178	Chr6B	12666214	12673718	+	12669966	1.0	1.0	collinear
gene:TraesCS6B03G0048300	Chr6B	15574436	15574798	-	15574617	Chr6B	12676224	12676586	-	12676405	1.0	1.0	collinear
gene:TraesCS6B03G0048500	Chr6B	15628039	15628491	+	15628265	Chr6B	12731162	12731614	+	12731388	1.0	1.0	collinear
gene:TraesCS6B03G0049000	Chr6B	15923841	15926765	+	15925303	Chr6B	12886162	12889086	+	12887624	1.0	1.0	collinear
gene:TraesCS6B03G0049100	Chr6B	15925509	15926204	+	15925856	Chr6B	12887830	12888525	+	12888177	1.0	1.0	collinear
gene:TraesCS6B03G0049400	Chr6B	15990330	15996888	+	15993609	Chr6B	12953761	12960319	+	12957040	1.0	1.0	collinear
gene:TraesCS6B03G0049500	Chr6B	15997581	16002182	-	15999881	Chr6B	12961012	12965613	-	12963312	1.0	1.0	collinear
gene:TraesCS6B03G0049700	Chr6B	16476231	16477370	-	16476800	Chr6B	13440297	13441436	-	13440866	1.0	1.0	collinear
gene:TraesCS6B03G0049800	Chr6B	16685837	16689313	-	16687575	Chr6B	13651539	13655015	-	13653277	1.0	1.0	collinear
gene:TraesCS6B03G0049900	Chr6B	16737151	16739063	-	16738107	Chr6B	13703314	13705226	-	13704270	1.0	1.0	collinear
gene:TraesCS6B03G0050000	Chr6B	16841462	16844532	+	16842997	Chr6B	13810188	13813258	+	13811723	1.0	0.999	collinear
gene:TraesCS6B03G0050100	Chr6B	16848009	16850210	-	16849109	Chr6B	13816735	13818936	-	13817835	1.0	1.0	collinear
gene:TraesCS6B03G0050800	Chr6B	16959158	16962952	-	16961055	Chr6B	13930319	13934113	-	13932216	1.0	1.0	collinear
gene:TraesCS6B03G0051000	Chr6B	16978023	16980204	-	16979113	Chr6B	13949481	13951662	-	13950571	1.0	1.0	collinear
gene:TraesCS6B03G0051100	Chr6B	16988444	16989999	+	16989221	Chr6B	13959902	13961457	+	13960679	1.0	1.0	collinear
gene:TraesCS6B03G0051200	Chr6B	16998036	16999306	-	16998671	Chr6B	13969875	13971145	-	13970510	1.0	1.0	collinear
gene:TraesCS6B03G0051400	Chr6B	17002091	17003860	-	17002975	Chr6B	13973930	13975699	-	13974814	1.0	1.0	collinear
gene:TraesCS6B03G0051600	Chr6B	17119363	17121035	-	17120199	Chr6B	14093434	14095106	-	14094270	1.0	1.0	collinear
gene:TraesCS6B03G0051700	Chr6B	17151794	17153507	+	17152650	Chr6B	14126103	14127816	+	14126959	1.0	1.0	collinear
gene:TraesCS6B03G0051800	Chr6B	17189455	17190896	+	17190175	Chr6B	14164757	14166198	+	14165477	1.0	1.0	collinear
gene:TraesCS6B03G0052000	Chr6B	17273509	17275098	-	17274303	Chr6B	14250483	14252072	-	14251277	1.0	1.0	collinear
gene:TraesCS6B03G0052200	Chr6B	17316306	17322278	+	17319292	Chr6B	14294080	14300052	+	14297066	1.0	1.0	collinear
gene:TraesCS6B03G0052300	Chr6B	17324936	17329772	+	17327354	Chr6B	14303201	14308037	+	14305619	1.0	1.0	collinear
gene:TraesCS6B03G0052500	Chr6B	17332621	17333787	+	17333204	Chr6B	14311122	14312288	+	14311705	1.0	1.0	collinear
gene:TraesCS6B03G0052700	Chr6B	17344959	17346496	+	17345727	Chr6B	14323460	14324997	+	14324228	1.0	1.0	collinear
gene:TraesCS6B03G0052900	Chr6B	17351890	17353378	+	17352634	Chr6B	14330391	14331879	+	14331135	1.0	1.0	collinear
gene:TraesCS6B03G0053000	Chr6B	17354873	17356299	+	17355586	Chr6B	14333374	14334800	+	14334087	1.0	1.0	collinear
gene:TraesCS6B03G0053100	Chr6B	17361952	17363378	+	17362665	Chr6B	14340453	14341879	+	14341166	1.0	1.0	collinear
