gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity	segment
gene:TraesCS3B03G0062200	Chr3B	17068676	17069813	-	17069244	Chr3B	11943060	11944197	-	11943628	1.0	1.0	collinear
gene:TraesCS3B03G0062500	Chr3B	17152120	17160125	-	17156122	Chr3B	12026504	12034509	-	12030506	1.0	1.0	collinear
gene:TraesCS3B03G0063100	Chr3B	17216773	17218407	-	17217590	Chr3B	12086550	12088184	-	12087367	1.0	0.993	collinear
gene:TraesCS3B03G0063200	Chr3B	17230424	17233961	-	17232192	Chr3B	12100374	12104292	-	12102333	1.0	0.999	collinear
gene:TraesCS3B03G0063300	Chr3B	17237828	17239182	-	17238505	Chr3B	12108159	12109513	-	12108836	1.0	1.0	collinear
gene:TraesCS3B03G0063400	Chr3B	17250518	17252886	+	17251702	Chr3B	12120847	12123216	+	12122031	1.0	1.0	collinear
gene:TraesCS3B03G0063700	Chr3B	17487044	17487576	+	17487310	Chr3B	12142281	12142813	+	12142547	1.0	1.0	collinear
gene:TraesCS3B03G0063800	Chr3B	17493655	17495049	+	17494352	Chr3B	12148892	12150286	+	12149589	1.0	1.0	collinear
gene:TraesCS3B03G0064000	Chr3B	17525110	17526615	-	17525862	Chr3B	12180347	12181852	-	12181099	1.0	1.0	collinear
gene:TraesCS3B03G0064400	Chr3B	17646958	17649498	-	17648228	Chr3B	12302917	12305457	-	12304187	1.0	1.0	collinear
gene:TraesCS3B03G0064500	Chr3B	17653463	17653684	+	17653573	Chr3B	12309422	12309643	+	12309532	1.0	1.0	collinear
gene:TraesCS3B03G0064600	Chr3B	17661266	17665293	+	17663279	Chr3B	12317225	12321252	+	12319238	1.0	1.0	collinear
gene:TraesCS3B03G0064900	Chr3B	17743154	17744549	-	17743851	Chr3B	12399968	12401363	-	12400665	1.0	1.0	collinear
gene:TraesCS3B03G0065000	Chr3B	17747202	17752045	+	17749623	Chr3B	12404016	12408859	+	12406437	1.0	1.0	collinear
gene:TraesCS3B03G0065200	Chr3B	17814510	17818105	+	17816307	Chr3B	12472486	12476081	+	12474283	1.0	1.0	collinear
gene:TraesCS3B03G0065800	Chr3B	18174755	18178387	-	18176571	Chr3B	12839465	12843097	-	12841281	1.0	1.0	collinear
gene:TraesCS3B03G0066500	Chr3B	18385347	18385720	+	18385533	Chr3B	13052929	13053302	+	13053115	1.0	1.0	collinear
gene:TraesCS3B03G0067100	Chr3B	18743379	18744026	+	18743702	Chr3B	13415870	13416517	+	13416193	1.0	1.0	collinear
gene:TraesCS3B03G0067200	Chr3B	18751983	18752520	+	18752251	Chr3B	13424474	13425011	+	13424742	1.0	1.0	collinear
gene:TraesCS3B03G0067400	Chr3B	18817045	18822850	+	18819947	Chr3B	13489719	13495524	+	13492621	1.0	1.0	collinear
gene:TraesCS3B03G0067600	Chr3B	18838001	18838870	+	18838435	Chr3B	13510569	13511438	+	13511003	1.0	1.0	collinear
gene:TraesCS3B03G0067700	Chr3B	18838892	18839194	+	18839043	Chr3B	13511460	13511762	+	13511611	1.0	1.0	collinear
gene:TraesCS3B03G0068400	Chr3B	19055504	19057719	+	19056611	Chr3B	13731936	13734151	+	13733043	1.0	1.0	collinear
gene:TraesCS3B03G0068500	Chr3B	19068532	19072888	+	19070710	Chr3B	13744964	13749320	+	13747142	1.0	1.0	collinear
gene:TraesCS3B03G0069100	Chr3B	19137455	19140843	+	19139149	Chr3B	13814087	13817475	+	13815781	1.0	1.0	collinear
gene:TraesCS3B03G0069200	Chr3B	19143332	19144512	-	19143922	Chr3B	13819964	13821144	-	13820554	1.0	1.0	collinear
gene:TraesCS3B03G0069400	Chr3B	19148461	19149069	-	19148765	Chr3B	13825093	13825701	-	13825397	1.0	1.0	collinear
gene:TraesCS3B03G0069700	Chr3B	19226409	19228329	-	19227369	Chr3B	13903747	13905667	-	13904707	1.0	1.0	collinear
gene:TraesCS3B03G0069900	Chr3B	19242076	19243046	+	19242561	Chr3B	13920028	13920998	+	13920513	1.0	1.0	collinear
gene:TraesCS3B03G0070400	Chr3B	19282977	19286330	-	19284653	Chr3B	13961374	13964727	-	13963050	1.0	1.0	collinear
gene:TraesCS3B03G0070300	Chr3B	19282173	19289214	+	19285693	Chr3B	13960570	13967611	+	13964090	1.0	1.0	collinear
gene:TraesCS3B03G0070600	Chr3B	19313953	19315273	-	19314613	Chr3B	13992978	13994298	-	13993638	1.0	1.0	collinear
gene:TraesCS3B03G0070800	Chr3B	19342286	19343726	-	19343006	Chr3B	14022297	14023737	-	14023017	1.0	1.0	collinear
gene:TraesCS3B03G0071000	Chr3B	19384383	19385697	-	19385040	Chr3B	14064574	14065888	-	14065231	1.0	1.0	collinear
gene:TraesCS3B03G0071300	Chr3B	19430787	19432165	-	19431476	Chr3B	14111279	14112657	-	14111968	1.0	1.0	collinear
gene:TraesCS3B03G0071600	Chr3B	19481029	19483201	-	19482115	Chr3B	14162064	14164236	-	14163150	1.0	1.0	collinear
gene:TraesCS3B03G0071700	Chr3B	19520499	19523940	-	19522219	Chr3B	14201533	14204974	-	14203253	1.0	1.0	collinear
gene:TraesCS3B03G0071900	Chr3B	19541070	19542452	-	19541761	Chr3B	14222281	14223663	-	14222972	1.0	1.0	collinear
gene:TraesCS3B03G0072400	Chr3B	19648187	19649355	+	19648771	Chr3B	14327973	14329141	+	14328557	1.0	0.994	collinear
gene:TraesCS3B03G0072500	Chr3B	19649420	19651027	+	19650223	Chr3B	14329207	14330814	+	14330010	1.0	0.998	collinear
gene:TraesCS3B03G0072800	Chr3B	19665266	19666456	-	19665861	Chr3B	14345363	14346553	-	14345958	1.0	1.0	collinear
gene:TraesCS3B03G0072900	Chr3B	19687842	19690473	-	19689157	Chr3B	14367939	14370570	-	14369254	1.0	1.0	collinear
gene:TraesCS3B03G0073000	Chr3B	19700179	19701107	-	19700643	Chr3B	14380277	14381205	-	14380741	1.0	1.0	collinear
gene:TraesCS3B03G0073500	Chr3B	19782341	19784490	+	19783415	Chr3B	14463207	14465356	+	14464281	1.0	1.0	collinear
gene:TraesCS3B03G0073800	Chr3B	20045694	20048185	-	20046939	Chr3B	14524035	14526526	-	14525280	1.0	1.0	collinear
gene:TraesCS3B03G0074100	Chr3B	20068534	20070088	+	20069311	Chr3B	14547111	14548665	+	14547888	1.0	1.0	collinear
gene:TraesCS3B03G0074200	Chr3B	20223862	20225255	-	20224558	Chr3B	14702451	14703844	-	14703147	1.0	1.0	collinear
gene:TraesCS3B03G0074600	Chr3B	20483628	20484230	+	20483929	Chr3B	14963926	14964528	+	14964227	1.0	1.0	collinear
gene:TraesCS3B03G0074800	Chr3B	20502731	20505924	+	20504327	Chr3B	14983253	14986446	+	14984849	1.0	1.0	collinear
gene:TraesCS3B03G0075200	Chr3B	20595526	20596528	+	20596027	Chr3B	15076446	15077448	+	15076947	1.0	1.0	collinear
gene:TraesCS3B03G0075700	Chr3B	20658901	20659776	-	20659338	Chr3B	15140715	15141590	-	15141152	1.0	1.0	collinear
gene:TraesCS3B03G0075600	Chr3B	20657356	20668905	+	20663130	Chr3B	15139170	15151072	+	15145121	1.0	1.0	collinear
gene:TraesCS3B03G0076000	Chr3B	20683949	20684936	-	20684442	Chr3B	15166116	15167103	-	15166609	1.0	1.0	collinear
gene:TraesCS3B03G0076400	Chr3B	21371734	21372855	-	21372294	Chr3B	15864214	15865335	-	15864774	1.0	1.0	collinear
gene:TraesCS3B03G0076600	Chr3B	21574147	21575780	+	21574963	Chr3B	16035816	16037449	+	16036632	1.0	1.0	collinear
gene:TraesCS3B03G0076700	Chr3B	21576881	21579180	-	21578030	Chr3B	16038550	16040849	-	16039699	1.0	1.0	collinear
gene:TraesCS3B03G0076800	Chr3B	21587475	21588938	+	21588206	Chr3B	16049143	16050606	+	16049874	1.0	1.0	collinear
gene:TraesCS3B03G0077000	Chr3B	21594367	21595350	+	21594858	Chr3B	16056140	16057123	+	16056631	1.0	1.0	collinear
gene:TraesCS3B03G0077100	Chr3B	21615959	21617413	-	21616686	Chr3B	16078276	16079730	-	16079003	1.0	1.0	collinear
gene:TraesCS3B03G0077200	Chr3B	21615965	21617431	+	21616698	Chr3B	16078282	16079748	+	16079015	1.0	1.0	collinear
gene:TraesCS3B03G0077700	Chr3B	21660292	21660555	-	21660423	Chr3B	16123174	16123437	-	16123305	1.0	1.0	collinear
gene:TraesCS3B03G0077800	Chr3B	21666255	21668067	+	21667161	Chr3B	16129137	16130949	+	16130043	1.0	1.0	collinear
gene:TraesCS3B03G0077900	Chr3B	21670247	21674547	-	21672397	Chr3B	16133129	16137429	-	16135279	1.0	1.0	collinear
gene:TraesCS3B03G0078200	Chr3B	21716575	21716863	-	21716719	Chr3B	16180088	16180376	-	16180232	1.0	1.0	collinear
gene:TraesCS3B03G0078400	Chr3B	21738271	21738534	-	21738402	Chr3B	16202219	16202482	-	16202350	1.0	1.0	collinear
gene:TraesCS3B03G0078600	Chr3B	21748612	21751193	+	21749902	Chr3B	16212873	16215454	+	16214163	1.0	1.0	collinear
gene:TraesCS3B03G0079300	Chr3B	21868094	21869432	+	21868763	Chr3B	16333353	16334691	+	16334022	1.0	1.0	collinear
gene:TraesCS3B03G0079500	Chr3B	21938224	21939407	+	21938815	Chr3B	16403809	16404992	+	16404400	1.0	1.0	collinear
gene:TraesCS3B03G0079600	Chr3B	21974083	21979245	+	21976664	Chr3B	16439668	16444830	+	16442249	1.0	1.0	collinear
gene:TraesCS3B03G0079700	Chr3B	21983991	21990197	+	21987094	Chr3B	16449576	16455782	+	16452679	1.0	1.0	collinear
gene:TraesCS3B03G0079800	Chr3B	21992040	21997619	-	21994829	Chr3B	16457625	16463204	-	16460414	1.0	1.0	collinear
gene:TraesCS3B03G0080200	Chr3B	22225617	22227303	+	22226460	Chr3B	16692513	16694199	+	16693356	1.0	1.0	collinear
