gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity	segment
gene:TraesCS6B03G0051800	Chr6B	17189455	17190896	+	17190175	Chr6B	12470267	12471710	+	12470988	1.0	0.975	collinear
gene:TraesCS6B03G0052000	Chr6B	17273509	17275098	-	17274303	Chr6B	12482680	12484176	-	12483428	0.937	0.921	collinear
gene:TraesCS6B03G0052200	Chr6B	17316306	17322278	+	17319292	Chr6B	12508357	12514314	+	12511335	0.989	0.978	collinear
gene:TraesCS6B03G0052300	Chr6B	17324936	17329772	+	17327354	Chr6B	12517029	12521819	+	12519424	0.985	0.982	collinear
gene:TraesCS6B03G0052500	Chr6B	17332621	17333787	+	17333204	Chr6B	12524727	12525893	+	12525310	1.0	1.0	collinear
gene:TraesCS6B03G0052700	Chr6B	17344959	17346496	+	17345727	Chr6B	12528636	12530173	+	12529404	1.0	0.994	collinear
gene:TraesCS6B03G0052900	Chr6B	17351890	17353378	+	17352634	Chr6B	12544684	12546181	+	12545432	1.0	0.987	collinear
gene:TraesCS6B03G0053000	Chr6B	17354873	17356299	+	17355586	Chr6B	12549653	12551079	+	12550366	1.0	0.991	collinear
gene:TraesCS6B03G0053100	Chr6B	17361952	17363378	+	17362665	Chr6B	12556788	12558214	+	12557501	1.0	0.991	collinear
gene:TraesCS6B03G0053200	Chr6B	17420210	17420749	-	17420479	Chr6B	12632064	12632603	-	12632333	1.0	0.974	collinear
gene:TraesCS6B03G0053500	Chr6B	17474757	17476173	-	17475465	Chr6B	12677996	12679361	-	12678678	0.964	0.956	collinear
gene:TraesCS6B03G0053600	Chr6B	17477571	17477953	-	17477762	Chr6B	12680749	12681131	-	12680940	1.0	0.987	collinear
gene:TraesCS6B03G0053700	Chr6B	17482169	17482761	-	17482465	Chr6B	12685292	12685890	-	12685591	1.0	0.987	collinear
gene:TraesCS6B03G0053900	Chr6B	17542927	17548034	-	17545480	Chr6B	12807112	12812213	-	12809662	0.969	0.967	collinear
gene:TraesCS6B03G0054200	Chr6B	17570064	17570525	-	17570294	Chr6B	12840579	12841040	-	12840809	1.0	1.0	collinear
gene:TraesCS6B03G0054700	Chr6B	17642075	17642536	-	17642305	Chr6B	13224644	13225105	-	13224874	1.0	0.997	collinear
gene:TraesCS6B03G0054800	Chr6B	17642646	17643236	-	17642941	Chr6B	13225215	13225835	-	13225525	1.0	0.945	collinear
gene:TraesCS6B03G0054900	Chr6B	17647600	17649827	-	17648713	Chr6B	13229661	13231888	-	13230774	1.0	0.996	collinear
gene:TraesCS6B03G0055700	Chr6B	17883132	17883398	-	17883265	Chr6B	13691627	13691893	-	13691760	1.0	1.0	collinear
gene:TraesCS6B03G0055800	Chr6B	17894796	17895062	+	17894929	Chr6B	13703409	13703675	+	13703542	1.0	1.0	collinear
gene:TraesCS6B03G0055900	Chr6B	18118663	18120067	+	18119365	Chr6B	13986396	13987800	+	13987098	1.0	0.997	collinear
gene:TraesCS6B03G0056000	Chr6B	18123160	18128009	-	18125584	Chr6B	13991310	13995922	-	13993616	0.943	0.941	collinear
gene:TraesCS6B03G0056200	Chr6B	18140661	18146770	+	18143715	Chr6B	14008056	14014078	+	14011067	0.975	0.963	collinear
gene:TraesCS6B03G0056800	Chr6B	18230819	18231280	-	18231049	Chr6B	14864363	14864824	-	14864593	1.0	0.997	collinear
gene:TraesCS6B03G0057000	Chr6B	18245649	18247177	-	18246413	Chr6B	14893068	14894578	-	14893823	0.988	0.981	collinear
gene:TraesCS6B03G0057100	Chr6B	18258902	18261863	-	18260382	Chr6B	14909645	14912531	-	14911088	0.962	0.956	collinear
gene:TraesCS6B03G0057400	Chr6B	18286152	18289433	-	18287792	Chr6B	15141191	15144473	-	15142832	1.0	0.992	collinear
gene:TraesCS6B03G0057800	Chr6B	18391461	18392135	-	18391798	Chr6B	15229286	15229960	-	15229623	1.0	0.997	collinear
gene:TraesCS6B03G0058300	Chr6B	18406857	18408844	-	18407850	Chr6B	15243308	15245295	-	15244301	1.0	0.998	collinear
gene:TraesCS6B03G0058400	Chr6B	18722780	18723913	-	18723346	Chr6B	15550564	15551697	-	15551130	1.0	0.999	collinear
gene:TraesCS6B03G0058600	Chr6B	18751634	18752794	-	18752214	Chr6B	15578990	15580150	-	15579570	1.0	0.993	collinear
gene:TraesCS6B03G0058700	Chr6B	18758565	18759719	-	18759142	Chr6B	15584279	15585433	-	15584856	1.0	0.991	collinear
gene:TraesCS6B03G0059200	Chr6B	18789158	18796933	-	18793045	Chr6B	15614839	15622574	-	15618706	0.99	0.984	collinear
gene:TraesCS6B03G0059300	Chr6B	18798866	18802124	-	18800495	Chr6B	15624379	15627582	-	15625980	0.968	0.949	collinear
gene:TraesCS6B03G0059800	Chr6B	18921169	18921738	-	18921453	Chr6B	15681235	15681804	-	15681519	1.0	0.957	collinear
gene:TraesCS6B03G0059900	Chr6B	18925907	18926449	-	18926178	Chr6B	15686531	15687073	-	15686802	1.0	0.966	collinear
gene:TraesCS6B03G0060200	Chr6B	18950001	18950570	-	18950285	Chr6B	15691267	15691836	-	15691551	1.0	0.989	collinear
gene:TraesCS6B03G0060300	Chr6B	18951652	18955977	-	18953814	Chr6B	15692916	15697212	-	15695064	0.999	0.989	collinear
gene:TraesCS6B03G0060400	Chr6B	18959381	18964102	+	18961741	Chr6B	15700579	15705288	+	15702933	0.986	0.97	collinear
gene:TraesCS6B03G0060500	Chr6B	19259304	19278233	+	19268768	Chr6B	15955192	15974290	+	15964741	1.0	1.0	collinear
gene:TraesCS6B03G0060600	Chr6B	19269168	19269908	+	19269538	Chr6B	15965102	15965842	+	15965472	1.0	1.0	collinear
gene:TraesCS6B03G0060800	Chr6B	19286287	19287822	+	19287054	Chr6B	15982342	15983877	+	15983109	1.0	1.0	collinear
gene:TraesCS6B03G0061100	Chr6B	19342776	19343237	+	19343006	Chr6B	16038839	16039300	+	16039069	1.0	1.0	collinear
gene:TraesCS6B03G0061200	Chr6B	19360463	19361437	+	19360950	Chr6B	16056528	16057502	+	16057015	1.0	1.0	collinear
gene:TraesCS6B03G0061500	Chr6B	19449611	19450915	+	19450263	Chr6B	16144918	16146222	+	16145570	1.0	1.0	collinear
gene:TraesCS6B03G0061900	Chr6B	19453760	19455056	+	19454408	Chr6B	16149074	16150372	+	16149723	1.0	0.997	collinear
gene:TraesCS6B03G0062000	Chr6B	19461239	19464989	+	19463114	Chr6B	16156522	16160271	+	16158396	0.998	0.996	collinear
gene:TraesCS6B03G0062600	Chr6B	19566807	19567490	-	19567148	Chr6B	16262511	16263194	-	16262852	1.0	0.994	collinear
gene:TraesCS6B03G0062900	Chr6B	19701508	19702074	+	19701791	Chr6B	16336603	16337169	+	16336886	1.0	0.938	collinear
gene:TraesCS6B03G0063300	Chr6B	19984085	19984573	+	19984329	Chr6B	16374259	16374747	+	16374503	1.0	0.991	collinear
gene:TraesCS6B03G0063400	Chr6B	20009684	20010319	+	20010001	Chr6B	16391051	16391686	+	16391368	1.0	0.993	collinear
gene:TraesCS6B03G0063600	Chr6B	20050119	20050455	-	20050287	Chr6B	16440373	16440709	-	16440541	1.0	0.997	collinear
gene:TraesCS6B03G0064100	Chr6B	20104089	20104859	-	20104474	Chr6B	16505846	16506616	-	16506231	1.0	0.992	collinear
gene:TraesCS6B03G0064400	Chr6B	20239279	20244945	-	20242112	Chr6B	16640839	16646882	-	16643860	1.0	0.997	collinear
gene:TraesCS6B03G0064500	Chr6B	20389866	20392134	+	20391000	Chr6B	16787064	16789331	+	16788197	1.0	0.998	collinear
gene:TraesCS6B03G0064700	Chr6B	20408534	20418327	+	20413430	Chr6B	16804814	16814556	+	16809685	0.999	0.998	collinear
gene:TraesCS6B03G0064800	Chr6B	20427149	20429657	+	20428403	Chr6B	16920015	16922541	+	16921278	1.0	0.998	collinear
gene:TraesCS6B03G0065000	Chr6B	20430039	20433975	-	20432007	Chr6B	16922923	16926856	-	16924889	0.999	0.992	collinear
gene:TraesCS6B03G0065100	Chr6B	20512314	20513471	-	20512892	Chr6B	16936789	16937946	-	16937367	1.0	0.987	collinear
gene:TraesCS6B03G0065400	Chr6B	20546501	20547743	+	20547122	Chr6B	17092519	17093761	+	17093140	1.0	0.972	collinear
gene:TraesCS6B03G0065700	Chr6B	20715922	20716830	-	20716376	Chr6B	17215486	17216394	-	17215940	1.0	0.953	collinear
gene:TraesCS6B03G0066800	Chr6B	20970292	20971927	+	20971109	Chr6B	17285772	17286923	-	17286347	1.0	0.945	collinear
gene:TraesCS6B03G0067900	Chr6B	21153256	21153654	-	21153455	Chr6B	17397576	17397974	-	17397775	1.0	0.994	collinear
gene:TraesCS6B03G0068100	Chr6B	21163414	21165123	-	21164268	Chr6B	17407500	17409209	-	17408354	1.0	0.992	collinear
gene:TraesCS6B03G0068200	Chr6B	21179445	21184616	+	21182030	Chr6B	17423547	17428721	+	17426134	1.0	0.993	collinear
gene:TraesCS6B03G0068400	Chr6B	21238179	21244392	+	21241285	Chr6B	17498602	17504846	+	17501724	1.0	0.996	collinear
gene:TraesCS6B03G0068600	Chr6B	21256700	21256930	+	21256815	Chr6B	17517197	17517427	+	17517312	1.0	1.0	collinear
gene:TraesCS6B03G0069000	Chr6B	21278007	21281519	+	21279763	Chr6B	17538274	17541485	+	17539879	0.991	0.951	collinear
gene:TraesCS6B03G0069200	Chr6B	21312367	21314110	-	21313238	Chr6B	17350144	17351891	-	17351017	1.0	0.96	collinear
gene:TraesCS6B03G0070000	Chr6B	21466796	21467449	-	21467122	Chr6B	17660622	17661248	-	17660935	0.958	0.946	collinear
gene:TraesCS6B03G0071000	Chr6B	21604832	21608131	+	21606481	Chr6B	17760749	17764047	+	17762398	1.0	0.993	collinear
gene:TraesCS6B03G0071500	Chr6B	21656907	21660426	-	21658666	Chr6B	17813107	17816588	-	17814847	0.981	0.929	collinear
gene:TraesCS6B03G0071700	Chr6B	21667195	21670449	-	21668822	Chr6B	17827064	17830318	-	17828691	1.0	0.995	collinear
gene:TraesCS6B03G0071900	Chr6B	21740810	21745413	-	21743111	Chr6B	17899771	17904368	-	17902069	0.999	0.994	collinear
gene:TraesCS6B03G0072100	Chr6B	21751421	21751849	-	21751635	Chr6B	17910377	17910804	-	17910590	0.997	0.986	collinear
