gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity	segment
gene:TraesCS6A03G0015600	Chr6A	4015558	4016051	+	4015804	Chr6A	12326021	12326514	-	12326267	1.0	0.991	rearrangement:Chr6A_block2
gene:TraesCS6A03G0015800	Chr6A	4066078	4066922	+	4066500	Chr6A	12263796	12264643	-	12264219	1.0	0.991	rearrangement:Chr6A_block2
gene:TraesCS6A03G0016600	Chr6A	4307131	4307625	+	4307378	Chr6A	12041034	12041528	-	12041281	1.0	0.983	rearrangement:Chr6A_block2
gene:TraesCS6A03G0017000	Chr6A	4373883	4374647	-	4374265	Chr6A	11974542	11975306	+	11974924	1.0	0.996	rearrangement:Chr6A_block2
gene:TraesCS6A03G0017500	Chr6A	4465472	4467836	+	4466654	Chr6A	11888099	11890478	-	11889288	1.0	0.994	rearrangement:Chr6A_block2
gene:TraesCS6A03G0017600	Chr6A	4467915	4470370	+	4469142	Chr6A	11885566	11888020	-	11886793	1.0	0.978	rearrangement:Chr6A_block2
gene:TraesCS6A03G0017800	Chr6A	4482773	4484432	+	4483602	Chr6A	11875902	11877459	-	11876680	0.933	0.917	rearrangement:Chr6A_block2
gene:TraesCS6A03G0018100	Chr6A	4566908	4568998	-	4567953	Chr6A	11785840	11787940	+	11786890	0.997	0.988	rearrangement:Chr6A_block2
gene:TraesCS6A03G0018400	Chr6A	4646078	4648289	-	4647183	Chr6A	11355214	11357527	+	11356370	0.996	0.96	rearrangement:Chr6A_block2
gene:TraesCS6A03G0018600	Chr6A	4650144	4650962	-	4650553	Chr6A	11352509	11353333	+	11352921	0.984	0.933	rearrangement:Chr6A_block2
gene:TraesCS6A03G0018800	Chr6A	4707838	4709462	+	4708650	Chr6A	11328167	11329793	-	11328980	1.0	0.983	rearrangement:Chr6A_block2
gene:TraesCS6A03G0019500	Chr6A	4996845	4997894	+	4997369	Chr6A	11220259	11221290	+	11220774	0.982	0.959	rearrangement:Chr6A_block2
gene:TraesCS6A03G0020500	Chr6A	5805544	5807529	+	5806536	Chr6A	10553479	10555464	-	10554471	1.0	0.981	rearrangement:Chr6A_block2
gene:TraesCS6A03G0022200	Chr6A	6352582	6353978	-	6353280	Chr6A	11150660	11152074	+	11151367	0.979	0.968	rearrangement:Chr6A_block2
gene:TraesCS6A03G0023100	Chr6A	6509916	6510644	+	6510280	Chr6A	10481118	10481846	-	10481482	1.0	0.984	rearrangement:Chr6A_block2
gene:TraesCS6A03G0023200	Chr6A	6524784	6526124	-	6525454	Chr6A	10474196	10475536	+	10474866	1.0	0.982	rearrangement:Chr6A_block2
gene:TraesCS6A03G0023700	Chr6A	6596976	6599759	-	6598367	Chr6A	10439186	10442260	+	10440723	0.997	0.985	rearrangement:Chr6A_block2
gene:TraesCS6A03G0048900	Chr6A	12136731	12137926	+	12137328	Chr6A	5756679	5757873	-	5757276	0.999	0.966	rearrangement:Chr6A_block1
gene:TraesCS6A03G0049100	Chr6A	12493877	12494758	+	12494317	Chr6A	5468821	5469702	-	5469261	1.0	0.981	rearrangement:Chr6A_block1
gene:TraesCS6A03G0050600	Chr6A	12837260	12838301	-	12837780	Chr6A	5174227	5175251	+	5174739	0.984	0.937	rearrangement:Chr6A_block1
gene:TraesCS6A03G0050900	Chr6A	12958683	12962150	-	12960416	Chr6A	4884158	4887534	+	4885846	0.999	0.975	rearrangement:Chr6A_block1
gene:TraesCS6A03G0051000	Chr6A	12972559	12975757	-	12974158	Chr6A	4851759	4854952	+	4853355	1.0	0.98	rearrangement:Chr6A_block1
gene:TraesCS6A03G0051100	Chr6A	12991754	12995043	-	12993398	Chr6A	4840982	4844245	+	4842613	0.993	0.933	rearrangement:Chr6A_block1
gene:TraesCS6A03G0051900	Chr6A	13191572	13192475	-	13192023	Chr6A	4740538	4741443	+	4740990	0.983	0.947	rearrangement:Chr6A_block1
gene:TraesCS6A03G0052000	Chr6A	13240709	13241887	-	13241298	Chr6A	4663144	4664322	+	4663733	1.0	0.985	rearrangement:Chr6A_block1
gene:TraesCS6A03G0052200	Chr6A	13283523	13286022	-	13284772	Chr6A	4618217	4620716	+	4619466	1.0	0.987	rearrangement:Chr6A_block1
gene:TraesCS6A03G0052500	Chr6A	13363237	13365679	+	13364458	Chr6A	4538488	4540940	-	4539714	1.0	0.995	rearrangement:Chr6A_block1
gene:TraesCS6A03G0052800	Chr6A	13452977	13456276	+	13454626	Chr6A	4472282	4475502	-	4473892	0.974	0.935	rearrangement:Chr6A_block1
gene:TraesCS6A03G0053100	Chr6A	13514651	13516894	-	13515772	Chr6A	4453749	4456003	+	4454876	0.993	0.96	rearrangement:Chr6A_block1
gene:TraesCS6A03G0053200	Chr6A	13528644	13530113	+	13529378	Chr6A	4439306	4440775	-	4440040	1.0	0.987	rearrangement:Chr6A_block1
gene:TraesCS6A03G0053800	Chr6A	13679229	13683414	+	13681321	Chr6A	4258125	4262377	-	4260251	1.0	0.968	rearrangement:Chr6A_block1
gene:TraesCS6A03G0053900	Chr6A	13684327	13686423	-	13685375	Chr6A	4255152	4257388	+	4256270	1.0	0.97	rearrangement:Chr6A_block1
gene:TraesCS6A03G0054100	Chr6A	13708034	13709236	+	13708635	Chr6A	4224355	4225599	-	4224977	1.0	0.946	rearrangement:Chr6A_block1
gene:TraesCS6A03G0054700	Chr6A	13779362	13787511	+	13783436	Chr6A	4185193	4193340	-	4189266	0.997	0.984	rearrangement:Chr6A_block1
gene:TraesCS6A03G0000400	Chr6A	117718	120689	-	119203	Chr6A	457639	460607	-	459123	0.998	0.994	collinear
gene:TraesCS6A03G0000500	Chr6A	120701	122577	-	121639	Chr6A	460619	462494	-	461556	0.999	0.996	collinear
gene:TraesCS6A03G0000900	Chr6A	298705	305357	-	302031	Chr6A	649387	656048	-	652717	1.0	0.994	collinear
gene:TraesCS6A03G0001000	Chr6A	350333	351902	-	351117	Chr6A	699892	701461	-	700676	1.0	0.997	collinear
gene:TraesCS6A03G0001100	Chr6A	1025042	1029912	+	1027477	Chr6A	109806	114942	+	112374	0.999	0.989	collinear
gene:TraesCS6A03G0001200	Chr6A	1092697	1097130	+	1094913	Chr6A	146117	150510	+	148313	0.966	0.949	collinear
gene:TraesCS6A03G0001400	Chr6A	1270594	1272612	-	1271603	Chr6A	963824	965886	+	964855	1.0	0.969	collinear
gene:TraesCS6A03G0001800	Chr6A	1330327	1332348	+	1331337	Chr6A	1371824	1373840	+	1372832	0.997	0.992	collinear
gene:TraesCS6A03G0002000	Chr6A	1392825	1393762	+	1393293	Chr6A	1434111	1435047	+	1434579	1.0	0.993	collinear
gene:TraesCS6A03G0002100	Chr6A	1401147	1405507	-	1403327	Chr6A	1443749	1448172	-	1445960	0.986	0.965	collinear
gene:TraesCS6A03G0002200	Chr6A	1413772	1418469	+	1416120	Chr6A	1484310	1488822	+	1486566	1.0	0.993	collinear
gene:TraesCS6A03G0002300	Chr6A	1427419	1428465	-	1427942	Chr6A	1497314	1498360	-	1497837	1.0	0.993	collinear
gene:TraesCS6A03G0002400	Chr6A	1434457	1434844	+	1434650	Chr6A	1504361	1504748	+	1504554	1.0	1.0	collinear
gene:TraesCS6A03G0002600	Chr6A	1442347	1442844	-	1442595	Chr6A	1512178	1512675	-	1512426	1.0	0.996	collinear
gene:TraesCS6A03G0002700	Chr6A	1444853	1445827	+	1445340	Chr6A	1514664	1515638	+	1515151	0.987	0.959	collinear
gene:TraesCS6A03G0003000	Chr6A	1535307	1542220	+	1538763	Chr6A	1535022	1541927	+	1538474	1.0	0.994	collinear
gene:TraesCS6A03G0003100	Chr6A	1544392	1548820	-	1546606	Chr6A	1547924	1552373	-	1550148	0.999	0.997	collinear
gene:TraesCS6A03G0003300	Chr6A	1558341	1564627	+	1561484	Chr6A	1561654	1567932	+	1564793	0.997	0.979	collinear
gene:TraesCS6A03G0003500	Chr6A	1571628	1573212	-	1572420	Chr6A	1575066	1576650	-	1575858	1.0	0.998	collinear
gene:TraesCS6A03G0003600	Chr6A	1584804	1587503	+	1586153	Chr6A	1587747	1590679	+	1589213	1.0	0.998	collinear
gene:TraesCS6A03G0004000	Chr6A	1668400	1669257	+	1668828	Chr6A	1667114	1668034	+	1667574	1.0	0.921	collinear
gene:TraesCS6A03G0004300	Chr6A	1712278	1718977	+	1715627	Chr6A	1747032	1753619	+	1750325	0.995	0.978	collinear
gene:TraesCS6A03G0004400	Chr6A	1717372	1719718	-	1718545	Chr6A	1752007	1754345	-	1753176	0.978	0.949	collinear
gene:TraesCS6A03G0004500	Chr6A	1720510	1722005	-	1721257	Chr6A	1755166	1756703	-	1755934	1.0	0.991	collinear
gene:TraesCS6A03G0004800	Chr6A	1722453	1727315	-	1724884	Chr6A	1757188	1762105	-	1759646	0.996	0.97	collinear
gene:TraesCS6A03G0004900	Chr6A	1735764	1739970	+	1737867	Chr6A	1789024	1793227	+	1791125	1.0	0.996	collinear
gene:TraesCS6A03G0006500	Chr6A	2049229	2059125	-	2054177	Chr6A	1908903	1918893	-	1913898	1.0	0.981	collinear
gene:TraesCS6A03G0006700	Chr6A	2144282	2144913	+	2144597	Chr6A	1990600	1991164	+	1990882	1.0	0.994	collinear
gene:TraesCS6A03G0007100	Chr6A	2203802	2204371	+	2204086	Chr6A	2027563	2028121	+	2027842	1.0	0.988	collinear
gene:TraesCS6A03G0007500	Chr6A	2212597	2221548	-	2217072	Chr6A	2037445	2046522	-	2041983	1.0	0.994	collinear
gene:TraesCS6A03G0007800	Chr6A	2268384	2269573	+	2268978	Chr6A	2134680	2135872	+	2135276	1.0	0.988	collinear
gene:TraesCS6A03G0007900	Chr6A	2282496	2284138	-	2283317	Chr6A	2149468	2151075	-	2150271	0.976	0.961	collinear
gene:TraesCS6A03G0008200	Chr6A	2360136	2366375	+	2363255	Chr6A	2170136	2171422	+	2170779	0.986	0.982	collinear
gene:TraesCS6A03G0009100	Chr6A	2436943	2441208	+	2439075	Chr6A	2179818	2184724	+	2182271	1.0	0.998	collinear
gene:TraesCS6A03G0009400	Chr6A	2451784	2453964	+	2452874	Chr6A	2195573	2197753	+	2196663	1.0	0.998	collinear
gene:TraesCS6A03G0009500	Chr6A	2472064	2474776	+	2473420	Chr6A	2201906	2204586	+	2203246	0.984	0.977	collinear
gene:TraesCS6A03G0010100	Chr6A	2492564	2499034	+	2495799	Chr6A	2279050	2285525	+	2282287	0.999	0.992	collinear
gene:TraesCS6A03G0010200	Chr6A	2510567	2511779	+	2511173	Chr6A	2297088	2298300	+	2297694	1.0	0.997	collinear
gene:TraesCS6A03G0010300	Chr6A	2522326	2525232	+	2523779	Chr6A	2321490	2324404	+	2322947	0.999	0.99	collinear
gene:TraesCS6A03G0010400	Chr6A	2534695	2537409	+	2536052	Chr6A	2334619	2337322	+	2335970	0.982	0.968	collinear
gene:TraesCS6A03G0010800	Chr6A	2677756	2680999	+	2679377	Chr6A	2599515	2602741	+	2601128	1.0	0.988	collinear
gene:TraesCS6A03G0010900	Chr6A	2692132	2692392	-	2692262	Chr6A	2613782	2614042	-	2613912	1.0	1.0	collinear
gene:TraesCS6A03G0011100	Chr6A	2724971	2727654	-	2726312	Chr6A	2646224	2648718	-	2647471	0.996	0.977	collinear
gene:TraesCS6A03G0011500	Chr6A	2767759	2769038	-	2768398	Chr6A	2706832	2708114	-	2707473	1.0	0.992	collinear
gene:TraesCS6A03G0011700	Chr6A	2780187	2780928	-	2780557	Chr6A	2729370	2730111	-	2729740	1.0	0.992	collinear
gene:TraesCS6A03G0011900	Chr6A	2793785	2794712	-	2794248	Chr6A	2743055	2744004	-	2743529	1.0	0.966	collinear
gene:TraesCS6A03G0012000	Chr6A	2809641	2810003	-	2809822	Chr6A	2755318	2755680	-	2755499	1.0	0.985	collinear
gene:TraesCS6A03G0012100	Chr6A	2811038	2811415	-	2811226	Chr6A	2756714	2757091	-	2756902	1.0	1.0	collinear
gene:TraesCS6A03G0012200	Chr6A	2819892	2823290	-	2821591	Chr6A	3585883	3589266	+	3587574	0.988	0.984	collinear
gene:TraesCS6A03G0012600	Chr6A	2942228	2947777	+	2945002	Chr6A	3449640	3455077	-	3452358	1.0	0.997	collinear
gene:TraesCS6A03G0012800	Chr6A	2952615	2956528	-	2954571	Chr6A	3440900	3444812	+	3442856	1.0	0.997	collinear
gene:TraesCS6A03G0023800	Chr6A	6622241	6625659	-	6623950	Chr6A	10414622	10418048	+	10416335	0.994	0.965	collinear
gene:TraesCS6A03G0023900	Chr6A	6626599	6627983	-	6627291	Chr6A	10412547	10413932	+	10413239	1.0	0.962	collinear
gene:TraesCS6A03G0024000	Chr6A	6629538	6630206	-	6629872	Chr6A	10410341	10411009	+	10410675	1.0	0.971	collinear
gene:TraesCS6A03G0024300	Chr6A	6660567	6667306	+	6663936	Chr6A	10390611	10397299	-	10393955	0.968	0.957	collinear
gene:TraesCS6A03G0024600	Chr6A	6774114	6781537	-	6777825	Chr6A	10289639	10297174	+	10293406	1.0	0.982	collinear
gene:TraesCS6A03G0024900	Chr6A	6804836	6805735	-	6805285	Chr6A	10268788	10269681	+	10269234	1.0	0.98	collinear
gene:TraesCS6A03G0025400	Chr6A	6851548	6858477	-	6855012	Chr6A	10176983	10183060	+	10180021	1.0	0.989	collinear
gene:TraesCS6A03G0025600	Chr6A	6902719	6905185	+	6903952	Chr6A	10143085	10145253	-	10144169	1.0	0.988	collinear
gene:TraesCS6A03G0025800	Chr6A	6905399	6906874	-	6906136	Chr6A	10141149	10142866	+	10142007	1.0	0.984	collinear
gene:TraesCS6A03G0027100	Chr6A	7152663	7153604	-	7153133	Chr6A	10134941	10135883	+	10135412	1.0	0.974	collinear
gene:TraesCS6A03G0027200	Chr6A	7157642	7159485	+	7158563	Chr6A	10129045	10130856	-	10129950	0.975	0.959	collinear
gene:TraesCS6A03G0027300	Chr6A	7168596	7170287	-	7169441	Chr6A	10064871	10066562	+	10065716	1.0	0.988	collinear
gene:TraesCS6A03G0027400	Chr6A	7196854	7200678	+	7198766	Chr6A	10048661	10052489	-	10050575	0.999	0.983	collinear
gene:TraesCS6A03G0028000	Chr6A	7235005	7238338	+	7236671	Chr6A	9822832	9826160	-	9824496	0.998	0.989	collinear
gene:TraesCS6A03G0028200	Chr6A	7482648	7485990	+	7484319	Chr6A	9646429	9649779	-	9648104	0.991	0.955	collinear
gene:TraesCS6A03G0029200	Chr6A	7851077	7857869	+	7854473	Chr6A	9476825	9483504	-	9480164	1.0	0.985	collinear
gene:TraesCS6A03G0029300	Chr6A	7884487	7896338	-	7890412	Chr6A	9448900	9460761	+	9454830	1.0	0.989	collinear
gene:TraesCS6A03G0029900	Chr6A	8006338	8010273	+	8008305	Chr6A	9189765	9193566	-	9191665	0.972	0.94	collinear
gene:TraesCS6A03G0030000	Chr6A	8012421	8019811	+	8016116	Chr6A	9181401	9188778	-	9185089	0.995	0.97	collinear
gene:TraesCS6A03G0030500	Chr6A	8088519	8089226	-	8088872	Chr6A	9162337	9163051	+	9162694	1.0	0.974	collinear
gene:TraesCS6A03G0030700	Chr6A	8173780	8176435	-	8175107	Chr6A	9007118	9009755	+	9008436	0.971	0.926	collinear
gene:TraesCS6A03G0032100	Chr6A	8453662	8456939	-	8455300	Chr6A	8905355	8908632	+	8906993	1.0	1.0	collinear
gene:TraesCS6A03G0032400	Chr6A	8464780	8465505	-	8465142	Chr6A	8896820	8897545	+	8897182	1.0	1.0	collinear
gene:TraesCS6A03G0032500	Chr6A	8465688	8466935	-	8466311	Chr6A	8895390	8896637	+	8896013	1.0	1.0	collinear
gene:TraesCS6A03G0032600	Chr6A	8480777	8483787	+	8482282	Chr6A	8878439	8881449	-	8879944	1.0	1.0	collinear
gene:TraesCS6A03G0033800	Chr6A	8672781	8673413	-	8673097	Chr6A	8693050	8693682	+	8693366	1.0	0.995	collinear
gene:TraesCS6A03G0034000	Chr6A	8675368	8676936	-	8676152	Chr6A	8689531	8691102	+	8690316	1.0	0.995	collinear
gene:TraesCS6A03G0034100	Chr6A	8871064	8872769	-	8871916	Chr6A	8509985	8511690	+	8510837	1.0	0.995	collinear
gene:TraesCS6A03G0034200	Chr6A	8972166	8973845	+	8973005	Chr6A	8406539	8408209	-	8407374	0.994	0.991	collinear
gene:TraesCS6A03G0034300	Chr6A	8997549	8999123	+	8998336	Chr6A	8382241	8383818	-	8383029	1.0	0.987	collinear
gene:TraesCS6A03G0034500	Chr6A	9005874	9007685	-	9006779	Chr6A	8373587	8375398	+	8374492	1.0	0.997	collinear
gene:TraesCS6A03G0034700	Chr6A	9243241	9251040	+	9247140	Chr6A	8176449	8182724	-	8179586	1.0	0.996	collinear
gene:TraesCS6A03G0034800	Chr6A	9251429	9255197	+	9253313	Chr6A	8172049	8176033	-	8174041	1.0	0.992	collinear
gene:TraesCS6A03G0034900	Chr6A	9257732	9258127	+	9257929	Chr6A	8169118	8169513	-	8169315	1.0	0.997	collinear
gene:TraesCS6A03G0035000	Chr6A	9258228	9258707	+	9258467	Chr6A	8168537	8169017	-	8168777	1.0	0.989	collinear
gene:TraesCS6A03G0035100	Chr6A	9260463	9263599	+	9262031	Chr6A	8164024	8167163	-	8165593	1.0	0.996	collinear
gene:TraesCS6A03G0035200	Chr6A	9265010	9266230	+	9265620	Chr6A	8161438	8162658	-	8162048	1.0	0.987	collinear
gene:TraesCS6A03G0035400	Chr6A	9271095	9276490	+	9273792	Chr6A	8150978	8156752	-	8153865	1.0	0.997	collinear
gene:TraesCS6A03G0035500	Chr6A	9283912	9284858	-	9284385	Chr6A	8143388	8144334	+	8143861	1.0	0.994	collinear
gene:TraesCS6A03G0035900	Chr6A	9444032	9445186	+	9444609	Chr6A	7958225	7959379	-	7958802	1.0	0.998	collinear
gene:TraesCS6A03G0036100	Chr6A	9448531	9449670	+	9449100	Chr6A	7954278	7955388	-	7954833	0.97	0.944	collinear
gene:TraesCS6A03G0036500	Chr6A	9470666	9471235	-	9470950	Chr6A	7927951	7928520	+	7928235	1.0	1.0	collinear
gene:TraesCS6A03G0036600	Chr6A	9473682	9475429	-	9474555	Chr6A	7923675	7925422	+	7924548	1.0	1.0	collinear
gene:TraesCS6A03G0036700	Chr6A	9481564	9485669	-	9483616	Chr6A	7913436	7917541	+	7915488	1.0	1.0	collinear
gene:TraesCS6A03G0037100	Chr6A	9658772	9660162	+	9659467	Chr6A	7738605	7739995	-	7739300	1.0	1.0	collinear
gene:TraesCS6A03G0037200	Chr6A	9665556	9666056	-	9665806	Chr6A	7732716	7733216	+	7732966	1.0	1.0	collinear
gene:TraesCS6A03G0037400	Chr6A	9668873	9669166	+	9669019	Chr6A	7729606	7729899	-	7729752	1.0	1.0	collinear
gene:TraesCS6A03G0037500	Chr6A	9867419	9868633	+	9868026	Chr6A	7531165	7532379	-	7531772	1.0	1.0	collinear
gene:TraesCS6A03G0037600	Chr6A	9877826	9879013	+	9878419	Chr6A	7520785	7521972	-	7521378	1.0	1.0	collinear
gene:TraesCS6A03G0037700	Chr6A	9888984	9893419	-	9891201	Chr6A	7506380	7510815	+	7508597	1.0	1.0	collinear
gene:TraesCS6A03G0038200	Chr6A	9962522	9968219	-	9965370	Chr6A	7432757	7438537	+	7435647	1.0	0.974	collinear
gene:TraesCS6A03G0038400	Chr6A	9979995	9980516	+	9980255	Chr6A	7420344	7420865	-	7420604	1.0	1.0	collinear
gene:TraesCS6A03G0038500	Chr6A	9980644	9981150	+	9980897	Chr6A	7419710	7420216	-	7419963	1.0	1.0	collinear
gene:TraesCS6A03G0038700	Chr6A	9982202	9982945	-	9982573	Chr6A	7417915	7418658	+	7418286	1.0	1.0	collinear
gene:TraesCS6A03G0038800	Chr6A	10020588	10022382	-	10021485	Chr6A	7378439	7380233	+	7379336	1.0	1.0	collinear
gene:TraesCS6A03G0038900	Chr6A	10058301	10060057	-	10059179	Chr6A	7341002	7342758	+	7341880	1.0	1.0	collinear
gene:TraesCS6A03G0039300	Chr6A	10070593	10071054	-	10070823	Chr6A	7330004	7330465	+	7330234	1.0	1.0	collinear
gene:TraesCS6A03G0039500	Chr6A	10195542	10197545	-	10196543	Chr6A	7234452	7236455	+	7235453	1.0	1.0	collinear
gene:TraesCS6A03G0039900	Chr6A	10318880	10322522	-	10320701	Chr6A	7108428	7112070	+	7110249	1.0	0.999	collinear
gene:TraesCS6A03G0040000	Chr6A	10339644	10342926	-	10341285	Chr6A	7088052	7091334	+	7089693	1.0	1.0	collinear
gene:TraesCS6A03G0040300	Chr6A	10363470	10373065	-	10368267	Chr6A	7057732	7067309	+	7062520	0.991	0.991	collinear
gene:TraesCS6A03G0040500	Chr6A	10376015	10380589	+	10378302	Chr6A	7050208	7054782	-	7052495	1.0	0.999	collinear
gene:TraesCS6A03G0041000	Chr6A	10428638	10429207	+	10428922	Chr6A	7046003	7046572	-	7046287	1.0	0.97	collinear
gene:TraesCS6A03G0041300	Chr6A	10440680	10441222	+	10440951	Chr6A	7043002	7043544	-	7043273	1.0	0.966	collinear
gene:TraesCS6A03G0041500	Chr6A	10443656	10447229	+	10445442	Chr6A	7036997	7040568	-	7038782	1.0	0.973	collinear
gene:TraesCS6A03G0041800	Chr6A	10500342	10501771	+	10501056	Chr6A	6985395	6986830	-	6986112	1.0	0.993	collinear
gene:TraesCS6A03G0042300	Chr6A	10631402	10634755	+	10633078	Chr6A	6902138	6905635	-	6903886	0.991	0.93	collinear
gene:TraesCS6A03G0042400	Chr6A	10635627	10643113	+	10639370	Chr6A	6892668	6900365	-	6896516	0.999	0.954	collinear
gene:TraesCS6A03G0042600	Chr6A	10650636	10652928	+	10651782	Chr6A	6888710	6891075	-	6889892	0.999	0.972	collinear
gene:TraesCS6A03G0043100	Chr6A	10670192	10670905	+	10670548	Chr6A	6880118	6880831	-	6880474	1.0	0.991	collinear
gene:TraesCS6A03G0043200	Chr6A	10679442	10679948	+	10679695	Chr6A	6872757	6873263	-	6873010	1.0	0.992	collinear
gene:TraesCS6A03G0043400	Chr6A	10775341	10776267	-	10775804	Chr6A	6773648	6774581	+	6774114	1.0	0.991	collinear
gene:TraesCS6A03G0043500	Chr6A	10775806	10779357	+	10777581	Chr6A	6770572	6774109	-	6772340	0.991	0.987	collinear
gene:TraesCS6A03G0044100	Chr6A	10796602	10800559	+	10798580	Chr6A	6654622	6658576	+	6656599	1.0	0.989	collinear
gene:TraesCS6A03G0044400	Chr6A	10833081	10833551	+	10833316	Chr6A	6595723	6596190	-	6595956	0.993	0.976	collinear
gene:TraesCS6A03G0045600	Chr6A	11259162	11259797	+	11259479	Chr6A	6367559	6368194	-	6367876	1.0	0.973	collinear
gene:TraesCS6A03G0046100	Chr6A	11376539	11377272	+	11376905	Chr6A	6294636	6295369	-	6295002	1.0	0.974	collinear
gene:TraesCS6A03G0046500	Chr6A	11448235	11448726	-	11448480	Chr6A	6258841	6259332	+	6259086	1.0	0.985	collinear
gene:TraesCS6A03G0047100	Chr6A	11710351	11716441	-	11713396	Chr6A	6103370	6108922	+	6106146	0.972	0.953	collinear
gene:TraesCS6A03G0047200	Chr6A	11732357	11734791	+	11733574	Chr6A	6072472	6074855	-	6073663	0.959	0.928	collinear
gene:TraesCS6A03G0047500	Chr6A	11813604	11822722	+	11818163	Chr6A	6061072	6070173	-	6065622	0.989	0.963	collinear
gene:TraesCS6A03G0047600	Chr6A	11824823	11827423	-	11826123	Chr6A	6055998	6059019	+	6057508	0.977	0.926	collinear
gene:TraesCS6A03G0048200	Chr6A	12064955	12067107	+	12066031	Chr6A	6000539	6002828	-	6001683	0.998	0.983	collinear
gene:TraesCS6A03G0048400	Chr6A	12068383	12073209	-	12070796	Chr6A	5994498	5999271	+	5996884	0.993	0.983	collinear
gene:TraesCS6A03G0048500	Chr6A	12083942	12088123	-	12086032	Chr6A	5981758	5985958	+	5983858	1.0	0.974	collinear
gene:TraesCS6A03G0048700	Chr6A	12094210	12095265	+	12094737	Chr6A	5844395	5845450	-	5844922	1.0	0.982	collinear
gene:TraesCS6A03G0055000	Chr6A	13814362	13814901	+	13814631	Chr6A	13202325	13202864	+	13202594	1.0	0.996	collinear
gene:TraesCS6A03G0055200	Chr6A	13825479	13827181	-	13826330	Chr6A	13211145	13212846	-	13211995	0.999	0.972	collinear
gene:TraesCS6A03G0055300	Chr6A	13865987	13874288	+	13870137	Chr6A	13232256	13239914	+	13236085	0.94	0.918	collinear
gene:TraesCS6A03G0055600	Chr6A	14017545	14019339	-	14018442	Chr6A	13346670	13348415	-	13347542	0.968	0.933	collinear
gene:TraesCS6A03G0056000	Chr6A	14228359	14230494	-	14229426	Chr6A	13512338	13514461	-	13513399	0.996	0.972	collinear
gene:TraesCS6A03G0056100	Chr6A	14249390	14250855	+	14250122	Chr6A	13567171	13568636	+	13567903	1.0	0.981	collinear
gene:TraesCS6A03G0056500	Chr6A	14282648	14284420	-	14283534	Chr6A	13587373	13589161	-	13588267	1.0	0.984	collinear
gene:TraesCS6A03G0056700	Chr6A	14340565	14341448	+	14341006	Chr6A	13642160	13643043	+	13642601	1.0	0.986	collinear
gene:TraesCS6A03G0056800	Chr6A	14349724	14350977	-	14350350	Chr6A	13685898	13687151	-	13686524	1.0	1.0	collinear
gene:TraesCS6A03G0056900	Chr6A	14397194	14407207	+	14402200	Chr6A	13733304	13743317	+	13738310	1.0	1.0	collinear
gene:TraesCS6A03G0057300	Chr6A	14450508	14454908	+	14452708	Chr6A	13786564	13791015	+	13788789	1.0	1.0	collinear
