gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity	segment
gene:TraesCS1D03G0009400	Chr1D	2818068	2821589	-	2819828	Chr1D	411953	415474	+	413713	1.0	0.999	collinear
gene:TraesCS1D03G0009500	Chr1D	2850565	2852033	-	2851299	Chr1D	321363	322831	+	322097	1.0	0.997	collinear
gene:TraesCS1D03G0009900	Chr1D	2927907	2928881	+	2928394	Chr1D	267519	268502	-	268010	1.0	0.987	collinear
gene:TraesCS1D03G0010000	Chr1D	2945825	2946808	+	2946316	Chr1D	249853	250836	-	250344	1.0	0.994	collinear
gene:TraesCS1D03G0010400	Chr1D	3008174	3009061	+	3008617	Chr1D	183355	184251	-	183803	1.0	0.988	collinear
gene:TraesCS1D03G0010500	Chr1D	3017359	3018255	+	3017807	Chr1D	174454	175350	-	174902	1.0	0.995	collinear
gene:TraesCS1D03G0010600	Chr1D	3035516	3036070	+	3035793	Chr1D	160497	161051	-	160774	1.0	0.998	collinear
gene:TraesCS1D03G0010900	Chr1D	3049234	3052252	+	3050743	Chr1D	143711	146948	-	145329	1.0	0.992	collinear
gene:TraesCS1D03G0011000	Chr1D	3051473	3051794	-	3051633	Chr1D	144171	144492	+	144331	1.0	0.995	collinear
gene:TraesCS1D03G0011200	Chr1D	3058505	3059110	+	3058807	Chr1D	137028	137633	-	137330	1.0	0.998	collinear
gene:TraesCS1D03G0012000	Chr1D	3156660	3157255	+	3156957	Chr1D	3868764	3869376	-	3869070	0.996	0.944	collinear
gene:TraesCS1D03G0012300	Chr1D	3168296	3169363	-	3168829	Chr1D	3858196	3859263	+	3858729	1.0	0.992	collinear
gene:TraesCS1D03G0012400	Chr1D	3168296	3169363	-	3168829	Chr1D	3858196	3859263	+	3858729	1.0	0.993	collinear
gene:TraesCS1D03G0013000	Chr1D	3377746	3382876	+	3380311	Chr1D	3772518	3777648	-	3775083	1.0	0.993	collinear
gene:TraesCS1D03G0013100	Chr1D	3429890	3431151	+	3430520	Chr1D	3734036	3735317	-	3734676	1.0	0.977	collinear
gene:TraesCS1D03G0014100	Chr1D	3654017	3654448	+	3654232	Chr1D	3505037	3505468	-	3505252	1.0	0.965	collinear
gene:TraesCS1D03G0014200	Chr1D	3667788	3668400	+	3668094	Chr1D	3491349	3491961	-	3491655	1.0	0.996	collinear
gene:TraesCS1D03G0014300	Chr1D	3673182	3675464	-	3674323	Chr1D	3484002	3486280	+	3485141	1.0	0.995	collinear
gene:TraesCS1D03G0014700	Chr1D	3726798	3728037	+	3727417	Chr1D	3430383	3431622	-	3431002	1.0	1.0	collinear
gene:TraesCS1D03G0014900	Chr1D	3787854	3789079	-	3788466	Chr1D	3369784	3371009	+	3370396	1.0	1.0	collinear
gene:TraesCS1D03G0015100	Chr1D	3821069	3822598	+	3821833	Chr1D	3337136	3338665	-	3337900	1.0	1.0	collinear
gene:TraesCS1D03G0015200	Chr1D	3916114	3917013	-	3916563	Chr1D	3242905	3243804	+	3243354	1.0	1.0	collinear
gene:TraesCS1D03G0015300	Chr1D	3943302	3944607	-	3943954	Chr1D	3215932	3217237	+	3216584	1.0	1.0	collinear
gene:TraesCS1D03G0015500	Chr1D	4008439	4008696	+	4008567	Chr1D	3151490	3151747	-	3151618	1.0	1.0	collinear
gene:TraesCS1D03G0015600	Chr1D	4031888	4032790	-	4032339	Chr1D	3127396	3128298	+	3127847	1.0	1.0	collinear
gene:TraesCS1D03G0015900	Chr1D	4161332	4165555	+	4163443	Chr1D	2996306	3000529	-	2998417	1.0	1.0	collinear
gene:TraesCS1D03G0016000	Chr1D	4168175	4172160	+	4170167	Chr1D	2989702	2993687	-	2991694	1.0	1.0	collinear
gene:TraesCS1D03G0016100	Chr1D	4172892	4176565	+	4174728	Chr1D	2985297	2988970	-	2987133	1.0	1.0	collinear
gene:TraesCS1D03G0016200	Chr1D	4177197	4182517	-	4179857	Chr1D	2979345	2984665	+	2982005	1.0	0.99	collinear
gene:TraesCS1D03G0016600	Chr1D	4286412	4287695	-	4287053	Chr1D	2873860	2875143	+	2874501	1.0	1.0	collinear
gene:TraesCS1D03G0016700	Chr1D	4386351	4395126	-	4390738	Chr1D	2769317	2778147	+	2773732	1.0	1.0	collinear
gene:TraesCS1D03G0016800	Chr1D	4395798	4401534	+	4398666	Chr1D	2762913	2768645	-	2765779	1.0	1.0	collinear
gene:TraesCS1D03G0017100	Chr1D	4441316	4442197	-	4441756	Chr1D	2722184	2723065	+	2722624	1.0	1.0	collinear
gene:TraesCS1D03G0017400	Chr1D	4485187	4486277	-	4485732	Chr1D	2678037	2679127	+	2678582	1.0	1.0	collinear
gene:TraesCS1D03G0017500	Chr1D	4511639	4512641	-	4512140	Chr1D	2651781	2652783	+	2652282	1.0	0.998	collinear
gene:TraesCS1D03G0017600	Chr1D	4546440	4547558	+	4546999	Chr1D	2616695	2617813	-	2617254	1.0	1.0	collinear
gene:TraesCS1D03G0018500	Chr1D	5055567	5056764	-	5056165	Chr1D	3956241	3957438	-	3956839	1.0	1.0	collinear
gene:TraesCS1D03G0018700	Chr1D	5085791	5087899	+	5086845	Chr1D	3985807	3987915	+	3986861	1.0	1.0	collinear
gene:TraesCS1D03G0018900	Chr1D	5217817	5223338	+	5220577	Chr1D	4117065	4122846	+	4119955	1.0	1.0	collinear
gene:TraesCS1D03G0019300	Chr1D	5269306	5276316	+	5272811	Chr1D	4168358	4175368	+	4171863	1.0	0.998	collinear
gene:TraesCS1D03G0019400	Chr1D	5314169	5316891	-	5315530	Chr1D	4213797	4216519	-	4215158	1.0	1.0	collinear
gene:TraesCS1D03G0019700	Chr1D	5321435	5327699	-	5324567	Chr1D	4221063	4227327	-	4224195	1.0	1.0	collinear
gene:TraesCS1D03G0020000	Chr1D	5416602	5418218	-	5417410	Chr1D	4316897	4318513	-	4317705	1.0	1.0	collinear
gene:TraesCS1D03G0020600	Chr1D	5575968	5580858	-	5578413	Chr1D	4476436	4481326	-	4478881	1.0	0.999	collinear
gene:TraesCS1D03G0020700	Chr1D	5584625	5585680	+	5585152	Chr1D	4485093	4486151	+	4485622	1.0	0.997	collinear
gene:TraesCS1D03G0020900	Chr1D	5619330	5620109	-	5619719	Chr1D	4519496	4520275	-	4519885	1.0	1.0	collinear
gene:TraesCS1D03G0021000	Chr1D	5687938	5689538	+	5688738	Chr1D	4588195	4589795	+	4588995	1.0	1.0	collinear
gene:TraesCS1D03G0021100	Chr1D	5695036	5696676	+	5695856	Chr1D	4595293	4596933	+	4596113	1.0	1.0	collinear
gene:TraesCS1D03G0021200	Chr1D	5734745	5736216	+	5735480	Chr1D	4635076	4636547	+	4635811	1.0	1.0	collinear
gene:TraesCS1D03G0021300	Chr1D	5787123	5792364	-	5789743	Chr1D	4687365	4692635	-	4690000	1.0	1.0	collinear
gene:TraesCS1D03G0021400	Chr1D	5800416	5801330	+	5800873	Chr1D	4700687	4701604	+	4701145	1.0	0.996	collinear
gene:TraesCS1D03G0021500	Chr1D	5850271	5855556	-	5852913	Chr1D	4739798	4745112	-	4742455	1.0	1.0	collinear
gene:TraesCS1D03G0021700	Chr1D	5866018	5869520	+	5867769	Chr1D	4755574	4759076	+	4757325	1.0	1.0	collinear
gene:TraesCS1D03G0021800	Chr1D	5870381	5874515	-	5872448	Chr1D	4759937	4764071	-	4762004	1.0	1.0	collinear
gene:TraesCS1D03G0021900	Chr1D	5887607	5888518	+	5888062	Chr1D	4778046	4778957	+	4778501	1.0	1.0	collinear
gene:TraesCS1D03G0022000	Chr1D	5889906	5894463	+	5892184	Chr1D	4780345	4784902	+	4782623	1.0	1.0	collinear
gene:TraesCS1D03G0022100	Chr1D	5895435	5897468	+	5896451	Chr1D	4785874	4787907	+	4786890	1.0	1.0	collinear
gene:TraesCS1D03G0022200	Chr1D	5899194	5901390	+	5900292	Chr1D	4789633	4791829	+	4790731	1.0	1.0	collinear
gene:TraesCS1D03G0022700	Chr1D	5955107	5961830	+	5958468	Chr1D	4845410	4852133	+	4848771	1.0	1.0	collinear
gene:TraesCS1D03G0022800	Chr1D	5962133	5963519	+	5962826	Chr1D	4852436	4853822	+	4853129	1.0	1.0	collinear
gene:TraesCS1D03G0022900	Chr1D	5965029	5967804	-	5966416	Chr1D	4855397	4858172	-	4856784	1.0	0.999	collinear
gene:TraesCS1D03G0023500	Chr1D	6574304	6577432	+	6575868	Chr1D	5463491	5466620	+	5465055	1.0	1.0	collinear
gene:TraesCS1D03G0023700	Chr1D	6607032	6641306	+	6624169	Chr1D	5496398	5530757	+	5513577	1.0	1.0	collinear
gene:TraesCS1D03G0023900	Chr1D	6664438	6678885	+	6671661	Chr1D	5553993	5567907	+	5560950	1.0	0.999	collinear
gene:TraesCS1D03G0024100	Chr1D	6702026	6705310	-	6703668	Chr1D	5592537	5595557	-	5594047	0.953	0.952	collinear
gene:TraesCS1D03G0024300	Chr1D	6717424	6717978	-	6717701	Chr1D	5607332	5607886	-	5607609	1.0	1.0	collinear
gene:TraesCS1D03G0024400	Chr1D	6734472	6735112	-	6734792	Chr1D	5624807	5625447	-	5625127	1.0	1.0	collinear
gene:TraesCS1D03G0024500	Chr1D	6762398	6765377	-	6763887	Chr1D	5652532	5655511	-	5654021	1.0	1.0	collinear
gene:TraesCS1D03G0024600	Chr1D	6768889	6782560	-	6775724	Chr1D	5659023	5672694	-	5665858	1.0	0.999	collinear
gene:TraesCS1D03G0024700	Chr1D	6788386	6789994	-	6789190	Chr1D	5678521	5680129	-	5679325	1.0	1.0	collinear
gene:TraesCS1D03G0024800	Chr1D	6803517	6804251	-	6803884	Chr1D	5693210	5693944	-	5693577	1.0	1.0	collinear
gene:TraesCS1D03G0025100	Chr1D	6836115	6836863	-	6836489	Chr1D	5725809	5726557	-	5726183	1.0	0.998	collinear
gene:TraesCS1D03G0025200	Chr1D	6847588	6847915	-	6847751	Chr1D	5737276	5737603	-	5737439	1.0	1.0	collinear
gene:TraesCS1D03G0025400	Chr1D	6896537	6898345	-	6897441	Chr1D	5782662	5784470	-	5783566	1.0	1.0	collinear
gene:TraesCS1D03G0025500	Chr1D	6910143	6911975	+	6911059	Chr1D	5796275	5798107	+	5797191	1.0	1.0	collinear
gene:TraesCS1D03G0026000	Chr1D	6974090	6976661	-	6975375	Chr1D	5860197	5862768	-	5861482	1.0	1.0	collinear
gene:TraesCS1D03G0026200	Chr1D	6981796	6982558	-	6982177	Chr1D	5867902	5868664	-	5868283	1.0	1.0	collinear
gene:TraesCS1D03G0026400	Chr1D	7025015	7028044	-	7026529	Chr1D	5910619	5913648	-	5912133	1.0	1.0	collinear
gene:TraesCS1D03G0026800	Chr1D	7142988	7145861	-	7144424	Chr1D	6026436	6029309	-	6027872	1.0	0.999	collinear
gene:TraesCS1D03G0026900	Chr1D	7150081	7152861	-	7151471	Chr1D	6033529	6036309	-	6034919	1.0	1.0	collinear
gene:TraesCS1D03G0027100	Chr1D	7162457	7164005	-	7163231	Chr1D	6045906	6047454	-	6046680	1.0	1.0	collinear
gene:TraesCS1D03G0027500	Chr1D	7198014	7203075	-	7200544	Chr1D	6081024	6086085	-	6083554	1.0	1.0	collinear
gene:TraesCS1D03G0027600	Chr1D	7205594	7209460	+	7207527	Chr1D	6088604	6092470	+	6090537	1.0	1.0	collinear
gene:TraesCS1D03G0027700	Chr1D	7209703	7211493	-	7210598	Chr1D	6092713	6094503	-	6093608	1.0	1.0	collinear
gene:TraesCS1D03G0027800	Chr1D	7217568	7219054	-	7218311	Chr1D	6100031	6101517	-	6100774	1.0	1.0	collinear
gene:TraesCS1D03G0027900	Chr1D	7220638	7226063	+	7223350	Chr1D	6103104	6108529	+	6105816	1.0	1.0	collinear
gene:TraesCS1D03G0028000	Chr1D	7248635	7250357	+	7249496	Chr1D	6129646	6131368	+	6130507	1.0	1.0	collinear
gene:TraesCS1D03G0028400	Chr1D	7295347	7297250	+	7296298	Chr1D	6176405	6178308	+	6177356	1.0	1.0	collinear
gene:TraesCS1D03G0028500	Chr1D	7329510	7332180	+	7330845	Chr1D	6210256	6212926	+	6211591	1.0	0.999	collinear
gene:TraesCS1D03G0028600	Chr1D	7344236	7345795	+	7345015	Chr1D	6225370	6226929	+	6226149	1.0	1.0	collinear
gene:TraesCS1D03G0028700	Chr1D	7346429	7346764	+	7346596	Chr1D	6227563	6227898	+	6227730	1.0	1.0	collinear
gene:TraesCS1D03G0029000	Chr1D	7444347	7445118	-	7444732	Chr1D	6324586	6325357	-	6324971	1.0	1.0	collinear
gene:TraesCS1D03G0029100	Chr1D	7448772	7453083	+	7450927	Chr1D	6329011	6333198	+	6331104	1.0	1.0	collinear
gene:TraesCS1D03G0029300	Chr1D	7458483	7460471	+	7459477	Chr1D	6338598	6340586	+	6339592	1.0	1.0	collinear
gene:TraesCS1D03G0029400	Chr1D	7461845	7465604	-	7463724	Chr1D	6341960	6345719	-	6343839	1.0	1.0	collinear
gene:TraesCS1D03G0029500	Chr1D	7469380	7470382	-	7469881	Chr1D	6349543	6350545	-	6350044	1.0	1.0	collinear
gene:TraesCS1D03G0029700	Chr1D	7485862	7490452	-	7488157	Chr1D	6366025	6370615	-	6368320	1.0	1.0	collinear
gene:TraesCS1D03G0029900	Chr1D	7495928	7498713	-	7497320	Chr1D	6376091	6378876	-	6377483	1.0	1.0	collinear
gene:TraesCS1D03G0030000	Chr1D	7504293	7508717	+	7506505	Chr1D	6384421	6394927	+	6389674	1.0	1.0	collinear
gene:TraesCS1D03G0030400	Chr1D	7557933	7558861	-	7558397	Chr1D	6444319	6445247	-	6444783	1.0	1.0	collinear
gene:TraesCS1D03G0030700	Chr1D	7584288	7585388	-	7584838	Chr1D	6470784	6471884	-	6471334	1.0	1.0	collinear
gene:TraesCS1D03G0030800	Chr1D	7609089	7610266	+	7609677	Chr1D	6495653	6496830	+	6496241	1.0	1.0	collinear
gene:TraesCS1D03G0030900	Chr1D	7632197	7635495	-	7633846	Chr1D	6518737	6522035	-	6520386	1.0	1.0	collinear
gene:TraesCS1D03G0031000	Chr1D	7636833	7639437	+	7638135	Chr1D	6523402	6526006	+	6524704	1.0	1.0	collinear
gene:TraesCS1D03G0031100	Chr1D	7640389	7642599	-	7641494	Chr1D	6526958	6529168	-	6528063	1.0	1.0	collinear
gene:TraesCS1D03G0031300	Chr1D	7703824	7706918	-	7705371	Chr1D	6589974	6593068	-	6591521	1.0	1.0	collinear
gene:TraesCS1D03G0031400	Chr1D	7742263	7744697	+	7743480	Chr1D	6628541	6630975	+	6629758	1.0	1.0	collinear
gene:TraesCS1D03G0031500	Chr1D	7766021	7767467	-	7766744	Chr1D	6651902	6653348	-	6652625	1.0	1.0	collinear
gene:TraesCS1D03G0031800	Chr1D	7772412	7776370	-	7774391	Chr1D	6658293	6662251	-	6660272	1.0	0.999	collinear
gene:TraesCS1D03G0031700	Chr1D	7771995	7779704	+	7775849	Chr1D	6657876	6665585	+	6661730	1.0	0.999	collinear
gene:TraesCS1D03G0031900	Chr1D	7797379	7799716	+	7798547	Chr1D	6683259	6685596	+	6684427	1.0	0.999	collinear
gene:TraesCS1D03G0032000	Chr1D	7806662	7810184	-	7808423	Chr1D	6692584	6696106	-	6694345	1.0	1.0	collinear
gene:TraesCS1D03G0032300	Chr1D	7843644	7847436	-	7845540	Chr1D	6729652	6733444	-	6731548	1.0	0.999	collinear
gene:TraesCS1D03G0032400	Chr1D	7854309	7869098	+	7861703	Chr1D	6740317	6755005	+	6747661	1.0	1.0	collinear
gene:TraesCS1D03G0032500	Chr1D	7890500	7891777	-	7891138	Chr1D	6776645	6777922	-	6777283	1.0	1.0	collinear
gene:TraesCS1D03G0032700	Chr1D	7896242	7902109	-	7899175	Chr1D	6782388	6788255	-	6785321	1.0	1.0	collinear
gene:TraesCS1D03G0032900	Chr1D	7925981	7929834	+	7927907	Chr1D	6811490	6815344	+	6813417	1.0	1.0	collinear
gene:TraesCS1D03G0033000	Chr1D	7933872	7935232	+	7934552	Chr1D	6819382	6820742	+	6820062	1.0	1.0	collinear
gene:TraesCS1D03G0033100	Chr1D	8006183	8010570	-	8008376	Chr1D	6892034	6897451	-	6894742	1.0	0.999	collinear
gene:TraesCS1D03G0033200	Chr1D	8015283	8031795	+	8023539	Chr1D	6902164	6918675	+	6910419	1.0	1.0	collinear
gene:TraesCS1D03G0033800	Chr1D	8093813	8098708	+	8096260	Chr1D	6981341	6986236	+	6983788	1.0	0.999	collinear
gene:TraesCS1D03G0033900	Chr1D	8101658	8103140	+	8102399	Chr1D	6989346	6990828	+	6990087	1.0	0.998	collinear
gene:TraesCS1D03G0034100	Chr1D	8116295	8117076	+	8116685	Chr1D	7003983	7004764	+	7004373	1.0	1.0	collinear
gene:TraesCS1D03G0034200	Chr1D	8137290	8139047	+	8138168	Chr1D	7025150	7026907	+	7026028	1.0	1.0	collinear
gene:TraesCS1D03G0034400	Chr1D	8166280	8177789	+	8172034	Chr1D	7054171	7063365	+	7058768	1.0	1.0	collinear
gene:TraesCS1D03G0035000	Chr1D	8189624	8191287	+	8190455	Chr1D	7075231	7076894	+	7076062	1.0	1.0	collinear
gene:TraesCS1D03G0035100	Chr1D	8241841	8244372	+	8243106	Chr1D	7127451	7129982	+	7128716	1.0	1.0	collinear
gene:TraesCS1D03G0035200	Chr1D	8254180	8255126	+	8254653	Chr1D	7139708	7140655	+	7140181	1.0	0.984	collinear
gene:TraesCS1D03G0035900	Chr1D	8332217	8336281	-	8334249	Chr1D	8079879	8083944	-	8081911	0.996	0.987	collinear
gene:TraesCS1D03G0036000	Chr1D	8337814	8340700	-	8339257	Chr1D	8085533	8088441	-	8086987	1.0	0.982	collinear
gene:TraesCS1D03G0036100	Chr1D	8363677	8369101	-	8366389	Chr1D	8116854	8122276	-	8119565	0.998	0.989	collinear
gene:TraesCS1D03G0036400	Chr1D	8513539	8514237	-	8513888	Chr1D	8306096	8306794	-	8306445	1.0	0.996	collinear
gene:TraesCS1D03G0036500	Chr1D	8591248	8594687	-	8592967	Chr1D	8527119	8530601	-	8528860	1.0	0.983	collinear
gene:TraesCS1D03G0036700	Chr1D	8633821	8637432	-	8635626	Chr1D	8560652	8564268	-	8562460	0.999	0.99	collinear
gene:TraesCS1D03G0036800	Chr1D	8667203	8668447	+	8667825	Chr1D	8600328	8601572	+	8600950	1.0	0.992	collinear
gene:TraesCS1D03G0036900	Chr1D	8676817	8678607	+	8677712	Chr1D	8609919	8611709	+	8610814	1.0	0.994	collinear
gene:TraesCS1D03G0037000	Chr1D	8686742	8689043	-	8687892	Chr1D	8615987	8618284	-	8617135	0.999	0.99	collinear
gene:TraesCS1D03G0037300	Chr1D	8727511	8729922	+	8728716	Chr1D	8642151	8644584	+	8643367	0.999	0.976	collinear
gene:TraesCS1D03G0037400	Chr1D	8799437	8803408	+	8801422	Chr1D	8709698	8713657	+	8711677	1.0	0.986	collinear
gene:TraesCS1D03G0037900	Chr1D	8922917	8923896	+	8923406	Chr1D	8760293	8761272	+	8760782	1.0	0.993	collinear
gene:TraesCS1D03G0038300	Chr1D	9016302	9021501	-	9018901	Chr1D	8834789	8839988	-	8837388	1.0	1.0	collinear
gene:TraesCS1D03G0038400	Chr1D	9022044	9027361	+	9024702	Chr1D	8840531	8845848	+	8843189	1.0	1.0	collinear
gene:TraesCS1D03G0038500	Chr1D	9029515	9030704	-	9030109	Chr1D	8848002	8849191	-	8848596	1.0	1.0	collinear
gene:TraesCS1D03G0038600	Chr1D	9033681	9040126	-	9036903	Chr1D	8852168	8858612	-	8855390	1.0	1.0	collinear
gene:TraesCS1D03G0038800	Chr1D	9121342	9124455	+	9122898	Chr1D	8938507	8941620	+	8940063	1.0	1.0	collinear
gene:TraesCS1D03G0038900	Chr1D	9124737	9127417	-	9126077	Chr1D	8941902	8944583	-	8943242	1.0	0.999	collinear
gene:TraesCS1D03G0039000	Chr1D	9129416	9137638	+	9133527	Chr1D	8946582	8954805	+	8950693	1.0	0.999	collinear
gene:TraesCS1D03G0039100	Chr1D	9154545	9157552	+	9156048	Chr1D	8971751	8974780	+	8973265	1.0	1.0	collinear
gene:TraesCS1D03G0039200	Chr1D	9206067	9207887	+	9206977	Chr1D	9023231	9025051	+	9024141	1.0	1.0	collinear
gene:TraesCS1D03G0039300	Chr1D	9227821	9228352	+	9228086	Chr1D	9044973	9045504	+	9045238	1.0	1.0	collinear
gene:TraesCS1D03G0039400	Chr1D	9245157	9246124	+	9245640	Chr1D	9061449	9062416	+	9061932	1.0	1.0	collinear
gene:TraesCS1D03G0039500	Chr1D	9247527	9249158	-	9248342	Chr1D	9063818	9065449	-	9064633	1.0	1.0	collinear
gene:TraesCS1D03G0039600	Chr1D	9262555	9264156	+	9263355	Chr1D	9079091	9080692	+	9079891	1.0	1.0	collinear
gene:TraesCS1D03G0039700	Chr1D	9327845	9334250	-	9331047	Chr1D	9144125	9150530	-	9147327	1.0	1.0	collinear
gene:TraesCS1D03G0040100	Chr1D	9396284	9405243	-	9400763	Chr1D	9212635	9221594	-	9217114	1.0	1.0	collinear
gene:TraesCS1D03G0040200	Chr1D	9435351	9444224	-	9439787	Chr1D	9251735	9260608	-	9256171	1.0	1.0	collinear
gene:TraesCS1D03G0040300	Chr1D	9461479	9465994	+	9463736	Chr1D	9277934	9282449	+	9280191	1.0	1.0	collinear
gene:TraesCS1D03G0040400	Chr1D	9493072	9498717	-	9495894	Chr1D	9309528	9315173	-	9312350	1.0	0.999	collinear
gene:TraesCS1D03G0040500	Chr1D	9623480	9623999	-	9623739	Chr1D	9439811	9440330	-	9440070	1.0	1.0	collinear
gene:TraesCS1D03G0040800	Chr1D	9677228	9681756	+	9679492	Chr1D	9493194	9497802	+	9495498	1.0	1.0	collinear
gene:TraesCS1D03G0041100	Chr1D	9688210	9693529	+	9690869	Chr1D	9504288	9509607	+	9506947	1.0	1.0	collinear
gene:TraesCS1D03G0041300	Chr1D	9722460	9732333	-	9727396	Chr1D	9538396	9548225	-	9543310	0.995	0.983	collinear
gene:TraesCS1D03G0041600	Chr1D	9742405	9753140	-	9747772	Chr1D	9558283	9569018	-	9563650	1.0	1.0	collinear
gene:TraesCS1D03G0041800	Chr1D	9768946	9769323	-	9769134	Chr1D	9582281	9582658	-	9582469	1.0	1.0	collinear
gene:TraesCS1D03G0042100	Chr1D	9802988	9804033	-	9803510	Chr1D	9616961	9618006	-	9617483	1.0	1.0	collinear
gene:TraesCS1D03G0042200	Chr1D	9823512	9823727	-	9823619	Chr1D	9637515	9637730	-	9637622	1.0	1.0	collinear
gene:TraesCS1D03G0042300	Chr1D	9829325	9829540	+	9829432	Chr1D	9643328	9643543	+	9643435	1.0	1.0	collinear
gene:TraesCS1D03G0042500	Chr1D	9843831	9846538	+	9845184	Chr1D	9657832	9660539	+	9659185	1.0	1.0	collinear
gene:TraesCS1D03G0042700	Chr1D	9884257	9887556	-	9885906	Chr1D	9698435	9701734	-	9700084	1.0	1.0	collinear
gene:TraesCS1D03G0042800	Chr1D	9977550	9995153	+	9986351	Chr1D	9792010	9809773	+	9800891	1.0	1.0	collinear
gene:TraesCS1D03G0043200	Chr1D	10126307	10126930	-	10126618	Chr1D	7279982	7280605	-	7280293	1.0	1.0	collinear
gene:TraesCS1D03G0043300	Chr1D	10135325	10137987	-	10136656	Chr1D	7289000	7291680	-	7290340	1.0	0.974	collinear
gene:TraesCS1D03G0043400	Chr1D	10144230	10145801	+	10145015	Chr1D	7297923	7299494	+	7298708	1.0	1.0	collinear
gene:TraesCS1D03G0043500	Chr1D	10157489	10165721	+	10161605	Chr1D	7312848	7321081	+	7316964	1.0	1.0	collinear
gene:TraesCS1D03G0043600	Chr1D	10173955	10179362	+	10176658	Chr1D	7330274	7335681	+	7332977	1.0	1.0	collinear
