gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity
gene:TraesCS1A03G0004400	Chr1A	1168201	1175228	+	1171714	Chr1A	1149134	1156122	+	1152628	0.985	0.985
gene:TraesCS1A03G0004500	Chr1A	1186689	1188709	+	1187699	Chr1A	1167307	1169327	+	1168317	1.0	1.0
gene:TraesCS1A03G0004900	Chr1A	1207566	1210657	-	1209111	Chr1A	1183453	1186543	-	1184998	0.999	0.996
gene:TraesCS1A03G0005000	Chr1A	1226759	1227184	-	1226971	Chr1A	1201951	1202376	-	1202163	1.0	1.0
gene:TraesCS1A03G0005200	Chr1A	1230199	1236314	-	1233256	Chr1A	1205421	1211567	-	1208494	0.999	0.991
gene:TraesCS1A03G0005600	Chr1A	1334686	1346171	-	1340428	Chr1A	1309293	1320776	-	1315034	1.0	1.0
gene:TraesCS1A03G0006700	Chr1A	1570115	1571372	-	1570743	Chr1A	1495550	1496807	-	1496178	1.0	0.997
gene:TraesCS1A03G0007600	Chr1A	1938410	1941394	+	1939902	Chr1A	1903065	1906049	+	1904557	1.0	0.987
gene:TraesCS1A03G0007700	Chr1A	1946022	1947181	+	1946601	Chr1A	1910738	1911924	+	1911331	0.998	0.948
gene:TraesCS1A03G0007800	Chr1A	1946792	1947917	+	1947354	Chr1A	1911536	1912661	+	1912098	0.998	0.985
gene:TraesCS1A03G0008100	Chr1A	2058764	2060237	-	2059500	Chr1A	2295586	2297067	-	2296326	1.0	0.986
gene:TraesCS1A03G0008200	Chr1A	2058764	2060237	-	2059500	Chr1A	2295586	2297067	-	2296326	1.0	0.986
gene:TraesCS1A03G0008400	Chr1A	2058909	2060171	-	2059540	Chr1A	2295731	2297001	-	2296366	1.0	0.985
gene:TraesCS1A03G0008500	Chr1A	2058909	2060171	-	2059540	Chr1A	2295731	2297001	-	2296366	1.0	0.985
gene:TraesCS1A03G0008600	Chr1A	2058909	2060171	-	2059540	Chr1A	2295731	2297001	-	2296366	1.0	0.985
gene:TraesCS1A03G0008300	Chr1A	2058909	2060171	-	2059540	Chr1A	2295731	2297001	-	2296366	1.0	0.985
gene:TraesCS1A03G0012100	Chr1A	3281811	3283241	-	3282526	Chr1A	2337640	2339070	-	2338355	1.0	1.0
gene:TraesCS1A03G0012500	Chr1A	3295315	3297312	+	3296313	Chr1A	2351146	2353143	+	2352144	1.0	0.999
gene:TraesCS1A03G0012700	Chr1A	3341113	3344810	-	3342961	Chr1A	2396583	2400280	-	2398431	1.0	0.999
gene:TraesCS1A03G0012900	Chr1A	3377845	3384475	+	3381160	Chr1A	2433311	2439941	+	2436626	1.0	0.999
gene:TraesCS1A03G0013000	Chr1A	3397757	3421936	+	3409846	Chr1A	2453228	2477657	+	2465442	0.999	0.988
gene:TraesCS1A03G0013100	Chr1A	3442853	3443320	-	3443086	Chr1A	2498576	2499043	-	2498809	1.0	1.0
gene:TraesCS1A03G0013200	Chr1A	3453009	3471508	+	3462258	Chr1A	2508732	2527233	+	2517982	1.0	1.0
gene:TraesCS1A03G0013400	Chr1A	3543536	3549092	-	3546314	Chr1A	2599250	2604806	-	2602028	1.0	1.0
gene:TraesCS1A03G0013600	Chr1A	3563033	3568128	-	3565580	Chr1A	2618747	2623842	-	2621294	1.0	1.0
gene:TraesCS1A03G0013800	Chr1A	3736743	3743503	-	3740123	Chr1A	2791502	2798262	-	2794882	1.0	1.0
gene:TraesCS1A03G0013900	Chr1A	3747551	3750600	+	3749075	Chr1A	2802310	2805359	+	2803834	1.0	1.0
gene:TraesCS1A03G0014300	Chr1A	3927688	3931188	+	3929438	Chr1A	2934826	2938326	+	2936576	1.0	1.0
gene:TraesCS1A03G0014400	Chr1A	3927688	3931514	+	3929601	Chr1A	2934826	2938652	+	2936739	1.0	0.999
gene:TraesCS1A03G0014500	Chr1A	3935056	3938039	+	3936547	Chr1A	2942194	2945178	+	2943686	1.0	1.0
gene:TraesCS1A03G0014600	Chr1A	3968199	3969779	+	3968989	Chr1A	2976087	2977667	+	2976877	1.0	1.0
gene:TraesCS1A03G0014800	Chr1A	3971915	3974133	-	3973024	Chr1A	2979803	2982021	-	2980912	1.0	1.0
gene:TraesCS1A03G0014900	Chr1A	3975641	3979278	+	3977459	Chr1A	2983529	2987166	+	2985347	1.0	1.0
gene:TraesCS1A03G0015600	Chr1A	4110192	4111500	+	4110846	Chr1A	3132933	3134241	+	3133587	1.0	0.999
gene:TraesCS1A03G0015700	Chr1A	4112376	4115274	-	4113825	Chr1A	3135117	3138042	-	3136579	0.992	0.967
gene:TraesCS1A03G0016000	Chr1A	4248617	4255576	-	4252096	Chr1A	3246527	3254514	-	3250520	0.941	0.934
gene:TraesCS1A03G0016200	Chr1A	4370836	4376697	+	4373766	Chr1A	3401837	3407905	+	3404871	0.992	0.985
gene:TraesCS1A03G0016300	Chr1A	4379285	4384806	-	4382045	Chr1A	3410492	3416001	-	3413246	1.0	0.997
gene:TraesCS1A03G0016400	Chr1A	4439929	4443198	+	4441563	Chr1A	3464601	3467870	+	3466235	1.0	1.0
gene:TraesCS1A03G0016500	Chr1A	4444852	4447770	-	4446311	Chr1A	3469524	3472442	-	3470983	1.0	1.0
gene:TraesCS1A03G0016700	Chr1A	4455552	4458579	-	4457065	Chr1A	3480224	3483251	-	3481737	1.0	1.0
gene:TraesCS1A03G0017100	Chr1A	4481219	4484678	-	4482948	Chr1A	3505911	3509370	-	3507640	1.0	1.0
gene:TraesCS1A03G0017200	Chr1A	4493001	4496793	-	4494897	Chr1A	3517714	3521506	-	3519610	1.0	1.0
gene:TraesCS1A03G0017400	Chr1A	4524156	4525613	-	4524884	Chr1A	3548869	3550326	-	3549597	1.0	1.0
gene:TraesCS1A03G0017500	Chr1A	4570594	4574086	-	4572340	Chr1A	3595313	3598805	-	3597059	1.0	1.0
gene:TraesCS1A03G0017700	Chr1A	4605426	4609380	-	4607403	Chr1A	3630120	3634074	-	3632097	1.0	0.998
gene:TraesCS1A03G0018400	Chr1A	4643782	4647658	-	4645720	Chr1A	3668179	3672055	-	3670117	1.0	0.999
gene:TraesCS1A03G0019200	Chr1A	4764892	4765791	+	4765341	Chr1A	3702492	3703430	+	3702961	1.0	0.958
gene:TraesCS1A03G0019300	Chr1A	4783488	4784380	+	4783934	Chr1A	3721207	3722099	+	3721653	1.0	0.989
gene:TraesCS1A03G0019600	Chr1A	4833835	4834480	-	4834157	Chr1A	3775990	3776617	-	3776303	0.972	0.969
gene:TraesCS1A03G0019800	Chr1A	4897332	4898204	+	4897768	Chr1A	3857662	3858505	+	3858083	0.965	0.955
gene:TraesCS1A03G0020400	Chr1A	5018187	5019044	+	5018615	Chr1A	3964963	3965820	+	3965391	1.0	0.996
gene:TraesCS1A03G0020500	Chr1A	5026172	5027029	+	5026600	Chr1A	3957242	3958099	+	3957670	1.0	0.994
gene:TraesCS1A03G0020600	Chr1A	5030561	5033532	+	5032046	Chr1A	3969256	3972226	+	3970741	1.0	0.998
gene:TraesCS1A03G0020700	Chr1A	5032814	5033138	-	5032976	Chr1A	3971508	3971832	-	3971670	1.0	1.0
gene:TraesCS1A03G0020800	Chr1A	5038069	5038671	+	5038370	Chr1A	3976765	3977367	+	3977066	1.0	1.0
gene:TraesCS1A03G0020900	Chr1A	5039590	5039808	+	5039699	Chr1A	3978280	3978498	+	3978389	1.0	0.986
gene:TraesCS1A03G0021200	Chr1A	5048045	5048254	+	5048149	Chr1A	3986430	3986639	+	3986534	1.0	0.995
gene:TraesCS1A03G0021300	Chr1A	5080241	5080916	+	5080578	Chr1A	4017429	4018113	+	4017771	1.0	0.979
gene:TraesCS1A03G0021500	Chr1A	5185968	5186757	-	5186362	Chr1A	4321960	4322755	-	4322357	1.0	0.971
gene:TraesCS1A03G0022300	Chr1A	5597980	5603264	+	5600622	Chr1A	4881923	4887207	+	4884565	1.0	0.997
gene:TraesCS1A03G0023800	Chr1A	6068357	6073773	-	6071065	Chr1A	5312059	5317477	-	5314768	1.0	0.994
gene:TraesCS1A03G0023900	Chr1A	6173623	6173880	+	6173751	Chr1A	5420066	5420323	+	5420194	1.0	0.996
gene:TraesCS1A03G0024300	Chr1A	6273767	6275702	+	6274734	Chr1A	5821350	5823385	+	5822367	1.0	0.989
gene:TraesCS1A03G0024500	Chr1A	6665657	6669742	+	6667699	Chr1A	5957990	5962078	+	5960034	1.0	0.995
gene:TraesCS1A03G0024600	Chr1A	6671158	6674613	+	6672885	Chr1A	5963501	5966956	+	5965228	0.968	0.912
gene:TraesCS1A03G0027300	Chr1A	7411483	7411740	-	7411611	Chr1A	5387132	5387389	+	5387260	1.0	0.91
gene:TraesCS1A03G0027900	Chr1A	7609720	7611140	-	7610430	Chr1A	6312246	6313600	-	6312923	0.952	0.95
gene:TraesCS1A03G0028000	Chr1A	7625934	7626749	-	7626341	Chr1A	6327616	6328431	-	6328023	1.0	1.0
gene:TraesCS1A03G0028100	Chr1A	7660295	7662777	-	7661536	Chr1A	6360624	6362820	-	6361722	1.0	1.0
gene:TraesCS1A03G0028200	Chr1A	7685526	7687743	-	7686634	Chr1A	6385569	6387786	-	6386677	1.0	1.0
gene:TraesCS1A03G0028300	Chr1A	7705071	7705988	+	7705529	Chr1A	6405877	6406791	+	6406334	0.996	0.996
gene:TraesCS1A03G0028500	Chr1A	7877764	7878655	+	7878209	Chr1A	6577541	6578432	+	6577986	1.0	1.0
gene:TraesCS1A03G0028600	Chr1A	7882106	7883939	+	7883022	Chr1A	6581636	6583469	+	6582552	1.0	1.0
gene:TraesCS1A03G0028700	Chr1A	7885355	7892368	-	7888861	Chr1A	6584885	6591458	-	6588171	1.0	1.0
gene:TraesCS1A03G0029000	Chr1A	7970519	7971449	-	7970984	Chr1A	6667604	6668534	-	6668069	1.0	1.0
gene:TraesCS1A03G0029300	Chr1A	8076711	8080232	-	8078471	Chr1A	6772701	6776222	-	6774461	1.0	1.0
gene:TraesCS1A03G0029500	Chr1A	8082307	8082522	-	8082414	Chr1A	6777619	6777834	-	6777726	1.0	1.0
gene:TraesCS1A03G0029600	Chr1A	8089436	8089945	-	8089690	Chr1A	6784749	6785258	-	6785003	1.0	1.0
gene:TraesCS1A03G0029700	Chr1A	8104538	8109509	+	8107023	Chr1A	6802709	6807409	+	6805059	1.0	0.964
gene:TraesCS1A03G0029800	Chr1A	8233277	8236766	-	8235021	Chr1A	6966106	6969595	-	6967850	1.0	1.0
gene:TraesCS1A03G0029900	Chr1A	8249137	8252647	-	8250892	Chr1A	6981747	6985257	-	6983502	1.0	1.0
gene:TraesCS1A03G0030000	Chr1A	8263670	8265615	-	8264642	Chr1A	6996060	6998005	-	6997032	1.0	1.0
gene:TraesCS1A03G0031000	Chr1A	8448758	8449502	-	8449130	Chr1A	7175492	7176236	-	7175864	1.0	1.0
gene:TraesCS1A03G0031200	Chr1A	8456694	8457124	-	8456909	Chr1A	7183428	7183858	-	7183643	1.0	1.0
gene:TraesCS1A03G0031300	Chr1A	8457959	8463291	-	8460625	Chr1A	7184693	7190028	-	7187360	1.0	1.0
gene:TraesCS1A03G0031500	Chr1A	8526026	8532786	+	8529406	Chr1A	7252788	7259548	+	7256168	1.0	1.0
gene:TraesCS1A03G0031600	Chr1A	8533323	8534333	+	8533828	Chr1A	7260085	7261095	+	7260590	1.0	1.0
gene:TraesCS1A03G0031900	Chr1A	8575612	8576836	-	8576224	Chr1A	7293645	7294869	-	7294257	1.0	0.997
gene:TraesCS1A03G0032000	Chr1A	8616326	8617328	+	8616827	Chr1A	7317087	7318089	+	7317588	1.0	0.995
gene:TraesCS1A03G0032100	Chr1A	8618386	8621059	+	8619722	Chr1A	7319187	7321944	+	7320565	1.0	0.995
gene:TraesCS1A03G0032200	Chr1A	8623361	8635717	+	8629539	Chr1A	7324412	7338840	+	7331626	0.999	0.996
gene:TraesCS1A03G0032400	Chr1A	8652783	8653352	+	8653067	Chr1A	7357655	7358224	+	7357939	1.0	1.0
gene:TraesCS1A03G0032500	Chr1A	8656184	8666852	+	8661518	Chr1A	7361056	7371724	+	7366390	1.0	1.0
gene:TraesCS1A03G0033100	Chr1A	8862666	8862860	-	8862763	Chr1A	7560168	7560362	-	7560265	1.0	1.0
gene:TraesCS1A03G0033200	Chr1A	8866181	8866776	-	8866478	Chr1A	7563683	7564278	-	7563980	1.0	1.0
gene:TraesCS1A03G0033300	Chr1A	8875965	8876255	+	8876110	Chr1A	7573472	7573762	+	7573617	1.0	1.0
gene:TraesCS1A03G0033600	Chr1A	8981643	8982502	+	8982072	Chr1A	7687119	7687978	+	7687548	1.0	1.0
gene:TraesCS1A03G0033800	Chr1A	8990493	8993152	-	8991822	Chr1A	7695973	7698632	-	7697302	1.0	1.0
gene:TraesCS1A03G0033900	Chr1A	8996174	9008804	-	9002489	Chr1A	7701654	7714285	-	7707969	1.0	1.0
gene:TraesCS1A03G0034000	Chr1A	9014494	9016070	-	9015282	Chr1A	7719975	7721551	-	7720763	1.0	1.0
gene:TraesCS1A03G0034100	Chr1A	9023921	9024508	-	9024214	Chr1A	7729298	7729885	-	7729591	1.0	1.0
gene:TraesCS1A03G0034200	Chr1A	9036098	9036996	-	9036547	Chr1A	7741200	7742098	-	7741649	1.0	1.0
gene:TraesCS1A03G0034400	Chr1A	9115955	9117195	-	9116575	Chr1A	7820459	7821699	-	7821079	1.0	1.0
gene:TraesCS1A03G0034600	Chr1A	9149837	9152212	+	9151024	Chr1A	7853824	7856199	+	7855011	1.0	1.0
gene:TraesCS1A03G0034700	Chr1A	9169077	9169745	+	9169411	Chr1A	7875428	7876096	+	7875762	1.0	1.0
gene:TraesCS1A03G0034800	Chr1A	9173491	9176022	+	9174756	Chr1A	7879845	7882376	+	7881110	1.0	1.0
gene:TraesCS1A03G0035100	Chr1A	9295766	9296089	+	9295927	Chr1A	8000926	8001249	+	8001087	1.0	1.0
gene:TraesCS1A03G0035200	Chr1A	9301181	9301960	+	9301570	Chr1A	8006341	8007120	+	8006730	1.0	1.0
gene:TraesCS1A03G0036100	Chr1A	9480719	9483259	-	9481989	Chr1A	8198697	8201237	-	8199967	1.0	1.0
gene:TraesCS1A03G0036200	Chr1A	9496105	9498615	-	9497360	Chr1A	8213662	8216172	-	8214917	1.0	0.999
gene:TraesCS1A03G0036900	Chr1A	9577016	9578170	-	9577593	Chr1A	8320585	8321739	-	8321162	1.0	1.0
gene:TraesCS1A03G0037000	Chr1A	9578228	9583585	-	9580906	Chr1A	8321797	8327167	-	8324482	1.0	0.999
gene:TraesCS1A03G0037100	Chr1A	9585976	9590029	+	9588002	Chr1A	8329558	8333611	+	8331584	1.0	1.0
gene:TraesCS1A03G0037200	Chr1A	9598810	9600750	+	9599780	Chr1A	8344159	8346118	+	8345138	1.0	0.989
gene:TraesCS1A03G0037300	Chr1A	9602925	9605100	-	9604012	Chr1A	8348293	8350468	-	8349380	1.0	0.999
gene:TraesCS1A03G0037500	Chr1A	9630108	9631642	-	9630875	Chr1A	8374998	8376532	-	8375765	1.0	1.0
gene:TraesCS1A03G0037600	Chr1A	9634267	9636102	+	9635184	Chr1A	8379157	8380992	+	8380074	1.0	1.0
gene:TraesCS1A03G0037700	Chr1A	9650321	9652002	+	9651161	Chr1A	8395211	8396892	+	8396051	1.0	1.0
gene:TraesCS1A03G0037800	Chr1A	9659454	9661345	+	9660399	Chr1A	8404344	8406235	+	8405289	1.0	0.999
gene:TraesCS1A03G0037900	Chr1A	9664474	9668558	+	9666516	Chr1A	8409364	8413448	+	8411406	1.0	0.999
gene:TraesCS1A03G0038100	Chr1A	9670581	9673361	+	9671971	Chr1A	8415471	8418251	+	8416861	1.0	1.0
gene:TraesCS1A03G0038300	Chr1A	9680666	9683489	+	9682077	Chr1A	8425556	8428379	+	8426967	1.0	1.0
gene:TraesCS1A03G0038700	Chr1A	9949251	9953276	-	9951263	Chr1A	8697720	8701745	-	8699732	1.0	1.0
gene:TraesCS1A03G0038800	Chr1A	9965439	9971270	-	9968354	Chr1A	8713908	8719739	-	8716823	1.0	1.0
gene:TraesCS1A03G0038900	Chr1A	10001491	10006436	+	10003963	Chr1A	8749990	8754935	+	8752462	1.0	0.999
gene:TraesCS1A03G0039100	Chr1A	10051524	10055292	-	10053408	Chr1A	8920054	8923820	-	8921937	0.994	0.975
gene:TraesCS1A03G0039300	Chr1A	10424358	10427431	+	10425894	Chr1A	9030178	9033252	+	9031715	1.0	0.992
gene:TraesCS1A03G0039400	Chr1A	10437621	10438698	-	10438159	Chr1A	9036434	9037516	-	9036975	1.0	0.987
gene:TraesCS1A03G0039500	Chr1A	10439448	10445246	-	10442347	Chr1A	9038269	9044374	-	9041321	0.998	0.961
gene:TraesCS1A03G0039600	Chr1A	10453750	10457809	+	10455779	Chr1A	9056655	9060331	+	9058493	0.916	0.901
gene:TraesCS1A03G0039700	Chr1A	10460531	10460698	+	10460614	Chr1A	9062507	9062674	+	9062590	1.0	0.988
gene:TraesCS1A03G0039800	Chr1A	10461606	10464101	-	10462853	Chr1A	9063549	9066059	-	9064804	1.0	0.966
gene:TraesCS1A03G0040400	Chr1A	10564167	10565112	+	10564639	Chr1A	9123471	9124416	+	9123943	1.0	0.986
gene:TraesCS1A03G0040800	Chr1A	10589661	10591464	-	10590562	Chr1A	9146765	9148568	-	9147666	1.0	0.997
gene:TraesCS1A03G0040900	Chr1A	10602571	10606265	-	10604418	Chr1A	9155853	9159540	-	9157696	1.0	0.997
gene:TraesCS1A03G0041800	Chr1A	10710567	10713989	+	10712278	Chr1A	9279381	9282803	+	9281092	1.0	0.999
gene:TraesCS1A03G0041900	Chr1A	10725091	10727687	-	10726389	Chr1A	9293608	9296204	-	9294906	1.0	1.0
gene:TraesCS1A03G0042000	Chr1A	10728950	10733440	+	10731195	Chr1A	9297466	9301956	+	9299711	1.0	1.0
gene:TraesCS1A03G0042200	Chr1A	10739686	10745366	-	10742526	Chr1A	9308202	9313882	-	9311042	1.0	0.999
gene:TraesCS1A03G0042500	Chr1A	10838561	10839687	+	10839124	Chr1A	9405839	9406965	+	9406402	1.0	1.0
gene:TraesCS1A03G0042600	Chr1A	10845838	10847062	+	10846450	Chr1A	9412886	9414110	+	9413498	1.0	1.0
gene:TraesCS1A03G0042800	Chr1A	10913179	10917797	+	10915488	Chr1A	9479332	9483950	+	9481641	1.0	1.0
gene:TraesCS1A03G0042900	Chr1A	10918795	10921847	-	10920321	Chr1A	9484948	9488000	-	9486474	1.0	1.0
gene:TraesCS1A03G0043100	Chr1A	10923686	10926635	+	10925160	Chr1A	9489839	9492788	+	9491313	1.0	1.0
gene:TraesCS1A03G0043200	Chr1A	10931226	10932882	-	10932054	Chr1A	9497177	9498833	-	9498005	1.0	1.0
gene:TraesCS1A03G0043400	Chr1A	10942115	10945096	-	10943605	Chr1A	9508157	9511138	-	9509647	1.0	1.0
gene:TraesCS1A03G0043500	Chr1A	10949253	10953370	-	10951311	Chr1A	9515295	9519174	-	9517234	1.0	1.0
gene:TraesCS1A03G0043600	Chr1A	10956205	10959149	-	10957677	Chr1A	9522009	9524953	-	9523481	1.0	1.0
gene:TraesCS1A03G0043800	Chr1A	10967522	10970432	-	10968977	Chr1A	9533338	9536116	-	9534727	1.0	1.0
gene:TraesCS1A03G0044000	Chr1A	11011915	11014621	-	11013268	Chr1A	9576499	9579205	-	9577852	1.0	1.0
gene:TraesCS1A03G0044200	Chr1A	11033138	11034392	+	11033765	Chr1A	9597658	9598912	+	9598285	1.0	0.998
gene:TraesCS1A03G0044800	Chr1A	11131772	11133821	+	11132796	Chr1A	9695446	9697495	+	9696470	1.0	1.0
gene:TraesCS1A03G0045000	Chr1A	11141822	11143311	+	11142566	Chr1A	9705325	9706814	+	9706069	1.0	1.0
gene:TraesCS1A03G0045100	Chr1A	11156810	11158429	-	11157619	Chr1A	9719833	9721452	-	9720642	1.0	1.0
gene:TraesCS1A03G0045300	Chr1A	11225627	11228111	+	11226869	Chr1A	9787840	9790324	+	9789082	1.0	1.0
gene:TraesCS1A03G0045500	Chr1A	11308760	11310967	+	11309863	Chr1A	9869804	9872011	+	9870907	1.0	1.0
gene:TraesCS1A03G0045600	Chr1A	11338411	11342293	+	11340352	Chr1A	9898051	9901933	+	9899992	1.0	1.0
gene:TraesCS1A03G0045700	Chr1A	11349421	11350443	+	11349932	Chr1A	9908570	9909592	+	9909081	1.0	1.0
gene:TraesCS1A03G0045800	Chr1A	11353883	11355153	+	11354518	Chr1A	9913032	9914302	+	9913667	1.0	1.0
gene:TraesCS1A03G0045900	Chr1A	11363580	11364105	-	11363842	Chr1A	9922275	9922800	-	9922537	1.0	1.0
gene:TraesCS1A03G0046000	Chr1A	11374596	11377413	-	11376004	Chr1A	9933291	9936108	-	9934699	1.0	1.0
gene:TraesCS1A03G0046100	Chr1A	11417412	11419979	-	11418695	Chr1A	9975645	9978212	-	9976928	1.0	1.0
gene:TraesCS1A03G0046200	Chr1A	11421349	11427850	-	11424599	Chr1A	9979582	9986083	-	9982832	1.0	1.0
gene:TraesCS1A03G0046300	Chr1A	11435719	11438817	+	11437268	Chr1A	9993950	9997048	+	9995499	1.0	1.0
gene:TraesCS1A03G0046500	Chr1A	11439104	11441975	-	11440539	Chr1A	9997335	10000207	-	9998771	1.0	1.0
gene:TraesCS1A03G0046600	Chr1A	11443246	11454401	+	11448823	Chr1A	10001478	10012634	+	10007056	1.0	1.0
gene:TraesCS1A03G0046900	Chr1A	11495332	11497221	+	11496276	Chr1A	10053278	10055167	+	10054222	1.0	1.0
gene:TraesCS1A03G0047100	Chr1A	11501540	11501983	+	11501761	Chr1A	10059482	10059925	+	10059703	1.0	1.0
gene:TraesCS1A03G0047200	Chr1A	11504567	11504946	+	11504756	Chr1A	10062509	10062888	+	10062698	1.0	1.0
gene:TraesCS1A03G0047300	Chr1A	11519726	11521384	+	11520555	Chr1A	10077435	10079093	+	10078264	1.0	1.0
gene:TraesCS1A03G0047400	Chr1A	11524459	11529220	-	11526839	Chr1A	10082168	10086929	-	10084548	1.0	0.999
gene:TraesCS1A03G0047600	Chr1A	11541507	11542143	+	11541825	Chr1A	10099201	10099837	+	10099519	1.0	1.0
gene:TraesCS1A03G0047800	Chr1A	11579525	11580104	-	11579814	Chr1A	10105892	10106479	-	10106185	1.0	0.992
gene:TraesCS1A03G0048100	Chr1A	11595786	11610084	-	11602935	Chr1A	10122168	10136466	-	10129317	1.0	1.0
gene:TraesCS1A03G0048800	Chr1A	11790508	11792148	-	11791328	Chr1A	10315144	10316784	-	10315964	1.0	1.0
gene:TraesCS1A03G0048900	Chr1A	11834494	11840648	-	11837571	Chr1A	10359125	10365279	-	10362202	1.0	1.0
gene:TraesCS1A03G0049000	Chr1A	11846705	11856506	-	11851605	Chr1A	10371336	10381137	-	10376236	1.0	1.0
gene:TraesCS1A03G0049100	Chr1A	11862706	11865339	+	11864022	Chr1A	10387337	10389971	+	10388654	1.0	0.997
gene:TraesCS1A03G0049300	Chr1A	11989634	11994688	-	11992161	Chr1A	10512865	10517919	-	10515392	1.0	1.0
gene:TraesCS1A03G0049900	Chr1A	12082077	12082292	+	12082184	Chr1A	10605323	10605538	+	10605430	1.0	1.0
gene:TraesCS1A03G0050000	Chr1A	12094747	12094989	+	12094868	Chr1A	10617994	10618236	+	10618115	1.0	1.0
gene:TraesCS1A03G0050100	Chr1A	12100859	12101074	-	12100966	Chr1A	10624107	10624322	-	10624214	1.0	1.0
gene:TraesCS1A03G0050200	Chr1A	12133347	12135790	+	12134568	Chr1A	10656628	10659071	+	10657849	1.0	1.0
gene:TraesCS1A03G0050800	Chr1A	12359423	12362655	-	12361039	Chr1A	10880687	10883919	-	10882303	1.0	1.0
gene:TraesCS1A03G0051100	Chr1A	12415347	12415641	-	12415494	Chr1A	10936869	10937163	-	10937016	1.0	1.0
gene:TraesCS1A03G0051900	Chr1A	12616918	12619597	-	12618257	Chr1A	11173697	11176376	-	11175036	1.0	1.0
gene:TraesCS1A03G0052000	Chr1A	12628142	12629906	+	12629024	Chr1A	11184924	11186688	+	11185806	1.0	1.0
gene:TraesCS1A03G0052400	Chr1A	12776082	12777463	+	12776772	Chr1A	11332890	11334271	+	11333580	1.0	1.0
gene:TraesCS1A03G0052600	Chr1A	12804837	12809929	-	12807383	Chr1A	11361658	11366750	-	11364204	1.0	1.0
gene:TraesCS1A03G0052700	Chr1A	12810363	12812123	+	12811243	Chr1A	11367184	11368944	+	11368064	1.0	1.0
gene:TraesCS1A03G0053000	Chr1A	12911047	12913620	-	12912333	Chr1A	11510036	11512628	-	11511332	1.0	0.996
gene:TraesCS1A03G0053100	Chr1A	12915599	12916915	+	12916257	Chr1A	11514607	11515923	+	11515265	1.0	1.0
gene:TraesCS1A03G0053300	Chr1A	12939671	12941173	+	12940422	Chr1A	11538702	11540209	+	11539455	1.0	0.992
gene:TraesCS1A03G0053400	Chr1A	12949198	12957146	+	12953172	Chr1A	11548143	11556085	+	11552114	0.999	0.994
gene:TraesCS1A03G0053900	Chr1A	13028665	13029764	-	13029214	Chr1A	11636565	11637664	-	11637114	1.0	0.992
gene:TraesCS1A03G0054100	Chr1A	13046527	13050288	+	13048407	Chr1A	11662768	11666505	+	11664636	0.989	0.986
gene:TraesCS1A03G0054700	Chr1A	13110955	13112951	-	13111953	Chr1A	11760313	11762468	-	11761390	1.0	0.971
