gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity
gene:TraesCS4D03G0004900	Chr4D	1397353	1399554	-	1398453	Chr4D	1218708	1220909	-	1219808	1.0	1.0
gene:TraesCS4D03G0005000	Chr4D	1400675	1404459	-	1402567	Chr4D	1222030	1225814	-	1223922	1.0	1.0
gene:TraesCS4D03G0005100	Chr4D	1406011	1408464	+	1407237	Chr4D	1227366	1229819	+	1228592	1.0	0.999
gene:TraesCS4D03G0005800	Chr4D	1630996	1636148	-	1633572	Chr4D	2249877	2255028	-	2252452	1.0	1.0
gene:TraesCS4D03G0006100	Chr4D	1655892	1658459	+	1657175	Chr4D	2274851	2277418	+	2276134	1.0	1.0
gene:TraesCS4D03G0006500	Chr4D	1693854	1698641	-	1696247	Chr4D	2312822	2317609	-	2315215	1.0	1.0
gene:TraesCS4D03G0006600	Chr4D	1808058	1813801	+	1810929	Chr4D	2427022	2432765	+	2429893	1.0	0.999
gene:TraesCS4D03G0006900	Chr4D	1857162	1864002	+	1860582	Chr4D	2476130	2482970	+	2479550	1.0	0.999
gene:TraesCS4D03G0007200	Chr4D	2118829	2121262	-	2120045	Chr4D	3125086	3127519	-	3126302	1.0	0.999
gene:TraesCS4D03G0007300	Chr4D	2157319	2157750	+	2157534	Chr4D	3159126	3159557	+	3159341	1.0	1.0
gene:TraesCS4D03G0007400	Chr4D	2159778	2160428	-	2160103	Chr4D	3161585	3162235	-	3161910	1.0	1.0
gene:TraesCS4D03G0007500	Chr4D	2210061	2211185	+	2210623	Chr4D	3209695	3210819	+	3210257	1.0	1.0
gene:TraesCS4D03G0007600	Chr4D	2233090	2237239	-	2235164	Chr4D	3232138	3236287	-	3234212	1.0	0.999
gene:TraesCS4D03G0007700	Chr4D	2275324	2285972	-	2280648	Chr4D	3273976	3284869	-	3279422	1.0	1.0
gene:TraesCS4D03G0008000	Chr4D	2317575	2321028	-	2319301	Chr4D	3315993	3319446	-	3317719	1.0	1.0
gene:TraesCS4D03G0008300	Chr4D	2468842	2469594	-	2469218	Chr4D	3465668	3466420	-	3466044	1.0	1.0
gene:TraesCS4D03G0008500	Chr4D	2503854	2504613	+	2504233	Chr4D	3500675	3501434	+	3501054	1.0	1.0
gene:TraesCS4D03G0008800	Chr4D	3210895	3212125	-	3211510	Chr4D	4390280	4391510	-	4390895	1.0	1.0
gene:TraesCS4D03G0008900	Chr4D	3228396	3230243	+	3229319	Chr4D	4407781	4409628	+	4408704	1.0	1.0
gene:TraesCS4D03G0009000	Chr4D	3236033	3237648	-	3236840	Chr4D	4415136	4416751	-	4415943	1.0	1.0
gene:TraesCS4D03G0009100	Chr4D	3238133	3240692	+	3239412	Chr4D	4417236	4419795	+	4418515	1.0	1.0
gene:TraesCS4D03G0009200	Chr4D	3243144	3247724	-	3245434	Chr4D	4422247	4426827	-	4424537	1.0	1.0
gene:TraesCS4D03G0009500	Chr4D	3271809	3274267	-	3273038	Chr4D	4449665	4452123	-	4450894	1.0	1.0
gene:TraesCS4D03G0010200	Chr4D	3319664	3323787	+	3321725	Chr4D	4497369	4501492	+	4499430	1.0	1.0
gene:TraesCS4D03G0010300	Chr4D	3327946	3335748	-	3331847	Chr4D	4505651	4513453	-	4509552	1.0	0.999
gene:TraesCS4D03G0010800	Chr4D	3382908	3386957	-	3384932	Chr4D	4559868	4563917	-	4561892	1.0	1.0
gene:TraesCS4D03G0011000	Chr4D	3390244	3391395	-	3390819	Chr4D	4567204	4568355	-	4567779	1.0	1.0
gene:TraesCS4D03G0011200	Chr4D	3405419	3408689	-	3407054	Chr4D	4582381	4585651	-	4584016	1.0	1.0
gene:TraesCS4D03G0011300	Chr4D	3413225	3414072	-	3413648	Chr4D	4590187	4591034	-	4590610	1.0	1.0
gene:TraesCS4D03G0011400	Chr4D	3414641	3415376	-	3415008	Chr4D	4591603	4592338	-	4591970	1.0	1.0
gene:TraesCS4D03G0011500	Chr4D	3416613	3417647	-	3417130	Chr4D	4594326	4595360	-	4594843	1.0	1.0
gene:TraesCS4D03G0011700	Chr4D	3421045	3424717	-	3422881	Chr4D	4598758	4602430	-	4600594	1.0	1.0
gene:TraesCS4D03G0011900	Chr4D	3667854	3673399	-	3670626	Chr4D	4842710	4848259	-	4845484	1.0	1.0
gene:TraesCS4D03G0012000	Chr4D	3685507	3688331	-	3686919	Chr4D	4860332	4863156	-	4861744	1.0	1.0
gene:TraesCS4D03G0012200	Chr4D	3695617	3698195	+	3696906	Chr4D	4870442	4873020	+	4871731	1.0	1.0
gene:TraesCS4D03G0012300	Chr4D	3698965	3700563	-	3699764	Chr4D	4873790	4875388	-	4874589	1.0	1.0
gene:TraesCS4D03G0012400	Chr4D	3708608	3712645	-	3710626	Chr4D	4883433	4887470	-	4885451	1.0	1.0
gene:TraesCS4D03G0012500	Chr4D	3790975	3794205	+	3792590	Chr4D	4965879	4969094	+	4967486	0.995	0.995
gene:TraesCS4D03G0012600	Chr4D	3811236	3815371	+	3813303	Chr4D	4986136	4990271	+	4988203	1.0	1.0
gene:TraesCS4D03G0012700	Chr4D	3819990	3822163	-	3821076	Chr4D	4994673	4996846	-	4995759	1.0	1.0
gene:TraesCS4D03G0012800	Chr4D	3823587	3827946	-	3825766	Chr4D	4998270	5002626	-	5000448	1.0	0.999
gene:TraesCS4D03G0012900	Chr4D	3851419	3851796	-	3851607	Chr4D	5025990	5026367	-	5026178	1.0	1.0
gene:TraesCS4D03G0013200	Chr4D	3889549	3889926	-	3889737	Chr4D	5064119	5064496	-	5064307	1.0	1.0
gene:TraesCS4D03G0013400	Chr4D	3935959	3939231	-	3937595	Chr4D	5110850	5114122	-	5112486	1.0	1.0
gene:TraesCS4D03G0013500	Chr4D	3953221	3956936	+	3955078	Chr4D	5128127	5131842	+	5129984	1.0	1.0
gene:TraesCS4D03G0013600	Chr4D	3973325	3974731	-	3974028	Chr4D	5148239	5149645	-	5148942	1.0	1.0
gene:TraesCS4D03G0013700	Chr4D	4018713	4020514	+	4019613	Chr4D	5193646	5195447	+	5194546	1.0	1.0
gene:TraesCS4D03G0014500	Chr4D	4204342	4208997	+	4206669	Chr4D	5376646	5381301	+	5378973	1.0	1.0
gene:TraesCS4D03G0014600	Chr4D	4229119	4240333	+	4234726	Chr4D	5401455	5412078	+	5406766	1.0	1.0
gene:TraesCS4D03G0014800	Chr4D	4234832	4239056	-	4236944	Chr4D	5407168	5410801	-	5408984	1.0	0.993
gene:TraesCS4D03G0014900	Chr4D	4357845	4360735	+	4359290	Chr4D	5529321	5532212	+	5530766	1.0	1.0
gene:TraesCS4D03G0015000	Chr4D	4383334	4385938	-	4384636	Chr4D	5554344	5556948	-	5555646	1.0	1.0
gene:TraesCS4D03G0015100	Chr4D	4395627	4397891	-	4396759	Chr4D	5566637	5568901	-	5567769	1.0	1.0
gene:TraesCS4D03G0015200	Chr4D	4454427	4458854	-	4456640	Chr4D	5625205	5629352	-	5627278	1.0	1.0
gene:TraesCS4D03G0015300	Chr4D	4459320	4462959	-	4461139	Chr4D	5629818	5633457	-	5631637	1.0	0.999
gene:TraesCS4D03G0015400	Chr4D	4464204	4468925	-	4466564	Chr4D	5634612	5639333	-	5636972	1.0	0.999
gene:TraesCS4D03G0015700	Chr4D	4468944	4472922	-	4470933	Chr4D	5639352	5643330	-	5641341	1.0	1.0
gene:TraesCS4D03G0015800	Chr4D	4527953	4530990	+	4529471	Chr4D	5697643	5700678	+	5699160	1.0	1.0
gene:TraesCS4D03G0015900	Chr4D	4569887	4572528	+	4571207	Chr4D	5739593	5742234	+	5740913	1.0	1.0
gene:TraesCS4D03G0016000	Chr4D	4582540	4589681	+	4586110	Chr4D	5752247	5759383	+	5755815	1.0	1.0
gene:TraesCS4D03G0016200	Chr4D	4599361	4602079	+	4600720	Chr4D	5769066	5771784	+	5770425	1.0	1.0
gene:TraesCS4D03G0016300	Chr4D	4627229	4630042	+	4628635	Chr4D	5796969	5799782	+	5798375	1.0	1.0
gene:TraesCS4D03G0016400	Chr4D	4634161	4637142	+	4635651	Chr4D	5803901	5806882	+	5805391	1.0	1.0
gene:TraesCS4D03G0016500	Chr4D	4750051	4759673	+	4754862	Chr4D	5918984	5928606	+	5923795	1.0	1.0
gene:TraesCS4D03G0016600	Chr4D	4770250	4773081	+	4771665	Chr4D	5939188	5942015	+	5940601	1.0	1.0
gene:TraesCS4D03G0016900	Chr4D	4866670	4872598	-	4869634	Chr4D	6039861	6045789	-	6042825	1.0	1.0
gene:TraesCS4D03G0017000	Chr4D	4874008	4881088	-	4877548	Chr4D	6047175	6054255	-	6050715	1.0	1.0
gene:TraesCS4D03G0017100	Chr4D	4906191	4907505	-	4906848	Chr4D	6079356	6080670	-	6080013	1.0	1.0
gene:TraesCS4D03G0017200	Chr4D	5059902	5063233	-	5061567	Chr4D	6232444	6235775	-	6234109	1.0	1.0
gene:TraesCS4D03G0017300	Chr4D	5079330	5084686	+	5082008	Chr4D	6251871	6257225	+	6254548	1.0	1.0
gene:TraesCS4D03G0017500	Chr4D	5172134	5173950	+	5173042	Chr4D	6351432	6353248	+	6352340	1.0	1.0
gene:TraesCS4D03G0017700	Chr4D	5203108	5205734	-	5204421	Chr4D	6382409	6385033	-	6383721	1.0	1.0
gene:TraesCS4D03G0018000	Chr4D	5378301	5379090	+	5378695	Chr4D	6557616	6558405	+	6558010	1.0	1.0
gene:TraesCS4D03G0018100	Chr4D	5390562	5392779	-	5391670	Chr4D	6569875	6572092	-	6570983	1.0	1.0
gene:TraesCS4D03G0018200	Chr4D	5422036	5422742	-	5422389	Chr4D	6601369	6602075	-	6601722	1.0	1.0
gene:TraesCS4D03G0018500	Chr4D	5618981	5619583	-	5619282	Chr4D	6799885	6800487	-	6800186	1.0	1.0
gene:TraesCS4D03G0018600	Chr4D	5624811	5628448	+	5626629	Chr4D	6805715	6809352	+	6807533	1.0	1.0
gene:TraesCS4D03G0018700	Chr4D	5651294	5659832	+	5655563	Chr4D	6832199	6840673	+	6836436	1.0	1.0
gene:TraesCS4D03G0018800	Chr4D	5667996	5669441	+	5668718	Chr4D	6848837	6850282	+	6849559	1.0	1.0
gene:TraesCS4D03G0018900	Chr4D	5672974	5675865	+	5674419	Chr4D	6853815	6856706	+	6855260	1.0	1.0
gene:TraesCS4D03G0019000	Chr4D	5680128	5682514	+	5681321	Chr4D	6860969	6863355	+	6862162	1.0	1.0
gene:TraesCS4D03G0019100	Chr4D	5683617	5687922	-	5685769	Chr4D	6864458	6868763	-	6866610	1.0	1.0
gene:TraesCS4D03G0019200	Chr4D	5693258	5698277	-	5695767	Chr4D	6874100	6879130	-	6876615	1.0	0.999
gene:TraesCS4D03G0019300	Chr4D	5760412	5761926	-	5761169	Chr4D	6941266	6942780	-	6942023	1.0	1.0
gene:TraesCS4D03G0019600	Chr4D	5774825	5779265	-	5777045	Chr4D	6955683	6960123	-	6957903	1.0	0.999
gene:TraesCS4D03G0019700	Chr4D	5784138	5784836	+	5784487	Chr4D	6964996	6965693	+	6965344	0.996	0.996
gene:TraesCS4D03G0019800	Chr4D	5785336	5788751	-	5787043	Chr4D	6966193	6969608	-	6967900	1.0	1.0
gene:TraesCS4D03G0019900	Chr4D	5790433	5795460	+	5792946	Chr4D	6971290	6976317	+	6973803	1.0	1.0
gene:TraesCS4D03G0020000	Chr4D	5882534	5883494	+	5883014	Chr4D	7063408	7064368	+	7063888	1.0	1.0
gene:TraesCS4D03G0020200	Chr4D	5909110	5911403	+	5910256	Chr4D	7090022	7092315	+	7091168	1.0	1.0
gene:TraesCS4D03G0020400	Chr4D	6015915	6017015	+	6016465	Chr4D	7196879	7197979	+	7197429	1.0	1.0
gene:TraesCS4D03G0020600	Chr4D	6127652	6133581	+	6130616	Chr4D	7308639	7314568	+	7311603	1.0	1.0
gene:TraesCS4D03G0020700	Chr4D	6132872	6134485	-	6133678	Chr4D	7313859	7315472	-	7314665	1.0	1.0
gene:TraesCS4D03G0020800	Chr4D	6137793	6139135	-	6138464	Chr4D	7318780	7320122	-	7319451	1.0	1.0
gene:TraesCS4D03G0020900	Chr4D	6139851	6142712	-	6141281	Chr4D	7320838	7323699	-	7322268	1.0	1.0
gene:TraesCS4D03G0021500	Chr4D	6362454	6363136	-	6362795	Chr4D	7543876	7544558	-	7544217	1.0	1.0
gene:TraesCS4D03G0021700	Chr4D	6376655	6378868	+	6377761	Chr4D	7557563	7559776	+	7558669	1.0	1.0
gene:TraesCS4D03G0021800	Chr4D	6384970	6387127	-	6386048	Chr4D	7565454	7567611	-	7566532	1.0	1.0
gene:TraesCS4D03G0022200	Chr4D	6512322	6515724	+	6514023	Chr4D	7689108	7692510	+	7690809	1.0	1.0
gene:TraesCS4D03G0022300	Chr4D	6548123	6549184	+	6548653	Chr4D	7724736	7725797	+	7725266	1.0	1.0
gene:TraesCS4D03G0022400	Chr4D	6551224	6552613	-	6551918	Chr4D	7727837	7729226	-	7728531	1.0	1.0
gene:TraesCS4D03G0022600	Chr4D	6582071	6585584	+	6583827	Chr4D	7758678	7762191	+	7760434	1.0	1.0
gene:TraesCS4D03G0022700	Chr4D	6605223	6609870	+	6607546	Chr4D	7781832	7786479	+	7784155	1.0	1.0
gene:TraesCS4D03G0022800	Chr4D	6610919	6612424	-	6611671	Chr4D	7787528	7789033	-	7788280	1.0	1.0
gene:TraesCS4D03G0022900	Chr4D	6662176	6662885	+	6662530	Chr4D	7838068	7838777	+	7838422	1.0	1.0
gene:TraesCS4D03G0023000	Chr4D	6662959	6665472	-	6664215	Chr4D	7838851	7841364	-	7840107	1.0	1.0
gene:TraesCS4D03G0023200	Chr4D	6673666	6678625	-	6676145	Chr4D	7849560	7854522	-	7852041	1.0	1.0
gene:TraesCS4D03G0023300	Chr4D	6682704	6686531	+	6684617	Chr4D	7858601	7862243	+	7860422	1.0	1.0
gene:TraesCS4D03G0023700	Chr4D	6751752	6753962	+	6752857	Chr4D	7923634	7925865	+	7924749	1.0	0.982
gene:TraesCS4D03G0023800	Chr4D	6754162	6756914	-	6755538	Chr4D	7926065	7928817	-	7927441	1.0	1.0
gene:TraesCS4D03G0023900	Chr4D	6757710	6765113	-	6761411	Chr4D	7929613	7937016	-	7933314	1.0	1.0
gene:TraesCS4D03G0024000	Chr4D	6773765	6774076	-	6773920	Chr4D	7945497	7945808	-	7945652	1.0	1.0
gene:TraesCS4D03G0024100	Chr4D	6792263	6792547	+	6792405	Chr4D	7963995	7964279	+	7964137	1.0	1.0
gene:TraesCS4D03G0024200	Chr4D	6808984	6809403	+	6809193	Chr4D	7980452	7980871	+	7980661	1.0	1.0
gene:TraesCS4D03G0024300	Chr4D	6813191	6813454	+	6813322	Chr4D	7984660	7984923	+	7984791	1.0	1.0
gene:TraesCS4D03G0024400	Chr4D	6886953	6888327	-	6887640	Chr4D	8056860	8058234	-	8057547	1.0	1.0
gene:TraesCS4D03G0024600	Chr4D	7003467	7007031	+	7005249	Chr4D	8173380	8176944	+	8175162	1.0	1.0
gene:TraesCS4D03G0025200	Chr4D	7074947	7076642	+	7075794	Chr4D	8244863	8246558	+	8245710	1.0	1.0
gene:TraesCS4D03G0025300	Chr4D	7087262	7088384	+	7087823	Chr4D	8257176	8258298	+	8257737	1.0	1.0
gene:TraesCS4D03G0025400	Chr4D	7118234	7119940	-	7119087	Chr4D	8288159	8289865	-	8289012	1.0	1.0
gene:TraesCS4D03G0025500	Chr4D	7140877	7142114	+	7141495	Chr4D	8310802	8312143	+	8311472	1.0	0.922
gene:TraesCS4D03G0026100	Chr4D	7223439	7228080	+	7225759	Chr4D	8381399	8386040	+	8383719	1.0	1.0
gene:TraesCS4D03G0026400	Chr4D	7296580	7318269	-	7307424	Chr4D	8454533	8476314	-	8465423	1.0	1.0
gene:TraesCS4D03G0026600	Chr4D	7318003	7320546	+	7319274	Chr4D	8476048	8478591	+	8477319	1.0	1.0
gene:TraesCS4D03G0026900	Chr4D	7522432	7523379	+	7522905	Chr4D	8678775	8679722	+	8679248	1.0	1.0
gene:TraesCS4D03G0027000	Chr4D	7524704	7525912	+	7525308	Chr4D	8681047	8682255	+	8681651	1.0	1.0
gene:TraesCS4D03G0027100	Chr4D	7525825	7530711	-	7528268	Chr4D	8682168	8687054	-	8684611	1.0	1.0
gene:TraesCS4D03G0027200	Chr4D	7532797	7534463	+	7533630	Chr4D	8689024	8690690	+	8689857	1.0	0.999
gene:TraesCS4D03G0027400	Chr4D	7572934	7575966	-	7574450	Chr4D	8728360	8731392	-	8729876	1.0	1.0
gene:TraesCS4D03G0027500	Chr4D	7696400	7697183	+	7696791	Chr4D	8851035	8851818	+	8851426	1.0	1.0
gene:TraesCS4D03G0027600	Chr4D	7700318	7704016	+	7702167	Chr4D	8854953	8858712	+	8856832	1.0	0.992
gene:TraesCS4D03G0027700	Chr4D	7751430	7757589	+	7754509	Chr4D	8906097	8912256	+	8909176	1.0	1.0
gene:TraesCS4D03G0027800	Chr4D	7757899	7762408	-	7760153	Chr4D	8912566	8917075	-	8914820	1.0	0.999
gene:TraesCS4D03G0027900	Chr4D	7763791	7764666	+	7764228	Chr4D	8918458	8919333	+	8918895	1.0	1.0
gene:TraesCS4D03G0028100	Chr4D	7843492	7845337	+	7844414	Chr4D	8995360	8997205	+	8996282	1.0	1.0
gene:TraesCS4D03G0028200	Chr4D	7860654	7865816	+	7863235	Chr4D	9012527	9017689	+	9015108	1.0	1.0
gene:TraesCS4D03G0028300	Chr4D	7865955	7869386	-	7867670	Chr4D	9017828	9021260	-	9019544	1.0	1.0
gene:TraesCS4D03G0028400	Chr4D	7876861	7881040	-	7878950	Chr4D	9028737	9032916	-	9030826	1.0	0.999
gene:TraesCS4D03G0028600	Chr4D	7904711	7907129	+	7905920	Chr4D	9056589	9059007	+	9057798	1.0	1.0
gene:TraesCS4D03G0028700	Chr4D	7934423	7942634	+	7938528	Chr4D	9086304	9094515	+	9090409	1.0	1.0
gene:TraesCS4D03G0028800	Chr4D	7944253	7949845	+	7947049	Chr4D	9096134	9101726	+	9098930	1.0	1.0
gene:TraesCS4D03G0028900	Chr4D	7949938	7951125	-	7950531	Chr4D	9101819	9103006	-	9102412	1.0	1.0
gene:TraesCS4D03G0029100	Chr4D	7980535	7981952	-	7981243	Chr4D	9131195	9132612	-	9131903	1.0	1.0
gene:TraesCS4D03G0029200	Chr4D	7997648	8000858	-	7999253	Chr4D	9148307	9151517	-	9149912	1.0	0.997
gene:TraesCS4D03G0029300	Chr4D	8004461	8007164	-	8005812	Chr4D	9154820	9156600	-	9155710	0.931	0.931
gene:TraesCS4D03G0029500	Chr4D	8018616	8019601	+	8019108	Chr4D	9168018	9169003	+	9168510	1.0	1.0
gene:TraesCS4D03G0029600	Chr4D	8019783	8026442	-	8023112	Chr4D	9169185	9175830	-	9172507	1.0	1.0
gene:TraesCS4D03G0032400	Chr4D	8931351	8931818	+	8931584	Chr4D	9208344	9208811	+	9208577	1.0	1.0
gene:TraesCS4D03G0032800	Chr4D	9004036	9005514	-	9004775	Chr4D	9281055	9282533	-	9281794	1.0	1.0
gene:TraesCS4D03G0032900	Chr4D	9043418	9043909	-	9043663	Chr4D	9320424	9320915	-	9320669	1.0	1.0
gene:TraesCS4D03G0033000	Chr4D	9053007	9053692	-	9053349	Chr4D	9330013	9330698	-	9330355	1.0	1.0
gene:TraesCS4D03G0033500	Chr4D	9099426	9100172	+	9099799	Chr4D	9376425	9377171	+	9376798	1.0	0.998
gene:TraesCS4D03G0033600	Chr4D	9106009	9106941	+	9106475	Chr4D	9382413	9383345	+	9382879	1.0	1.0
gene:TraesCS4D03G0033700	Chr4D	9111309	9111903	-	9111606	Chr4D	9387830	9388424	-	9388127	1.0	1.0
gene:TraesCS4D03G0034300	Chr4D	9183062	9185082	+	9184072	Chr4D	9458793	9460813	+	9459803	1.0	1.0
gene:TraesCS4D03G0034400	Chr4D	9296508	9298967	+	9297737	Chr4D	9571460	9573919	+	9572689	1.0	1.0
gene:TraesCS4D03G0034500	Chr4D	9319856	9321206	+	9320531	Chr4D	9594810	9596160	+	9595485	1.0	1.0
gene:TraesCS4D03G0034600	Chr4D	9325373	9332249	+	9328811	Chr4D	9600324	9607200	+	9603762	1.0	0.999
gene:TraesCS4D03G0034900	Chr4D	9336770	9341811	+	9339290	Chr4D	9611721	9616762	+	9614241	1.0	1.0
gene:TraesCS4D03G0035000	Chr4D	9353005	9359976	+	9356490	Chr4D	9627966	9634937	+	9631451	1.0	1.0
gene:TraesCS4D03G0035100	Chr4D	9361140	9366085	+	9363612	Chr4D	9636101	9641046	+	9638573	1.0	1.0
gene:TraesCS4D03G0035200	Chr4D	9368056	9377784	+	9372920	Chr4D	9643017	9652745	+	9647881	1.0	1.0
gene:TraesCS4D03G0035300	Chr4D	9411820	9421344	+	9416582	Chr4D	9686795	9696318	+	9691556	1.0	1.0
gene:TraesCS4D03G0035400	Chr4D	9428312	9432204	-	9430258	Chr4D	9703297	9707190	-	9705243	1.0	1.0
gene:TraesCS4D03G0035500	Chr4D	9432336	9437968	+	9435152	Chr4D	9707322	9712890	+	9710106	1.0	0.998
gene:TraesCS4D03G0035800	Chr4D	9450100	9450420	-	9450260	Chr4D	9720410	9720730	-	9720570	1.0	1.0
gene:TraesCS4D03G0035900	Chr4D	9502597	9504389	-	9503493	Chr4D	9772913	9774705	-	9773809	1.0	1.0
gene:TraesCS4D03G0036000	Chr4D	9544674	9547061	+	9545867	Chr4D	9814913	9817300	+	9816106	1.0	1.0
gene:TraesCS4D03G0036200	Chr4D	9554547	9556608	-	9555577	Chr4D	9824786	9826847	-	9825816	1.0	1.0
gene:TraesCS4D03G0036300	Chr4D	9606812	9611740	-	9609276	Chr4D	9877053	9881981	-	9879517	1.0	1.0
gene:TraesCS4D03G0036500	Chr4D	9672352	9675548	+	9673950	Chr4D	9942549	9945745	+	9944147	1.0	1.0
gene:TraesCS4D03G0036600	Chr4D	9677617	9696408	+	9687012	Chr4D	9947815	9966606	+	9957210	1.0	1.0
gene:TraesCS4D03G0036700	Chr4D	9701313	9703202	+	9702257	Chr4D	10107574	10109463	+	10108518	1.0	0.996
gene:TraesCS4D03G0037000	Chr4D	9954255	9954938	+	9954596	Chr4D	10828572	10829255	+	10828913	1.0	1.0
gene:TraesCS4D03G0037100	Chr4D	10067461	10068336	+	10067898	Chr4D	10940871	10941746	+	10941308	1.0	1.0
gene:TraesCS4D03G0037500	Chr4D	10344317	10344868	-	10344592	Chr4D	11219818	11220369	-	11220093	1.0	1.0
gene:TraesCS4D03G0037600	Chr4D	10358060	10358830	-	10358445	Chr4D	11233573	11234343	-	11233958	1.0	1.0
gene:TraesCS4D03G0037700	Chr4D	10587712	10592063	+	10589887	Chr4D	11462133	11466484	+	11464308	1.0	1.0
gene:TraesCS4D03G0037800	Chr4D	10596791	10599838	+	10598314	Chr4D	11471211	11474258	+	11472734	1.0	1.0
gene:TraesCS4D03G0038000	Chr4D	10601117	10605386	+	10603251	Chr4D	11475537	11479806	+	11477671	1.0	1.0
gene:TraesCS4D03G0037900	Chr4D	10599958	10613135	-	10606546	Chr4D	11474378	11487228	-	11480803	1.0	1.0
gene:TraesCS4D03G0038200	Chr4D	10617567	10622608	-	10620087	Chr4D	11491380	11496421	-	11493900	1.0	1.0
