gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity
gene:TraesCS7D03G0009400	Chr7D	2540503	2541469	+	2540986	Chr7D	2753958	2754924	+	2754441	1.0	1.0
gene:TraesCS7D03G0009500	Chr7D	2542055	2546243	-	2544149	Chr7D	2755510	2759698	-	2757604	1.0	1.0
gene:TraesCS7D03G0009700	Chr7D	2616995	2622421	+	2619708	Chr7D	2829624	2835050	+	2832337	1.0	1.0
gene:TraesCS7D03G0010000	Chr7D	2635314	2645413	+	2640363	Chr7D	2847943	2858042	+	2852992	1.0	0.999
gene:TraesCS7D03G0010100	Chr7D	2645699	2651710	-	2648704	Chr7D	2858328	2864372	-	2861350	1.0	0.977
gene:TraesCS7D03G0010300	Chr7D	2699940	2703571	+	2701755	Chr7D	2911940	2915589	+	2913764	1.0	0.994
gene:TraesCS7D03G0010400	Chr7D	2719052	2723210	+	2721131	Chr7D	2931049	2935207	+	2933128	1.0	0.999
gene:TraesCS7D03G0010500	Chr7D	2732001	2735374	-	2733687	Chr7D	2943873	2947246	-	2945559	1.0	0.999
gene:TraesCS7D03G0011000	Chr7D	2812476	2817119	-	2814797	Chr7D	3023875	3028518	-	3026196	1.0	1.0
gene:TraesCS7D03G0011100	Chr7D	2820284	2820931	-	2820607	Chr7D	3031684	3032331	-	3032007	1.0	0.983
gene:TraesCS7D03G0011300	Chr7D	2839717	2842723	-	2841220	Chr7D	3050563	3053570	-	3052066	1.0	1.0
gene:TraesCS7D03G0011700	Chr7D	2886179	2887647	-	2886913	Chr7D	3096710	3098178	-	3097444	1.0	1.0
gene:TraesCS7D03G0011900	Chr7D	2926331	2932062	-	2929196	Chr7D	3136710	3142441	-	3139575	1.0	0.999
gene:TraesCS7D03G0012000	Chr7D	2970217	2974321	+	2972269	Chr7D	3180243	3184347	+	3182295	1.0	1.0
gene:TraesCS7D03G0012800	Chr7D	3066939	3070686	-	3068812	Chr7D	3274966	3278713	-	3276839	1.0	1.0
gene:TraesCS7D03G0012900	Chr7D	3139649	3146957	+	3143303	Chr7D	3346755	3354063	+	3350409	1.0	1.0
gene:TraesCS7D03G0013000	Chr7D	3150713	3153119	+	3151916	Chr7D	3357824	3360230	+	3359027	1.0	1.0
gene:TraesCS7D03G0013200	Chr7D	3185961	3190001	+	3187981	Chr7D	3392781	3396821	+	3394801	1.0	1.0
gene:TraesCS7D03G0013400	Chr7D	3203082	3205448	-	3204265	Chr7D	3409902	3411632	-	3410767	0.957	0.957
gene:TraesCS7D03G0013600	Chr7D	3217753	3219522	-	3218637	Chr7D	3423714	3425483	-	3424598	1.0	1.0
gene:TraesCS7D03G0013800	Chr7D	3222772	3225124	-	3223948	Chr7D	3428488	3430840	-	3429664	1.0	1.0
gene:TraesCS7D03G0013900	Chr7D	3403396	3431263	-	3417329	Chr7D	3609575	3637446	-	3623510	1.0	1.0
gene:TraesCS7D03G0014200	Chr7D	3490709	3514797	+	3502753	Chr7D	3696620	3720707	+	3708663	1.0	1.0
gene:TraesCS7D03G0014700	Chr7D	3623478	3625037	-	3624257	Chr7D	3828336	3829895	-	3829115	1.0	1.0
gene:TraesCS7D03G0015500	Chr7D	3814265	3821334	+	3817799	Chr7D	4017482	4024540	+	4021011	1.0	0.999
gene:TraesCS7D03G0015700	Chr7D	3924287	3927124	-	3925705	Chr7D	4127503	4130340	-	4128921	1.0	1.0
gene:TraesCS7D03G0016100	Chr7D	3956593	3957321	+	3956957	Chr7D	4159845	4160573	+	4160209	1.0	1.0
gene:TraesCS7D03G0016200	Chr7D	3958511	3968258	+	3963384	Chr7D	4161763	4171510	+	4166636	1.0	1.0
gene:TraesCS7D03G0016300	Chr7D	3971246	3972943	+	3972094	Chr7D	4174504	4176201	+	4175352	1.0	0.999
gene:TraesCS7D03G0016400	Chr7D	3971969	3972325	-	3972147	Chr7D	4175227	4175583	-	4175405	1.0	1.0
gene:TraesCS7D03G0016500	Chr7D	4003430	4014546	-	4008988	Chr7D	4206782	4217886	-	4212334	0.996	0.994
gene:TraesCS7D03G0016900	Chr7D	4058938	4061845	+	4060391	Chr7D	4262265	4265174	+	4263719	1.0	0.999
gene:TraesCS7D03G0017000	Chr7D	4062084	4064426	+	4063255	Chr7D	4265413	4267755	+	4266584	1.0	1.0
gene:TraesCS7D03G0017600	Chr7D	4100732	4112904	-	4106818	Chr7D	4304074	4316246	-	4310160	1.0	1.0
gene:TraesCS7D03G0017700	Chr7D	4113773	4130569	+	4122171	Chr7D	4317115	4333891	+	4325503	1.0	1.0
gene:TraesCS7D03G0018000	Chr7D	4152973	4155247	+	4154110	Chr7D	4356297	4358571	+	4357434	1.0	1.0
gene:TraesCS7D03G0018100	Chr7D	4155984	4167183	-	4161583	Chr7D	4359308	4370510	-	4364909	0.999	0.99
gene:TraesCS7D03G0018600	Chr7D	4227872	4231741	-	4229806	Chr7D	4431201	4435070	-	4433135	1.0	1.0
gene:TraesCS7D03G0019200	Chr7D	4324503	4325491	+	4324997	Chr7D	4533526	4534514	+	4534020	1.0	1.0
gene:TraesCS7D03G0019300	Chr7D	4373494	4379132	-	4376313	Chr7D	4582497	4588230	-	4585363	0.999	0.994
gene:TraesCS7D03G0019500	Chr7D	4380371	4385812	-	4383091	Chr7D	4589415	4594856	-	4592135	1.0	1.0
gene:TraesCS7D03G0019600	Chr7D	4385864	4387865	+	4386864	Chr7D	4594908	4596909	+	4595908	1.0	1.0
gene:TraesCS7D03G0019800	Chr7D	4393431	4397150	-	4395290	Chr7D	4602477	4606196	-	4604336	1.0	1.0
gene:TraesCS7D03G0020000	Chr7D	4439657	4444783	-	4442220	Chr7D	4648684	4653810	-	4651247	1.0	1.0
gene:TraesCS7D03G0020100	Chr7D	4565258	4568974	-	4567116	Chr7D	4774448	4778163	-	4776305	1.0	1.0
gene:TraesCS7D03G0020400	Chr7D	4634138	4637358	-	4635748	Chr7D	4842732	4845951	-	4844341	0.999	0.999
gene:TraesCS7D03G0020600	Chr7D	4654978	4659334	-	4657156	Chr7D	4863578	4867934	-	4865756	1.0	1.0
gene:TraesCS7D03G0020900	Chr7D	4730087	4731728	+	4730907	Chr7D	4938774	4940415	+	4939594	1.0	1.0
gene:TraesCS7D03G0021000	Chr7D	4776548	4779729	-	4778138	Chr7D	4985225	4988406	-	4986815	1.0	1.0
gene:TraesCS7D03G0021200	Chr7D	4787934	4791139	-	4789536	Chr7D	4996610	4999815	-	4998212	1.0	1.0
gene:TraesCS7D03G0021400	Chr7D	4865746	4867669	-	4866707	Chr7D	5074431	5076354	-	5075392	1.0	1.0
gene:TraesCS7D03G0021600	Chr7D	4879511	4883149	-	4881330	Chr7D	5088195	5091833	-	5090014	1.0	1.0
gene:TraesCS7D03G0021700	Chr7D	4993157	4993798	+	4993477	Chr7D	5200836	5201477	+	5201156	1.0	1.0
gene:TraesCS7D03G0021800	Chr7D	4995759	5006435	-	5001097	Chr7D	5203438	5214114	-	5208776	1.0	1.0
gene:TraesCS7D03G0021900	Chr7D	5011736	5019018	-	5015377	Chr7D	5220891	5228173	-	5224532	1.0	0.999
gene:TraesCS7D03G0022200	Chr7D	5069037	5070965	-	5070001	Chr7D	5278204	5280132	-	5279168	1.0	1.0
gene:TraesCS7D03G0022300	Chr7D	5080642	5082005	-	5081323	Chr7D	5289811	5291174	-	5290492	1.0	1.0
gene:TraesCS7D03G0022500	Chr7D	5156361	5160719	+	5158540	Chr7D	5365509	5369867	+	5367688	1.0	1.0
gene:TraesCS7D03G0023000	Chr7D	5173670	5184406	-	5179038	Chr7D	5382819	5393556	-	5388187	1.0	1.0
gene:TraesCS7D03G0023900	Chr7D	5240086	5241924	+	5241005	Chr7D	5449087	5450925	+	5450006	1.0	1.0
gene:TraesCS7D03G0024000	Chr7D	5257696	5260720	-	5259208	Chr7D	5466699	5469412	-	5468055	0.912	0.911
gene:TraesCS7D03G0024200	Chr7D	5347426	5350073	+	5348749	Chr7D	5555039	5557686	+	5556362	1.0	1.0
gene:TraesCS7D03G0024300	Chr7D	5350832	5357886	+	5354359	Chr7D	5558445	5565501	+	5561973	1.0	1.0
gene:TraesCS7D03G0024500	Chr7D	5358011	5359163	-	5358587	Chr7D	5565626	5566778	-	5566202	1.0	1.0
gene:TraesCS7D03G0024600	Chr7D	5370394	5375528	+	5372961	Chr7D	5578008	5583142	+	5580575	1.0	1.0
gene:TraesCS7D03G0024700	Chr7D	5379726	5380734	+	5380230	Chr7D	5587349	5588357	+	5587853	1.0	1.0
gene:TraesCS7D03G0024800	Chr7D	5386839	5388290	+	5387564	Chr7D	5594462	5595913	+	5595187	1.0	0.999
gene:TraesCS7D03G0025000	Chr7D	5397924	5398721	-	5398322	Chr7D	5605549	5606346	-	5605947	1.0	1.0
gene:TraesCS7D03G0025200	Chr7D	5441521	5445663	-	5443592	Chr7D	5627962	5631352	-	5629657	1.0	0.994
gene:TraesCS7D03G0025300	Chr7D	5447418	5450587	+	5449002	Chr7D	5633191	5636363	+	5634777	1.0	0.992
gene:TraesCS7D03G0025400	Chr7D	5453391	5454989	-	5454190	Chr7D	5639167	5640765	-	5639966	1.0	0.993
gene:TraesCS7D03G0025800	Chr7D	5525637	5531073	-	5528355	Chr7D	5739720	5745077	-	5742398	0.97	0.963
gene:TraesCS7D03G0025900	Chr7D	5533462	5539159	+	5536310	Chr7D	5746071	5752450	+	5749260	1.0	0.978
gene:TraesCS7D03G0026200	Chr7D	5548227	5549057	+	5548642	Chr7D	5989107	5989914	+	5989510	0.967	0.94
gene:TraesCS7D03G0026500	Chr7D	5558765	5567731	-	5563248	Chr7D	5999593	6008504	-	6004048	0.998	0.995
gene:TraesCS7D03G0026800	Chr7D	5667198	5670487	+	5668842	Chr7D	6077440	6080881	+	6079160	0.996	0.906
gene:TraesCS7D03G0027500	Chr7D	5709595	5711772	-	5710683	Chr7D	6267779	6269956	-	6268867	1.0	0.999
gene:TraesCS7D03G0027700	Chr7D	5736459	5739951	-	5738205	Chr7D	6290448	6294150	-	6292299	1.0	0.997
gene:TraesCS7D03G0027800	Chr7D	5745166	5749744	+	5747455	Chr7D	6299363	6303924	+	6301643	1.0	0.995
gene:TraesCS7D03G0028000	Chr7D	5782905	5784707	+	5783806	Chr7D	6339267	6341069	+	6340168	1.0	1.0
gene:TraesCS7D03G0028100	Chr7D	5801719	5806704	-	5804211	Chr7D	6358169	6363100	-	6360634	0.987	0.975
gene:TraesCS7D03G0028400	Chr7D	5816108	5821345	-	5818726	Chr7D	6572567	6573696	-	6573131	0.98	0.972
gene:TraesCS7D03G0030400	Chr7D	6188468	6190301	+	6189384	Chr7D	6633520	6635363	+	6634441	1.0	0.996
gene:TraesCS7D03G0030500	Chr7D	6333691	6333933	+	6333812	Chr7D	6793432	6793674	+	6793553	1.0	0.995
gene:TraesCS7D03G0030700	Chr7D	6363587	6369866	+	6366726	Chr7D	6823415	6829694	+	6826554	1.0	1.0
gene:TraesCS7D03G0031700	Chr7D	6451280	6455354	+	6453317	Chr7D	6911436	6915511	+	6913473	1.0	1.0
gene:TraesCS7D03G0032100	Chr7D	6702669	6703635	-	6703152	Chr7D	7163734	7164700	-	7164217	1.0	1.0
gene:TraesCS7D03G0032200	Chr7D	6725910	6728735	-	6727322	Chr7D	7187008	7189833	-	7188420	1.0	1.0
gene:TraesCS7D03G0032300	Chr7D	6737403	6739639	-	6738521	Chr7D	7198513	7200749	-	7199631	1.0	1.0
gene:TraesCS7D03G0032400	Chr7D	6749327	6749848	-	6749587	Chr7D	7210438	7210959	-	7210698	1.0	1.0
gene:TraesCS7D03G0032500	Chr7D	6786659	6787027	-	6786843	Chr7D	7247779	7248147	-	7247963	1.0	1.0
gene:TraesCS7D03G0032700	Chr7D	6794039	6794913	+	6794476	Chr7D	7255159	7256033	+	7255596	1.0	1.0
gene:TraesCS7D03G0032800	Chr7D	6818107	6820183	-	6819145	Chr7D	7285275	7287351	-	7286313	1.0	1.0
gene:TraesCS7D03G0032900	Chr7D	6820544	6827092	-	6823818	Chr7D	7287712	7294260	-	7290986	1.0	1.0
gene:TraesCS7D03G0033000	Chr7D	6827271	6831540	+	6829405	Chr7D	7294439	7298708	+	7296573	1.0	1.0
gene:TraesCS7D03G0033100	Chr7D	6831774	6834717	+	6833245	Chr7D	7298942	7301885	+	7300413	1.0	1.0
gene:TraesCS7D03G0033200	Chr7D	6839604	6841430	+	6840517	Chr7D	7306772	7308598	+	7307685	1.0	1.0
gene:TraesCS7D03G0033300	Chr7D	6930735	6932599	+	6931667	Chr7D	7394290	7396154	+	7395222	1.0	1.0
gene:TraesCS7D03G0033400	Chr7D	7042530	7045480	-	7044005	Chr7D	7506086	7509036	-	7507561	1.0	1.0
gene:TraesCS7D03G0033800	Chr7D	7097584	7102366	+	7099975	Chr7D	7561217	7566004	+	7563610	1.0	1.0
gene:TraesCS7D03G0033900	Chr7D	7115748	7119106	-	7117427	Chr7D	7579385	7583128	-	7581256	1.0	0.999
gene:TraesCS7D03G0034000	Chr7D	7126208	7129321	+	7127764	Chr7D	7590230	7593343	+	7591786	1.0	1.0
gene:TraesCS7D03G0034400	Chr7D	7139322	7141221	-	7140271	Chr7D	7603344	7605243	-	7604293	1.0	1.0
gene:TraesCS7D03G0034500	Chr7D	7165452	7165685	+	7165568	Chr7D	7629465	7629698	+	7629581	1.0	1.0
gene:TraesCS7D03G0034900	Chr7D	7429924	7430103	+	7430013	Chr7D	7893936	7894115	+	7894025	1.0	0.994
gene:TraesCS7D03G0035100	Chr7D	7432081	7432269	+	7432175	Chr7D	7896093	7896281	+	7896187	1.0	1.0
gene:TraesCS7D03G0035000	Chr7D	7431827	7434698	-	7433262	Chr7D	7895839	7898710	-	7897274	1.0	1.0
gene:TraesCS7D03G0035200	Chr7D	7436717	7439176	+	7437946	Chr7D	7900729	7903188	+	7901958	1.0	1.0
gene:TraesCS7D03G0035800	Chr7D	7530208	7532630	+	7531419	Chr7D	7994000	7996422	+	7995211	1.0	1.0
gene:TraesCS7D03G0036200	Chr7D	7651162	7658087	-	7654624	Chr7D	8116331	8123256	-	8119793	1.0	1.0
gene:TraesCS7D03G0036300	Chr7D	7658537	7660780	-	7659658	Chr7D	8123706	8125949	-	8124827	1.0	1.0
gene:TraesCS7D03G0036400	Chr7D	7661478	7665197	-	7663337	Chr7D	8126647	8130366	-	8128506	1.0	1.0
gene:TraesCS7D03G0036500	Chr7D	7801942	7803310	+	7802626	Chr7D	8267140	8268508	+	8267824	1.0	0.994
gene:TraesCS7D03G0036600	Chr7D	7803635	7806911	-	7805273	Chr7D	8268833	8271784	-	8270308	0.998	0.989
gene:TraesCS7D03G0036700	Chr7D	7811025	7813078	+	7812051	Chr7D	8275859	8277903	+	8276881	1.0	1.0
gene:TraesCS7D03G0037000	Chr7D	7822729	7823382	-	7823055	Chr7D	8287395	8288048	-	8287721	1.0	0.987
gene:TraesCS7D03G0037200	Chr7D	7851372	7852928	+	7852150	Chr7D	8315961	8317517	+	8316739	1.0	0.995
gene:TraesCS7D03G0037300	Chr7D	7891420	7892988	-	7892204	Chr7D	8353929	8355497	-	8354713	1.0	0.992
gene:TraesCS7D03G0037500	Chr7D	7904938	7907145	+	7906041	Chr7D	8364597	8366804	+	8365700	1.0	0.985
gene:TraesCS7D03G0037600	Chr7D	7917704	7919634	+	7918669	Chr7D	8377346	8379276	+	8378311	1.0	0.997
gene:TraesCS7D03G0040100	Chr7D	8527061	8529751	+	8528406	Chr7D	8540904	8543591	+	8542247	0.998	0.982
gene:TraesCS7D03G0041200	Chr7D	8600205	8601566	+	8600885	Chr7D	8744162	8745555	+	8744858	0.998	0.964
gene:TraesCS7D03G0041300	Chr7D	8602069	8606311	-	8604190	Chr7D	8746060	8750301	-	8748180	0.999	0.996
gene:TraesCS7D03G0041500	Chr7D	8641641	8683479	-	8662560	Chr7D	8763154	8794899	-	8779026	0.942	0.938
gene:TraesCS7D03G0041600	Chr7D	8692848	8697378	-	8695113	Chr7D	8810683	8815213	-	8812948	1.0	0.998
gene:TraesCS7D03G0041900	Chr7D	8703393	8706360	+	8704876	Chr7D	8821247	8824215	+	8822731	1.0	0.997
gene:TraesCS7D03G0042400	Chr7D	8764448	8772792	-	8768620	Chr7D	8889101	8897452	-	8893276	1.0	0.998
gene:TraesCS7D03G0042500	Chr7D	8780335	8781278	-	8780806	Chr7D	8904781	8905728	-	8905254	1.0	0.991
gene:TraesCS7D03G0042600	Chr7D	8783760	8784387	+	8784073	Chr7D	8908176	8908803	+	8908489	1.0	1.0
gene:TraesCS7D03G0043000	Chr7D	8809130	8810609	-	8809869	Chr7D	8933337	8934816	-	8934076	1.0	0.998
gene:TraesCS7D03G0043100	Chr7D	8812269	8816111	-	8814190	Chr7D	8935680	8939528	-	8937604	1.0	0.987
gene:TraesCS7D03G0043600	Chr7D	8906542	8908571	-	8907556	Chr7D	9030321	9032352	-	9031336	1.0	0.992
gene:TraesCS7D03G0043700	Chr7D	8945922	8946350	-	8946136	Chr7D	9084003	9084431	-	9084217	1.0	0.986
gene:TraesCS7D03G0043800	Chr7D	8989832	8990007	-	8989919	Chr7D	9138222	9138397	-	9138309	1.0	0.994
gene:TraesCS7D03G0044000	Chr7D	9007678	9008118	-	9007898	Chr7D	9195578	9196020	-	9195799	1.0	0.986
gene:TraesCS7D03G0044200	Chr7D	9015869	9016030	-	9015949	Chr7D	9184657	9184818	-	9184737	1.0	0.993
gene:TraesCS7D03G0044400	Chr7D	9038079	9038555	-	9038317	Chr7D	9239753	9240229	-	9239991	1.0	0.983
gene:TraesCS7D03G0044500	Chr7D	9082285	9083856	+	9083070	Chr7D	9398619	9400190	+	9399404	1.0	0.994
gene:TraesCS7D03G0045300	Chr7D	9368185	9368706	-	9368445	Chr7D	9554355	9554876	-	9554615	1.0	0.994
gene:TraesCS7D03G0047000	Chr7D	9636820	9641884	-	9639352	Chr7D	9630807	9635874	-	9633340	1.0	0.994
gene:TraesCS7D03G0047100	Chr7D	9642348	9647312	+	9644830	Chr7D	9636340	9641303	+	9638821	0.999	0.995
gene:TraesCS7D03G0047400	Chr7D	9709899	9711626	+	9710762	Chr7D	9703793	9705518	+	9704655	0.998	0.988
gene:TraesCS7D03G0047800	Chr7D	9730707	9731413	+	9731060	Chr7D	9743914	9744623	+	9744268	1.0	0.991
gene:TraesCS7D03G0049400	Chr7D	10356124	10358772	+	10357448	Chr7D	10021159	10023797	+	10022478	1.0	0.995
gene:TraesCS7D03G0050200	Chr7D	10377049	10378124	+	10377586	Chr7D	10029586	10030661	+	10030123	1.0	0.995
gene:TraesCS7D03G0050400	Chr7D	10405468	10406646	-	10406057	Chr7D	10084599	10085777	-	10085188	1.0	0.995
gene:TraesCS7D03G0052000	Chr7D	10866500	10871299	-	10868899	Chr7D	10110226	10115681	-	10112953	0.998	0.966
gene:TraesCS7D03G0052300	Chr7D	10902680	10904162	-	10903421	Chr7D	10144533	10146018	-	10145275	0.995	0.983
gene:TraesCS7D03G0052500	Chr7D	11019985	11021994	+	11020989	Chr7D	10195716	10197725	+	10196720	1.0	1.0
gene:TraesCS7D03G0052600	Chr7D	11022566	11024797	+	11023681	Chr7D	10198297	10200528	+	10199412	1.0	1.0
gene:TraesCS7D03G0052700	Chr7D	11024983	11025588	+	11025285	Chr7D	10200714	10201319	+	10201016	1.0	1.0
gene:TraesCS7D03G0052800	Chr7D	11111603	11112606	+	11112104	Chr7D	10290225	10291228	+	10290726	1.0	1.0
gene:TraesCS7D03G0052900	Chr7D	11117544	11119073	+	11118308	Chr7D	10296166	10297695	+	10296930	1.0	1.0
gene:TraesCS7D03G0053500	Chr7D	11174031	11176281	-	11175156	Chr7D	10352918	10355168	-	10354043	1.0	1.0
gene:TraesCS7D03G0053700	Chr7D	11266157	11267776	-	11266966	Chr7D	10445583	10447202	-	10446392	1.0	1.0
gene:TraesCS7D03G0053800	Chr7D	11277143	11277790	-	11277466	Chr7D	10456569	10457216	-	10456892	1.0	1.0
gene:TraesCS7D03G0053900	Chr7D	11323512	11328407	+	11325959	Chr7D	10501779	10506674	+	10504226	1.0	1.0
gene:TraesCS7D03G0054000	Chr7D	11376382	11377575	+	11376978	Chr7D	10554573	10555766	+	10555169	1.0	1.0
gene:TraesCS7D03G0054100	Chr7D	11379695	11382219	-	11380957	Chr7D	10557886	10560410	-	10559148	1.0	0.999
gene:TraesCS7D03G0054200	Chr7D	11435436	11436531	-	11435983	Chr7D	10613618	10614713	-	10614165	1.0	1.0
gene:TraesCS7D03G0054500	Chr7D	11569127	11570200	+	11569663	Chr7D	10747390	10748463	+	10747926	1.0	1.0
gene:TraesCS7D03G0055000	Chr7D	11627497	11634848	-	11631172	Chr7D	10805560	10812915	-	10809237	1.0	1.0
gene:TraesCS7D03G0055600	Chr7D	11725501	11727900	-	11726700	Chr7D	10882959	10885406	-	10884182	1.0	0.997
gene:TraesCS7D03G0055700	Chr7D	11728834	11730683	-	11729758	Chr7D	10886358	10888207	-	10887282	1.0	0.991
gene:TraesCS7D03G0055800	Chr7D	11731280	11736454	-	11733867	Chr7D	10888804	10893962	-	10891383	0.993	0.992
gene:TraesCS7D03G0055900	Chr7D	11787653	11788291	-	11787972	Chr7D	10940060	10940698	-	10940379	1.0	1.0
gene:TraesCS7D03G0056600	Chr7D	11905937	11909595	-	11907766	Chr7D	11018806	11022465	-	11020635	1.0	0.999
gene:TraesCS7D03G0056700	Chr7D	11934965	11938985	+	11936975	Chr7D	11047841	11051861	+	11049851	1.0	1.0
gene:TraesCS7D03G0056800	Chr7D	11942273	11943273	+	11942773	Chr7D	11055149	11056149	+	11055649	1.0	1.0
gene:TraesCS7D03G0057000	Chr7D	11963187	11972341	+	11967764	Chr7D	11076064	11085218	+	11080641	1.0	0.999
gene:TraesCS7D03G0057100	Chr7D	11973144	11977583	-	11975363	Chr7D	11086021	11090464	-	11088242	1.0	1.0
gene:TraesCS7D03G0057300	Chr7D	12005583	12006702	-	12006142	Chr7D	11118466	11119585	-	11119025	1.0	0.999
gene:TraesCS7D03G0057700	Chr7D	12026251	12027868	-	12027059	Chr7D	11139120	11140737	-	11139928	1.0	0.999
gene:TraesCS7D03G0058400	Chr7D	12593304	12594041	+	12593672	Chr7D	12081883	12082620	+	12082251	1.0	1.0
gene:TraesCS7D03G0058500	Chr7D	12649083	12649933	+	12649508	Chr7D	12136832	12137682	+	12137257	1.0	1.0
