gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity	segment
gene:TraesCS4B03G0010500	Chr4B	4702115	4703499	+	4702807	Chr4B	3431468	3432832	+	3432150	0.985	0.963	collinear
gene:TraesCS4B03G0010700	Chr4B	4748349	4751329	-	4749839	Chr4B	2598025	2600996	-	2599510	0.994	0.967	collinear
gene:TraesCS4B03G0010800	Chr4B	4757354	4758546	-	4757950	Chr4B	2569509	2570706	-	2570107	1.0	0.962	collinear
gene:TraesCS4B03G0011200	Chr4B	5005176	5006735	+	5005955	Chr4B	3524374	3525919	+	3525146	0.991	0.924	collinear
gene:TraesCS4B03G0011300	Chr4B	5013958	5015724	-	5014841	Chr4B	3534389	3536162	-	3535275	1.0	0.973	collinear
gene:TraesCS4B03G0011400	Chr4B	5016147	5018598	+	5017372	Chr4B	3536584	3539140	+	3537862	0.998	0.962	collinear
gene:TraesCS4B03G0011800	Chr4B	5050011	5052020	-	5051015	Chr4B	3557741	3559717	-	3558729	0.967	0.904	collinear
gene:TraesCS4B03G0012200	Chr4B	5087164	5091352	-	5089258	Chr4B	3570371	3574576	+	3572473	0.994	0.955	collinear
gene:TraesCS4B03G0012400	Chr4B	5318530	5319996	-	5319263	Chr4B	3591191	3592620	-	3591905	0.974	0.921	collinear
gene:TraesCS4B03G0012500	Chr4B	5320101	5321234	-	5320667	Chr4B	3581614	3582775	-	3582194	0.999	0.905	collinear
gene:TraesCS4B03G0013100	Chr4B	5665779	5670020	-	5667899	Chr4B	3872849	3876919	-	3874884	0.966	0.927	collinear
gene:TraesCS4B03G0013300	Chr4B	5730119	5731654	-	5730886	Chr4B	3987560	3989095	-	3988327	1.0	0.97	collinear
gene:TraesCS4B03G0013400	Chr4B	5753494	5754438	-	5753966	Chr4B	4046827	4047779	-	4047303	0.993	0.9	collinear
gene:TraesCS4B03G0013700	Chr4B	5784701	5785668	-	5785184	Chr4B	4116228	4117190	-	4116709	0.993	0.951	collinear
gene:TraesCS4B03G0013900	Chr4B	5803248	5807228	-	5805238	Chr4B	4123365	4127199	-	4125282	0.982	0.942	collinear
gene:TraesCS4B03G0014100	Chr4B	5878408	5881448	+	5879928	Chr4B	4198381	4201421	+	4199901	1.0	0.999	collinear
gene:TraesCS4B03G0014600	Chr4B	6029853	6032274	+	6031063	Chr4B	4349678	4352098	+	4350888	1.0	1.0	collinear
gene:TraesCS4B03G0015000	Chr4B	6269662	6271092	+	6270377	Chr4B	4589503	4590933	+	4590218	1.0	1.0	collinear
gene:TraesCS4B03G0015100	Chr4B	6272493	6273128	+	6272810	Chr4B	4592334	4592969	+	4592651	1.0	1.0	collinear
gene:TraesCS4B03G0015200	Chr4B	6274207	6274850	-	6274528	Chr4B	4594048	4594691	-	4594369	1.0	1.0	collinear
gene:TraesCS4B03G0015300	Chr4B	6276095	6276960	+	6276527	Chr4B	4595936	4596801	+	4596368	1.0	1.0	collinear
gene:TraesCS4B03G0015500	Chr4B	6283520	6284166	-	6283843	Chr4B	4603358	4604004	-	4603681	1.0	1.0	collinear
gene:TraesCS4B03G0015700	Chr4B	6338082	6340667	-	6339374	Chr4B	4660237	4662823	-	4661530	1.0	1.0	collinear
gene:TraesCS4B03G0015800	Chr4B	6346102	6348397	+	6347249	Chr4B	4668251	4670546	+	4669398	1.0	1.0	collinear
gene:TraesCS4B03G0015900	Chr4B	6349266	6350916	-	6350091	Chr4B	4671415	4673065	-	4672240	1.0	1.0	collinear
gene:TraesCS4B03G0016000	Chr4B	6396293	6400437	-	6398365	Chr4B	4718447	4722591	-	4720519	1.0	1.0	collinear
gene:TraesCS4B03G0016200	Chr4B	6438288	6442488	-	6440388	Chr4B	4760325	4764532	-	4762428	1.0	1.0	collinear
gene:TraesCS4B03G0016500	Chr4B	6542399	6542847	+	6542623	Chr4B	4864207	4864655	+	4864431	1.0	1.0	collinear
gene:TraesCS4B03G0016700	Chr4B	6603474	6606350	+	6604912	Chr4B	4926730	4929606	+	4928168	1.0	1.0	collinear
gene:TraesCS4B03G0016800	Chr4B	6622209	6624334	+	6623271	Chr4B	4945466	4947591	+	4946528	1.0	1.0	collinear
gene:TraesCS4B03G0017400	Chr4B	6779772	6782952	+	6781362	Chr4B	5103066	5106246	+	5104656	1.0	1.0	collinear
gene:TraesCS4B03G0017700	Chr4B	6802311	6806219	-	6804265	Chr4B	5125424	5129332	-	5127378	1.0	1.0	collinear
gene:TraesCS4B03G0017800	Chr4B	6841063	6845077	+	6843070	Chr4B	5164177	5168190	+	5166183	1.0	0.995	collinear
gene:TraesCS4B03G0017900	Chr4B	6898433	6901748	-	6900090	Chr4B	5176092	5179425	-	5177758	1.0	0.98	collinear
gene:TraesCS4B03G0018100	Chr4B	6943116	6947537	-	6945326	Chr4B	5221823	5226326	-	5224074	0.985	0.951	collinear
gene:TraesCS4B03G0018300	Chr4B	7074978	7077800	-	7076389	Chr4B	5340570	5343392	-	5341981	1.0	0.998	collinear
gene:TraesCS4B03G0018400	Chr4B	7084337	7087845	+	7086091	Chr4B	5349930	5353438	+	5351684	1.0	1.0	collinear
gene:TraesCS4B03G0019500	Chr4B	7253579	7257515	+	7255547	Chr4B	5519221	5523157	+	5521189	1.0	1.0	collinear
gene:TraesCS4B03G0019600	Chr4B	7266869	7273008	+	7269938	Chr4B	5532522	5538661	+	5535591	1.0	1.0	collinear
gene:TraesCS4B03G0019900	Chr4B	7276002	7276726	-	7276364	Chr4B	5541655	5542379	-	5542017	1.0	1.0	collinear
gene:TraesCS4B03G0020000	Chr4B	7459008	7461775	+	7460391	Chr4B	5724673	5727440	+	5726056	1.0	1.0	collinear
gene:TraesCS4B03G0020300	Chr4B	7681207	7683033	+	7682120	Chr4B	5846869	5848695	+	5847782	1.0	1.0	collinear
gene:TraesCS4B03G0020400	Chr4B	7684152	7686148	+	7685150	Chr4B	5849814	5851810	+	5850812	1.0	1.0	collinear
gene:TraesCS4B03G0020500	Chr4B	7857196	7862596	-	7859896	Chr4B	5989264	5994660	-	5991962	1.0	1.0	collinear
gene:TraesCS4B03G0020700	Chr4B	7957320	7962746	-	7960033	Chr4B	6089399	6094824	-	6092111	1.0	1.0	collinear
gene:TraesCS4B03G0020900	Chr4B	8273296	8276777	-	8275036	Chr4B	6404095	6407576	-	6405835	1.0	1.0	collinear
gene:TraesCS4B03G0021100	Chr4B	8349077	8352483	-	8350780	Chr4B	6479688	6483094	-	6481391	1.0	1.0	collinear
gene:TraesCS4B03G0021200	Chr4B	8354847	8360894	-	8357870	Chr4B	6485459	6491638	-	6488548	1.0	0.999	collinear
gene:TraesCS4B03G0021300	Chr4B	8360912	8364647	-	8362779	Chr4B	6491656	6495391	-	6493523	1.0	1.0	collinear
gene:TraesCS4B03G0021400	Chr4B	8419281	8420199	+	8419740	Chr4B	6549838	6550756	+	6550297	1.0	1.0	collinear
gene:TraesCS4B03G0021500	Chr4B	8487556	8490533	+	8489044	Chr4B	6617758	6620732	+	6619245	0.997	0.997	collinear
gene:TraesCS4B03G0021600	Chr4B	8534247	8537334	+	8535790	Chr4B	6663889	6666976	+	6665432	1.0	0.998	collinear
gene:TraesCS4B03G0021700	Chr4B	8578630	8581537	+	8580083	Chr4B	6708317	6711224	+	6709770	1.0	1.0	collinear
gene:TraesCS4B03G0021800	Chr4B	8623962	8626909	+	8625435	Chr4B	6753574	6756521	+	6755047	1.0	1.0	collinear
gene:TraesCS4B03G0021900	Chr4B	8668879	8671759	+	8670319	Chr4B	6797881	6800761	+	6799321	1.0	1.0	collinear
gene:TraesCS4B03G0022000	Chr4B	8690949	8694149	+	8692549	Chr4B	6819254	6822454	+	6820854	1.0	1.0	collinear
gene:TraesCS4B03G0022100	Chr4B	8696794	8699786	+	8698290	Chr4B	6825099	6828091	+	6826595	1.0	1.0	collinear
gene:TraesCS4B03G0022200	Chr4B	8713800	8721462	+	8717631	Chr4B	6842105	6849521	+	6845813	1.0	1.0	collinear
gene:TraesCS4B03G0022300	Chr4B	8778184	8781081	+	8779632	Chr4B	6904978	6907875	+	6906426	1.0	1.0	collinear
gene:TraesCS4B03G0022400	Chr4B	8928149	8930990	+	8929569	Chr4B	6925564	6928405	+	6926984	1.0	0.998	collinear
gene:TraesCS4B03G0022600	Chr4B	8969015	8972206	+	8970610	Chr4B	6966073	6969264	+	6967668	1.0	1.0	collinear
gene:TraesCS4B03G0022900	Chr4B	9188963	9190624	+	9189793	Chr4B	7184097	7185758	+	7184927	1.0	0.998	collinear
gene:TraesCS4B03G0023000	Chr4B	9197152	9202090	+	9199621	Chr4B	7192285	7195441	+	7193863	0.998	0.996	collinear
gene:TraesCS4B03G0023200	Chr4B	9235129	9243483	-	9239306	Chr4B	7228480	7236805	-	7232642	1.0	1.0	collinear
gene:TraesCS4B03G0023300	Chr4B	9242541	9249609	-	9246075	Chr4B	7235863	7242931	-	7239397	1.0	1.0	collinear
gene:TraesCS4B03G0023500	Chr4B	9257978	9259039	-	9258508	Chr4B	7251300	7252361	-	7251830	1.0	1.0	collinear
gene:TraesCS4B03G0023700	Chr4B	9284155	9286184	+	9285169	Chr4B	7277477	7279506	+	7278491	1.0	1.0	collinear
gene:TraesCS4B03G0024000	Chr4B	9312201	9316723	-	9314462	Chr4B	7305533	7310055	-	7307794	1.0	1.0	collinear
gene:TraesCS4B03G0024100	Chr4B	9321836	9323497	-	9322666	Chr4B	7315168	7316829	-	7315998	1.0	0.999	collinear
gene:TraesCS4B03G0024400	Chr4B	9542136	9544219	+	9543177	Chr4B	7532097	7534170	+	7533133	1.0	0.998	collinear
gene:TraesCS4B03G0024500	Chr4B	9631181	9633297	+	9632239	Chr4B	7620761	7622883	+	7621822	1.0	0.995	collinear
gene:TraesCS4B03G0024800	Chr4B	9790333	9792797	+	9791565	Chr4B	7773582	7776046	+	7774814	1.0	1.0	collinear
gene:TraesCS4B03G0024900	Chr4B	9842957	9847003	-	9844980	Chr4B	7825622	7829668	-	7827645	1.0	0.998	collinear
gene:TraesCS4B03G0025600	Chr4B	10400582	10403964	-	10402273	Chr4B	8380197	8383587	-	8381892	1.0	1.0	collinear
gene:TraesCS4B03G0026100	Chr4B	10803185	10805569	+	10804377	Chr4B	8769336	8771720	+	8770528	1.0	1.0	collinear
gene:TraesCS4B03G0026600	Chr4B	10847041	10851294	+	10849167	Chr4B	8813208	8817461	+	8815334	1.0	1.0	collinear
gene:TraesCS4B03G0027200	Chr4B	10931857	10935497	-	10933677	Chr4B	8901158	8904798	-	8902978	1.0	1.0	collinear
gene:TraesCS4B03G0027400	Chr4B	11093025	11100708	+	11096866	Chr4B	9060084	9067786	+	9063935	1.0	1.0	collinear
gene:TraesCS4B03G0027500	Chr4B	11107511	11109226	+	11108368	Chr4B	9074589	9076304	+	9075446	1.0	1.0	collinear
gene:TraesCS4B03G0027600	Chr4B	11111048	11113357	+	11112202	Chr4B	9078126	9080435	+	9079280	1.0	1.0	collinear
gene:TraesCS4B03G0027900	Chr4B	11120139	11124482	-	11122310	Chr4B	9087220	9091563	-	9089391	1.0	1.0	collinear
gene:TraesCS4B03G0028100	Chr4B	11668860	11670629	-	11669744	Chr4B	9716492	9718261	-	9717376	1.0	0.996	collinear
gene:TraesCS4B03G0028200	Chr4B	11672668	11675712	-	11674190	Chr4B	9721473	9724516	-	9722994	0.999	0.996	collinear
gene:TraesCS4B03G0028300	Chr4B	11677119	11681241	+	11679180	Chr4B	9726035	9730026	+	9728030	1.0	0.992	collinear
gene:TraesCS4B03G0028500	Chr4B	12157687	12158558	+	12158122	Chr4B	10193197	10194071	+	10193634	0.984	0.962	collinear
gene:TraesCS4B03G0029700	Chr4B	12236367	12238738	+	12237552	Chr4B	10265836	10268207	+	10267021	1.0	0.997	collinear
gene:TraesCS4B03G0029800	Chr4B	12242993	12245251	-	12244122	Chr4B	10298714	10301055	-	10299884	0.998	0.99	collinear
gene:TraesCS4B03G0030000	Chr4B	12307140	12311868	+	12309504	Chr4B	10360883	10365635	+	10363259	1.0	0.997	collinear
gene:TraesCS4B03G0030100	Chr4B	12311772	12313549	-	12312660	Chr4B	10365723	10367007	-	10366365	0.921	0.916	collinear
gene:TraesCS4B03G0030200	Chr4B	12327262	12328629	-	12327945	Chr4B	10371894	10373261	-	10372577	1.0	0.999	collinear
gene:TraesCS4B03G0030300	Chr4B	12329369	12332339	-	12330854	Chr4B	10374017	10376987	-	10375502	1.0	1.0	collinear
gene:TraesCS4B03G0031300	Chr4B	13064511	13066817	-	13065664	Chr4B	11142754	11145067	-	11143910	1.0	1.0	collinear
gene:TraesCS4B03G0031400	Chr4B	13150070	13152283	+	13151176	Chr4B	11228590	11230803	+	11229696	1.0	1.0	collinear
gene:TraesCS4B03G0031700	Chr4B	13283883	13286103	+	13284993	Chr4B	11365760	11367980	+	11366870	1.0	1.0	collinear
gene:TraesCS4B03G0032100	Chr4B	13326019	13326527	+	13326273	Chr4B	11407915	11408423	+	11408169	1.0	1.0	collinear
gene:TraesCS4B03G0032200	Chr4B	13371547	13375209	-	13373378	Chr4B	11453452	11457114	-	11455283	1.0	1.0	collinear
gene:TraesCS4B03G0032300	Chr4B	13387538	13391363	+	13389450	Chr4B	11469450	11473275	+	11471362	1.0	1.0	collinear
gene:TraesCS4B03G0032400	Chr4B	13425673	13430257	+	13427965	Chr4B	11507575	11512159	+	11509867	1.0	1.0	collinear
gene:TraesCS4B03G0032700	Chr4B	13449724	13450466	+	13450095	Chr4B	11531628	11532370	+	11531999	1.0	1.0	collinear
gene:TraesCS4B03G0032800	Chr4B	13450549	13454028	-	13452288	Chr4B	11532453	11535932	-	11534192	1.0	1.0	collinear
gene:TraesCS4B03G0032900	Chr4B	13455718	13461325	-	13458521	Chr4B	11537622	11543230	-	11540426	1.0	1.0	collinear
gene:TraesCS4B03G0033000	Chr4B	13464420	13467636	+	13466028	Chr4B	11546322	11549537	+	11547929	1.0	1.0	collinear
gene:TraesCS4B03G0033100	Chr4B	13613526	13625103	-	13619314	Chr4B	11693699	11705276	-	11699487	1.0	1.0	collinear
gene:TraesCS4B03G0033200	Chr4B	13619936	13622133	+	13621034	Chr4B	11700109	11702306	+	11701207	1.0	1.0	collinear
gene:TraesCS4B03G0033300	Chr4B	13627329	13635247	-	13631288	Chr4B	11707499	11715393	-	11711446	1.0	1.0	collinear
gene:TraesCS4B03G0033400	Chr4B	13643817	13644143	-	13643980	Chr4B	11724204	11724530	-	11724367	1.0	0.996	collinear
gene:TraesCS4B03G0033600	Chr4B	13731974	13732261	+	13732117	Chr4B	11777896	11778180	+	11778038	0.989	0.965	collinear
gene:TraesCS4B03G0033700	Chr4B	13767289	13767576	+	13767432	Chr4B	11816353	11816640	+	11816496	1.0	0.993	collinear
gene:TraesCS4B03G0034700	Chr4B	13857744	13859586	-	13858665	Chr4B	11909837	11911661	-	11910749	0.984	0.962	collinear
gene:TraesCS4B03G0034900	Chr4B	13970511	13974126	+	13972318	Chr4B	12008194	12011810	+	12010002	1.0	1.0	collinear
gene:TraesCS4B03G0035200	Chr4B	13994176	13995863	+	13995019	Chr4B	12030915	12032602	+	12031758	1.0	0.999	collinear
gene:TraesCS4B03G0035600	Chr4B	14269259	14273323	+	14271291	Chr4B	12244542	12248614	+	12246578	1.0	0.994	collinear
gene:TraesCS4B03G0036600	Chr4B	14793756	14795965	-	14794860	Chr4B	12795937	12798148	-	12797042	1.0	0.995	collinear
gene:TraesCS4B03G0037000	Chr4B	14819047	14821688	+	14820367	Chr4B	12821598	12824655	+	12823126	1.0	0.997	collinear
gene:TraesCS4B03G0037100	Chr4B	14829643	14834893	+	14832268	Chr4B	12832610	12837860	+	12835235	1.0	1.0	collinear
gene:TraesCS4B03G0037200	Chr4B	14835047	14839810	+	14837428	Chr4B	12838014	12842776	+	12840395	1.0	1.0	collinear
gene:TraesCS4B03G0037300	Chr4B	14866669	14868524	-	14867596	Chr4B	12869645	12871500	-	12870572	1.0	1.0	collinear
gene:TraesCS4B03G0037700	Chr4B	15018264	15019321	+	15018792	Chr4B	13021225	13022282	+	13021753	1.0	1.0	collinear
gene:TraesCS4B03G0037800	Chr4B	15020905	15022023	+	15021464	Chr4B	13023865	13025006	+	13024435	1.0	0.997	collinear
gene:TraesCS4B03G0037900	Chr4B	15022046	15026127	-	15024086	Chr4B	13025029	13029111	-	13027070	1.0	0.995	collinear
gene:TraesCS4B03G0038100	Chr4B	15040448	15043277	-	15041862	Chr4B	13063544	13066372	-	13064958	1.0	0.999	collinear
gene:TraesCS4B03G0038200	Chr4B	15136397	15136759	+	15136578	Chr4B	13159281	13159643	+	13159462	1.0	0.994	collinear
gene:TraesCS4B03G0038300	Chr4B	15149172	15152263	+	15150717	Chr4B	13163834	13166925	+	13165379	1.0	0.996	collinear
gene:TraesCS4B03G0038400	Chr4B	15156746	15162716	+	15159731	Chr4B	13171589	13177561	+	13174575	0.999	0.997	collinear
gene:TraesCS4B03G0038500	Chr4B	15162926	15167293	-	15165109	Chr4B	13177771	13182139	-	13179955	1.0	0.996	collinear
gene:TraesCS4B03G0038900	Chr4B	15684259	15687307	+	15685783	Chr4B	13680902	13683966	+	13682434	1.0	0.987	collinear
gene:TraesCS4B03G0039100	Chr4B	15712104	15715791	+	15713947	Chr4B	13700012	13703708	+	13701860	1.0	0.992	collinear
gene:TraesCS4B03G0039300	Chr4B	15716043	15720952	-	15718497	Chr4B	13703960	13708940	-	13706450	1.0	0.945	collinear
gene:TraesCS4B03G0039400	Chr4B	15732613	15734448	-	15733530	Chr4B	13721034	13722878	-	13721956	1.0	0.988	collinear
gene:TraesCS4B03G0039500	Chr4B	15737018	15740036	-	15738527	Chr4B	13725512	13728270	-	13726891	1.0	0.986	collinear
gene:TraesCS4B03G0039700	Chr4B	15751071	15753626	+	15752348	Chr4B	13734920	13737551	+	13736235	1.0	0.985	collinear
gene:TraesCS4B03G0040200	Chr4B	15766863	15767150	-	15767006	Chr4B	13750766	13751053	-	13750909	1.0	0.979	collinear
gene:TraesCS4B03G0040700	Chr4B	15792986	15794572	+	15793779	Chr4B	13772236	13773820	+	13773028	0.998	0.995	collinear
gene:TraesCS4B03G0040800	Chr4B	15841975	15845957	+	15843966	Chr4B	13804211	13807931	+	13806071	1.0	0.995	collinear
gene:TraesCS4B03G0040900	Chr4B	15846816	15848032	+	15847424	Chr4B	13809098	13810308	+	13809703	0.994	0.988	collinear
gene:TraesCS4B03G0041000	Chr4B	15848203	15853551	-	15850877	Chr4B	13810479	13815827	-	13813153	1.0	0.999	collinear
gene:TraesCS4B03G0041100	Chr4B	15855377	15863470	-	15859423	Chr4B	13817653	13825752	-	13821702	1.0	0.999	collinear
gene:TraesCS4B03G0041200	Chr4B	16001794	16004653	+	16003223	Chr4B	13964741	13967600	+	13966170	1.0	0.999	collinear
gene:TraesCS4B03G0041300	Chr4B	16006143	16010111	+	16008127	Chr4B	13969090	13973059	+	13971074	1.0	1.0	collinear
gene:TraesCS4B03G0041500	Chr4B	16124182	16125149	+	16124665	Chr4B	14082552	14083510	+	14083031	0.989	0.988	collinear
gene:TraesCS4B03G0041600	Chr4B	16127192	16132169	+	16129680	Chr4B	14085553	14090532	+	14088042	1.0	0.997	collinear
gene:TraesCS4B03G0041700	Chr4B	16219932	16223106	+	16221519	Chr4B	14520957	14524318	+	14522637	0.995	0.944	collinear
gene:TraesCS4B03G0043300	Chr4B	16946042	16949083	+	16947562	Chr4B	14793002	14796044	+	14794523	1.0	0.996	collinear
gene:TraesCS4B03G0043800	Chr4B	17141319	17146978	+	17144148	Chr4B	15710824	15716256	+	15713540	1.0	0.993	collinear
gene:TraesCS4B03G0043900	Chr4B	17148921	17154014	-	17151467	Chr4B	15718215	15723298	-	15720756	0.996	0.994	collinear
gene:TraesCS4B03G0044000	Chr4B	17159796	17164440	-	17162118	Chr4B	15729262	15734084	-	15731673	1.0	1.0	collinear
gene:TraesCS4B03G0044900	Chr4B	17328711	17330355	-	17329533	Chr4B	15909630	15911274	-	15910452	1.0	0.995	collinear
gene:TraesCS4B03G0045000	Chr4B	17373898	17374391	-	17374144	Chr4B	15945683	15946176	-	15945929	1.0	1.0	collinear
gene:TraesCS4B03G0045300	Chr4B	17485639	17488430	+	17487034	Chr4B	16054871	16057635	+	16056253	0.994	0.987	collinear
gene:TraesCS4B03G0045400	Chr4B	17494069	17503649	-	17498859	Chr4B	16063284	16072674	-	16067979	1.0	0.999	collinear
gene:TraesCS4B03G0045500	Chr4B	17654480	17659108	-	17656794	Chr4B	16226090	16230712	-	16228401	1.0	0.995	collinear
gene:TraesCS4B03G0046200	Chr4B	17787230	17788021	+	17787625	Chr4B	16972202	16972993	+	16972597	1.0	0.988	collinear
gene:TraesCS4B03G0046300	Chr4B	17789225	17795793	-	17792509	Chr4B	16974199	16980770	-	16977484	1.0	0.988	collinear
gene:TraesCS4B03G0046500	Chr4B	17819946	17826018	+	17822982	Chr4B	16997650	17003732	+	17000691	1.0	0.998	collinear
gene:TraesCS4B03G0046900	Chr4B	18230904	18231356	+	18231130	Chr4B	17378999	17379451	+	17379225	1.0	1.0	collinear
gene:TraesCS4B03G0047700	Chr4B	18406414	18410974	+	18408694	Chr4B	17554258	17558816	+	17556537	1.0	0.994	collinear
gene:TraesCS4B03G0048900	Chr4B	18522191	18523400	+	18522795	Chr4B	17667310	17668519	+	17667914	0.999	0.991	collinear
gene:TraesCS4B03G0049000	Chr4B	18538665	18540367	-	18539516	Chr4B	17683947	17685649	-	17684798	1.0	0.998	collinear
gene:TraesCS4B03G0049100	Chr4B	18596908	18597706	-	18597307	Chr4B	17757838	17758635	-	17758236	0.998	0.966	collinear
gene:TraesCS4B03G0049200	Chr4B	18603320	18603745	-	18603532	Chr4B	17769180	17769602	-	17769391	0.992	0.981	collinear
gene:TraesCS4B03G0049600	Chr4B	18739231	18741247	+	18740239	Chr4B	18208557	18210576	+	18209566	1.0	0.992	collinear
gene:TraesCS4B03G0049900	Chr4B	18759574	18764413	+	18761993	Chr4B	18228788	18233626	+	18231207	1.0	0.996	collinear
gene:TraesCS4B03G0050100	Chr4B	18766726	18766929	-	18766827	Chr4B	18235880	18236083	-	18235981	1.0	0.995	collinear
gene:TraesCS4B03G0050200	Chr4B	18782404	18784720	+	18783562	Chr4B	18256425	18258741	+	18257583	1.0	1.0	collinear
gene:TraesCS4B03G0050300	Chr4B	18805099	18806412	+	18805755	Chr4B	18284773	18286083	+	18285428	0.997	0.997	collinear
gene:TraesCS4B03G0050400	Chr4B	18812595	18819367	+	18815981	Chr4B	18290865	18299628	+	18295246	0.999	0.997	collinear
gene:TraesCS4B03G0050500	Chr4B	18825326	18830136	+	18827731	Chr4B	18307412	18314695	+	18311053	0.988	0.973	collinear
gene:TraesCS4B03G0050800	Chr4B	18950698	18958606	+	18954652	Chr4B	18559527	18567435	+	18563481	0.993	0.988	collinear
gene:TraesCS4B03G0050900	Chr4B	18974979	18979979	+	18977479	Chr4B	18578096	18582750	+	18580423	1.0	0.99	collinear
gene:TraesCS4B03G0051000	Chr4B	18981476	18992459	+	18986967	Chr4B	18584118	18595102	+	18589610	1.0	0.999	collinear
gene:TraesCS4B03G0051500	Chr4B	19189747	19191479	-	19190613	Chr4B	18769951	18771719	-	18770835	1.0	0.996	collinear
gene:TraesCS4B03G0051800	Chr4B	19209147	19211630	+	19210388	Chr4B	18806607	18809079	+	18807843	1.0	0.985	collinear
