gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity	segment
gene:TraesCS2A03G0003700	Chr2A	811926	812799	+	812362	Chr2A	756862	757735	+	757298	1.0	1.0	collinear
gene:TraesCS2A03G0003900	Chr2A	884928	885681	+	885304	Chr2A	829910	830663	+	830286	1.0	0.998	collinear
gene:TraesCS2A03G0004500	Chr2A	1228280	1229883	-	1229081	Chr2A	1150963	1152566	-	1151764	1.0	0.999	collinear
gene:TraesCS2A03G0005600	Chr2A	1423029	1424057	-	1423543	Chr2A	1323189	1324226	-	1323707	1.0	0.99	collinear
gene:TraesCS2A03G0005800	Chr2A	1428836	1440401	-	1434618	Chr2A	1329036	1340657	-	1334846	0.999	0.983	collinear
gene:TraesCS2A03G0006300	Chr2A	1665722	1666219	+	1665970	Chr2A	1699123	1699620	+	1699371	1.0	0.995	collinear
gene:TraesCS2A03G0006500	Chr2A	1751281	1752992	+	1752136	Chr2A	1836030	1837741	+	1836885	1.0	0.999	collinear
gene:TraesCS2A03G0006600	Chr2A	1841287	1843264	+	1842275	Chr2A	1926177	1928154	+	1927165	1.0	1.0	collinear
gene:TraesCS2A03G0006700	Chr2A	1848046	1849956	-	1849001	Chr2A	1932939	1934849	-	1933894	1.0	1.0	collinear
gene:TraesCS2A03G0006900	Chr2A	1921768	1927033	-	1924400	Chr2A	2006661	2011926	-	2009293	1.0	0.999	collinear
gene:TraesCS2A03G0007100	Chr2A	1935100	1941200	+	1938150	Chr2A	2339793	2345885	+	2342839	1.0	0.999	collinear
gene:TraesCS2A03G0008000	Chr2A	2289325	2293622	+	2291473	Chr2A	3118865	3123162	+	3121013	1.0	0.999	collinear
gene:TraesCS2A03G0008200	Chr2A	2335769	2337055	-	2336412	Chr2A	3638705	3639991	-	3639348	1.0	0.997	collinear
gene:TraesCS2A03G0008500	Chr2A	2383732	2387967	+	2385849	Chr2A	3683950	3688185	+	3686067	0.999	0.998	collinear
gene:TraesCS2A03G0008600	Chr2A	2393912	2399518	+	2396715	Chr2A	3694130	3699737	+	3696933	1.0	1.0	collinear
gene:TraesCS2A03G0008800	Chr2A	2414503	2415411	-	2414957	Chr2A	3761510	3762418	-	3761964	1.0	1.0	collinear
gene:TraesCS2A03G0009300	Chr2A	2428724	2429761	+	2429242	Chr2A	3775946	3776983	+	3776464	1.0	0.999	collinear
gene:TraesCS2A03G0008900	Chr2A	2418285	2444786	+	2431535	Chr2A	3765313	3792013	+	3778663	1.0	0.999	collinear
gene:TraesCS2A03G0009400	Chr2A	2435620	2439903	-	2437761	Chr2A	3782842	3787125	-	3784983	1.0	0.999	collinear
gene:TraesCS2A03G0009500	Chr2A	2440261	2441887	+	2441074	Chr2A	3787484	3789114	+	3788299	1.0	0.995	collinear
gene:TraesCS2A03G0009600	Chr2A	2465197	2465597	+	2465397	Chr2A	3812174	3812574	+	3812374	1.0	1.0	collinear
gene:TraesCS2A03G0009700	Chr2A	2468253	2470255	+	2469254	Chr2A	3815230	3817232	+	3816231	1.0	1.0	collinear
gene:TraesCS2A03G0009900	Chr2A	2525506	2529129	-	2527317	Chr2A	3872516	3876139	-	3874327	1.0	1.0	collinear
gene:TraesCS2A03G0010000	Chr2A	2539204	2544234	-	2541719	Chr2A	3885822	3890852	-	3888337	1.0	1.0	collinear
gene:TraesCS2A03G0010100	Chr2A	2544361	2549571	+	2546966	Chr2A	3890979	3896189	+	3893584	1.0	1.0	collinear
gene:TraesCS2A03G0010200	Chr2A	2551227	2557615	-	2554421	Chr2A	3897837	3904252	-	3901044	1.0	0.998	collinear
gene:TraesCS2A03G0010800	Chr2A	2813845	2818200	-	2816022	Chr2A	4158004	4162359	-	4160181	1.0	1.0	collinear
gene:TraesCS2A03G0011200	Chr2A	2838431	2839435	-	2838933	Chr2A	4182595	4183599	-	4183097	1.0	1.0	collinear
gene:TraesCS2A03G0011300	Chr2A	2881790	2887966	-	2884878	Chr2A	4225969	4232145	-	4229057	1.0	1.0	collinear
gene:TraesCS2A03G0011500	Chr2A	2906111	2907412	-	2906761	Chr2A	4250307	4251608	-	4250957	1.0	1.0	collinear
gene:TraesCS2A03G0011600	Chr2A	2908978	2910144	+	2909561	Chr2A	4253174	4254340	+	4253757	1.0	1.0	collinear
gene:TraesCS2A03G0011800	Chr2A	2917337	2922033	-	2919685	Chr2A	4261533	4266229	-	4263881	1.0	0.999	collinear
gene:TraesCS2A03G0011900	Chr2A	2924927	2926630	-	2925778	Chr2A	4269140	4270843	-	4269991	1.0	0.997	collinear
gene:TraesCS2A03G0012000	Chr2A	2940100	2941874	-	2940987	Chr2A	4284310	4286084	-	4285197	1.0	0.999	collinear
gene:TraesCS2A03G0012100	Chr2A	2947690	2962866	-	2955278	Chr2A	4291864	4307051	-	4299457	1.0	0.99	collinear
gene:TraesCS2A03G0012200	Chr2A	2981431	2983872	+	2982651	Chr2A	4325570	4328011	+	4326790	1.0	0.999	collinear
gene:TraesCS2A03G0012300	Chr2A	3008654	3011759	+	3010206	Chr2A	4350843	4354176	+	4352509	1.0	0.998	collinear
gene:TraesCS2A03G0012900	Chr2A	3062401	3063955	+	3063178	Chr2A	4385108	4386652	+	4385880	0.997	0.989	collinear
gene:TraesCS2A03G0013200	Chr2A	3088656	3089379	-	3089017	Chr2A	4403250	4403973	-	4403611	1.0	0.991	collinear
gene:TraesCS2A03G0013400	Chr2A	3094221	3094934	+	3094577	Chr2A	4408803	4409516	+	4409159	1.0	0.998	collinear
gene:TraesCS2A03G0013500	Chr2A	3102186	3102581	+	3102383	Chr2A	4417046	4417441	+	4417243	1.0	0.989	collinear
gene:TraesCS2A03G0013600	Chr2A	3105724	3109654	-	3107689	Chr2A	4420606	4424539	-	4422572	1.0	0.995	collinear
gene:TraesCS2A03G0013700	Chr2A	3141719	3145318	+	3143518	Chr2A	4439815	4443412	+	4441613	1.0	0.994	collinear
gene:TraesCS2A03G0013800	Chr2A	3145104	3146984	-	3146044	Chr2A	4443199	4445252	-	4444225	0.999	0.905	collinear
gene:TraesCS2A03G0013900	Chr2A	3148858	3164565	-	3156711	Chr2A	4447302	4463317	-	4455309	0.999	0.995	collinear
gene:TraesCS2A03G0014300	Chr2A	3917393	3917941	-	3917667	Chr2A	4743236	4743784	-	4743510	1.0	0.989	collinear
gene:TraesCS2A03G0014600	Chr2A	4108678	4111437	-	4110057	Chr2A	4926010	4929403	-	4927706	1.0	0.996	collinear
gene:TraesCS2A03G0014700	Chr2A	4122713	4124844	+	4123778	Chr2A	4950263	4952368	+	4951315	0.987	0.984	collinear
gene:TraesCS2A03G0014800	Chr2A	4609403	4612287	+	4610845	Chr2A	5445659	5448533	+	5447096	0.993	0.986	collinear
gene:TraesCS2A03G0015100	Chr2A	4835156	4836689	+	4835922	Chr2A	5656911	5658443	+	5657677	0.999	0.994	collinear
gene:TraesCS2A03G0016000	Chr2A	5071839	5073978	-	5072908	Chr2A	5889658	5891797	-	5890727	1.0	0.997	collinear
gene:TraesCS2A03G0016100	Chr2A	5074460	5079581	-	5077020	Chr2A	5892279	5897400	-	5894839	1.0	1.0	collinear
gene:TraesCS2A03G0017000	Chr2A	5190513	5193466	-	5191989	Chr2A	5928569	5931519	-	5930044	1.0	0.996	collinear
gene:TraesCS2A03G0017400	Chr2A	5208324	5208722	+	5208523	Chr2A	5946377	5946775	+	5946576	1.0	0.996	collinear
gene:TraesCS2A03G0017500	Chr2A	5257672	5262900	-	5260286	Chr2A	5995727	6000960	-	5998343	1.0	1.0	collinear
gene:TraesCS2A03G0017700	Chr2A	5297982	5303454	+	5300718	Chr2A	6036021	6041493	+	6038757	1.0	0.999	collinear
gene:TraesCS2A03G0017800	Chr2A	5304264	5306171	-	5305217	Chr2A	6042303	6044210	-	6043256	1.0	0.998	collinear
gene:TraesCS2A03G0018100	Chr2A	5378713	5380327	+	5379520	Chr2A	6116160	6117774	+	6116967	1.0	0.986	collinear
gene:TraesCS2A03G0018200	Chr2A	5388490	5390067	-	5389278	Chr2A	6133595	6135106	-	6134350	0.958	0.956	collinear
gene:TraesCS2A03G0018300	Chr2A	5393975	5395682	+	5394828	Chr2A	6139014	6140721	+	6139867	1.0	1.0	collinear
gene:TraesCS2A03G0018500	Chr2A	5449423	5450943	+	5450183	Chr2A	6194491	6196011	+	6195251	1.0	1.0	collinear
gene:TraesCS2A03G0018600	Chr2A	5461521	5475514	+	5468517	Chr2A	6206589	6220584	+	6213586	1.0	1.0	collinear
gene:TraesCS2A03G0018700	Chr2A	5479584	5484255	+	5481919	Chr2A	6224654	6229324	+	6226989	1.0	1.0	collinear
gene:TraesCS2A03G0018800	Chr2A	5483478	5484447	+	5483962	Chr2A	6228547	6229516	+	6229031	1.0	1.0	collinear
gene:TraesCS2A03G0018900	Chr2A	5485965	5487281	+	5486623	Chr2A	6231035	6232324	+	6231679	0.979	0.976	collinear
gene:TraesCS2A03G0019000	Chr2A	5489200	5490729	+	5489964	Chr2A	6234261	6235790	+	6235025	1.0	0.996	collinear
gene:TraesCS2A03G0019100	Chr2A	5493286	5494806	+	5494046	Chr2A	6238359	6239879	+	6239119	1.0	0.995	collinear
gene:TraesCS2A03G0019500	Chr2A	5605896	5606282	-	5606089	Chr2A	6372638	6373024	-	6372831	1.0	0.992	collinear
gene:TraesCS2A03G0019600	Chr2A	5610271	5613461	+	5611866	Chr2A	6376882	6380090	+	6378486	1.0	0.985	collinear
gene:TraesCS2A03G0020500	Chr2A	5645108	5647672	+	5646390	Chr2A	6410665	6413229	+	6411947	1.0	0.99	collinear
gene:TraesCS2A03G0020400	Chr2A	5645051	5651749	-	5648400	Chr2A	6410608	6417304	-	6413956	1.0	0.992	collinear
gene:TraesCS2A03G0020600	Chr2A	5667099	5668799	+	5667949	Chr2A	6433141	6434824	+	6433982	0.989	0.984	collinear
gene:TraesCS2A03G0020900	Chr2A	5684343	5694560	-	5689451	Chr2A	6470507	6480755	-	6475631	0.999	0.992	collinear
gene:TraesCS2A03G0021000	Chr2A	5698584	5706806	-	5702695	Chr2A	6484801	6490746	-	6487773	0.972	0.968	collinear
gene:TraesCS2A03G0021100	Chr2A	5712649	5714816	-	5713732	Chr2A	6496689	6498856	-	6497772	1.0	0.997	collinear
gene:TraesCS2A03G0021200	Chr2A	5754939	5780303	-	5767621	Chr2A	6550958	6568834	-	6559896	0.996	0.987	collinear
gene:TraesCS2A03G0021300	Chr2A	5804106	5804940	+	5804523	Chr2A	6584073	6584914	+	6584493	1.0	0.981	collinear
gene:TraesCS2A03G0021400	Chr2A	5808896	5812466	+	5810681	Chr2A	6588649	6592222	+	6590435	1.0	0.997	collinear
gene:TraesCS2A03G0021500	Chr2A	5814388	5817627	-	5816007	Chr2A	6593879	6597095	-	6595487	0.984	0.973	collinear
gene:TraesCS2A03G0022500	Chr2A	5886612	5890406	+	5888509	Chr2A	6664878	6668672	+	6666775	1.0	0.997	collinear
gene:TraesCS2A03G0022600	Chr2A	5891657	5893543	+	5892600	Chr2A	6669924	6671809	+	6670866	0.999	0.993	collinear
gene:TraesCS2A03G0022700	Chr2A	5895383	5896564	-	5895973	Chr2A	6673644	6674828	-	6674236	1.0	0.991	collinear
gene:TraesCS2A03G0023000	Chr2A	5932292	5938044	+	5935168	Chr2A	6708880	6714693	+	6711786	0.999	0.958	collinear
gene:TraesCS2A03G0023100	Chr2A	5940835	5942579	+	5941707	Chr2A	6723631	6725379	+	6724505	0.999	0.986	collinear
gene:TraesCS2A03G0023500	Chr2A	5985018	5989964	+	5987491	Chr2A	6752403	6757255	+	6754829	0.962	0.95	collinear
gene:TraesCS2A03G0023600	Chr2A	6008156	6012012	+	6010084	Chr2A	6774939	6778893	+	6776916	1.0	0.995	collinear
gene:TraesCS2A03G0023700	Chr2A	6014763	6019662	-	6017212	Chr2A	6781627	6786530	-	6784078	0.999	0.996	collinear
gene:TraesCS2A03G0023800	Chr2A	6027070	6029051	+	6028060	Chr2A	6788882	6790773	+	6789827	0.951	0.947	collinear
gene:TraesCS2A03G0024000	Chr2A	6056904	6060844	+	6058874	Chr2A	6821164	6825155	+	6823159	0.997	0.995	collinear
gene:TraesCS2A03G0024100	Chr2A	6062525	6068056	-	6065290	Chr2A	6826834	6832470	-	6829652	1.0	0.998	collinear
gene:TraesCS2A03G0024200	Chr2A	6138096	6140667	-	6139381	Chr2A	6882447	6885008	-	6883727	0.993	0.988	collinear
gene:TraesCS2A03G0024300	Chr2A	6156288	6160615	-	6158451	Chr2A	6900041	6904368	-	6902204	1.0	0.999	collinear
gene:TraesCS2A03G0024600	Chr2A	6195422	6196652	-	6196037	Chr2A	6938988	6940218	-	6939603	1.0	1.0	collinear
gene:TraesCS2A03G0024800	Chr2A	6209975	6210762	+	6210368	Chr2A	6953253	6954040	+	6953646	1.0	1.0	collinear
gene:TraesCS2A03G0025200	Chr2A	6489819	6490277	-	6490048	Chr2A	7219574	7220032	-	7219803	1.0	1.0	collinear
gene:TraesCS2A03G0025400	Chr2A	6543800	6547989	+	6545894	Chr2A	7273061	7277250	+	7275155	1.0	0.998	collinear
gene:TraesCS2A03G0025700	Chr2A	6601068	6601526	+	6601297	Chr2A	7331339	7331797	+	7331568	1.0	0.995	collinear
gene:TraesCS2A03G0026200	Chr2A	6713541	6720750	-	6717145	Chr2A	7544067	7551262	-	7547664	0.997	0.992	collinear
gene:TraesCS2A03G0026500	Chr2A	6833898	6836259	+	6835078	Chr2A	7678635	7680997	+	7679816	1.0	0.999	collinear
gene:TraesCS2A03G0026800	Chr2A	6847261	6865735	+	6856498	Chr2A	7693254	7712008	+	7702631	1.0	1.0	collinear
gene:TraesCS2A03G0027000	Chr2A	6870963	6874446	+	6872704	Chr2A	7717236	7720719	+	7718977	1.0	0.996	collinear
gene:TraesCS2A03G0027200	Chr2A	6876280	6885119	-	6880699	Chr2A	7722554	7731380	-	7726967	0.985	0.981	collinear
gene:TraesCS2A03G0027300	Chr2A	6891123	6896277	+	6893700	Chr2A	7737560	7742488	+	7740024	1.0	0.993	collinear
gene:TraesCS2A03G0027400	Chr2A	6897295	6903634	+	6900464	Chr2A	7743528	7749493	+	7746510	0.929	0.927	collinear
gene:TraesCS2A03G0027500	Chr2A	6904995	6909268	-	6907131	Chr2A	7783025	7787299	+	7785162	1.0	0.996	collinear
gene:TraesCS2A03G0027900	Chr2A	7114869	7118510	+	7116689	Chr2A	7959976	7963631	+	7961803	1.0	0.997	collinear
gene:TraesCS2A03G0028400	Chr2A	7216325	7216822	-	7216573	Chr2A	8065722	8066219	-	8065970	1.0	0.99	collinear
gene:TraesCS2A03G0028800	Chr2A	7233754	7237627	+	7235690	Chr2A	8080585	8084432	+	8082508	1.0	0.993	collinear
gene:TraesCS2A03G0029000	Chr2A	7328862	7329442	-	7329152	Chr2A	8175651	8176232	-	8175941	1.0	1.0	collinear
gene:TraesCS2A03G0029100	Chr2A	7406482	7410268	-	7408375	Chr2A	8253253	8257039	-	8255146	1.0	1.0	collinear
gene:TraesCS2A03G0029200	Chr2A	7448913	7452453	-	7450683	Chr2A	8295685	8299225	-	8297455	1.0	0.995	collinear
gene:TraesCS2A03G0029500	Chr2A	7555929	7559228	+	7557578	Chr2A	8388915	8391941	+	8390428	0.971	0.956	collinear
gene:TraesCS2A03G0029600	Chr2A	7563339	7564570	-	7563954	Chr2A	8393278	8394509	-	8393893	1.0	0.995	collinear
gene:TraesCS2A03G0029700	Chr2A	7569124	7569672	-	7569398	Chr2A	8399571	8400119	+	8399845	1.0	0.99	collinear
gene:TraesCS2A03G0030000	Chr2A	7594702	7595382	+	7595042	Chr2A	8413111	8413791	+	8413451	1.0	0.997	collinear
gene:TraesCS2A03G0030200	Chr2A	7598011	7601005	+	7599508	Chr2A	8416278	8419272	+	8417775	1.0	0.997	collinear
gene:TraesCS2A03G0030500	Chr2A	7611561	7614909	-	7613235	Chr2A	8430387	8433709	-	8432048	0.999	0.997	collinear
gene:TraesCS2A03G0030600	Chr2A	7629304	7633851	+	7631577	Chr2A	8456100	8460647	+	8458373	1.0	0.998	collinear
gene:TraesCS2A03G0030800	Chr2A	7703695	7706561	-	7705128	Chr2A	8528862	8531730	-	8530296	1.0	0.998	collinear
gene:TraesCS2A03G0030900	Chr2A	7708277	7709952	-	7709114	Chr2A	8533447	8535122	-	8534284	1.0	0.998	collinear
gene:TraesCS2A03G0031000	Chr2A	7821445	7821819	+	7821632	Chr2A	8655365	8655739	+	8655552	1.0	0.986	collinear
gene:TraesCS2A03G0031100	Chr2A	7828624	7832791	+	7830707	Chr2A	8662548	8666713	+	8664630	1.0	0.997	collinear
gene:TraesCS2A03G0031200	Chr2A	7847760	7850284	+	7849022	Chr2A	8681995	8684519	+	8683257	1.0	1.0	collinear
gene:TraesCS2A03G0031500	Chr2A	7974393	7974638	-	7974515	Chr2A	8808214	8808459	-	8808336	1.0	0.991	collinear
gene:TraesCS2A03G0032000	Chr2A	8046439	8047681	+	8047060	Chr2A	8873684	8874926	+	8874305	1.0	0.999	collinear
gene:TraesCS2A03G0032100	Chr2A	8053305	8054623	+	8053964	Chr2A	8833931	8835249	+	8834590	1.0	0.998	collinear
gene:TraesCS2A03G0032600	Chr2A	8161335	8161580	+	8161457	Chr2A	8977557	8977802	+	8977679	1.0	1.0	collinear
gene:TraesCS2A03G0032900	Chr2A	8195350	8196021	+	8195685	Chr2A	9011546	9012217	+	9011881	1.0	0.998	collinear
gene:TraesCS2A03G0033200	Chr2A	8496588	8497826	+	8497207	Chr2A	9253364	9254624	+	9253994	0.981	0.976	collinear
gene:TraesCS2A03G0034300	Chr2A	8691026	8692151	+	8691588	Chr2A	9528001	9529117	+	9528559	0.992	0.991	collinear
gene:TraesCS2A03G0034400	Chr2A	8709301	8716514	-	8712907	Chr2A	9547992	9555139	-	9551565	0.976	0.971	collinear
gene:TraesCS2A03G0034600	Chr2A	8850722	8856225	-	8853473	Chr2A	9689680	9696877	-	9693278	0.998	0.991	collinear
gene:TraesCS2A03G0034700	Chr2A	8890522	8892207	+	8891364	Chr2A	9731504	9733191	+	9732347	0.999	0.992	collinear
gene:TraesCS2A03G0034800	Chr2A	8904391	8906110	+	8905250	Chr2A	9744990	9746709	+	9745849	1.0	0.996	collinear
gene:TraesCS2A03G0034900	Chr2A	8908282	8912918	+	8910600	Chr2A	9749810	9754459	+	9752134	0.992	0.987	collinear
gene:TraesCS2A03G0035200	Chr2A	8949289	8950740	+	8950014	Chr2A	9800858	9802299	+	9801578	0.993	0.988	collinear
gene:TraesCS2A03G0035500	Chr2A	9497087	9499842	+	9498464	Chr2A	9993253	9996010	+	9994631	0.998	0.993	collinear
gene:TraesCS2A03G0036100	Chr2A	9609521	9612375	+	9610948	Chr2A	10094809	10097660	+	10096234	0.998	0.995	collinear
gene:TraesCS2A03G0036200	Chr2A	9614291	9618881	-	9616586	Chr2A	10099555	10104132	-	10101843	1.0	0.998	collinear
gene:TraesCS2A03G0036800	Chr2A	9831458	9833452	-	9832455	Chr2A	10155140	10157137	+	10156138	1.0	0.995	collinear
gene:TraesCS2A03G0036900	Chr2A	9838071	9840946	+	9839508	Chr2A	10149206	10152019	-	10150612	0.969	0.966	collinear
gene:TraesCS2A03G0037100	Chr2A	9870676	9873085	-	9871880	Chr2A	10374649	10377058	-	10375853	1.0	0.995	collinear
gene:TraesCS2A03G0037300	Chr2A	10057499	10059853	-	10058676	Chr2A	10561357	10563711	-	10562534	1.0	1.0	collinear
gene:TraesCS2A03G0037500	Chr2A	10101484	10102944	+	10102214	Chr2A	10605340	10606800	+	10606070	1.0	1.0	collinear
gene:TraesCS2A03G0037700	Chr2A	10229780	10230394	+	10230087	Chr2A	10733526	10734140	+	10733833	1.0	1.0	collinear
gene:TraesCS2A03G0037900	Chr2A	10312993	10314464	+	10313728	Chr2A	10816761	10818232	+	10817496	1.0	0.999	collinear
gene:TraesCS2A03G0038000	Chr2A	10316507	10318063	+	10317285	Chr2A	10820275	10821831	+	10821053	1.0	1.0	collinear
gene:TraesCS2A03G0038100	Chr2A	10368296	10369996	+	10369146	Chr2A	10873409	10874851	+	10874130	0.997	0.997	collinear
gene:TraesCS2A03G0038200	Chr2A	10392963	10394455	+	10393709	Chr2A	10897818	10899310	+	10898564	1.0	1.0	collinear
gene:TraesCS2A03G0038300	Chr2A	10404599	10408710	+	10406654	Chr2A	10909456	10913567	+	10911511	1.0	1.0	collinear
gene:TraesCS2A03G0038400	Chr2A	10412476	10414101	+	10413288	Chr2A	10917333	10918958	+	10918145	1.0	0.999	collinear
gene:TraesCS2A03G0038500	Chr2A	10419981	10421441	-	10420711	Chr2A	10924851	10926311	-	10925581	1.0	1.0	collinear
gene:TraesCS2A03G0038800	Chr2A	10440469	10442337	-	10441403	Chr2A	10945203	10947071	-	10946137	1.0	0.999	collinear
gene:TraesCS2A03G0039100	Chr2A	11017143	11018591	-	11017867	Chr2A	11392888	11394336	-	11393612	1.0	1.0	collinear
gene:TraesCS2A03G0039400	Chr2A	11049077	11050675	+	11049876	Chr2A	11424841	11426439	+	11425640	1.0	1.0	collinear
gene:TraesCS2A03G0039500	Chr2A	11054856	11056310	-	11055583	Chr2A	11430620	11432074	-	11431347	1.0	1.0	collinear
gene:TraesCS2A03G0039700	Chr2A	11060893	11063346	+	11062119	Chr2A	11436661	11439114	+	11437887	1.0	1.0	collinear
gene:TraesCS2A03G0039800	Chr2A	11150494	11152195	-	11151344	Chr2A	11526281	11527982	-	11527131	1.0	1.0	collinear
gene:TraesCS2A03G0039900	Chr2A	11157585	11158064	-	11157824	Chr2A	11533372	11533851	-	11533611	1.0	0.997	collinear
gene:TraesCS2A03G0040600	Chr2A	11218311	11221536	-	11219923	Chr2A	11594170	11597395	-	11595782	1.0	1.0	collinear
gene:TraesCS2A03G0040700	Chr2A	11308933	11312689	-	11310811	Chr2A	11692292	11696048	-	11694170	1.0	0.999	collinear
gene:TraesCS2A03G0041200	Chr2A	11324593	11326032	-	11325312	Chr2A	12557775	12559214	+	12558494	1.0	1.0	collinear
gene:TraesCS2A03G0041300	Chr2A	11324593	11326032	-	11325312	Chr2A	12557775	12559214	+	12558494	1.0	1.0	collinear
gene:TraesCS2A03G0041400	Chr2A	11328015	11328869	-	11328442	Chr2A	12554972	12555827	+	12555399	1.0	0.995	collinear
gene:TraesCS2A03G0041500	Chr2A	11328015	11328869	-	11328442	Chr2A	12554972	12555827	+	12555399	1.0	0.995	collinear
gene:TraesCS2A03G0041600	Chr2A	11328015	11328869	-	11328442	Chr2A	12554972	12555827	+	12555399	1.0	0.995	collinear
gene:TraesCS2A03G0042000	Chr2A	11381853	11383879	+	11382866	Chr2A	11718055	11720081	+	11719068	1.0	1.0	collinear
gene:TraesCS2A03G0042300	Chr2A	11632000	11634387	+	11633193	Chr2A	11963272	11965659	+	11964465	1.0	1.0	collinear
gene:TraesCS2A03G0042400	Chr2A	11662733	11663308	-	11663020	Chr2A	11994007	11994582	-	11994294	1.0	1.0	collinear
gene:TraesCS2A03G0042500	Chr2A	11666485	11667438	-	11666961	Chr2A	11997762	11998715	-	11998238	1.0	0.98	collinear
gene:TraesCS2A03G0042800	Chr2A	11683659	11684394	-	11684026	Chr2A	12014941	12015676	-	12015308	1.0	1.0	collinear
gene:TraesCS2A03G0042900	Chr2A	11693710	11694898	-	11694304	Chr2A	12024992	12026180	-	12025586	1.0	0.999	collinear
gene:TraesCS2A03G0043400	Chr2A	11752168	11754017	+	11753092	Chr2A	12083456	12085305	+	12084380	1.0	0.995	collinear
gene:TraesCS2A03G0043600	Chr2A	11887767	11889468	+	11888617	Chr2A	12217610	12219311	+	12218460	1.0	1.0	collinear
gene:TraesCS2A03G0044400	Chr2A	11966365	11967985	+	11967175	Chr2A	12294330	12295950	+	12295140	1.0	1.0	collinear
gene:TraesCS2A03G0044500	Chr2A	12103080	12103741	+	12103410	Chr2A	12429629	12430290	+	12429959	1.0	0.996	collinear
gene:TraesCS2A03G0044800	Chr2A	12279438	12281423	-	12280430	Chr2A	12607594	12609579	-	12608586	1.0	1.0	collinear
gene:TraesCS2A03G0045000	Chr2A	12415768	12416658	+	12416213	Chr2A	12737800	12738690	+	12738245	1.0	1.0	collinear
gene:TraesCS2A03G0045100	Chr2A	12436869	12437720	+	12437294	Chr2A	12758900	12759751	+	12759325	1.0	1.0	collinear
gene:TraesCS2A03G0045200	Chr2A	12453651	12456342	-	12454996	Chr2A	12775678	12778369	-	12777023	1.0	1.0	collinear
gene:TraesCS2A03G0045500	Chr2A	12797591	12799207	+	12798399	Chr2A	13072373	13073989	+	13073181	1.0	1.0	collinear
gene:TraesCS2A03G0045600	Chr2A	12817959	12819670	-	12818814	Chr2A	13091647	13093358	-	13092502	1.0	1.0	collinear
gene:TraesCS2A03G0045700	Chr2A	12838317	12841002	+	12839659	Chr2A	13112007	13114692	+	13113349	1.0	1.0	collinear
gene:TraesCS2A03G0046000	Chr2A	12913556	12918974	+	12916265	Chr2A	13231310	13236728	+	13234019	1.0	1.0	collinear
gene:TraesCS2A03G0046100	Chr2A	12928695	12934990	-	12931842	Chr2A	13242133	13248428	-	13245280	1.0	1.0	collinear
