gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity	segment
gene:TraesCS3D03G0103600	Chr3D	23087305	23088112	+	23087708	Chr3D	30643083	30643890	+	30643486	1.0	1.0	collinear
gene:TraesCS3D03G0103700	Chr3D	23138631	23139184	-	23138907	Chr3D	30694421	30694974	-	30694697	1.0	1.0	collinear
gene:TraesCS3D03G0103800	Chr3D	23141784	23154001	-	23147892	Chr3D	30697574	30709791	-	30703682	1.0	0.999	collinear
gene:TraesCS3D03G0104000	Chr3D	23167198	23169723	-	23168460	Chr3D	30722990	30725515	-	30724252	1.0	1.0	collinear
gene:TraesCS3D03G0104100	Chr3D	23188947	23191263	-	23190105	Chr3D	30744648	30746954	-	30745801	0.991	0.989	collinear
gene:TraesCS3D03G0104200	Chr3D	23222124	23223980	-	23223052	Chr3D	30777161	30779017	-	30778089	1.0	1.0	collinear
gene:TraesCS3D03G0105400	Chr3D	23604959	23609745	+	23607352	Chr3D	31161479	31166265	+	31163872	1.0	1.0	collinear
gene:TraesCS3D03G0105500	Chr3D	23658232	23661925	+	23660078	Chr3D	31214759	31218452	+	31216605	1.0	1.0	collinear
gene:TraesCS3D03G0105600	Chr3D	23665414	23669374	+	23667394	Chr3D	31221941	31225901	+	31223921	1.0	1.0	collinear
gene:TraesCS3D03G0105700	Chr3D	23721063	23723372	-	23722217	Chr3D	31277568	31279877	-	31278722	1.0	1.0	collinear
gene:TraesCS3D03G0105900	Chr3D	23735355	23736956	+	23736155	Chr3D	31291859	31293460	+	31292659	1.0	1.0	collinear
gene:TraesCS3D03G0106000	Chr3D	23737766	23738474	+	23738120	Chr3D	31294270	31294978	+	31294624	1.0	1.0	collinear
gene:TraesCS3D03G0106500	Chr3D	23847218	23849095	+	23848156	Chr3D	31403721	31405598	+	31404659	1.0	1.0	collinear
gene:TraesCS3D03G0106600	Chr3D	23877008	23879317	-	23878162	Chr3D	31433407	31435715	-	31434561	1.0	0.998	collinear
gene:TraesCS3D03G0107100	Chr3D	23940185	23943004	+	23941594	Chr3D	31496571	31499390	+	31497980	1.0	1.0	collinear
gene:TraesCS3D03G0107400	Chr3D	24043195	24047256	+	24045225	Chr3D	31599567	31603628	+	31601597	1.0	1.0	collinear
gene:TraesCS3D03G0107500	Chr3D	24078496	24082800	-	24080648	Chr3D	31634875	31639179	-	31637027	1.0	1.0	collinear
gene:TraesCS3D03G0107700	Chr3D	24086931	24091430	-	24089180	Chr3D	31643310	31647809	-	31645559	1.0	1.0	collinear
gene:TraesCS3D03G0108400	Chr3D	24166805	24167410	-	24167107	Chr3D	31734033	31734638	-	31734335	1.0	1.0	collinear
gene:TraesCS3D03G0109100	Chr3D	24173147	24173518	-	24173332	Chr3D	31738204	31738575	-	31738389	1.0	1.0	collinear
gene:TraesCS3D03G0109200	Chr3D	24173648	24174091	-	24173869	Chr3D	31738705	31739148	-	31738926	1.0	1.0	collinear
gene:TraesCS3D03G0109400	Chr3D	24176772	24177467	-	24177119	Chr3D	31740288	31740983	-	31740635	1.0	1.0	collinear
gene:TraesCS3D03G0110200	Chr3D	24504252	24505683	-	24504967	Chr3D	32065159	32066590	-	32065874	1.0	1.0	collinear
gene:TraesCS3D03G0110400	Chr3D	24873381	24875849	-	24874615	Chr3D	32433369	32435837	-	32434603	1.0	1.0	collinear
gene:TraesCS3D03G0111000	Chr3D	25121620	25126666	+	25124143	Chr3D	32681414	32686460	+	32683937	1.0	0.999	collinear
gene:TraesCS3D03G0111200	Chr3D	25131285	25134389	-	25132837	Chr3D	32691079	32694183	-	32692631	1.0	1.0	collinear
gene:TraesCS3D03G0111600	Chr3D	25159503	25159643	-	25159573	Chr3D	32719300	32719440	-	32719370	1.0	1.0	collinear
gene:TraesCS3D03G0111700	Chr3D	25188945	25189082	-	25189013	Chr3D	32748742	32748879	-	32748810	1.0	1.0	collinear
gene:TraesCS3D03G0112300	Chr3D	25513948	25517242	+	25515595	Chr3D	33073172	33076466	+	33074819	1.0	1.0	collinear
gene:TraesCS3D03G0112500	Chr3D	25519910	25524444	-	25522177	Chr3D	33079134	33083668	-	33081401	1.0	1.0	collinear
gene:TraesCS3D03G0112900	Chr3D	25776651	25778159	-	25777405	Chr3D	33335918	33337426	-	33336672	1.0	1.0	collinear
gene:TraesCS3D03G0113200	Chr3D	25957355	25963731	-	25960543	Chr3D	33513293	33519437	-	33516365	1.0	1.0	collinear
gene:TraesCS3D03G0113400	Chr3D	25976352	25979778	-	25978065	Chr3D	33531493	33534919	-	33533206	1.0	1.0	collinear
gene:TraesCS3D03G0113500	Chr3D	26009959	26011584	-	26010771	Chr3D	34475582	34477207	-	34476394	1.0	1.0	collinear
gene:TraesCS3D03G0114000	Chr3D	26064783	26067113	+	26065948	Chr3D	34525316	34527646	+	34526481	1.0	1.0	collinear
gene:TraesCS3D03G0114300	Chr3D	26109418	26110785	-	26110101	Chr3D	34569092	34570459	-	34569775	1.0	1.0	collinear
gene:TraesCS3D03G0114400	Chr3D	26117909	26119306	-	26118607	Chr3D	34577583	34578980	-	34578281	1.0	1.0	collinear
gene:TraesCS3D03G0114500	Chr3D	26153435	26155047	-	26154241	Chr3D	34612231	34613843	-	34613037	1.0	1.0	collinear
gene:TraesCS3D03G0114600	Chr3D	26156396	26159954	-	26158175	Chr3D	34615192	34618750	-	34616971	1.0	1.0	collinear
gene:TraesCS3D03G0114800	Chr3D	26166491	26168897	-	26167694	Chr3D	34624945	34627351	-	34626148	1.0	1.0	collinear
gene:TraesCS3D03G0115000	Chr3D	26207230	26208013	-	26207621	Chr3D	34665254	34666037	-	34665645	1.0	1.0	collinear
gene:TraesCS3D03G0115700	Chr3D	26249050	26253484	+	26251267	Chr3D	34707071	34711505	+	34709288	1.0	1.0	collinear
gene:TraesCS3D03G0115800	Chr3D	26254069	26254287	+	26254178	Chr3D	34712090	34712308	+	34712199	1.0	1.0	collinear
gene:TraesCS3D03G0115900	Chr3D	26262218	26266322	+	26264270	Chr3D	34720240	34724344	+	34722292	1.0	1.0	collinear
gene:TraesCS3D03G0116200	Chr3D	26282156	26286063	+	26284109	Chr3D	34739708	34743621	+	34741664	1.0	0.998	collinear
gene:TraesCS3D03G0116300	Chr3D	26292409	26296416	+	26294412	Chr3D	34749968	34753974	+	34751971	0.999	0.999	collinear
gene:TraesCS3D03G0116400	Chr3D	26295971	26298207	-	26297089	Chr3D	34753530	34755765	-	34754647	1.0	1.0	collinear
gene:TraesCS3D03G0116500	Chr3D	26305528	26316697	-	26311112	Chr3D	34762694	34773860	-	34768277	1.0	1.0	collinear
gene:TraesCS3D03G0116600	Chr3D	26435432	26438455	+	26436943	Chr3D	34890296	34893319	+	34891807	1.0	1.0	collinear
gene:TraesCS3D03G0116700	Chr3D	26441164	26445900	+	26443532	Chr3D	34896028	34900764	+	34898396	1.0	1.0	collinear
gene:TraesCS3D03G0116800	Chr3D	26446074	26448043	-	26447058	Chr3D	34900938	34902907	-	34901922	1.0	1.0	collinear
gene:TraesCS3D03G0117000	Chr3D	26569668	26570981	+	26570324	Chr3D	35024961	35026274	+	35025617	1.0	1.0	collinear
gene:TraesCS3D03G0117300	Chr3D	26575188	26578623	-	26576905	Chr3D	35030481	35033916	-	35032198	1.0	0.999	collinear
gene:TraesCS3D03G0117700	Chr3D	26633306	26634114	-	26633710	Chr3D	35088813	35089621	-	35089217	1.0	1.0	collinear
gene:TraesCS3D03G0117800	Chr3D	26639877	26640594	-	26640235	Chr3D	35095384	35096101	-	35095742	1.0	1.0	collinear
gene:TraesCS3D03G0118000	Chr3D	26671886	26674171	+	26673028	Chr3D	35127432	35129717	+	35128574	1.0	1.0	collinear
gene:TraesCS3D03G0118100	Chr3D	26676992	26677488	-	26677240	Chr3D	35132538	35133034	-	35132786	1.0	1.0	collinear
gene:TraesCS3D03G0118500	Chr3D	26805039	26807080	-	26806059	Chr3D	35260600	35262641	-	35261620	1.0	1.0	collinear
gene:TraesCS3D03G0118600	Chr3D	27044118	27044715	+	27044416	Chr3D	35498779	35499376	+	35499077	1.0	1.0	collinear
gene:TraesCS3D03G0118800	Chr3D	27048883	27051208	-	27050045	Chr3D	35503544	35505869	-	35504706	1.0	1.0	collinear
gene:TraesCS3D03G0119000	Chr3D	27161273	27161746	-	27161509	Chr3D	35615978	35616452	-	35616215	1.0	1.0	collinear
gene:TraesCS3D03G0119100	Chr3D	27234561	27239480	+	27237020	Chr3D	35687446	35692365	+	35689905	1.0	1.0	collinear
gene:TraesCS3D03G0119500	Chr3D	27536716	27537384	-	27537050	Chr3D	35989678	35990346	-	35990012	1.0	1.0	collinear
gene:TraesCS3D03G0119600	Chr3D	27545507	27550373	+	27547940	Chr3D	35998477	36003343	+	36000910	1.0	1.0	collinear
gene:TraesCS3D03G0119800	Chr3D	27637595	27639736	+	27638665	Chr3D	36090571	36092712	+	36091641	1.0	0.999	collinear
gene:TraesCS3D03G0119900	Chr3D	27641931	27643871	+	27642901	Chr3D	36094907	36096847	+	36095877	1.0	0.999	collinear
gene:TraesCS3D03G0120100	Chr3D	27649359	27652276	+	27650817	Chr3D	36102086	36105003	+	36103544	1.0	1.0	collinear
gene:TraesCS3D03G0120300	Chr3D	27666434	27666898	-	27666666	Chr3D	36119161	36119625	-	36119393	1.0	1.0	collinear
gene:TraesCS3D03G0120700	Chr3D	27744510	27746205	+	27745357	Chr3D	36197209	36198905	+	36198057	1.0	1.0	collinear
gene:TraesCS3D03G0121000	Chr3D	27861853	27865260	-	27863556	Chr3D	36313214	36316621	-	36314917	1.0	1.0	collinear
gene:TraesCS3D03G0121100	Chr3D	27863823	27868844	+	27866333	Chr3D	36315184	36320205	+	36317694	1.0	1.0	collinear
gene:TraesCS3D03G0121200	Chr3D	27873907	27875136	-	27874521	Chr3D	36325268	36326497	-	36325882	1.0	1.0	collinear
gene:TraesCS3D03G0121600	Chr3D	27933948	27935093	-	27934520	Chr3D	36373644	36374789	-	36374216	1.0	1.0	collinear
gene:TraesCS3D03G0121700	Chr3D	27938556	27939255	+	27938905	Chr3D	36378252	36378951	+	36378601	1.0	1.0	collinear
gene:TraesCS3D03G0121800	Chr3D	27942710	27944423	+	27943566	Chr3D	36382408	36384121	+	36383264	1.0	0.999	collinear
gene:TraesCS3D03G0121900	Chr3D	27945368	27950430	-	27947899	Chr3D	36385066	36390128	-	36387597	1.0	0.999	collinear
gene:TraesCS3D03G0122000	Chr3D	28114497	28116305	-	28115401	Chr3D	36552938	36554746	-	36553842	1.0	1.0	collinear
gene:TraesCS3D03G0122600	Chr3D	28125680	28127826	-	28126753	Chr3D	36563897	36566043	-	36564970	1.0	1.0	collinear
gene:TraesCS3D03G0123000	Chr3D	28206725	28209876	-	28208300	Chr3D	36644961	36648112	-	36646536	1.0	1.0	collinear
gene:TraesCS3D03G0123300	Chr3D	28224576	28228316	+	28226446	Chr3D	36662812	36666552	+	36664682	1.0	1.0	collinear
gene:TraesCS3D03G0123600	Chr3D	28316118	28319115	-	28317616	Chr3D	36754356	36757353	-	36755854	1.0	0.999	collinear
gene:TraesCS3D03G0123700	Chr3D	28320299	28322802	+	28321550	Chr3D	36758537	36761040	+	36759788	1.0	1.0	collinear
gene:TraesCS3D03G0124000	Chr3D	28370603	28372454	-	28371528	Chr3D	36805169	36807020	-	36806094	1.0	1.0	collinear
gene:TraesCS3D03G0124500	Chr3D	28468752	28469273	+	28469012	Chr3D	36902885	36903406	+	36903145	1.0	1.0	collinear
gene:TraesCS3D03G0124700	Chr3D	28475122	28477410	+	28476266	Chr3D	36909263	36911551	+	36910407	1.0	1.0	collinear
gene:TraesCS3D03G0124800	Chr3D	28483168	28485282	-	28484225	Chr3D	36917309	36919423	-	36918366	1.0	1.0	collinear
gene:TraesCS3D03G0125000	Chr3D	28488912	28490998	-	28489955	Chr3D	36923051	36925137	-	36924094	1.0	1.0	collinear
gene:TraesCS3D03G0125200	Chr3D	28495236	28500404	-	28497820	Chr3D	36929376	36934544	-	36931960	1.0	1.0	collinear
gene:TraesCS3D03G0125300	Chr3D	28535583	28537087	-	28536335	Chr3D	36969818	36971322	-	36970570	1.0	1.0	collinear
gene:TraesCS3D03G0125600	Chr3D	28579042	28580603	-	28579822	Chr3D	37013287	37014848	-	37014067	1.0	1.0	collinear
gene:TraesCS3D03G0125700	Chr3D	28581825	28585276	-	28583550	Chr3D	37016070	37019521	-	37017795	1.0	1.0	collinear
gene:TraesCS3D03G0125900	Chr3D	28722414	28724891	+	28723652	Chr3D	37156539	37159016	+	37157777	1.0	1.0	collinear
gene:TraesCS3D03G0126100	Chr3D	28733600	28735486	+	28734543	Chr3D	37167728	37169614	+	37168671	1.0	1.0	collinear
gene:TraesCS3D03G0126500	Chr3D	28926300	28927503	+	28926901	Chr3D	37360453	37361656	+	37361054	1.0	1.0	collinear
gene:TraesCS3D03G0126800	Chr3D	28947418	28948537	+	28947977	Chr3D	37381565	37382684	+	37382124	1.0	1.0	collinear
gene:TraesCS3D03G0126900	Chr3D	28972211	28972953	+	28972582	Chr3D	37406378	37407120	+	37406749	1.0	1.0	collinear
gene:TraesCS3D03G0127100	Chr3D	29144684	29151104	-	29147894	Chr3D	37574593	37581019	-	37577806	1.0	1.0	collinear
gene:TraesCS3D03G0127600	Chr3D	29227223	29228454	-	29227838	Chr3D	37657165	37658396	-	37657780	1.0	1.0	collinear
gene:TraesCS3D03G0127700	Chr3D	29250980	29253692	+	29252336	Chr3D	37681019	37683731	+	37682375	1.0	1.0	collinear
gene:TraesCS3D03G0127800	Chr3D	29257043	29258239	+	29257641	Chr3D	37687081	37688277	+	37687679	1.0	0.999	collinear
gene:TraesCS3D03G0127900	Chr3D	29283368	29284844	-	29284106	Chr3D	37713410	37714886	-	37714148	1.0	1.0	collinear
gene:TraesCS3D03G0128000	Chr3D	29357567	29358143	+	29357855	Chr3D	37787591	37788167	+	37787879	1.0	1.0	collinear
gene:TraesCS3D03G0128800	Chr3D	29642923	29643320	+	29643121	Chr3D	38071396	38071793	+	38071594	1.0	1.0	collinear
gene:TraesCS3D03G0128900	Chr3D	29644972	29648276	+	29646624	Chr3D	38073446	38076750	+	38075098	1.0	1.0	collinear
gene:TraesCS3D03G0129000	Chr3D	29655049	29655743	+	29655396	Chr3D	38083499	38084193	+	38083846	1.0	1.0	collinear
gene:TraesCS3D03G0129100	Chr3D	29658695	29659070	+	29658882	Chr3D	38087145	38087520	+	38087332	1.0	1.0	collinear
gene:TraesCS3D03G0129300	Chr3D	29679525	29680146	+	29679835	Chr3D	38107989	38108610	+	38108299	1.0	1.0	collinear
gene:TraesCS3D03G0129400	Chr3D	29724056	29737010	+	29730533	Chr3D	38152517	38165473	+	38158995	1.0	1.0	collinear
gene:TraesCS3D03G0129500	Chr3D	29737578	29740133	+	29738855	Chr3D	38166041	38168596	+	38167318	1.0	1.0	collinear
gene:TraesCS3D03G0129900	Chr3D	29823540	29823713	-	29823626	Chr3D	38252234	38252407	-	38252320	1.0	1.0	collinear
gene:TraesCS3D03G0130000	Chr3D	29834721	29834891	-	29834806	Chr3D	38263417	38263587	-	38263502	1.0	1.0	collinear
gene:TraesCS3D03G0130100	Chr3D	29846073	29846243	-	29846158	Chr3D	38274772	38274942	-	38274857	1.0	1.0	collinear
gene:TraesCS3D03G0130200	Chr3D	29894435	29894605	-	29894520	Chr3D	38323146	38323316	-	38323231	1.0	1.0	collinear
gene:TraesCS3D03G0130300	Chr3D	29912805	29914962	-	29913883	Chr3D	38341692	38343849	-	38342770	1.0	1.0	collinear
gene:TraesCS3D03G0130400	Chr3D	29915741	29921211	-	29918476	Chr3D	38344628	38350098	-	38347363	1.0	1.0	collinear
gene:TraesCS3D03G0130800	Chr3D	29972929	29975097	+	29974013	Chr3D	38401804	38403972	+	38402888	1.0	1.0	collinear
gene:TraesCS3D03G0130900	Chr3D	29978089	29980119	+	29979104	Chr3D	38406964	38408994	+	38407979	1.0	0.999	collinear
gene:TraesCS3D03G0131000	Chr3D	29983824	29985896	+	29984860	Chr3D	38412699	38414771	+	38413735	1.0	1.0	collinear
gene:TraesCS3D03G0131100	Chr3D	29999566	30001565	+	30000565	Chr3D	38428446	38430445	+	38429445	1.0	1.0	collinear
gene:TraesCS3D03G0131800	Chr3D	30036728	30042236	+	30039482	Chr3D	38465624	38471132	+	38468378	1.0	1.0	collinear
gene:TraesCS3D03G0132000	Chr3D	30082267	30089851	+	30086059	Chr3D	38511016	38518600	+	38514808	1.0	1.0	collinear
gene:TraesCS3D03G0132100	Chr3D	30090060	30091073	+	30090566	Chr3D	38518809	38519822	+	38519315	1.0	1.0	collinear
gene:TraesCS3D03G0132200	Chr3D	30114641	30117879	-	30116260	Chr3D	38543393	38546631	-	38545012	1.0	1.0	collinear
gene:TraesCS3D03G0132600	Chr3D	30246947	30259570	-	30253258	Chr3D	38676613	38689239	-	38682926	1.0	1.0	collinear
gene:TraesCS3D03G0132700	Chr3D	30262405	30266378	-	30264391	Chr3D	38692076	38696049	-	38694062	1.0	1.0	collinear
gene:TraesCS3D03G0133200	Chr3D	30303438	30307748	+	30305593	Chr3D	38733122	38737432	+	38735277	1.0	1.0	collinear
gene:TraesCS3D03G0133600	Chr3D	30319348	30327506	+	30323427	Chr3D	38749032	38757190	+	38753111	1.0	1.0	collinear
gene:TraesCS3D03G0133700	Chr3D	30384779	30386524	+	30385651	Chr3D	38814397	38816142	+	38815269	1.0	0.999	collinear
gene:TraesCS3D03G0133900	Chr3D	30396131	30397538	-	30396834	Chr3D	38825754	38827161	-	38826457	1.0	0.999	collinear
gene:TraesCS3D03G0134000	Chr3D	30399608	30400009	-	30399808	Chr3D	38829231	38829632	-	38829431	1.0	1.0	collinear
gene:TraesCS3D03G0134200	Chr3D	30435172	30441466	-	30438319	Chr3D	38864821	38871115	-	38867968	1.0	1.0	collinear
gene:TraesCS3D03G0134300	Chr3D	30442566	30443784	-	30443175	Chr3D	38872215	38873433	-	38872824	1.0	1.0	collinear
gene:TraesCS3D03G0134400	Chr3D	30448892	30455201	+	30452046	Chr3D	38878541	38884850	+	38881695	1.0	1.0	collinear
gene:TraesCS3D03G0134900	Chr3D	30692117	30694401	+	30693259	Chr3D	39120789	39123073	+	39121931	1.0	1.0	collinear
gene:TraesCS3D03G0135000	Chr3D	30695184	30702580	-	30698882	Chr3D	39123856	39131258	-	39127557	1.0	0.999	collinear
gene:TraesCS3D03G0135400	Chr3D	30944252	30946537	-	30945394	Chr3D	39372883	39375168	-	39374025	1.0	1.0	collinear
gene:TraesCS3D03G0135700	Chr3D	31000754	31005362	-	31003058	Chr3D	39429387	39433995	-	39431691	1.0	1.0	collinear
gene:TraesCS3D03G0136300	Chr3D	31407653	31409800	+	31408726	Chr3D	39835601	39837748	+	39836674	1.0	1.0	collinear
gene:TraesCS3D03G0136500	Chr3D	31445380	31452778	+	31449079	Chr3D	39873310	39880709	+	39877009	1.0	0.999	collinear
gene:TraesCS3D03G0136600	Chr3D	31461809	31463653	+	31462731	Chr3D	39889731	39891575	+	39890653	1.0	1.0	collinear
gene:TraesCS3D03G0136800	Chr3D	31661950	31664494	+	31663222	Chr3D	40089951	40092495	+	40091223	1.0	1.0	collinear
gene:TraesCS3D03G0137400	Chr3D	31703923	31708236	+	31706079	Chr3D	40131940	40136253	+	40134096	1.0	1.0	collinear
gene:TraesCS3D03G0137700	Chr3D	31729393	31737201	+	31733297	Chr3D	40157365	40165173	+	40161269	1.0	1.0	collinear
gene:TraesCS3D03G0137800	Chr3D	31737889	31740213	-	31739051	Chr3D	40165861	40168185	-	40167023	1.0	1.0	collinear
gene:TraesCS3D03G0137900	Chr3D	31788028	31790381	-	31789204	Chr3D	40213840	40216193	-	40215016	1.0	1.0	collinear
gene:TraesCS3D03G0138300	Chr3D	31815473	31818620	-	31817046	Chr3D	40241285	40244432	-	40242858	1.0	1.0	collinear
gene:TraesCS3D03G0138600	Chr3D	31857886	31859893	+	31858889	Chr3D	40283743	40285750	+	40284746	1.0	1.0	collinear
gene:TraesCS3D03G0138700	Chr3D	31861125	31861949	-	31861537	Chr3D	40287000	40287824	-	40287412	1.0	0.998	collinear
gene:TraesCS3D03G0138800	Chr3D	31879710	31880501	+	31880105	Chr3D	40305603	40306394	+	40305998	1.0	1.0	collinear
gene:TraesCS3D03G0139100	Chr3D	31901025	31901300	-	31901162	Chr3D	40326912	40327187	-	40327049	1.0	1.0	collinear
gene:TraesCS3D03G0139400	Chr3D	31920649	31922328	+	31921488	Chr3D	40346535	40348214	+	40347374	1.0	1.0	collinear
gene:TraesCS3D03G0139600	Chr3D	31973092	31973544	+	31973318	Chr3D	40398970	40399422	+	40399196	1.0	1.0	collinear
gene:TraesCS3D03G0140300	Chr3D	32016409	32019285	-	32017847	Chr3D	40442307	40445183	-	40443745	1.0	1.0	collinear
gene:TraesCS3D03G0140400	Chr3D	32092683	32095462	-	32094072	Chr3D	40518602	40521381	-	40519991	1.0	0.999	collinear
gene:TraesCS3D03G0140500	Chr3D	32155698	32157914	+	32156806	Chr3D	40581622	40583838	+	40582730	1.0	1.0	collinear
gene:TraesCS3D03G0141100	Chr3D	32274043	32281237	+	32277640	Chr3D	40699180	40706374	+	40702777	1.0	0.999	collinear
gene:TraesCS3D03G0141200	Chr3D	32286131	32290653	+	32288392	Chr3D	40711268	40715790	+	40713529	1.0	1.0	collinear
gene:TraesCS3D03G0141500	Chr3D	32310833	32314982	+	32312907	Chr3D	40735139	40739288	+	40737213	1.0	1.0	collinear
gene:TraesCS3D03G0141800	Chr3D	32354646	32357938	+	32356292	Chr3D	40778957	40782258	+	40780607	1.0	0.99	collinear
gene:TraesCS3D03G0142100	Chr3D	32429871	32433308	-	32431589	Chr3D	40854164	40857601	-	40855882	1.0	1.0	collinear
gene:TraesCS3D03G0142600	Chr3D	32593735	32595489	+	32594612	Chr3D	41017479	41019233	+	41018356	1.0	1.0	collinear
gene:TraesCS3D03G0142700	Chr3D	32595537	32596217	+	32595877	Chr3D	41019281	41019961	+	41019621	1.0	1.0	collinear
gene:TraesCS3D03G0142800	Chr3D	32602079	32604801	+	32603440	Chr3D	41025821	41028543	+	41027182	1.0	0.999	collinear
