gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity	segment
gene:TraesCS3A03G0010400	Chr3A	3528309	3528679	+	3528494	Chr3A	4226001	4226371	+	4226186	1.0	0.963	collinear
gene:TraesCS3A03G0010900	Chr3A	4550825	4551422	+	4551123	Chr3A	3186232	3186827	-	3186529	0.995	0.981	collinear
gene:TraesCS3A03G0012000	Chr3A	6071257	6073396	-	6072326	Chr3A	3301103	3303264	+	3302183	0.974	0.951	collinear
gene:TraesCS3A03G0012100	Chr3A	6164579	6164949	+	6164764	Chr3A	3584798	3585168	+	3584983	1.0	0.991	collinear
gene:TraesCS3A03G0014100	Chr3A	7195252	7195989	-	7195620	Chr3A	4741609	4742346	-	4741977	1.0	0.982	collinear
gene:TraesCS3A03G0014200	Chr3A	7201106	7201878	-	7201492	Chr3A	4751197	4751977	-	4751587	1.0	0.982	collinear
gene:TraesCS3A03G0014600	Chr3A	7271218	7272481	-	7271849	Chr3A	4786900	4788163	-	4787531	1.0	0.993	collinear
gene:TraesCS3A03G0014700	Chr3A	7285296	7286069	-	7285682	Chr3A	4802320	4803093	-	4802706	1.0	0.983	collinear
gene:TraesCS3A03G0014800	Chr3A	7323919	7329828	+	7326873	Chr3A	4885200	4891129	+	4888164	0.998	0.991	collinear
gene:TraesCS3A03G0015200	Chr3A	7342556	7344335	-	7343445	Chr3A	4908929	4910710	-	4909819	1.0	0.996	collinear
gene:TraesCS3A03G0015300	Chr3A	7348215	7349429	-	7348822	Chr3A	4914842	4916083	-	4915462	0.995	0.951	collinear
gene:TraesCS3A03G0015600	Chr3A	7363585	7366969	+	7365277	Chr3A	4945555	4948948	+	4947251	1.0	0.991	collinear
gene:TraesCS3A03G0016000	Chr3A	7452849	7457127	-	7454988	Chr3A	5105748	5110114	-	5107931	0.992	0.946	collinear
gene:TraesCS3A03G0016300	Chr3A	7500062	7500565	-	7500313	Chr3A	5128811	5129314	-	5129062	1.0	0.998	collinear
gene:TraesCS3A03G0016400	Chr3A	7504661	7506864	-	7505762	Chr3A	5133449	5135649	-	5134549	0.997	0.992	collinear
gene:TraesCS3A03G0016700	Chr3A	7536839	7541137	-	7538988	Chr3A	5160721	5164983	-	5162852	1.0	0.988	collinear
gene:TraesCS3A03G0016800	Chr3A	7541942	7543943	-	7542942	Chr3A	5165785	5167804	-	5166794	0.998	0.973	collinear
gene:TraesCS3A03G0017200	Chr3A	7711376	7711747	+	7711561	Chr3A	5323762	5324133	+	5323947	1.0	0.991	collinear
gene:TraesCS3A03G0017400	Chr3A	7713418	7714814	+	7714116	Chr3A	5326623	5327995	+	5327309	0.969	0.949	collinear
gene:TraesCS3A03G0017500	Chr3A	7835763	7836658	+	7836210	Chr3A	5370515	5371432	+	5370973	0.978	0.925	collinear
gene:TraesCS3A03G0017800	Chr3A	7873298	7874889	+	7874093	Chr3A	5424667	5426258	+	5425462	1.0	0.991	collinear
gene:TraesCS3A03G0018000	Chr3A	7971289	7981899	-	7976594	Chr3A	5497697	5509270	-	5503483	0.996	0.989	collinear
gene:TraesCS3A03G0018100	Chr3A	8000243	8004061	+	8002152	Chr3A	5515775	5519603	+	5517689	1.0	0.989	collinear
gene:TraesCS3A03G0019100	Chr3A	8214105	8215239	+	8214672	Chr3A	5676107	5677243	+	5676675	0.999	0.957	collinear
gene:TraesCS3A03G0019200	Chr3A	8216747	8228758	-	8222752	Chr3A	5680830	5694183	-	5687506	0.999	0.981	collinear
gene:TraesCS3A03G0019300	Chr3A	8264742	8266092	-	8265417	Chr3A	5733284	5734633	-	5733958	1.0	0.997	collinear
gene:TraesCS3A03G0019400	Chr3A	8307059	8308734	+	8307896	Chr3A	5774104	5775779	+	5774941	1.0	1.0	collinear
gene:TraesCS3A03G0019500	Chr3A	8312029	8313781	+	8312905	Chr3A	5778792	5780544	+	5779668	1.0	1.0	collinear
gene:TraesCS3A03G0019700	Chr3A	8346895	8348759	+	8347827	Chr3A	5813593	5815457	+	5814525	1.0	1.0	collinear
gene:TraesCS3A03G0019800	Chr3A	8367335	8369021	-	8368178	Chr3A	5834025	5835711	-	5834868	1.0	1.0	collinear
gene:TraesCS3A03G0019900	Chr3A	8375625	8381694	-	8378659	Chr3A	5842316	5848386	-	5845351	1.0	1.0	collinear
gene:TraesCS3A03G0020000	Chr3A	8630226	8631203	+	8630714	Chr3A	6095370	6096347	+	6095858	1.0	0.998	collinear
gene:TraesCS3A03G0020300	Chr3A	8675885	8676581	+	8676233	Chr3A	6124951	6125647	+	6125299	1.0	1.0	collinear
gene:TraesCS3A03G0020900	Chr3A	8761108	8765593	+	8763350	Chr3A	6210156	6214642	+	6212399	1.0	1.0	collinear
gene:TraesCS3A03G0021100	Chr3A	8815764	8817443	-	8816603	Chr3A	6240101	6241780	-	6240940	1.0	0.978	collinear
gene:TraesCS3A03G0021500	Chr3A	8936932	8941473	+	8939202	Chr3A	6345453	6350008	+	6347730	1.0	0.978	collinear
gene:TraesCS3A03G0021700	Chr3A	8941709	8945367	-	8943538	Chr3A	6350244	6353651	-	6351947	0.991	0.987	collinear
gene:TraesCS3A03G0021900	Chr3A	8978050	8978574	-	8978312	Chr3A	6358222	6358742	-	6358482	0.99	0.948	collinear
gene:TraesCS3A03G0022400	Chr3A	9068031	9068433	+	9068232	Chr3A	6464967	6465369	+	6465168	1.0	0.984	collinear
gene:TraesCS3A03G0022600	Chr3A	9084051	9084863	+	9084457	Chr3A	6504563	6505381	+	6504972	1.0	0.979	collinear
gene:TraesCS3A03G0022900	Chr3A	9122196	9122766	+	9122481	Chr3A	6499243	6499813	+	6499528	1.0	0.983	collinear
gene:TraesCS3A03G0023200	Chr3A	9140921	9143315	-	9142118	Chr3A	6549097	6551476	-	6550286	1.0	0.966	collinear
gene:TraesCS3A03G0023600	Chr3A	9261431	9262046	+	9261738	Chr3A	6645279	6645922	+	6645600	1.0	0.979	collinear
gene:TraesCS3A03G0023900	Chr3A	9285037	9286005	+	9285521	Chr3A	6663194	6664162	+	6663678	1.0	0.978	collinear
gene:TraesCS3A03G0024200	Chr3A	9353587	9354501	-	9354044	Chr3A	6707405	6708310	-	6707857	0.989	0.963	collinear
gene:TraesCS3A03G0025300	Chr3A	9545280	9546050	+	9545665	Chr3A	6797455	6798236	+	6797845	1.0	0.972	collinear
gene:TraesCS3A03G0025400	Chr3A	9552904	9553640	+	9553272	Chr3A	6804699	6805431	+	6805065	0.981	0.947	collinear
gene:TraesCS3A03G0026000	Chr3A	9642965	9643977	-	9643471	Chr3A	6885396	6886408	-	6885902	1.0	0.978	collinear
gene:TraesCS3A03G0026100	Chr3A	9644666	9645634	+	9645150	Chr3A	6887052	6888020	+	6887536	1.0	0.981	collinear
gene:TraesCS3A03G0026200	Chr3A	9653139	9669786	-	9661462	Chr3A	6907104	6918604	-	6912854	0.994	0.984	collinear
gene:TraesCS3A03G0026400	Chr3A	9675840	9678026	-	9676933	Chr3A	6924797	6926983	-	6925890	1.0	0.993	collinear
gene:TraesCS3A03G0026600	Chr3A	9681672	9684244	-	9682958	Chr3A	6930620	6933511	-	6932065	1.0	0.949	collinear
gene:TraesCS3A03G0026500	Chr3A	9681056	9686935	+	9683995	Chr3A	6929956	6936282	+	6933119	0.997	0.927	collinear
gene:TraesCS3A03G0027000	Chr3A	9838666	9841851	-	9840258	Chr3A	7108082	7109826	-	7108954	0.933	0.922	collinear
gene:TraesCS3A03G0027100	Chr3A	9845757	9852029	-	9848893	Chr3A	7113834	7119397	-	7116615	0.978	0.942	collinear
gene:TraesCS3A03G0027300	Chr3A	9849094	9851236	+	9850165	Chr3A	7116736	7118849	+	7117792	0.982	0.977	collinear
gene:TraesCS3A03G0027500	Chr3A	9911389	9914507	-	9912948	Chr3A	7255338	7258445	-	7256891	1.0	0.992	collinear
gene:TraesCS3A03G0027600	Chr3A	9920569	9923925	+	9922247	Chr3A	7265147	7268503	+	7266825	1.0	0.99	collinear
gene:TraesCS3A03G0027800	Chr3A	9955886	9957529	+	9956707	Chr3A	7322659	7324238	+	7323448	0.961	0.924	collinear
gene:TraesCS3A03G0029200	Chr3A	10220045	10221046	+	10220545	Chr3A	7391206	7392207	+	7391706	1.0	0.996	collinear
gene:TraesCS3A03G0029300	Chr3A	10232174	10234897	+	10233535	Chr3A	7403880	7406605	+	7405242	0.999	0.99	collinear
gene:TraesCS3A03G0029500	Chr3A	10278955	10283756	+	10281355	Chr3A	7452889	7457692	+	7455290	1.0	0.992	collinear
gene:TraesCS3A03G0029600	Chr3A	10304911	10305937	+	10305424	Chr3A	7478798	7480060	+	7479429	1.0	0.994	collinear
gene:TraesCS3A03G0029700	Chr3A	10310419	10311840	+	10311129	Chr3A	7484658	7486078	+	7485368	0.999	0.966	collinear
gene:TraesCS3A03G0030800	Chr3A	10383345	10466440	-	10424892	Chr3A	7598225	7606917	-	7602571	0.989	0.988	collinear
gene:TraesCS3A03G0031000	Chr3A	10447941	10449839	+	10448890	Chr3A	7588606	7590504	+	7589555	1.0	0.996	collinear
gene:TraesCS3A03G0031100	Chr3A	10497436	10508467	+	10502951	Chr3A	7638316	7649358	+	7643837	1.0	0.996	collinear
gene:TraesCS3A03G0031400	Chr3A	10518095	10519252	+	10518673	Chr3A	7658986	7660143	+	7659564	1.0	0.999	collinear
gene:TraesCS3A03G0031600	Chr3A	10596607	10597776	-	10597191	Chr3A	7737515	7738684	-	7738099	1.0	1.0	collinear
gene:TraesCS3A03G0031900	Chr3A	10603343	10604659	+	10604001	Chr3A	7744294	7745610	+	7744952	1.0	1.0	collinear
gene:TraesCS3A03G0032000	Chr3A	10629481	10630653	-	10630067	Chr3A	7770631	7771803	-	7771217	1.0	0.999	collinear
gene:TraesCS3A03G0032200	Chr3A	10652173	10652544	-	10652358	Chr3A	7793313	7793684	-	7793498	1.0	1.0	collinear
gene:TraesCS3A03G0032300	Chr3A	10654600	10656651	+	10655625	Chr3A	7795741	7797792	+	7796766	1.0	0.978	collinear
gene:TraesCS3A03G0032700	Chr3A	10737911	10746852	+	10742381	Chr3A	7856601	7865421	+	7861011	0.999	0.983	collinear
gene:TraesCS3A03G0034800	Chr3A	11173580	11178498	-	11176039	Chr3A	8102408	8107325	-	8104866	1.0	0.974	collinear
gene:TraesCS3A03G0036200	Chr3A	11275916	11277045	+	11276480	Chr3A	8126966	8128090	+	8127528	0.994	0.972	collinear
gene:TraesCS3A03G0037900	Chr3A	11637047	11638926	-	11637986	Chr3A	8336334	8338213	-	8337273	0.996	0.977	collinear
gene:TraesCS3A03G0038300	Chr3A	11651428	11652730	+	11652079	Chr3A	8342039	8343339	+	8342689	0.998	0.977	collinear
gene:TraesCS3A03G0039000	Chr3A	11781834	11782499	+	11782166	Chr3A	8565434	8566083	-	8565758	0.948	0.904	collinear
gene:TraesCS3A03G0039500	Chr3A	11852630	11855047	-	11853838	Chr3A	8572718	8575144	-	8573931	1.0	0.964	collinear
gene:TraesCS3A03G0039800	Chr3A	11932308	11936854	+	11934581	Chr3A	8663258	8667867	+	8665562	1.0	0.987	collinear
gene:TraesCS3A03G0040200	Chr3A	11953618	11959397	-	11956507	Chr3A	8696665	8702409	-	8699537	0.998	0.98	collinear
gene:TraesCS3A03G0040400	Chr3A	11984456	11986835	-	11985645	Chr3A	8722763	8725181	-	8723972	0.997	0.959	collinear
gene:TraesCS3A03G0040500	Chr3A	12010768	12012573	-	12011670	Chr3A	8742063	8743906	-	8742984	0.995	0.948	collinear
gene:TraesCS3A03G0040800	Chr3A	12045365	12046453	-	12045909	Chr3A	8805382	8806467	-	8805924	0.997	0.976	collinear
gene:TraesCS3A03G0040900	Chr3A	12054644	12056101	-	12055372	Chr3A	8867992	8869456	-	8868724	1.0	0.974	collinear
gene:TraesCS3A03G0041100	Chr3A	12071349	12072083	+	12071716	Chr3A	8879916	8880650	+	8880283	1.0	0.983	collinear
gene:TraesCS3A03G0041200	Chr3A	12075943	12077447	-	12076695	Chr3A	8883766	8885266	-	8884516	0.997	0.986	collinear
gene:TraesCS3A03G0041400	Chr3A	12093260	12094336	+	12093798	Chr3A	8898975	8900063	+	8899519	0.979	0.904	collinear
gene:TraesCS3A03G0041700	Chr3A	12110477	12114187	+	12112332	Chr3A	8916292	8920002	+	8918147	0.987	0.985	collinear
gene:TraesCS3A03G0041900	Chr3A	12118672	12120490	-	12119581	Chr3A	8924400	8926218	-	8925309	1.0	0.999	collinear
gene:TraesCS3A03G0042100	Chr3A	12128508	12130477	-	12129492	Chr3A	8942873	8944842	-	8943857	1.0	0.996	collinear
gene:TraesCS3A03G0042200	Chr3A	12200162	12201941	-	12201051	Chr3A	9009093	9010872	-	9009982	1.0	0.999	collinear
gene:TraesCS3A03G0042300	Chr3A	12209794	12211502	-	12210648	Chr3A	9018878	9020586	-	9019732	1.0	0.99	collinear
gene:TraesCS3A03G0042400	Chr3A	12287908	12288978	-	12288443	Chr3A	9093955	9095025	-	9094490	1.0	0.997	collinear
gene:TraesCS3A03G0042700	Chr3A	12352050	12353034	-	12352542	Chr3A	9181792	9182776	-	9182284	1.0	1.0	collinear
gene:TraesCS3A03G0042800	Chr3A	12356143	12357072	+	12356607	Chr3A	9185870	9186799	+	9186334	1.0	0.996	collinear
gene:TraesCS3A03G0042900	Chr3A	12358498	12359728	-	12359113	Chr3A	9188226	9189499	-	9188862	1.0	0.941	collinear
gene:TraesCS3A03G0043100	Chr3A	12411156	12412208	-	12411682	Chr3A	9305331	9306384	-	9305857	1.0	0.988	collinear
gene:TraesCS3A03G0043200	Chr3A	12415290	12425054	+	12420172	Chr3A	9309551	9319385	+	9314468	0.999	0.992	collinear
gene:TraesCS3A03G0043300	Chr3A	12436248	12436726	+	12436487	Chr3A	9347751	9348247	+	9347999	1.0	0.961	collinear
gene:TraesCS3A03G0043500	Chr3A	12499756	12505087	+	12502421	Chr3A	9405064	9410377	+	9407720	1.0	0.998	collinear
gene:TraesCS3A03G0043600	Chr3A	12557004	12564531	+	12560767	Chr3A	9461496	9468901	+	9465198	0.949	0.944	collinear
gene:TraesCS3A03G0043700	Chr3A	12591873	12593468	+	12592670	Chr3A	9496519	9497675	+	9497097	0.994	0.974	collinear
gene:TraesCS3A03G0043800	Chr3A	12619607	12622553	+	12621080	Chr3A	9547115	9550033	+	9548574	0.998	0.995	collinear
gene:TraesCS3A03G0044200	Chr3A	12659773	12663256	+	12661514	Chr3A	9592170	9595654	+	9593912	1.0	0.997	collinear
gene:TraesCS3A03G0044400	Chr3A	12671499	12671969	-	12671734	Chr3A	9603903	9604373	-	9604138	1.0	0.991	collinear
gene:TraesCS3A03G0044500	Chr3A	12674962	12675767	-	12675364	Chr3A	9607361	9608166	-	9607763	1.0	0.998	collinear
gene:TraesCS3A03G0044600	Chr3A	12691263	12693861	+	12692562	Chr3A	9623748	9626422	+	9625085	1.0	0.99	collinear
gene:TraesCS3A03G0045600	Chr3A	12953875	12962009	+	12957942	Chr3A	9745306	9753637	+	9749471	0.999	0.995	collinear
gene:TraesCS3A03G0046100	Chr3A	12989383	12993109	-	12991246	Chr3A	9782938	9786691	-	9784814	1.0	0.996	collinear
gene:TraesCS3A03G0046400	Chr3A	13013432	13018739	-	13016085	Chr3A	9822812	9827513	-	9825162	0.978	0.977	collinear
gene:TraesCS3A03G0046500	Chr3A	13029932	13033027	-	13031479	Chr3A	9838717	9841850	-	9840283	1.0	0.959	collinear
gene:TraesCS3A03G0046700	Chr3A	13046469	13049752	-	13048110	Chr3A	9860868	9864150	-	9862509	1.0	0.997	collinear
gene:TraesCS3A03G0046900	Chr3A	13134758	13138473	+	13136615	Chr3A	9950134	9953931	+	9952032	0.992	0.982	collinear
gene:TraesCS3A03G0047000	Chr3A	13146068	13157472	+	13151770	Chr3A	9962412	9973822	+	9968117	1.0	0.997	collinear
gene:TraesCS3A03G0047400	Chr3A	13173460	13176299	+	13174879	Chr3A	9977595	9980435	+	9979015	1.0	0.996	collinear
gene:TraesCS3A03G0047600	Chr3A	13180225	13184245	+	13182235	Chr3A	9984621	9988619	+	9986620	0.985	0.981	collinear
gene:TraesCS3A03G0047800	Chr3A	13200215	13207654	+	13203934	Chr3A	10011662	10019102	+	10015382	1.0	1.0	collinear
gene:TraesCS3A03G0047900	Chr3A	13209629	13211419	-	13210524	Chr3A	10021077	10022867	-	10021972	1.0	1.0	collinear
gene:TraesCS3A03G0048000	Chr3A	13212111	13220429	-	13216270	Chr3A	10023559	10031877	-	10027718	1.0	0.999	collinear
gene:TraesCS3A03G0048300	Chr3A	13251152	13252309	+	13251730	Chr3A	10061942	10063099	+	10062520	1.0	1.0	collinear
gene:TraesCS3A03G0048400	Chr3A	13253472	13254910	+	13254191	Chr3A	10063981	10065419	+	10064700	1.0	1.0	collinear
gene:TraesCS3A03G0048500	Chr3A	13256000	13259537	-	13257768	Chr3A	10066516	10070050	-	10068283	0.997	0.996	collinear
gene:TraesCS3A03G0048600	Chr3A	13262335	13263785	-	13263060	Chr3A	10072530	10073980	-	10073255	1.0	0.994	collinear
gene:TraesCS3A03G0048700	Chr3A	13266374	13267826	-	13267100	Chr3A	10076558	10078010	-	10077284	1.0	0.986	collinear
gene:TraesCS3A03G0049100	Chr3A	13326983	13331969	-	13329476	Chr3A	10123791	10128782	-	10126286	1.0	0.997	collinear
gene:TraesCS3A03G0049400	Chr3A	13364456	13367172	+	13365814	Chr3A	10162962	10165679	+	10164320	1.0	0.995	collinear
gene:TraesCS3A03G0049500	Chr3A	13374582	13377547	+	13376064	Chr3A	10172895	10175853	+	10174374	1.0	0.997	collinear
gene:TraesCS3A03G0050200	Chr3A	13510570	13511960	-	13511265	Chr3A	10318755	10320145	-	10319450	1.0	0.988	collinear
gene:TraesCS3A03G0050400	Chr3A	13530408	13531190	-	13530799	Chr3A	10338002	10338784	-	10338393	1.0	0.996	collinear
gene:TraesCS3A03G0050600	Chr3A	13539918	13540966	+	13540442	Chr3A	10347498	10348546	+	10348022	0.998	0.981	collinear
gene:TraesCS3A03G0050700	Chr3A	13551825	13552727	-	13552276	Chr3A	10359487	10360389	-	10359938	1.0	0.993	collinear
gene:TraesCS3A03G0051000	Chr3A	13581053	13583594	-	13582323	Chr3A	10644514	10647044	-	10645779	0.986	0.976	collinear
gene:TraesCS3A03G0051100	Chr3A	13585785	13587462	+	13586623	Chr3A	10649120	10650779	+	10649949	0.987	0.985	collinear
gene:TraesCS3A03G0051200	Chr3A	13588891	13590341	-	13589616	Chr3A	10652180	10653630	-	10652905	1.0	0.997	collinear
gene:TraesCS3A03G0051400	Chr3A	13799143	13807136	-	13803139	Chr3A	10852941	10860935	-	10856938	0.999	0.997	collinear
gene:TraesCS3A03G0051500	Chr3A	13812171	13813047	+	13812609	Chr3A	10889796	10890677	+	10890236	0.997	0.972	collinear
gene:TraesCS3A03G0051600	Chr3A	13817015	13820570	+	13818792	Chr3A	10893338	10896925	+	10895131	0.995	0.977	collinear
gene:TraesCS3A03G0051700	Chr3A	13820553	13824040	-	13822296	Chr3A	10896908	10900393	-	10898650	0.984	0.961	collinear
gene:TraesCS3A03G0051800	Chr3A	13837749	13840017	-	13838883	Chr3A	10912693	10914952	-	10913822	0.998	0.976	collinear
gene:TraesCS3A03G0052000	Chr3A	13857289	13862785	-	13860037	Chr3A	10929295	10934787	-	10932041	0.996	0.984	collinear
gene:TraesCS3A03G0052200	Chr3A	14040952	14041692	-	14041322	Chr3A	11124556	11125295	-	11124925	1.0	0.963	collinear
gene:TraesCS3A03G0052300	Chr3A	14120231	14120695	+	14120463	Chr3A	11163104	11163568	+	11163336	1.0	0.997	collinear
gene:TraesCS3A03G0052600	Chr3A	14134546	14135307	+	14134926	Chr3A	11170940	11171701	+	11171320	1.0	0.993	collinear
gene:TraesCS3A03G0053000	Chr3A	14200366	14205844	-	14203105	Chr3A	11443024	11448710	-	11445867	0.996	0.951	collinear
gene:TraesCS3A03G0053100	Chr3A	14208436	14211617	+	14210026	Chr3A	11451353	11454539	+	11452946	1.0	0.992	collinear
gene:TraesCS3A03G0053400	Chr3A	14338574	14342114	+	14340344	Chr3A	11500563	11504104	+	11502333	1.0	0.99	collinear
gene:TraesCS3A03G0053500	Chr3A	14344155	14345109	-	14344632	Chr3A	11506250	11507198	-	11506724	0.985	0.97	collinear
gene:TraesCS3A03G0053600	Chr3A	14345254	14349480	-	14347367	Chr3A	11507343	11511515	-	11509429	0.962	0.939	collinear
gene:TraesCS3A03G0054300	Chr3A	14498314	14498850	+	14498582	Chr3A	11590573	11591109	-	11590841	1.0	0.988	collinear
gene:TraesCS3A03G0055600	Chr3A	15142521	15146395	+	15144458	Chr3A	11975362	11979328	+	11977345	0.999	0.978	collinear
gene:TraesCS3A03G0055800	Chr3A	15151106	15153176	-	15152141	Chr3A	11983848	11986070	-	11984959	1.0	0.995	collinear
gene:TraesCS3A03G0056100	Chr3A	15218565	15225143	-	15221854	Chr3A	12062720	12069292	-	12066006	0.995	0.991	collinear
gene:TraesCS3A03G0056300	Chr3A	15367716	15369852	+	15368784	Chr3A	12156713	12158848	+	12157780	1.0	0.992	collinear
gene:TraesCS3A03G0056400	Chr3A	15374271	15377592	+	15375931	Chr3A	12164897	12168210	+	12166553	1.0	0.992	collinear
gene:TraesCS3A03G0056500	Chr3A	15379118	15382109	+	15380613	Chr3A	12169736	12172727	+	12171231	1.0	0.995	collinear
gene:TraesCS3A03G0056600	Chr3A	15382541	15385525	-	15384033	Chr3A	12173158	12176141	-	12174649	1.0	0.996	collinear
gene:TraesCS3A03G0056900	Chr3A	15581362	15586956	+	15584159	Chr3A	12351980	12357571	+	12354775	0.998	0.997	collinear
gene:TraesCS3A03G0057000	Chr3A	15588624	15592155	-	15590389	Chr3A	12359197	12362714	-	12360955	0.994	0.989	collinear
gene:TraesCS3A03G0057100	Chr3A	15593584	15595385	+	15594484	Chr3A	12364200	12366003	+	12365101	1.0	0.994	collinear
gene:TraesCS3A03G0057400	Chr3A	15608635	15609777	+	15609206	Chr3A	12374136	12375278	+	12374707	1.0	0.998	collinear
gene:TraesCS3A03G0057600	Chr3A	15636769	15637577	+	15637173	Chr3A	12416939	12417747	+	12417343	1.0	0.998	collinear
gene:TraesCS3A03G0058300	Chr3A	15743505	15746810	+	15745157	Chr3A	12510019	12513205	+	12511612	1.0	0.988	collinear
gene:TraesCS3A03G0058400	Chr3A	15754398	15759483	+	15756940	Chr3A	12520794	12524739	+	12522766	0.966	0.959	collinear
gene:TraesCS3A03G0058600	Chr3A	15769038	15770439	-	15769738	Chr3A	12533685	12535089	-	12534387	1.0	0.991	collinear
gene:TraesCS3A03G0058800	Chr3A	15854927	15858814	-	15856870	Chr3A	12617774	12621661	-	12619717	1.0	0.996	collinear
gene:TraesCS3A03G0058900	Chr3A	15890662	15892044	+	15891353	Chr3A	12659055	12660436	+	12659745	0.999	0.996	collinear
gene:TraesCS3A03G0059000	Chr3A	15897326	15907096	-	15902211	Chr3A	12665725	12675718	-	12670721	0.999	0.995	collinear
