gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity	segment
gene:TraesCS5B03G0005500	Chr5B	4505697	4508188	+	4506942	Chr5B	5760888	5763379	+	5762133	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0005800	Chr5B	4542237	4546889	-	4544563	Chr5B	5797172	5801824	-	5799498	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0006200	Chr5B	4719192	4725126	+	4722159	Chr5B	5972777	5978711	+	5975744	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0006300	Chr5B	4727039	4730071	-	4728555	Chr5B	5980485	5983517	-	5982001	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0006500	Chr5B	4731523	4732017	+	4731770	Chr5B	5984969	5985463	+	5985216	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0006700	Chr5B	4736950	4739324	+	4738137	Chr5B	5990244	5992618	+	5991431	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0006900	Chr5B	4745447	4747021	-	4746234	Chr5B	5998747	6000321	-	5999534	1.0	1.0	rearrangement:Chr5B_block3
gene:TraesCS5B03G0305200	Chr5B	186498584	186534387	+	186516485	Chr5B	193223271	193259008	-	193241139	1.0	0.999	rearrangement:Chr5B_block4
gene:TraesCS5B03G0306800	Chr5B	186964161	186966669	-	186965415	Chr5B	192767493	192769994	+	192768743	0.997	0.994	rearrangement:Chr5B_block4
gene:TraesCS5B03G0306900	Chr5B	186999711	187005144	+	187002427	Chr5B	192730050	192735182	-	192732616	1.0	0.999	rearrangement:Chr5B_block4
gene:TraesCS5B03G0307000	Chr5B	187288555	187293578	+	187291066	Chr5B	192460409	192465429	-	192462919	1.0	0.998	rearrangement:Chr5B_block4
gene:TraesCS5B03G0307600	Chr5B	187502352	187508779	-	187505565	Chr5B	192250508	192256937	+	192253722	1.0	0.998	rearrangement:Chr5B_block4
gene:TraesCS5B03G0308400	Chr5B	188816723	188824380	+	188820551	Chr5B	190944126	190951784	-	190947955	1.0	1.0	rearrangement:Chr5B_block4
gene:TraesCS5B03G0308700	Chr5B	189626973	189630095	+	189628534	Chr5B	190068206	190071328	-	190069767	1.0	1.0	rearrangement:Chr5B_block4
gene:TraesCS5B03G0308800	Chr5B	189785354	189788356	-	189786855	Chr5B	189911095	189914097	+	189912596	1.0	1.0	rearrangement:Chr5B_block4
gene:TraesCS5B03G0309500	Chr5B	190554930	190563819	-	190559374	Chr5B	189188690	189197578	+	189193134	1.0	0.998	rearrangement:Chr5B_block4
gene:TraesCS5B03G0295300	Chr5B	172419670	172455507	+	172437588	Chr5B	208382973	208418794	-	208400883	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0296500	Chr5B	172494911	172495785	+	172495348	Chr5B	208342709	208343583	-	208343146	1.0	0.995	rearrangement:Chr5B_block5
gene:TraesCS5B03G0297300	Chr5B	174449013	174459739	-	174454376	Chr5B	206346151	206356870	+	206351510	0.998	0.998	rearrangement:Chr5B_block5
gene:TraesCS5B03G0297500	Chr5B	175671986	175674740	+	175673363	Chr5B	205239022	205241776	-	205240399	1.0	0.998	rearrangement:Chr5B_block5
gene:TraesCS5B03G0298600	Chr5B	176667580	176699931	-	176683755	Chr5B	203861838	203894419	+	203878128	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0299300	Chr5B	177502728	177503063	+	177502895	Chr5B	203069435	203069770	-	203069602	1.0	0.994	rearrangement:Chr5B_block5
gene:TraesCS5B03G0299500	Chr5B	178007342	178033097	-	178020219	Chr5B	202553234	202578090	+	202565662	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0299900	Chr5B	178358541	178421822	-	178390181	Chr5B	202152007	202215276	+	202183641	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0300400	Chr5B	178578679	178582235	-	178580457	Chr5B	201991655	201995211	+	201993433	1.0	0.998	rearrangement:Chr5B_block5
gene:TraesCS5B03G0325200	Chr5B	212493706	212496550	-	212495128	Chr5B	220422910	220425754	+	220424332	1.0	0.999	rearrangement:Chr5B_block5
gene:TraesCS5B03G0325300	Chr5B	212836724	212841531	-	212839127	Chr5B	220065717	220070524	+	220068120	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0325500	Chr5B	212849367	212856011	-	212852689	Chr5B	220051239	220057881	+	220054560	1.0	0.999	rearrangement:Chr5B_block5
gene:TraesCS5B03G0325600	Chr5B	213355891	213356685	-	213356288	Chr5B	219529173	219529967	+	219529570	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0326100	Chr5B	213941072	213942217	+	213941644	Chr5B	218969414	218970559	-	218969986	1.0	0.999	rearrangement:Chr5B_block5
gene:TraesCS5B03G0326800	Chr5B	214349446	214351070	+	214350258	Chr5B	218550293	218551917	-	218551105	1.0	0.998	rearrangement:Chr5B_block5
gene:TraesCS5B03G0326900	Chr5B	214783814	214791401	+	214787607	Chr5B	218110794	218118381	-	218114587	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0327000	Chr5B	214928649	214933359	+	214931004	Chr5B	217972328	217977023	-	217974675	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0327100	Chr5B	214933798	214933989	-	214933893	Chr5B	217971698	217971889	+	217971793	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0327200	Chr5B	215384345	215388386	+	215386365	Chr5B	217526782	217530822	-	217528802	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0327900	Chr5B	215583413	215600600	+	215592006	Chr5B	217295799	217312993	-	217304396	1.0	0.998	rearrangement:Chr5B_block5
gene:TraesCS5B03G0328400	Chr5B	215823568	215827924	+	215825746	Chr5B	217037822	217042179	-	217040000	0.999	0.999	rearrangement:Chr5B_block5
gene:TraesCS5B03G0328500	Chr5B	215828621	215830036	-	215829328	Chr5B	217035710	217037125	+	217036417	1.0	0.999	rearrangement:Chr5B_block5
gene:TraesCS5B03G0328600	Chr5B	215977281	215990775	+	215984028	Chr5B	216880952	216894429	-	216887690	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0328800	Chr5B	215983461	215993940	-	215988700	Chr5B	216877790	216888272	+	216883031	1.0	0.999	rearrangement:Chr5B_block5
gene:TraesCS5B03G0329500	Chr5B	216438788	216443208	+	216440998	Chr5B	216430655	216435069	-	216432862	0.998	0.998	rearrangement:Chr5B_block5
gene:TraesCS5B03G0329700	Chr5B	216442708	216448993	-	216445850	Chr5B	216424871	216431155	+	216428013	1.0	0.999	rearrangement:Chr5B_block5
gene:TraesCS5B03G0329800	Chr5B	216658831	216666036	-	216662433	Chr5B	216218232	216225437	+	216221834	1.0	0.999	rearrangement:Chr5B_block5
gene:TraesCS5B03G0330000	Chr5B	217292963	217312191	+	217302577	Chr5B	215567156	215586285	-	215576720	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0330100	Chr5B	217312626	217316224	+	217314425	Chr5B	215563123	215566721	-	215564922	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0330400	Chr5B	217445360	217447809	-	217446584	Chr5B	215433872	215436322	+	215435097	1.0	0.999	rearrangement:Chr5B_block5
gene:TraesCS5B03G0330600	Chr5B	218179193	218193770	-	218186481	Chr5B	214682625	214697213	+	214689919	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0331400	Chr5B	219118342	219136248	+	219127295	Chr5B	213713759	213731188	-	213722473	0.998	0.998	rearrangement:Chr5B_block5
gene:TraesCS5B03G0331700	Chr5B	219632397	219632894	+	219632645	Chr5B	213203205	213203702	-	213203453	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0331800	Chr5B	219633983	219638918	-	219636450	Chr5B	213197181	213202116	+	213199648	1.0	0.997	rearrangement:Chr5B_block5
gene:TraesCS5B03G0331900	Chr5B	219639107	219643759	+	219641433	Chr5B	213192343	213196992	-	213194667	0.998	0.998	rearrangement:Chr5B_block5
gene:TraesCS5B03G0332700	Chr5B	219887236	219891113	+	219889174	Chr5B	212947324	212951202	-	212949263	1.0	0.999	rearrangement:Chr5B_block5
gene:TraesCS5B03G0332800	Chr5B	219890616	219896929	-	219893772	Chr5B	212941525	212947821	+	212944673	1.0	0.999	rearrangement:Chr5B_block5
gene:TraesCS5B03G0333200	Chr5B	220066089	220100197	-	220083143	Chr5B	212737494	212771613	+	212754553	0.999	0.997	rearrangement:Chr5B_block5
gene:TraesCS5B03G0333900	Chr5B	220843681	220858240	-	220850960	Chr5B	211519355	211533899	+	211526627	1.0	1.0	rearrangement:Chr5B_block5
gene:TraesCS5B03G0334400	Chr5B	220858957	220860874	+	220859915	Chr5B	211516723	211518637	-	211517680	0.998	0.996	rearrangement:Chr5B_block5
gene:TraesCS5B03G0334600	Chr5B	221137911	221148359	+	221143135	Chr5B	211228858	211239315	-	211234086	1.0	0.999	rearrangement:Chr5B_block5
gene:TraesCS5B03G0334700	Chr5B	221440816	221454623	-	221447719	Chr5B	210922864	210936576	+	210929720	0.996	0.996	rearrangement:Chr5B_block5
gene:TraesCS5B03G0000300	Chr5B	16033	21153	+	18593	Chr5B	10246620	10251744	-	10249182	1.0	1.0	collinear
gene:TraesCS5B03G0000800	Chr5B	85900	87414	-	86657	Chr5B	10163779	10165293	+	10164536	1.0	0.998	collinear
gene:TraesCS5B03G0000900	Chr5B	208601	214218	+	211409	Chr5B	10036969	10042586	-	10039777	1.0	1.0	collinear
gene:TraesCS5B03G0001100	Chr5B	214767	217901	-	216334	Chr5B	10033283	10036420	+	10034851	1.0	0.999	collinear
gene:TraesCS5B03G0001200	Chr5B	227704	231809	+	229756	Chr5B	10019347	10023480	-	10021413	1.0	1.0	collinear
gene:TraesCS5B03G0001300	Chr5B	606261	606584	-	606422	Chr5B	9557999	9558322	+	9558160	1.0	1.0	collinear
gene:TraesCS5B03G0001600	Chr5B	1005121	1009642	+	1007381	Chr5B	10701241	10705764	-	10703502	1.0	1.0	collinear
gene:TraesCS5B03G0001700	Chr5B	1104112	1106464	+	1105288	Chr5B	10604407	10606759	-	10605583	1.0	1.0	collinear
gene:TraesCS5B03G0001800	Chr5B	1110422	1112273	-	1111347	Chr5B	10598598	10600449	+	10599523	1.0	1.0	collinear
gene:TraesCS5B03G0001900	Chr5B	1209448	1212378	+	1210913	Chr5B	10498514	10501444	-	10499979	1.0	1.0	collinear
gene:TraesCS5B03G0002100	Chr5B	1405738	1406672	+	1406205	Chr5B	10276245	10277179	-	10276712	1.0	1.0	collinear
gene:TraesCS5B03G0009300	Chr5B	6274906	6278095	-	6276500	Chr5B	12037456	12040645	-	12039050	1.0	1.0	collinear
gene:TraesCS5B03G0009600	Chr5B	6421687	6425565	-	6423626	Chr5B	12183365	12187243	-	12185304	1.0	1.0	collinear
gene:TraesCS5B03G0009700	Chr5B	6450124	6464864	+	6457494	Chr5B	12211804	12226510	+	12219157	1.0	0.998	collinear
gene:TraesCS5B03G0009800	Chr5B	6475062	6478760	-	6476911	Chr5B	12236702	12240400	-	12238551	1.0	1.0	collinear
gene:TraesCS5B03G0009900	Chr5B	6523497	6531811	+	6527654	Chr5B	12285195	12293507	+	12289351	1.0	1.0	collinear
gene:TraesCS5B03G0010200	Chr5B	6557311	6558336	+	6557823	Chr5B	12319007	12320032	+	12319519	1.0	1.0	collinear
gene:TraesCS5B03G0011300	Chr5B	6679420	6682699	+	6681059	Chr5B	12399538	12402817	+	12401177	1.0	1.0	collinear
gene:TraesCS5B03G0011400	Chr5B	6701850	6705413	+	6703631	Chr5B	12421821	12425384	+	12423602	1.0	0.999	collinear
gene:TraesCS5B03G0011500	Chr5B	6706639	6711139	+	6708889	Chr5B	12426310	12430810	+	12428560	1.0	1.0	collinear
gene:TraesCS5B03G0011800	Chr5B	6715953	6734079	+	6725016	Chr5B	12435624	12453750	+	12444687	1.0	1.0	collinear
gene:TraesCS5B03G0012000	Chr5B	6891065	6894289	-	6892677	Chr5B	12622422	12625646	-	12624034	1.0	1.0	collinear
gene:TraesCS5B03G0012700	Chr5B	6974763	6984323	-	6979543	Chr5B	12705395	12714956	-	12710175	1.0	1.0	collinear
gene:TraesCS5B03G0013000	Chr5B	7024791	7026752	+	7025771	Chr5B	12754861	12756822	+	12755841	1.0	0.999	collinear
gene:TraesCS5B03G0012900	Chr5B	7022108	7032100	+	7027104	Chr5B	13356100	13365157	+	13360628	1.0	0.997	collinear
gene:TraesCS5B03G0013400	Chr5B	7077724	7083197	-	7080460	Chr5B	13418094	13423567	-	13420830	1.0	1.0	collinear
gene:TraesCS5B03G0013600	Chr5B	7124941	7128118	-	7126529	Chr5B	13730561	13732905	-	13731733	0.983	0.976	collinear
gene:TraesCS5B03G0013700	Chr5B	7175983	7176264	-	7176123	Chr5B	13782874	13783155	-	13783014	1.0	1.0	collinear
gene:TraesCS5B03G0014000	Chr5B	7204960	7205447	-	7205203	Chr5B	13811877	13812364	-	13812120	1.0	1.0	collinear
gene:TraesCS5B03G0014100	Chr5B	7240428	7241179	-	7240803	Chr5B	13847348	13848099	-	13847723	1.0	1.0	collinear
gene:TraesCS5B03G0014300	Chr5B	7359600	7360287	-	7359943	Chr5B	13966542	13967229	-	13966885	1.0	1.0	collinear
gene:TraesCS5B03G0014400	Chr5B	7410008	7410495	-	7410251	Chr5B	14016950	14017437	-	14017193	1.0	1.0	collinear
gene:TraesCS5B03G0014500	Chr5B	7437158	7437645	-	7437401	Chr5B	14044107	14044594	-	14044350	1.0	1.0	collinear
gene:TraesCS5B03G0014600	Chr5B	7592627	7597126	-	7594876	Chr5B	14199663	14204162	-	14201912	1.0	1.0	collinear
gene:TraesCS5B03G0014800	Chr5B	7755553	7759308	-	7757430	Chr5B	14362542	14366297	-	14364419	1.0	1.0	collinear
gene:TraesCS5B03G0015100	Chr5B	7985700	7994441	-	7990070	Chr5B	14592296	14601039	-	14596667	1.0	1.0	collinear
gene:TraesCS5B03G0015300	Chr5B	8044868	8056936	-	8050902	Chr5B	14651112	14663180	-	14657146	1.0	1.0	collinear
gene:TraesCS5B03G0015500	Chr5B	8136091	8146344	+	8141217	Chr5B	14741487	14751741	+	14746614	1.0	1.0	collinear
gene:TraesCS5B03G0015900	Chr5B	8231890	8236662	+	8234276	Chr5B	14839705	14844477	+	14842091	1.0	1.0	collinear
gene:TraesCS5B03G0016100	Chr5B	8246419	8248728	-	8247573	Chr5B	14853791	14856100	-	14854945	1.0	1.0	collinear
gene:TraesCS5B03G0016300	Chr5B	8403122	8405146	+	8404134	Chr5B	15008533	15010557	+	15009545	1.0	1.0	collinear
gene:TraesCS5B03G0016400	Chr5B	8412291	8414400	+	8413345	Chr5B	15017702	15019811	+	15018756	1.0	0.999	collinear
gene:TraesCS5B03G0017000	Chr5B	8435064	8439898	-	8437481	Chr5B	15040474	15045307	-	15042890	1.0	1.0	collinear
gene:TraesCS5B03G0017300	Chr5B	8578315	8592199	+	8585257	Chr5B	15182453	15196337	+	15189395	1.0	1.0	collinear
gene:TraesCS5B03G0017500	Chr5B	8592762	8599391	-	8596076	Chr5B	15196900	15203529	-	15200214	1.0	0.997	collinear
gene:TraesCS5B03G0017600	Chr5B	8929166	8931564	-	8930365	Chr5B	15586634	15589032	-	15587833	1.0	1.0	collinear
gene:TraesCS5B03G0018000	Chr5B	8959192	8973203	-	8966197	Chr5B	15616660	15630670	-	15623665	1.0	1.0	collinear
gene:TraesCS5B03G0018200	Chr5B	8987169	8989682	-	8988425	Chr5B	15644641	15647154	-	15645897	1.0	1.0	collinear
gene:TraesCS5B03G0018300	Chr5B	8990141	8990908	-	8990524	Chr5B	15647613	15648380	-	15647996	1.0	1.0	collinear
gene:TraesCS5B03G0018500	Chr5B	8999069	8999971	-	8999520	Chr5B	15656541	15657443	-	15656992	1.0	1.0	collinear
gene:TraesCS5B03G0019100	Chr5B	9063135	9063958	+	9063546	Chr5B	15720615	15721438	+	15721026	1.0	0.998	collinear
gene:TraesCS5B03G0019200	Chr5B	9094473	9094694	+	9094583	Chr5B	15751955	15752176	+	15752065	1.0	1.0	collinear
gene:TraesCS5B03G0019300	Chr5B	9098241	9101504	+	9099872	Chr5B	15755723	15758986	+	15757354	1.0	1.0	collinear
gene:TraesCS5B03G0019500	Chr5B	9128880	9132494	+	9130687	Chr5B	15786376	15789992	+	15788184	1.0	1.0	collinear
gene:TraesCS5B03G0019600	Chr5B	9270520	9274061	-	9272290	Chr5B	15927971	15931553	-	15929762	1.0	0.999	collinear
gene:TraesCS5B03G0019700	Chr5B	9291833	9292246	+	9292039	Chr5B	15949394	15949807	+	15949600	1.0	1.0	collinear
gene:TraesCS5B03G0019900	Chr5B	9309126	9311271	+	9310198	Chr5B	15966679	15968824	+	15967751	1.0	1.0	collinear
gene:TraesCS5B03G0020000	Chr5B	9311350	9315370	-	9313360	Chr5B	15968903	15972923	-	15970913	1.0	1.0	collinear
gene:TraesCS5B03G0020200	Chr5B	9331528	9333209	+	9332368	Chr5B	15989079	15990760	+	15989919	1.0	0.998	collinear
gene:TraesCS5B03G0020300	Chr5B	9336604	9337029	+	9336816	Chr5B	15995411	15995836	+	15995623	1.0	1.0	collinear
gene:TraesCS5B03G0020400	Chr5B	9346778	9347669	+	9347223	Chr5B	16007181	16008072	+	16007626	1.0	1.0	collinear
gene:TraesCS5B03G0020500	Chr5B	9350147	9351646	+	9350896	Chr5B	16010550	16012049	+	16011299	1.0	1.0	collinear
gene:TraesCS5B03G0020600	Chr5B	9380809	9382659	-	9381734	Chr5B	16041209	16043059	-	16042134	1.0	1.0	collinear
gene:TraesCS5B03G0020700	Chr5B	9403400	9406313	+	9404856	Chr5B	16063780	16066693	+	16065236	1.0	1.0	collinear
gene:TraesCS5B03G0020800	Chr5B	9468227	9470148	+	9469187	Chr5B	16125322	16127243	+	16126282	1.0	1.0	collinear
gene:TraesCS5B03G0021000	Chr5B	9571961	9572791	-	9572376	Chr5B	16229097	16229927	-	16229512	1.0	1.0	collinear
gene:TraesCS5B03G0021200	Chr5B	9587651	9588520	+	9588085	Chr5B	16244787	16245656	+	16245221	1.0	1.0	collinear
gene:TraesCS5B03G0021800	Chr5B	9717192	9720543	-	9718867	Chr5B	16377516	16380867	-	16379191	1.0	1.0	collinear
gene:TraesCS5B03G0022000	Chr5B	9855474	9864520	+	9859997	Chr5B	16515637	16524675	+	16520156	0.999	0.999	collinear
gene:TraesCS5B03G0022200	Chr5B	10106300	10110457	-	10108378	Chr5B	16766490	16770637	-	16768563	1.0	0.999	collinear
gene:TraesCS5B03G0022900	Chr5B	10391195	10392453	+	10391824	Chr5B	16928254	16929512	+	16928883	1.0	0.999	collinear
gene:TraesCS5B03G0023200	Chr5B	10474262	10476974	+	10475618	Chr5B	17004545	17007210	+	17005877	1.0	0.995	collinear
gene:TraesCS5B03G0023300	Chr5B	10483169	10487009	-	10485089	Chr5B	17013423	17017230	-	17015326	1.0	0.996	collinear
gene:TraesCS5B03G0023400	Chr5B	10487058	10495071	-	10491064	Chr5B	17017279	17025345	-	17021312	0.999	0.992	collinear
gene:TraesCS5B03G0023800	Chr5B	10569581	10572063	-	10570822	Chr5B	17093997	17096479	-	17095238	1.0	1.0	collinear
gene:TraesCS5B03G0023900	Chr5B	11094914	11095366	+	11095140	Chr5B	17644641	17645093	+	17644867	1.0	1.0	collinear
gene:TraesCS5B03G0024100	Chr5B	11123414	11123869	+	11123641	Chr5B	17673142	17673597	+	17673369	1.0	1.0	collinear
gene:TraesCS5B03G0024200	Chr5B	11126365	11127792	+	11127078	Chr5B	17676093	17677520	+	17676806	1.0	0.999	collinear
gene:TraesCS5B03G0024800	Chr5B	11356992	11359994	-	11358493	Chr5B	17906268	17909270	-	17907769	1.0	1.0	collinear
gene:TraesCS5B03G0025000	Chr5B	11505766	11509181	+	11507473	Chr5B	18055083	18058498	+	18056790	1.0	1.0	collinear
gene:TraesCS5B03G0025300	Chr5B	11528508	11529623	+	11529065	Chr5B	18072724	18073836	+	18073280	0.997	0.992	collinear
gene:TraesCS5B03G0025500	Chr5B	11553967	11555073	+	11554520	Chr5B	18107268	18108375	+	18107821	1.0	0.995	collinear
gene:TraesCS5B03G0025700	Chr5B	11563724	11567657	+	11565690	Chr5B	18116996	18120918	+	18118957	1.0	0.995	collinear
gene:TraesCS5B03G0025800	Chr5B	11599622	11605376	-	11602499	Chr5B	18146564	18150093	-	18148328	1.0	0.993	collinear
gene:TraesCS5B03G0025900	Chr5B	11653192	11653452	-	11653322	Chr5B	18179434	18179694	-	18179564	1.0	0.988	collinear
gene:TraesCS5B03G0026100	Chr5B	11812338	11822104	-	11817221	Chr5B	18256774	18266536	-	18261655	1.0	0.999	collinear
gene:TraesCS5B03G0026400	Chr5B	12310257	12315207	-	12312732	Chr5B	18745037	18749987	-	18747512	1.0	1.0	collinear
gene:TraesCS5B03G0026600	Chr5B	12370913	12372013	-	12371463	Chr5B	18805702	18806799	-	18806250	0.995	0.995	collinear
gene:TraesCS5B03G0026700	Chr5B	12374135	12378689	-	12376412	Chr5B	18808921	18813475	-	18811198	1.0	1.0	collinear
gene:TraesCS5B03G0026800	Chr5B	12379835	12384505	-	12382170	Chr5B	18814621	18819291	-	18816956	1.0	1.0	collinear
gene:TraesCS5B03G0027400	Chr5B	12612938	12617664	-	12615301	Chr5B	19059872	19064604	-	19062238	1.0	1.0	collinear
gene:TraesCS5B03G0027500	Chr5B	12619611	12627348	+	12623479	Chr5B	19066551	19074288	+	19070419	1.0	1.0	collinear
gene:TraesCS5B03G0027600	Chr5B	12629960	12631747	+	12630853	Chr5B	19076899	19078686	+	19077792	1.0	1.0	collinear
gene:TraesCS5B03G0027700	Chr5B	12708205	12708903	+	12708554	Chr5B	19155152	19155850	+	19155501	1.0	1.0	collinear
gene:TraesCS5B03G0027900	Chr5B	12894311	12907141	-	12900726	Chr5B	19341257	19354088	-	19347672	1.0	1.0	collinear
gene:TraesCS5B03G0028100	Chr5B	13129670	13134023	-	13131846	Chr5B	19576702	19581049	-	19578875	0.997	0.997	collinear
gene:TraesCS5B03G0028200	Chr5B	13220273	13224136	+	13222204	Chr5B	19667311	19671153	+	19669232	0.976	0.972	collinear
gene:TraesCS5B03G0028300	Chr5B	13224220	13225588	-	13224904	Chr5B	19671238	19672621	-	19671929	1.0	0.98	collinear
gene:TraesCS5B03G0028400	Chr5B	13232245	13237196	+	13234720	Chr5B	19679132	19684082	+	19681607	1.0	0.997	collinear
gene:TraesCS5B03G0028900	Chr5B	13269693	13271649	-	13270671	Chr5B	19743320	19745260	-	19744290	0.979	0.972	collinear
gene:TraesCS5B03G0029100	Chr5B	13314077	13314463	+	13314270	Chr5B	19794459	19794846	+	19794652	1.0	0.992	collinear
gene:TraesCS5B03G0029200	Chr5B	13317363	13325016	-	13321189	Chr5B	19797479	19805115	-	19801297	1.0	0.987	collinear
gene:TraesCS5B03G0029300	Chr5B	13396832	13400806	+	13398819	Chr5B	19874524	19878415	+	19876469	0.996	0.986	collinear
gene:TraesCS5B03G0029500	Chr5B	13403971	13404722	-	13404346	Chr5B	19881566	19882317	-	19881941	1.0	0.993	collinear
gene:TraesCS5B03G0029800	Chr5B	13469112	13478889	-	13474000	Chr5B	19967705	19977237	-	19972471	0.991	0.986	collinear
gene:TraesCS5B03G0030200	Chr5B	13526485	13533166	-	13529825	Chr5B	20025695	20032376	-	20029035	1.0	0.999	collinear
gene:TraesCS5B03G0030400	Chr5B	13538016	13539589	-	13538802	Chr5B	20038409	20039982	-	20039195	1.0	0.995	collinear
gene:TraesCS5B03G0030600	Chr5B	13739040	13742577	+	13740808	Chr5B	20232658	20236222	+	20234440	1.0	0.987	collinear
gene:TraesCS5B03G0030700	Chr5B	13742889	13746219	-	13744554	Chr5B	20236534	20239867	-	20238200	1.0	0.996	collinear
gene:TraesCS5B03G0030800	Chr5B	13753139	13756858	-	13754998	Chr5B	20246354	20249835	-	20248094	0.995	0.989	collinear
gene:TraesCS5B03G0030900	Chr5B	13761639	13766090	+	13763864	Chr5B	20449303	20453584	-	20451443	0.986	0.96	collinear
gene:TraesCS5B03G0031200	Chr5B	13813226	13815754	-	13814490	Chr5B	20565003	20567531	-	20566267	1.0	0.987	collinear
gene:TraesCS5B03G0031700	Chr5B	13897917	13901506	+	13899711	Chr5B	20983266	20986838	+	20985052	1.0	0.943	collinear
gene:TraesCS5B03G0032700	Chr5B	14442702	14446192	-	14444447	Chr5B	21632512	21635981	-	21634246	0.99	0.953	collinear
gene:TraesCS5B03G0034100	Chr5B	14735969	14739364	+	14737666	Chr5B	21922895	21926311	+	21924603	1.0	0.995	collinear
gene:TraesCS5B03G0034400	Chr5B	14964550	14964981	-	14964765	Chr5B	22148403	22148834	-	22148618	1.0	0.981	collinear
gene:TraesCS5B03G0034500	Chr5B	14967780	14968459	-	14968119	Chr5B	22151365	22152042	-	22151703	0.995	0.947	collinear
