gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity
gene:TraesCS6D03G0008300	Chr6D	1576200	1578916	+	1577558	Chr6D	1975760	1978476	+	1977118	1.0	1.0
gene:TraesCS6D03G0008600	Chr6D	1617253	1618208	+	1617730	Chr6D	2016839	2017794	+	2017316	1.0	1.0
gene:TraesCS6D03G0008700	Chr6D	1625389	1626300	+	1625844	Chr6D	2024975	2025886	+	2025430	1.0	1.0
gene:TraesCS6D03G0008900	Chr6D	1750151	1751236	+	1750693	Chr6D	2148419	2149504	+	2148961	1.0	1.0
gene:TraesCS6D03G0009000	Chr6D	1759389	1764048	-	1761718	Chr6D	2157660	2162319	-	2159989	1.0	1.0
gene:TraesCS6D03G0009100	Chr6D	1769252	1772936	+	1771094	Chr6D	2167518	2171202	+	2169360	1.0	1.0
gene:TraesCS6D03G0009200	Chr6D	1787907	1788841	-	1788374	Chr6D	2186175	2187109	-	2186642	1.0	0.998
gene:TraesCS6D03G0009700	Chr6D	1889545	1890474	-	1890009	Chr6D	2287829	2288758	-	2288293	1.0	1.0
gene:TraesCS6D03G0010300	Chr6D	1964939	1967513	+	1966226	Chr6D	2363213	2365787	+	2364500	1.0	1.0
gene:TraesCS6D03G0010400	Chr6D	1983644	1984738	-	1984191	Chr6D	2381920	2383014	-	2382467	1.0	1.0
gene:TraesCS6D03G0010500	Chr6D	2015616	2022835	+	2019225	Chr6D	2413554	2420764	+	2417159	1.0	1.0
gene:TraesCS6D03G0010600	Chr6D	2032784	2037081	-	2034932	Chr6D	2430713	2435010	-	2432861	1.0	1.0
gene:TraesCS6D03G0010700	Chr6D	2052300	2059460	+	2055880	Chr6D	2450235	2457395	+	2453815	1.0	1.0
gene:TraesCS6D03G0010800	Chr6D	2065479	2067149	+	2066314	Chr6D	2463414	2465084	+	2464249	1.0	1.0
gene:TraesCS6D03G0010900	Chr6D	2081888	2088204	+	2085046	Chr6D	2479831	2486147	+	2482989	1.0	1.0
gene:TraesCS6D03G0011000	Chr6D	2091320	2092937	-	2092128	Chr6D	2489263	2490880	-	2490071	1.0	1.0
gene:TraesCS6D03G0011100	Chr6D	2118955	2121958	+	2120456	Chr6D	2516932	2519935	+	2518433	1.0	1.0
gene:TraesCS6D03G0011300	Chr6D	2151178	2151584	+	2151381	Chr6D	2549157	2549563	+	2549360	1.0	1.0
gene:TraesCS6D03G0011500	Chr6D	2153707	2155826	+	2154766	Chr6D	2551686	2553805	+	2552745	1.0	1.0
gene:TraesCS6D03G0011700	Chr6D	2223820	2229371	+	2226595	Chr6D	2615635	2621186	+	2618410	1.0	0.999
gene:TraesCS6D03G0011800	Chr6D	2230085	2234438	-	2232261	Chr6D	2621900	2626253	-	2624076	1.0	1.0
gene:TraesCS6D03G0012000	Chr6D	2248880	2253420	+	2251150	Chr6D	2640696	2645236	+	2642966	1.0	1.0
gene:TraesCS6D03G0012100	Chr6D	2253761	2256109	+	2254935	Chr6D	2645577	2647925	+	2646751	1.0	1.0
gene:TraesCS6D03G0012200	Chr6D	2256122	2258291	+	2257206	Chr6D	2647938	2650107	+	2649022	1.0	1.0
gene:TraesCS6D03G0012400	Chr6D	2258250	2263550	-	2260900	Chr6D	2650066	2655359	-	2652712	0.995	0.994
gene:TraesCS6D03G0012600	Chr6D	2304145	2310167	-	2307156	Chr6D	2695949	2701967	-	2698958	0.999	0.998
gene:TraesCS6D03G0012700	Chr6D	2317605	2319881	-	2318743	Chr6D	2709435	2711711	-	2710573	1.0	1.0
gene:TraesCS6D03G0012800	Chr6D	2336946	2340619	-	2338782	Chr6D	2730057	2733697	-	2731877	0.998	0.99
gene:TraesCS6D03G0012900	Chr6D	2381888	2391593	+	2386740	Chr6D	2774260	2783966	+	2779113	1.0	0.998
gene:TraesCS6D03G0013100	Chr6D	2420566	2421251	+	2420908	Chr6D	2842255	2842940	+	2842597	1.0	1.0
gene:TraesCS6D03G0014100	Chr6D	2650839	2652374	-	2651606	Chr6D	2977696	2979231	-	2978463	1.0	0.995
gene:TraesCS6D03G0014800	Chr6D	2817020	2819252	+	2818136	Chr6D	3226406	3228638	+	3227522	1.0	0.999
gene:TraesCS6D03G0014900	Chr6D	2831086	2832280	+	2831683	Chr6D	3240651	3241845	+	3241248	1.0	0.996
gene:TraesCS6D03G0015000	Chr6D	2854348	2871319	-	2862833	Chr6D	3263547	3280248	-	3271897	1.0	0.997
gene:TraesCS6D03G0015300	Chr6D	2886437	2890407	+	2888422	Chr6D	3294922	3298892	+	3296907	1.0	1.0
gene:TraesCS6D03G0015400	Chr6D	2895434	2897880	+	2896657	Chr6D	3303918	3306364	+	3305141	1.0	0.999
gene:TraesCS6D03G0015700	Chr6D	2910492	2913432	+	2911962	Chr6D	3318976	3321916	+	3320446	1.0	1.0
gene:TraesCS6D03G0015800	Chr6D	2918728	2920608	+	2919668	Chr6D	3327212	3329092	+	3328152	1.0	1.0
gene:TraesCS6D03G0016000	Chr6D	2954763	2957526	-	2956144	Chr6D	3362069	3364832	-	3363450	1.0	1.0
gene:TraesCS6D03G0016200	Chr6D	2979470	2992784	-	2986127	Chr6D	3386219	3399458	-	3392838	1.0	1.0
gene:TraesCS6D03G0016500	Chr6D	3014273	3017041	-	3015657	Chr6D	3420286	3423054	-	3421670	1.0	1.0
gene:TraesCS6D03G0016600	Chr6D	3023887	3025392	-	3024639	Chr6D	3429908	3431413	-	3430660	1.0	1.0
gene:TraesCS6D03G0016800	Chr6D	3036582	3039393	-	3037987	Chr6D	3442395	3445206	-	3443800	1.0	1.0
gene:TraesCS6D03G0016900	Chr6D	3046129	3052058	-	3049093	Chr6D	3451942	3457871	-	3454906	1.0	1.0
gene:TraesCS6D03G0017000	Chr6D	3073668	3076208	-	3074938	Chr6D	3482849	3485389	-	3484119	1.0	1.0
gene:TraesCS6D03G0017200	Chr6D	3140837	3142923	-	3141880	Chr6D	3549077	3551163	-	3550120	1.0	1.0
gene:TraesCS6D03G0017300	Chr6D	3159367	3163246	+	3161306	Chr6D	3567268	3570831	+	3569049	1.0	1.0
gene:TraesCS6D03G0017400	Chr6D	3271951	3276380	+	3274165	Chr6D	3678731	3683160	+	3680945	1.0	1.0
gene:TraesCS6D03G0017700	Chr6D	3314006	3317537	+	3315771	Chr6D	3720439	3723969	+	3722204	1.0	1.0
gene:TraesCS6D03G0017800	Chr6D	3344049	3346451	-	3345250	Chr6D	3750483	3752885	-	3751684	1.0	0.999
gene:TraesCS6D03G0017900	Chr6D	3419789	3420698	-	3420243	Chr6D	3826523	3827432	-	3826977	1.0	1.0
gene:TraesCS6D03G0018200	Chr6D	3444220	3445174	-	3444697	Chr6D	3850995	3851949	-	3851472	1.0	1.0
gene:TraesCS6D03G0018300	Chr6D	3458684	3459645	-	3459164	Chr6D	3865459	3866420	-	3865939	1.0	1.0
gene:TraesCS6D03G0018400	Chr6D	3461732	3462531	-	3462131	Chr6D	3868509	3869308	-	3868908	1.0	1.0
gene:TraesCS6D03G0018500	Chr6D	3470392	3470754	-	3470573	Chr6D	3876960	3877322	-	3877141	1.0	1.0
gene:TraesCS6D03G0018600	Chr6D	3474826	3475449	-	3475137	Chr6D	3881211	3881825	-	3881518	0.985	0.983
gene:TraesCS6D03G0018800	Chr6D	3480053	3481945	-	3480999	Chr6D	3886429	3888321	-	3887375	1.0	1.0
gene:TraesCS6D03G0018900	Chr6D	3540987	3544172	-	3542579	Chr6D	3914295	3917480	-	3915887	1.0	1.0
gene:TraesCS6D03G0019100	Chr6D	3639176	3645079	+	3642127	Chr6D	4012484	4018388	+	4015436	1.0	1.0
gene:TraesCS6D03G0019200	Chr6D	3648853	3650436	+	3649644	Chr6D	4022162	4023745	+	4022953	1.0	1.0
gene:TraesCS6D03G0019300	Chr6D	3652408	3655251	-	3653829	Chr6D	4025445	4028288	-	4026866	1.0	1.0
gene:TraesCS6D03G0019400	Chr6D	3659436	3659831	-	3659633	Chr6D	4032473	4032868	-	4032670	1.0	1.0
gene:TraesCS6D03G0019800	Chr6D	3843522	3844579	+	3844050	Chr6D	4215904	4216961	+	4216432	1.0	1.0
gene:TraesCS6D03G0019900	Chr6D	3872196	3874213	-	3873204	Chr6D	4244601	4246618	-	4245609	1.0	1.0
gene:TraesCS6D03G0020000	Chr6D	3872727	3874256	-	3873491	Chr6D	4245132	4246661	-	4245896	1.0	1.0
gene:TraesCS6D03G0020200	Chr6D	3885246	3891694	-	3888470	Chr6D	4257648	4264095	-	4260871	1.0	1.0
gene:TraesCS6D03G0020300	Chr6D	3998677	4002797	-	4000737	Chr6D	4371113	4375229	-	4373171	1.0	1.0
gene:TraesCS6D03G0020600	Chr6D	4107775	4114930	-	4111352	Chr6D	4479831	4486986	-	4483408	1.0	1.0
gene:TraesCS6D03G0020700	Chr6D	4127823	4145771	-	4136797	Chr6D	4499879	4517829	-	4508854	1.0	1.0
gene:TraesCS6D03G0021300	Chr6D	4222364	4224863	+	4223613	Chr6D	4594939	4597438	+	4596188	1.0	1.0
gene:TraesCS6D03G0021400	Chr6D	4224996	4225853	-	4225424	Chr6D	4597571	4598428	-	4597999	1.0	1.0
gene:TraesCS6D03G0021500	Chr6D	4226577	4227179	-	4226878	Chr6D	4599152	4599754	-	4599453	1.0	0.998
gene:TraesCS6D03G0021700	Chr6D	4233621	4237386	+	4235503	Chr6D	4606654	4610421	+	4608537	0.998	0.99
gene:TraesCS6D03G0022400	Chr6D	4304708	4307661	-	4306184	Chr6D	4652622	4655582	-	4654102	1.0	0.994
gene:TraesCS6D03G0023600	Chr6D	4514970	4516166	+	4515568	Chr6D	4779048	4780238	+	4779643	0.994	0.974
gene:TraesCS6D03G0023800	Chr6D	4533591	4537917	+	4535754	Chr6D	4808392	4812657	+	4810524	1.0	0.985
gene:TraesCS6D03G0024100	Chr6D	4577257	4577658	-	4577457	Chr6D	4849526	4849927	-	4849726	1.0	0.995
gene:TraesCS6D03G0024200	Chr6D	4581564	4582360	-	4581962	Chr6D	4853459	4854255	-	4853857	1.0	1.0
gene:TraesCS6D03G0024300	Chr6D	4587414	4588758	-	4588086	Chr6D	4859309	4860653	-	4859981	1.0	0.999
gene:TraesCS6D03G0024700	Chr6D	4601769	4625926	-	4613847	Chr6D	4873664	4897392	-	4885528	1.0	1.0
gene:TraesCS6D03G0024800	Chr6D	4658322	4662324	-	4660323	Chr6D	4929790	4933790	-	4931790	1.0	1.0
gene:TraesCS6D03G0024900	Chr6D	4675833	4680495	+	4678164	Chr6D	4947305	4951967	+	4949636	1.0	0.999
gene:TraesCS6D03G0025100	Chr6D	4692810	4695180	+	4693995	Chr6D	4964283	4966653	+	4965468	1.0	1.0
gene:TraesCS6D03G0025200	Chr6D	4695259	4698006	+	4696632	Chr6D	4966732	4969477	+	4968104	1.0	1.0
gene:TraesCS6D03G0025300	Chr6D	4772555	4774774	-	4773664	Chr6D	5042383	5044602	-	5043492	1.0	1.0
gene:TraesCS6D03G0025400	Chr6D	4785676	4787829	-	4786752	Chr6D	5054755	5056910	-	5055832	1.0	1.0
gene:TraesCS6D03G0025500	Chr6D	4798829	4800862	-	4799845	Chr6D	5067539	5069572	-	5068555	1.0	1.0
gene:TraesCS6D03G0025600	Chr6D	4854634	4856985	-	4855809	Chr6D	5106962	5109313	-	5108137	1.0	1.0
gene:TraesCS6D03G0025700	Chr6D	4907721	4910033	-	4908877	Chr6D	5159085	5161397	-	5160241	1.0	1.0
gene:TraesCS6D03G0025800	Chr6D	4912501	4913607	-	4913054	Chr6D	5163865	5164971	-	5164418	1.0	1.0
gene:TraesCS6D03G0025900	Chr6D	4972627	4974279	+	4973453	Chr6D	5223993	5225645	+	5224819	1.0	1.0
gene:TraesCS6D03G0026200	Chr6D	5069423	5071727	+	5070575	Chr6D	5320795	5323099	+	5321947	1.0	1.0
gene:TraesCS6D03G0026700	Chr6D	5190029	5198108	+	5194068	Chr6D	5441403	5449482	+	5445442	0.999	0.996
gene:TraesCS6D03G0026800	Chr6D	5209297	5215286	+	5212291	Chr6D	5460980	5466969	+	5463974	1.0	1.0
gene:TraesCS6D03G0026900	Chr6D	5221538	5225268	-	5223403	Chr6D	5473225	5476952	-	5475088	1.0	1.0
gene:TraesCS6D03G0027300	Chr6D	5279686	5283329	-	5281507	Chr6D	5531461	5535175	-	5533318	1.0	0.986
gene:TraesCS6D03G0027400	Chr6D	5306255	5313290	-	5309772	Chr6D	5558134	5565169	-	5561651	1.0	0.998
gene:TraesCS6D03G0028000	Chr6D	5570663	5571223	-	5570943	Chr6D	5800677	5801237	-	5800957	1.0	0.995
gene:TraesCS6D03G0028100	Chr6D	5601880	5605627	-	5603753	Chr6D	5831925	5835672	-	5833798	1.0	1.0
gene:TraesCS6D03G0028200	Chr6D	5617521	5619868	+	5618694	Chr6D	5847566	5849913	+	5848739	1.0	1.0
gene:TraesCS6D03G0028500	Chr6D	5685067	5689369	+	5687218	Chr6D	5915113	5919415	+	5917264	1.0	1.0
gene:TraesCS6D03G0029100	Chr6D	6086042	6088594	+	6087318	Chr6D	6351770	6354322	+	6353046	1.0	1.0
gene:TraesCS6D03G0030400	Chr6D	6200992	6201714	+	6201353	Chr6D	6465185	6465907	+	6465546	1.0	1.0
gene:TraesCS6D03G0030500	Chr6D	6206948	6208261	-	6207604	Chr6D	6471141	6472454	-	6471797	1.0	1.0
gene:TraesCS6D03G0030700	Chr6D	6272369	6275147	-	6273758	Chr6D	6535194	6537972	-	6536583	1.0	1.0
gene:TraesCS6D03G0030800	Chr6D	6303288	6304904	-	6304096	Chr6D	6565838	6567454	-	6566646	1.0	1.0
gene:TraesCS6D03G0030900	Chr6D	6459971	6463125	-	6461548	Chr6D	6721033	6724187	-	6722610	1.0	1.0
gene:TraesCS6D03G0031000	Chr6D	6464480	6465910	-	6465195	Chr6D	6725542	6726972	-	6726257	1.0	1.0
gene:TraesCS6D03G0031100	Chr6D	6470854	6471522	-	6471188	Chr6D	6731916	6732584	-	6732250	1.0	1.0
gene:TraesCS6D03G0031400	Chr6D	6485089	6486929	-	6486009	Chr6D	6745976	6747820	-	6746898	1.0	0.997
gene:TraesCS6D03G0031500	Chr6D	6496387	6503516	+	6499951	Chr6D	6757285	6764414	+	6760849	1.0	1.0
gene:TraesCS6D03G0031700	Chr6D	6589647	6616790	-	6603218	Chr6D	6850550	6877718	-	6864134	1.0	1.0
gene:TraesCS6D03G0031800	Chr6D	6636752	6639774	-	6638263	Chr6D	6897756	6900778	-	6899267	1.0	1.0
gene:TraesCS6D03G0032200	Chr6D	6734677	6741096	-	6737886	Chr6D	6995717	7002136	-	6998926	1.0	1.0
gene:TraesCS6D03G0032300	Chr6D	6753350	6756178	+	6754764	Chr6D	7014312	7017140	+	7015726	1.0	1.0
gene:TraesCS6D03G0032600	Chr6D	6793666	6795658	-	6794662	Chr6D	7054651	7056644	-	7055647	1.0	0.998
gene:TraesCS6D03G0032700	Chr6D	6798235	6800283	+	6799259	Chr6D	7059221	7061269	+	7060245	1.0	1.0
gene:TraesCS6D03G0032800	Chr6D	6807160	6807816	+	6807488	Chr6D	7068148	7068804	+	7068476	1.0	1.0
gene:TraesCS6D03G0032900	Chr6D	6821478	6823180	-	6822329	Chr6D	7082468	7084170	-	7083319	1.0	1.0
gene:TraesCS6D03G0033000	Chr6D	6829975	6832192	+	6831083	Chr6D	7090960	7093249	+	7092104	1.0	0.968
gene:TraesCS6D03G0033100	Chr6D	6832421	6833380	+	6832900	Chr6D	7093478	7094437	+	7093957	1.0	1.0
gene:TraesCS6D03G0033300	Chr6D	6848662	6851562	+	6850112	Chr6D	7109719	7112619	+	7111169	1.0	1.0
gene:TraesCS6D03G0033900	Chr6D	6903009	6904736	+	6903872	Chr6D	7164101	7165828	+	7164964	1.0	1.0
gene:TraesCS6D03G0034000	Chr6D	6904794	6905903	+	6905348	Chr6D	7165886	7166995	+	7166440	1.0	1.0
gene:TraesCS6D03G0034100	Chr6D	6918880	6920742	+	6919811	Chr6D	7179990	7181852	+	7180921	1.0	1.0
gene:TraesCS6D03G0034400	Chr6D	6973454	6978847	+	6976150	Chr6D	7234574	7239967	+	7237270	1.0	1.0
gene:TraesCS6D03G0034900	Chr6D	7047712	7051091	-	7049401	Chr6D	7308839	7312218	-	7310528	1.0	1.0
gene:TraesCS6D03G0035900	Chr6D	7429511	7436591	-	7433051	Chr6D	7696066	7703161	-	7699613	1.0	1.0
gene:TraesCS6D03G0036000	Chr6D	7442961	7445690	-	7444325	Chr6D	7709531	7712260	-	7710895	1.0	0.999
gene:TraesCS6D03G0036100	Chr6D	7447661	7449233	+	7448447	Chr6D	7714231	7715803	+	7715017	1.0	1.0
gene:TraesCS6D03G0036200	Chr6D	7497639	7500666	+	7499152	Chr6D	7764209	7767236	+	7765722	1.0	1.0
gene:TraesCS6D03G0036400	Chr6D	7550576	7554072	+	7552324	Chr6D	7817146	7820642	+	7818894	1.0	1.0
gene:TraesCS6D03G0036500	Chr6D	7559925	7563861	+	7561893	Chr6D	7826496	7830432	+	7828464	1.0	1.0
gene:TraesCS6D03G0036600	Chr6D	7564538	7572523	+	7568530	Chr6D	7831109	7839098	+	7835103	1.0	1.0
gene:TraesCS6D03G0036700	Chr6D	7621173	7621862	-	7621517	Chr6D	7887737	7888426	-	7888081	1.0	1.0
gene:TraesCS6D03G0036800	Chr6D	7627527	7628229	+	7627878	Chr6D	7894090	7894792	+	7894441	1.0	1.0
gene:TraesCS6D03G0037100	Chr6D	7671887	7674281	-	7673084	Chr6D	7938466	7940860	-	7939663	1.0	1.0
gene:TraesCS6D03G0037600	Chr6D	7742090	7746780	-	7744435	Chr6D	8008733	8013423	-	8011078	1.0	0.99
gene:TraesCS6D03G0037700	Chr6D	7751821	7755329	-	7753575	Chr6D	8018458	8021966	-	8020212	1.0	1.0
gene:TraesCS6D03G0037900	Chr6D	8268331	8270251	-	8269291	Chr6D	8920599	8922519	-	8921559	1.0	1.0
gene:TraesCS6D03G0038100	Chr6D	8281870	8283483	-	8282676	Chr6D	8933603	8935216	-	8934409	1.0	1.0
gene:TraesCS6D03G0038200	Chr6D	8320907	8324083	+	8322495	Chr6D	8972663	8975839	+	8974251	1.0	0.999
gene:TraesCS6D03G0038300	Chr6D	8328332	8328880	-	8328606	Chr6D	8980088	8980636	-	8980362	1.0	1.0
gene:TraesCS6D03G0038400	Chr6D	8347092	8348346	-	8347719	Chr6D	8998854	9000108	-	8999481	1.0	1.0
gene:TraesCS6D03G0038600	Chr6D	8396595	8400812	-	8398703	Chr6D	9048126	9052343	-	9050234	1.0	1.0
gene:TraesCS6D03G0038700	Chr6D	8405069	8408416	-	8406742	Chr6D	9056597	9059944	-	9058270	1.0	1.0
gene:TraesCS6D03G0039000	Chr6D	8455686	8457468	-	8456577	Chr6D	9097220	9099002	-	9098111	1.0	1.0
gene:TraesCS6D03G0039100	Chr6D	8489302	8491148	+	8490225	Chr6D	9130841	9132687	+	9131764	1.0	1.0
gene:TraesCS6D03G0039400	Chr6D	8503495	8505395	-	8504445	Chr6D	9145041	9146941	-	9145991	1.0	1.0
gene:TraesCS6D03G0039500	Chr6D	8581849	8587859	+	8584854	Chr6D	9223398	9229408	+	9226403	1.0	1.0
gene:TraesCS6D03G0039600	Chr6D	8588705	8590266	+	8589485	Chr6D	9230254	9231815	+	9231034	1.0	1.0
gene:TraesCS6D03G0039700	Chr6D	8615956	8622201	+	8619078	Chr6D	9257504	9263749	+	9260626	1.0	1.0
gene:TraesCS6D03G0040000	Chr6D	8632418	8635389	+	8633903	Chr6D	9273967	9276938	+	9275452	1.0	1.0
gene:TraesCS6D03G0040300	Chr6D	8655799	8657007	+	8656403	Chr6D	9297346	9298554	+	9297950	1.0	1.0
gene:TraesCS6D03G0040500	Chr6D	8665460	8666763	+	8666111	Chr6D	9307008	9308311	+	9307659	1.0	0.999
gene:TraesCS6D03G0040600	Chr6D	8672084	8677445	+	8674764	Chr6D	9313632	9318993	+	9316312	1.0	1.0
gene:TraesCS6D03G0040700	Chr6D	8684385	8685013	-	8684699	Chr6D	9325896	9326524	-	9326210	1.0	1.0
gene:TraesCS6D03G0040900	Chr6D	8804269	8804847	+	8804558	Chr6D	9445618	9446196	+	9445907	1.0	1.0
gene:TraesCS6D03G0041100	Chr6D	8822240	8823827	+	8823033	Chr6D	9463616	9465203	+	9464409	1.0	1.0
gene:TraesCS6D03G0041300	Chr6D	8836296	8836586	-	8836441	Chr6D	9477670	9477960	-	9477815	1.0	1.0
gene:TraesCS6D03G0041400	Chr6D	8837762	8838919	+	8838340	Chr6D	9479136	9480293	+	9479714	1.0	1.0
gene:TraesCS6D03G0041600	Chr6D	8898230	8898769	+	8898499	Chr6D	9539610	9540149	+	9539879	1.0	1.0
gene:TraesCS6D03G0041800	Chr6D	8914824	8922953	-	8918888	Chr6D	9556184	9564330	-	9560257	1.0	1.0
gene:TraesCS6D03G0041900	Chr6D	8924161	8925580	-	8924870	Chr6D	9565538	9566957	-	9566247	1.0	1.0
gene:TraesCS6D03G0042000	Chr6D	8927582	8929925	-	8928753	Chr6D	9568959	9571302	-	9570130	1.0	1.0
gene:TraesCS6D03G0042100	Chr6D	8932322	8934555	-	8933438	Chr6D	9573701	9575934	-	9574817	1.0	1.0
gene:TraesCS6D03G0042200	Chr6D	9029104	9030560	-	9029832	Chr6D	9670493	9671949	-	9671221	1.0	1.0
gene:TraesCS6D03G0042500	Chr6D	9074119	9075595	+	9074857	Chr6D	9715354	9716830	+	9716092	1.0	1.0
gene:TraesCS6D03G0042600	Chr6D	9078536	9080945	-	9079740	Chr6D	9719771	9722180	-	9720975	1.0	1.0
gene:TraesCS6D03G0042700	Chr6D	9083599	9089631	-	9086615	Chr6D	9724834	9730866	-	9727850	1.0	1.0
gene:TraesCS6D03G0043100	Chr6D	9183941	9184195	-	9184068	Chr6D	9825247	9825501	-	9825374	1.0	1.0
gene:TraesCS6D03G0043000	Chr6D	9183723	9188298	+	9186010	Chr6D	9825029	9829604	+	9827316	1.0	1.0
gene:TraesCS6D03G0043200	Chr6D	9241950	9244844	-	9243397	Chr6D	9883252	9886146	-	9884699	1.0	1.0
gene:TraesCS6D03G0043500	Chr6D	9274009	9275709	-	9274859	Chr6D	9915309	9917009	-	9916159	1.0	0.999
gene:TraesCS6D03G0043600	Chr6D	9310925	9312676	-	9311800	Chr6D	9952184	9953935	-	9953059	1.0	1.0
gene:TraesCS6D03G0043700	Chr6D	9321998	9322504	-	9322251	Chr6D	9963258	9963764	-	9963511	1.0	1.0
gene:TraesCS6D03G0044000	Chr6D	9403223	9403729	-	9403476	Chr6D	10044773	10045279	-	10045026	1.0	1.0
gene:TraesCS6D03G0044300	Chr6D	9463496	9468488	-	9465992	Chr6D	10105255	10110247	-	10107751	1.0	1.0
gene:TraesCS6D03G0044400	Chr6D	9472225	9475253	-	9473739	Chr6D	10113984	10117012	-	10115498	1.0	1.0
gene:TraesCS6D03G0044500	Chr6D	9480515	9484022	-	9482268	Chr6D	10122273	10125780	-	10124026	1.0	1.0
gene:TraesCS6D03G0044600	Chr6D	9483500	9483745	+	9483622	Chr6D	10125258	10125503	+	10125380	1.0	1.0
gene:TraesCS6D03G0044700	Chr6D	9489725	9490387	-	9490056	Chr6D	10131484	10132146	-	10131815	1.0	1.0
gene:TraesCS6D03G0044900	Chr6D	9499526	9500769	-	9500147	Chr6D	10141289	10142532	-	10141910	1.0	1.0
gene:TraesCS6D03G0045100	Chr6D	9576590	9577750	-	9577170	Chr6D	10217780	10218940	-	10218360	1.0	1.0
gene:TraesCS6D03G0045200	Chr6D	9580147	9581301	-	9580724	Chr6D	10221337	10222491	-	10221914	1.0	1.0
gene:TraesCS6D03G0045300	Chr6D	9583205	9590109	-	9586657	Chr6D	10224395	10231125	-	10227760	0.998	0.998
gene:TraesCS6D03G0045400	Chr6D	9592156	9595609	-	9593882	Chr6D	10233172	10236625	-	10234898	1.0	0.999
gene:TraesCS6D03G0045700	Chr6D	9802051	9802853	-	9802452	Chr6D	10441304	10442106	-	10441705	1.0	1.0
gene:TraesCS6D03G0045800	Chr6D	9817148	9817717	-	9817432	Chr6D	10456088	10456657	-	10456372	1.0	1.0
gene:TraesCS6D03G0045900	Chr6D	9846262	9846804	-	9846533	Chr6D	10485204	10485746	-	10485475	1.0	1.0
gene:TraesCS6D03G0046000	Chr6D	9847117	9851760	-	9849438	Chr6D	10486059	10490702	-	10488380	1.0	1.0
