gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity	segment
gene:TraesCS2B03G0005700	Chr2B	963404	964372	+	963888	Chr2B	5872368	5873329	-	5872848	0.989	0.915	collinear
gene:TraesCS2B03G0005900	Chr2B	993279	993881	+	993580	Chr2B	5857895	5858449	-	5858172	0.92	0.912	collinear
gene:TraesCS2B03G0006000	Chr2B	1002722	1009665	+	1006193	Chr2B	5842414	5849376	-	5845895	0.984	0.971	collinear
gene:TraesCS2B03G0006500	Chr2B	1091608	1092561	-	1092084	Chr2B	5751366	5752319	+	5751842	1.0	0.96	collinear
gene:TraesCS2B03G0006600	Chr2B	1094148	1094755	-	1094451	Chr2B	5749187	5749794	+	5749490	1.0	0.985	collinear
gene:TraesCS2B03G0006800	Chr2B	1102968	1104198	+	1103583	Chr2B	5737949	5739217	-	5738583	0.998	0.939	collinear
gene:TraesCS2B03G0006900	Chr2B	1108051	1109094	-	1108572	Chr2B	5732294	5733332	+	5732813	0.995	0.985	collinear
gene:TraesCS2B03G0008500	Chr2B	1958192	1967818	-	1963005	Chr2B	5211363	5220995	+	5216179	1.0	0.993	collinear
gene:TraesCS2B03G0009900	Chr2B	2672857	2674541	-	2673699	Chr2B	4582276	4583960	+	4583118	1.0	0.973	collinear
gene:TraesCS2B03G0010000	Chr2B	2678638	2681094	-	2679866	Chr2B	4575726	4578182	+	4576954	1.0	0.994	collinear
gene:TraesCS2B03G0010300	Chr2B	2698016	2703512	+	2700764	Chr2B	4553200	4558586	-	4555893	0.985	0.978	collinear
gene:TraesCS2B03G0010600	Chr2B	2829446	2831107	+	2830276	Chr2B	4426654	4428311	-	4427482	0.996	0.992	collinear
gene:TraesCS2B03G0010800	Chr2B	2882010	2883720	-	2882865	Chr2B	4395035	4396749	+	4395892	1.0	0.992	collinear
gene:TraesCS2B03G0010900	Chr2B	2892074	2894736	+	2893405	Chr2B	4384110	4386772	-	4385441	0.999	0.989	collinear
gene:TraesCS2B03G0011000	Chr2B	2916973	2932515	-	2924744	Chr2B	4365662	4379110	+	4372386	1.0	0.99	collinear
gene:TraesCS2B03G0011300	Chr2B	2962930	2963370	+	2963150	Chr2B	4281440	4281874	-	4281657	0.986	0.986	collinear
gene:TraesCS2B03G0011700	Chr2B	3194437	3195324	-	3194880	Chr2B	3218769	3219655	+	3219212	1.0	0.985	collinear
gene:TraesCS2B03G0011900	Chr2B	3212333	3217189	-	3214761	Chr2B	2913055	2917899	-	2915477	0.997	0.995	collinear
gene:TraesCS2B03G0012000	Chr2B	3233211	3235901	+	3234556	Chr2B	2933521	2936211	+	2934866	1.0	0.996	collinear
gene:TraesCS2B03G0012100	Chr2B	3287024	3288556	-	3287790	Chr2B	2987340	2988871	-	2988105	0.999	0.939	collinear
gene:TraesCS2B03G0012600	Chr2B	3595745	3613268	+	3604506	Chr2B	3064762	3082181	+	3073471	1.0	1.0	collinear
gene:TraesCS2B03G0012700	Chr2B	3630724	3631650	-	3631187	Chr2B	2404784	2405710	+	2405247	1.0	0.998	collinear
gene:TraesCS2B03G0012800	Chr2B	3632392	3635151	-	3633771	Chr2B	2401418	2404188	+	2402803	1.0	0.99	collinear
gene:TraesCS2B03G0012900	Chr2B	3685456	3686983	-	3686219	Chr2B	2324185	2325712	+	2324948	1.0	0.999	collinear
gene:TraesCS2B03G0013100	Chr2B	3855432	3862083	+	3858757	Chr2B	2135258	2141909	-	2138583	1.0	0.997	collinear
gene:TraesCS2B03G0013300	Chr2B	3877680	3878447	+	3878063	Chr2B	2118728	2119495	-	2119111	1.0	0.993	collinear
gene:TraesCS2B03G0013400	Chr2B	3880027	3880452	+	3880239	Chr2B	2116746	2117171	-	2116958	1.0	0.995	collinear
gene:TraesCS2B03G0013700	Chr2B	3956480	3957106	-	3956793	Chr2B	2040407	2041033	+	2040720	1.0	1.0	collinear
gene:TraesCS2B03G0013900	Chr2B	3959709	3961547	-	3960628	Chr2B	2035966	2037804	+	2036885	1.0	1.0	collinear
gene:TraesCS2B03G0014300	Chr2B	4031007	4035278	-	4033142	Chr2B	4171101	4175372	-	4173236	1.0	0.999	collinear
gene:TraesCS2B03G0014500	Chr2B	4057416	4065064	-	4061240	Chr2B	1932350	1939992	+	1936171	1.0	1.0	collinear
gene:TraesCS2B03G0015000	Chr2B	4111148	4113262	-	4112205	Chr2B	1877433	1879547	+	1878490	1.0	1.0	collinear
gene:TraesCS2B03G0015100	Chr2B	4116808	4124611	-	4120709	Chr2B	1866081	1873887	+	1869984	1.0	1.0	collinear
gene:TraesCS2B03G0021300	Chr2B	6161766	6163667	-	6162716	Chr2B	7710885	7712849	-	7711867	1.0	0.999	collinear
gene:TraesCS2B03G0023300	Chr2B	6570795	6571658	+	6571226	Chr2B	7696888	7697751	+	7697319	1.0	0.991	collinear
gene:TraesCS2B03G0023700	Chr2B	6627192	6628976	+	6628084	Chr2B	7753037	7754821	+	7753929	1.0	1.0	collinear
gene:TraesCS2B03G0023900	Chr2B	6655874	6658393	+	6657133	Chr2B	7781331	7783855	+	7782593	1.0	0.97	collinear
gene:TraesCS2B03G0024200	Chr2B	6713306	6714708	+	6714007	Chr2B	7886569	7887970	+	7887269	0.999	0.997	collinear
gene:TraesCS2B03G0024700	Chr2B	6821447	6822965	-	6822206	Chr2B	7859297	7860815	-	7860056	1.0	1.0	collinear
gene:TraesCS2B03G0024800	Chr2B	6835359	6837114	+	6836236	Chr2B	7873212	7874967	+	7874089	1.0	0.999	collinear
gene:TraesCS2B03G0025100	Chr2B	6863809	6865292	-	6864550	Chr2B	7901601	7903084	-	7902342	1.0	0.994	collinear
gene:TraesCS2B03G0025300	Chr2B	6882347	6883870	+	6883108	Chr2B	7920135	7921658	+	7920896	1.0	1.0	collinear
gene:TraesCS2B03G0025500	Chr2B	6886209	6888033	+	6887121	Chr2B	7923725	7925549	+	7924637	1.0	1.0	collinear
gene:TraesCS2B03G0025600	Chr2B	6894552	6896489	-	6895520	Chr2B	7932068	7934005	-	7933036	1.0	0.998	collinear
gene:TraesCS2B03G0025700	Chr2B	6898563	6903761	-	6901162	Chr2B	7936079	7941277	-	7938678	1.0	1.0	collinear
gene:TraesCS2B03G0026100	Chr2B	7188185	7188382	-	7188283	Chr2B	8224101	8224298	-	8224199	1.0	1.0	collinear
gene:TraesCS2B03G0026200	Chr2B	7202008	7208867	-	7205437	Chr2B	8237925	8244784	-	8241354	1.0	0.998	collinear
gene:TraesCS2B03G0026300	Chr2B	7231414	7238036	-	7234725	Chr2B	8266855	8273477	-	8270166	1.0	1.0	collinear
gene:TraesCS2B03G0026600	Chr2B	7342466	7343956	+	7343211	Chr2B	8328688	8330178	+	8329433	1.0	1.0	collinear
gene:TraesCS2B03G0026500	Chr2B	7342428	7347675	-	7345051	Chr2B	8328650	8333897	-	8331273	1.0	0.999	collinear
gene:TraesCS2B03G0026800	Chr2B	7368058	7373714	+	7370886	Chr2B	8354477	8360116	+	8357296	1.0	0.997	collinear
gene:TraesCS2B03G0026900	Chr2B	7374744	7376852	-	7375798	Chr2B	8361146	8363254	-	8362200	1.0	0.998	collinear
gene:TraesCS2B03G0027000	Chr2B	7384257	7389466	+	7386861	Chr2B	8370659	8375868	+	8373263	1.0	1.0	collinear
gene:TraesCS2B03G0027200	Chr2B	7418327	7421421	+	7419874	Chr2B	8404763	8407855	+	8406309	0.964	0.9	collinear
gene:TraesCS2B03G0027300	Chr2B	7423234	7427119	-	7425176	Chr2B	8412801	8416626	-	8414713	0.971	0.961	collinear
gene:TraesCS2B03G0027400	Chr2B	7430644	7430993	-	7430818	Chr2B	8420153	8420501	-	8420327	1.0	0.987	collinear
gene:TraesCS2B03G0027500	Chr2B	7457794	7474452	+	7466123	Chr2B	8442076	8447952	+	8445014	0.909	0.905	collinear
gene:TraesCS2B03G0027600	Chr2B	7480197	7485085	+	7482641	Chr2B	8457126	8462014	+	8459570	1.0	0.993	collinear
gene:TraesCS2B03G0027700	Chr2B	7488542	7503846	+	7496194	Chr2B	8465474	8478827	+	8472150	1.0	0.992	collinear
gene:TraesCS2B03G0027800	Chr2B	7503853	7505322	-	7504587	Chr2B	8478834	8480303	-	8479568	1.0	0.997	collinear
gene:TraesCS2B03G0027900	Chr2B	7523936	7527616	+	7525776	Chr2B	8583975	8587655	+	8585815	1.0	0.999	collinear
gene:TraesCS2B03G0028000	Chr2B	7543649	7547126	+	7545387	Chr2B	8603697	8607174	+	8605435	1.0	0.998	collinear
gene:TraesCS2B03G0028100	Chr2B	7550450	7550846	-	7550648	Chr2B	8610498	8610894	-	8610696	1.0	1.0	collinear
gene:TraesCS2B03G0028300	Chr2B	7608181	7613666	+	7610923	Chr2B	8671622	8677106	+	8674364	1.0	1.0	collinear
gene:TraesCS2B03G0028400	Chr2B	7623099	7624529	+	7623814	Chr2B	8686535	8687965	+	8687250	1.0	1.0	collinear
gene:TraesCS2B03G0028700	Chr2B	7643082	7646942	+	7645012	Chr2B	8706515	8710375	+	8708445	1.0	0.998	collinear
gene:TraesCS2B03G0028900	Chr2B	7658092	7659718	-	7658905	Chr2B	8721497	8723123	-	8722310	1.0	0.995	collinear
gene:TraesCS2B03G0029000	Chr2B	7693007	7694798	-	7693902	Chr2B	8738373	8740164	-	8739268	1.0	1.0	collinear
gene:TraesCS2B03G0029200	Chr2B	7868819	7869526	+	7869172	Chr2B	8914173	8914880	+	8914526	1.0	1.0	collinear
gene:TraesCS2B03G0029300	Chr2B	7872274	7875518	-	7873896	Chr2B	8917628	8920872	-	8919250	1.0	1.0	collinear
gene:TraesCS2B03G0029600	Chr2B	7890473	7900384	-	7895428	Chr2B	8935783	8945630	-	8940706	1.0	0.999	collinear
gene:TraesCS2B03G0029700	Chr2B	7911010	7912109	+	7911559	Chr2B	8956257	8957356	+	8956806	1.0	1.0	collinear
gene:TraesCS2B03G0030200	Chr2B	7977648	7979453	+	7978550	Chr2B	9022832	9024637	+	9023734	1.0	1.0	collinear
gene:TraesCS2B03G0030300	Chr2B	8006235	8010811	+	8008523	Chr2B	9051381	9055959	+	9053670	1.0	1.0	collinear
gene:TraesCS2B03G0030400	Chr2B	8013387	8018171	-	8015779	Chr2B	9058535	9063278	-	9060906	1.0	1.0	collinear
gene:TraesCS2B03G0030500	Chr2B	8021978	8025987	+	8023982	Chr2B	9067084	9071093	+	9069088	1.0	1.0	collinear
gene:TraesCS2B03G0030600	Chr2B	8028120	8034668	-	8031394	Chr2B	9073226	9079775	-	9076500	1.0	0.999	collinear
gene:TraesCS2B03G0030700	Chr2B	8065103	8066982	-	8066042	Chr2B	9110200	9112079	-	9111139	1.0	1.0	collinear
gene:TraesCS2B03G0031000	Chr2B	8098223	8098723	+	8098473	Chr2B	9182412	9182912	+	9182662	1.0	0.965	collinear
gene:TraesCS2B03G0031100	Chr2B	8101793	8102553	+	8102173	Chr2B	9185934	9186694	+	9186314	1.0	0.993	collinear
gene:TraesCS2B03G0031900	Chr2B	8209424	8214046	-	8211735	Chr2B	9220660	9224858	+	9222759	0.948	0.901	collinear
gene:TraesCS2B03G0033300	Chr2B	8677011	8677322	+	8677166	Chr2B	9506641	9506952	+	9506796	1.0	0.971	collinear
gene:TraesCS2B03G0033400	Chr2B	8696627	8703483	-	8700055	Chr2B	9556707	9563505	-	9560106	0.997	0.985	collinear
gene:TraesCS2B03G0033900	Chr2B	8800833	8804126	-	8802479	Chr2B	9658685	9661978	-	9660331	1.0	0.999	collinear
gene:TraesCS2B03G0034200	Chr2B	9153032	9155753	+	9154392	Chr2B	10081426	10084147	+	10082786	0.999	0.943	collinear
gene:TraesCS2B03G0034800	Chr2B	9231046	9234494	+	9232770	Chr2B	10154852	10158300	+	10156576	1.0	1.0	collinear
gene:TraesCS2B03G0035000	Chr2B	9247068	9254229	+	9250648	Chr2B	10170878	10178052	+	10174465	1.0	1.0	collinear
gene:TraesCS2B03G0034900	Chr2B	9246803	9289710	-	9268256	Chr2B	10170613	10213629	-	10192121	1.0	0.99	collinear
gene:TraesCS2B03G0035200	Chr2B	9343040	9344596	+	9343818	Chr2B	10266934	10268489	+	10267711	0.999	0.998	collinear
gene:TraesCS2B03G0035300	Chr2B	9343040	9345337	+	9344188	Chr2B	10266934	10269230	+	10268082	0.999	0.99	collinear
gene:TraesCS2B03G0035500	Chr2B	9345406	9346238	+	9345822	Chr2B	10269299	10270131	+	10269715	1.0	1.0	collinear
gene:TraesCS2B03G0036600	Chr2B	9591731	9595119	+	9593425	Chr2B	10528831	10532219	+	10530525	1.0	0.999	collinear
gene:TraesCS2B03G0036700	Chr2B	9601532	9604373	-	9602952	Chr2B	10538632	10541473	-	10540052	1.0	1.0	collinear
gene:TraesCS2B03G0036800	Chr2B	9689277	9694655	+	9691966	Chr2B	10626388	10631766	+	10629077	1.0	1.0	collinear
gene:TraesCS2B03G0036900	Chr2B	9696616	9701784	+	9699200	Chr2B	10633704	10638866	+	10636285	1.0	0.996	collinear
gene:TraesCS2B03G0037000	Chr2B	9708622	9713131	-	9710876	Chr2B	10645705	10650214	-	10647959	1.0	1.0	collinear
gene:TraesCS2B03G0037600	Chr2B	10352360	10355723	+	10354041	Chr2B	11285918	11289281	+	11287599	1.0	1.0	collinear
gene:TraesCS2B03G0037900	Chr2B	10428959	10429546	+	10429252	Chr2B	11360906	11361500	+	11361203	1.0	0.941	collinear
gene:TraesCS2B03G0038000	Chr2B	10466399	10469668	+	10468033	Chr2B	11400249	11403518	+	11401883	1.0	1.0	collinear
gene:TraesCS2B03G0038100	Chr2B	10491592	10494176	+	10492884	Chr2B	11424009	11426593	+	11425301	1.0	0.998	collinear
gene:TraesCS2B03G0038200	Chr2B	10588029	10591331	+	10589680	Chr2B	11517403	11520705	+	11519054	1.0	1.0	collinear
gene:TraesCS2B03G0038400	Chr2B	10647577	10651198	+	10649387	Chr2B	11575081	11578702	+	11576891	1.0	1.0	collinear
gene:TraesCS2B03G0038500	Chr2B	10659178	10659779	-	10659478	Chr2B	11586680	11587281	-	11586980	1.0	1.0	collinear
gene:TraesCS2B03G0038600	Chr2B	10757228	10760110	-	10758669	Chr2B	11683043	11685924	-	11684483	0.998	0.994	collinear
gene:TraesCS2B03G0039900	Chr2B	10878933	10879520	-	10879226	Chr2B	11804349	11804936	-	11804642	1.0	1.0	collinear
gene:TraesCS2B03G0040000	Chr2B	10882178	10886156	+	10884167	Chr2B	11807594	11811572	+	11809583	1.0	1.0	collinear
gene:TraesCS2B03G0040100	Chr2B	10886848	10888396	-	10887622	Chr2B	11812264	11813812	-	11813038	1.0	1.0	collinear
gene:TraesCS2B03G0040200	Chr2B	10903928	10905735	-	10904831	Chr2B	11829339	11831146	-	11830242	1.0	1.0	collinear
gene:TraesCS2B03G0040300	Chr2B	10906588	10908620	-	10907604	Chr2B	11831999	11834031	-	11833015	1.0	0.995	collinear
gene:TraesCS2B03G0041400	Chr2B	11227892	11229787	-	11228839	Chr2B	12104868	12106763	-	12105815	1.0	0.998	collinear
gene:TraesCS2B03G0041600	Chr2B	11261441	11263050	+	11262245	Chr2B	12145759	12147369	+	12146564	1.0	0.98	collinear
gene:TraesCS2B03G0041700	Chr2B	11266726	11269064	-	11267895	Chr2B	12151037	12153294	-	12152165	0.951	0.945	collinear
gene:TraesCS2B03G0041900	Chr2B	11286708	11288360	+	11287534	Chr2B	12200566	12202217	+	12201391	0.997	0.99	collinear
gene:TraesCS2B03G0042000	Chr2B	11291128	11293476	-	11292302	Chr2B	12204983	12207332	-	12206157	1.0	0.994	collinear
gene:TraesCS2B03G0042100	Chr2B	11295799	11296835	-	11296317	Chr2B	12194395	12195431	-	12194913	1.0	0.998	collinear
gene:TraesCS2B03G0042200	Chr2B	11302011	11303624	+	11302817	Chr2B	12185546	12187157	+	12186351	0.998	0.992	collinear
gene:TraesCS2B03G0042300	Chr2B	11306412	11308716	-	11307564	Chr2B	12189946	12192250	-	12191098	1.0	1.0	collinear
gene:TraesCS2B03G0042400	Chr2B	11310962	11311999	-	11311480	Chr2B	12209455	12210492	-	12209973	1.0	0.999	collinear
gene:TraesCS2B03G0042500	Chr2B	11354501	11355306	-	11354903	Chr2B	12252474	12253279	-	12252876	1.0	0.991	collinear
gene:TraesCS2B03G0042700	Chr2B	11421745	11422468	+	11422106	Chr2B	12319236	12319959	+	12319597	1.0	0.998	collinear
gene:TraesCS2B03G0043200	Chr2B	11539698	11543017	-	11541357	Chr2B	12434095	12437414	-	12435754	1.0	1.0	collinear
gene:TraesCS2B03G0043300	Chr2B	11562536	11562888	+	11562712	Chr2B	12456933	12457286	+	12457109	1.0	0.992	collinear
gene:TraesCS2B03G0043800	Chr2B	11608498	11608872	+	11608685	Chr2B	12502913	12503287	+	12503100	1.0	0.986	collinear
gene:TraesCS2B03G0044000	Chr2B	11664482	11675152	+	11669817	Chr2B	12558913	12569588	+	12564250	1.0	0.999	collinear
gene:TraesCS2B03G0044200	Chr2B	11698264	11711290	-	11704777	Chr2B	12592653	12605682	-	12599167	1.0	1.0	collinear
gene:TraesCS2B03G0044900	Chr2B	11886292	11888004	-	11887148	Chr2B	12621169	12622882	-	12622025	1.0	0.997	collinear
gene:TraesCS2B03G0045000	Chr2B	11901573	11904269	+	11902921	Chr2B	12636145	12638841	+	12637493	1.0	0.999	collinear
gene:TraesCS2B03G0045200	Chr2B	11908629	11909914	-	11909271	Chr2B	12643258	12644543	-	12643900	1.0	0.997	collinear
gene:TraesCS2B03G0045500	Chr2B	11953152	11954641	+	11953896	Chr2B	12697863	12699352	+	12698607	1.0	1.0	collinear
gene:TraesCS2B03G0045900	Chr2B	12020844	12022072	+	12021458	Chr2B	12765004	12766232	+	12765618	1.0	1.0	collinear
gene:TraesCS2B03G0046000	Chr2B	12127147	12129575	+	12128361	Chr2B	12871152	12873580	+	12872366	1.0	0.998	collinear
gene:TraesCS2B03G0046100	Chr2B	12230579	12231627	-	12231103	Chr2B	12972008	12973056	-	12972532	1.0	0.994	collinear
gene:TraesCS2B03G0046400	Chr2B	12245084	12246319	+	12245701	Chr2B	12986516	12987751	+	12987133	1.0	1.0	collinear
gene:TraesCS2B03G0046300	Chr2B	12245024	12246636	+	12245830	Chr2B	12986456	12988068	+	12987262	1.0	0.999	collinear
gene:TraesCS2B03G0046600	Chr2B	12298712	12301127	+	12299919	Chr2B	13040223	13042636	+	13041429	0.998	0.996	collinear
gene:TraesCS2B03G0047000	Chr2B	12537971	12540326	+	12539148	Chr2B	13233632	13235987	+	13234809	1.0	0.998	collinear
gene:TraesCS2B03G0047100	Chr2B	12584834	12585947	-	12585390	Chr2B	13334179	13335292	-	13334735	1.0	1.0	collinear
gene:TraesCS2B03G0047200	Chr2B	12595123	12596934	+	12596028	Chr2B	13344466	13346282	+	13345374	0.997	0.952	collinear
gene:TraesCS2B03G0047300	Chr2B	12606495	12608204	+	12607349	Chr2B	13355845	13357554	+	13356699	1.0	1.0	collinear
gene:TraesCS2B03G0047400	Chr2B	12616252	12628595	+	12622423	Chr2B	13365609	13377921	+	13371765	0.997	0.957	collinear
gene:TraesCS2B03G0047600	Chr2B	12734549	12737361	+	12735955	Chr2B	13483803	13486619	+	13485211	1.0	1.0	collinear
gene:TraesCS2B03G0047700	Chr2B	12772668	12777056	+	12774862	Chr2B	13494430	13498818	+	13496624	1.0	1.0	collinear
gene:TraesCS2B03G0047800	Chr2B	12781702	12782631	+	12782166	Chr2B	13503463	13504392	+	13503927	1.0	1.0	collinear
gene:TraesCS2B03G0047900	Chr2B	12783163	12784476	+	12783819	Chr2B	13504924	13506237	+	13505580	1.0	1.0	collinear
gene:TraesCS2B03G0048000	Chr2B	12785502	12793555	-	12789528	Chr2B	13507263	13515100	-	13511181	0.998	0.979	collinear
gene:TraesCS2B03G0048200	Chr2B	12852446	12853800	+	12853123	Chr2B	13686726	13688080	+	13687403	1.0	0.998	collinear
gene:TraesCS2B03G0048300	Chr2B	12858646	12859579	+	12859112	Chr2B	13692924	13693857	+	13693390	1.0	1.0	collinear
gene:TraesCS2B03G0048400	Chr2B	12864616	12866219	+	12865417	Chr2B	13698894	13700497	+	13699695	1.0	1.0	collinear
gene:TraesCS2B03G0048500	Chr2B	12877573	12878121	+	12877847	Chr2B	13713944	13714492	+	13714218	1.0	0.993	collinear
gene:TraesCS2B03G0048600	Chr2B	12888956	12891430	-	12890193	Chr2B	13564471	13566948	-	13565709	1.0	0.996	collinear
gene:TraesCS2B03G0048700	Chr2B	12902737	12907993	-	12905365	Chr2B	13740249	13745507	-	13742878	0.999	0.996	collinear
gene:TraesCS2B03G0048800	Chr2B	12926381	12930952	-	12928666	Chr2B	13600940	13605292	-	13603116	0.98	0.978	collinear
gene:TraesCS2B03G0049600	Chr2B	13071865	13080320	-	13076092	Chr2B	13982374	13990546	-	13986460	1.0	0.998	collinear
gene:TraesCS2B03G0050400	Chr2B	13120432	13121992	-	13121212	Chr2B	14037027	14038593	-	14037810	1.0	0.974	collinear
gene:TraesCS2B03G0050600	Chr2B	13132669	13133442	+	13133055	Chr2B	14048514	14049287	+	14048900	1.0	0.997	collinear
gene:TraesCS2B03G0050700	Chr2B	13182204	13189613	-	13185908	Chr2B	14088966	14096177	-	14092571	0.989	0.973	collinear
gene:TraesCS2B03G0051000	Chr2B	13253976	13259260	-	13256618	Chr2B	14161603	14167215	-	14164409	1.0	0.998	collinear
