gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity	segment
gene:TraesCS5A03G0013200	Chr5A	4919883	4925344	+	4922613	Chr5A	4662648	4668102	+	4665375	0.995	0.987	collinear
gene:TraesCS5A03G0013300	Chr5A	4930158	4933157	-	4931657	Chr5A	4701820	4703927	-	4702873	1.0	0.98	collinear
gene:TraesCS5A03G0013900	Chr5A	4955513	4957493	+	4956503	Chr5A	4726581	4728565	+	4727573	1.0	0.983	collinear
gene:TraesCS5A03G0015700	Chr5A	5513746	5517685	+	5515715	Chr5A	5819990	5823921	+	5821955	1.0	0.991	collinear
gene:TraesCS5A03G0016200	Chr5A	5595617	5601458	+	5598537	Chr5A	5894462	5900166	+	5897314	1.0	0.998	collinear
gene:TraesCS5A03G0017300	Chr5A	5963526	5964147	-	5963836	Chr5A	6057009	6057630	-	6057319	0.998	0.988	collinear
gene:TraesCS5A03G0017500	Chr5A	6014157	6019058	-	6016607	Chr5A	6107668	6112536	-	6110102	0.987	0.978	collinear
gene:TraesCS5A03G0017800	Chr5A	6121420	6125041	-	6123230	Chr5A	6232537	6236146	-	6234341	0.998	0.983	collinear
gene:TraesCS5A03G0018600	Chr5A	6449947	6462537	+	6456242	Chr5A	6632231	6644819	+	6638525	1.0	0.995	collinear
gene:TraesCS5A03G0018900	Chr5A	6859842	6878845	+	6869343	Chr5A	7040667	7060016	+	7050341	0.999	0.991	collinear
gene:TraesCS5A03G0019200	Chr5A	7127244	7130490	-	7128867	Chr5A	7255803	7259058	-	7257430	0.992	0.979	collinear
gene:TraesCS5A03G0019300	Chr5A	7146913	7157001	+	7151957	Chr5A	7275476	7285513	+	7280494	0.992	0.976	collinear
gene:TraesCS5A03G0019500	Chr5A	7302024	7303817	+	7302920	Chr5A	7474620	7476410	+	7475515	0.995	0.975	collinear
gene:TraesCS5A03G0019600	Chr5A	7304442	7323297	+	7313869	Chr5A	7477035	7490712	+	7483873	0.989	0.984	collinear
gene:TraesCS5A03G0020600	Chr5A	7409534	7412849	+	7411191	Chr5A	7625725	7628981	+	7627353	0.964	0.953	collinear
gene:TraesCS5A03G0020700	Chr5A	7443708	7446821	-	7445264	Chr5A	7659142	7662137	-	7660639	1.0	0.982	collinear
gene:TraesCS5A03G0020800	Chr5A	7567427	7569538	+	7568482	Chr5A	7791283	7793394	+	7792338	1.0	0.997	collinear
gene:TraesCS5A03G0020900	Chr5A	7578368	7580621	+	7579494	Chr5A	7802165	7804418	+	7803291	1.0	0.98	collinear
gene:TraesCS5A03G0021000	Chr5A	7595016	7596460	-	7595738	Chr5A	7820958	7822402	-	7821680	1.0	0.986	collinear
gene:TraesCS5A03G0021600	Chr5A	7658120	7662278	-	7660199	Chr5A	7850848	7855005	-	7852926	1.0	0.997	collinear
gene:TraesCS5A03G0021800	Chr5A	7691295	7692095	+	7691695	Chr5A	7868482	7869282	+	7868882	1.0	0.996	collinear
gene:TraesCS5A03G0022100	Chr5A	7735086	7738589	+	7736837	Chr5A	7914946	7918458	+	7916702	0.999	0.989	collinear
gene:TraesCS5A03G0022200	Chr5A	7767606	7779699	+	7773652	Chr5A	7956002	7967936	+	7961969	0.995	0.983	collinear
gene:TraesCS5A03G0022300	Chr5A	7782872	7788336	+	7785604	Chr5A	7971051	7976510	+	7973780	0.994	0.986	collinear
gene:TraesCS5A03G0022400	Chr5A	7789487	7796081	-	7792784	Chr5A	7977309	7983811	-	7980560	1.0	0.985	collinear
gene:TraesCS5A03G0023300	Chr5A	7870862	7882905	-	7876883	Chr5A	8065892	8077906	-	8071899	0.995	0.993	collinear
gene:TraesCS5A03G0023800	Chr5A	7940806	7941798	-	7941302	Chr5A	8129349	8130341	-	8129845	1.0	0.986	collinear
gene:TraesCS5A03G0023900	Chr5A	7965573	7966784	-	7966178	Chr5A	8316672	8317873	-	8317272	0.991	0.984	collinear
gene:TraesCS5A03G0024600	Chr5A	8147370	8148388	+	8147879	Chr5A	8489776	8490770	+	8490273	1.0	0.986	collinear
gene:TraesCS5A03G0024900	Chr5A	8268730	8270961	-	8269845	Chr5A	8619242	8621473	-	8620357	1.0	0.994	collinear
gene:TraesCS5A03G0025000	Chr5A	8330560	8331320	+	8330940	Chr5A	8669385	8670147	+	8669766	1.0	0.994	collinear
gene:TraesCS5A03G0025200	Chr5A	8352960	8358898	+	8355929	Chr5A	8699197	8705123	+	8702160	1.0	0.995	collinear
gene:TraesCS5A03G0025300	Chr5A	8522478	8524641	+	8523559	Chr5A	8840673	8842838	+	8841755	1.0	0.998	collinear
gene:TraesCS5A03G0025400	Chr5A	8524711	8528863	-	8526787	Chr5A	8842908	8847050	-	8844979	0.997	0.991	collinear
gene:TraesCS5A03G0025800	Chr5A	8648473	8649403	+	8648938	Chr5A	8897844	8898774	+	8898309	1.0	0.997	collinear
gene:TraesCS5A03G0026000	Chr5A	8656475	8657504	+	8656989	Chr5A	8905419	8906448	+	8905933	1.0	0.997	collinear
gene:TraesCS5A03G0026200	Chr5A	8665908	8667736	-	8666822	Chr5A	8915177	8917005	-	8916091	1.0	0.997	collinear
gene:TraesCS5A03G0026600	Chr5A	8730184	8733043	+	8731613	Chr5A	8979245	8982108	+	8980676	1.0	0.998	collinear
gene:TraesCS5A03G0026700	Chr5A	8778276	8780216	+	8779246	Chr5A	9013439	9015379	+	9014409	1.0	0.996	collinear
gene:TraesCS5A03G0026900	Chr5A	8814105	8814896	-	8814500	Chr5A	9049100	9049891	-	9049495	1.0	0.997	collinear
gene:TraesCS5A03G0027000	Chr5A	8838964	8840127	+	8839545	Chr5A	9073967	9075130	+	9074548	1.0	0.999	collinear
gene:TraesCS5A03G0028100	Chr5A	9690224	9692901	+	9691562	Chr5A	9939434	9942105	+	9940769	1.0	0.995	collinear
gene:TraesCS5A03G0028700	Chr5A	9851187	9857576	+	9854381	Chr5A	10109061	10115446	+	10112253	0.998	0.995	collinear
gene:TraesCS5A03G0028800	Chr5A	9858552	9864529	+	9861540	Chr5A	10116464	10122421	+	10119442	1.0	0.983	collinear
gene:TraesCS5A03G0029100	Chr5A	10114295	10114744	+	10114519	Chr5A	10322908	10323357	+	10323132	1.0	0.995	collinear
gene:TraesCS5A03G0029300	Chr5A	10262014	10262538	+	10262276	Chr5A	10491416	10491940	+	10491678	1.0	1.0	collinear
gene:TraesCS5A03G0029400	Chr5A	10265922	10267417	+	10266669	Chr5A	10495288	10496784	+	10496036	1.0	0.996	collinear
gene:TraesCS5A03G0029500	Chr5A	10317335	10318175	+	10317755	Chr5A	10545428	10546250	+	10545839	0.976	0.974	collinear
gene:TraesCS5A03G0030000	Chr5A	10511368	10514727	-	10513047	Chr5A	10747554	10750799	-	10749176	0.999	0.998	collinear
gene:TraesCS5A03G0030200	Chr5A	10524836	10525171	-	10525003	Chr5A	10760922	10761257	-	10761089	1.0	0.991	collinear
gene:TraesCS5A03G0030600	Chr5A	10930049	10933487	+	10931768	Chr5A	11154542	11157939	+	11156240	1.0	0.997	collinear
gene:TraesCS5A03G0030900	Chr5A	10943282	10944054	-	10943668	Chr5A	11167781	11168553	-	11168167	1.0	0.969	collinear
gene:TraesCS5A03G0031800	Chr5A	11321692	11323002	-	11322347	Chr5A	11523864	11525174	-	11524519	1.0	0.98	collinear
gene:TraesCS5A03G0031900	Chr5A	11441009	11444083	-	11442546	Chr5A	11649855	11652926	-	11651390	0.999	0.961	collinear
gene:TraesCS5A03G0032100	Chr5A	11514200	11515345	-	11514772	Chr5A	11736372	11737517	-	11736944	1.0	0.997	collinear
gene:TraesCS5A03G0032300	Chr5A	11553471	11554906	-	11554188	Chr5A	11775394	11776829	-	11776111	1.0	0.998	collinear
gene:TraesCS5A03G0032400	Chr5A	11633830	11640443	-	11637136	Chr5A	11867636	11876588	-	11872112	0.998	0.927	collinear
gene:TraesCS5A03G0032700	Chr5A	11654193	11660814	-	11657503	Chr5A	11892904	11899519	-	11896211	0.998	0.975	collinear
gene:TraesCS5A03G0033000	Chr5A	11694348	11698751	+	11696549	Chr5A	11941010	11945503	+	11943256	0.985	0.98	collinear
gene:TraesCS5A03G0034100	Chr5A	11885871	11890851	+	11888361	Chr5A	12421842	12426817	+	12424329	1.0	0.997	collinear
gene:TraesCS5A03G0034200	Chr5A	11895860	11910107	-	11902983	Chr5A	12431540	12445810	-	12438675	1.0	0.989	collinear
gene:TraesCS5A03G0034700	Chr5A	12251749	12256420	-	12254084	Chr5A	12808397	12813136	-	12810766	1.0	0.979	collinear
gene:TraesCS5A03G0035400	Chr5A	12529770	12533605	+	12531687	Chr5A	13066452	13070439	+	13068445	0.96	0.923	collinear
gene:TraesCS5A03G0035500	Chr5A	12533757	12534928	-	12534342	Chr5A	13070609	13071776	-	13071192	0.988	0.975	collinear
gene:TraesCS5A03G0035600	Chr5A	12594684	12599889	+	12597286	Chr5A	13124083	13129238	+	13126660	1.0	0.994	collinear
gene:TraesCS5A03G0036100	Chr5A	12887867	12889818	-	12888842	Chr5A	13415890	13417841	-	13416865	1.0	1.0	collinear
gene:TraesCS5A03G0036600	Chr5A	12978984	12986405	-	12982694	Chr5A	13506987	13514421	-	13510704	1.0	0.994	collinear
gene:TraesCS5A03G0036700	Chr5A	13070935	13074950	+	13072942	Chr5A	13598918	13602935	+	13600926	1.0	0.996	collinear
gene:TraesCS5A03G0036800	Chr5A	13077346	13078411	-	13077878	Chr5A	13605331	13606381	-	13605856	0.984	0.981	collinear
gene:TraesCS5A03G0037100	Chr5A	13103154	13118433	-	13110793	Chr5A	13629844	13645126	-	13637485	1.0	0.997	collinear
gene:TraesCS5A03G0037600	Chr5A	13181189	13183029	-	13182109	Chr5A	13707822	13709657	-	13708739	1.0	0.996	collinear
gene:TraesCS5A03G0037900	Chr5A	13554097	13557049	+	13555573	Chr5A	14079333	14082285	+	14080809	1.0	0.997	collinear
gene:TraesCS5A03G0038100	Chr5A	13557667	13559988	-	13558827	Chr5A	14082902	14085217	-	14084059	1.0	0.993	collinear
gene:TraesCS5A03G0038900	Chr5A	13945951	13947357	-	13946654	Chr5A	14553040	14554428	-	14553734	1.0	0.994	collinear
gene:TraesCS5A03G0039100	Chr5A	13973695	13981306	+	13977500	Chr5A	14580772	14588387	+	14584579	1.0	0.989	collinear
gene:TraesCS5A03G0039300	Chr5A	14003438	14007677	+	14005557	Chr5A	14610493	14614732	+	14612612	1.0	1.0	collinear
gene:TraesCS5A03G0039700	Chr5A	14169905	14170834	-	14170369	Chr5A	14795940	14796869	-	14796404	1.0	1.0	collinear
gene:TraesCS5A03G0039800	Chr5A	14170921	14172486	-	14171703	Chr5A	14796956	14798519	-	14797737	0.994	0.921	collinear
gene:TraesCS5A03G0040100	Chr5A	14385600	14392560	+	14389080	Chr5A	15011854	15018811	+	15015332	1.0	0.977	collinear
gene:TraesCS5A03G0040500	Chr5A	14533373	14537750	+	14535561	Chr5A	15159384	15163753	+	15161568	1.0	0.984	collinear
gene:TraesCS5A03G0041100	Chr5A	14654769	14654966	-	14654867	Chr5A	15280338	15280535	-	15280436	1.0	0.994	collinear
gene:TraesCS5A03G0041300	Chr5A	14794669	14797167	-	14795918	Chr5A	15423464	15425962	-	15424713	1.0	1.0	collinear
gene:TraesCS5A03G0042000	Chr5A	15061413	15062058	-	15061735	Chr5A	15690559	15691204	-	15690881	1.0	0.998	collinear
gene:TraesCS5A03G0042100	Chr5A	15065943	15066625	-	15066284	Chr5A	15695093	15695775	-	15695434	1.0	1.0	collinear
gene:TraesCS5A03G0042400	Chr5A	15111999	15112510	-	15112254	Chr5A	15741008	15741519	-	15741263	1.0	1.0	collinear
gene:TraesCS5A03G0042800	Chr5A	15369639	15373889	-	15371764	Chr5A	15998592	16002856	-	16000724	1.0	0.999	collinear
gene:TraesCS5A03G0043300	Chr5A	16082731	16086382	+	16084556	Chr5A	16707897	16711548	+	16709722	1.0	1.0	collinear
gene:TraesCS5A03G0043700	Chr5A	16141514	16142455	-	16141984	Chr5A	16766638	16767579	-	16767108	1.0	1.0	collinear
gene:TraesCS5A03G0043900	Chr5A	16174078	16175132	-	16174605	Chr5A	16799870	16800924	-	16800397	1.0	1.0	collinear
gene:TraesCS5A03G0044100	Chr5A	16201077	16201881	-	16201479	Chr5A	16826859	16827663	-	16827261	1.0	1.0	collinear
gene:TraesCS5A03G0044200	Chr5A	16212920	16213650	-	16213285	Chr5A	16838700	16839430	-	16839065	1.0	1.0	collinear
gene:TraesCS5A03G0044400	Chr5A	16245555	16246254	+	16245904	Chr5A	16871287	16871986	+	16871636	1.0	1.0	collinear
gene:TraesCS5A03G0044600	Chr5A	16432509	16433288	+	16432898	Chr5A	17053448	17054227	+	17053837	1.0	1.0	collinear
gene:TraesCS5A03G0044700	Chr5A	16437331	16438102	+	16437716	Chr5A	17058270	17059041	+	17058655	1.0	1.0	collinear
gene:TraesCS5A03G0044800	Chr5A	16442984	16443526	+	16443255	Chr5A	17063922	17064464	+	17064193	1.0	1.0	collinear
gene:TraesCS5A03G0044900	Chr5A	16448547	16449328	+	16448937	Chr5A	17069484	17070265	+	17069874	1.0	1.0	collinear
gene:TraesCS5A03G0045000	Chr5A	16454101	16454687	+	16454394	Chr5A	17075036	17075622	+	17075329	1.0	1.0	collinear
gene:TraesCS5A03G0045500	Chr5A	16789187	16791889	-	16790538	Chr5A	17397966	17400668	-	17399317	1.0	0.998	collinear
gene:TraesCS5A03G0045900	Chr5A	16866872	16868390	-	16867631	Chr5A	17475827	17477345	-	17476586	1.0	0.999	collinear
gene:TraesCS5A03G0046200	Chr5A	16983697	16984251	-	16983974	Chr5A	17583056	17583610	-	17583333	1.0	1.0	collinear
gene:TraesCS5A03G0046800	Chr5A	17790269	17795607	+	17792938	Chr5A	18377479	18382718	+	18380098	1.0	0.993	collinear
gene:TraesCS5A03G0046900	Chr5A	17809557	17813693	-	17811625	Chr5A	18396657	18400792	-	18398724	1.0	0.996	collinear
gene:TraesCS5A03G0047100	Chr5A	18352947	18355076	-	18354011	Chr5A	18939775	18941935	-	18940855	0.992	0.946	collinear
gene:TraesCS5A03G0050500	Chr5A	18910099	18913086	+	18911592	Chr5A	19494460	19497441	+	19495950	0.996	0.992	collinear
gene:TraesCS5A03G0050700	Chr5A	18916182	18923705	-	18919943	Chr5A	19500537	19508051	-	19504294	1.0	0.986	collinear
gene:TraesCS5A03G0051400	Chr5A	19168016	19170950	-	19169483	Chr5A	19750011	19752938	-	19751474	0.994	0.986	collinear
gene:TraesCS5A03G0053100	Chr5A	19462990	19464886	-	19463938	Chr5A	20041274	20043170	-	20042222	1.0	1.0	collinear
gene:TraesCS5A03G0053200	Chr5A	19472218	19473316	+	19472767	Chr5A	20050513	20051611	+	20051062	1.0	1.0	collinear
gene:TraesCS5A03G0053400	Chr5A	19513811	19514992	+	19514401	Chr5A	20092134	20093315	+	20092724	1.0	0.991	collinear
gene:TraesCS5A03G0053700	Chr5A	19568441	19570112	+	19569276	Chr5A	20146734	20148405	+	20147569	1.0	0.996	collinear
gene:TraesCS5A03G0053800	Chr5A	19571726	19572774	+	19572250	Chr5A	20150028	20151076	+	20150552	1.0	0.986	collinear
gene:TraesCS5A03G0054100	Chr5A	19617367	19622081	-	19619724	Chr5A	20195630	20200344	-	20197987	0.999	0.963	collinear
gene:TraesCS5A03G0054500	Chr5A	19766788	19770491	+	19768639	Chr5A	20344754	20348457	+	20346605	1.0	1.0	collinear
gene:TraesCS5A03G0054600	Chr5A	19772527	19775655	+	19774091	Chr5A	20350491	20353619	+	20352055	1.0	0.997	collinear
gene:TraesCS5A03G0054700	Chr5A	19778401	19782788	-	19780594	Chr5A	20356357	20360742	-	20358549	1.0	1.0	collinear
gene:TraesCS5A03G0055000	Chr5A	20328995	20329780	-	20329387	Chr5A	20907363	20908148	-	20907755	1.0	1.0	collinear
gene:TraesCS5A03G0055100	Chr5A	20334747	20336643	+	20335695	Chr5A	20913115	20915004	+	20914059	1.0	1.0	collinear
gene:TraesCS5A03G0055200	Chr5A	20508046	20510726	-	20509386	Chr5A	21086174	21088816	-	21087495	0.973	0.971	collinear
gene:TraesCS5A03G0055300	Chr5A	20514042	20515965	+	20515003	Chr5A	21092125	21094048	+	21093086	1.0	0.999	collinear
gene:TraesCS5A03G0055400	Chr5A	20575354	20577091	-	20576222	Chr5A	21153362	21155099	-	21154230	1.0	0.993	collinear
gene:TraesCS5A03G0055500	Chr5A	20599716	20601776	-	20600746	Chr5A	21203393	21205448	-	21204420	0.993	0.945	collinear
gene:TraesCS5A03G0055600	Chr5A	20606418	20609919	+	20608168	Chr5A	21209871	21213385	+	21211628	1.0	0.995	collinear
gene:TraesCS5A03G0055800	Chr5A	20616397	20619451	+	20617924	Chr5A	21260444	21263495	+	21261969	0.998	0.971	collinear
gene:TraesCS5A03G0057500	Chr5A	20750309	20754701	-	20752505	Chr5A	21718995	21723387	-	21721191	1.0	1.0	collinear
gene:TraesCS5A03G0057600	Chr5A	20794666	20796281	+	20795473	Chr5A	21763281	21764896	+	21764088	1.0	0.992	collinear
gene:TraesCS5A03G0058100	Chr5A	20841287	20851033	-	20846160	Chr5A	21809904	21819667	-	21814785	1.0	0.994	collinear
gene:TraesCS5A03G0058200	Chr5A	20856434	20857896	-	20857165	Chr5A	21825072	21826534	-	21825803	1.0	1.0	collinear
gene:TraesCS5A03G0058300	Chr5A	20885980	20887325	-	20886652	Chr5A	21854525	21855873	-	21855199	1.0	0.997	collinear
gene:TraesCS5A03G0058400	Chr5A	20887907	20888664	+	20888285	Chr5A	21856455	21857212	+	21856833	1.0	1.0	collinear
gene:TraesCS5A03G0058500	Chr5A	21002079	21004310	+	21003194	Chr5A	21970558	21972790	+	21971674	0.995	0.966	collinear
gene:TraesCS5A03G0058900	Chr5A	21040081	21043244	+	21041662	Chr5A	22008566	22011729	+	22010147	1.0	0.982	collinear
gene:TraesCS5A03G0059600	Chr5A	21156613	21161181	+	21158897	Chr5A	22124918	22129486	+	22127202	1.0	1.0	collinear
gene:TraesCS5A03G0059700	Chr5A	21162743	21166518	+	21164630	Chr5A	22131050	22134812	+	22132931	0.995	0.95	collinear
gene:TraesCS5A03G0059800	Chr5A	21168150	21168749	-	21168449	Chr5A	22136445	22137044	-	22136744	1.0	1.0	collinear
gene:TraesCS5A03G0060600	Chr5A	21187379	21188974	+	21188176	Chr5A	22155660	22157249	+	22156454	0.987	0.987	collinear
gene:TraesCS5A03G0060700	Chr5A	21201520	21207239	-	21204379	Chr5A	22169807	22175496	-	22172651	0.999	0.987	collinear
gene:TraesCS5A03G0060800	Chr5A	21472978	21475235	-	21474106	Chr5A	22458441	22460691	-	22459566	1.0	0.989	collinear
gene:TraesCS5A03G0061200	Chr5A	21589956	21594154	+	21592055	Chr5A	22686729	22690937	+	22688833	1.0	0.988	collinear
gene:TraesCS5A03G0061300	Chr5A	21597723	21600479	+	21599101	Chr5A	22694841	22697537	+	22696189	0.937	0.905	collinear
gene:TraesCS5A03G0061900	Chr5A	21839966	21842671	+	21841318	Chr5A	22940468	22943173	+	22941820	1.0	0.999	collinear
gene:TraesCS5A03G0062000	Chr5A	21904387	21908249	+	21906318	Chr5A	23004793	23008656	+	23006724	1.0	0.997	collinear
gene:TraesCS5A03G0062100	Chr5A	21908882	21911764	-	21910323	Chr5A	23009289	23012177	-	23010733	0.999	0.989	collinear
gene:TraesCS5A03G0062600	Chr5A	22725464	22726125	+	22725794	Chr5A	24660292	24660953	+	24660622	1.0	1.0	collinear
gene:TraesCS5A03G0062700	Chr5A	22746754	22752677	-	22749715	Chr5A	24681585	24687522	-	24684553	1.0	0.992	collinear
gene:TraesCS5A03G0062800	Chr5A	22752858	22753978	+	22753418	Chr5A	24687703	24688823	+	24688263	1.0	1.0	collinear
gene:TraesCS5A03G0062900	Chr5A	22922593	22928551	-	22925572	Chr5A	24856882	24862840	-	24859861	0.995	0.992	collinear
gene:TraesCS5A03G0063200	Chr5A	23332893	23336663	+	23334778	Chr5A	25267287	25271057	+	25269172	1.0	0.992	collinear
gene:TraesCS5A03G0063300	Chr5A	23338345	23339885	-	23339115	Chr5A	25272739	25274279	-	25273509	1.0	0.998	collinear
gene:TraesCS5A03G0063400	Chr5A	23343735	23345105	+	23344420	Chr5A	25278131	25279501	+	25278816	1.0	0.975	collinear
gene:TraesCS5A03G0063500	Chr5A	23355393	23359570	-	23357481	Chr5A	25289370	25293523	-	25291446	0.983	0.948	collinear
gene:TraesCS5A03G0063600	Chr5A	23363117	23365985	-	23364551	Chr5A	25297081	25299949	-	25298515	1.0	0.992	collinear
gene:TraesCS5A03G0063700	Chr5A	23374020	23375078	+	23374549	Chr5A	25307981	25309039	+	25308510	1.0	1.0	collinear
gene:TraesCS5A03G0064000	Chr5A	23610141	23610689	+	23610415	Chr5A	25541853	25542401	+	25542127	1.0	1.0	collinear
gene:TraesCS5A03G0065600	Chr5A	23975244	23979065	-	23977154	Chr5A	25906509	25910330	-	25908419	0.998	0.971	collinear
