gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity	segment
gene:TraesCS7A03G0005000	Chr7A	1295626	1310738	-	1303182	Chr7A	1288076	1303095	-	1295585	1.0	0.998	collinear
gene:TraesCS7A03G0005100	Chr7A	1331278	1332098	-	1331688	Chr7A	1323072	1323877	-	1323474	0.989	0.975	collinear
gene:TraesCS7A03G0005200	Chr7A	1335552	1337332	-	1336442	Chr7A	1327321	1329105	-	1328213	1.0	0.965	collinear
gene:TraesCS7A03G0006500	Chr7A	1536839	1539713	+	1538276	Chr7A	1382949	1385823	+	1384386	1.0	1.0	collinear
gene:TraesCS7A03G0006900	Chr7A	1705137	1706808	+	1705972	Chr7A	1642829	1644500	+	1643664	1.0	0.995	collinear
gene:TraesCS7A03G0007000	Chr7A	1709690	1715064	+	1712377	Chr7A	1647382	1652750	+	1650066	1.0	0.996	collinear
gene:TraesCS7A03G0007200	Chr7A	1727345	1733016	+	1730180	Chr7A	1657149	1662723	+	1659936	0.984	0.975	collinear
gene:TraesCS7A03G0007300	Chr7A	1733546	1738771	-	1736158	Chr7A	1663253	1668494	-	1665873	1.0	0.987	collinear
gene:TraesCS7A03G0007400	Chr7A	1757255	1763142	-	1760198	Chr7A	1685793	1691788	-	1688790	1.0	0.994	collinear
gene:TraesCS7A03G0007600	Chr7A	1963947	1966400	-	1965173	Chr7A	1810112	1812565	-	1811338	1.0	1.0	collinear
gene:TraesCS7A03G0007500	Chr7A	1963777	1966710	-	1965243	Chr7A	1809942	1812875	-	1811408	1.0	0.999	collinear
gene:TraesCS7A03G0007700	Chr7A	1984711	1990302	-	1987506	Chr7A	1830696	1836271	-	1833483	0.998	0.976	collinear
gene:TraesCS7A03G0007900	Chr7A	1999166	2001559	+	2000362	Chr7A	1842764	1845086	+	1843925	0.999	0.932	collinear
gene:TraesCS7A03G0008000	Chr7A	2002174	2006210	-	2004192	Chr7A	1845704	1849733	-	1847718	0.992	0.985	collinear
gene:TraesCS7A03G0008400	Chr7A	2059191	2064602	+	2061896	Chr7A	1913795	1918885	+	1916340	0.931	0.921	collinear
gene:TraesCS7A03G0008800	Chr7A	2119023	2128730	+	2123876	Chr7A	2011426	2021169	+	2016297	0.998	0.993	collinear
gene:TraesCS7A03G0010100	Chr7A	2684032	2686882	-	2685457	Chr7A	4048899	4051926	-	4050412	0.995	0.925	collinear
gene:TraesCS7A03G0010800	Chr7A	2805162	2809572	+	2807367	Chr7A	3831037	3835336	+	3833186	0.957	0.942	collinear
gene:TraesCS7A03G0011200	Chr7A	2825033	2831859	-	2828446	Chr7A	2504332	2511103	-	2507717	0.994	0.986	collinear
gene:TraesCS7A03G0015400	Chr7A	3535034	3539531	+	3537282	Chr7A	3861550	3866034	-	3863792	0.987	0.933	collinear
gene:TraesCS7A03G0016100	Chr7A	3692034	3695203	-	3693618	Chr7A	3627142	3630316	-	3628729	1.0	0.991	collinear
gene:TraesCS7A03G0016200	Chr7A	3702171	3706803	+	3704487	Chr7A	3637510	3642133	+	3639821	0.975	0.938	collinear
gene:TraesCS7A03G0016700	Chr7A	3898594	3902526	+	3900560	Chr7A	4578493	4582379	+	4580436	0.99	0.919	collinear
gene:TraesCS7A03G0017300	Chr7A	3958659	3963485	-	3961072	Chr7A	4630433	4635279	-	4632856	0.996	0.941	collinear
gene:TraesCS7A03G0017400	Chr7A	3964572	3969793	-	3967182	Chr7A	4636380	4641572	-	4638976	0.985	0.963	collinear
gene:TraesCS7A03G0017500	Chr7A	3969939	3972006	+	3970972	Chr7A	4641729	4643760	+	4642744	0.997	0.937	collinear
gene:TraesCS7A03G0017700	Chr7A	3977724	3980995	-	3979359	Chr7A	4649128	4652393	-	4650760	1.0	0.998	collinear
gene:TraesCS7A03G0017900	Chr7A	4025082	4030195	-	4027638	Chr7A	4724569	4729767	-	4727168	0.985	0.917	collinear
gene:TraesCS7A03G0018100	Chr7A	4100967	4104780	-	4102873	Chr7A	4811900	4815820	-	4813860	1.0	0.974	collinear
gene:TraesCS7A03G0018600	Chr7A	4132285	4134938	-	4133611	Chr7A	4905934	4908588	-	4907261	1.0	0.984	collinear
gene:TraesCS7A03G0018700	Chr7A	4138504	4139672	+	4139088	Chr7A	4911899	4913105	+	4912502	1.0	0.959	collinear
gene:TraesCS7A03G0018900	Chr7A	4184804	4189871	-	4187337	Chr7A	4929252	4934503	-	4931877	1.0	0.975	collinear
gene:TraesCS7A03G0019200	Chr7A	4325829	4328918	-	4327373	Chr7A	4975065	4978106	-	4976585	0.997	0.985	collinear
gene:TraesCS7A03G0019500	Chr7A	4446713	4449380	-	4448046	Chr7A	5023368	5026031	-	5024699	1.0	0.977	collinear
gene:TraesCS7A03G0019700	Chr7A	4547141	4552873	-	4550007	Chr7A	5116088	5121848	-	5118968	0.997	0.969	collinear
gene:TraesCS7A03G0019800	Chr7A	4588855	4599542	-	4594198	Chr7A	5150740	5161392	-	5156066	1.0	0.995	collinear
gene:TraesCS7A03G0020200	Chr7A	4644533	4647335	-	4645934	Chr7A	5212314	5215105	-	5213709	0.992	0.956	collinear
gene:TraesCS7A03G0020500	Chr7A	4671373	4675527	-	4673450	Chr7A	5223678	5227546	-	5225612	0.991	0.973	collinear
gene:TraesCS7A03G0020800	Chr7A	4740206	4744501	+	4742353	Chr7A	5279540	5283844	+	5281692	0.995	0.975	collinear
gene:TraesCS7A03G0021600	Chr7A	4864229	4867081	-	4865655	Chr7A	5400781	5403495	-	5402138	0.99	0.948	collinear
gene:TraesCS7A03G0021700	Chr7A	4878340	4881673	+	4880006	Chr7A	5430343	5433701	+	5432022	0.998	0.976	collinear
gene:TraesCS7A03G0022400	Chr7A	5009654	5015968	+	5012811	Chr7A	5452285	5458656	+	5455470	1.0	0.974	collinear
gene:TraesCS7A03G0024500	Chr7A	5195512	5204240	-	5199876	Chr7A	5491163	5499877	-	5495520	0.996	0.989	collinear
gene:TraesCS7A03G0024800	Chr7A	5268412	5270855	+	5269633	Chr7A	5563805	5566569	+	5565187	1.0	0.99	collinear
gene:TraesCS7A03G0024900	Chr7A	5296945	5301240	-	5299092	Chr7A	5599085	5603336	-	5601210	0.989	0.975	collinear
gene:TraesCS7A03G0025000	Chr7A	5316257	5319011	+	5317634	Chr7A	5608553	5611340	+	5609946	1.0	0.986	collinear
gene:TraesCS7A03G0028200	Chr7A	6150579	6151773	+	6151176	Chr7A	5994781	5995975	+	5995378	1.0	0.992	collinear
gene:TraesCS7A03G0029500	Chr7A	6626336	6629683	+	6628009	Chr7A	6260312	6263652	+	6261982	0.997	0.948	collinear
gene:TraesCS7A03G0029800	Chr7A	6653409	6656928	-	6655168	Chr7A	6303919	6307410	-	6305664	1.0	0.98	collinear
gene:TraesCS7A03G0030000	Chr7A	6662289	6666108	-	6664198	Chr7A	6312850	6316673	-	6314761	0.997	0.986	collinear
gene:TraesCS7A03G0030900	Chr7A	6822543	6827726	-	6825134	Chr7A	6431322	6436483	-	6433902	0.994	0.987	collinear
gene:TraesCS7A03G0031000	Chr7A	6830243	6836892	+	6833567	Chr7A	6437624	6443948	+	6440786	0.996	0.955	collinear
gene:TraesCS7A03G0031700	Chr7A	6862393	6871357	-	6866875	Chr7A	6505257	6514374	-	6509815	0.992	0.974	collinear
gene:TraesCS7A03G0031800	Chr7A	6921839	6925305	+	6923572	Chr7A	6567444	6574013	+	6570728	1.0	0.969	collinear
gene:TraesCS7A03G0032700	Chr7A	7082037	7082611	+	7082324	Chr7A	6775191	6775766	+	6775478	0.985	0.917	collinear
gene:TraesCS7A03G0032800	Chr7A	7095091	7102497	+	7098794	Chr7A	6786806	6789506	+	6788156	1.0	0.982	collinear
gene:TraesCS7A03G0033300	Chr7A	7128421	7129914	+	7129167	Chr7A	6802536	6804041	+	6803288	0.997	0.968	collinear
gene:TraesCS7A03G0033500	Chr7A	7170906	7174675	-	7172790	Chr7A	6818515	6822154	-	6820334	1.0	0.989	collinear
gene:TraesCS7A03G0033700	Chr7A	7189004	7192565	+	7190784	Chr7A	6923478	6927023	+	6925250	0.993	0.982	collinear
gene:TraesCS7A03G0033900	Chr7A	7207592	7209410	+	7208501	Chr7A	6939989	6941796	+	6940892	0.993	0.96	collinear
gene:TraesCS7A03G0037400	Chr7A	8065119	8067440	-	8066279	Chr7A	7714651	7716972	-	7715811	1.0	0.997	collinear
gene:TraesCS7A03G0037500	Chr7A	8067789	8074281	-	8071035	Chr7A	7717325	7723815	-	7720570	0.998	0.991	collinear
gene:TraesCS7A03G0037600	Chr7A	8074507	8078975	+	8076741	Chr7A	7724051	7728480	+	7726265	0.952	0.926	collinear
gene:TraesCS7A03G0037700	Chr7A	8079325	8081812	+	8080568	Chr7A	7728829	7731314	+	7730071	0.998	0.993	collinear
gene:TraesCS7A03G0037800	Chr7A	8109989	8111788	+	8110888	Chr7A	7767746	7769545	+	7768645	1.0	0.997	collinear
gene:TraesCS7A03G0038300	Chr7A	8183400	8185152	+	8184276	Chr7A	7856297	7858048	+	7857172	0.998	0.98	collinear
gene:TraesCS7A03G0038500	Chr7A	8207938	8211349	-	8209643	Chr7A	7886834	7890293	-	7888563	0.987	0.971	collinear
gene:TraesCS7A03G0038600	Chr7A	8246254	8249389	+	8247821	Chr7A	7907101	7910236	+	7908668	1.0	0.992	collinear
gene:TraesCS7A03G0038700	Chr7A	8252788	8254596	-	8253692	Chr7A	7913652	7915460	-	7914556	1.0	0.997	collinear
gene:TraesCS7A03G0039700	Chr7A	8398645	8401230	+	8399937	Chr7A	8029017	8031602	+	8030309	1.0	0.994	collinear
gene:TraesCS7A03G0040000	Chr7A	8413816	8414663	-	8414239	Chr7A	8048398	8049242	-	8048820	0.995	0.966	collinear
gene:TraesCS7A03G0040100	Chr7A	8416437	8418697	+	8417567	Chr7A	8050987	8053254	+	8052120	0.997	0.977	collinear
gene:TraesCS7A03G0041300	Chr7A	8765956	8771484	-	8768720	Chr7A	8106447	8111973	-	8109210	0.999	0.989	collinear
gene:TraesCS7A03G0041400	Chr7A	8773031	8777173	-	8775102	Chr7A	8115057	8117007	-	8116032	0.968	0.962	collinear
gene:TraesCS7A03G0041500	Chr7A	8777742	8780742	-	8779242	Chr7A	8117566	8120569	-	8119067	1.0	0.982	collinear
gene:TraesCS7A03G0041700	Chr7A	8884574	8886768	+	8885671	Chr7A	8242290	8244509	+	8243399	1.0	0.973	collinear
gene:TraesCS7A03G0041900	Chr7A	8886782	8889674	-	8888228	Chr7A	8244523	8247433	-	8245978	0.997	0.992	collinear
gene:TraesCS7A03G0042100	Chr7A	8931580	8932227	-	8931903	Chr7A	8270543	8271190	-	8270866	1.0	0.993	collinear
gene:TraesCS7A03G0042200	Chr7A	8931580	8932227	-	8931903	Chr7A	8270543	8271190	-	8270866	1.0	0.993	collinear
gene:TraesCS7A03G0042900	Chr7A	9049554	9051183	+	9050368	Chr7A	8296681	8298313	+	8297497	1.0	0.981	collinear
gene:TraesCS7A03G0043400	Chr7A	9166827	9169280	+	9168053	Chr7A	8467986	8470435	+	8469210	0.998	0.993	collinear
gene:TraesCS7A03G0044700	Chr7A	9314587	9315742	-	9315164	Chr7A	8575296	8576454	-	8575875	1.0	0.971	collinear
gene:TraesCS7A03G0045400	Chr7A	9404289	9405672	-	9404980	Chr7A	8722464	8723845	-	8723154	0.998	0.993	collinear
gene:TraesCS7A03G0045500	Chr7A	9406277	9410400	-	9408338	Chr7A	8724450	8728553	-	8726501	0.994	0.965	collinear
gene:TraesCS7A03G0045600	Chr7A	9425387	9428390	+	9426888	Chr7A	8752567	8755560	+	8754063	1.0	0.985	collinear
gene:TraesCS7A03G0046100	Chr7A	9520738	9524766	+	9522752	Chr7A	8780001	8782819	+	8781410	0.981	0.954	collinear
gene:TraesCS7A03G0046200	Chr7A	9524922	9527287	+	9526104	Chr7A	8783016	8784477	+	8783746	0.996	0.987	collinear
gene:TraesCS7A03G0046600	Chr7A	9620795	9622824	-	9621809	Chr7A	8888842	8890867	-	8889854	0.997	0.989	collinear
gene:TraesCS7A03G0046800	Chr7A	9669894	9670379	-	9670136	Chr7A	8954057	8954542	-	8954299	1.0	0.983	collinear
gene:TraesCS7A03G0046900	Chr7A	9773436	9774540	-	9773988	Chr7A	9359196	9360300	-	9359748	1.0	0.991	collinear
gene:TraesCS7A03G0047000	Chr7A	9828187	9828844	-	9828515	Chr7A	9394085	9394742	-	9394413	1.0	0.971	collinear
gene:TraesCS7A03G0047100	Chr7A	9837698	9845560	+	9841629	Chr7A	9412213	9420332	+	9416272	1.0	0.982	collinear
gene:TraesCS7A03G0047300	Chr7A	9873692	9874324	+	9874008	Chr7A	9429769	9430401	+	9430085	1.0	0.992	collinear
gene:TraesCS7A03G0047600	Chr7A	9920525	9922493	+	9921509	Chr7A	9486570	9488541	+	9487555	1.0	0.992	collinear
gene:TraesCS7A03G0049700	Chr7A	10189124	10189933	-	10189528	Chr7A	9800985	9801794	-	9801389	1.0	0.986	collinear
gene:TraesCS7A03G0049800	Chr7A	10193757	10194669	-	10194213	Chr7A	9805996	9806907	-	9806451	0.998	0.986	collinear
gene:TraesCS7A03G0049900	Chr7A	10195282	10201051	-	10198166	Chr7A	9871958	9877914	-	9874936	0.954	0.924	collinear
gene:TraesCS7A03G0050000	Chr7A	10223940	10225376	-	10224658	Chr7A	9889740	9891124	-	9890432	0.947	0.907	collinear
gene:TraesCS7A03G0050300	Chr7A	10256757	10258745	+	10257751	Chr7A	9914370	9916355	+	9915362	1.0	0.997	collinear
gene:TraesCS7A03G0050400	Chr7A	10259322	10261592	+	10260457	Chr7A	9916932	9919195	+	9918063	0.998	0.991	collinear
gene:TraesCS7A03G0050500	Chr7A	10261761	10262519	+	10262140	Chr7A	9919364	9920122	+	9919743	1.0	0.993	collinear
gene:TraesCS7A03G0053100	Chr7A	10856183	10858905	-	10857544	Chr7A	10353331	10356011	-	10354671	0.991	0.932	collinear
gene:TraesCS7A03G0053200	Chr7A	10862271	10863675	-	10862973	Chr7A	10360169	10361573	-	10360871	1.0	0.974	collinear
gene:TraesCS7A03G0053500	Chr7A	10885217	10886303	+	10885760	Chr7A	10381026	10382102	+	10381564	0.994	0.967	collinear
gene:TraesCS7A03G0054900	Chr7A	11168786	11169010	-	11168898	Chr7A	10413535	10413759	-	10413647	0.995	0.933	collinear
gene:TraesCS7A03G0055000	Chr7A	11168786	11169010	-	11168898	Chr7A	10413535	10413759	-	10413647	0.995	0.933	collinear
gene:TraesCS7A03G0055600	Chr7A	11406320	11407464	+	11406892	Chr7A	10458024	10459280	+	10458652	0.992	0.909	collinear
gene:TraesCS7A03G0056600	Chr7A	11573067	11574346	-	11573706	Chr7A	10528515	10529788	-	10529151	0.994	0.964	collinear
gene:TraesCS7A03G0057100	Chr7A	11604432	11608352	+	11606392	Chr7A	10541500	10545420	+	10543460	1.0	0.987	collinear
gene:TraesCS7A03G0057200	Chr7A	11611051	11620641	+	11615846	Chr7A	10569886	10579465	+	10574675	0.998	0.991	collinear
gene:TraesCS7A03G0057300	Chr7A	11621570	11624837	-	11623203	Chr7A	10580396	10583430	-	10581913	1.0	0.991	collinear
gene:TraesCS7A03G0058200	Chr7A	11830012	11830882	-	11830447	Chr7A	10698397	10699278	-	10698837	1.0	0.97	collinear
gene:TraesCS7A03G0061600	Chr7A	12514056	12514367	+	12514211	Chr7A	11574535	11574846	+	11574690	1.0	1.0	collinear
gene:TraesCS7A03G0062000	Chr7A	12552015	12553213	+	12552614	Chr7A	11559282	11560485	+	11559883	0.997	0.96	collinear
gene:TraesCS7A03G0062600	Chr7A	12628070	12628669	-	12628369	Chr7A	11636285	11636884	-	11636584	1.0	0.978	collinear
gene:TraesCS7A03G0062700	Chr7A	12659607	12660420	-	12660013	Chr7A	11684591	11685405	-	11684998	1.0	0.982	collinear
gene:TraesCS7A03G0062800	Chr7A	12668339	12669068	+	12668703	Chr7A	11704891	11705645	+	11705268	0.998	0.929	collinear
gene:TraesCS7A03G0062900	Chr7A	12764894	12769384	+	12767139	Chr7A	11846584	11851065	+	11848824	1.0	0.993	collinear
gene:TraesCS7A03G0063200	Chr7A	12796670	12797020	+	12796845	Chr7A	11893277	11893627	+	11893452	1.0	0.962	collinear
gene:TraesCS7A03G0063300	Chr7A	12845309	12849558	+	12847433	Chr7A	11895833	11900126	+	11897979	1.0	0.996	collinear
gene:TraesCS7A03G0063600	Chr7A	12866792	12871068	-	12868930	Chr7A	11933254	11937544	-	11935399	0.991	0.93	collinear
gene:TraesCS7A03G0064200	Chr7A	12976293	12978504	-	12977398	Chr7A	12036909	12039149	-	12038029	1.0	0.968	collinear
gene:TraesCS7A03G0064400	Chr7A	13065682	13088211	+	13076946	Chr7A	12106350	12129156	+	12117753	1.0	0.994	collinear
gene:TraesCS7A03G0064600	Chr7A	13093937	13095572	-	13094754	Chr7A	12135051	12136683	-	12135867	0.993	0.981	collinear
gene:TraesCS7A03G0064700	Chr7A	13117830	13119414	-	13118622	Chr7A	12154720	12156308	-	12155514	0.999	0.992	collinear
gene:TraesCS7A03G0064900	Chr7A	13327550	13329038	-	13328294	Chr7A	12332321	12333776	-	12333048	0.971	0.966	collinear
gene:TraesCS7A03G0065200	Chr7A	13432412	13436403	-	13434407	Chr7A	12508531	12512526	-	12510528	1.0	0.996	collinear
gene:TraesCS7A03G0065300	Chr7A	13486400	13491161	-	13488780	Chr7A	12571269	12575998	-	12573633	1.0	0.992	collinear
gene:TraesCS7A03G0065900	Chr7A	13588226	13592166	+	13590196	Chr7A	12656461	12660377	+	12658419	1.0	0.99	collinear
gene:TraesCS7A03G0066200	Chr7A	13768093	13771466	+	13769779	Chr7A	12843838	12847198	+	12845518	0.996	0.973	collinear
gene:TraesCS7A03G0066400	Chr7A	13791411	13792670	-	13792040	Chr7A	12872123	12873387	-	12872755	1.0	0.964	collinear
gene:TraesCS7A03G0066700	Chr7A	13854396	13856424	-	13855410	Chr7A	12924769	12926797	-	12925783	1.0	0.999	collinear
gene:TraesCS7A03G0066800	Chr7A	13861957	13863159	-	13862558	Chr7A	12930470	12931647	-	12931058	0.977	0.973	collinear
gene:TraesCS7A03G0066900	Chr7A	13866291	13869696	+	13867993	Chr7A	12934248	12937876	+	12936062	0.997	0.954	collinear
gene:TraesCS7A03G0068000	Chr7A	14299093	14299583	-	14299338	Chr7A	13186288	13186778	-	13186533	1.0	0.994	collinear
gene:TraesCS7A03G0068100	Chr7A	14462840	14463800	-	14463320	Chr7A	13471629	13472589	-	13472109	1.0	0.991	collinear
gene:TraesCS7A03G0068200	Chr7A	14470383	14474121	-	14472252	Chr7A	13545013	13548630	-	13546821	1.0	0.998	collinear
gene:TraesCS7A03G0068300	Chr7A	14500043	14502820	+	14501431	Chr7A	13580209	13582989	+	13581599	1.0	0.968	collinear
gene:TraesCS7A03G0070100	Chr7A	14877971	14883248	-	14880609	Chr7A	13982531	13987770	-	13985150	0.989	0.976	collinear
gene:TraesCS7A03G0070800	Chr7A	15130801	15133613	-	15132207	Chr7A	14226787	14229607	-	14228197	0.999	0.992	collinear
gene:TraesCS7A03G0071200	Chr7A	15304593	15306470	+	15305531	Chr7A	14425621	14427501	+	14426561	1.0	0.989	collinear
gene:TraesCS7A03G0071300	Chr7A	15307162	15308867	-	15308014	Chr7A	14428193	14429898	-	14429045	1.0	0.998	collinear
gene:TraesCS7A03G0071400	Chr7A	15416541	15421598	+	15419069	Chr7A	14536440	14541497	+	14538968	1.0	0.996	collinear
gene:TraesCS7A03G0071800	Chr7A	15497252	15505831	+	15501541	Chr7A	14662891	14671678	+	14667284	0.988	0.935	collinear
gene:TraesCS7A03G0072100	Chr7A	15534564	15535097	-	15534830	Chr7A	14695454	14695987	-	14695720	1.0	0.992	collinear
gene:TraesCS7A03G0072500	Chr7A	15604834	15606875	-	15605854	Chr7A	14756926	14758991	-	14757958	0.999	0.947	collinear
gene:TraesCS7A03G0072600	Chr7A	15618337	15619481	+	15618909	Chr7A	14806502	14807649	+	14807075	1.0	0.983	collinear
gene:TraesCS7A03G0072800	Chr7A	15722397	15726530	+	15724463	Chr7A	15010925	15015034	+	15012979	1.0	0.982	collinear
gene:TraesCS7A03G0073000	Chr7A	15771716	15777122	+	15774419	Chr7A	15067203	15072611	+	15069907	0.994	0.962	collinear
gene:TraesCS7A03G0073100	Chr7A	15785851	15788765	+	15787308	Chr7A	15370648	15373689	+	15372168	0.999	0.953	collinear
gene:TraesCS7A03G0073400	Chr7A	16035402	16037174	-	16036288	Chr7A	15564670	15566449	-	15565559	1.0	0.985	collinear
gene:TraesCS7A03G0073500	Chr7A	16044286	16045383	-	16044834	Chr7A	15573328	15574425	-	15573876	1.0	0.994	collinear
gene:TraesCS7A03G0074100	Chr7A	16284624	16286740	-	16285682	Chr7A	15788721	15790816	-	15789768	0.99	0.986	collinear
gene:TraesCS7A03G0074800	Chr7A	16399872	16400723	-	16400297	Chr7A	15839227	15840081	-	15839654	1.0	0.989	collinear
gene:TraesCS7A03G0075100	Chr7A	16449599	16450441	-	16450020	Chr7A	15897008	15897853	-	15897430	1.0	0.986	collinear
gene:TraesCS7A03G0075200	Chr7A	16454940	16457666	+	16456303	Chr7A	15902143	15904890	+	15903516	1.0	0.98	collinear
gene:TraesCS7A03G0075400	Chr7A	16458362	16458889	-	16458625	Chr7A	15905586	15906113	-	15905849	1.0	0.998	collinear
gene:TraesCS7A03G0075500	Chr7A	16462566	16463087	-	16462826	Chr7A	15909758	15910279	-	15910018	1.0	0.998	collinear
gene:TraesCS7A03G0075800	Chr7A	16548483	16549655	+	16549069	Chr7A	16049742	16050915	+	16050328	1.0	0.994	collinear
gene:TraesCS7A03G0075900	Chr7A	16552885	16563085	-	16557985	Chr7A	16054145	16059482	-	16056813	0.948	0.931	collinear
gene:TraesCS7A03G0076800	Chr7A	16718082	16718320	-	16718201	Chr7A	16187988	16188227	-	16188107	1.0	0.991	collinear
gene:TraesCS7A03G0077300	Chr7A	16777220	16784261	-	16780740	Chr7A	16236326	16243366	-	16239846	1.0	0.992	collinear
gene:TraesCS7A03G0077800	Chr7A	16924346	16925578	-	16924962	Chr7A	16384620	16385849	-	16385234	1.0	0.986	collinear
gene:TraesCS7A03G0078100	Chr7A	17058996	17064283	-	17061639	Chr7A	16519117	16524402	-	16521759	1.0	0.995	collinear
gene:TraesCS7A03G0079200	Chr7A	17193818	17197118	-	17195468	Chr7A	16543145	16544342	-	16543743	0.99	0.975	collinear
gene:TraesCS7A03G0079500	Chr7A	17364461	17364934	+	17364697	Chr7A	16683102	16683575	+	16683338	1.0	1.0	collinear
gene:TraesCS7A03G0079600	Chr7A	17397774	17397989	-	17397881	Chr7A	16715584	16715799	-	16715691	1.0	1.0	collinear
gene:TraesCS7A03G0079700	Chr7A	17403474	17406256	-	17404865	Chr7A	16721867	16724649	-	16723258	1.0	0.996	collinear
gene:TraesCS7A03G0079900	Chr7A	17429993	17456945	+	17443469	Chr7A	16747794	16774331	+	16761062	1.0	0.984	collinear
gene:TraesCS7A03G0080300	Chr7A	17479889	17482381	-	17481135	Chr7A	16796961	16799453	-	16798207	1.0	0.999	collinear
gene:TraesCS7A03G0080400	Chr7A	17490226	17492299	+	17491262	Chr7A	16807019	16809092	+	16808055	1.0	0.988	collinear
gene:TraesCS7A03G0080700	Chr7A	17512061	17514425	+	17513243	Chr7A	16828249	16830613	+	16829431	1.0	0.985	collinear
gene:TraesCS7A03G0081100	Chr7A	17676893	17677780	+	17677336	Chr7A	16939058	16939945	+	16939501	1.0	1.0	collinear
gene:TraesCS7A03G0081200	Chr7A	17715396	17716681	-	17716038	Chr7A	16977788	16979084	-	16978436	1.0	0.994	collinear
gene:TraesCS7A03G0081400	Chr7A	17756468	17756770	-	17756619	Chr7A	17019320	17019622	-	17019471	1.0	0.993	collinear
gene:TraesCS7A03G0083500	Chr7A	18219357	18223145	+	18221251	Chr7A	17179029	17182907	+	17180968	1.0	0.967	collinear
gene:TraesCS7A03G0083800	Chr7A	18241826	18249713	-	18245769	Chr7A	17207214	17214208	-	17210711	0.939	0.912	collinear
gene:TraesCS7A03G0083900	Chr7A	18254021	18254242	+	18254131	Chr7A	17219049	17219270	+	17219159	1.0	0.981	collinear
gene:TraesCS7A03G0084200	Chr7A	18305593	18309230	-	18307411	Chr7A	17253661	17257298	-	17255479	1.0	0.998	collinear
gene:TraesCS7A03G0084400	Chr7A	18323112	18327871	-	18325491	Chr7A	17270183	17274940	-	17272561	0.999	0.989	collinear
gene:TraesCS7A03G0084700	Chr7A	18349647	18350955	-	18350301	Chr7A	17296769	17298077	-	17297423	1.0	0.996	collinear
gene:TraesCS7A03G0090000	Chr7A	19745790	19749056	-	19747423	Chr7A	17892420	17896950	-	17894685	0.998	0.974	collinear
gene:TraesCS7A03G0090700	Chr7A	19826502	19827554	-	19827028	Chr7A	17941448	17942512	-	17941980	1.0	0.93	collinear
gene:TraesCS7A03G0090800	Chr7A	19829374	19835632	-	19832503	Chr7A	17944266	17950525	-	17947395	0.999	0.995	collinear
gene:TraesCS7A03G0091400	Chr7A	19946079	19949732	+	19947905	Chr7A	18266294	18269916	+	18268105	0.991	0.979	collinear
gene:TraesCS7A03G0091500	Chr7A	19954544	19960142	+	19957343	Chr7A	18274797	18280369	+	18277583	0.991	0.952	collinear
