gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity	segment
gene:TraesCS3B03G0037600	Chr3B	11793982	11794686	+	11794334	Chr3B	5417897	5418602	+	5418249	0.991	0.977	rearrangement:Chr3B_block1
gene:TraesCS3B03G0037700	Chr3B	11796363	11796932	+	11796647	Chr3B	5420268	5420837	+	5420552	1.0	0.996	rearrangement:Chr3B_block1
gene:TraesCS3B03G0081700	Chr3B	22839085	22839542	+	22839313	Chr3B	4059875	4060335	-	4060105	1.0	0.945	rearrangement:Chr3B_block1
gene:TraesCS3B03G0000300	Chr3B	73825	74249	-	74037	Chr3B	136932	137356	-	137144	1.0	1.0	collinear
gene:TraesCS3B03G0000600	Chr3B	239266	241105	+	240185	Chr3B	302423	304262	+	303342	1.0	0.999	collinear
gene:TraesCS3B03G0000700	Chr3B	244156	244849	+	244502	Chr3B	307313	308006	+	307659	1.0	1.0	collinear
gene:TraesCS3B03G0000800	Chr3B	246094	246695	-	246394	Chr3B	309251	309830	-	309540	1.0	1.0	collinear
gene:TraesCS3B03G0000900	Chr3B	268852	271443	-	270147	Chr3B	331550	334141	-	332845	1.0	1.0	collinear
gene:TraesCS3B03G0001000	Chr3B	375283	376618	+	375950	Chr3B	437982	439317	+	438649	1.0	1.0	collinear
gene:TraesCS3B03G0001100	Chr3B	388009	388991	+	388500	Chr3B	443761	444707	+	444234	0.963	0.962	collinear
gene:TraesCS3B03G0001400	Chr3B	424653	427478	-	426065	Chr3B	480345	483170	-	481757	1.0	1.0	collinear
gene:TraesCS3B03G0001500	Chr3B	475201	476475	-	475838	Chr3B	531095	532369	-	531732	1.0	1.0	collinear
gene:TraesCS3B03G0001600	Chr3B	478359	479180	+	478769	Chr3B	534250	535071	+	534660	1.0	0.992	collinear
gene:TraesCS3B03G0001700	Chr3B	491565	493664	-	492614	Chr3B	547949	550048	-	548998	1.0	1.0	collinear
gene:TraesCS3B03G0002300	Chr3B	613726	615867	+	614796	Chr3B	671269	673410	+	672339	1.0	1.0	collinear
gene:TraesCS3B03G0002800	Chr3B	855999	856555	+	856277	Chr3B	913503	914059	+	913781	1.0	0.994	collinear
gene:TraesCS3B03G0003000	Chr3B	859122	864220	-	861671	Chr3B	916626	921720	-	919173	1.0	1.0	collinear
gene:TraesCS3B03G0004000	Chr3B	1309880	1313738	-	1311809	Chr3B	1369896	1373775	-	1371835	1.0	0.999	collinear
gene:TraesCS3B03G0004300	Chr3B	1602640	1607005	+	1604822	Chr3B	1674588	1678957	+	1676772	1.0	0.993	collinear
gene:TraesCS3B03G0004400	Chr3B	1638604	1641896	-	1640250	Chr3B	1710001	1713252	-	1711626	0.992	0.973	collinear
gene:TraesCS3B03G0004600	Chr3B	1708407	1711540	-	1709973	Chr3B	1777032	1780165	-	1778598	1.0	1.0	collinear
gene:TraesCS3B03G0004800	Chr3B	1754066	1758349	-	1756207	Chr3B	1821952	1826222	-	1824087	0.988	0.979	collinear
gene:TraesCS3B03G0004900	Chr3B	1761903	1763502	+	1762702	Chr3B	1829811	1831410	+	1830610	1.0	0.996	collinear
gene:TraesCS3B03G0005100	Chr3B	2229591	2231019	+	2230305	Chr3B	2203667	2205083	+	2204375	0.986	0.969	collinear
gene:TraesCS3B03G0005200	Chr3B	2238754	2241107	-	2239930	Chr3B	2212820	2215173	-	2213996	1.0	0.999	collinear
gene:TraesCS3B03G0005300	Chr3B	2251630	2253405	-	2252517	Chr3B	2225690	2227465	-	2226577	1.0	0.999	collinear
gene:TraesCS3B03G0005600	Chr3B	2279997	2282921	-	2281459	Chr3B	2414116	2418309	+	2416212	0.992	0.973	collinear
gene:TraesCS3B03G0005700	Chr3B	2296800	2299629	-	2298214	Chr3B	2379432	2382259	+	2380845	0.998	0.971	collinear
gene:TraesCS3B03G0005800	Chr3B	2305509	2308573	-	2307041	Chr3B	2350558	2353630	+	2352094	1.0	0.964	collinear
gene:TraesCS3B03G0006200	Chr3B	2400732	2403083	-	2401907	Chr3B	2291891	2294224	+	2293057	1.0	0.992	collinear
gene:TraesCS3B03G0006400	Chr3B	2414282	2422889	+	2418585	Chr3B	2276572	2285057	-	2280814	0.995	0.986	collinear
gene:TraesCS3B03G0006500	Chr3B	2431101	2434170	+	2432635	Chr3B	2265699	2268768	-	2267233	1.0	0.995	collinear
gene:TraesCS3B03G0006600	Chr3B	2442622	2445483	+	2444052	Chr3B	2254518	2257374	-	2255946	0.993	0.989	collinear
gene:TraesCS3B03G0006700	Chr3B	2457176	2459341	+	2458258	Chr3B	2239015	2241175	-	2240095	1.0	0.995	collinear
gene:TraesCS3B03G0007000	Chr3B	2478261	2480528	+	2479394	Chr3B	2464170	2466403	+	2465286	0.99	0.96	collinear
gene:TraesCS3B03G0007400	Chr3B	2539959	2542446	+	2541202	Chr3B	2497118	2499569	+	2498343	0.979	0.973	collinear
gene:TraesCS3B03G0007600	Chr3B	2550258	2551285	-	2550771	Chr3B	2507394	2508421	-	2507907	1.0	0.994	collinear
gene:TraesCS3B03G0007900	Chr3B	2607986	2611253	+	2609619	Chr3B	2565050	2568320	+	2566685	1.0	0.997	collinear
gene:TraesCS3B03G0008000	Chr3B	2618273	2621910	+	2620091	Chr3B	2575416	2579053	+	2577234	1.0	0.994	collinear
gene:TraesCS3B03G0008200	Chr3B	2625685	2627229	+	2626457	Chr3B	2583389	2584935	+	2584162	1.0	0.987	collinear
gene:TraesCS3B03G0008300	Chr3B	2637952	2639202	+	2638577	Chr3B	2587252	2588488	+	2587870	0.987	0.976	collinear
gene:TraesCS3B03G0008500	Chr3B	2644992	2648624	+	2646808	Chr3B	2594092	2597727	+	2595909	1.0	0.997	collinear
gene:TraesCS3B03G0008900	Chr3B	3142976	3145283	+	3144129	Chr3B	3323629	3325815	+	3324722	0.983	0.902	collinear
gene:TraesCS3B03G0010000	Chr3B	3288829	3291388	-	3290108	Chr3B	3436523	3439082	-	3437802	1.0	0.997	collinear
gene:TraesCS3B03G0010400	Chr3B	3319309	3319678	-	3319493	Chr3B	3465950	3466319	-	3466134	1.0	1.0	collinear
gene:TraesCS3B03G0010500	Chr3B	3329965	3331410	-	3330687	Chr3B	3476607	3478052	-	3477329	1.0	0.993	collinear
gene:TraesCS3B03G0010600	Chr3B	3343534	3343869	-	3343701	Chr3B	3489944	3490279	-	3490111	1.0	1.0	collinear
gene:TraesCS3B03G0010700	Chr3B	3351732	3352420	+	3352076	Chr3B	3498134	3498822	+	3498478	1.0	0.992	collinear
gene:TraesCS3B03G0011100	Chr3B	3390928	3392733	-	3391830	Chr3B	3551441	3553246	-	3552343	1.0	0.997	collinear
gene:TraesCS3B03G0011200	Chr3B	3456099	3457541	+	3456820	Chr3B	3618219	3619705	+	3618962	0.999	0.954	collinear
gene:TraesCS3B03G0011700	Chr3B	3476475	3479401	+	3477938	Chr3B	3643953	3646520	+	3645236	0.995	0.99	collinear
gene:TraesCS3B03G0011800	Chr3B	3481462	3493401	+	3487431	Chr3B	3648585	3660540	+	3654562	0.999	0.988	collinear
gene:TraesCS3B03G0011900	Chr3B	3509554	3512426	-	3510990	Chr3B	3716377	3719199	-	3717788	0.998	0.982	collinear
gene:TraesCS3B03G0012000	Chr3B	3519251	3522305	+	3520778	Chr3B	3765943	3769206	+	3767574	0.995	0.936	collinear
gene:TraesCS3B03G0012100	Chr3B	3524408	3531567	-	3527987	Chr3B	3771365	3778711	-	3775038	0.947	0.919	collinear
gene:TraesCS3B03G0012200	Chr3B	3646467	3646898	+	3646682	Chr3B	3796463	3796894	+	3796678	1.0	0.983	collinear
gene:TraesCS3B03G0012700	Chr3B	3750107	3752530	+	3751318	Chr3B	3870656	3873079	+	3871867	0.995	0.963	collinear
gene:TraesCS3B03G0012800	Chr3B	3758382	3758978	-	3758680	Chr3B	3881215	3881811	-	3881513	1.0	0.997	collinear
gene:TraesCS3B03G0012900	Chr3B	3760385	3761643	-	3761014	Chr3B	3883216	3884458	-	3883837	0.986	0.981	collinear
gene:TraesCS3B03G0013100	Chr3B	3792617	3799581	-	3796099	Chr3B	3907674	3914635	-	3911154	0.997	0.985	collinear
gene:TraesCS3B03G0013400	Chr3B	3821480	3821881	+	3821680	Chr3B	4013117	4013518	+	4013317	1.0	0.995	collinear
gene:TraesCS3B03G0013500	Chr3B	3852505	3853085	+	3852795	Chr3B	4023767	4024341	+	4024054	0.987	0.962	collinear
gene:TraesCS3B03G0013600	Chr3B	3877659	3878072	+	3877865	Chr3B	4030737	4031150	+	4030943	1.0	0.983	collinear
gene:TraesCS3B03G0014100	Chr3B	3975265	3975989	+	3975627	Chr3B	4247666	4248392	+	4248029	1.0	0.976	collinear
gene:TraesCS3B03G0014400	Chr3B	3982981	3987045	-	3985013	Chr3B	4255434	4259496	-	4257465	0.999	0.993	collinear
gene:TraesCS3B03G0014800	Chr3B	4094363	4094890	-	4094626	Chr3B	4375290	4375817	-	4375553	1.0	0.992	collinear
gene:TraesCS3B03G0015000	Chr3B	4129338	4130978	-	4130158	Chr3B	4480764	4482404	-	4481584	1.0	0.999	collinear
gene:TraesCS3B03G0016300	Chr3B	4501021	4504396	-	4502708	Chr3B	4851920	4855148	-	4853534	0.953	0.942	collinear
gene:TraesCS3B03G0016800	Chr3B	4642661	4644619	+	4643640	Chr3B	5054258	5056232	+	5055245	0.962	0.925	collinear
gene:TraesCS3B03G0017600	Chr3B	4701822	4707580	-	4704701	Chr3B	5117647	5121960	-	5119803	0.999	0.985	collinear
gene:TraesCS3B03G0018000	Chr3B	4894499	4896037	+	4895268	Chr3B	5340524	5342062	+	5341293	1.0	0.995	collinear
gene:TraesCS3B03G0018100	Chr3B	4897488	4899528	-	4898508	Chr3B	5343526	5345568	-	5344547	1.0	0.999	collinear
gene:TraesCS3B03G0018800	Chr3B	5416010	5420829	-	5418419	Chr3B	5812759	5817578	-	5815168	1.0	0.998	collinear
gene:TraesCS3B03G0019600	Chr3B	5706385	5712424	+	5709404	Chr3B	6225050	6230778	+	6227914	1.0	0.996	collinear
gene:TraesCS3B03G0019700	Chr3B	5714448	5715228	+	5714838	Chr3B	6232804	6233586	+	6233195	0.998	0.988	collinear
gene:TraesCS3B03G0020300	Chr3B	5725847	5727412	-	5726629	Chr3B	6244256	6245822	-	6245039	1.0	0.993	collinear
gene:TraesCS3B03G0020400	Chr3B	5797705	5802507	+	5800106	Chr3B	6405320	6410148	+	6407734	0.997	0.992	collinear
gene:TraesCS3B03G0020500	Chr3B	5801269	5802494	+	5801881	Chr3B	6408909	6410135	+	6409522	1.0	0.995	collinear
gene:TraesCS3B03G0022700	Chr3B	6063054	6064845	+	6063949	Chr3B	6536199	6537992	+	6537095	1.0	0.988	collinear
gene:TraesCS3B03G0022800	Chr3B	6073695	6077105	+	6075400	Chr3B	6547954	6551363	+	6549658	1.0	0.994	collinear
gene:TraesCS3B03G0022900	Chr3B	6077386	6080144	-	6078765	Chr3B	6551644	6554399	-	6553021	0.998	0.993	collinear
gene:TraesCS3B03G0025900	Chr3B	6167831	6168413	+	6168122	Chr3B	6600144	6600726	+	6600435	1.0	0.993	collinear
gene:TraesCS3B03G0026000	Chr3B	6167845	6168530	+	6168187	Chr3B	6600158	6600843	+	6600500	1.0	0.994	collinear
gene:TraesCS3B03G0026300	Chr3B	6210118	6210479	+	6210298	Chr3B	6623630	6623991	+	6623810	1.0	0.992	collinear
gene:TraesCS3B03G0026800	Chr3B	6220941	6222881	-	6221911	Chr3B	6634100	6636029	-	6635064	0.99	0.979	collinear
gene:TraesCS3B03G0027000	Chr3B	6242148	6243598	+	6242873	Chr3B	6695033	6696506	+	6695769	1.0	0.978	collinear
gene:TraesCS3B03G0027100	Chr3B	6250940	6252156	+	6251548	Chr3B	6738926	6740236	+	6739581	1.0	0.933	collinear
gene:TraesCS3B03G0027300	Chr3B	6302591	6303316	-	6302953	Chr3B	6779125	6779850	-	6779487	1.0	0.969	collinear
gene:TraesCS3B03G0027400	Chr3B	6305961	6306274	+	6306117	Chr3B	6783097	6783408	+	6783252	1.0	0.946	collinear
gene:TraesCS3B03G0027600	Chr3B	6344582	6345667	-	6345124	Chr3B	7083105	7084178	-	7083641	0.988	0.939	collinear
gene:TraesCS3B03G0028200	Chr3B	6418690	6428060	+	6423375	Chr3B	7346213	7354312	-	7350262	0.996	0.96	collinear
gene:TraesCS3B03G0028500	Chr3B	6432085	6434317	-	6433201	Chr3B	7360959	7363188	-	7362073	0.998	0.983	collinear
gene:TraesCS3B03G0028600	Chr3B	6461524	6462461	+	6461992	Chr3B	7379130	7380110	+	7379620	1.0	0.958	collinear
gene:TraesCS3B03G0029100	Chr3B	6514300	6520754	+	6517527	Chr3B	7366540	7373255	+	7369897	0.99	0.929	collinear
gene:TraesCS3B03G0029700	Chr3B	6593184	6594729	+	6593956	Chr3B	7426647	7428194	+	7427420	1.0	1.0	collinear
gene:TraesCS3B03G0029800	Chr3B	6659713	6660813	+	6660263	Chr3B	7493432	7494532	+	7493982	1.0	0.952	collinear
gene:TraesCS3B03G0030300	Chr3B	6764757	6776638	-	6770697	Chr3B	7639575	7651285	-	7645430	1.0	0.994	collinear
gene:TraesCS3B03G0030900	Chr3B	6792313	6794111	-	6793212	Chr3B	7666969	7668767	-	7667868	1.0	0.989	collinear
gene:TraesCS3B03G0031100	Chr3B	6796809	6799701	-	6798255	Chr3B	7672053	7674948	-	7673500	1.0	0.997	collinear
gene:TraesCS3B03G0031200	Chr3B	6803638	6807916	+	6805777	Chr3B	7678885	7683159	+	7681022	1.0	0.996	collinear
gene:TraesCS3B03G0031400	Chr3B	10011961	10013468	-	10012714	Chr3B	10195206	10196717	-	10195961	1.0	0.988	collinear
gene:TraesCS3B03G0031700	Chr3B	10462654	10466557	+	10464605	Chr3B	10637208	10641113	+	10639160	1.0	0.983	collinear
gene:TraesCS3B03G0031800	Chr3B	10972258	10977458	-	10974858	Chr3B	11140338	11145533	-	11142935	1.0	0.986	collinear
gene:TraesCS3B03G0037900	Chr3B	11947904	11950970	+	11949437	Chr3B	11239483	11242531	+	11241007	1.0	0.996	collinear
gene:TraesCS3B03G0038000	Chr3B	11951308	11954850	-	11953079	Chr3B	11242869	11246438	-	11244653	0.998	0.996	collinear
gene:TraesCS3B03G0038200	Chr3B	11956531	11958854	-	11957692	Chr3B	11248153	11250202	-	11249177	0.948	0.928	collinear
gene:TraesCS3B03G0038500	Chr3B	11961737	11963712	-	11962724	Chr3B	11253167	11255142	-	11254154	1.0	0.995	collinear
gene:TraesCS3B03G0038800	Chr3B	12071707	12079854	+	12075780	Chr3B	11336466	11344495	+	11340480	0.997	0.975	collinear
gene:TraesCS3B03G0038900	Chr3B	12176373	12178583	+	12177478	Chr3B	11434697	11436840	+	11435768	1.0	0.983	collinear
gene:TraesCS3B03G0039100	Chr3B	12184132	12185097	+	12184614	Chr3B	11442374	11443339	+	11442856	1.0	0.977	collinear
gene:TraesCS3B03G0039200	Chr3B	12185415	12189726	-	12187570	Chr3B	11443657	11447967	-	11445812	0.998	0.976	collinear
gene:TraesCS3B03G0039400	Chr3B	12225935	12226465	-	12226200	Chr3B	11505621	11506151	-	11505886	1.0	0.99	collinear
gene:TraesCS3B03G0040300	Chr3B	12365034	12368968	+	12367001	Chr3B	11621152	11625053	+	11623102	0.979	0.965	collinear
gene:TraesCS3B03G0040400	Chr3B	12369257	12370173	+	12369715	Chr3B	11625342	11626245	+	11625793	0.985	0.976	collinear
gene:TraesCS3B03G0040500	Chr3B	12371609	12375309	-	12373459	Chr3B	11627671	11631353	-	11629512	1.0	0.996	collinear
gene:TraesCS3B03G0041000	Chr3B	12477307	12481295	-	12479301	Chr3B	11735373	11739291	-	11737332	0.989	0.974	collinear
gene:TraesCS3B03G0041100	Chr3B	12485475	12491384	+	12488429	Chr3B	11743446	11749410	+	11746428	0.995	0.971	collinear
gene:TraesCS3B03G0041200	Chr3B	12585694	12587050	-	12586372	Chr3B	11901057	11902413	-	11901735	1.0	0.991	collinear
gene:TraesCS3B03G0041300	Chr3B	12590773	12592281	+	12591527	Chr3B	11906136	11907644	+	11906890	1.0	0.99	collinear
gene:TraesCS3B03G0041400	Chr3B	12595610	12597051	-	12596330	Chr3B	11910974	11912416	-	11911695	1.0	0.981	collinear
gene:TraesCS3B03G0041500	Chr3B	12601924	12602601	-	12602262	Chr3B	11918144	11918821	-	11918482	1.0	1.0	collinear
gene:TraesCS3B03G0041600	Chr3B	12608171	12608647	-	12608409	Chr3B	11924448	11924924	-	11924686	1.0	1.0	collinear
gene:TraesCS3B03G0041800	Chr3B	13120457	13120807	-	13120632	Chr3B	12362943	12363293	-	12363118	1.0	0.98	collinear
gene:TraesCS3B03G0042000	Chr3B	13140448	13146598	+	13143523	Chr3B	12387912	12394049	+	12390980	0.988	0.978	collinear
gene:TraesCS3B03G0042100	Chr3B	13150614	13151953	+	13151283	Chr3B	12406492	12407830	+	12407161	0.999	0.993	collinear
gene:TraesCS3B03G0042200	Chr3B	13155850	13159257	+	13157553	Chr3B	12413023	12416442	+	12414732	1.0	0.978	collinear
gene:TraesCS3B03G0042500	Chr3B	13244270	13247808	+	13246039	Chr3B	12472239	12475768	+	12474003	0.987	0.93	collinear
gene:TraesCS3B03G0042700	Chr3B	13247846	13251928	-	13249887	Chr3B	12475806	12479850	-	12477828	0.982	0.967	collinear
gene:TraesCS3B03G0044100	Chr3B	13452540	13459855	+	13456197	Chr3B	12492406	12499707	+	12496056	1.0	0.98	collinear
gene:TraesCS3B03G0044600	Chr3B	13624135	13625145	+	13624640	Chr3B	12684649	12685637	+	12685143	0.975	0.952	collinear
gene:TraesCS3B03G0045000	Chr3B	13638687	13641490	+	13640088	Chr3B	12710189	12712966	+	12711577	0.979	0.969	collinear
gene:TraesCS3B03G0045200	Chr3B	13651284	13654171	-	13652727	Chr3B	12722786	12726713	-	12724749	1.0	0.981	collinear
gene:TraesCS3B03G0045900	Chr3B	13743583	13744821	-	13744202	Chr3B	12835018	12836256	-	12835637	1.0	0.997	collinear
gene:TraesCS3B03G0046100	Chr3B	13753742	13756833	-	13755287	Chr3B	12846895	12849825	-	12848360	0.94	0.92	collinear
gene:TraesCS3B03G0046200	Chr3B	13794541	13796737	-	13795639	Chr3B	12896676	12898851	-	12897763	1.0	0.971	collinear
gene:TraesCS3B03G0046600	Chr3B	13842867	13847314	+	13845090	Chr3B	12918248	12923200	+	12920724	0.99	0.965	collinear
gene:TraesCS3B03G0047200	Chr3B	13900782	13902099	+	13901440	Chr3B	12983924	12985239	+	12984581	0.989	0.941	collinear
gene:TraesCS3B03G0047500	Chr3B	13908853	13909704	-	13909278	Chr3B	12993218	12994072	-	12993645	0.998	0.969	collinear
gene:TraesCS3B03G0047600	Chr3B	13912323	13919989	+	13916156	Chr3B	13009126	13017633	+	13013379	0.999	0.98	collinear
gene:TraesCS3B03G0047700	Chr3B	13920909	13922384	+	13921646	Chr3B	13018523	13020008	+	13019265	1.0	0.953	collinear
gene:TraesCS3B03G0049200	Chr3B	14197012	14200919	+	14198965	Chr3B	13466895	13470807	+	13468851	1.0	0.998	collinear
gene:TraesCS3B03G0049400	Chr3B	14272431	14284305	-	14278368	Chr3B	13533064	13544692	-	13538878	0.991	0.983	collinear
gene:TraesCS3B03G0050900	Chr3B	14518868	14523037	+	14520952	Chr3B	13758917	13763090	+	13761003	1.0	0.996	collinear
gene:TraesCS3B03G0051000	Chr3B	14526596	14531005	+	14528800	Chr3B	13766155	13770569	+	13768362	0.997	0.99	collinear
gene:TraesCS3B03G0051100	Chr3B	14539683	14542511	-	14541097	Chr3B	13781798	13784626	-	13783212	1.0	0.989	collinear
gene:TraesCS3B03G0051200	Chr3B	14549103	14549399	-	14549251	Chr3B	13789611	13789907	-	13789759	0.989	0.97	collinear
gene:TraesCS3B03G0051500	Chr3B	14560796	14563932	+	14562364	Chr3B	13808578	13811747	+	13810162	0.99	0.952	collinear
gene:TraesCS3B03G0052000	Chr3B	14897747	14904386	+	14901066	Chr3B	13820103	13827326	+	13823714	0.997	0.956	collinear
gene:TraesCS3B03G0052400	Chr3B	15034510	15038343	+	15036426	Chr3B	13904130	13909267	+	13906698	0.999	0.964	collinear
gene:TraesCS3B03G0052500	Chr3B	15043587	15043985	-	15043786	Chr3B	13914760	13915158	-	13914959	1.0	0.994	collinear
gene:TraesCS3B03G0052700	Chr3B	15050859	15051645	-	15051252	Chr3B	13922979	13923764	-	13923371	1.0	0.992	collinear
gene:TraesCS3B03G0052800	Chr3B	15051800	15059713	-	15055756	Chr3B	13923919	13931840	-	13927879	1.0	0.995	collinear
gene:TraesCS3B03G0053000	Chr3B	15128456	15129483	+	15128969	Chr3B	14005616	14006643	+	14006129	1.0	0.996	collinear
gene:TraesCS3B03G0053100	Chr3B	15160153	15163258	+	15161705	Chr3B	14038629	14041732	+	14040180	0.999	0.997	collinear
gene:TraesCS3B03G0053200	Chr3B	15164778	15165608	-	15165193	Chr3B	14043024	14043854	-	14043439	1.0	0.978	collinear
gene:TraesCS3B03G0053700	Chr3B	15311739	15315173	-	15313456	Chr3B	14215198	14218631	-	14216914	0.997	0.992	collinear
gene:TraesCS3B03G0053800	Chr3B	15334364	15335548	+	15334956	Chr3B	14239125	14240309	+	14239717	1.0	0.999	collinear
gene:TraesCS3B03G0053900	Chr3B	15344103	15347794	+	15345948	Chr3B	14248888	14252585	+	14250736	1.0	0.986	collinear
gene:TraesCS3B03G0054200	Chr3B	15361834	15364625	-	15363229	Chr3B	14266780	14269583	-	14268181	1.0	0.981	collinear
gene:TraesCS3B03G0054900	Chr3B	15413768	15421229	-	15417498	Chr3B	14483558	14491042	-	14487300	0.999	0.976	collinear
gene:TraesCS3B03G0055300	Chr3B	15499630	15504311	+	15501970	Chr3B	14539217	14543898	+	14541557	1.0	0.999	collinear
gene:TraesCS3B03G0055400	Chr3B	15517604	15518449	+	15518026	Chr3B	14557196	14558041	+	14557618	1.0	1.0	collinear
gene:TraesCS3B03G0055900	Chr3B	15673079	15684480	-	15678779	Chr3B	14712626	14724010	-	14718318	1.0	1.0	collinear
gene:TraesCS3B03G0056000	Chr3B	15737539	15742920	-	15740229	Chr3B	14774434	14779812	-	14777123	1.0	0.998	collinear
gene:TraesCS3B03G0056300	Chr3B	15774884	15775192	-	15775038	Chr3B	14811775	14812083	-	14811929	1.0	0.996	collinear
gene:TraesCS3B03G0056500	Chr3B	15817353	15827081	-	15822217	Chr3B	14854217	14863793	-	14859005	1.0	0.997	collinear
gene:TraesCS3B03G0056800	Chr3B	15843661	15844865	-	15844263	Chr3B	14880372	14881576	-	14880974	1.0	1.0	collinear
gene:TraesCS3B03G0057200	Chr3B	16030592	16032356	+	16031474	Chr3B	15070790	15072554	+	15071672	1.0	1.0	collinear
gene:TraesCS3B03G0057500	Chr3B	16061723	16065343	+	16063533	Chr3B	15189241	15192855	+	15191048	0.991	0.954	collinear
gene:TraesCS3B03G0057700	Chr3B	16116348	16118134	-	16117241	Chr3B	15240378	15242164	-	15241271	1.0	0.984	collinear
gene:TraesCS3B03G0057800	Chr3B	16172883	16174668	-	16173775	Chr3B	15295142	15296918	-	15296030	0.994	0.966	collinear
gene:TraesCS3B03G0058000	Chr3B	16194029	16197637	-	16195833	Chr3B	15316761	15320340	-	15318550	0.983	0.981	collinear
gene:TraesCS3B03G0058300	Chr3B	16234949	16236097	+	16235523	Chr3B	15346432	15347582	+	15347007	1.0	0.993	collinear
gene:TraesCS3B03G0058500	Chr3B	16294338	16311959	-	16303148	Chr3B	15403993	15418995	-	15411494	1.0	0.995	collinear
gene:TraesCS3B03G0058900	Chr3B	16337986	16339408	+	16338697	Chr3B	15443575	15445002	+	15444288	0.991	0.945	collinear
gene:TraesCS3B03G0059100	Chr3B	16346206	16348027	+	16347116	Chr3B	15450689	15452510	+	15451599	1.0	0.991	collinear
gene:TraesCS3B03G0060000	Chr3B	16599118	16600593	+	16599855	Chr3B	15746888	15748363	+	15747625	0.999	0.995	collinear
gene:TraesCS3B03G0060100	Chr3B	16639543	16641393	+	16640468	Chr3B	15786955	15788804	+	15787879	1.0	0.995	collinear
gene:TraesCS3B03G0060600	Chr3B	16689738	16691550	+	16690644	Chr3B	15822523	15824335	+	15823429	1.0	0.991	collinear
gene:TraesCS3B03G0060700	Chr3B	16729361	16731316	+	16730338	Chr3B	15856047	15857984	+	15857015	0.987	0.964	collinear
gene:TraesCS3B03G0061200	Chr3B	16791104	16792637	+	16791870	Chr3B	15920266	15921800	+	15921033	1.0	0.984	collinear
gene:TraesCS3B03G0061800	Chr3B	17053569	17054760	+	17054164	Chr3B	15972995	15974189	+	15973592	1.0	0.959	collinear
gene:TraesCS3B03G0062200	Chr3B	17068676	17069813	-	17069244	Chr3B	16000766	16001903	-	16001334	1.0	0.995	collinear
gene:TraesCS3B03G0063200	Chr3B	17230424	17233961	-	17232192	Chr3B	16164704	16168273	-	16166488	1.0	0.963	collinear
gene:TraesCS3B03G0063300	Chr3B	17237828	17239182	-	17238505	Chr3B	16172120	16173474	-	16172797	1.0	0.963	collinear
gene:TraesCS3B03G0063700	Chr3B	17487044	17487576	+	17487310	Chr3B	16186495	16187027	+	16186761	1.0	0.993	collinear
gene:TraesCS3B03G0064000	Chr3B	17525110	17526615	-	17525862	Chr3B	16224281	16225792	-	16225036	1.0	0.994	collinear
gene:TraesCS3B03G0064400	Chr3B	17646958	17649498	-	17648228	Chr3B	16350075	16352632	-	16351353	1.0	0.96	collinear
gene:TraesCS3B03G0064600	Chr3B	17661266	17665293	+	17663279	Chr3B	16364580	16367738	+	16366159	0.942	0.912	collinear
gene:TraesCS3B03G0065000	Chr3B	17747202	17752045	+	17749623	Chr3B	16506070	16511267	+	16508668	0.988	0.959	collinear
